iteration,f1_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
144,0.9389116104240242,2022-09-28 09:16:21.651900,2022-09-28 09:17:29.517661,0 days 00:01:07.865761,25.0,392.0,80.0,2.0,580.0,432.0,COMPLETE
219,0.9389106314592367,2022-09-28 10:37:43.587467,2022-09-28 10:38:49.695795,0 days 00:01:06.108328,26.0,400.0,81.0,2.0,586.0,420.0,COMPLETE
114,0.938909006195689,2022-09-28 08:43:07.796498,2022-09-28 08:44:16.895718,0 days 00:01:09.099220,25.0,393.0,84.0,4.0,575.0,440.0,COMPLETE
201,0.9388951421015526,2022-09-28 10:18:33.067890,2022-09-28 10:19:35.483902,0 days 00:01:02.416012,26.0,400.0,81.0,2.0,585.0,396.0,COMPLETE
170,0.9388847976953576,2022-09-28 09:45:49.259263,2022-09-28 09:46:52.021983,0 days 00:01:02.762720,27.0,400.0,79.0,2.0,586.0,399.0,COMPLETE
216,0.9388811061603318,2022-09-28 10:34:22.521517,2022-09-28 10:35:28.785799,0 days 00:01:06.264282,27.0,400.0,81.0,2.0,586.0,421.0,COMPLETE
164,0.9388718917474196,2022-09-28 09:39:16.748484,2022-09-28 09:40:24.640844,0 days 00:01:07.892360,26.0,400.0,75.0,2.0,584.0,431.0,COMPLETE
215,0.9388682135461391,2022-09-28 10:33:16.098795,2022-09-28 10:34:22.520985,0 days 00:01:06.422190,27.0,400.0,81.0,2.0,585.0,422.0,COMPLETE
221,0.9388627246237062,2022-09-28 10:39:55.465344,2022-09-28 10:41:03.192017,0 days 00:01:07.726673,25.0,400.0,81.0,2.0,585.0,430.0,COMPLETE
185,0.9388421994655548,2022-09-28 10:01:43.969282,2022-09-28 10:02:45.491359,0 days 00:01:01.522077,25.0,396.0,74.0,2.0,589.0,391.0,COMPLETE
206,0.9388265734745739,2022-09-28 10:23:38.475494,2022-09-28 10:24:40.542768,0 days 00:01:02.067274,25.0,395.0,76.0,3.0,575.0,396.0,COMPLETE
171,0.9388098765626218,2022-09-28 09:46:52.022244,2022-09-28 09:47:57.521233,0 days 00:01:05.498989,27.0,400.0,79.0,2.0,586.0,416.0,COMPLETE
148,0.9388067404852031,2022-09-28 09:20:56.056217,2022-09-28 09:22:04.264474,0 days 00:01:08.208257,25.0,394.0,81.0,2.0,580.0,434.0,COMPLETE
146,0.9388067404852031,2022-09-28 09:18:36.852470,2022-09-28 09:19:45.021230,0 days 00:01:08.168760,25.0,394.0,81.0,2.0,580.0,434.0,COMPLETE
167,0.9388056064985593,2022-09-28 09:42:38.106802,2022-09-28 09:43:42.496690,0 days 00:01:04.389888,28.0,399.0,82.0,2.0,586.0,409.0,COMPLETE
181,0.9388022315502788,2022-09-28 09:57:26.363849,2022-09-28 09:58:29.153109,0 days 00:01:02.789260,29.0,398.0,75.0,2.0,583.0,400.0,COMPLETE
91,0.9387753897034659,2022-09-28 08:19:59.344927,2022-09-28 08:21:00.782263,0 days 00:01:01.437336,25.0,393.0,76.0,3.0,575.0,392.0,COMPLETE
166,0.9387672544898095,2022-09-28 09:41:32.684938,2022-09-28 09:42:38.106536,0 days 00:01:05.421598,26.0,400.0,81.0,2.0,585.0,415.0,COMPLETE
72,0.9387656390073649,2022-09-28 07:58:33.896850,2022-09-28 07:59:36.176978,0 days 00:01:02.280128,29.0,392.0,93.0,4.0,588.0,397.0,COMPLETE
174,0.9387574655302418,2022-09-28 09:50:05.766153,2022-09-28 09:51:08.440275,0 days 00:01:02.674122,29.0,398.0,77.0,2.0,584.0,398.0,COMPLETE
271,0.93875024772627,2022-09-28 11:34:00.794613,2022-09-28 11:35:08.101097,0 days 00:01:07.306484,26.0,398.0,81.0,2.0,569.0,426.0,COMPLETE
291,0.9387478250626764,2022-09-28 12:25:52.838501,2022-09-28 12:27:02.468043,0 days 00:01:09.629542,29.0,394.0,86.0,3.0,583.0,444.0,COMPLETE
150,0.938747761898576,2022-09-28 09:23:12.056983,2022-09-28 09:24:21.766307,0 days 00:01:09.709324,26.0,389.0,80.0,2.0,580.0,444.0,COMPLETE
108,0.9387405137452153,2022-09-28 08:36:48.360174,2022-09-28 08:37:52.024587,0 days 00:01:03.664413,25.0,392.0,81.0,2.0,580.0,405.0,COMPLETE
83,0.938725222514418,2022-09-28 08:10:50.325024,2022-09-28 08:12:00.556855,0 days 00:01:10.231831,26.0,400.0,65.0,4.0,589.0,447.0,COMPLETE
226,0.938724651722517,2022-09-28 10:45:29.370235,2022-09-28 10:46:38.616175,0 days 00:01:09.245940,25.0,397.0,82.0,2.0,584.0,440.0,COMPLETE
151,0.9387129440230914,2022-09-28 09:24:21.766567,2022-09-28 09:25:31.282700,0 days 00:01:09.516133,26.0,391.0,80.0,2.0,580.0,441.0,COMPLETE
223,0.9387101075890184,2022-09-28 10:42:10.596082,2022-09-28 10:43:16.982244,0 days 00:01:06.386162,25.0,397.0,83.0,2.0,585.0,422.0,COMPLETE
127,0.9387091305850416,2022-09-28 08:57:08.012770,2022-09-28 08:58:19.550730,0 days 00:01:11.537960,18.0,386.0,76.0,3.0,575.0,457.0,COMPLETE
239,0.9387024693025551,2022-09-28 10:59:50.171597,2022-09-28 11:00:53.945703,0 days 00:01:03.774106,27.0,400.0,79.0,2.0,584.0,405.0,COMPLETE
288,0.9386989325822513,2022-09-28 12:22:20.219833,2022-09-28 12:23:30.586926,0 days 00:01:10.367093,24.0,398.0,79.0,3.0,575.0,449.0,COMPLETE
190,0.9386936819003038,2022-09-28 10:06:56.069716,2022-09-28 10:07:58.649305,0 days 00:01:02.579589,27.0,393.0,73.0,2.0,579.0,398.0,COMPLETE
168,0.9386934439935727,2022-09-28 09:43:42.496957,2022-09-28 09:44:46.774177,0 days 00:01:04.277220,28.0,396.0,82.0,2.0,585.0,408.0,COMPLETE
188,0.9386906855817537,2022-09-28 10:04:51.064035,2022-09-28 10:05:50.885325,0 days 00:00:59.821290,24.0,400.0,72.0,2.0,584.0,381.0,COMPLETE
93,0.9386816849921944,2022-09-28 08:21:54.904959,2022-09-28 08:22:54.748174,0 days 00:00:59.843215,23.0,373.0,83.0,3.0,575.0,383.0,COMPLETE
243,0.9386815229978678,2022-09-28 11:04:13.714590,2022-09-28 11:05:15.380953,0 days 00:01:01.666363,24.0,397.0,82.0,2.0,574.0,393.0,COMPLETE
197,0.9386754635750605,2022-09-28 10:14:20.937763,2022-09-28 10:15:22.257985,0 days 00:01:01.320222,28.0,397.0,78.0,3.0,569.0,390.0,COMPLETE
123,0.9386751316818872,2022-09-28 08:53:04.880583,2022-09-28 08:54:06.351754,0 days 00:01:01.471171,23.0,397.0,83.0,3.0,592.0,391.0,COMPLETE
128,0.9386684590789139,2022-09-28 08:58:19.550976,2022-09-28 08:59:31.327531,0 days 00:01:11.776555,18.0,398.0,82.0,4.0,591.0,457.0,COMPLETE
45,0.9386663078451305,2022-09-28 07:28:31.929570,2022-09-28 07:29:39.360088,0 days 00:01:07.430518,19.0,383.0,73.0,6.0,589.0,430.0,COMPLETE
276,0.9386623073967192,2022-09-28 11:39:20.464062,2022-09-28 11:40:20.173672,0 days 00:00:59.709610,28.0,391.0,83.0,3.0,585.0,379.0,COMPLETE
293,0.9386621919702769,2022-09-28 12:28:11.026423,2022-09-28 12:29:22.442379,0 days 00:01:11.415956,28.0,396.0,77.0,3.0,576.0,456.0,COMPLETE
42,0.9386589460820348,2022-09-28 07:24:47.160820,2022-09-28 07:25:59.980187,0 days 00:01:12.819367,17.0,392.0,83.0,4.0,588.0,464.0,COMPLETE
103,0.9386577922410685,2022-09-28 08:31:45.606500,2022-09-28 08:32:50.070338,0 days 00:01:04.463838,24.0,385.0,77.0,3.0,575.0,412.0,COMPLETE
87,0.9386457292562177,2022-09-28 08:15:41.931219,2022-09-28 08:16:47.370433,0 days 00:01:05.439214,25.0,393.0,65.0,3.0,579.0,417.0,COMPLETE
156,0.9386443810909876,2022-09-28 09:30:07.494410,2022-09-28 09:31:17.148640,0 days 00:01:09.654230,25.0,392.0,79.0,2.0,584.0,444.0,COMPLETE
252,0.9386404318292753,2022-09-28 11:13:58.284847,2022-09-28 11:14:59.478165,0 days 00:01:01.193318,24.0,398.0,81.0,2.0,569.0,389.0,COMPLETE
17,0.9386366385520882,2022-09-28 06:52:14.832780,2022-09-28 06:53:42.530828,0 days 00:01:27.698048,21.0,400.0,94.0,5.0,561.0,559.0,COMPLETE
58,0.9386260252516448,2022-09-28 07:43:10.955904,2022-09-28 07:44:11.317907,0 days 00:01:00.362003,27.0,398.0,66.0,6.0,583.0,385.0,COMPLETE
248,0.9386214801637632,2022-09-28 11:09:35.007868,2022-09-28 11:10:44.053366,0 days 00:01:09.045498,26.0,395.0,79.0,2.0,584.0,440.0,COMPLETE
211,0.9386169840038667,2022-09-28 10:29:04.924363,2022-09-28 10:30:07.530577,0 days 00:01:02.606214,27.0,398.0,79.0,2.0,583.0,397.0,COMPLETE
280,0.9386122585956322,2022-09-28 12:13:14.365026,2022-09-28 12:14:19.112220,0 days 00:01:04.747194,29.0,398.0,82.0,2.0,582.0,413.0,COMPLETE
249,0.9386122273613374,2022-09-28 11:10:44.053636,2022-09-28 11:11:52.007572,0 days 00:01:07.953936,36.0,397.0,85.0,2.0,589.0,431.0,COMPLETE
186,0.9386039928770897,2022-09-28 10:02:45.491672,2022-09-28 10:03:49.880343,0 days 00:01:04.388671,25.0,396.0,83.0,2.0,591.0,408.0,COMPLETE
205,0.9386032501495114,2022-09-28 10:22:38.089852,2022-09-28 10:23:38.475051,0 days 00:01:00.385199,24.0,389.0,82.0,2.0,586.0,385.0,COMPLETE
55,0.9386018120517825,2022-09-28 07:39:48.148257,2022-09-28 07:40:55.883591,0 days 00:01:07.735334,25.0,395.0,66.0,5.0,574.0,431.0,COMPLETE
284,0.938599371612607,2022-09-28 12:17:51.478771,2022-09-28 12:18:57.827863,0 days 00:01:06.349092,27.0,387.0,74.0,2.0,578.0,424.0,COMPLETE
117,0.9385914267536788,2022-09-28 08:46:27.585148,2022-09-28 08:47:34.856018,0 days 00:01:07.270870,26.0,388.0,82.0,2.0,585.0,428.0,COMPLETE
224,0.9385883328328496,2022-09-28 10:43:16.982549,2022-09-28 10:44:22.125326,0 days 00:01:05.142777,26.0,400.0,80.0,2.0,589.0,414.0,COMPLETE
298,0.9385819504325119,2022-09-28 12:34:06.908434,2022-09-28 12:35:15.403401,0 days 00:01:08.494967,25.0,387.0,80.0,3.0,578.0,437.0,COMPLETE
109,0.9385768321171706,2022-09-28 08:37:52.024824,2022-09-28 08:38:54.564153,0 days 00:01:02.539329,26.0,385.0,81.0,2.0,597.0,399.0,COMPLETE
54,0.9385620180315359,2022-09-28 07:38:40.763805,2022-09-28 07:39:48.148052,0 days 00:01:07.384247,24.0,395.0,66.0,4.0,574.0,429.0,COMPLETE
153,0.9385578648034274,2022-09-28 09:26:41.454479,2022-09-28 09:27:52.406232,0 days 00:01:10.951753,27.0,389.0,79.0,2.0,579.0,452.0,COMPLETE
250,0.9385563056163263,2022-09-28 11:11:52.007939,2022-09-28 11:12:56.872943,0 days 00:01:04.865004,25.0,393.0,77.0,3.0,580.0,413.0,COMPLETE
82,0.9385543652703504,2022-09-28 08:09:39.392056,2022-09-28 08:10:50.324799,0 days 00:01:10.932743,26.0,400.0,64.0,4.0,589.0,451.0,COMPLETE
275,0.9385532864095744,2022-09-28 11:38:11.115815,2022-09-28 11:39:20.463767,0 days 00:01:09.347952,25.0,400.0,79.0,2.0,579.0,440.0,COMPLETE
165,0.9385365803597754,2022-09-28 09:40:24.641197,2022-09-28 09:41:32.684676,0 days 00:01:08.043479,25.0,399.0,78.0,2.0,583.0,432.0,COMPLETE
225,0.9385325830403094,2022-09-28 10:44:22.125636,2022-09-28 10:45:29.369914,0 days 00:01:07.244278,27.0,396.0,79.0,2.0,582.0,428.0,COMPLETE
258,0.9385323841549202,2022-09-28 11:20:01.485025,2022-09-28 11:20:58.523983,0 days 00:00:57.038958,23.0,389.0,83.0,2.0,567.0,362.0,COMPLETE
292,0.9385247583625701,2022-09-28 12:27:02.468328,2022-09-28 12:28:11.026133,0 days 00:01:08.557805,26.0,400.0,80.0,3.0,573.0,436.0,COMPLETE
222,0.938513043851202,2022-09-28 10:41:03.192311,2022-09-28 10:42:10.595679,0 days 00:01:07.403368,26.0,400.0,81.0,2.0,587.0,428.0,COMPLETE
177,0.9385094630969207,2022-09-28 09:53:19.753822,2022-09-28 09:54:22.025506,0 days 00:01:02.271684,30.0,396.0,78.0,2.0,583.0,396.0,COMPLETE
70,0.9385092058462375,2022-09-28 07:56:14.861350,2022-09-28 07:57:24.393313,0 days 00:01:09.531963,29.0,391.0,67.0,5.0,586.0,443.0,COMPLETE
232,0.9385088940235158,2022-09-28 10:52:04.126295,2022-09-28 10:53:14.375237,0 days 00:01:10.248942,26.0,398.0,80.0,2.0,579.0,447.0,COMPLETE
152,0.9385015041651965,2022-09-28 09:25:31.282976,2022-09-28 09:26:41.454218,0 days 00:01:10.171242,26.0,391.0,80.0,2.0,581.0,446.0,COMPLETE
246,0.9384991792023525,2022-09-28 11:07:31.653472,2022-09-28 11:08:31.225332,0 days 00:00:59.571860,28.0,400.0,80.0,3.0,572.0,377.0,COMPLETE
111,0.9384991613814273,2022-09-28 08:39:52.546280,2022-09-28 08:40:58.941569,0 days 00:01:06.395289,25.0,391.0,79.0,3.0,579.0,423.0,COMPLETE
296,0.9384973956703825,2022-09-28 12:31:43.564502,2022-09-28 12:32:52.722746,0 days 00:01:09.158244,23.0,392.0,79.0,3.0,543.0,440.0,COMPLETE
238,0.9384911258792671,2022-09-28 10:58:43.133456,2022-09-28 10:59:50.171301,0 days 00:01:07.037845,27.0,400.0,80.0,10.0,578.0,425.0,COMPLETE
179,0.9384859923123576,2022-09-28 09:55:26.553942,2022-09-28 09:56:27.267272,0 days 00:01:00.713330,24.0,400.0,84.0,2.0,522.0,387.0,COMPLETE
209,0.938474269639239,2022-09-28 10:26:51.751380,2022-09-28 10:27:56.430719,0 days 00:01:04.679339,26.0,400.0,80.0,2.0,572.0,411.0,COMPLETE
217,0.938465194526612,2022-09-28 10:35:28.786216,2022-09-28 10:36:35.258600,0 days 00:01:06.472384,27.0,396.0,81.0,3.0,590.0,423.0,COMPLETE
132,0.9384602854158677,2022-09-28 09:02:55.753530,2022-09-28 09:04:07.664478,0 days 00:01:11.910948,16.0,390.0,84.0,11.0,585.0,458.0,COMPLETE
265,0.9384591579093176,2022-09-28 11:26:59.153865,2022-09-28 11:28:00.969092,0 days 00:01:01.815227,26.0,397.0,82.0,2.0,581.0,394.0,COMPLETE
266,0.9384544916045495,2022-09-28 11:28:00.969403,2022-09-28 11:29:01.376307,0 days 00:01:00.406904,24.0,393.0,83.0,2.0,583.0,385.0,COMPLETE
100,0.9384481621776033,2022-09-28 08:28:40.620420,2022-09-28 08:29:44.391630,0 days 00:01:03.771210,23.0,397.0,83.0,2.0,587.0,405.0,COMPLETE
133,0.9384478590603653,2022-09-28 09:04:07.664726,2022-09-28 09:05:19.187437,0 days 00:01:11.522711,17.0,393.0,74.0,4.0,590.0,456.0,COMPLETE
157,0.9384459825222862,2022-09-28 09:31:17.148897,2022-09-28 09:32:24.998697,0 days 00:01:07.849800,27.0,395.0,80.0,2.0,578.0,431.0,COMPLETE
281,0.9384438472548514,2022-09-28 12:14:19.112508,2022-09-28 12:15:19.436192,0 days 00:01:00.323684,24.0,395.0,80.0,11.0,510.0,386.0,COMPLETE
118,0.9384389287252957,2022-09-28 08:47:34.856279,2022-09-28 08:48:34.856132,0 days 00:00:59.999853,15.0,395.0,87.0,4.0,557.0,382.0,COMPLETE
203,0.9384362300785913,2022-09-28 10:20:32.694590,2022-09-28 10:21:34.596098,0 days 00:01:01.901508,27.0,394.0,84.0,2.0,578.0,394.0,COMPLETE
267,0.9384344450919764,2022-09-28 11:29:01.376930,2022-09-28 11:30:12.280361,0 days 00:01:10.903431,28.0,388.0,81.0,2.0,574.0,452.0,COMPLETE
126,0.9384312220836089,2022-09-28 08:56:05.792044,2022-09-28 08:57:08.012518,0 days 00:01:02.220474,23.0,397.0,81.0,2.0,583.0,396.0,COMPLETE
245,0.9384273822406218,2022-09-28 11:06:25.281096,2022-09-28 11:07:31.653171,0 days 00:01:06.372075,25.0,398.0,82.0,2.0,581.0,421.0,COMPLETE
204,0.9384257179580203,2022-09-28 10:21:34.596389,2022-09-28 10:22:38.089606,0 days 00:01:03.493217,28.0,397.0,79.0,2.0,582.0,403.0,COMPLETE
158,0.9384154899427677,2022-09-28 09:32:24.998957,2022-09-28 09:33:38.399549,0 days 00:01:13.400592,26.0,392.0,76.0,2.0,569.0,467.0,COMPLETE
290,0.9384075118548477,2022-09-28 12:24:41.032626,2022-09-28 12:25:52.838220,0 days 00:01:11.805594,24.0,391.0,79.0,3.0,579.0,459.0,COMPLETE
213,0.938404722845312,2022-09-28 10:31:11.702225,2022-09-28 10:32:13.156737,0 days 00:01:01.454512,25.0,398.0,82.0,2.0,581.0,389.0,COMPLETE
130,0.9384014739424783,2022-09-28 09:00:41.770429,2022-09-28 09:01:41.162396,0 days 00:00:59.391967,19.0,400.0,82.0,3.0,597.0,377.0,COMPLETE
115,0.9383987896442095,2022-09-28 08:44:16.896004,2022-09-28 08:45:26.054486,0 days 00:01:09.158482,23.0,380.0,85.0,4.0,575.0,440.0,COMPLETE
172,0.9383908213121079,2022-09-28 09:47:57.521499,2022-09-28 09:49:02.984797,0 days 00:01:05.463298,27.0,400.0,75.0,2.0,585.0,416.0,COMPLETE
175,0.938388902871841,2022-09-28 09:51:08.440752,2022-09-28 09:52:13.529597,0 days 00:01:05.088845,28.0,395.0,82.0,2.0,587.0,414.0,COMPLETE
178,0.9383813117295637,2022-09-28 09:54:22.025859,2022-09-28 09:55:26.553570,0 days 00:01:04.527711,27.0,394.0,79.0,15.0,572.0,410.0,COMPLETE
289,0.9383777316439026,2022-09-28 12:23:30.587225,2022-09-28 12:24:41.032319,0 days 00:01:10.445094,23.0,397.0,78.0,3.0,581.0,450.0,COMPLETE
122,0.9383773539712038,2022-09-28 08:51:56.860815,2022-09-28 08:53:04.880342,0 days 00:01:08.019527,25.0,392.0,73.0,4.0,506.0,436.0,COMPLETE
220,0.9383756195807161,2022-09-28 10:38:49.696085,2022-09-28 10:39:55.465060,0 days 00:01:05.768975,26.0,400.0,80.0,3.0,593.0,418.0,COMPLETE
94,0.9383729443445589,2022-09-28 08:22:54.748401,2022-09-28 08:23:54.260571,0 days 00:00:59.512170,23.0,384.0,80.0,2.0,595.0,379.0,COMPLETE
121,0.9383673575947998,2022-09-28 08:50:50.919115,2022-09-28 08:51:56.860576,0 days 00:01:05.941461,25.0,394.0,84.0,3.0,581.0,419.0,COMPLETE
124,0.9383638701004706,2022-09-28 08:54:06.351994,2022-09-28 08:55:07.802565,0 days 00:01:01.450571,22.0,397.0,86.0,3.0,593.0,390.0,COMPLETE
155,0.9383447552411004,2022-09-28 09:29:01.125493,2022-09-28 09:30:07.494139,0 days 00:01:06.368646,26.0,388.0,81.0,2.0,574.0,422.0,COMPLETE
56,0.9383431463693873,2022-09-28 07:40:55.883819,2022-09-28 07:42:02.540853,0 days 00:01:06.657034,24.0,395.0,64.0,5.0,583.0,425.0,COMPLETE
260,0.9383429759214698,2022-09-28 11:21:58.009579,2022-09-28 11:22:57.775205,0 days 00:00:59.765626,40.0,392.0,80.0,2.0,515.0,382.0,COMPLETE
200,0.9383411245508113,2022-09-28 10:17:24.913428,2022-09-28 10:18:33.067583,0 days 00:01:08.154155,25.0,397.0,82.0,2.0,581.0,432.0,COMPLETE
129,0.9383410943395548,2022-09-28 08:59:31.327791,2022-09-28 09:00:41.770175,0 days 00:01:10.442384,18.0,397.0,78.0,4.0,592.0,448.0,COMPLETE
214,0.9383349129057852,2022-09-28 10:32:13.157031,2022-09-28 10:33:16.098440,0 days 00:01:02.941409,26.0,393.0,80.0,2.0,579.0,401.0,COMPLETE
235,0.9383329459798596,2022-09-28 10:55:29.478278,2022-09-28 10:56:31.762201,0 days 00:01:02.283923,26.0,398.0,79.0,2.0,585.0,396.0,COMPLETE
274,0.9383321434031298,2022-09-28 11:37:06.863920,2022-09-28 11:38:11.115214,0 days 00:01:04.251294,26.0,395.0,80.0,2.0,551.0,409.0,COMPLETE
140,0.9383275410903243,2022-09-28 09:12:07.635857,2022-09-28 09:13:08.349702,0 days 00:01:00.713845,26.0,399.0,78.0,4.0,572.0,387.0,COMPLETE
208,0.9383253363370716,2022-09-28 10:25:44.662684,2022-09-28 10:26:51.751103,0 days 00:01:07.088419,26.0,395.0,81.0,3.0,579.0,426.0,COMPLETE
233,0.9383245837863043,2022-09-28 10:53:14.375529,2022-09-28 10:54:20.744337,0 days 00:01:06.368808,25.0,395.0,81.0,2.0,583.0,422.0,COMPLETE
96,0.9383204224251612,2022-09-28 08:24:48.755047,2022-09-28 08:25:40.067174,0 days 00:00:51.312127,21.0,388.0,84.0,3.0,578.0,324.0,COMPLETE
253,0.93831966800605,2022-09-28 11:14:59.478464,2022-09-28 11:16:02.086677,0 days 00:01:02.608213,24.0,400.0,82.0,3.0,578.0,398.0,COMPLETE
131,0.9383046747832036,2022-09-28 09:01:41.162644,2022-09-28 09:02:55.753270,0 days 00:01:14.590626,17.0,394.0,80.0,4.0,589.0,476.0,COMPLETE
268,0.9382989888116434,2022-09-28 11:30:12.280670,2022-09-28 11:31:18.395670,0 days 00:01:06.115000,27.0,395.0,80.0,3.0,593.0,420.0,COMPLETE
89,0.9382979054304035,2022-09-28 08:17:51.177567,2022-09-28 08:18:54.161064,0 days 00:01:02.983497,25.0,387.0,81.0,2.0,481.0,403.0,COMPLETE
272,0.9382950873566015,2022-09-28 11:35:08.101414,2022-09-28 11:36:06.213055,0 days 00:00:58.111641,24.0,393.0,82.0,3.0,587.0,369.0,COMPLETE
173,0.9382926865148349,2022-09-28 09:49:02.985069,2022-09-28 09:50:05.765867,0 days 00:01:02.780798,28.0,398.0,79.0,2.0,587.0,399.0,COMPLETE
162,0.9382878990051662,2022-09-28 09:37:01.474240,2022-09-28 09:38:10.667880,0 days 00:01:09.193640,27.0,395.0,81.0,2.0,577.0,439.0,COMPLETE
227,0.9382878266304732,2022-09-28 10:46:38.616471,2022-09-28 10:47:44.099196,0 days 00:01:05.482725,24.0,392.0,84.0,2.0,577.0,417.0,COMPLETE
193,0.9382847679534977,2022-09-28 10:10:10.620068,2022-09-28 10:11:14.963296,0 days 00:01:04.343228,24.0,393.0,81.0,3.0,587.0,409.0,COMPLETE
85,0.9382764824380452,2022-09-28 08:13:11.403098,2022-09-28 08:14:28.229811,0 days 00:01:16.826713,28.0,397.0,96.0,3.0,590.0,488.0,COMPLETE
90,0.9382734592538687,2022-09-28 08:18:54.161303,2022-09-28 08:19:59.344697,0 days 00:01:05.183394,27.0,381.0,85.0,2.0,580.0,416.0,COMPLETE
29,0.9382710984960719,2022-09-28 07:09:15.810647,2022-09-28 07:10:34.307272,0 days 00:01:18.496625,19.0,388.0,69.0,3.0,546.0,502.0,COMPLETE
198,0.938268598358838,2022-09-28 10:15:22.258278,2022-09-28 10:16:25.618214,0 days 00:01:03.359936,27.0,391.0,80.0,2.0,574.0,403.0,COMPLETE
231,0.9382516500231266,2022-09-28 10:50:56.156864,2022-09-28 10:52:04.125991,0 days 00:01:07.969127,25.0,394.0,81.0,2.0,581.0,433.0,COMPLETE
184,0.9382502680538992,2022-09-28 10:00:36.780179,2022-09-28 10:01:43.968935,0 days 00:01:07.188756,28.0,398.0,75.0,2.0,578.0,427.0,COMPLETE
79,0.9382452819527429,2022-09-28 08:06:04.676205,2022-09-28 08:07:26.041322,0 days 00:01:21.365117,27.0,392.0,90.0,5.0,562.0,519.0,COMPLETE
135,0.9382450852679461,2022-09-28 09:06:29.052870,2022-09-28 09:07:42.168120,0 days 00:01:13.115250,19.0,387.0,76.0,4.0,564.0,467.0,COMPLETE
183,0.9382331582057374,2022-09-28 09:59:30.679803,2022-09-28 10:00:36.779895,0 days 00:01:06.100092,31.0,394.0,75.0,2.0,582.0,420.0,COMPLETE
66,0.9382328007428992,2022-09-28 07:51:29.968881,2022-09-28 07:52:25.619929,0 days 00:00:55.651048,27.0,386.0,71.0,6.0,581.0,354.0,COMPLETE
26,0.938230069143552,2022-09-28 07:06:03.981013,2022-09-28 07:07:07.475807,0 days 00:01:03.494794,18.0,380.0,78.0,9.0,567.0,405.0,COMPLETE
