iteration,roc_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
284,0.9767925658779975,2022-09-28 04:58:47.296742,2022-09-28 05:00:03.428646,0 days 00:01:16.131904,24.0,392.0,99.0,3.0,359.0,502.0,COMPLETE
214,0.976787600208391,2022-09-28 03:28:10.339974,2022-09-28 03:29:32.709862,0 days 00:01:22.369888,23.0,398.0,101.0,2.0,347.0,544.0,COMPLETE
254,0.9767826383818642,2022-09-28 04:21:11.633860,2022-09-28 04:22:28.540513,0 days 00:01:16.906653,24.0,392.0,99.0,3.0,353.0,509.0,COMPLETE
283,0.9767793300540807,2022-09-28 04:57:31.123444,2022-09-28 04:58:47.296434,0 days 00:01:16.172990,24.0,392.0,99.0,3.0,359.0,504.0,COMPLETE
242,0.9767760175875959,2022-09-28 04:05:34.222140,2022-09-28 04:06:53.850961,0 days 00:01:19.628821,24.0,399.0,104.0,2.0,351.0,526.0,COMPLETE
247,0.9767743675870405,2022-09-28 04:12:09.644743,2022-09-28 04:13:27.725495,0 days 00:01:18.080752,24.0,400.0,106.0,2.0,353.0,515.0,COMPLETE
244,0.9767727099495959,2022-09-28 04:08:13.485676,2022-09-28 04:09:31.929458,0 days 00:01:18.443782,24.0,400.0,105.0,2.0,354.0,518.0,COMPLETE
262,0.9767660937374614,2022-09-28 04:31:20.422855,2022-09-28 04:32:36.893506,0 days 00:01:16.470651,25.0,396.0,97.0,3.0,359.0,505.0,COMPLETE
203,0.9767660932447587,2022-09-28 03:13:01.732748,2022-09-28 03:14:24.035789,0 days 00:01:22.303041,23.0,394.0,110.0,2.0,339.0,547.0,COMPLETE
241,0.9767644362478274,2022-09-28 04:04:14.499995,2022-09-28 04:05:34.221849,0 days 00:01:19.721854,23.0,400.0,104.0,2.0,351.0,527.0,COMPLETE
292,0.976749546875897,2022-09-28 05:08:49.689607,2022-09-28 05:10:06.527705,0 days 00:01:16.838098,24.0,393.0,100.0,3.0,362.0,509.0,COMPLETE
223,0.9767429277568174,2022-09-28 03:40:29.318552,2022-09-28 03:41:50.191607,0 days 00:01:20.873055,22.0,397.0,105.0,2.0,351.0,536.0,COMPLETE
178,0.9767330031183586,2022-09-28 02:38:42.321644,2022-09-28 02:40:05.300835,0 days 00:01:22.979191,22.0,391.0,106.0,2.0,347.0,551.0,COMPLETE
230,0.9767181135493472,2022-09-28 03:49:47.617308,2022-09-28 03:51:06.799295,0 days 00:01:19.181987,22.0,400.0,105.0,2.0,352.0,525.0,COMPLETE
231,0.9767048791542677,2022-09-28 03:51:06.799578,2022-09-28 03:52:26.287345,0 days 00:01:19.487767,22.0,400.0,105.0,2.0,353.0,526.0,COMPLETE
233,0.9767048791542677,2022-09-28 03:53:45.509734,2022-09-28 03:55:04.817656,0 days 00:01:19.307922,22.0,400.0,105.0,2.0,353.0,526.0,COMPLETE
202,0.9766982598873774,2022-09-28 03:11:39.193097,2022-09-28 03:13:01.732491,0 days 00:01:22.539394,22.0,394.0,109.0,2.0,340.0,550.0,COMPLETE
211,0.9766966053046885,2022-09-28 03:23:59.519542,2022-09-28 03:25:23.286233,0 days 00:01:23.766691,22.0,399.0,104.0,2.0,342.0,553.0,COMPLETE
281,0.9766949507712699,2022-09-28 04:55:02.381081,2022-09-28 04:56:17.298871,0 days 00:01:14.917790,25.0,393.0,96.0,3.0,364.0,495.0,COMPLETE
200,0.9766817147502719,2022-09-28 03:08:56.516269,2022-09-28 03:10:18.845791,0 days 00:01:22.329522,22.0,394.0,108.0,2.0,339.0,546.0,COMPLETE
206,0.9766684787292741,2022-09-28 03:17:08.993716,2022-09-28 03:18:30.336565,0 days 00:01:21.342849,22.0,391.0,107.0,2.0,340.0,540.0,COMPLETE
232,0.9766668260188548,2022-09-28 03:52:26.287613,2022-09-28 03:53:45.509446,0 days 00:01:19.221833,22.0,399.0,105.0,2.0,353.0,525.0,COMPLETE
225,0.9766635148333968,2022-09-28 03:43:10.520152,2022-09-28 03:44:31.206171,0 days 00:01:20.686019,22.0,400.0,106.0,2.0,352.0,535.0,COMPLETE
177,0.976661860497059,2022-09-28 02:37:19.733227,2022-09-28 02:38:42.321388,0 days 00:01:22.588161,21.0,390.0,106.0,2.0,340.0,550.0,COMPLETE
179,0.9766585522678162,2022-09-28 02:40:05.301176,2022-09-28 02:41:28.321356,0 days 00:01:23.020180,22.0,392.0,105.0,2.0,347.0,551.0,COMPLETE
171,0.9766568977343973,2022-09-28 02:29:07.349281,2022-09-28 02:30:29.744110,0 days 00:01:22.394829,21.0,386.0,110.0,2.0,339.0,547.0,COMPLETE
220,0.9766552410330877,2022-09-28 03:36:22.608400,2022-09-28 03:37:43.343377,0 days 00:01:20.734977,22.0,399.0,105.0,2.0,350.0,534.0,COMPLETE
237,0.9766453161975479,2022-09-28 03:59:01.732358,2022-09-28 04:00:19.435334,0 days 00:01:17.702976,22.0,400.0,103.0,2.0,352.0,514.0,COMPLETE
270,0.9766420073277917,2022-09-28 04:41:23.933385,2022-09-28 04:42:37.490550,0 days 00:01:13.557165,25.0,394.0,98.0,3.0,364.0,486.0,COMPLETE
226,0.9766420049628196,2022-09-28 03:44:31.206454,2022-09-28 03:45:50.609445,0 days 00:01:19.402991,22.0,400.0,105.0,2.0,350.0,526.0,COMPLETE
248,0.9766320812112255,2022-09-28 04:13:27.725792,2022-09-28 04:14:45.484381,0 days 00:01:17.758589,25.0,394.0,106.0,2.0,355.0,513.0,COMPLETE
240,0.9766287685969299,2022-09-28 04:02:55.118163,2022-09-28 04:04:14.499700,0 days 00:01:19.381537,23.0,400.0,106.0,2.0,350.0,525.0,COMPLETE
168,0.9766271170197264,2022-09-28 02:25:00.418536,2022-09-28 02:26:23.144361,0 days 00:01:22.725825,21.0,387.0,106.0,2.0,339.0,549.0,COMPLETE
229,0.9766271139157005,2022-09-28 03:48:28.503294,2022-09-28 03:49:47.617032,0 days 00:01:19.113738,22.0,400.0,106.0,2.0,351.0,524.0,COMPLETE
245,0.9766221537150921,2022-09-28 04:09:31.929763,2022-09-28 04:10:50.123878,0 days 00:01:18.194115,23.0,400.0,105.0,2.0,355.0,517.0,COMPLETE
212,0.976622152926768,2022-09-28 03:25:23.286526,2022-09-28 03:26:46.715942,0 days 00:01:23.429416,22.0,396.0,101.0,2.0,342.0,552.0,COMPLETE
293,0.9766188445004441,2022-09-28 05:10:06.528031,2022-09-28 05:11:20.340238,0 days 00:01:13.812207,25.0,396.0,98.0,3.0,358.0,489.0,COMPLETE
157,0.9766155352857958,2022-09-28 02:09:52.742688,2022-09-28 02:11:15.638628,0 days 00:01:22.895940,21.0,384.0,110.0,2.0,339.0,551.0,COMPLETE
243,0.9766122231149328,2022-09-28 04:06:53.851277,2022-09-28 04:08:13.485316,0 days 00:01:19.634039,23.0,400.0,103.0,2.0,351.0,527.0,COMPLETE
274,0.9766023002502032,2022-09-28 04:46:23.351449,2022-09-28 04:47:39.012244,0 days 00:01:15.660795,25.0,396.0,96.0,3.0,358.0,501.0,COMPLETE
161,0.9765989903457717,2022-09-28 02:15:22.943756,2022-09-28 02:16:45.160248,0 days 00:01:22.216492,21.0,384.0,108.0,2.0,340.0,548.0,COMPLETE
216,0.9765973350732992,2022-09-28 03:30:56.730439,2022-09-28 03:32:18.645558,0 days 00:01:21.915119,22.0,398.0,105.0,2.0,344.0,543.0,COMPLETE
222,0.9765973336444619,2022-09-28 03:39:08.585222,2022-09-28 03:40:29.318288,0 days 00:01:20.733066,22.0,397.0,106.0,2.0,350.0,535.0,COMPLETE
227,0.9765956816238262,2022-09-28 03:45:50.609721,2022-09-28 03:47:10.383229,0 days 00:01:19.773508,22.0,400.0,101.0,2.0,352.0,529.0,COMPLETE
167,0.9765956815252856,2022-09-28 02:23:37.841518,2022-09-28 02:25:00.418297,0 days 00:01:22.576779,21.0,385.0,108.0,2.0,339.0,548.0,COMPLETE
165,0.9765956815252856,2022-09-28 02:20:52.881393,2022-09-28 02:22:15.423212,0 days 00:01:22.541819,21.0,385.0,108.0,2.0,339.0,548.0,COMPLETE
150,0.9765923729511508,2022-09-28 02:00:08.782882,2022-09-28 02:01:32.560704,0 days 00:01:23.777822,20.0,381.0,103.0,2.0,339.0,554.0,COMPLETE
174,0.9765890640321242,2022-09-28 02:33:13.718408,2022-09-28 02:34:36.205613,0 days 00:01:22.487205,21.0,387.0,109.0,3.0,340.0,549.0,COMPLETE
163,0.9765857552609084,2022-09-28 02:18:07.733782,2022-09-28 02:19:30.398058,0 days 00:01:22.664276,21.0,384.0,107.0,2.0,339.0,549.0,COMPLETE
156,0.9765807912664906,2022-09-28 02:08:30.351747,2022-09-28 02:09:52.742437,0 days 00:01:22.390690,21.0,384.0,108.0,2.0,339.0,547.0,COMPLETE
289,0.9765774837270312,2022-09-28 05:05:03.711292,2022-09-28 05:06:19.307055,0 days 00:01:15.595763,25.0,396.0,95.0,3.0,358.0,501.0,COMPLETE
207,0.9765774833821395,2022-09-28 03:18:30.336876,2022-09-28 03:19:51.686368,0 days 00:01:21.349492,23.0,395.0,106.0,2.0,342.0,539.0,COMPLETE
192,0.9765774827908964,2022-09-28 02:57:57.520648,2022-09-28 02:59:19.951530,0 days 00:01:22.430882,21.0,386.0,109.0,2.0,340.0,549.0,COMPLETE
169,0.9765774827908964,2022-09-28 02:26:23.144622,2022-09-28 02:27:45.637391,0 days 00:01:22.492769,21.0,386.0,109.0,2.0,340.0,549.0,COMPLETE
238,0.976574173526978,2022-09-28 04:00:19.435672,2022-09-28 04:01:37.728649,0 days 00:01:18.292977,23.0,394.0,103.0,2.0,352.0,518.0,COMPLETE
162,0.976574173329897,2022-09-28 02:16:45.160672,2022-09-28 02:18:07.733420,0 days 00:01:22.572748,21.0,383.0,108.0,2.0,339.0,549.0,COMPLETE
164,0.9765725193877214,2022-09-28 02:19:30.398304,2022-09-28 02:20:52.881140,0 days 00:01:22.482836,21.0,384.0,107.0,2.0,339.0,547.0,COMPLETE
166,0.9765708643123301,2022-09-28 02:22:15.423466,2022-09-28 02:23:37.841269,0 days 00:01:22.417803,21.0,384.0,108.0,2.0,339.0,548.0,COMPLETE
199,0.9765659035697488,2022-09-28 03:07:34.445213,2022-09-28 03:08:56.516009,0 days 00:01:22.070796,21.0,388.0,109.0,2.0,338.0,546.0,COMPLETE
257,0.9765659014511279,2022-09-28 04:24:59.888732,2022-09-28 04:26:15.222448,0 days 00:01:15.333716,24.0,395.0,102.0,3.0,358.0,499.0,COMPLETE
183,0.9765609385406555,2022-09-28 02:45:35.416394,2022-09-28 02:46:58.205629,0 days 00:01:22.789235,22.0,388.0,109.0,2.0,342.0,551.0,COMPLETE
143,0.976557629424548,2022-09-28 01:50:18.143269,2022-09-28 01:51:42.419267,0 days 00:01:24.275998,21.0,378.0,103.0,3.0,353.0,559.0,COMPLETE
239,0.9765576289811156,2022-09-28 04:01:37.728944,2022-09-28 04:02:55.117856,0 days 00:01:17.388912,22.0,399.0,102.0,2.0,358.0,512.0,COMPLETE
205,0.9765576276015487,2022-09-28 03:15:44.946631,2022-09-28 03:17:08.993431,0 days 00:01:24.046800,22.0,398.0,108.0,2.0,333.0,555.0,COMPLETE
172,0.9765559739057242,2022-09-28 02:30:29.744376,2022-09-28 02:31:52.191698,0 days 00:01:22.447322,21.0,387.0,110.0,2.0,340.0,548.0,COMPLETE
155,0.9765543208504132,2022-09-28 02:07:06.547209,2022-09-28 02:08:30.351446,0 days 00:01:23.804237,21.0,384.0,108.0,2.0,338.0,558.0,COMPLETE
170,0.9765526652823192,2022-09-28 02:27:45.637633,2022-09-28 02:29:07.349029,0 days 00:01:21.711396,21.0,387.0,110.0,3.0,340.0,544.0,COMPLETE
236,0.9765477017313335,2022-09-28 03:57:42.405836,2022-09-28 03:59:01.732015,0 days 00:01:19.326179,22.0,396.0,105.0,2.0,355.0,525.0,COMPLETE
158,0.9765460494150763,2022-09-28 02:11:15.638868,2022-09-28 02:12:38.330565,0 days 00:01:22.691697,21.0,384.0,110.0,2.0,338.0,549.0,COMPLETE
288,0.9765443931079285,2022-09-28 05:03:50.736934,2022-09-28 05:05:03.710976,0 days 00:01:12.974042,26.0,391.0,98.0,3.0,363.0,483.0,COMPLETE
287,0.9765443921717938,2022-09-28 05:02:35.808711,2022-09-28 05:03:50.736612,0 days 00:01:14.927901,24.0,395.0,99.0,4.0,366.0,495.0,COMPLETE
182,0.9765410826615243,2022-09-28 02:44:12.715086,2022-09-28 02:45:35.416140,0 days 00:01:22.701054,21.0,391.0,107.0,2.0,334.0,551.0,COMPLETE
263,0.976529502504242,2022-09-28 04:32:36.893912,2022-09-28 04:33:53.414994,0 days 00:01:16.521082,25.0,396.0,97.0,3.0,355.0,506.0,COMPLETE
184,0.9765261943735393,2022-09-28 02:46:58.205883,2022-09-28 02:48:19.255993,0 days 00:01:21.050110,22.0,392.0,108.0,2.0,348.0,539.0,COMPLETE
197,0.9765261932403235,2022-09-28 03:04:49.426343,2022-09-28 03:06:10.225917,0 days 00:01:20.799574,22.0,382.0,109.0,3.0,341.0,538.0,COMPLETE
213,0.9765079939639615,2022-09-28 03:26:46.716246,2022-09-28 03:28:10.339693,0 days 00:01:23.623447,22.0,400.0,104.0,2.0,343.0,555.0,COMPLETE
224,0.9765046849956648,2022-09-28 03:41:50.191902,2022-09-28 03:43:10.519874,0 days 00:01:20.327972,22.0,398.0,104.0,2.0,357.0,531.0,COMPLETE
159,0.9765030305607867,2022-09-28 02:12:38.330805,2022-09-28 02:14:00.519873,0 days 00:01:22.189068,21.0,385.0,110.0,2.0,340.0,548.0,COMPLETE
228,0.9765013746970712,2022-09-28 03:47:10.383507,2022-09-28 03:48:28.503025,0 days 00:01:18.119518,22.0,398.0,101.0,2.0,350.0,518.0,COMPLETE
296,0.9764997233662189,2022-09-28 05:13:51.293844,2022-09-28 05:15:06.251842,0 days 00:01:14.957998,27.0,393.0,97.0,3.0,356.0,497.0,COMPLETE
193,0.976491450354234,2022-09-28 02:59:19.951818,2022-09-28 03:00:42.999288,0 days 00:01:23.047470,21.0,383.0,109.0,2.0,342.0,552.0,COMPLETE
299,0.976484833107424,2022-09-28 05:17:36.499493,2022-09-28 05:18:49.520055,0 days 00:01:13.020562,25.0,397.0,96.0,4.0,356.0,484.0,COMPLETE
235,0.9764815225132089,2022-09-28 03:56:23.688326,2022-09-28 03:57:42.405553,0 days 00:01:18.717227,22.0,397.0,105.0,2.0,357.0,521.0,COMPLETE
191,0.9764782140376146,2022-09-28 02:56:33.107382,2022-09-28 02:57:57.520337,0 days 00:01:24.412955,23.0,389.0,104.0,2.0,338.0,562.0,COMPLETE
175,0.9764765599476283,2022-09-28 02:34:36.205932,2022-09-28 02:35:57.640619,0 days 00:01:21.434687,22.0,388.0,106.0,3.0,342.0,542.0,COMPLETE
217,0.9764765584695206,2022-09-28 03:32:18.645844,2022-09-28 03:33:40.596186,0 days 00:01:21.950342,23.0,399.0,100.0,3.0,346.0,541.0,COMPLETE
187,0.9764732509300612,2022-09-28 02:51:04.942256,2022-09-28 02:52:26.489645,0 days 00:01:21.547389,22.0,387.0,105.0,2.0,342.0,544.0,COMPLETE
204,0.9764732487621702,2022-09-28 03:14:24.036156,2022-09-28 03:15:44.946367,0 days 00:01:20.910211,23.0,394.0,110.0,2.0,346.0,536.0,COMPLETE
250,0.9764715952141566,2022-09-28 04:16:03.335394,2022-09-28 04:17:21.417278,0 days 00:01:18.081884,25.0,397.0,105.0,2.0,356.0,517.0,COMPLETE
276,0.9764715939824002,2022-09-28 04:48:53.231675,2022-09-28 04:50:07.421078,0 days 00:01:14.189403,26.0,393.0,98.0,3.0,366.0,491.0,COMPLETE
181,0.9764666327471165,2022-09-28 02:42:51.299106,2022-09-28 02:44:12.714767,0 days 00:01:21.415661,22.0,390.0,105.0,2.0,348.0,540.0,COMPLETE
173,0.9764633239759006,2022-09-28 02:31:52.191945,2022-09-28 02:33:13.718066,0 days 00:01:21.526121,21.0,388.0,108.0,2.0,348.0,541.0,COMPLETE
146,0.9764633213153071,2022-09-28 01:54:32.457630,2022-09-28 01:55:56.814724,0 days 00:01:24.357094,20.0,380.0,102.0,2.0,354.0,559.0,COMPLETE
153,0.9764600129875235,2022-09-28 02:04:19.552620,2022-09-28 02:05:42.151493,0 days 00:01:22.598873,20.0,384.0,107.0,2.0,337.0,549.0,COMPLETE
198,0.9764600125440912,2022-09-28 03:06:10.226179,2022-09-28 03:07:34.444939,0 days 00:01:24.218760,21.0,386.0,106.0,2.0,334.0,561.0,COMPLETE
149,0.976456703280173,2022-09-28 01:58:44.728647,2022-09-28 02:00:08.782646,0 days 00:01:24.053999,20.0,380.0,105.0,2.0,354.0,559.0,COMPLETE
196,0.9764533939177141,2022-09-28 03:03:27.097484,2022-09-28 03:04:49.426089,0 days 00:01:22.328605,21.0,389.0,105.0,2.0,346.0,546.0,COMPLETE
294,0.9764517409609436,2022-09-28 05:11:20.340553,2022-09-28 05:12:35.991998,0 days 00:01:15.651445,24.0,397.0,95.0,4.0,366.0,500.0,COMPLETE
221,0.976445121841864,2022-09-28 03:37:43.343911,2022-09-28 03:39:08.584826,0 days 00:01:25.240915,22.0,400.0,104.0,2.0,335.0,564.0,COMPLETE
154,0.9764418127257566,2022-09-28 02:05:42.151795,2022-09-28 02:07:06.546958,0 days 00:01:24.395163,21.0,383.0,108.0,2.0,337.0,560.0,COMPLETE
215,0.9764401589806618,2022-09-28 03:29:32.710148,2022-09-28 03:30:56.730115,0 days 00:01:24.019967,23.0,397.0,103.0,2.0,348.0,556.0,COMPLETE
218,0.9764401584879593,2022-09-28 03:33:40.596505,2022-09-28 03:35:00.810316,0 days 00:01:20.213811,22.0,397.0,101.0,2.0,344.0,531.0,COMPLETE
291,0.9764385073541882,2022-09-28 05:07:35.315446,2022-09-28 05:08:49.689279,0 days 00:01:14.373833,25.0,390.0,97.0,3.0,356.0,493.0,COMPLETE
255,0.9764385061224319,2022-09-28 04:22:28.540817,2022-09-28 04:23:44.401940,0 days 00:01:15.861123,24.0,392.0,100.0,3.0,363.0,502.0,COMPLETE
282,0.9764302320265014,2022-09-28 04:56:17.299229,2022-09-28 04:57:31.123141,0 days 00:01:13.823912,25.0,395.0,97.0,3.0,366.0,488.0,COMPLETE
264,0.9764285757193535,2022-09-28 04:33:53.415312,2022-09-28 04:35:07.608394,0 days 00:01:14.193082,24.0,396.0,99.0,3.0,360.0,491.0,COMPLETE
285,0.9764269256202577,2022-09-28 05:00:03.428964,2022-09-28 05:01:19.289443,0 days 00:01:15.860479,24.0,392.0,99.0,3.0,358.0,502.0,COMPLETE
249,0.9764203067967996,2022-09-28 04:14:45.484706,2022-09-28 04:16:03.335095,0 days 00:01:17.850389,24.0,394.0,103.0,2.0,357.0,514.0,COMPLETE
180,0.9764169963011249,2022-09-28 02:41:28.321606,2022-09-28 02:42:51.298853,0 days 00:01:22.977247,22.0,393.0,106.0,2.0,345.0,551.0,COMPLETE
209,0.9764153421125982,2022-09-28 03:21:13.105322,2022-09-28 03:22:37.907447,0 days 00:01:24.802125,23.0,391.0,110.0,2.0,344.0,564.0,COMPLETE
298,0.9764153400925176,2022-09-28 05:16:22.302200,2022-09-28 05:17:36.499184,0 days 00:01:14.196984,24.0,395.0,99.0,3.0,360.0,492.0,COMPLETE
290,0.9764136860025313,2022-09-28 05:06:19.307574,2022-09-28 05:07:35.315126,0 days 00:01:16.007552,24.0,397.0,100.0,3.0,360.0,504.0,COMPLETE
126,0.9764021056481679,2022-09-28 01:25:37.184514,2022-09-28 01:27:02.327580,0 days 00:01:25.143066,20.0,375.0,94.0,5.0,362.0,569.0,COMPLETE
151,0.9763921787432777,2022-09-28 02:01:32.560965,2022-09-28 02:02:56.053296,0 days 00:01:23.492331,20.0,380.0,104.0,2.0,332.0,555.0,COMPLETE
208,0.9763839059283737,2022-09-28 03:19:51.686675,2022-09-28 03:21:13.105017,0 days 00:01:21.418342,23.0,395.0,105.0,2.0,349.0,539.0,COMPLETE
116,0.9763822552380348,2022-09-28 01:12:12.638552,2022-09-28 01:13:30.883423,0 days 00:01:18.244871,22.0,364.0,81.0,6.0,368.0,522.0,COMPLETE
118,0.9763822538584676,2022-09-28 01:14:49.086583,2022-09-28 01:16:08.937072,0 days 00:01:19.850489,21.0,365.0,84.0,6.0,383.0,532.0,COMPLETE
258,0.9763805977976712,2022-09-28 04:26:15.222764,2022-09-28 04:27:30.847571,0 days 00:01:15.624807,24.0,392.0,99.0,3.0,361.0,498.0,COMPLETE
145,0.9763789426730095,2022-09-28 01:53:08.621127,2022-09-28 01:54:32.457371,0 days 00:01:23.836244,20.0,380.0,103.0,2.0,345.0,558.0,COMPLETE
138,0.9763739812406447,2022-09-28 01:43:03.027739,2022-09-28 01:44:29.516199,0 days 00:01:26.488460,21.0,377.0,94.0,5.0,377.0,574.0,COMPLETE
185,0.9763673628606189,2022-09-28 02:48:19.256237,2022-09-28 02:49:41.717452,0 days 00:01:22.461215,22.0,383.0,106.0,3.0,343.0,551.0,COMPLETE
114,0.976365709263335,2022-09-28 01:09:33.053519,2022-09-28 01:10:52.890733,0 days 00:01:19.837214,21.0,366.0,81.0,6.0,380.0,532.0,COMPLETE
148,0.9763623980286067,2022-09-28 01:57:21.048779,2022-09-28 01:58:44.728400,0 days 00:01:23.679621,20.0,377.0,103.0,2.0,354.0,556.0,COMPLETE
194,0.9763607461557816,2022-09-28 03:00:42.999547,2022-09-28 03:02:03.697903,0 days 00:01:20.698356,21.0,385.0,108.0,2.0,336.0,537.0,COMPLETE
272,0.9763541263469185,2022-09-28 04:43:52.693917,2022-09-28 04:45:07.837487,0 days 00:01:15.143570,26.0,397.0,97.0,3.0,361.0,496.0,COMPLETE
131,0.9763425456476632,2022-09-28 01:32:57.241123,2022-09-28 01:34:22.634630,0 days 00:01:25.393507,20.0,377.0,92.0,5.0,373.0,567.0,COMPLETE
246,0.9763425435783126,2022-09-28 04:10:50.124210,2022-09-28 04:12:09.644442,0 days 00:01:19.520232,24.0,397.0,104.0,2.0,349.0,525.0,COMPLETE
102,0.9763408914098661,2022-09-28 00:53:29.530824,2022-09-28 00:54:46.332802,0 days 00:01:16.801978,22.0,367.0,64.0,7.0,403.0,511.0,COMPLETE
142,0.9763392364330151,2022-09-28 01:48:53.648665,2022-09-28 01:50:18.143018,0 days 00:01:24.494353,20.0,374.0,102.0,3.0,352.0,563.0,COMPLETE
128,0.9763309646527866,2022-09-28 01:28:26.898151,2022-09-28 01:29:56.720815,0 days 00:01:29.822664,20.0,376.0,95.0,4.0,377.0,597.0,COMPLETE
210,0.9763293082470984,2022-09-28 03:22:37.907752,2022-09-28 03:23:59.519223,0 days 00:01:21.611471,23.0,394.0,106.0,2.0,335.0,538.0,COMPLETE
98,0.9763193837564504,2022-09-28 00:48:29.086658,2022-09-28 00:49:45.383216,0 days 00:01:16.296558,23.0,363.0,66.0,8.0,391.0,509.0,COMPLETE
136,0.9763193832637478,2022-09-28 01:40:08.906010,2022-09-28 01:41:35.916036,0 days 00:01:27.010026,20.0,377.0,93.0,4.0,371.0,576.0,COMPLETE
297,0.9763177285332483,2022-09-28 05:15:06.252161,2022-09-28 05:16:22.301894,0 days 00:01:16.049733,25.0,390.0,101.0,3.0,363.0,504.0,COMPLETE
132,0.976311110843006,2022-09-28 01:34:22.634888,2022-09-28 01:35:48.098899,0 days 00:01:25.464011,20.0,377.0,94.0,5.0,373.0,568.0,COMPLETE
107,0.9763094562110468,2022-09-28 01:00:13.187414,2022-09-28 01:01:32.542609,0 days 00:01:19.355195,21.0,367.0,74.0,7.0,377.0,530.0,COMPLETE
219,0.9763078011849257,2022-09-28 03:35:00.810626,2022-09-28 03:36:22.608122,0 days 00:01:21.797496,23.0,395.0,101.0,2.0,330.0,542.0,COMPLETE
122,0.9763044918717371,2022-09-28 01:20:16.516140,2022-09-28 01:21:36.995472,0 days 00:01:20.479332,22.0,369.0,91.0,6.0,391.0,536.0,COMPLETE
286,0.9762912545204425,2022-09-28 05:01:19.289740,2022-09-28 05:02:35.808388,0 days 00:01:16.518648,25.0,392.0,96.0,3.0,360.0,508.0,COMPLETE
108,0.9762862910187269,2022-09-28 01:01:32.542821,2022-09-28 01:02:51.803434,0 days 00:01:19.260613,22.0,360.0,80.0,7.0,390.0,529.0,COMPLETE
188,0.9762780206673357,2022-09-28 02:52:26.489890,2022-09-28 02:53:49.707240,0 days 00:01:23.217350,21.0,382.0,109.0,2.0,345.0,554.0,COMPLETE
190,0.9762730562787557,2022-09-28 02:55:10.995354,2022-09-28 02:56:33.107128,0 days 00:01:22.111774,21.0,392.0,107.0,3.0,349.0,546.0,COMPLETE
