iteration,precision,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
65,0.9614141470920959,2022-09-22 03:09:14.881838,2022-09-22 03:10:15.795263,0 days 00:01:00.913425,19,284,82,6,503,397,COMPLETE
72,0.9613710669713482,2022-09-22 03:15:48.167095,2022-09-22 03:16:46.430274,0 days 00:00:58.263179,17,279,93,4,216,390,COMPLETE
73,0.9613325840328756,2022-09-22 03:16:46.430499,2022-09-22 03:17:54.482483,0 days 00:01:08.051984,16,294,90,3,189,455,COMPLETE
10,0.9612898703119523,2022-09-22 02:23:45.758507,2022-09-22 02:25:02.227385,0 days 00:01:16.468878,24,300,100,29,418,499,COMPLETE
87,0.9612720778628419,2022-09-22 03:33:35.601327,2022-09-22 03:34:50.983998,0 days 00:01:15.382671,24,290,98,16,443,492,COMPLETE
79,0.9611363444610063,2022-09-22 03:24:04.892342,2022-09-22 03:25:13.245846,0 days 00:01:08.353504,26,249,57,30,474,452,COMPLETE
75,0.9610462056625618,2022-09-22 03:19:09.813226,2022-09-22 03:20:25.937331,0 days 00:01:16.124105,25,287,97,5,471,497,COMPLETE
27,0.960931411440086,2022-09-22 02:38:05.439963,2022-09-22 02:38:47.762002,0 days 00:00:42.322039,23,300,95,30,464,272,COMPLETE
45,0.9608317163799426,2022-09-22 02:54:10.043948,2022-09-22 02:54:52.446871,0 days 00:00:42.402923,21,276,95,20,468,275,COMPLETE
70,0.9608185307036794,2022-09-22 03:13:37.900898,2022-09-22 03:14:44.744949,0 days 00:01:06.844051,16,273,70,8,456,439,COMPLETE
84,0.9607660840461137,2022-09-22 03:30:04.314498,2022-09-22 03:31:15.261043,0 days 00:01:10.946545,26,300,98,17,424,462,COMPLETE
47,0.9607459050347186,2022-09-22 02:55:20.246055,2022-09-22 02:56:14.650828,0 days 00:00:54.404773,28,293,97,18,499,352,COMPLETE
91,0.9607234960790162,2022-09-22 03:38:19.713920,2022-09-22 03:39:25.815157,0 days 00:01:06.101237,27,296,96,17,458,430,COMPLETE
22,0.9606855227496642,2022-09-22 02:32:53.464577,2022-09-22 02:34:04.012296,0 days 00:01:10.547719,26,284,93,27,510,458,COMPLETE
85,0.9606710439552731,2022-09-22 03:31:15.261281,2022-09-22 03:32:22.951460,0 days 00:01:07.690179,25,285,95,14,445,442,COMPLETE
55,0.9606326617425268,2022-09-22 03:01:22.055098,2022-09-22 03:01:58.654041,0 days 00:00:36.598943,21,300,55,29,453,234,COMPLETE
17,0.9606083367262415,2022-09-22 02:28:58.646504,2022-09-22 02:29:43.649747,0 days 00:00:45.003243,30,284,57,30,184,300,COMPLETE
82,0.9605620779511894,2022-09-22 03:27:37.964994,2022-09-22 03:28:52.620286,0 days 00:01:14.655292,25,290,100,21,505,486,COMPLETE
76,0.9604095227732989,2022-09-22 03:20:25.937540,2022-09-22 03:21:39.665662,0 days 00:01:13.728122,25,268,99,6,453,484,COMPLETE
33,0.9603421872524687,2022-09-22 02:42:27.067351,2022-09-22 02:43:24.211293,0 days 00:00:57.143942,25,235,64,26,485,377,COMPLETE
86,0.9603390198848202,2022-09-22 03:32:22.951658,2022-09-22 03:33:35.601092,0 days 00:01:12.649434,27,296,94,19,461,473,COMPLETE
97,0.96032077344849,2022-09-22 03:45:18.603758,2022-09-22 03:46:27.080466,0 days 00:01:08.476708,23,282,92,15,407,449,COMPLETE
71,0.9602770293027956,2022-09-22 03:14:44.745135,2022-09-22 03:15:48.166836,0 days 00:01:03.421701,16,276,93,4,188,424,COMPLETE
51,0.96018732079387,2022-09-22 02:58:49.105709,2022-09-22 02:59:32.963766,0 days 00:00:43.858057,20,278,97,5,435,284,COMPLETE
52,0.9601806556663696,2022-09-22 02:59:32.963960,2022-09-22 03:00:11.742670,0 days 00:00:38.778710,26,290,92,7,512,249,COMPLETE
50,0.9601139901100945,2022-09-22 02:58:10.155646,2022-09-22 02:58:49.105529,0 days 00:00:38.949883,27,299,81,2,461,250,COMPLETE
67,0.9600892440565353,2022-09-22 03:11:09.798301,2022-09-22 03:11:58.385454,0 days 00:00:48.587153,17,287,86,5,172,323,COMPLETE
15,0.9600407711368469,2022-09-22 02:27:21.537577,2022-09-22 02:28:30.262302,0 days 00:01:08.724725,19,245,77,14,207,466,COMPLETE
99,0.9598987490678402,2022-09-22 03:47:33.237799,2022-09-22 03:48:36.900003,0 days 00:01:03.662204,23,300,91,13,436,415,COMPLETE
11,0.9598829261453258,2022-09-22 02:25:02.227581,2022-09-22 02:25:43.446354,0 days 00:00:41.218773,24,298,45,10,163,273,COMPLETE
61,0.959850790222833,2022-09-22 03:05:38.869921,2022-09-22 03:06:36.571182,0 days 00:00:57.701261,17,293,86,4,154,386,COMPLETE
29,0.959798801084566,2022-09-22 02:39:09.518741,2022-09-22 02:40:01.169592,0 days 00:00:51.650851,18,288,70,24,432,335,COMPLETE
34,0.9597260120229235,2022-09-22 02:43:24.211667,2022-09-22 02:44:28.977860,0 days 00:01:04.766193,27,270,59,30,491,423,COMPLETE
44,0.959721685349826,2022-09-22 02:53:24.424702,2022-09-22 02:54:10.043747,0 days 00:00:45.619045,28,254,91,25,410,299,COMPLETE
53,0.9596944003818241,2022-09-22 03:00:11.742847,2022-09-22 03:01:01.632226,0 days 00:00:49.889379,19,260,88,3,482,326,COMPLETE
54,0.9596653888338336,2022-09-22 03:01:01.632417,2022-09-22 03:01:22.054916,0 days 00:00:20.422499,22,282,98,2,478,129,COMPLETE
62,0.9594533476844759,2022-09-22 03:06:36.571399,2022-09-22 03:07:28.003384,0 days 00:00:51.431985,18,293,83,7,226,340,COMPLETE
80,0.9594088442119499,2022-09-22 03:25:13.246402,2022-09-22 03:26:27.042978,0 days 00:01:13.796576,23,258,96,16,492,485,COMPLETE
23,0.9592534349487428,2022-09-22 02:34:04.012465,2022-09-22 02:35:19.934015,0 days 00:01:15.921550,22,282,95,22,448,496,COMPLETE
36,0.9592077943940966,2022-09-22 02:45:34.666375,2022-09-22 02:46:35.684600,0 days 00:01:01.018225,25,255,87,27,390,402,COMPLETE
30,0.9591803077354949,2022-09-22 02:40:01.169753,2022-09-22 02:40:32.356081,0 days 00:00:31.186328,23,272,100,28,365,201,COMPLETE
19,0.959171213530062,2022-09-22 02:30:00.365224,2022-09-22 02:31:06.762443,0 days 00:01:06.397219,22,245,74,8,135,449,COMPLETE
7,0.9590906695244286,2022-09-22 02:21:15.882273,2022-09-22 02:22:09.671395,0 days 00:00:53.789122,29,233,63,3,326,358,COMPLETE
58,0.9589582520895035,2022-09-22 03:03:15.745648,2022-09-22 03:03:40.626627,0 days 00:00:24.880979,24,286,75,12,418,158,COMPLETE
24,0.9584130655731959,2022-09-22 02:35:19.934240,2022-09-22 02:36:23.012197,0 days 00:01:03.077957,25,247,84,28,362,418,COMPLETE
56,0.9583384466502807,2022-09-22 03:01:58.654252,2022-09-22 03:02:30.389795,0 days 00:00:31.735543,22,264,78,5,245,209,COMPLETE
35,0.9583150304150575,2022-09-22 02:44:28.978125,2022-09-22 02:45:34.666204,0 days 00:01:05.688079,27,217,37,20,446,438,COMPLETE
26,0.9583029248301802,2022-09-22 02:37:16.393781,2022-09-22 02:38:05.439749,0 days 00:00:49.045968,20,226,72,24,468,323,COMPLETE
48,0.9582965206781943,2022-09-22 02:56:14.651009,2022-09-22 02:57:26.038614,0 days 00:01:11.387605,24,239,89,11,398,475,COMPLETE
46,0.9582147481900778,2022-09-22 02:54:52.447064,2022-09-22 02:55:20.245661,0 days 00:00:27.798597,26,266,84,29,427,178,COMPLETE
13,0.9576226395281682,2022-09-22 02:25:59.230049,2022-09-22 02:26:34.347935,0 days 00:00:35.117886,25,262,50,9,503,226,COMPLETE
12,0.9571643119172479,2022-09-22 02:25:43.446619,2022-09-22 02:25:59.229859,0 days 00:00:15.783240,21,262,50,12,134,101,COMPLETE
89,0.9570196457597668,2022-09-22 03:36:02.131329,2022-09-22 03:37:08.646076,0 days 00:01:06.514747,26,209,91,13,370,447,COMPLETE
14,0.9570079461995752,2022-09-22 02:26:34.348124,2022-09-22 02:27:21.537407,0 days 00:00:47.189283,27,264,30,22,206,314,COMPLETE
18,0.9568990413400108,2022-09-22 02:29:43.649906,2022-09-22 02:30:00.365026,0 days 00:00:16.715120,26,272,40,22,226,106,COMPLETE
39,0.9564388017860092,2022-09-22 02:48:42.462418,2022-09-22 02:49:40.657821,0 days 00:00:58.195403,16,189,61,15,309,396,COMPLETE
64,0.9563077653366097,2022-09-22 03:08:31.377602,2022-09-22 03:09:14.881620,0 days 00:00:43.504018,18,269,90,9,175,289,COMPLETE
0,0.9560620383012989,2022-09-22 02:16:12.768378,2022-09-22 02:17:09.866135,0 days 00:00:57.097757,29,221,65,3,269,346,COMPLETE
9,0.9560197853083562,2022-09-22 02:23:08.457447,2022-09-22 02:23:45.758305,0 days 00:00:37.300858,28,204,90,18,305,248,COMPLETE
6,0.9554557902219857,2022-09-22 02:20:19.064771,2022-09-22 02:21:15.881946,0 days 00:00:56.817175,16,200,79,26,335,384,COMPLETE
4,0.9549776149205838,2022-09-22 02:18:57.143689,2022-09-22 02:19:22.633028,0 days 00:00:25.489339,22,208,85,19,156,170,COMPLETE
28,0.9544550092845477,2022-09-22 02:38:47.762196,2022-09-22 02:39:09.518565,0 days 00:00:21.756369,21,256,80,24,410,138,COMPLETE
57,0.9537292284814433,2022-09-22 03:02:30.390009,2022-09-22 03:03:15.745438,0 days 00:00:45.355429,23,161,61,27,496,307,COMPLETE
8,0.9535438094637135,2022-09-22 02:22:09.671582,2022-09-22 02:23:08.457257,0 days 00:00:58.785675,20,168,65,18,245,407,COMPLETE
2,0.9528388102032599,2022-09-22 02:17:32.129901,2022-09-22 02:18:31.877037,0 days 00:00:59.747136,18,164,87,2,209,414,COMPLETE
20,0.9526510049504084,2022-09-22 02:31:06.762710,2022-09-22 02:31:40.426252,0 days 00:00:33.663542,24,183,54,14,264,227,COMPLETE
37,0.9516202982650787,2022-09-22 02:46:35.684779,2022-09-22 02:47:43.665290,0 days 00:01:07.980511,24,138,67,4,281,476,COMPLETE
1,0.9482108996849052,2022-09-22 02:17:09.866365,2022-09-22 02:17:32.129734,0 days 00:00:22.263369,26,142,33,26,285,149,COMPLETE
68,0.9467583662418372,2022-09-22 03:11:58.385652,2022-09-22 03:12:34.939568,0 days 00:00:36.553916,19,100,63,2,133,261,COMPLETE
16,0.9466976639964148,2022-09-22 02:28:30.262558,2022-09-22 02:28:58.646332,0 days 00:00:28.383774,23,113,100,6,389,194,COMPLETE
