iteration,recall,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
72,0.9092459854788277,2022-09-28 21:37:36.372525,2022-09-28 21:39:12.782658,0 days 00:01:36.410133,30.0,397.0,96.0,30.0,279.0,508.0,COMPLETE
133,0.9092426731676294,2022-09-28 23:14:49.945608,2022-09-28 23:16:15.019009,0 days 00:01:25.073401,27.0,398.0,98.0,19.0,541.0,437.0,COMPLETE
140,0.9092261116116381,2022-09-28 23:25:25.710223,2022-09-28 23:27:01.156431,0 days 00:01:35.446208,25.0,387.0,108.0,16.0,529.0,492.0,COMPLETE
100,0.9092261116116381,2022-09-28 22:23:13.184182,2022-09-28 22:24:47.550662,0 days 00:01:34.366480,28.0,396.0,99.0,30.0,580.0,485.0,COMPLETE
257,0.9092228473727112,2022-09-29 03:10:27.110797,2022-09-29 03:11:41.804655,0 days 00:01:14.693858,31.0,380.0,89.0,22.0,339.0,480.0,COMPLETE
264,0.9092195338542184,2022-09-29 03:19:02.005766,2022-09-29 03:20:16.126229,0 days 00:01:14.120463,31.0,396.0,100.0,20.0,405.0,473.0,COMPLETE
261,0.9092195338542184,2022-09-29 03:15:23.013648,2022-09-29 03:16:35.526728,0 days 00:01:12.513080,31.0,398.0,101.0,21.0,510.0,458.0,COMPLETE
13,0.9092128623668451,2022-09-28 20:03:31.614055,2022-09-28 20:04:59.472863,0 days 00:01:27.858808,35.0,363.0,91.0,17.0,311.0,460.0,COMPLETE
122,0.9092062377444485,2022-09-28 22:58:02.188923,2022-09-28 22:59:33.095593,0 days 00:01:30.906670,27.0,393.0,112.0,19.0,530.0,467.0,COMPLETE
164,0.9092029662617547,2022-09-29 01:12:44.037809,2022-09-29 01:13:59.440997,0 days 00:01:15.403188,29.0,376.0,102.0,19.0,318.0,480.0,COMPLETE
279,0.909199652743262,2022-09-29 03:38:01.945149,2022-09-29 03:39:18.120160,0 days 00:01:16.175011,29.0,398.0,102.0,21.0,537.0,480.0,COMPLETE
19,0.9091764269436642,2022-09-28 20:13:50.833950,2022-09-28 20:15:32.314180,0 days 00:01:41.480230,39.0,399.0,62.0,20.0,549.0,522.0,COMPLETE
23,0.9091664900100694,2022-09-28 20:20:23.588848,2022-09-28 20:21:46.723180,0 days 00:01:23.134332,30.0,396.0,84.0,10.0,227.0,439.0,COMPLETE
68,0.9091664900100694,2022-09-28 21:30:44.185630,2022-09-28 21:32:31.108698,0 days 00:01:46.923068,27.0,384.0,98.0,33.0,239.0,566.0,COMPLETE
117,0.9091631776988711,2022-09-28 22:50:29.363256,2022-09-28 22:51:55.481150,0 days 00:01:26.117894,27.0,386.0,83.0,21.0,471.0,446.0,COMPLETE
170,0.9091499499658707,2022-09-29 01:20:48.734579,2022-09-29 01:22:05.333097,0 days 00:01:16.598518,27.0,386.0,109.0,20.0,290.0,495.0,COMPLETE
66,0.9091466161428798,2022-09-28 21:27:22.003673,2022-09-28 21:29:08.040334,0 days 00:01:46.036661,32.0,391.0,86.0,38.0,309.0,554.0,COMPLETE
225,0.9091400094103925,2022-09-29 02:29:41.376639,2022-09-29 02:30:54.725907,0 days 00:01:13.349268,27.0,378.0,96.0,23.0,302.0,474.0,COMPLETE
55,0.9091333668980868,2022-09-28 21:09:57.666490,2022-09-28 21:11:32.140033,0 days 00:01:34.473543,24.0,378.0,115.0,20.0,209.0,501.0,COMPLETE
223,0.9091234418179288,2022-09-29 02:27:11.537703,2022-09-29 02:28:25.503538,0 days 00:01:13.965835,41.0,380.0,98.0,22.0,301.0,480.0,COMPLETE
227,0.9091234418179288,2022-09-29 02:32:06.768358,2022-09-29 02:33:23.228046,0 days 00:01:16.459688,30.0,394.0,149.0,16.0,312.0,489.0,COMPLETE
11,0.9091201176532938,2022-09-28 20:00:23.212030,2022-09-28 20:01:55.833174,0 days 00:01:32.621144,27.0,366.0,99.0,14.0,301.0,489.0,COMPLETE
249,0.9091168147809433,2022-09-29 03:00:26.920156,2022-09-29 03:01:40.942370,0 days 00:01:14.022214,27.0,384.0,94.0,22.0,324.0,475.0,COMPLETE
56,0.9091168053420955,2022-09-28 21:11:32.140231,2022-09-28 21:13:02.114234,0 days 00:01:29.974003,28.0,385.0,76.0,15.0,265.0,475.0,COMPLETE
110,0.9091168053420955,2022-09-28 22:39:28.908859,2022-09-28 22:41:00.661833,0 days 00:01:31.752974,25.0,398.0,104.0,29.0,557.0,472.0,COMPLETE
197,0.9091068742254651,2022-09-29 01:54:46.637278,2022-09-29 01:56:01.312658,0 days 00:01:14.675380,29.0,387.0,99.0,19.0,323.0,476.0,COMPLETE
71,0.9091035560973024,2022-09-28 21:36:01.037796,2022-09-28 21:37:36.372317,0 days 00:01:35.334521,30.0,393.0,91.0,35.0,270.0,500.0,COMPLETE
248,0.9090803660775231,2022-09-29 02:58:57.239916,2022-09-29 03:00:26.919887,0 days 00:01:29.679971,28.0,391.0,88.0,6.0,292.0,582.0,COMPLETE
167,0.9090737390405376,2022-09-29 01:16:33.810482,2022-09-29 01:17:52.763363,0 days 00:01:18.952881,29.0,379.0,108.0,25.0,325.0,505.0,COMPLETE
14,0.9090704329853199,2022-09-28 20:04:59.473196,2022-09-28 20:06:51.949317,0 days 00:01:52.476121,32.0,370.0,116.0,26.0,596.0,579.0,COMPLETE
256,0.9090704255220449,2022-09-29 03:09:14.663723,2022-09-29 03:10:27.110485,0 days 00:01:12.446762,30.0,370.0,87.0,20.0,294.0,472.0,COMPLETE
292,0.9090671120035521,2022-09-29 03:54:23.307237,2022-09-29 03:55:37.291063,0 days 00:01:13.983826,32.0,363.0,94.0,21.0,336.0,477.0,COMPLETE
79,0.9090638083629233,2022-09-28 21:48:49.955559,2022-09-28 21:51:04.199841,0 days 00:02:14.244282,34.0,393.0,104.0,30.0,361.0,699.0,COMPLETE
52,0.909060496051725,2022-09-28 21:05:32.810922,2022-09-28 21:07:00.928225,0 days 00:01:28.117303,35.0,385.0,78.0,18.0,303.0,463.0,COMPLETE
99,0.9090571837405268,2022-09-28 22:21:45.593275,2022-09-28 22:23:13.183953,0 days 00:01:27.590678,31.0,400.0,94.0,32.0,566.0,450.0,COMPLETE
231,0.9090571714480739,2022-09-29 02:37:12.129397,2022-09-29 02:38:25.638229,0 days 00:01:13.508832,28.0,388.0,100.0,12.0,292.0,477.0,COMPLETE
250,0.9090472308925956,2022-09-29 03:01:40.942744,2022-09-29 03:02:57.534550,0 days 00:01:16.591806,28.0,388.0,113.0,23.0,271.0,495.0,COMPLETE
234,0.9090472308925956,2022-09-29 02:40:56.669477,2022-09-29 02:42:11.873958,0 days 00:01:15.204481,28.0,379.0,105.0,21.0,283.0,489.0,COMPLETE
193,0.9090406038556101,2022-09-29 01:49:47.399500,2022-09-29 01:51:01.305302,0 days 00:01:13.905802,27.0,378.0,103.0,22.0,288.0,479.0,COMPLETE
30,0.9090373098733372,2022-09-28 20:31:11.533036,2022-09-28 20:32:40.477943,0 days 00:01:28.944907,32.0,358.0,81.0,29.0,271.0,472.0,COMPLETE
39,0.9090306852509407,2022-09-28 20:44:36.609825,2022-09-28 20:45:57.685114,0 days 00:01:21.075289,31.0,375.0,122.0,40.0,524.0,418.0,COMPLETE
42,0.9090273729397425,2022-09-28 20:49:31.078832,2022-09-28 20:51:09.150702,0 days 00:01:38.071870,23.0,400.0,67.0,7.0,247.0,518.0,COMPLETE
104,0.9090207483173459,2022-09-28 22:29:33.131786,2022-09-28 22:31:09.629977,0 days 00:01:36.498191,30.0,398.0,92.0,38.0,573.0,497.0,COMPLETE
200,0.9090140957076681,2022-09-29 01:58:32.532027,2022-09-29 01:59:44.057063,0 days 00:01:11.525036,28.0,392.0,109.0,22.0,316.0,457.0,COMPLETE
293,0.9090008416336972,2022-09-29 03:55:37.291329,2022-09-29 03:57:04.448333,0 days 00:01:27.157004,27.0,390.0,63.0,22.0,307.0,560.0,COMPLETE
142,0.908984312894165,2022-09-28 23:28:29.379249,2022-09-28 23:30:02.868802,0 days 00:01:33.489553,26.0,397.0,123.0,20.0,547.0,480.0,COMPLETE
64,0.908984312894165,2022-09-28 21:24:07.207163,2022-09-28 21:25:44.999843,0 days 00:01:37.792680,28.0,378.0,90.0,34.0,249.0,516.0,COMPLETE
177,0.9089842740412334,2022-09-29 01:29:37.712487,2022-09-29 01:30:55.664064,0 days 00:01:17.951577,28.0,382.0,96.0,22.0,290.0,505.0,COMPLETE
199,0.9089743334857552,2022-09-29 01:57:19.111379,2022-09-29 01:58:32.531796,0 days 00:01:13.420417,28.0,389.0,85.0,21.0,308.0,467.0,COMPLETE
254,0.9089677064487697,2022-09-29 03:06:46.891334,2022-09-29 03:07:59.436942,0 days 00:01:12.545608,31.0,375.0,85.0,21.0,305.0,466.0,COMPLETE
278,0.908964392930277,2022-09-29 03:36:44.040843,2022-09-29 03:38:01.944779,0 days 00:01:17.903936,27.0,392.0,115.0,22.0,524.0,492.0,COMPLETE
189,0.908964392930277,2022-09-29 01:44:47.849388,2022-09-29 01:46:00.552414,0 days 00:01:12.703026,28.0,389.0,87.0,21.0,275.0,471.0,COMPLETE
187,0.908964392930277,2022-09-29 01:42:13.735236,2022-09-29 01:43:31.148982,0 days 00:01:17.413746,27.0,391.0,98.0,22.0,295.0,501.0,COMPLETE
81,0.9089611267157772,2022-09-28 21:52:35.834448,2022-09-28 21:54:10.810714,0 days 00:01:34.976266,30.0,397.0,92.0,36.0,383.0,493.0,COMPLETE
192,0.9089577658932915,2022-09-29 01:48:32.543136,2022-09-29 01:49:47.399274,0 days 00:01:14.856138,28.0,382.0,104.0,23.0,315.0,478.0,COMPLETE
69,0.9089545020933807,2022-09-28 21:32:31.108896,2022-09-28 21:34:07.940143,0 days 00:01:36.831247,29.0,397.0,107.0,39.0,218.0,512.0,COMPLETE
75,0.9089511897821824,2022-09-28 21:42:25.388566,2022-09-28 21:44:05.601764,0 days 00:01:40.213198,32.0,382.0,86.0,35.0,280.0,530.0,COMPLETE
45,0.9089445651597859,2022-09-28 20:54:15.105195,2022-09-28 20:55:49.460987,0 days 00:01:34.355792,27.0,376.0,95.0,22.0,475.0,489.0,COMPLETE
265,0.9089411983008278,2022-09-29 03:20:16.126478,2022-09-29 03:21:25.877363,0 days 00:01:09.750885,30.0,392.0,101.0,19.0,283.0,453.0,COMPLETE
299,0.908937884782335,2022-09-29 04:03:20.941307,2022-09-29 04:04:26.970446,0 days 00:01:06.029139,28.0,379.0,96.0,20.0,282.0,429.0,COMPLETE
37,0.9089346282261911,2022-09-28 20:41:25.132883,2022-09-28 20:42:57.006921,0 days 00:01:31.874038,37.0,386.0,79.0,19.0,416.0,477.0,COMPLETE
175,0.9089246307083639,2022-09-29 01:27:07.351032,2022-09-29 01:28:25.052873,0 days 00:01:17.701841,29.0,386.0,114.0,21.0,311.0,494.0,COMPLETE
147,0.9089114420478033,2022-09-28 23:36:03.161898,2022-09-28 23:37:36.211800,0 days 00:01:33.049902,30.0,382.0,135.0,14.0,330.0,485.0,COMPLETE
294,0.908911376634393,2022-09-29 03:57:04.448727,2022-09-29 03:58:18.414340,0 days 00:01:13.965613,30.0,381.0,104.0,18.0,541.0,468.0,COMPLETE
80,0.9088981928030102,2022-09-28 21:51:04.200110,2022-09-28 21:52:35.834206,0 days 00:01:31.634096,26.0,362.0,96.0,31.0,337.0,478.0,COMPLETE
173,0.908898122560422,2022-09-29 01:24:37.804799,2022-09-29 01:25:51.362394,0 days 00:01:13.557595,28.0,383.0,106.0,23.0,299.0,475.0,COMPLETE
90,0.908894880491812,2022-09-28 22:06:58.163082,2022-09-28 22:09:10.725832,0 days 00:02:12.562750,24.0,384.0,78.0,26.0,550.0,685.0,COMPLETE
159,0.9088783189358206,2022-09-28 23:54:31.005280,2022-09-28 23:56:01.956653,0 days 00:01:30.951373,28.0,374.0,102.0,20.0,312.0,477.0,COMPLETE
226,0.9088749279309728,2022-09-29 02:30:54.726167,2022-09-29 02:32:06.768044,0 days 00:01:12.041877,44.0,387.0,102.0,21.0,288.0,468.0,COMPLETE
143,0.9088683820022259,2022-09-28 23:30:02.869067,2022-09-28 23:31:28.286118,0 days 00:01:25.417051,27.0,394.0,119.0,22.0,375.0,444.0,COMPLETE
36,0.9088617573798293,2022-09-28 20:39:57.877291,2022-09-28 20:41:25.132649,0 days 00:01:27.255358,34.0,381.0,102.0,28.0,334.0,453.0,COMPLETE
239,0.9088616738570018,2022-09-29 02:47:24.528024,2022-09-29 02:48:46.059428,0 days 00:01:21.531404,27.0,380.0,86.0,3.0,330.0,523.0,COMPLETE
107,0.9088584450686311,2022-09-28 22:34:18.554832,2022-09-28 22:35:58.296336,0 days 00:01:39.741504,26.0,383.0,94.0,32.0,567.0,514.0,COMPLETE
25,0.9088485081350363,2022-09-28 20:23:22.829753,2022-09-28 20:24:56.417441,0 days 00:01:33.587688,25.0,360.0,110.0,4.0,450.0,487.0,COMPLETE
241,0.9088451062645381,2022-09-29 02:50:05.732185,2022-09-29 02:51:23.550765,0 days 00:01:17.818580,29.0,368.0,109.0,19.0,305.0,499.0,COMPLETE
41,0.9088385712014415,2022-09-28 20:47:56.631887,2022-09-28 20:49:31.078594,0 days 00:01:34.446707,29.0,392.0,73.0,12.0,171.0,500.0,COMPLETE
152,0.9088286342678468,2022-09-28 23:43:45.078558,2022-09-28 23:45:18.048847,0 days 00:01:32.970289,27.0,377.0,90.0,23.0,283.0,492.0,COMPLETE
97,0.9088286342678468,2022-09-28 22:18:40.108139,2022-09-28 22:20:11.313415,0 days 00:01:31.205276,29.0,393.0,80.0,20.0,504.0,471.0,COMPLETE
235,0.908818598116596,2022-09-29 02:42:11.874203,2022-09-29 02:43:29.079607,0 days 00:01:17.205404,29.0,385.0,100.0,20.0,305.0,492.0,COMPLETE
73,0.9088153850230537,2022-09-28 21:39:12.782877,2022-09-28 21:40:53.297688,0 days 00:01:40.514811,31.0,390.0,89.0,33.0,328.0,523.0,COMPLETE
84,0.9088120727118554,2022-09-28 21:57:33.353011,2022-09-28 21:59:05.650294,0 days 00:01:32.297283,31.0,379.0,90.0,37.0,356.0,482.0,COMPLETE
88,0.908805448089459,2022-09-28 22:03:44.612213,2022-09-28 22:05:19.190746,0 days 00:01:34.578533,26.0,345.0,84.0,38.0,569.0,492.0,COMPLETE
47,0.9087988234670624,2022-09-28 20:57:31.283943,2022-09-28 20:59:16.061424,0 days 00:01:44.777481,21.0,367.0,102.0,19.0,407.0,546.0,COMPLETE
76,0.9087789495998728,2022-09-28 21:44:05.601934,2022-09-28 21:45:41.146898,0 days 00:01:35.544964,27.0,372.0,143.0,39.0,240.0,504.0,COMPLETE
57,0.9087690126662781,2022-09-28 21:13:02.114437,2022-09-28 21:14:20.889670,0 days 00:01:18.775233,26.0,369.0,83.0,27.0,398.0,409.0,COMPLETE
247,0.9087688953392049,2022-09-29 02:57:42.493950,2022-09-29 02:58:57.239495,0 days 00:01:14.745545,26.0,347.0,81.0,20.0,301.0,489.0,COMPLETE
267,0.9087622683022194,2022-09-29 03:22:40.261571,2022-09-29 03:23:53.196261,0 days 00:01:12.934690,25.0,372.0,103.0,18.0,432.0,467.0,COMPLETE
215,0.9087589547837267,2022-09-29 02:17:12.468321,2022-09-29 02:18:25.969477,0 days 00:01:13.501156,25.0,383.0,95.0,19.0,300.0,476.0,COMPLETE
32,0.9087458264878902,2022-09-28 20:34:04.006085,2022-09-28 20:35:38.087053,0 days 00:01:34.080968,22.0,389.0,98.0,29.0,199.0,496.0,COMPLETE
284,0.9087457007097557,2022-09-29 03:44:22.999251,2022-09-29 03:45:37.489268,0 days 00:01:14.490017,29.0,380.0,99.0,21.0,328.0,477.0,COMPLETE
291,0.9087324466357847,2022-09-29 03:53:04.168930,2022-09-29 03:54:23.306904,0 days 00:01:19.137974,29.0,378.0,107.0,16.0,288.0,514.0,COMPLETE
3,0.9087193279983041,2022-09-28 19:47:19.765542,2022-09-28 19:49:15.351005,0 days 00:01:55.585463,36.0,389.0,140.0,39.0,186.0,612.0,COMPLETE
286,0.9087092520063355,2022-09-29 03:46:53.208209,2022-09-29 03:48:04.293859,0 days 00:01:11.085650,31.0,384.0,88.0,19.0,291.0,461.0,COMPLETE
83,0.9087027664423127,2022-09-28 21:55:54.634713,2022-09-28 21:57:33.352794,0 days 00:01:38.718081,29.0,386.0,101.0,32.0,324.0,515.0,COMPLETE
53,0.908692829508718,2022-09-28 21:07:00.928427,2022-09-28 21:08:23.240466,0 days 00:01:22.312039,31.0,370.0,98.0,25.0,279.0,435.0,COMPLETE
49,0.9086862048863215,2022-09-28 21:01:07.035746,2022-09-28 21:02:39.437253,0 days 00:01:32.401507,26.0,342.0,106.0,22.0,369.0,484.0,COMPLETE
176,0.9086827438583934,2022-09-29 01:28:25.053107,2022-09-29 01:29:37.712159,0 days 00:01:12.659052,27.0,377.0,104.0,20.0,273.0,471.0,COMPLETE
135,0.9086795802639249,2022-09-28 23:17:48.868771,2022-09-28 23:19:24.849179,0 days 00:01:35.980408,26.0,384.0,106.0,21.0,573.0,495.0,COMPLETE
40,0.9086696433303302,2022-09-28 20:45:57.685320,2022-09-28 20:47:56.631653,0 days 00:01:58.946333,39.0,365.0,88.0,24.0,437.0,620.0,COMPLETE
24,0.9086563940855371,2022-09-28 20:21:46.723513,2022-09-28 20:23:22.829561,0 days 00:01:36.106048,20.0,374.0,90.0,16.0,222.0,509.0,COMPLETE
203,0.9086396681179878,2022-09-29 02:02:14.520576,2022-09-29 02:03:28.449252,0 days 00:01:13.928676,27.0,379.0,93.0,20.0,250.0,479.0,COMPLETE
216,0.9086264140440168,2022-09-29 02:18:25.970026,2022-09-29 02:19:38.721027,0 days 00:01:12.751001,26.0,377.0,77.0,8.0,310.0,467.0,COMPLETE
246,0.9086164734885386,2022-09-29 02:56:28.160628,2022-09-29 02:57:42.493694,0 days 00:01:14.333066,28.0,323.0,97.0,9.0,313.0,482.0,COMPLETE
274,0.9086131599700458,2022-09-29 03:31:19.686267,2022-09-29 03:32:29.546335,0 days 00:01:09.860068,30.0,379.0,98.0,21.0,322.0,446.0,COMPLETE
51,0.9085835232391754,2022-09-28 21:04:04.284585,2022-09-28 21:05:32.810734,0 days 00:01:28.526149,33.0,382.0,82.0,31.0,287.0,466.0,COMPLETE
70,0.9085735863055806,2022-09-28 21:34:07.940354,2022-09-28 21:36:01.037579,0 days 00:01:53.097225,34.0,388.0,84.0,36.0,258.0,595.0,COMPLETE
194,0.9085733977481328,2022-09-29 01:51:01.305531,2022-09-29 01:52:17.832977,0 days 00:01:16.527446,29.0,374.0,107.0,21.0,305.0,490.0,COMPLETE
269,0.9085634571926546,2022-09-29 03:25:08.882793,2022-09-29 03:26:19.663900,0 days 00:01:10.781107,29.0,390.0,83.0,14.0,268.0,460.0,COMPLETE
60,0.9085603370607875,2022-09-28 21:17:41.320871,2022-09-28 21:19:23.909668,0 days 00:01:42.588797,24.0,395.0,100.0,17.0,368.0,533.0,COMPLETE
10,0.9085239016376067,2022-09-28 19:58:39.068215,2022-09-28 20:00:23.211859,0 days 00:01:44.143644,30.0,350.0,150.0,3.0,598.0,538.0,COMPLETE
22,0.9085007154592188,2022-09-28 20:18:38.434965,2022-09-28 20:20:23.588666,0 days 00:01:45.153701,24.0,381.0,72.0,13.0,151.0,557.0,COMPLETE
145,0.9084974031480205,2022-09-28 23:32:57.804301,2022-09-28 23:34:32.350253,0 days 00:01:34.545952,29.0,390.0,99.0,18.0,535.0,487.0,COMPLETE
205,0.9084938733043069,2022-09-29 02:04:44.472483,2022-09-29 02:05:58.738127,0 days 00:01:14.265644,28.0,380.0,97.0,18.0,331.0,474.0,COMPLETE
275,0.9084872462673215,2022-09-29 03:32:29.546773,2022-09-29 03:34:15.302501,0 days 00:01:45.755728,37.0,389.0,96.0,17.0,293.0,685.0,COMPLETE
20,0.9084576554136414,2022-09-28 20:15:32.314497,2022-09-28 20:17:02.623535,0 days 00:01:30.309038,23.0,351.0,96.0,27.0,260.0,479.0,COMPLETE
34,0.9084510307912449,2022-09-28 20:37:08.352779,2022-09-28 20:38:38.156785,0 days 00:01:29.804006,37.0,373.0,60.0,23.0,386.0,469.0,COMPLETE
109,0.9084410938576502,2022-09-28 22:37:42.583071,2022-09-28 22:39:28.908668,0 days 00:01:46.325597,28.0,380.0,101.0,31.0,600.0,547.0,COMPLETE
85,0.9084344692352536,2022-09-28 21:59:05.650529,2022-09-28 22:00:42.007524,0 days 00:01:36.356995,29.0,400.0,87.0,35.0,260.0,508.0,COMPLETE
211,0.9084209758974665,2022-09-29 02:12:15.931738,2022-09-29 02:13:31.110336,0 days 00:01:15.178598,28.0,338.0,105.0,24.0,323.0,485.0,COMPLETE
195,0.9084176623789737,2022-09-29 01:52:17.833228,2022-09-29 01:53:31.443307,0 days 00:01:13.610079,26.0,383.0,101.0,25.0,305.0,470.0,COMPLETE
8,0.9083847845672797,2022-09-28 19:55:44.045975,2022-09-28 19:57:06.338701,0 days 00:01:22.292726,20.0,390.0,109.0,32.0,472.0,424.0,COMPLETE
26,0.9083086014097197,2022-09-28 20:24:56.417616,2022-09-28 20:26:24.311025,0 days 00:01:27.893409,29.0,388.0,76.0,10.0,354.0,457.0,COMPLETE
126,0.9082721659865388,2022-09-28 23:04:09.104947,2022-09-28 23:05:39.652114,0 days 00:01:30.547167,29.0,330.0,105.0,22.0,553.0,472.0,COMPLETE
18,0.9082589167417457,2022-09-28 20:12:25.317296,2022-09-28 20:13:50.833525,0 days 00:01:25.516229,33.0,379.0,131.0,17.0,352.0,445.0,COMPLETE
17,0.9081893582065822,2022-09-28 20:10:40.918479,2022-09-28 20:12:25.317120,0 days 00:01:44.398641,25.0,351.0,90.0,24.0,163.0,559.0,COMPLETE
169,0.9081691484920177,2022-09-29 01:19:10.022262,2022-09-29 01:20:48.734314,0 days 00:01:38.712052,28.0,372.0,106.0,24.0,319.0,632.0,COMPLETE
46,0.9080568657586517,2022-09-28 20:55:49.461187,2022-09-28 20:57:31.283706,0 days 00:01:41.822519,29.0,356.0,111.0,16.0,317.0,534.0,COMPLETE
28,0.9079011871323335,2022-09-28 20:28:01.643824,2022-09-28 20:29:42.473328,0 days 00:01:40.829504,25.0,333.0,67.0,14.0,187.0,542.0,COMPLETE
16,0.9078879378875404,2022-09-28 20:08:28.290585,2022-09-28 20:10:40.918296,0 days 00:02:12.627711,40.0,337.0,106.0,6.0,322.0,698.0,COMPLETE
0,0.9078813132651439,2022-09-28 19:42:32.434165,2022-09-28 19:44:04.461620,0 days 00:01:32.027455,21.0,324.0,80.0,35.0,279.0,465.0,COMPLETE
281,0.907602536829758,2022-09-29 03:40:31.237939,2022-09-29 03:41:48.125412,0 days 00:01:16.887473,28.0,303.0,96.0,22.0,283.0,509.0,COMPLETE
38,0.9074440881869733,2022-09-28 20:42:57.007118,2022-09-28 20:44:36.609623,0 days 00:01:39.602505,47.0,326.0,66.0,34.0,375.0,526.0,COMPLETE
219,0.9072811255359616,2022-09-29 02:22:11.274802,2022-09-29 02:23:26.006486,0 days 00:01:14.731684,27.0,313.0,97.0,23.0,293.0,491.0,COMPLETE
245,0.9071684659072082,2022-09-29 02:55:15.181742,2022-09-29 02:56:28.160300,0 days 00:01:12.978558,29.0,287.0,102.0,21.0,531.0,471.0,COMPLETE
89,0.9071161693783454,2022-09-28 22:05:19.190966,2022-09-28 22:06:58.162843,0 days 00:01:38.971877,28.0,317.0,74.0,39.0,535.0,519.0,COMPLETE
7,0.9070101754200011,2022-09-28 19:54:28.413749,2022-09-28 19:55:44.045793,0 days 00:01:15.632044,28.0,297.0,85.0,8.0,414.0,401.0,COMPLETE
6,0.9069240553288462,2022-09-28 19:52:37.537476,2022-09-28 19:54:28.413598,0 days 00:01:50.876122,49.0,310.0,77.0,22.0,200.0,595.0,COMPLETE
4,0.9067352535905453,2022-09-28 19:49:15.351179,2022-09-28 19:51:19.208354,0 days 00:02:03.857175,44.0,308.0,66.0,25.0,424.0,656.0,COMPLETE
144,0.9065033918066671,2022-09-28 23:31:28.286388,2022-09-28 23:32:57.804026,0 days 00:01:29.517638,24.0,276.0,96.0,11.0,554.0,473.0,COMPLETE
5,0.9064040224707192,2022-09-28 19:51:19.208528,2022-09-28 19:52:37.537305,0 days 00:01:18.328777,50.0,316.0,121.0,19.0,500.0,410.0,COMPLETE
50,0.9063973978483226,2022-09-28 21:02:39.437517,2022-09-28 21:04:04.284383,0 days 00:01:24.846866,46.0,300.0,93.0,24.0,329.0,451.0,COMPLETE
127,0.9062251576660131,2022-09-28 23:05:39.652370,2022-09-28 23:07:11.203617,0 days 00:01:31.551247,27.0,296.0,125.0,16.0,486.0,482.0,COMPLETE
2,0.9061291006412634,2022-09-28 19:45:39.918893,2022-09-28 19:47:19.765364,0 days 00:01:39.846471,49.0,287.0,121.0,32.0,390.0,530.0,COMPLETE
35,0.9060529174837034,2022-09-28 20:38:38.157050,2022-09-28 20:39:57.877107,0 days 00:01:19.720057,42.0,277.0,93.0,32.0,350.0,424.0,COMPLETE
160,,2022-09-28 23:56:01.956926,,,,,,,,,RUNNING
