iteration,recall,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
113,0.9516025343636918,2022-09-23 20:09:49.381641,2022-09-23 20:10:26.889895,0 days 00:00:37.508254,27.0,344.0,113.0,5.0,486.0,247.0,COMPLETE
184,0.9515959068435773,2022-09-23 21:05:58.033027,2022-09-23 21:06:43.895698,0 days 00:00:45.862671,21.0,344.0,102.0,8.0,483.0,304.0,COMPLETE
43,0.9515859655634055,2022-09-23 19:08:58.665986,2022-09-23 19:10:07.392613,0 days 00:01:08.726627,23.0,341.0,75.0,10.0,443.0,376.0,COMPLETE
66,0.951579338043291,2022-09-23 19:25:56.379681,2022-09-23 19:26:48.137765,0 days 00:00:51.758084,29.0,350.0,97.0,9.0,451.0,342.0,COMPLETE
117,0.951579338043291,2022-09-23 20:12:55.070412,2022-09-23 20:13:34.224925,0 days 00:00:39.154513,29.0,345.0,108.0,5.0,431.0,259.0,COMPLETE
292,0.9515760242832337,2022-09-23 22:27:10.155393,2022-09-23 22:27:50.282712,0 days 00:00:40.127319,35.0,338.0,114.0,4.0,476.0,264.0,COMPLETE
15,0.9515751175497951,2022-09-23 18:26:39.109695,2022-09-23 18:28:08.807282,0 days 00:01:29.697587,29.0,322.0,90.0,16.0,383.0,466.0,COMPLETE
67,0.9515693967631191,2022-09-23 19:26:48.137965,2022-09-23 19:27:26.241163,0 days 00:00:38.103198,34.0,340.0,108.0,35.0,467.0,250.0,COMPLETE
196,0.9515693967631191,2022-09-23 21:15:23.458417,2022-09-23 21:16:06.239706,0 days 00:00:42.781289,21.0,346.0,108.0,10.0,481.0,280.0,COMPLETE
27,0.9515684903590943,2022-09-23 18:41:32.596951,2022-09-23 18:42:43.161431,0 days 00:01:10.564480,25.0,339.0,68.0,18.0,436.0,365.0,COMPLETE
254,0.9515660830030619,2022-09-23 21:59:22.963436,2022-09-23 22:00:06.487737,0 days 00:00:43.524301,18.0,340.0,119.0,4.0,479.0,286.0,COMPLETE
232,0.9515594554829474,2022-09-23 21:42:39.794190,2022-09-23 21:43:45.199197,0 days 00:01:05.405007,21.0,350.0,111.0,27.0,454.0,434.0,COMPLETE
168,0.9515528279628329,2022-09-23 20:54:12.330124,2022-09-23 20:54:54.057739,0 days 00:00:41.727615,20.0,345.0,112.0,8.0,323.0,278.0,COMPLETE
286,0.9515528279628329,2022-09-23 22:22:56.622608,2022-09-23 22:23:38.388051,0 days 00:00:41.765443,20.0,340.0,115.0,5.0,492.0,275.0,COMPLETE
75,0.9515462004427183,2022-09-23 19:32:29.941246,2022-09-23 19:33:38.273649,0 days 00:01:08.332403,28.0,340.0,70.0,20.0,438.0,455.0,COMPLETE
118,0.9515395729226038,2022-09-23 20:13:34.225267,2022-09-23 20:14:48.170660,0 days 00:01:13.945393,25.0,339.0,111.0,7.0,478.0,491.0,COMPLETE
19,0.9515386680009411,2022-09-23 18:31:32.650811,2022-09-23 18:32:57.721435,0 days 00:01:25.070624,26.0,335.0,60.0,13.0,490.0,439.0,COMPLETE
270,0.9515362591625466,2022-09-23 22:10:58.576044,2022-09-23 22:11:43.908174,0 days 00:00:45.332130,19.0,342.0,117.0,13.0,493.0,300.0,COMPLETE
81,0.9515329454024893,2022-09-23 19:38:05.621694,2022-09-23 19:38:54.623453,0 days 00:00:49.001759,24.0,329.0,74.0,9.0,473.0,326.0,COMPLETE
209,0.9515329454024893,2022-09-23 21:25:16.174877,2022-09-23 21:25:58.692700,0 days 00:00:42.517823,20.0,344.0,120.0,7.0,497.0,279.0,COMPLETE
162,0.9515263178823747,2022-09-23 20:49:38.746659,2022-09-23 20:50:24.024108,0 days 00:00:45.277449,21.0,344.0,111.0,10.0,480.0,298.0,COMPLETE
22,0.9515254136195396,2022-09-23 18:35:23.858106,2022-09-23 18:36:28.852546,0 days 00:01:04.994440,33.0,343.0,70.0,7.0,486.0,335.0,COMPLETE
68,0.951516376602203,2022-09-23 19:27:26.241390,2022-09-23 19:28:02.517860,0 days 00:00:36.276470,26.0,337.0,119.0,10.0,512.0,238.0,COMPLETE
274,0.9515130628421458,2022-09-23 22:13:49.147453,2022-09-23 22:14:34.011444,0 days 00:00:44.863991,18.0,337.0,117.0,4.0,487.0,295.0,COMPLETE
70,0.9515097490820885,2022-09-23 19:28:30.095955,2022-09-23 19:29:31.527697,0 days 00:01:01.431742,28.0,333.0,101.0,12.0,424.0,408.0,COMPLETE
30,0.9515055320474375,2022-09-23 18:44:52.997140,2022-09-23 18:45:56.796595,0 days 00:01:03.799455,18.0,315.0,83.0,21.0,495.0,330.0,COMPLETE
293,0.9515031215619739,2022-09-23 22:27:50.283025,2022-09-23 22:28:33.622214,0 days 00:00:43.339189,20.0,345.0,110.0,4.0,466.0,285.0,COMPLETE
191,0.9514964940418594,2022-09-23 21:11:11.462356,2022-09-23 21:12:15.182925,0 days 00:01:03.720569,20.0,348.0,110.0,19.0,499.0,421.0,COMPLETE
0,0.9514955912613864,2022-09-23 18:11:01.273246,2022-09-23 18:12:17.901123,0 days 00:01:16.627877,24.0,327.0,109.0,24.0,497.0,386.0,COMPLETE
172,0.9514799252415731,2022-09-23 20:57:06.998261,2022-09-23 20:57:50.018029,0 days 00:00:43.019768,22.0,339.0,104.0,10.0,496.0,285.0,COMPLETE
57,0.9514766114815159,2022-09-23 19:19:26.544609,2022-09-23 19:19:54.499817,0 days 00:00:27.955208,28.0,335.0,88.0,6.0,442.0,183.0,COMPLETE
265,0.9514766114815159,2022-09-23 22:07:05.639707,2022-09-23 22:07:46.907887,0 days 00:00:41.268180,18.0,341.0,117.0,16.0,477.0,271.0,COMPLETE
90,0.9514766114815159,2022-09-23 19:47:48.729314,2022-09-23 19:48:25.312673,0 days 00:00:36.583359,31.0,339.0,75.0,7.0,489.0,241.0,COMPLETE
261,0.9514732977214586,2022-09-23 22:04:15.692834,2022-09-23 22:04:53.697014,0 days 00:00:38.004180,18.0,336.0,119.0,4.0,496.0,250.0,COMPLETE
205,0.951466670201344,2022-09-23 21:22:20.005602,2022-09-23 21:23:03.609822,0 days 00:00:43.604220,22.0,346.0,106.0,10.0,488.0,287.0,COMPLETE
192,0.9514501014010578,2022-09-23 21:12:15.183193,2022-09-23 21:13:01.989086,0 days 00:00:46.805893,24.0,347.0,112.0,15.0,487.0,309.0,COMPLETE
85,0.9514501014010578,2022-09-23 19:43:00.148524,2022-09-23 19:44:23.606152,0 days 00:01:23.457628,29.0,346.0,61.0,7.0,480.0,555.0,COMPLETE
33,0.9514392601404301,2022-09-23 18:47:21.279227,2022-09-23 18:48:19.304926,0 days 00:00:58.025699,34.0,338.0,80.0,12.0,481.0,298.0,COMPLETE
56,0.951426905080657,2022-09-23 19:18:39.798622,2022-09-23 19:19:26.544393,0 days 00:00:46.745771,22.0,343.0,68.0,14.0,462.0,309.0,COMPLETE
200,0.9514169638004851,2022-09-23 21:18:30.105325,2022-09-23 21:19:13.686255,0 days 00:00:43.580930,22.0,336.0,109.0,5.0,487.0,288.0,COMPLETE
211,0.9514136500404279,2022-09-23 21:26:42.588308,2022-09-23 21:27:33.349602,0 days 00:00:50.761294,22.0,350.0,118.0,6.0,472.0,335.0,COMPLETE
106,0.9514103362803706,2022-09-23 20:02:40.373621,2022-09-23 20:04:06.550191,0 days 00:01:26.176570,34.0,345.0,82.0,7.0,458.0,575.0,COMPLETE
87,0.951403708760256,2022-09-23 19:45:37.618670,2022-09-23 19:46:24.535418,0 days 00:00:46.916748,35.0,344.0,59.0,5.0,441.0,309.0,COMPLETE
161,0.951403708760256,2022-09-23 20:48:57.206673,2022-09-23 20:49:38.746399,0 days 00:00:41.539726,21.0,341.0,106.0,8.0,486.0,274.0,COMPLETE
252,0.9514003950001988,2022-09-23 21:57:58.785930,2022-09-23 21:58:41.130090,0 days 00:00:42.344160,19.0,339.0,119.0,4.0,487.0,278.0,COMPLETE
136,0.9514003950001988,2022-09-23 20:29:01.613783,2022-09-23 20:29:53.326081,0 days 00:00:51.712298,22.0,342.0,117.0,6.0,493.0,343.0,COMPLETE
235,0.9513904537200271,2022-09-23 21:45:24.971920,2022-09-23 21:46:13.550700,0 days 00:00:48.578780,22.0,349.0,114.0,20.0,446.0,321.0,COMPLETE
153,0.9513838261999125,2022-09-23 20:42:31.277449,2022-09-23 20:43:19.294976,0 days 00:00:48.017527,22.0,344.0,116.0,4.0,497.0,317.0,COMPLETE
79,0.9513805124398552,2022-09-23 19:36:10.335417,2022-09-23 19:37:14.552327,0 days 00:01:04.216910,26.0,347.0,76.0,10.0,465.0,426.0,COMPLETE
50,0.9513805124398552,2022-09-23 19:14:05.136447,2022-09-23 19:14:43.893985,0 days 00:00:38.757538,19.0,338.0,51.0,11.0,447.0,256.0,COMPLETE
13,0.9513796154241236,2022-09-23 18:25:20.773165,2022-09-23 18:26:06.954187,0 days 00:00:46.181022,31.0,338.0,86.0,16.0,471.0,235.0,COMPLETE
198,0.951363943639569,2022-09-23 21:16:55.816062,2022-09-23 21:17:43.711908,0 days 00:00:47.895846,23.0,343.0,118.0,14.0,505.0,316.0,COMPLETE
105,0.9513540023593972,2022-09-23 20:01:21.264988,2022-09-23 20:02:40.373306,0 days 00:01:19.108318,33.0,340.0,79.0,4.0,418.0,528.0,COMPLETE
80,0.9513473748392827,2022-09-23 19:37:14.552569,2022-09-23 19:38:05.621360,0 days 00:00:51.068791,34.0,344.0,81.0,5.0,415.0,340.0,COMPLETE
291,0.9513407473191681,2022-09-23 22:26:28.011768,2022-09-23 22:27:10.154877,0 days 00:00:42.143109,20.0,342.0,94.0,4.0,472.0,279.0,COMPLETE
116,0.9513407473191681,2022-09-23 20:12:09.395000,2022-09-23 20:12:55.070114,0 days 00:00:45.675114,27.0,343.0,119.0,6.0,462.0,302.0,COMPLETE
179,0.9513374335591108,2022-09-23 21:02:08.145060,2022-09-23 21:02:50.337250,0 days 00:00:42.192190,22.0,340.0,110.0,9.0,495.0,278.0,COMPLETE
100,0.9513341197990536,2022-09-23 19:56:15.744509,2022-09-23 19:56:47.306815,0 days 00:00:31.562306,34.0,333.0,74.0,8.0,498.0,208.0,COMPLETE
186,0.9513076097185955,2022-09-23 21:07:28.012700,2022-09-23 21:08:16.750430,0 days 00:00:48.737730,21.0,345.0,107.0,11.0,478.0,322.0,COMPLETE
202,0.9512943546783664,2022-09-23 21:19:58.609707,2022-09-23 21:20:43.355530,0 days 00:00:44.745823,20.0,317.0,107.0,9.0,476.0,296.0,COMPLETE
58,0.9512777858780801,2022-09-23 19:19:54.500028,2022-09-23 19:20:47.069139,0 days 00:00:52.569111,25.0,319.0,63.0,11.0,490.0,351.0,COMPLETE
143,0.9512711583579656,2022-09-23 20:34:40.933094,2022-09-23 20:35:37.547387,0 days 00:00:56.614293,20.0,350.0,118.0,5.0,462.0,375.0,COMPLETE
61,0.9512645308378511,2022-09-23 19:22:15.400436,2022-09-23 19:22:54.544280,0 days 00:00:39.143844,30.0,348.0,84.0,30.0,457.0,259.0,COMPLETE
279,0.9512545895576793,2022-09-23 22:17:28.806451,2022-09-23 22:18:15.910883,0 days 00:00:47.104432,24.0,332.0,119.0,7.0,507.0,311.0,COMPLETE
44,0.951251275797622,2022-09-23 19:10:07.393146,2022-09-23 19:10:45.272801,0 days 00:00:37.879655,21.0,346.0,65.0,8.0,482.0,249.0,COMPLETE
275,0.9512479620375648,2022-09-23 22:14:34.011921,2022-09-23 22:15:13.196990,0 days 00:00:39.185069,19.0,345.0,68.0,33.0,483.0,258.0,COMPLETE
91,0.9512446482775075,2022-09-23 19:48:25.312902,2022-09-23 19:49:09.546160,0 days 00:00:44.233258,19.0,336.0,70.0,18.0,430.0,293.0,COMPLETE
214,0.9512380207573929,2022-09-23 21:29:07.909452,2022-09-23 21:29:52.896228,0 days 00:00:44.986776,25.0,347.0,118.0,7.0,463.0,297.0,COMPLETE
203,0.9512380207573929,2022-09-23 21:20:43.355802,2022-09-23 21:21:30.760575,0 days 00:00:47.404773,22.0,348.0,108.0,11.0,481.0,312.0,COMPLETE
229,0.9512313932372785,2022-09-23 21:40:13.602661,2022-09-23 21:41:05.229404,0 days 00:00:51.626743,20.0,340.0,70.0,8.0,484.0,343.0,COMPLETE
140,0.9512280794772212,2022-09-23 20:32:16.708337,2022-09-23 20:33:03.251860,0 days 00:00:46.543523,22.0,345.0,114.0,6.0,486.0,308.0,COMPLETE
55,0.9512280794772212,2022-09-23 19:17:54.921813,2022-09-23 19:18:39.798422,0 days 00:00:44.876609,19.0,331.0,80.0,7.0,500.0,296.0,COMPLETE
210,0.951224765717164,2022-09-23 21:25:58.692977,2022-09-23 21:26:42.587997,0 days 00:00:43.895020,24.0,305.0,114.0,9.0,484.0,290.0,COMPLETE
295,0.951224765717164,2022-09-23 22:29:15.514482,2022-09-23 22:29:54.202135,0 days 00:00:38.687653,20.0,346.0,115.0,5.0,469.0,254.0,COMPLETE
35,0.9511940540845033,2022-09-23 18:50:03.186941,2022-09-23 18:51:19.564449,0 days 00:01:16.377508,31.0,326.0,73.0,8.0,385.0,398.0,COMPLETE
236,0.9511916281165913,2022-09-23 21:46:13.551043,2022-09-23 21:47:00.600728,0 days 00:00:47.049685,20.0,347.0,90.0,22.0,450.0,312.0,COMPLETE
288,0.9511850005964768,2022-09-23 22:24:21.587494,2022-09-23 22:25:05.806245,0 days 00:00:44.218751,20.0,336.0,74.0,15.0,488.0,292.0,COMPLETE
73,0.9511816868364196,2022-09-23 19:31:00.676102,2022-09-23 19:31:45.839931,0 days 00:00:45.163829,27.0,345.0,79.0,5.0,484.0,297.0,COMPLETE
298,0.9511783730763623,2022-09-23 22:31:26.740078,2022-09-23 22:32:33.439418,0 days 00:01:06.699340,19.0,334.0,112.0,14.0,486.0,444.0,COMPLETE
82,0.9511684317961905,2022-09-23 19:38:54.623673,2022-09-23 19:40:17.377757,0 days 00:01:22.754084,31.0,350.0,67.0,5.0,408.0,552.0,COMPLETE
180,0.9511651180361332,2022-09-23 21:02:50.337504,2022-09-23 21:03:40.893942,0 days 00:00:50.556438,23.0,335.0,103.0,7.0,475.0,335.0,COMPLETE
268,0.9511518629959042,2022-09-23 22:09:32.333044,2022-09-23 22:10:15.070858,0 days 00:00:42.737814,18.0,338.0,120.0,6.0,486.0,282.0,COMPLETE
178,0.9511518629959042,2022-09-23 21:01:21.903465,2022-09-23 21:02:08.144800,0 days 00:00:46.241335,24.0,343.0,105.0,9.0,488.0,306.0,COMPLETE
164,0.9511319804355606,2022-09-23 20:51:08.411336,2022-09-23 20:51:55.295688,0 days 00:00:46.884352,20.0,348.0,109.0,8.0,478.0,309.0,COMPLETE
46,0.9511319804355606,2022-09-23 19:11:28.234400,2022-09-23 19:11:58.908718,0 days 00:00:30.674318,18.0,336.0,86.0,5.0,471.0,202.0,COMPLETE
7,0.9511244685821457,2022-09-23 18:19:35.371530,2022-09-23 18:20:33.670598,0 days 00:00:58.299068,28.0,315.0,65.0,27.0,302.0,309.0,COMPLETE
101,0.9511220391553888,2022-09-23 19:56:47.307055,2022-09-23 19:57:22.279793,0 days 00:00:34.972738,33.0,345.0,77.0,6.0,481.0,229.0,COMPLETE
20,0.951117841391445,2022-09-23 18:32:57.721659,2022-09-23 18:34:21.818996,0 days 00:01:24.097337,26.0,301.0,97.0,8.0,509.0,435.0,COMPLETE
220,0.9511087841151598,2022-09-23 21:33:30.900201,2022-09-23 21:34:16.501897,0 days 00:00:45.601696,19.0,341.0,103.0,9.0,480.0,301.0,COMPLETE
32,0.9511045870100435,2022-09-23 18:46:36.718196,2022-09-23 18:47:21.278977,0 days 00:00:44.560781,34.0,346.0,89.0,5.0,452.0,228.0,COMPLETE
197,0.9511021565950453,2022-09-23 21:16:06.239974,2022-09-23 21:16:55.815789,0 days 00:00:49.575815,22.0,348.0,115.0,7.0,465.0,328.0,COMPLETE
147,0.9510855877947589,2022-09-23 20:37:56.322207,2022-09-23 20:38:43.205592,0 days 00:00:46.883385,19.0,344.0,112.0,6.0,461.0,310.0,COMPLETE
139,0.9510822740347017,2022-09-23 20:31:26.735070,2022-09-23 20:32:16.708103,0 days 00:00:49.973033,21.0,348.0,115.0,4.0,466.0,331.0,COMPLETE
54,0.9510623914743581,2022-09-23 19:17:18.730891,2022-09-23 19:17:54.921605,0 days 00:00:36.190714,23.0,347.0,75.0,5.0,484.0,238.0,COMPLETE
132,0.9510623914743581,2022-09-23 20:25:41.393472,2022-09-23 20:26:31.688858,0 days 00:00:50.295386,22.0,347.0,115.0,4.0,465.0,334.0,COMPLETE
47,0.9510524501941864,2022-09-23 19:11:58.909059,2022-09-23 19:12:47.699690,0 days 00:00:48.790631,20.0,347.0,80.0,7.0,509.0,322.0,COMPLETE
77,0.9510425089140145,2022-09-23 19:34:17.996085,2022-09-23 19:35:15.432678,0 days 00:00:57.436593,30.0,322.0,91.0,4.0,454.0,382.0,COMPLETE
271,0.9510391951539573,2022-09-23 22:11:43.908473,2022-09-23 22:12:24.400355,0 days 00:00:40.491882,20.0,335.0,77.0,4.0,499.0,268.0,COMPLETE
94,0.9510325676338428,2022-09-23 19:50:22.673111,2022-09-23 19:51:08.661505,0 days 00:00:45.988394,34.0,346.0,79.0,8.0,426.0,305.0,COMPLETE
69,0.9509994300332701,2022-09-23 19:28:02.518062,2022-09-23 19:28:30.095723,0 days 00:00:27.577661,35.0,343.0,69.0,4.0,495.0,180.0,COMPLETE
264,0.9509994300332701,2022-09-23 22:06:21.006215,2022-09-23 22:07:05.639409,0 days 00:00:44.633194,19.0,343.0,120.0,5.0,486.0,294.0,COMPLETE
14,0.9509753567913793,2022-09-23 18:26:06.954431,2022-09-23 18:26:39.109481,0 days 00:00:32.155050,32.0,297.0,72.0,8.0,427.0,166.0,COMPLETE
299,0.9509729199528121,2022-09-23 22:32:33.439731,2022-09-23 22:33:10.585073,0 days 00:00:37.145342,20.0,344.0,116.0,4.0,491.0,244.0,COMPLETE
227,0.9509696061927548,2022-09-23 21:38:50.155726,2022-09-23 21:39:28.858953,0 days 00:00:38.703227,22.0,346.0,114.0,6.0,461.0,254.0,COMPLETE
51,0.950959664912583,2022-09-23 19:14:43.894191,2022-09-23 19:15:53.993337,0 days 00:01:10.099146,31.0,308.0,83.0,7.0,431.0,471.0,COMPLETE
269,0.9509298410720677,2022-09-23 22:10:15.071164,2022-09-23 22:10:58.575738,0 days 00:00:43.504574,20.0,344.0,72.0,5.0,390.0,288.0,COMPLETE
83,0.9509265273120104,2022-09-23 19:40:17.377981,2022-09-23 19:41:43.690565,0 days 00:01:26.312584,32.0,342.0,66.0,6.0,448.0,576.0,COMPLETE
258,0.9509232135519531,2022-09-23 22:02:13.009696,2022-09-23 22:02:52.798203,0 days 00:00:39.788507,18.0,339.0,118.0,4.0,491.0,262.0,COMPLETE
155,0.9508867621913233,2022-09-23 20:44:06.214056,2022-09-23 20:44:56.211458,0 days 00:00:49.997402,19.0,345.0,114.0,5.0,505.0,330.0,COMPLETE
53,0.950883448431266,2022-09-23 19:16:37.374234,2022-09-23 19:17:18.730432,0 days 00:00:41.356198,20.0,342.0,71.0,9.0,471.0,273.0,COMPLETE
62,0.9508668796309797,2022-09-23 19:22:54.544491,2022-09-23 19:23:40.695638,0 days 00:00:46.151147,27.0,331.0,78.0,6.0,491.0,305.0,COMPLETE
158,0.9508503108306934,2022-09-23 20:46:38.413237,2022-09-23 20:47:27.480765,0 days 00:00:49.067528,22.0,346.0,119.0,6.0,466.0,325.0,COMPLETE
8,0.9508295585959634,2022-09-23 18:20:33.670869,2022-09-23 18:22:26.507500,0 days 00:01:52.836631,21.0,308.0,54.0,10.0,418.0,592.0,COMPLETE
177,0.9507807218694909,2022-09-23 21:00:42.393230,2022-09-23 21:01:21.903196,0 days 00:00:39.509966,22.0,341.0,110.0,8.0,500.0,261.0,COMPLETE
290,0.9507641530692046,2022-09-23 22:25:48.378305,2022-09-23 22:26:28.011446,0 days 00:00:39.633141,20.0,340.0,113.0,4.0,472.0,261.0,COMPLETE
98,0.9507608393091473,2022-09-23 19:54:05.957260,2022-09-23 19:55:35.581211,0 days 00:01:29.623951,33.0,328.0,71.0,9.0,447.0,600.0,COMPLETE
72,0.9507542117890327,2022-09-23 19:30:12.712887,2022-09-23 19:31:00.675851,0 days 00:00:47.962964,25.0,333.0,76.0,7.0,487.0,318.0,COMPLETE
12,0.9507102691633503,2022-09-23 18:24:31.425766,2022-09-23 18:25:20.772976,0 days 00:00:49.347210,35.0,329.0,78.0,4.0,450.0,253.0,COMPLETE
71,0.9506514852272576,2022-09-23 19:29:31.527922,2022-09-23 19:30:12.712468,0 days 00:00:41.184546,22.0,325.0,81.0,6.0,363.0,273.0,COMPLETE
165,0.9506249751467996,2022-09-23 20:51:55.295940,2022-09-23 20:52:38.709858,0 days 00:00:43.413918,22.0,312.0,114.0,7.0,472.0,288.0,COMPLETE
5,0.9505909797307373,2022-09-23 18:17:05.499743,2022-09-23 18:17:43.478982,0 days 00:00:37.979239,28.0,334.0,50.0,33.0,404.0,195.0,COMPLETE
4,0.9505876661353869,2022-09-23 18:15:58.145174,2022-09-23 18:17:05.499561,0 days 00:01:07.354387,19.0,285.0,94.0,27.0,446.0,351.0,COMPLETE
2,0.9505677845632847,2022-09-23 18:13:54.295135,2022-09-23 18:15:09.474576,0 days 00:01:15.179441,31.0,314.0,55.0,34.0,365.0,389.0,COMPLETE
92,0.9505520724255399,2022-09-23 19:49:09.546385,2022-09-23 19:49:49.176024,0 days 00:00:39.629639,32.0,341.0,73.0,4.0,399.0,264.0,COMPLETE
37,0.9505313350144307,2022-09-23 18:52:13.761767,2022-09-23 18:52:56.738031,0 days 00:00:42.976264,29.0,335.0,71.0,15.0,344.0,222.0,COMPLETE
38,0.950498199060927,2022-09-23 18:52:56.738228,2022-09-23 18:54:20.696207,0 days 00:01:23.957979,33.0,280.0,82.0,9.0,445.0,440.0,COMPLETE
78,0.9504924247445091,2022-09-23 19:35:15.432885,2022-09-23 19:36:10.335204,0 days 00:00:54.902319,20.0,337.0,84.0,8.0,505.0,363.0,COMPLETE
93,0.950452659623822,2022-09-23 19:49:49.176240,2022-09-23 19:50:22.672876,0 days 00:00:33.496636,33.0,350.0,64.0,6.0,435.0,220.0,COMPLETE
99,0.9503863844226768,2022-09-23 19:55:35.581504,2022-09-23 19:56:15.744290,0 days 00:00:40.162786,35.0,338.0,69.0,4.0,461.0,266.0,COMPLETE
97,0.9503665018623332,2022-09-23 19:53:16.484976,2022-09-23 19:54:05.956963,0 days 00:00:49.471987,30.0,310.0,85.0,7.0,470.0,331.0,COMPLETE
1,0.9502894425538542,2022-09-23 18:12:17.901310,2022-09-23 18:13:54.294920,0 days 00:01:36.393610,33.0,290.0,62.0,11.0,334.0,515.0,COMPLETE
141,0.9502372652201,2022-09-23 20:33:03.252096,2022-09-23 20:33:55.390442,0 days 00:00:52.138346,23.0,296.0,111.0,8.0,448.0,349.0,COMPLETE
145,0.9502372652201,2022-09-23 20:36:22.826766,2022-09-23 20:37:07.594866,0 days 00:00:44.768100,20.0,280.0,119.0,5.0,456.0,300.0,COMPLETE
239,0.9502306376999854,2022-09-23 21:48:29.365498,2022-09-23 21:49:09.634028,0 days 00:00:40.268530,22.0,287.0,118.0,9.0,501.0,268.0,COMPLETE
59,0.9501610487387829,2022-09-23 19:20:47.069367,2022-09-23 19:21:42.597852,0 days 00:00:55.528485,35.0,303.0,93.0,8.0,475.0,371.0,COMPLETE
60,0.9501179698580385,2022-09-23 19:21:42.598059,2022-09-23 19:22:15.400230,0 days 00:00:32.802171,33.0,339.0,72.0,4.0,468.0,215.0,COMPLETE
63,0.9500782047373514,2022-09-23 19:23:40.695835,2022-09-23 19:24:29.058398,0 days 00:00:48.362563,24.0,291.0,86.0,5.0,503.0,322.0,COMPLETE
76,0.9495877682488766,2022-09-23 19:33:38.273869,2022-09-23 19:34:17.995864,0 days 00:00:39.721995,32.0,265.0,87.0,6.0,494.0,266.0,COMPLETE
36,0.9495438836000225,2022-09-23 18:51:19.564677,2022-09-23 18:52:13.761543,0 days 00:00:54.196866,34.0,270.0,61.0,4.0,433.0,284.0,COMPLETE
6,0.9494742980976649,2022-09-23 18:17:43.479158,2022-09-23 18:19:35.371357,0 days 00:01:51.892199,24.0,273.0,101.0,13.0,511.0,586.0,COMPLETE
49,0.9492398234428642,2022-09-23 19:13:40.448039,2022-09-23 19:14:05.136229,0 days 00:00:24.688190,25.0,328.0,56.0,5.0,310.0,163.0,COMPLETE
283,0.9491536656813754,2022-09-23 22:20:51.012034,2022-09-23 22:21:31.130710,0 days 00:00:40.118676,20.0,299.0,52.0,4.0,487.0,267.0,COMPLETE
280,0.9485107962302666,2022-09-23 22:18:15.911206,2022-09-23 22:19:10.743184,0 days 00:00:54.831978,20.0,276.0,114.0,6.0,495.0,368.0,COMPLETE
42,,2022-09-23 18:57:38.583367,,,,,,,,,RUNNING
