iteration,recall,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
54,0.9511521775874697,2022-09-21 20:55:26.433162,2022-09-21 20:56:25.177410,0 days 00:00:58.744248,29.0,300.0,53.0,7.0,456.0,395.0,COMPLETE
87,0.9511356066456105,2022-09-21 21:19:46.859224,2022-09-21 21:20:34.300998,0 days 00:00:47.441774,22.0,268.0,83.0,4.0,485.0,319.0,COMPLETE
76,0.9511356066456105,2022-09-21 21:11:32.873299,2022-09-21 21:12:21.824702,0 days 00:00:48.951403,29.0,300.0,70.0,14.0,425.0,329.0,COMPLETE
18,0.9511322924572387,2022-09-21 20:28:54.493623,2022-09-21 20:30:01.545642,0 days 00:01:07.052019,25.0,300.0,62.0,23.0,351.0,454.0,COMPLETE
143,0.9511191660493173,2022-10-04 01:11:40.857523,2022-10-04 01:12:36.335798,0 days 00:00:55.478275,24.0,300.0,36.0,22.0,360.0,301.0,COMPLETE
49,0.9511124073270076,2022-09-21 20:51:22.488429,2022-09-21 20:51:50.685921,0 days 00:00:28.197492,23.0,278.0,92.0,29.0,301.0,191.0,COMPLETE
50,0.9510991505735203,2022-09-21 20:51:50.686128,2022-09-21 20:53:04.158413,0 days 00:01:13.472285,20.0,290.0,63.0,26.0,400.0,498.0,COMPLETE
79,0.9510096674874806,2022-09-21 21:13:51.875227,2022-09-21 21:14:36.398722,0 days 00:00:44.523495,26.0,296.0,73.0,19.0,280.0,303.0,COMPLETE
51,0.9509997249223652,2022-09-21 20:53:04.158637,2022-09-21 20:53:50.409194,0 days 00:00:46.250557,27.0,294.0,68.0,17.0,490.0,310.0,COMPLETE
71,0.9509798397921341,2022-09-21 21:08:36.590269,2022-09-21 21:09:20.580598,0 days 00:00:43.990329,27.0,286.0,59.0,15.0,341.0,296.0,COMPLETE
85,0.9509466979084157,2022-09-21 21:18:30.412950,2022-09-21 21:19:21.041945,0 days 00:00:50.628995,30.0,295.0,79.0,15.0,495.0,339.0,COMPLETE
173,0.9509438829505767,2022-10-04 01:39:51.456923,2022-10-04 01:41:19.247092,0 days 00:01:27.790169,28.0,292.0,81.0,19.0,477.0,475.0,COMPLETE
182,0.9509339612657424,2022-10-04 01:48:44.409154,2022-10-04 01:49:56.258013,0 days 00:01:11.848859,20.0,300.0,82.0,17.0,392.0,391.0,COMPLETE
179,0.9508711239284581,2022-10-04 01:46:11.870878,2022-10-04 01:47:06.157352,0 days 00:00:54.286474,29.0,293.0,80.0,21.0,452.0,294.0,COMPLETE
138,0.9508545877870674,2022-10-04 01:07:11.643308,2022-10-04 01:08:11.544323,0 days 00:00:59.901015,18.0,291.0,79.0,27.0,336.0,327.0,COMPLETE
93,0.9508472722572605,2022-09-21 21:24:38.973888,2022-09-21 21:25:31.543067,0 days 00:00:52.569179,28.0,297.0,75.0,13.0,452.0,354.0,COMPLETE
156,0.9508380516456768,2022-10-04 01:22:15.034075,2022-10-04 01:22:46.753607,0 days 00:00:31.719532,23.0,300.0,62.0,17.0,390.0,171.0,COMPLETE
27,0.9508373296921451,2022-09-21 20:36:12.121561,2022-09-21 20:37:09.067825,0 days 00:00:56.946264,26.0,300.0,87.0,14.0,420.0,382.0,COMPLETE
73,0.9508340155037732,2022-09-21 21:10:03.279221,2022-09-21 21:10:42.532775,0 days 00:00:39.253554,25.0,296.0,57.0,12.0,309.0,264.0,COMPLETE
90,0.9508340155037732,2022-09-21 21:22:06.010551,2022-09-21 21:22:51.776599,0 days 00:00:45.766048,28.0,275.0,71.0,29.0,433.0,308.0,COMPLETE
42,0.9508307013154014,2022-09-21 20:46:34.849598,2022-09-21 20:47:14.702836,0 days 00:00:39.853238,20.0,292.0,73.0,20.0,435.0,266.0,COMPLETE
136,0.9508281299608424,2022-10-04 01:04:55.964809,2022-10-04 01:05:50.656579,0 days 00:00:54.691770,29.0,300.0,59.0,21.0,385.0,295.0,COMPLETE
142,0.950818208276008,2022-10-04 01:10:49.740262,2022-10-04 01:11:40.857295,0 days 00:00:51.117033,20.0,297.0,61.0,27.0,200.0,282.0,COMPLETE
11,0.9508075019967985,2022-09-21 20:23:33.855436,2022-09-21 20:24:22.397942,0 days 00:00:48.542506,30.0,299.0,98.0,2.0,502.0,324.0,COMPLETE
33,0.9507809884898237,2022-09-21 20:41:10.729030,2022-09-21 20:42:09.688184,0 days 00:00:58.959154,20.0,289.0,75.0,21.0,390.0,399.0,COMPLETE
53,0.950777674301452,2022-09-21 20:54:38.710256,2022-09-21 20:55:26.432899,0 days 00:00:47.722643,30.0,283.0,59.0,10.0,267.0,327.0,COMPLETE
118,0.950765292623558,2022-10-04 00:47:34.661496,2022-10-04 00:48:34.213718,0 days 00:00:59.552222,30.0,297.0,74.0,21.0,482.0,321.0,COMPLETE
108,0.9507586781670018,2022-10-04 00:38:55.066128,2022-10-04 00:39:42.826462,0 days 00:00:47.760334,23.0,300.0,72.0,13.0,420.0,258.0,COMPLETE
64,0.9507577891712209,2022-09-21 21:03:38.216111,2022-09-21 21:04:18.781519,0 days 00:00:40.565408,26.0,294.0,69.0,12.0,311.0,274.0,COMPLETE
92,0.950734589852618,2022-09-21 21:23:35.486597,2022-09-21 21:24:38.973662,0 days 00:01:03.487065,29.0,287.0,59.0,16.0,300.0,435.0,COMPLETE
154,0.9507156841993861,2022-10-04 01:20:42.122521,2022-10-04 01:21:40.951244,0 days 00:00:58.828723,28.0,297.0,40.0,3.0,413.0,321.0,COMPLETE
62,0.9507047621572715,2022-09-21 21:02:07.390231,2022-09-21 21:02:56.955867,0 days 00:00:49.565636,28.0,300.0,66.0,14.0,354.0,335.0,COMPLETE
134,0.9507024552862737,2022-10-04 01:03:13.906434,2022-10-04 01:04:05.753696,0 days 00:00:51.847262,27.0,297.0,63.0,26.0,299.0,284.0,COMPLETE
35,0.9507014479688997,2022-09-21 20:42:56.557318,2022-09-21 20:44:04.222529,0 days 00:01:07.665211,21.0,271.0,87.0,25.0,377.0,459.0,COMPLETE
75,0.9506981337805278,2022-09-21 21:11:01.833869,2022-09-21 21:11:32.872952,0 days 00:00:31.039083,28.0,281.0,61.0,17.0,324.0,209.0,COMPLETE
144,0.9506958408297175,2022-10-04 01:12:36.336017,2022-10-04 01:13:32.933316,0 days 00:00:56.597299,23.0,300.0,44.0,23.0,362.0,308.0,COMPLETE
68,0.950694819592156,2022-09-21 21:06:14.230168,2022-09-21 21:07:00.578696,0 days 00:00:46.348528,30.0,294.0,67.0,6.0,276.0,318.0,COMPLETE
72,0.9506915054037841,2022-09-21 21:09:20.580820,2022-09-21 21:10:03.279007,0 days 00:00:42.698187,27.0,289.0,61.0,13.0,364.0,288.0,COMPLETE
130,0.9506892263731612,2022-10-04 00:59:29.533047,2022-10-04 01:00:23.237909,0 days 00:00:53.704862,29.0,277.0,72.0,23.0,435.0,290.0,COMPLETE
123,0.9506693830034925,2022-10-04 00:53:03.156519,2022-10-04 00:53:52.648804,0 days 00:00:49.492285,19.0,300.0,48.0,25.0,369.0,268.0,COMPLETE
164,0.9506693830034925,2022-10-04 01:28:31.673523,2022-10-04 01:29:29.384896,0 days 00:00:57.711373,28.0,293.0,80.0,18.0,469.0,313.0,COMPLETE
125,0.9506627685469362,2022-10-04 00:54:50.724274,2022-10-04 00:55:42.035468,0 days 00:00:51.311194,19.0,295.0,69.0,24.0,373.0,278.0,COMPLETE
171,0.95065615409038,2022-10-04 01:37:04.486507,2022-10-04 01:38:29.977453,0 days 00:01:25.490946,27.0,294.0,58.0,29.0,443.0,465.0,COMPLETE
58,0.9506550493316939,2022-09-21 20:58:36.554905,2022-09-21 20:59:38.100779,0 days 00:01:01.545874,23.0,278.0,56.0,24.0,230.0,424.0,COMPLETE
162,0.9506462324055456,2022-10-04 01:26:25.552167,2022-10-04 01:27:17.138823,0 days 00:00:51.586656,29.0,284.0,61.0,8.0,432.0,279.0,COMPLETE
32,0.9506285358247192,2022-09-21 20:40:29.191666,2022-09-21 20:41:10.728848,0 days 00:00:41.537182,16.0,267.0,66.0,25.0,387.0,280.0,COMPLETE
94,0.9506219074479755,2022-09-21 21:25:31.543300,2022-09-21 21:26:11.652693,0 days 00:00:40.109393,27.0,279.0,64.0,12.0,473.0,268.0,COMPLETE
163,0.9506164673510424,2022-10-04 01:27:17.139057,2022-10-04 01:28:31.673290,0 days 00:01:14.534233,28.0,291.0,78.0,21.0,485.0,405.0,COMPLETE
166,0.9506131601227643,2022-10-04 01:31:02.088710,2022-10-04 01:32:31.062238,0 days 00:01:28.973528,29.0,300.0,86.0,16.0,411.0,484.0,COMPLETE
88,0.9505953939410008,2022-09-21 21:20:34.301220,2022-09-21 21:21:24.007454,0 days 00:00:49.706234,29.0,296.0,73.0,20.0,443.0,334.0,COMPLETE
167,0.9505933167530956,2022-10-04 01:32:31.062578,2022-10-04 01:34:02.606079,0 days 00:01:31.543501,27.0,296.0,74.0,14.0,482.0,496.0,COMPLETE
101,0.9505867022965393,2022-10-04 00:33:17.934054,2022-10-04 00:34:45.029497,0 days 00:01:27.095443,24.0,300.0,67.0,26.0,411.0,396.0,COMPLETE
91,0.9505821371875135,2022-09-21 21:22:51.776817,2022-09-21 21:23:35.486342,0 days 00:00:43.709525,27.0,288.0,62.0,15.0,475.0,293.0,COMPLETE
190,0.9505734733834268,2022-10-04 01:56:11.255402,2022-10-04 01:57:35.085300,0 days 00:01:23.829898,27.0,291.0,95.0,13.0,405.0,456.0,COMPLETE
34,0.950572194622398,2022-09-21 20:42:09.688374,2022-09-21 20:42:56.557125,0 days 00:00:46.868751,21.0,286.0,58.0,18.0,128.0,325.0,COMPLETE
169,0.9505701661551487,2022-10-04 01:34:42.287473,2022-10-04 01:35:35.834425,0 days 00:00:53.546952,30.0,300.0,71.0,17.0,341.0,291.0,COMPLETE
83,0.950552309492167,2022-09-21 21:16:46.802269,2022-09-21 21:17:33.750364,0 days 00:00:46.948095,28.0,281.0,77.0,16.0,467.0,315.0,COMPLETE
177,0.9505503227854799,2022-10-04 01:43:54.135002,2022-10-04 01:44:54.042512,0 days 00:00:59.907510,27.0,297.0,85.0,22.0,496.0,324.0,COMPLETE
30,0.9505390527386796,2022-09-21 20:38:47.087491,2022-09-21 20:39:20.849213,0 days 00:00:33.761722,24.0,284.0,70.0,12.0,163.0,230.0,COMPLETE
178,0.9505370938723674,2022-10-04 01:44:54.042748,2022-10-04 01:46:11.870636,0 days 00:01:17.827888,28.0,287.0,78.0,19.0,493.0,421.0,COMPLETE
77,0.9504793973479865,2022-09-21 21:12:21.824921,2022-09-21 21:13:13.486600,0 days 00:00:51.661679,27.0,291.0,49.0,27.0,347.0,350.0,COMPLETE
185,0.950470949306805,2022-10-04 01:51:46.046956,2022-10-04 01:52:37.365407,0 days 00:00:51.318451,18.0,291.0,63.0,15.0,317.0,280.0,COMPLETE
133,0.9504544131654143,2022-10-04 01:02:24.836915,2022-10-04 01:03:13.906196,0 days 00:00:49.069281,20.0,295.0,75.0,25.0,397.0,265.0,COMPLETE
200,0.9504477987088581,2022-10-04 02:05:35.210023,2022-10-04 02:06:33.953035,0 days 00:00:58.743012,19.0,300.0,65.0,16.0,490.0,318.0,COMPLETE
189,0.9504312625674675,2022-10-04 01:55:18.108888,2022-10-04 01:56:11.255100,0 days 00:00:53.146212,28.0,297.0,68.0,11.0,351.0,289.0,COMPLETE
170,0.9504279553391893,2022-10-04 01:35:35.834671,2022-10-04 01:37:04.486266,0 days 00:01:28.651595,22.0,280.0,76.0,15.0,458.0,484.0,COMPLETE
10,0.9504263703340371,2022-09-21 20:22:42.766178,2022-09-21 20:23:33.855270,0 days 00:00:51.089092,30.0,272.0,94.0,2.0,471.0,344.0,COMPLETE
41,0.9504197419572934,2022-09-21 20:46:19.080766,2022-09-21 20:46:34.849415,0 days 00:00:15.768649,17.0,294.0,68.0,12.0,436.0,101.0,COMPLETE
150,0.9504147264260768,2022-10-04 01:17:49.715299,2022-10-04 01:18:44.821770,0 days 00:00:55.106471,27.0,296.0,76.0,19.0,425.0,299.0,COMPLETE
69,0.9504097993921778,2022-09-21 21:07:00.578934,2022-09-21 21:07:54.396932,0 days 00:00:53.817998,21.0,272.0,64.0,11.0,406.0,366.0,COMPLETE
174,0.9504048047412424,2022-10-04 01:41:19.247395,2022-10-04 01:42:21.642721,0 days 00:01:02.395326,28.0,289.0,33.0,18.0,385.0,341.0,COMPLETE
96,0.9504031710154341,2022-09-21 21:26:36.168086,2022-09-21 21:27:01.461258,0 days 00:00:25.293172,25.0,291.0,56.0,17.0,415.0,167.0,COMPLETE
132,0.9503816541432956,2022-10-04 01:01:09.227901,2022-10-04 01:02:24.836698,0 days 00:01:15.608797,17.0,288.0,73.0,12.0,331.0,413.0,COMPLETE
184,0.9503750396867393,2022-10-04 01:50:50.274436,2022-10-04 01:51:46.046716,0 days 00:00:55.772280,27.0,296.0,60.0,14.0,355.0,304.0,COMPLETE
191,0.9503651180019049,2022-10-04 01:57:35.085610,2022-10-04 01:58:45.441580,0 days 00:01:10.355970,24.0,299.0,62.0,18.0,429.0,383.0,COMPLETE
195,0.9503585035453487,2022-10-04 02:01:33.683250,2022-10-04 02:02:28.946077,0 days 00:00:55.262827,27.0,300.0,61.0,15.0,345.0,300.0,COMPLETE
155,0.9503551963170705,2022-10-04 01:21:40.951473,2022-10-04 01:22:15.033840,0 days 00:00:34.082367,18.0,292.0,47.0,5.0,403.0,184.0,COMPLETE
89,0.9503534581898566,2022-09-21 21:21:24.007683,2022-09-21 21:22:06.010307,0 days 00:00:42.002624,19.0,283.0,68.0,13.0,501.0,280.0,COMPLETE
80,0.9503402014363692,2022-09-21 21:14:36.398931,2022-09-21 21:15:13.029359,0 days 00:00:36.630428,27.0,274.0,34.0,7.0,330.0,248.0,COMPLETE
176,0.9503287384908455,2022-10-04 01:43:18.558560,2022-10-04 01:43:54.134763,0 days 00:00:35.576203,28.0,290.0,81.0,20.0,467.0,191.0,COMPLETE
175,0.950312202349455,2022-10-04 01:42:21.642970,2022-10-04 01:43:18.558321,0 days 00:00:56.915351,29.0,296.0,77.0,25.0,478.0,308.0,COMPLETE
129,0.9502824372949519,2022-10-04 00:58:27.150810,2022-10-04 00:59:29.532728,0 days 00:01:02.381918,30.0,283.0,81.0,18.0,339.0,341.0,COMPLETE
145,0.9502692083818394,2022-10-04 01:13:32.933540,2022-10-04 01:14:27.010245,0 days 00:00:54.076705,24.0,294.0,56.0,25.0,346.0,294.0,COMPLETE
104,0.9502659011535612,2022-10-04 00:36:10.747812,2022-10-04 00:37:10.574419,0 days 00:00:59.826607,25.0,285.0,60.0,14.0,502.0,323.0,COMPLETE
103,0.9502559794687269,2022-10-04 00:35:15.361710,2022-10-04 00:36:10.747604,0 days 00:00:55.385894,27.0,290.0,57.0,14.0,443.0,300.0,COMPLETE
194,0.9502493650121706,2022-10-04 02:00:40.554738,2022-10-04 02:01:33.682995,0 days 00:00:53.128257,26.0,289.0,66.0,14.0,361.0,289.0,COMPLETE
183,0.9502460577838925,2022-10-04 01:49:56.258297,2022-10-04 01:50:50.274175,0 days 00:00:54.015878,27.0,287.0,63.0,14.0,343.0,295.0,COMPLETE
114,0.9502394433273362,2022-10-04 00:43:40.245193,2022-10-04 00:44:36.642992,0 days 00:00:56.397799,28.0,282.0,74.0,18.0,428.0,306.0,COMPLETE
159,0.95023282887078,2022-10-04 01:23:54.093986,2022-10-04 01:24:39.666485,0 days 00:00:45.572499,25.0,294.0,67.0,10.0,422.0,246.0,COMPLETE
135,0.95023282887078,2022-10-04 01:04:05.753917,2022-10-04 01:04:55.964588,0 days 00:00:50.210671,21.0,290.0,38.0,28.0,350.0,273.0,COMPLETE
70,0.9502109480898675,2022-09-21 21:07:54.397154,2022-09-21 21:08:36.589869,0 days 00:00:42.192715,28.0,262.0,71.0,9.0,449.0,285.0,COMPLETE
24,0.9502076339014957,2022-09-21 20:34:16.865794,2022-09-21 20:34:59.969730,0 days 00:00:43.103936,26.0,280.0,81.0,18.0,459.0,289.0,COMPLETE
106,0.950206371044555,2022-10-04 00:37:37.676893,2022-10-04 00:38:14.401882,0 days 00:00:36.724989,27.0,293.0,63.0,16.0,369.0,198.0,COMPLETE
196,0.9501898349031643,2022-10-04 02:02:28.946406,2022-10-04 02:03:15.755192,0 days 00:00:46.808786,27.0,295.0,75.0,12.0,326.0,255.0,COMPLETE
117,0.9501832204466081,2022-10-04 00:46:30.498537,2022-10-04 00:47:34.661283,0 days 00:01:04.162746,26.0,287.0,76.0,16.0,467.0,348.0,COMPLETE
122,0.95017991321833,2022-10-04 00:51:57.557182,2022-10-04 00:53:03.156090,0 days 00:01:05.598908,18.0,285.0,84.0,15.0,346.0,359.0,COMPLETE
192,0.95017991321833,2022-10-04 01:58:45.441912,2022-10-04 01:59:45.509428,0 days 00:01:00.067516,28.0,293.0,88.0,13.0,321.0,328.0,COMPLETE
172,0.9501766059900518,2022-10-04 01:38:29.977690,2022-10-04 01:39:51.456614,0 days 00:01:21.478924,21.0,284.0,54.0,15.0,475.0,444.0,COMPLETE
188,0.9501435337072706,2022-10-04 01:54:27.853288,2022-10-04 01:55:18.108643,0 days 00:00:50.255355,26.0,295.0,57.0,12.0,308.0,274.0,COMPLETE
116,0.9501236903376019,2022-10-04 00:45:30.137185,2022-10-04 00:46:30.498322,0 days 00:01:00.361137,29.0,292.0,60.0,10.0,327.0,330.0,COMPLETE
47,0.9501148366270842,2022-09-21 20:50:19.512781,2022-09-21 20:50:42.570800,0 days 00:00:23.058019,22.0,268.0,78.0,4.0,330.0,153.0,COMPLETE
65,0.9501115224387123,2022-09-21 21:04:18.781774,2022-09-21 21:05:03.087102,0 days 00:00:44.305328,25.0,279.0,54.0,13.0,291.0,304.0,COMPLETE
161,0.9500939252830988,2022-10-04 01:25:29.670459,2022-10-04 01:26:25.551867,0 days 00:00:55.881408,27.0,297.0,64.0,24.0,462.0,303.0,COMPLETE
113,0.9500773891417081,2022-10-04 00:42:42.236502,2022-10-04 00:43:40.244981,0 days 00:00:58.008479,28.0,297.0,71.0,17.0,451.0,313.0,COMPLETE
141,0.9500773891417081,2022-10-04 01:09:50.697887,2022-10-04 01:10:49.740040,0 days 00:00:59.042153,16.0,274.0,82.0,20.0,508.0,319.0,COMPLETE
128,0.9500707746851519,2022-10-04 00:57:30.721253,2022-10-04 00:58:27.150594,0 days 00:00:56.429341,29.0,289.0,77.0,16.0,309.0,308.0,COMPLETE
152,0.950047624087205,2022-10-04 01:19:13.538313,2022-10-04 01:20:06.109250,0 days 00:00:52.570937,26.0,289.0,70.0,12.0,366.0,286.0,COMPLETE
12,0.9500419244829038,2022-09-21 20:24:22.398111,2022-09-21 20:25:13.518656,0 days 00:00:51.120545,30.0,263.0,100.0,2.0,508.0,344.0,COMPLETE
137,0.9500046301195894,2022-10-04 01:05:50.656806,2022-10-04 01:07:11.643098,0 days 00:01:20.986292,28.0,285.0,66.0,24.0,320.0,443.0,COMPLETE
153,0.9499980156630331,2022-10-04 01:20:06.109482,2022-10-04 01:20:42.122290,0 days 00:00:36.012808,18.0,282.0,66.0,13.0,398.0,195.0,COMPLETE
39,0.9499888974689543,2022-09-21 20:45:34.286068,2022-09-21 20:45:54.182191,0 days 00:00:19.896123,22.0,276.0,55.0,30.0,482.0,130.0,COMPLETE
148,0.9499880939781987,2022-10-04 01:15:51.912081,2022-10-04 01:16:49.820484,0 days 00:00:57.908403,28.0,292.0,31.0,15.0,472.0,313.0,COMPLETE
180,0.9499649433802518,2022-10-04 01:47:06.157600,2022-10-04 01:47:58.730856,0 days 00:00:52.573256,26.0,284.0,60.0,13.0,419.0,285.0,COMPLETE
57,0.9499623839619796,2022-09-21 20:58:00.724333,2022-09-21 20:58:36.554705,0 days 00:00:35.830372,29.0,292.0,42.0,8.0,511.0,237.0,COMPLETE
139,0.9499616361519737,2022-10-04 01:08:11.544550,2022-10-04 01:09:07.333404,0 days 00:00:55.788854,26.0,281.0,68.0,6.0,446.0,302.0,COMPLETE
16,0.9499557555852359,2022-09-21 20:27:34.493953,2022-09-21 20:28:12.316829,0 days 00:00:37.822876,27.0,291.0,66.0,18.0,450.0,253.0,COMPLETE
43,0.9499524413968641,2022-09-21 20:47:14.703061,2022-09-21 20:47:50.459311,0 days 00:00:35.756250,22.0,282.0,72.0,16.0,463.0,239.0,COMPLETE
19,0.9499491272084922,2022-09-21 20:30:01.545818,2022-09-21 20:31:12.790162,0 days 00:01:11.244344,25.0,255.0,62.0,23.0,353.0,489.0,COMPLETE
25,0.949892786006171,2022-09-21 20:34:59.969919,2022-09-21 20:35:31.365374,0 days 00:00:31.395455,28.0,262.0,69.0,13.0,416.0,210.0,COMPLETE
124,0.9498657265319081,2022-10-04 00:53:52.649027,2022-10-04 00:54:50.723974,0 days 00:00:58.074947,19.0,291.0,46.0,26.0,419.0,314.0,COMPLETE
107,0.9498524976187956,2022-10-04 00:38:14.402127,2022-10-04 00:38:55.065880,0 days 00:00:40.663753,28.0,288.0,58.0,17.0,461.0,219.0,COMPLETE
157,0.9498028891946237,2022-10-04 01:22:46.753843,2022-10-04 01:23:28.749830,0 days 00:00:41.995987,17.0,287.0,52.0,5.0,488.0,226.0,COMPLETE
151,0.9497995819663456,2022-10-04 01:18:44.821997,2022-10-04 01:19:13.538058,0 days 00:00:28.716061,29.0,285.0,64.0,14.0,313.0,155.0,COMPLETE
168,0.9497896602815112,2022-10-04 01:34:02.606725,2022-10-04 01:34:42.287230,0 days 00:00:39.680505,28.0,288.0,83.0,20.0,325.0,216.0,COMPLETE
198,0.9497896602815112,2022-10-04 02:04:07.438724,2022-10-04 02:05:04.154197,0 days 00:00:56.715473,28.0,291.0,38.0,5.0,336.0,310.0,COMPLETE
160,0.94975658799873,2022-10-04 01:24:39.666731,2022-10-04 01:25:29.670201,0 days 00:00:50.003470,24.0,289.0,69.0,7.0,335.0,273.0,COMPLETE
55,0.9497535900945538,2022-09-21 20:56:25.177616,2022-09-21 20:57:17.402419,0 days 00:00:52.224803,26.0,273.0,64.0,11.0,493.0,352.0,COMPLETE
197,0.9497367446290613,2022-10-04 02:03:15.755438,2022-10-04 02:04:07.438381,0 days 00:00:51.682943,29.0,282.0,59.0,22.0,481.0,280.0,COMPLETE
140,0.9497235157159488,2022-10-04 01:09:07.333637,2022-10-04 01:09:50.697100,0 days 00:00:43.363463,22.0,293.0,43.0,17.0,498.0,233.0,COMPLETE
23,0.9496873063271171,2022-09-21 20:33:43.950612,2022-09-21 20:34:16.865611,0 days 00:00:32.914999,28.0,275.0,71.0,16.0,419.0,220.0,COMPLETE
74,0.9496607928201423,2022-09-21 21:10:42.532997,2022-09-21 21:11:01.833652,0 days 00:00:19.300655,26.0,285.0,65.0,22.0,386.0,127.0,COMPLETE
186,0.949624298867605,2022-10-04 01:52:37.365686,2022-10-04 01:53:34.947585,0 days 00:00:57.581899,17.0,280.0,65.0,26.0,330.0,315.0,COMPLETE
59,0.9495613671689872,2022-09-21 20:59:38.101187,2022-09-21 21:00:15.246695,0 days 00:00:37.145508,28.0,267.0,74.0,29.0,445.0,250.0,COMPLETE
193,0.9495482326172082,2022-10-04 01:59:45.509844,2022-10-04 02:00:40.554482,0 days 00:00:55.044638,27.0,286.0,59.0,14.0,335.0,300.0,COMPLETE
120,0.9495019314213144,2022-10-04 00:49:57.764459,2022-10-04 00:51:06.485982,0 days 00:01:08.721523,27.0,279.0,65.0,11.0,455.0,374.0,COMPLETE
13,0.9494321138224855,2022-09-21 20:25:13.518876,2022-09-21 20:26:14.162874,0 days 00:01:00.643998,27.0,249.0,83.0,2.0,503.0,411.0,COMPLETE
146,0.9494192507143613,2022-10-04 01:14:27.010473,2022-10-04 01:15:15.034197,0 days 00:00:48.023724,25.0,287.0,50.0,23.0,405.0,260.0,COMPLETE
109,0.94938617843158,2022-10-04 00:39:42.826665,2022-10-04 00:40:16.569711,0 days 00:00:33.743046,26.0,270.0,80.0,28.0,386.0,182.0,COMPLETE
102,0.9493663350619113,2022-10-04 00:34:45.029757,2022-10-04 00:35:15.361491,0 days 00:00:30.331734,26.0,283.0,52.0,11.0,488.0,162.0,COMPLETE
