iteration,f1_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
59,0.974347150436444,2022-09-21 12:06:56.541152,2022-09-21 12:08:09.766369,0 days 00:01:13.225217,20,268,90,27,181,428,COMPLETE
66,0.9743173980627042,2022-09-21 12:16:02.156074,2022-09-21 12:17:19.583615,0 days 00:01:17.427541,24,264,98,23,430,440,COMPLETE
62,0.9743071353716641,2022-09-21 12:10:39.211955,2022-09-21 12:11:56.590512,0 days 00:01:17.378557,23,278,98,25,170,452,COMPLETE
51,0.9742858842150578,2022-09-21 11:56:08.594450,2022-09-21 11:57:31.587533,0 days 00:01:22.993083,22,272,91,30,153,485,COMPLETE
39,0.9742739375794451,2022-09-21 11:40:08.709445,2022-09-21 11:41:32.271098,0 days 00:01:23.561653,23,260,93,29,196,490,COMPLETE
79,0.9742692169280857,2022-09-21 12:32:09.227981,2022-09-21 12:33:27.663180,0 days 00:01:18.435199,23,274,94,30,162,458,COMPLETE
16,0.9742292334505975,2022-09-21 11:16:11.266271,2022-09-21 11:17:11.156486,0 days 00:00:59.890215,16,267,75,13,290,342,COMPLETE
90,0.9742274191273317,2022-09-21 12:43:55.033628,2022-09-21 12:44:48.042443,0 days 00:00:53.008815,18,266,93,26,378,301,COMPLETE
17,0.974206355635176,2022-09-21 11:17:11.156994,2022-09-21 11:18:26.332260,0 days 00:01:15.175266,26,270,59,10,194,440,COMPLETE
32,0.9742028724916965,2022-09-21 11:31:28.694127,2022-09-21 11:32:42.053522,0 days 00:01:13.359395,16,260,94,26,348,420,COMPLETE
26,0.9741994518307354,2022-09-21 11:25:54.720168,2022-09-21 11:27:09.007181,0 days 00:01:14.287013,17,280,61,4,274,432,COMPLETE
89,0.974116695136575,2022-09-21 12:43:08.746874,2022-09-21 12:43:55.033344,0 days 00:00:46.286470,23,285,99,27,216,266,COMPLETE
82,0.9741000554685324,2022-09-21 12:36:03.285617,2022-09-21 12:37:13.681025,0 days 00:01:10.395408,21,282,88,29,197,408,COMPLETE
96,0.9740869305732144,2022-09-21 12:48:49.533944,2022-09-21 12:49:33.966099,0 days 00:00:44.432155,20,289,86,22,167,256,COMPLETE
19,0.9740133980523055,2022-09-21 11:19:07.945959,2022-09-21 11:19:35.484910,0 days 00:00:27.538951,30,271,84,12,334,154,COMPLETE
3,0.9739857141207295,2022-09-21 11:04:42.411185,2022-09-21 11:06:02.775629,0 days 00:01:20.364444,21,251,52,19,252,474,COMPLETE
25,0.9739688749075226,2022-09-21 11:25:07.253496,2022-09-21 11:25:54.719945,0 days 00:00:47.466449,18,255,46,27,375,270,COMPLETE
2,0.9738709670367495,2022-09-21 11:04:06.174836,2022-09-21 11:04:42.410724,0 days 00:00:36.235888,28,241,52,7,365,207,COMPLETE
48,0.9738697137213346,2022-09-21 11:52:09.217389,2022-09-21 11:53:34.173826,0 days 00:01:24.956437,24,250,100,26,182,500,COMPLETE
4,0.9738381618745523,2022-09-21 11:06:02.776676,2022-09-21 11:06:51.935126,0 days 00:00:49.158450,21,249,33,17,219,288,COMPLETE
68,0.9738131966469684,2022-09-21 12:18:37.787725,2022-09-21 12:18:55.502029,0 days 00:00:17.714304,21,255,80,29,164,100,COMPLETE
34,0.9736690027150099,2022-09-21 11:33:35.450658,2022-09-21 11:34:37.346843,0 days 00:01:01.896185,20,242,97,25,315,357,COMPLETE
27,0.9736028570611531,2022-09-21 11:27:09.007433,2022-09-21 11:27:39.182216,0 days 00:00:30.174783,19,224,88,10,166,177,COMPLETE
13,0.9735865086170032,2022-09-21 11:13:54.454535,2022-09-21 11:14:32.030939,0 days 00:00:37.576404,18,267,69,2,136,218,COMPLETE
18,0.9735463480337515,2022-09-21 11:18:26.332471,2022-09-21 11:19:07.945723,0 days 00:00:41.613252,19,227,92,4,396,238,COMPLETE
24,0.9732893917564938,2022-09-21 11:24:06.868511,2022-09-21 11:25:07.253205,0 days 00:01:00.384694,19,236,69,22,239,356,COMPLETE
7,0.9731056829862501,2022-09-21 11:08:42.755118,2022-09-21 11:09:39.019733,0 days 00:00:56.264615,23,208,51,6,471,326,COMPLETE
57,0.9730309794612785,2022-09-21 12:04:17.305883,2022-09-21 12:05:34.010438,0 days 00:01:16.704555,21,213,81,24,480,444,COMPLETE
14,0.9728929412533873,2022-09-21 11:14:32.031284,2022-09-21 11:15:37.444949,0 days 00:01:05.413665,26,225,83,8,390,378,COMPLETE
70,0.972683078907289,2022-09-21 12:20:21.205443,2022-09-21 12:21:39.628462,0 days 00:01:18.423019,20,200,35,24,246,471,COMPLETE
0,0.972669688669345,2022-09-21 11:02:24.117693,2022-09-21 11:03:23.006999,0 days 00:00:58.889306,22,191,95,16,471,298,COMPLETE
5,0.972439398911157,2022-09-21 11:06:51.935513,2022-09-21 11:08:07.631405,0 days 00:01:15.695892,21,204,90,18,172,454,COMPLETE
29,0.9718226917438197,2022-09-21 11:28:43.993383,2022-09-21 11:29:25.593919,0 days 00:00:41.600536,17,183,71,15,220,249,COMPLETE
15,0.9715339207614981,2022-09-21 11:15:37.445191,2022-09-21 11:16:11.266048,0 days 00:00:33.820857,18,174,67,2,257,202,COMPLETE
20,0.9714911183142984,2022-09-21 11:19:35.485294,2022-09-21 11:20:57.030950,0 days 00:01:21.545656,25,156,100,5,258,499,COMPLETE
65,0.9712921349246239,2022-09-21 12:14:44.499216,2022-09-21 12:16:02.155821,0 days 00:01:17.656605,21,162,84,27,260,473,COMPLETE
1,0.9704656779803039,2022-09-21 11:03:23.007281,2022-09-21 11:04:06.174602,0 days 00:00:43.167321,20,147,98,23,218,266,COMPLETE
93,0.9703536155931756,2022-09-21 12:46:23.812517,2022-09-21 12:46:59.292627,0 days 00:00:35.480110,23,134,95,25,200,218,COMPLETE
47,0.969250801278598,2022-09-21 11:50:59.115632,2022-09-21 11:52:09.217127,0 days 00:01:10.101495,24,129,96,20,196,437,COMPLETE
8,0.9691705984550159,2022-09-21 11:09:39.019987,2022-09-21 11:10:03.615235,0 days 00:00:24.595248,22,116,40,14,349,148,COMPLETE
30,0.9679888927501998,2022-09-21 11:29:25.594155,2022-09-21 11:30:16.114519,0 days 00:00:50.520364,18,107,64,21,413,310,COMPLETE
