iteration,roc_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
18,0.8614786920964478,2022-06-11 05:31:20.969848,2022-06-11 05:33:14.220892,0 days 00:01:53.251044,28,275,92,5,131,423,COMPLETE
82,0.8614335835019343,2022-06-11 06:56:41.628439,2022-06-11 06:58:01.609457,0 days 00:01:19.981018,24,294,97,11,380,291,COMPLETE
55,0.8614290726134132,2022-06-11 06:20:04.342218,2022-06-11 06:21:07.647236,0 days 00:01:03.305018,19,292,100,2,170,235,COMPLETE
46,0.8614096474424088,2022-06-11 06:07:47.402663,2022-06-11 06:08:58.786016,0 days 00:01:11.383353,27,300,90,30,237,259,COMPLETE
93,0.8614006037903101,2022-06-11 07:10:37.579232,2022-06-11 07:11:58.799390,0 days 00:01:21.220158,24,290,98,14,378,296,COMPLETE
58,0.8613722665082425,2022-06-11 06:23:36.972627,2022-06-11 06:25:11.469923,0 days 00:01:34.497296,21,280,95,6,176,356,COMPLETE
9,0.86137028522893,2022-06-11 05:18:11.451914,2022-06-11 05:20:03.210400,0 days 00:01:51.758486,26,277,79,7,392,411,COMPLETE
95,0.8613656427993734,2022-06-11 07:13:10.045606,2022-06-11 07:14:21.803848,0 days 00:01:11.758242,22,296,93,13,324,262,COMPLETE
51,0.8612966127287052,2022-06-11 06:14:06.162622,2022-06-11 06:15:49.267362,0 days 00:01:43.104740,21,283,97,10,260,382,COMPLETE
71,0.8612846008034808,2022-06-11 06:42:02.206234,2022-06-11 06:43:30.394626,0 days 00:01:28.188392,25,298,90,11,182,330,COMPLETE
7,0.8612452240066314,2022-06-11 05:16:08.646801,2022-06-11 05:17:21.802122,0 days 00:01:13.155321,24,294,71,25,182,273,COMPLETE
76,0.8611878768632497,2022-06-11 06:48:46.050751,2022-06-11 06:49:53.590740,0 days 00:01:07.539989,22,286,99,4,256,251,COMPLETE
20,0.8610878483602694,2022-06-11 05:34:23.130092,2022-06-11 05:35:30.817271,0 days 00:01:07.687179,28,300,90,9,190,250,COMPLETE
48,0.8610801352832931,2022-06-11 06:10:21.884496,2022-06-11 06:11:53.372950,0 days 00:01:31.488454,24,279,79,12,229,336,COMPLETE
85,0.8608821838059952,2022-06-11 07:00:35.428273,2022-06-11 07:01:46.635615,0 days 00:01:11.207342,24,287,98,16,363,257,COMPLETE
96,0.8607617504298825,2022-06-11 07:14:21.804045,2022-06-11 07:15:29.308825,0 days 00:01:07.504780,27,283,96,10,422,245,COMPLETE
94,0.8607595425269259,2022-06-11 07:11:58.799584,2022-06-11 07:13:10.045403,0 days 00:01:11.245819,23,300,89,12,343,257,COMPLETE
12,0.8606776013281429,2022-06-11 05:23:06.027555,2022-06-11 05:24:47.058922,0 days 00:01:41.031367,21,295,88,8,406,369,COMPLETE
61,0.8606712188262886,2022-06-11 06:27:45.513016,2022-06-11 06:29:08.858581,0 days 00:01:23.345565,16,261,39,9,222,310,COMPLETE
33,0.8605365583303096,2022-06-11 05:49:13.427456,2022-06-11 05:50:33.238326,0 days 00:01:19.810870,20,296,88,18,235,290,COMPLETE
24,0.8605286259213747,2022-06-11 05:39:28.701161,2022-06-11 05:40:54.982070,0 days 00:01:26.280909,27,232,85,10,220,325,COMPLETE
39,0.8604057580186616,2022-06-11 05:58:07.845200,2022-06-11 05:59:23.902759,0 days 00:01:16.057559,17,288,46,12,335,274,COMPLETE
68,0.8603427887435952,2022-06-11 06:37:14.372692,2022-06-11 06:38:58.097532,0 days 00:01:43.724840,16,285,94,9,509,367,COMPLETE
60,0.8603276842958948,2022-06-11 06:26:17.100765,2022-06-11 06:27:45.512811,0 days 00:01:28.412046,22,248,92,8,142,335,COMPLETE
59,0.8602035149848011,2022-06-11 06:25:11.470101,2022-06-11 06:26:17.100597,0 days 00:01:05.630496,23,272,80,28,162,244,COMPLETE
23,0.8601446252260242,2022-06-11 05:38:20.809640,2022-06-11 05:39:28.700962,0 days 00:01:07.891322,23,281,93,5,165,252,COMPLETE
34,0.8600555119884755,2022-06-11 05:50:33.238482,2022-06-11 05:51:34.249090,0 days 00:01:01.010608,18,269,83,13,202,227,COMPLETE
15,0.8597425372264764,2022-06-11 05:26:49.580805,2022-06-11 05:28:12.608713,0 days 00:01:23.027908,26,240,59,7,295,302,COMPLETE
14,0.8597350361897731,2022-06-11 05:25:14.981805,2022-06-11 05:26:49.580682,0 days 00:01:34.598877,22,253,100,16,390,348,COMPLETE
63,0.8597161812237212,2022-06-11 06:30:22.000893,2022-06-11 06:31:44.193538,0 days 00:01:22.192645,17,232,36,13,219,306,COMPLETE
88,0.8595465597368056,2022-06-11 07:04:16.594968,2022-06-11 07:05:24.542735,0 days 00:01:07.947767,24,277,95,13,365,245,COMPLETE
67,0.8594710302066183,2022-06-11 06:35:40.284212,2022-06-11 06:37:14.372514,0 days 00:01:34.088302,20,258,51,3,311,342,COMPLETE
40,0.8593971383744347,2022-06-11 05:59:23.902902,2022-06-11 06:01:23.770905,0 days 00:01:59.868003,20,266,30,15,271,439,COMPLETE
47,0.8592979871992888,2022-06-11 06:08:58.786163,2022-06-11 06:10:21.884264,0 days 00:01:23.098101,24,264,85,8,188,311,COMPLETE
49,0.8590676116319484,2022-06-11 06:11:53.373227,2022-06-11 06:12:51.116104,0 days 00:00:57.742877,26,291,89,15,153,213,COMPLETE
77,0.8588926019286774,2022-06-11 06:49:53.590927,2022-06-11 06:50:57.682393,0 days 00:01:04.091466,23,270,96,10,229,234,COMPLETE
37,0.8588393343015851,2022-06-11 05:54:47.319708,2022-06-11 05:56:20.858523,0 days 00:01:33.538815,22,250,94,17,299,340,COMPLETE
27,0.8587613629531123,2022-06-11 05:42:44.368928,2022-06-11 05:43:47.744521,0 days 00:01:03.375593,22,257,85,19,166,238,COMPLETE
6,0.8587154866967439,2022-06-11 05:15:09.108867,2022-06-11 05:16:08.646665,0 days 00:00:59.537798,24,263,87,2,356,219,COMPLETE
22,0.8586557196101327,2022-06-11 05:36:56.312544,2022-06-11 05:38:20.809452,0 days 00:01:24.496908,29,243,99,4,152,324,COMPLETE
98,0.8584784874205345,2022-06-11 07:16:44.465581,2022-06-11 07:17:40.779165,0 days 00:00:56.313584,26,277,100,12,311,203,COMPLETE
8,0.8582584787887295,2022-06-11 05:17:21.802256,2022-06-11 05:18:11.451799,0 days 00:00:49.649543,16,265,40,12,327,180,COMPLETE
26,0.8580284395110123,2022-06-11 05:42:07.995941,2022-06-11 05:42:44.368785,0 days 00:00:36.372844,25,198,76,14,214,137,COMPLETE
29,0.8579544307211642,2022-06-11 05:45:02.542334,2022-06-11 05:46:01.211585,0 days 00:00:58.669251,27,287,100,11,279,211,COMPLETE
80,0.8578133877233308,2022-06-11 06:54:20.228233,2022-06-11 06:55:21.194875,0 days 00:01:00.966642,17,263,93,9,197,224,COMPLETE
97,0.8576245968557963,2022-06-11 07:15:29.309027,2022-06-11 07:16:44.465411,0 days 00:01:15.156384,25,204,92,17,380,280,COMPLETE
16,0.8575662700102864,2022-06-11 05:28:12.608855,2022-06-11 05:30:03.273341,0 days 00:01:50.664486,19,191,81,12,460,411,COMPLETE
30,0.8569582689577643,2022-06-11 05:46:01.211725,2022-06-11 05:46:42.382366,0 days 00:00:41.170641,23,217,52,14,250,154,COMPLETE
10,0.8568228553833013,2022-06-11 05:20:03.210589,2022-06-11 05:21:46.243608,0 days 00:01:43.033019,26,210,55,3,510,377,COMPLETE
13,0.8566039361196034,2022-06-11 05:24:47.059074,2022-06-11 05:25:14.981686,0 days 00:00:27.922612,26,224,82,7,130,105,COMPLETE
50,0.8561418762848568,2022-06-11 06:12:51.116297,2022-06-11 06:14:06.162469,0 days 00:01:15.046172,23,175,73,22,196,287,COMPLETE
69,0.855906741330295,2022-06-11 06:38:58.097700,2022-06-11 06:40:40.925974,0 days 00:01:42.828274,23,240,91,10,129,392,COMPLETE
0,0.8554418228884019,2022-06-11 05:05:08.998402,2022-06-11 05:07:09.160846,0 days 00:02:00.162444,28,139,56,11,263,457,COMPLETE
3,0.8550527556829481,2022-06-11 05:10:08.605779,2022-06-11 05:12:16.181754,0 days 00:02:07.575975,18,136,96,20,195,489,COMPLETE
70,0.854993529634548,2022-06-11 06:40:40.926155,2022-06-11 06:42:02.205967,0 days 00:01:21.279812,24,143,83,15,176,319,COMPLETE
2,0.8544326330392225,2022-06-11 05:08:02.217249,2022-06-11 05:10:08.605630,0 days 00:02:06.388381,16,140,32,25,350,486,COMPLETE
4,0.8534394468406339,2022-06-11 05:12:16.181882,2022-06-11 05:14:21.931074,0 days 00:02:05.749192,30,157,75,30,251,477,COMPLETE
36,0.8532636548921371,2022-06-11 05:53:11.147856,2022-06-11 05:54:47.319529,0 days 00:01:36.171673,20,169,97,22,281,360,COMPLETE
1,0.8516698663034357,2022-06-11 05:07:09.160965,2022-06-11 05:08:02.217137,0 days 00:00:53.056172,30,155,39,20,451,197,COMPLETE
17,0.8511707618241461,2022-06-11 05:30:03.273462,2022-06-11 05:31:20.969712,0 days 00:01:17.696250,24,100,64,16,413,299,COMPLETE
56,0.8508915198522554,2022-06-11 06:21:07.647403,2022-06-11 06:22:14.917295,0 days 00:01:07.269892,18,117,86,7,204,263,COMPLETE
5,0.8502054450769665,2022-06-11 05:14:21.931195,2022-06-11 05:15:09.108736,0 days 00:00:47.177541,21,133,71,26,222,182,COMPLETE
