iteration,precision,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
774,0.9999785421539386,2022-06-12 18:50:53.794157,2022-06-12 18:50:54.543159,0 days 00:00:00.749002,1.9567334659194466,8652305,random,0.024771571473611923,COMPLETE
920,0.9999785421539386,2022-06-12 18:52:59.357483,2022-06-12 18:53:00.152689,0 days 00:00:00.795206,1.9582465515546021,1912852,random,0.026163474117225142,COMPLETE
961,0.9999785421539386,2022-06-12 18:53:36.750893,2022-06-12 18:53:37.555196,0 days 00:00:00.804303,1.959460327011423,8550804,random,0.025447924322385,COMPLETE
853,0.9999785421539386,2022-06-12 18:52:00.648063,2022-06-12 18:52:01.440944,0 days 00:00:00.792881,1.9611119664575285,8067179,random,0.024068206883206267,COMPLETE
965,0.9999785421539386,2022-06-12 18:53:40.823033,2022-06-12 18:53:41.623662,0 days 00:00:00.800629,1.959756682108807,8161787,random,0.024829398452402746,COMPLETE
677,0.9999785421539386,2022-06-12 18:49:35.015894,2022-06-12 18:49:35.740966,0 days 00:00:00.725072,1.959355272605577,8012346,random,0.025481683827588586,COMPLETE
849,0.9999785421539386,2022-06-12 18:51:57.284307,2022-06-12 18:51:58.048179,0 days 00:00:00.763872,1.9574997205869975,8832377,random,0.02627180506406962,COMPLETE
752,0.9999785421539386,2022-06-12 18:50:36.205337,2022-06-12 18:50:36.953587,0 days 00:00:00.748250,1.9595562028860554,8068411,random,0.02435851635713709,COMPLETE
834,0.9999785421539386,2022-06-12 18:51:45.372165,2022-06-12 18:51:46.160976,0 days 00:00:00.788811,1.9602405499343738,7861354,random,0.02331810726905129,COMPLETE
936,0.9999785421539386,2022-06-12 18:53:13.904559,2022-06-12 18:53:14.695550,0 days 00:00:00.790991,1.9585020730202127,4306121,random,0.02434230283506558,COMPLETE
890,0.9999785421539386,2022-06-12 18:52:33.722289,2022-06-12 18:52:34.502469,0 days 00:00:00.780180,1.9610635079166967,8715469,random,0.02676384215366926,COMPLETE
705,0.9999785421539386,2022-06-12 18:49:57.233405,2022-06-12 18:49:57.959102,0 days 00:00:00.725697,1.9597623207003083,9097485,random,0.025429214101445965,COMPLETE
801,0.9999785421539386,2022-06-12 18:51:16.545658,2022-06-12 18:51:17.302535,0 days 00:00:00.756877,1.9614711463986207,8317175,random,0.025257281373952157,COMPLETE
982,0.9999785421539386,2022-06-12 18:53:55.624838,2022-06-12 18:53:56.433306,0 days 00:00:00.808468,1.9590734978255246,3968211,random,0.026614910585673234,COMPLETE
152,0.9999785421539386,2022-06-12 18:43:07.401262,2022-06-12 18:43:07.972303,0 days 00:00:00.571041,1.9589365724617038,9381735,random,0.026220690201899325,COMPLETE
150,0.9999785421539386,2022-06-12 18:43:06.257095,2022-06-12 18:43:06.827305,0 days 00:00:00.570210,1.9599941240304803,9360232,random,0.02660649270112329,COMPLETE
409,0.9999785416934895,2022-06-12 18:46:03.369434,2022-06-12 18:46:04.009321,0 days 00:00:00.639887,1.9229823186806205,7603104,random,0.022834662370402572,COMPLETE
423,0.9999785416934895,2022-06-12 18:46:14.008740,2022-06-12 18:46:14.668657,0 days 00:00:00.659917,1.9340446501618802,7103289,random,0.02489780489245054,COMPLETE
421,0.9999785416934895,2022-06-12 18:46:12.737743,2022-06-12 18:46:13.384925,0 days 00:00:00.647182,1.8952447113480302,7669334,random,0.02163345235556477,COMPLETE
881,0.9999785416934895,2022-06-12 18:52:26.132573,2022-06-12 18:52:26.918814,0 days 00:00:00.786241,1.9683185488403354,7926751,random,0.02185470394094218,COMPLETE
416,0.9999785416934895,2022-06-12 18:46:08.842853,2022-06-12 18:46:09.488447,0 days 00:00:00.645594,1.9078476983059376,8500878,random,0.025480798842560118,COMPLETE
882,0.9999785416934895,2022-06-12 18:52:26.919486,2022-06-12 18:52:27.697338,0 days 00:00:00.777852,1.9199894669048945,7517504,random,0.024595342074159882,COMPLETE
412,0.9999785416934895,2022-06-12 18:46:05.723171,2022-06-12 18:46:06.369751,0 days 00:00:00.646580,1.872229040244874,8640201,random,0.024196666431338255,COMPLETE
875,0.9999785416934895,2022-06-12 18:52:20.681081,2022-06-12 18:52:21.465994,0 days 00:00:00.784913,1.9620826898467028,7913102,random,0.022898372496694137,COMPLETE
420,0.9999785416934895,2022-06-12 18:46:12.087888,2022-06-12 18:46:12.737370,0 days 00:00:00.649482,1.9673954411794323,7991549,random,0.027024502582884056,COMPLETE
885,0.9999785416934895,2022-06-12 18:52:29.442579,2022-06-12 18:52:30.218935,0 days 00:00:00.776356,1.9327163793441304,8706307,random,0.026878350052887676,COMPLETE
602,0.9999785416934895,2022-06-12 18:48:34.828394,2022-06-12 18:48:35.530469,0 days 00:00:00.702075,1.8885689693591157,8745865,random,0.024485192683309183,COMPLETE
873,0.9999785416934895,2022-06-12 18:52:19.141963,2022-06-12 18:52:19.911851,0 days 00:00:00.769888,1.9376071402459898,8765737,random,0.02468960935620262,COMPLETE
444,0.9999785416934895,2022-06-12 18:46:30.490212,2022-06-12 18:46:31.179668,0 days 00:00:00.689456,1.920476029227287,7284367,random,0.023178305579205416,COMPLETE
822,0.9999785416934895,2022-06-12 18:51:34.373895,2022-06-12 18:51:35.137068,0 days 00:00:00.763173,1.9359149980997081,8520353,random,0.02267896345427216,COMPLETE
452,0.9999785416934895,2022-06-12 18:46:36.640488,2022-06-12 18:46:37.346631,0 days 00:00:00.706143,1.880558024957656,8187850,random,0.0241521107343816,COMPLETE
451,0.9999785416934895,2022-06-12 18:46:35.926249,2022-06-12 18:46:36.640075,0 days 00:00:00.713826,1.9287948078944124,8399448,random,0.02170124966484422,COMPLETE
823,0.9999785416934895,2022-06-12 18:51:35.137741,2022-06-12 18:51:36.241724,0 days 00:00:01.103983,1.9627182384730524,8656350,random,0.02548408236479655,COMPLETE
825,0.9999785416934895,2022-06-12 18:51:36.979099,2022-06-12 18:51:37.770165,0 days 00:00:00.791066,1.882598568556563,8308218,random,0.02482305948637706,COMPLETE
827,0.9999785416934895,2022-06-12 18:51:38.511999,2022-06-12 18:51:39.279922,0 days 00:00:00.767923,1.930949058151422,8971970,random,0.024524872239063973,COMPLETE
830,0.9999785416934895,2022-06-12 18:51:41.442805,2022-06-12 18:51:42.203661,0 days 00:00:00.760856,1.9096689732310683,8564239,random,0.026438099746213792,COMPLETE
836,0.9999785416934895,2022-06-12 18:51:46.968794,2022-06-12 18:51:47.725388,0 days 00:00:00.756594,1.912181848796939,6460906,random,0.026801419820220065,COMPLETE
870,0.9999785416934895,2022-06-12 18:52:16.578806,2022-06-12 18:52:17.360924,0 days 00:00:00.782118,1.9011006762108047,9182956,random,0.022488692775051652,COMPLETE
842,0.9999785416934895,2022-06-12 18:51:51.992723,2022-06-12 18:51:52.760564,0 days 00:00:00.767841,1.9056800379011716,8165132,random,0.024621853158058454,COMPLETE
852,0.9999785416934895,2022-06-12 18:51:59.902388,2022-06-12 18:52:00.647411,0 days 00:00:00.745023,1.900984599133977,8486656,random,0.023220101174259624,COMPLETE
435,0.9999785416934895,2022-06-12 18:46:23.083395,2022-06-12 18:46:24.000693,0 days 00:00:00.917298,1.9623932211268054,7656839,random,0.025236930099903243,COMPLETE
407,0.9999785416934895,2022-06-12 18:46:02.109413,2022-06-12 18:46:02.756303,0 days 00:00:00.646890,1.902826034287598,8097944,random,0.02523239162566124,COMPLETE
432,0.9999785416934895,2022-06-12 18:46:20.998425,2022-06-12 18:46:21.671369,0 days 00:00:00.672944,1.9617704848179487,8348822,random,0.024261095458343384,COMPLETE
861,0.9999785416934895,2022-06-12 18:52:08.291694,2022-06-12 18:52:09.067783,0 days 00:00:00.776089,1.8952735580503783,2727581,random,0.0256826562807618,COMPLETE
427,0.9999785416934895,2022-06-12 18:46:17.326495,2022-06-12 18:46:18.003882,0 days 00:00:00.677387,1.9260454029346337,8733936,random,0.022225248134600705,COMPLETE
433,0.9999785416934895,2022-06-12 18:46:21.671759,2022-06-12 18:46:22.360392,0 days 00:00:00.688633,1.9633468571532227,7866784,random,0.026142166522605818,COMPLETE
892,0.9999785416934895,2022-06-12 18:52:35.303287,2022-06-12 18:52:36.081039,0 days 00:00:00.777752,1.964350793740871,8857854,random,0.023416616899969538,COMPLETE
886,0.9999785416934895,2022-06-12 18:52:30.219610,2022-06-12 18:52:30.998156,0 days 00:00:00.778546,1.9689130113886981,8471263,random,0.025022017957054356,COMPLETE
975,0.9999785416934895,2022-06-12 18:53:49.636900,2022-06-12 18:53:50.432383,0 days 00:00:00.795483,1.9627487782964512,8341955,random,0.025508901305122192,COMPLETE
363,0.9999785416934895,2022-06-12 18:45:30.279218,2022-06-12 18:45:30.905846,0 days 00:00:00.626628,1.930291344598788,7982802,random,0.02418802157294514,COMPLETE
966,0.9999785416934895,2022-06-12 18:53:41.624380,2022-06-12 18:53:42.424196,0 days 00:00:00.799816,1.9068507885547,8461367,random,0.02228222792774912,COMPLETE
969,0.9999785416934895,2022-06-12 18:53:44.436296,2022-06-12 18:53:45.249658,0 days 00:00:00.813362,1.9656902029051981,8442947,random,0.02253093658014784,COMPLETE
970,0.9999785416934895,2022-06-12 18:53:45.250374,2022-06-12 18:53:46.379793,0 days 00:00:01.129419,1.8765977562960505,8836614,random,0.02399506839371816,COMPLETE
352,0.9999785416934895,2022-06-12 18:45:23.212268,2022-06-12 18:45:23.838151,0 days 00:00:00.625883,1.9246069267747494,8593353,random,0.02614235281481984,COMPLETE
972,0.9999785416934895,2022-06-12 18:53:47.223199,2022-06-12 18:53:48.022818,0 days 00:00:00.799619,1.9285209955477522,8922859,random,0.026927548999897136,COMPLETE
351,0.9999785416934895,2022-06-12 18:45:22.577217,2022-06-12 18:45:23.211907,0 days 00:00:00.634690,1.9634221116138815,8064413,random,0.022014663041980548,COMPLETE
345,0.9999785416934895,2022-06-12 18:45:18.671655,2022-06-12 18:45:19.297954,0 days 00:00:00.626299,1.9630657118243324,8265765,random,0.02366137880720994,COMPLETE
954,0.9999785416934895,2022-06-12 18:53:30.171747,2022-06-12 18:53:30.974488,0 days 00:00:00.802741,1.966182768764458,8292044,random,0.02616933383013123,COMPLETE
977,0.9999785416934895,2022-06-12 18:53:51.236553,2022-06-12 18:53:52.035363,0 days 00:00:00.798810,1.9230234021388555,8172468,random,0.023387615145881387,COMPLETE
343,0.9999785416934895,2022-06-12 18:45:17.180735,2022-06-12 18:45:17.822592,0 days 00:00:00.641857,1.9261935808147332,8104922,random,0.022681144638210762,COMPLETE
986,0.9999785416934895,2022-06-12 18:53:59.328727,2022-06-12 18:54:00.139284,0 days 00:00:00.810557,1.9364307250674253,8430864,random,0.025243719808998647,COMPLETE
340,0.9999785416934895,2022-06-12 18:45:14.889754,2022-06-12 18:45:15.515296,0 days 00:00:00.625542,1.897919568686361,9014307,random,0.022220388678073844,COMPLETE
991,0.9999785416934895,2022-06-12 18:54:03.361263,2022-06-12 18:54:04.174996,0 days 00:00:00.813733,1.9369285955740974,7845345,random,0.023452220999957557,COMPLETE
331,0.9999785416934895,2022-06-12 18:45:07.819028,2022-06-12 18:45:08.438532,0 days 00:00:00.619504,1.9683598104974718,8025669,random,0.02300245460483443,COMPLETE
996,0.9999785416934895,2022-06-12 18:54:07.981563,2022-06-12 18:54:09.121317,0 days 00:00:01.139754,1.9630727681957292,3747600,random,0.025632740738920076,COMPLETE
367,0.9999785416934895,2022-06-12 18:45:33.022363,2022-06-12 18:45:33.656732,0 days 00:00:00.634369,1.9631233207674406,8122012,random,0.022120962107052576,COMPLETE
370,0.9999785416934895,2022-06-12 18:45:35.122620,2022-06-12 18:45:35.758593,0 days 00:00:00.635973,1.9614923775735258,7957120,random,0.026434482804527294,COMPLETE
403,0.9999785416934895,2022-06-12 18:45:59.350574,2022-06-12 18:45:59.985911,0 days 00:00:00.635337,1.9310420779405233,7575942,random,0.023354798631408668,COMPLETE
390,0.9999785416934895,2022-06-12 18:45:49.276669,2022-06-12 18:45:49.917362,0 days 00:00:00.640693,1.8880560405677589,7763464,random,0.023470746144149696,COMPLETE
891,0.9999785416934895,2022-06-12 18:52:34.503160,2022-06-12 18:52:35.302616,0 days 00:00:00.799456,1.935335433676886,9004271,random,0.0253863694804142,COMPLETE
819,0.9999785416934895,2022-06-12 18:51:30.986270,2022-06-12 18:51:31.742477,0 days 00:00:00.756207,1.9689429466632185,7659230,random,0.026636517318116306,COMPLETE
893,0.9999785416934895,2022-06-12 18:52:36.081728,2022-06-12 18:52:37.190718,0 days 00:00:01.108990,1.9005214486474449,7916309,random,0.023620093750917896,COMPLETE
896,0.9999785416934895,2022-06-12 18:52:38.799673,2022-06-12 18:52:39.580021,0 days 00:00:00.780348,1.9277905057522708,8223975,random,0.025187282866255455,COMPLETE
396,0.9999785416934895,2022-06-12 18:45:53.800326,2022-06-12 18:45:54.447537,0 days 00:00:00.647211,1.9622427275245145,7733836,random,0.02253369534516155,COMPLETE
898,0.9999785416934895,2022-06-12 18:52:40.358562,2022-06-12 18:52:41.142837,0 days 00:00:00.784275,1.9715813409671983,8511950,random,0.022073660177662775,COMPLETE
392,0.9999785416934895,2022-06-12 18:45:50.528043,2022-06-12 18:45:51.173159,0 days 00:00:00.645116,1.9328600440555082,8063965,random,0.0254620379486552,COMPLETE
926,0.9999785416934895,2022-06-12 18:53:04.700209,2022-06-12 18:53:05.488851,0 days 00:00:00.788642,1.965955933952425,7595926,random,0.022041767313296417,COMPLETE
953,0.9999785416934895,2022-06-12 18:53:29.367063,2022-06-12 18:53:30.171044,0 days 00:00:00.803981,1.9319925848071837,7499093,random,0.026676265553600684,COMPLETE
929,0.9999785416934895,2022-06-12 18:53:07.906017,2022-06-12 18:53:08.710947,0 days 00:00:00.804930,1.9339012779624176,8031502,random,0.026799876233206236,COMPLETE
386,0.9999785416934895,2022-06-12 18:45:46.478062,2022-06-12 18:45:47.116296,0 days 00:00:00.638234,1.9651796990236483,7878115,random,0.022933455850086697,COMPLETE
937,0.9999785416934895,2022-06-12 18:53:14.696266,2022-06-12 18:53:15.492303,0 days 00:00:00.796037,1.929792996299482,7625996,random,0.02417947457036519,COMPLETE
383,0.9999785416934895,2022-06-12 18:45:44.581448,2022-06-12 18:45:45.223052,0 days 00:00:00.641604,1.920963494228705,7527295,random,0.021652070865648222,COMPLETE
379,0.9999785416934895,2022-06-12 18:45:40.783430,2022-06-12 18:45:41.422656,0 days 00:00:00.639226,1.8875777927531174,9253071,random,0.02612561142623068,COMPLETE
944,0.9999785416934895,2022-06-12 18:53:21.120575,2022-06-12 18:53:21.912299,0 days 00:00:00.791724,1.9662913569393607,7761854,random,0.02367267677723264,COMPLETE
948,0.9999785416934895,2022-06-12 18:53:25.015150,2022-06-12 18:53:25.818266,0 days 00:00:00.803116,1.93499242634373,9030300,random,0.024264223542637797,COMPLETE
456,0.9999785416934895,2022-06-12 18:46:40.362916,2022-06-12 18:46:41.062819,0 days 00:00:00.699903,1.9619374833335799,9127914,random,0.023079719673950644,COMPLETE
461,0.9999785416934895,2022-06-12 18:46:44.340192,2022-06-12 18:46:45.043212,0 days 00:00:00.703020,1.928654759124038,8026398,random,0.02680126978060208,COMPLETE
458,0.9999785416934895,2022-06-12 18:46:41.967472,2022-06-12 18:46:42.664041,0 days 00:00:00.696569,1.9621871898155132,8778260,random,0.023037570063001563,COMPLETE
686,0.9999785416934895,2022-06-12 18:49:42.121810,2022-06-12 18:49:42.842936,0 days 00:00:00.721126,1.8779311959463252,8228439,random,0.02694792791230588,COMPLETE
543,0.9999785416934895,2022-06-12 18:47:48.673834,2022-06-12 18:47:49.358587,0 days 00:00:00.684753,1.9354377197598043,8394704,random,0.021994595195350825,COMPLETE
642,0.9999785416934895,2022-06-12 18:49:05.263249,2022-06-12 18:49:05.963372,0 days 00:00:00.700123,1.9672812834825277,9082227,random,0.021803372228800053,COMPLETE
647,0.9999785416934895,2022-06-12 18:49:09.503683,2022-06-12 18:49:10.217800,0 days 00:00:00.714117,1.9626984883559246,7806145,random,0.023412096910350285,COMPLETE
652,0.9999785416934895,2022-06-12 18:49:13.906378,2022-06-12 18:49:14.616767,0 days 00:00:00.710389,1.9668135653126986,8587547,random,0.02424404192429354,COMPLETE
653,0.9999785416934895,2022-06-12 18:49:14.617304,2022-06-12 18:49:15.713093,0 days 00:00:01.095789,1.9069419270363948,8754534,random,0.023433303068770204,COMPLETE
654,0.9999785416934895,2022-06-12 18:49:15.713605,2022-06-12 18:49:16.408055,0 days 00:00:00.694450,1.937633193082183,9016956,random,0.02584967248678065,COMPLETE
659,0.9999785416934895,2022-06-12 18:49:19.641910,2022-06-12 18:49:20.361763,0 days 00:00:00.719853,1.9650763588004714,3607673,random,0.022417213872716887,COMPLETE
660,0.9999785416934895,2022-06-12 18:49:20.362372,2022-06-12 18:49:21.075930,0 days 00:00:00.713558,1.9289038006187722,8247929,random,0.02205804375981672,COMPLETE
528,0.9999785416934895,2022-06-12 18:47:36.531226,2022-06-12 18:47:37.211057,0 days 00:00:00.679831,1.93093217963076,7413480,random,0.02677966407668808,COMPLETE
525,0.9999785416934895,2022-06-12 18:47:32.543240,2022-06-12 18:47:33.222595,0 days 00:00:00.679355,1.967962639983528,8607162,random,0.024942697283209324,COMPLETE
663,0.9999785416934895,2022-06-12 18:49:22.505620,2022-06-12 18:49:23.224447,0 days 00:00:00.718827,1.9653956677949782,8718000,random,0.026117899921850048,COMPLETE
517,0.9999785416934895,2022-06-12 18:47:27.327073,2022-06-12 18:47:28.001821,0 days 00:00:00.674748,1.9047758470067435,7953614,random,0.025685154248458957,COMPLETE
668,0.9999785416934895,2022-06-12 18:49:27.438860,2022-06-12 18:49:28.159553,0 days 00:00:00.720693,1.9120817115499884,8431289,random,0.021615561587545153,COMPLETE
673,0.9999785416934895,2022-06-12 18:49:31.651562,2022-06-12 18:49:32.731527,0 days 00:00:01.079965,1.9328905990671055,7654755,random,0.025408062365769056,COMPLETE
674,0.9999785416934895,2022-06-12 18:49:32.732086,2022-06-12 18:49:33.427192,0 days 00:00:00.695106,1.8869390915141215,8199256,random,0.02373818762656018,COMPLETE
678,0.9999785416934895,2022-06-12 18:49:35.741527,2022-06-12 18:49:36.470309,0 days 00:00:00.728782,1.925986420421383,8015114,random,0.025226510309955274,COMPLETE
515,0.9999785416934895,2022-06-12 18:47:25.739698,2022-06-12 18:47:26.419523,0 days 00:00:00.679825,1.9267804640979824,8004774,random,0.02434913449262244,COMPLETE
544,0.9999785416934895,2022-06-12 18:47:49.359051,2022-06-12 18:47:50.042937,0 days 00:00:00.683886,1.9619991089805138,8101822,random,0.024585878571031575,COMPLETE
635,0.9999785416934895,2022-06-12 18:49:00.032326,2022-06-12 18:49:00.741942,0 days 00:00:00.709616,1.965284987846021,7945997,random,0.023395980448581374,COMPLETE
548,0.9999785416934895,2022-06-12 18:47:52.275928,2022-06-12 18:47:52.949933,0 days 00:00:00.674005,1.966678302089485,7887464,random,0.022617139252115656,COMPLETE
572,0.9999785416934895,2022-06-12 18:48:11.078437,2022-06-12 18:48:11.779092,0 days 00:00:00.700655,1.9624989775487338,8745100,random,0.026071955982756963,COMPLETE
599,0.9999785416934895,2022-06-12 18:48:32.769346,2022-06-12 18:48:33.464174,0 days 00:00:00.694828,1.96289819457358,6835909,random,0.022902961775485134,COMPLETE
603,0.9999785416934895,2022-06-12 18:48:35.530994,2022-06-12 18:48:36.240825,0 days 00:00:00.709831,1.9637462122879226,8303931,random,0.02419006718069098,COMPLETE
588,0.9999785416934895,2022-06-12 18:48:24.161241,2022-06-12 18:48:24.827875,0 days 00:00:00.666634,1.9632200413769687,7423018,random,0.021887277840559438,COMPLETE
578,0.9999785416934895,2022-06-12 18:48:15.182273,2022-06-12 18:48:15.872810,0 days 00:00:00.690537,1.9660993158279245,7989320,random,0.024101948640378536,COMPLETE
577,0.9999785416934895,2022-06-12 18:48:14.485017,2022-06-12 18:48:15.181744,0 days 00:00:00.696727,1.905277218057925,8396553,random,0.02491626486610727,COMPLETE
328,0.9999785416934895,2022-06-12 18:45:05.972135,2022-06-12 18:45:06.601730,0 days 00:00:00.629595,1.9639395778469564,7720341,random,0.022063939073429344,COMPLETE
576,0.9999785416934895,2022-06-12 18:48:13.781069,2022-06-12 18:48:14.484468,0 days 00:00:00.703399,1.9622646965325474,7243990,random,0.024900595636393994,COMPLETE
607,0.9999785416934895,2022-06-12 18:48:38.971654,2022-06-12 18:48:39.673337,0 days 00:00:00.701683,1.9270962732728332,7913116,random,0.026498544724417802,COMPLETE
627,0.9999785416934895,2022-06-12 18:48:53.797542,2022-06-12 18:48:54.505070,0 days 00:00:00.707528,1.9628142649922071,8473135,random,0.02555505453799506,COMPLETE
612,0.9999785416934895,2022-06-12 18:48:43.036885,2022-06-12 18:48:43.739326,0 days 00:00:00.702441,1.9625148893499875,8463033,random,0.02510777445596665,COMPLETE
565,0.9999785416934895,2022-06-12 18:48:05.443899,2022-06-12 18:48:06.132844,0 days 00:00:00.688945,1.9331523942129434,8533111,random,0.026604154479445023,COMPLETE
562,0.9999785416934895,2022-06-12 18:48:02.557584,2022-06-12 18:48:03.243314,0 days 00:00:00.685730,1.9211364256979113,7649168,random,0.023445906002226048,COMPLETE
613,0.9999785416934895,2022-06-12 18:48:43.739824,2022-06-12 18:48:44.448848,0 days 00:00:00.709024,1.9032656867322515,8158278,random,0.025867111356592403,COMPLETE
620,0.9999785416934895,2022-06-12 18:48:48.503281,2022-06-12 18:48:49.203800,0 days 00:00:00.700519,1.934276663192697,5013155,random,0.027159360240368573,COMPLETE
559,0.9999785416934895,2022-06-12 18:48:00.492929,2022-06-12 18:48:01.179653,0 days 00:00:00.686724,1.963824387759148,8048031,random,0.02346658894780258,COMPLETE
621,0.9999785416934895,2022-06-12 18:48:49.204322,2022-06-12 18:48:49.904347,0 days 00:00:00.700025,1.9737800643687358,3297018,random,0.02373677400922965,COMPLETE
684,0.9999785416934895,2022-06-12 18:49:40.275399,2022-06-12 18:49:40.986226,0 days 00:00:00.710827,1.9409893231818676,4480705,random,0.026108707023015508,COMPLETE
691,0.9999785416934895,2022-06-12 18:49:45.859704,2022-06-12 18:49:46.587537,0 days 00:00:00.727833,1.961945625637461,8840629,random,0.02618315156026196,COMPLETE
814,0.9999785416934895,2022-06-12 18:51:27.199521,2022-06-12 18:51:27.959858,0 days 00:00:00.760337,1.9336108997933825,8409455,random,0.02199706840660086,COMPLETE
694,0.9999785416934895,2022-06-12 18:49:48.445084,2022-06-12 18:49:49.524364,0 days 00:00:01.079280,1.9321540751497768,9105940,random,0.02451219599489903,COMPLETE
765,0.9999785416934895,2022-06-12 18:50:46.961195,2022-06-12 18:50:47.711254,0 days 00:00:00.750059,1.889976588773451,7989193,random,0.02650761319604624,COMPLETE
773,0.9999785416934895,2022-06-12 18:50:53.042530,2022-06-12 18:50:53.793324,0 days 00:00:00.750794,1.9263710932443696,4919259,random,0.0240925555658576,COMPLETE
780,0.9999785416934895,2022-06-12 18:50:59.223170,2022-06-12 18:50:59.970838,0 days 00:00:00.747668,1.9624637333983244,8514566,random,0.024520512012369405,COMPLETE
782,0.9999785416934895,2022-06-12 18:51:00.743856,2022-06-12 18:51:01.496564,0 days 00:00:00.752708,1.9013662891032868,5692346,random,0.025632393388288332,COMPLETE
783,0.9999785416934895,2022-06-12 18:51:01.497226,2022-06-12 18:51:02.242958,0 days 00:00:00.745732,1.964037564579897,8540725,random,0.025686513215962596,COMPLETE
786,0.9999785416934895,2022-06-12 18:51:04.364897,2022-06-12 18:51:05.111226,0 days 00:00:00.746329,1.9233132982595682,7593470,random,0.026584298827620523,COMPLETE
788,0.9999785416934895,2022-06-12 18:51:05.825362,2022-06-12 18:51:06.584976,0 days 00:00:00.759614,1.966686903485224,8375636,random,0.023191998088721206,COMPLETE
789,0.9999785416934895,2022-06-12 18:51:06.585603,2022-06-12 18:51:07.352749,0 days 00:00:00.767146,1.9020284373476573,4658134,random,0.02179088069357266,COMPLETE
792,0.9999785416934895,2022-06-12 18:51:08.789965,2022-06-12 18:51:09.539494,0 days 00:00:00.749529,1.9658726550484749,8425155,random,0.02660117721430706,COMPLETE
797,0.9999785416934895,2022-06-12 18:51:13.485049,2022-06-12 18:51:14.244083,0 days 00:00:00.759034,1.875128382589823,8459892,random,0.026874102016630805,COMPLETE
475,0.9999785416934895,2022-06-12 18:46:55.309026,2022-06-12 18:46:56.003772,0 days 00:00:00.694746,1.8954857529387499,8274395,random,0.023539385977948014,COMPLETE
467,0.9999785416934895,2022-06-12 18:46:48.873586,2022-06-12 18:46:49.576479,0 days 00:00:00.702893,1.9630090600621601,8235254,random,0.02492090101433492,COMPLETE
803,0.9999785416934895,2022-06-12 18:51:18.057190,2022-06-12 18:51:18.812936,0 days 00:00:00.755746,1.9000599114816334,7729624,random,0.023653484093936587,COMPLETE
600,0.9999785416934895,2022-06-12 18:48:33.464681,2022-06-12 18:48:34.162750,0 days 00:00:00.698069,1.9233677310193968,8359511,random,0.023918914030000953,COMPLETE
805,0.9999785416934895,2022-06-12 18:51:19.789228,2022-06-12 18:51:20.550750,0 days 00:00:00.761522,1.9687064516026893,8196651,random,0.023505466722668164,COMPLETE
811,0.9999785416934895,2022-06-12 18:51:24.998901,2022-06-12 18:51:25.755474,0 days 00:00:00.756573,1.963483050183498,8014602,random,0.023371923368453364,COMPLETE
460,0.9999785416934895,2022-06-12 18:46:43.632193,2022-06-12 18:46:44.339769,0 days 00:00:00.707576,1.9662192542930998,8408142,random,0.026515928468145926,COMPLETE
763,0.9999785416934895,2022-06-12 18:50:45.057029,2022-06-12 18:50:45.803836,0 days 00:00:00.746807,1.962990891740152,9034416,random,0.022106999846883323,COMPLETE
758,0.9999785416934895,2022-06-12 18:50:40.567608,2022-06-12 18:50:41.311608,0 days 00:00:00.744000,1.9171684985119233,8288151,random,0.025971020626975313,COMPLETE
754,0.9999785416934895,2022-06-12 18:50:37.666337,2022-06-12 18:50:38.406515,0 days 00:00:00.740178,1.9646978145353546,8409197,random,0.022217847184804,COMPLETE
722,0.9999785416934895,2022-06-12 18:50:11.769591,2022-06-12 18:50:12.498849,0 days 00:00:00.729258,1.9327615621044376,7011088,random,0.026940145654006296,COMPLETE
695,0.9999785416934895,2022-06-12 18:49:49.524916,2022-06-12 18:49:50.217168,0 days 00:00:00.692252,1.9631503874512348,8526375,random,0.023085707606001607,COMPLETE
701,0.9999785416934895,2022-06-12 18:49:54.326220,2022-06-12 18:49:55.049504,0 days 00:00:00.723284,1.872064637852597,7950919,random,0.022390489016220917,COMPLETE
710,0.9999785416934895,2022-06-12 18:50:01.545725,2022-06-12 18:50:02.270882,0 days 00:00:00.725157,1.8934967629007045,9972037,random,0.02449122811797063,COMPLETE
506,0.9999785416934895,2022-06-12 18:47:19.177280,2022-06-12 18:47:19.850440,0 days 00:00:00.673160,1.9651997791669702,7634453,random,0.02354694733374734,COMPLETE
498,0.9999785416934895,2022-06-12 18:47:13.741390,2022-06-12 18:47:14.409382,0 days 00:00:00.667992,1.8955139724934356,8270473,random,0.025475512449467698,COMPLETE
716,0.9999785416934895,2022-06-12 18:50:06.614749,2022-06-12 18:50:07.341079,0 days 00:00:00.726330,1.9260774695154483,8671841,random,0.024975554124840066,COMPLETE
495,0.9999785416934895,2022-06-12 18:47:11.352616,2022-06-12 18:47:12.018438,0 days 00:00:00.665822,1.965784649623351,8594154,random,0.022574471540879534,COMPLETE
491,0.9999785416934895,2022-06-12 18:47:08.007701,2022-06-12 18:47:08.680937,0 days 00:00:00.673236,1.9641644341160456,8143978,random,0.025228622362476152,COMPLETE
487,0.9999785416934895,2022-06-12 18:47:05.114790,2022-06-12 18:47:05.784432,0 days 00:00:00.669642,1.9297524079505601,7964616,random,0.023560189142695007,COMPLETE
