iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
1171,0.5,2022-06-14 01:23:24.135204,2022-06-14 01:23:25.063517,0 days 00:00:00.928313,0.6037803143070636,True,0.28606360214280846,6660341.0,True,random,0.08902801272913831,COMPLETE
1057,0.5,2022-06-14 01:21:22.867794,2022-06-14 01:21:24.079355,0 days 00:00:01.211561,0.6307583770465136,True,0.31348641331907967,8439622.0,True,random,0.07978713647398214,COMPLETE
1039,0.5,2022-06-14 01:21:04.267329,2022-06-14 01:21:05.169536,0 days 00:00:00.902207,0.5240231761095502,True,0.3319431183806403,7869841.0,True,random,0.08736326347099058,COMPLETE
1609,0.5,2022-06-14 01:32:15.700515,2022-06-14 01:32:17.172959,0 days 00:00:01.472444,0.6274433762737607,True,0.33708380937791105,9728738.0,True,random,0.08919808960685036,COMPLETE
1022,0.5,2022-06-14 01:20:46.188398,2022-06-14 01:20:47.103305,0 days 00:00:00.914907,0.5738416818357975,True,0.34379935692814756,8221927.0,True,random,0.08520120873237218,COMPLETE
1001,0.5,2022-06-14 01:20:22.536874,2022-06-14 01:20:23.723952,0 days 00:00:01.187078,0.4407994112236265,True,0.31954793801075193,8038657.0,True,random,0.01846484747267147,COMPLETE
1630,0.5,2022-06-14 01:32:44.024683,2022-06-14 01:32:45.203453,0 days 00:00:01.178770,0.5512728366944444,True,0.34653094867261885,9509373.0,True,cyclic,0.08725234985330305,COMPLETE
78,0.5,2022-06-14 00:17:08.525915,2022-06-14 00:17:08.977881,0 days 00:00:00.451966,1.295776693796964,True,0.3038513372929804,1350504.0,True,cyclic,0.08359058029125793,COMPLETE
979,0.5,2022-06-14 00:28:50.565945,2022-06-14 00:28:51.455666,0 days 00:00:00.889721,0.6018038091954059,True,0.3708766579928843,7772581.0,True,random,0.08173038408535652,COMPLETE
1648,0.5,2022-06-14 01:33:08.072035,2022-06-14 01:33:09.248394,0 days 00:00:01.176359,0.6996340696123581,True,0.32371543241087825,9503495.0,True,random,0.08899934002080805,COMPLETE
960,0.5,2022-06-14 00:28:31.300778,2022-06-14 00:28:32.168382,0 days 00:00:00.867604,0.5501121527671029,True,0.35384094965408786,7649541.0,True,random,0.08530334552136316,COMPLETE
1667,0.5,2022-06-14 01:33:33.746076,2022-06-14 01:33:34.901365,0 days 00:00:01.155289,0.6986078905964399,True,0.3350349406073787,9386159.0,True,random,0.08659207674796641,COMPLETE
1591,0.5,2022-06-14 01:31:52.379509,2022-06-14 01:31:53.508226,0 days 00:00:01.128717,0.7024299639432545,True,0.265364038231828,8603027.0,True,random,0.09110377611596206,COMPLETE
187,0.5,2022-06-14 00:18:10.202396,2022-06-14 00:18:10.705419,0 days 00:00:00.503023,0.7979217672318476,True,0.507070440156091,5480380.0,True,cyclic,0.09231090096492912,COMPLETE
1686,0.5,2022-06-14 01:33:59.202842,2022-06-14 01:34:00.723085,0 days 00:00:01.520243,0.635822994724375,True,0.29601921177066814,8468118.0,True,random,0.04538263333202456,COMPLETE
923,0.5,2022-06-14 00:27:54.778629,2022-06-14 00:27:55.618644,0 days 00:00:00.840015,0.8554439703763003,True,0.23508981274716167,7781628.0,True,random,0.07846763410780797,COMPLETE
1704,0.5,2022-06-14 01:34:24.472236,2022-06-14 01:34:25.618998,0 days 00:00:01.146762,0.68380624642559,True,0.2930361270965055,8984625.0,True,random,0.08009714190793447,COMPLETE
902,0.5,2022-06-14 00:27:33.557835,2022-06-14 00:27:34.410215,0 days 00:00:00.852380,0.8211002713868812,True,0.2669423160402005,7528503.0,True,random,0.08297666345103845,COMPLETE
883,0.5,2022-06-14 00:27:15.312561,2022-06-14 00:27:16.138767,0 days 00:00:00.826206,0.765782886541741,True,0.2561817267686893,7241972.0,True,random,0.07896764109985845,COMPLETE
1724,0.5,2022-06-14 01:34:51.994872,2022-06-14 01:34:53.550087,0 days 00:00:01.555215,0.796238855360934,True,0.3529856749275585,9343085.0,True,cyclic,0.06945462992887796,COMPLETE
864,0.5,2022-06-14 00:26:56.671507,2022-06-14 00:26:57.496813,0 days 00:00:00.825306,0.7526094802217074,True,0.25930279975139453,7324999.0,True,random,0.07679084416257416,COMPLETE
843,0.5,2022-06-14 00:26:36.708562,2022-06-14 00:26:37.505131,0 days 00:00:00.796569,0.6530245208484553,True,0.20214801199775062,8571531.0,True,random,0.04356610333621432,COMPLETE
1342,0.5,2022-06-14 01:26:38.798115,2022-06-14 01:26:39.855163,0 days 00:00:01.057048,0.5096619403085678,True,0.3049103255422688,8422176.0,True,random,0.0835034533035745,COMPLETE
828,0.5,2022-06-14 00:26:22.356798,2022-06-14 00:26:23.163690,0 days 00:00:00.806892,0.7856845612061014,True,0.22441266931528375,8341524.0,True,random,0.052039009882292674,COMPLETE
806,0.5,2022-06-14 00:26:01.597590,2022-06-14 00:26:02.400435,0 days 00:00:00.802845,0.7942465168228797,True,0.2917731068705498,8372399.0,True,random,0.072352826865158,COMPLETE
941,0.5,2022-06-14 00:28:12.169275,2022-06-14 00:28:13.027356,0 days 00:00:00.858081,0.8181238333212699,True,0.25940923027856516,7524102.0,True,random,0.07958404685135315,COMPLETE
1077,0.5,2022-06-14 01:21:44.090277,2022-06-14 01:21:44.977733,0 days 00:00:00.887456,0.6266366837387598,True,0.32094715502634025,8548029.0,True,random,0.08958004481528072,COMPLETE
89,0.5,2022-06-14 00:17:14.304473,2022-06-14 00:17:14.759333,0 days 00:00:00.454860,0.7373949623369818,True,0.4378176685758971,3482041.0,True,cyclic,0.08886281835248344,COMPLETE
1571,0.5,2022-06-14 01:31:26.278511,2022-06-14 01:31:27.404288,0 days 00:00:01.125777,0.8225213234722452,True,0.21606957969530188,3685499.0,True,random,0.08844390540350403,COMPLETE
1381,0.5,2022-06-14 01:27:25.171892,2022-06-14 01:27:26.207771,0 days 00:00:01.035879,0.6206877050254247,True,0.3358785671192916,9100569.0,True,random,0.0862334095891926,COMPLETE
129,0.5,2022-06-14 00:17:36.504992,2022-06-14 00:17:36.973933,0 days 00:00:00.468941,1.2344835359667965,True,0.4062146144561195,4951242.0,True,cyclic,0.05640915391222152,COMPLETE
1324,0.5,2022-06-14 01:26:16.902002,2022-06-14 01:26:17.921601,0 days 00:00:01.019599,0.7738755472793822,True,0.25064271323248166,1298251.0,True,random,0.08706530175666989,COMPLETE
1400,0.5,2022-06-14 01:27:48.027509,2022-06-14 01:27:49.404898,0 days 00:00:01.377389,0.6438637399234719,True,0.32112772125621675,9427378.0,True,random,0.08836175533222787,COMPLETE
1305,0.5,2022-06-14 01:25:54.961103,2022-06-14 01:25:55.966325,0 days 00:00:01.005222,0.6251393311439587,True,0.30012238066680924,8138612.0,True,random,0.08884381099035613,COMPLETE
1418,0.5,2022-06-14 01:28:10.293139,2022-06-14 01:28:11.345776,0 days 00:00:01.052637,0.6068462452290488,True,0.34095933205240414,8989482.0,True,random,0.08283941654681545,COMPLETE
1286,0.5,2022-06-14 01:25:32.543479,2022-06-14 01:25:33.548645,0 days 00:00:01.005166,0.6302423762027254,True,0.3199460936686912,8467806.0,True,random,0.04052258278351903,COMPLETE
1267,0.5,2022-06-14 01:25:10.774444,2022-06-14 01:25:12.108236,0 days 00:00:01.333792,0.49139754942884856,True,0.3348400879493557,8853854.0,True,random,0.0877980363914731,COMPLETE
1248,0.5,2022-06-14 01:24:49.591193,2022-06-14 01:24:50.578629,0 days 00:00:00.987436,0.5219134372055705,True,0.2770752699452304,8899300.0,True,random,0.08672360288812465,COMPLETE
1438,0.5,2022-06-14 01:28:36.662452,2022-06-14 01:28:37.718427,0 days 00:00:01.055975,0.7458295013356917,True,0.27609244285349777,1977859.0,True,random,0.08204774744248543,COMPLETE
108,0.5,2022-06-14 00:17:24.727727,2022-06-14 00:17:25.193481,0 days 00:00:00.465754,0.9635313458699133,True,0.4258286675182731,4386499.0,True,cyclic,0.07675009475208644,COMPLETE
1459,0.5,2022-06-14 01:29:02.876618,2022-06-14 01:29:03.945581,0 days 00:00:01.068963,0.7216614715087272,True,0.2671574633627916,8217692.0,True,random,0.09766577616365828,COMPLETE
1229,0.5,2022-06-14 01:24:27.991953,2022-06-14 01:24:28.938090,0 days 00:00:00.946137,0.6923627790963307,True,0.2930105793470197,8715385.0,True,random,0.09075243478607271,COMPLETE
1476,0.5,2022-06-14 01:29:24.241039,2022-06-14 01:29:25.329303,0 days 00:00:01.088264,0.7880830625126611,True,0.4001516153984883,8589113.0,True,random,0.0862839066330332,COMPLETE
1214,0.5,2022-06-14 01:24:11.319251,2022-06-14 01:24:12.262725,0 days 00:00:00.943474,0.5865433615194338,True,0.3887856476041908,8620966.0,True,random,0.09510167066077306,COMPLETE
1190,0.5,2022-06-14 01:23:44.524182,2022-06-14 01:23:45.481108,0 days 00:00:00.956926,0.6999725158126684,True,0.2868477132218136,7247085.0,True,random,0.08930687276518594,COMPLETE
1494,0.5,2022-06-14 01:29:47.062193,2022-06-14 01:29:48.155997,0 days 00:00:01.093804,0.7778431549876264,True,0.2595226838125854,8128065.0,True,random,0.08436422162773188,COMPLETE
1153,0.5,2022-06-14 01:23:04.397967,2022-06-14 01:23:05.358383,0 days 00:00:00.960416,0.6698679168517434,True,0.3045725358805641,6804607.0,True,random,0.09240017518482492,COMPLETE
1516,0.5,2022-06-14 01:30:15.051938,2022-06-14 01:30:16.145644,0 days 00:00:01.093706,0.7738143318462983,True,0.25646210010929876,9802101.0,True,random,0.09579339196262482,COMPLETE
156,0.5,2022-06-14 00:17:51.713456,2022-06-14 00:17:52.217656,0 days 00:00:00.504200,1.1335456993067183,True,0.4955851295267745,5839488.0,True,cyclic,0.04234958398838687,COMPLETE
1534,0.5,2022-06-14 01:30:37.925646,2022-06-14 01:30:39.370618,0 days 00:00:01.444972,0.6649869259303229,True,0.2535798541564567,9114108.0,True,random,0.09054201033095395,COMPLETE
1133,0.5,2022-06-14 01:22:43.060926,2022-06-14 01:22:44.036693,0 days 00:00:00.975767,0.785561093385755,True,0.2945818187507643,6913523.0,True,random,0.0909235530898069,COMPLETE
1553,0.5,2022-06-14 01:31:02.591460,2022-06-14 01:31:04.048785,0 days 00:00:01.457325,0.7817985911823916,True,0.2701524696030344,9372162.0,True,random,0.09416617028662841,COMPLETE
1114,0.5,2022-06-14 01:22:22.765537,2022-06-14 01:22:23.685021,0 days 00:00:00.919484,0.0014166418348396936,True,0.24583303889066235,6887034.0,True,random,0.08542006788939494,COMPLETE
1095,0.5,2022-06-14 01:22:02.422608,2022-06-14 01:22:03.637744,0 days 00:00:01.215136,0.6187792315890853,True,0.3675793385712205,7136945.0,True,random,0.07771880300090507,COMPLETE
58,0.5,2022-06-14 00:16:57.359370,2022-06-14 00:16:57.800830,0 days 00:00:00.441460,0.8375507314633032,True,0.295191732258448,2592457.0,True,cyclic,0.09597470667552904,COMPLETE
1760,0.5,2022-06-14 01:35:42.136949,2022-06-14 01:35:43.348715,0 days 00:00:01.211766,0.6889439890160851,True,0.28274621358340524,8733781.0,True,random,0.08455568191659278,COMPLETE
1742,0.5,2022-06-14 01:35:16.991065,2022-06-14 01:35:18.197889,0 days 00:00:01.206824,0.608610750440925,True,0.2319199317668097,8521903.0,True,random,0.0889312631568109,COMPLETE
1779,0.5,2022-06-14 01:36:08.666296,2022-06-14 01:36:10.304170,0 days 00:00:01.637874,0.7939811245278903,True,0.21572484829602492,9026931.0,True,random,0.0884344326871396,COMPLETE
786,0.5,2022-06-14 00:25:43.204283,2022-06-14 00:25:43.990682,0 days 00:00:00.786399,0.7688526106361641,True,0.21722696955523393,8057047.0,True,random,0.0820717202454651,COMPLETE
514,0.5,2022-06-14 00:21:52.997559,2022-06-14 00:21:53.651918,0 days 00:00:00.654359,1.0069535839992263,True,0.07957998467727743,6985020.0,True,random,0.08539433763787307,COMPLETE
495,0.5,2022-06-14 00:21:38.132544,2022-06-14 00:21:38.777791,0 days 00:00:00.645247,0.9166448109298004,True,0.2729446909754399,8272429.0,True,random,0.0813565693710313,COMPLETE
1912,0.5,2022-06-14 01:39:24.312761,2022-06-14 01:39:25.599444,0 days 00:00:01.286683,0.6564797418301276,True,0.3113286699186354,9196156.0,True,cyclic,0.09212136069458066,COMPLETE
476,0.5,2022-06-14 00:21:23.755815,2022-06-14 00:21:24.398349,0 days 00:00:00.642534,0.8826040348618562,True,0.22045199905901192,7364333.0,True,random,0.08060320726797615,COMPLETE
272,0.5,2022-06-14 00:19:02.294010,2022-06-14 00:19:02.827090,0 days 00:00:00.533080,0.8695492940203806,True,0.6846416669498017,4993419.0,True,cyclic,0.05324936296910911,COMPLETE
457,0.5,2022-06-14 00:21:09.670852,2022-06-14 00:21:10.297453,0 days 00:00:00.626601,0.9852100325991852,True,0.25629320906442443,7466074.0,True,random,0.08454919032636418,COMPLETE
1930,0.5,2022-06-14 01:39:52.058864,2022-06-14 01:39:53.419642,0 days 00:00:01.360778,0.669073678586441,True,0.30504498864276336,9330828.0,True,random,0.09293324390021579,COMPLETE
436,0.5,2022-06-14 00:20:54.294130,2022-06-14 00:20:54.912933,0 days 00:00:00.618803,1.0228387166367054,True,0.17674370313538765,7078536.0,True,random,0.08615776861174962,COMPLETE
415,0.5,2022-06-14 00:20:38.977217,2022-06-14 00:20:39.599206,0 days 00:00:00.621989,0.21969854765303287,True,0.16682335219612543,7166312.0,True,random,0.08315236129092506,COMPLETE
1949,0.5,2022-06-14 01:40:21.375764,2022-06-14 01:40:22.670936,0 days 00:00:01.295172,0.6394363217513501,True,0.25707976654673437,8328421.0,True,random,0.08204432625847968,COMPLETE
395,0.5,2022-06-14 00:20:24.903431,2022-06-14 00:20:25.510137,0 days 00:00:00.606706,1.1727434315930216,True,0.10534726024156991,7972344.0,True,random,0.07823234826404112,COMPLETE
1967,0.5,2022-06-14 01:40:48.862520,2022-06-14 01:40:50.173193,0 days 00:00:01.310673,0.5852956697768918,True,0.2619224715557138,7939548.0,True,random,0.05767015742921079,COMPLETE
375,0.5,2022-06-14 00:20:10.856444,2022-06-14 00:20:11.440285,0 days 00:00:00.583841,1.197768754982344,True,0.1437776457223121,7895344.0,True,random,0.09932012211272476,COMPLETE
355,0.5,2022-06-14 00:19:56.871149,2022-06-14 00:19:57.456464,0 days 00:00:00.585315,1.0919332475395986,True,0.14621860066395198,6294074.0,True,random,0.07828109591419499,COMPLETE
292,0.5,2022-06-14 00:19:14.855081,2022-06-14 00:19:15.409732,0 days 00:00:00.554651,1.4731297198085316,True,0.5299741230593378,6581474.0,True,cyclic,0.07366062512493288,COMPLETE
335,0.5,2022-06-14 00:19:43.323149,2022-06-14 00:19:44.201949,0 days 00:00:00.878800,0.9770849149300863,True,0.19870432252896103,6454357.0,True,random,0.08020816127119842,COMPLETE
9,0.5,2022-06-14 00:16:30.781138,2022-06-14 00:16:31.180677,0 days 00:00:00.399539,1.9696941596444015,False,0.6268540342747817,1367357.0,True,random,0.051820761694230916,COMPLETE
8,0.5,2022-06-14 00:16:30.391021,2022-06-14 00:16:30.781032,0 days 00:00:00.390011,1.2496844915126935,True,0.7504499086935019,8899519.0,True,cyclic,0.03816094388819924,COMPLETE
7,0.5,2022-06-14 00:16:29.985173,2022-06-14 00:16:30.390895,0 days 00:00:00.405722,1.0395145504678078,False,0.259328627108793,6508305.0,True,cyclic,0.09251891779222744,COMPLETE
6,0.5,2022-06-14 00:16:29.586881,2022-06-14 00:16:29.985068,0 days 00:00:00.398187,1.9254727893276278,False,0.7744533296837581,4224676.0,True,random,0.01246577710012613,COMPLETE
5,0.5,2022-06-14 00:16:29.199888,2022-06-14 00:16:29.586785,0 days 00:00:00.386897,1.714034796484563,True,0.6701146635134415,316421.0,True,cyclic,0.09071415276060697,COMPLETE
1986,0.5,2022-06-14 01:41:17.853278,2022-06-14 01:41:19.539106,0 days 00:00:01.685828,0.4798647043307054,True,0.26424351454976214,8036414.0,True,random,0.08068201053150477,COMPLETE
2,0.5,2022-06-14 00:16:27.718732,2022-06-14 00:16:28.141116,0 days 00:00:00.422384,0.31553634443892253,False,0.3724105073268319,605019.0,True,cyclic,0.06690038577628937,COMPLETE
312,0.5,2022-06-14 00:19:28.244927,2022-06-14 00:19:28.811260,0 days 00:00:00.566333,1.0023963253037242,True,0.20831237687144905,6766778.0,True,cyclic,0.08187961703857695,COMPLETE
554,0.5,2022-06-14 00:22:24.148229,2022-06-14 00:22:24.812380,0 days 00:00:00.664151,0.7895664821937702,True,0.2837420884329083,8335874.0,True,random,0.08842835298397134,COMPLETE
252,0.5,2022-06-14 00:18:49.144785,2022-06-14 00:18:49.680504,0 days 00:00:00.535719,0.8110707946618421,True,0.5099284081469144,5562641.0,True,cyclic,0.08671289051915215,COMPLETE
533,0.5,2022-06-14 00:22:07.507384,2022-06-14 00:22:08.161560,0 days 00:00:00.654176,1.2217705970853676,True,0.0277872516601676,7232159.0,True,random,0.08278864766428203,COMPLETE
1362,0.5,2022-06-14 01:27:02.628932,2022-06-14 01:27:03.651561,0 days 00:00:01.022629,0.4632923146362513,True,0.33029909626985077,8404743.0,True,random,0.08979831270485286,COMPLETE
1818,0.5,2022-06-14 01:37:05.112072,2022-06-14 01:37:06.362992,0 days 00:00:01.250920,0.6011555134765951,True,0.23550982683109178,8469430.0,True,random,0.08450940339659797,COMPLETE
729,0.5,2022-06-14 00:24:51.311711,2022-06-14 00:24:52.089179,0 days 00:00:00.777468,0.7539544363938294,True,0.19973601764557924,7439991.0,True,random,0.08927506979724226,COMPLETE
1836,0.5,2022-06-14 01:37:30.850700,2022-06-14 01:37:32.489455,0 days 00:00:01.638755,0.6235456540150524,True,0.33319016980475524,8722040.0,True,random,0.08194600469936279,COMPLETE
747,0.5,2022-06-14 00:25:07.552317,2022-06-14 00:25:08.327907,0 days 00:00:00.775590,0.7974699472256142,True,0.28523547897619916,8087796.0,True,random,0.0840135634323302,COMPLETE
574,0.5,2022-06-14 00:22:40.988694,2022-06-14 00:22:41.639843,0 days 00:00:00.651149,0.750604345585292,True,0.257934963342349,8506294.0,True,random,0.08686548146213284,COMPLETE
691,0.5,2022-06-14 00:24:17.518289,2022-06-14 00:24:18.266709,0 days 00:00:00.748420,0.21794581338138952,True,0.23793640141737146,7592413.0,True,random,0.0820834194179023,COMPLETE
671,0.5,2022-06-14 00:24:00.470320,2022-06-14 00:24:01.500237,0 days 00:00:01.029917,0.7834987060394795,True,0.2501393770159983,7097944.0,True,random,0.08181763091508293,COMPLETE
218,0.5,2022-06-14 00:18:28.321325,2022-06-14 00:18:28.842096,0 days 00:00:00.520771,0.5831029279258879,True,0.5259733014965136,5422153.0,True,cyclic,0.08335723845211754,COMPLETE
710,0.5,2022-06-14 00:24:33.931483,2022-06-14 00:24:34.708512,0 days 00:00:00.777029,0.8157872589097642,True,0.2816421180207393,7537404.0,True,random,0.08369870294111538,COMPLETE
40,0.5,2022-06-14 00:16:48.372287,2022-06-14 00:16:48.801882,0 days 00:00:00.429595,1.140445757142114,True,0.10921144350954215,870096.0,True,cyclic,0.08862843453669061,COMPLETE
1799,0.5,2022-06-14 01:36:37.738859,2022-06-14 01:36:38.986566,0 days 00:00:01.247707,0.7938659296055568,True,0.21451650979297235,8684166.0,True,random,0.08498155751130725,COMPLETE
38,0.5,2022-06-14 00:16:47.399908,2022-06-14 00:16:47.836751,0 days 00:00:00.436843,1.441732602816877,False,0.2582467788764769,4718042.0,True,cyclic,0.07512019234286842,COMPLETE
651,0.5,2022-06-14 00:23:43.700451,2022-06-14 00:23:44.430903,0 days 00:00:00.730452,0.6950530530563601,True,0.2519174162116533,7530644.0,True,random,0.09040913684919234,COMPLETE
36,0.5,2022-06-14 00:16:46.280331,2022-06-14 00:16:46.755032,0 days 00:00:00.474701,0.42264464948515645,False,0.3581819452841741,4473461.0,True,cyclic,0.09953235913443122,COMPLETE
631,0.5,2022-06-14 00:23:26.820143,2022-06-14 00:23:27.531300,0 days 00:00:00.711157,0.8039295046488532,True,0.27310377766079086,8252142.0,True,random,0.013185341325420354,COMPLETE
1874,0.5,2022-06-14 01:38:26.904109,2022-06-14 01:38:28.175004,0 days 00:00:01.270895,0.7771296651759668,True,0.21057915471818994,8071081.0,True,random,0.016884285351218276,COMPLETE
613,0.5,2022-06-14 00:23:12.093224,2022-06-14 00:23:12.795987,0 days 00:00:00.702763,0.8980097950966806,True,0.23424534633305383,8278699.0,True,random,0.08596983219077489,COMPLETE
593,0.5,2022-06-14 00:22:55.851225,2022-06-14 00:22:56.538083,0 days 00:00:00.686858,0.8030603468885388,True,0.25588645627428147,8808933.0,True,random,0.09075897144350945,COMPLETE
767,0.5,2022-06-14 00:25:25.909573,2022-06-14 00:25:26.695038,0 days 00:00:00.785465,0.7684797771712227,True,0.25830766938016453,6837587.0,True,random,0.08142987081829056,COMPLETE
1892,0.5,2022-06-14 01:38:53.840336,2022-06-14 01:38:55.133905,0 days 00:00:01.293569,0.6333543608739644,True,0.3514491823310363,8870868.0,True,random,0.08678288392612332,COMPLETE
1855,0.5,2022-06-14 01:37:58.607836,2022-06-14 01:37:59.874491,0 days 00:00:01.266655,0.7643176935304464,True,0.1937926665359741,8544461.0,True,random,0.07991683578105525,COMPLETE
47,0.5,2022-06-14 00:16:51.949536,2022-06-14 00:16:52.403792,0 days 00:00:00.454256,1.1206199107311559,True,0.11901101326318562,153468.0,True,cyclic,0.09616975753394448,COMPLETE
282,0.810119813171032,2022-06-14 00:19:08.580040,2022-06-14 00:19:09.150090,0 days 00:00:00.570050,1.1969972819590633,False,0.5792072140072544,5579050.0,False,cyclic,0.09545721406048074,COMPLETE
4,0.8300407629438196,2022-06-14 00:16:28.571237,2022-06-14 00:16:29.199776,0 days 00:00:00.628539,1.822157990978345,False,0.9698740342555738,1188717.0,False,cyclic,0.08978812136288625,COMPLETE
86,0.8384945952138346,2022-06-14 00:17:12.698080,2022-06-14 00:17:13.182386,0 days 00:00:00.484306,0.9152488331753601,False,0.39077467091985546,3279722.0,False,cyclic,0.09778091818936072,COMPLETE
238,0.8388169499175555,2022-06-14 00:18:40.573406,2022-06-14 00:18:41.121861,0 days 00:00:00.548455,0.780003713565857,False,0.45405423797026007,5723162.0,False,cyclic,0.07779312758184669,COMPLETE
119,0.8402555926379074,2022-06-14 00:17:30.802391,2022-06-14 00:17:31.314730,0 days 00:00:00.512339,0.9538164775988173,False,0.3454754423294858,3795620.0,False,cyclic,0.08857419332374895,COMPLETE
49,0.8432809175333639,2022-06-14 00:16:52.920925,2022-06-14 00:16:53.359865,0 days 00:00:00.438940,1.2361508705693505,False,0.21053715464619446,449247.0,False,cyclic,0.09972479811737761,COMPLETE
45,0.844382393351107,2022-06-14 00:16:50.944974,2022-06-14 00:16:51.380502,0 days 00:00:00.435528,1.3094884535642146,False,0.16262284679466038,1202215.0,False,cyclic,0.09441835337477222,COMPLETE
1086,0.8471246472919722,2022-06-14 01:21:53.144457,2022-06-14 01:21:54.111553,0 days 00:00:00.967096,1.9230017832425859,False,0.31771403771729617,7938085.0,False,random,0.08655847192520962,COMPLETE
1239,0.8482985822831811,2022-06-14 01:24:39.354308,2022-06-14 01:24:40.406847,0 days 00:00:01.052539,0.6401144393163066,False,0.9412375869808413,8731902.0,False,random,0.08747921980394531,COMPLETE
1409,0.8503066609618717,2022-06-14 01:27:59.025062,2022-06-14 01:28:00.472365,0 days 00:00:01.447303,1.5739272922011613,False,0.360950962216754,8656131.0,False,random,0.08350776231563725,COMPLETE
931,0.850319893796239,2022-06-14 00:28:02.588136,2022-06-14 00:28:03.522854,0 days 00:00:00.934718,0.8244373555702856,False,0.6949666770372778,7634177.0,False,random,0.07758864678029517,COMPLETE
69,0.8520156869104363,2022-06-14 00:17:03.348694,2022-06-14 00:17:04.070164,0 days 00:00:00.721470,1.3632746648684986,False,0.36472876728290815,1825324.0,False,cyclic,0.08488697666992548,COMPLETE
140,0.8533518222696986,2022-06-14 00:17:42.431510,2022-06-14 00:17:43.170522,0 days 00:00:00.739012,1.1018299630369,False,0.39337370235436003,7103343.0,False,cyclic,0.08910888799952925,COMPLETE
99,0.8538468763994403,2022-06-14 00:17:19.533764,2022-06-14 00:17:20.285536,0 days 00:00:00.751772,1.3356869810783258,False,0.31373239711524886,3967915.0,False,cyclic,0.0898479743919287,COMPLETE
301,0.853890435086873,2022-06-14 00:19:20.662008,2022-06-14 00:19:21.490545,0 days 00:00:00.828537,0.8045088717168293,False,0.5241523317940414,6303381.0,False,cyclic,0.07548200839776147,COMPLETE
200,0.855349044307139,2022-06-14 00:18:17.503583,2022-06-14 00:18:18.297939,0 days 00:00:00.794356,0.842972211923049,False,0.4808689106610755,6235495.0,False,cyclic,0.07781626481164941,COMPLETE
262,0.856951679381735,2022-06-14 00:18:55.406938,2022-06-14 00:18:56.241753,0 days 00:00:00.834815,0.8440692160460336,False,0.45536097831908817,5599827.0,False,cyclic,0.08554527505381257,COMPLETE
169,0.8571361786927069,2022-06-14 00:17:59.039850,2022-06-14 00:17:59.829103,0 days 00:00:00.789253,0.8560900011703028,False,0.442164221627022,5864219.0,False,cyclic,0.07987430128689937,COMPLETE
913,0.8572827986186206,2022-06-14 00:27:44.491167,2022-06-14 00:27:45.751273,0 days 00:00:01.260106,1.312643903504228,False,0.32628096629452497,7656191.0,False,random,0.06592986415034187,COMPLETE
796,0.8582267602479793,2022-06-14 00:25:52.293404,2022-06-14 00:25:53.153969,0 days 00:00:00.860565,1.434017757829563,False,0.2765389067986716,8374275.0,False,random,0.07977543902314506,COMPLETE
364,0.8626376506926108,2022-06-14 00:20:03.219812,2022-06-14 00:20:03.870390,0 days 00:00:00.650578,1.8029034895270901,False,0.1958599725034638,7231128.0,False,random,0.07926428621060996,COMPLETE
405,0.8704111790597137,2022-06-14 00:20:31.749569,2022-06-14 00:20:32.441928,0 days 00:00:00.692359,1.170864171806255,False,0.2284058883796511,8309551.0,False,random,0.08061971119566673,COMPLETE
622,0.8712671897364852,2022-06-14 00:23:19.133868,2022-06-14 00:23:19.906396,0 days 00:00:00.772528,0.815122002261836,False,0.31721532983957723,8016972.0,False,random,0.09230898870720702,COMPLETE
816,0.8712828498057674,2022-06-14 00:26:10.904120,2022-06-14 00:26:11.794137,0 days 00:00:00.890017,0.8288009771810089,False,0.3117574780233004,8023693.0,False,random,0.08203587711492012,COMPLETE
834,0.8713170358431637,2022-06-14 00:26:27.662452,2022-06-14 00:26:28.557530,0 days 00:00:00.895078,0.8822505257140427,False,0.2926706881356789,8232092.0,False,random,0.07889282622793163,COMPLETE
1676,0.8715213916973721,2022-06-14 01:33:45.902809,2022-06-14 01:33:47.158770,0 days 00:00:01.255961,0.7613062216084424,False,0.33422732133497624,9344575.0,False,random,0.08535950163807376,COMPLETE
325,0.8720328808499362,2022-06-14 00:19:36.827083,2022-06-14 00:19:37.480004,0 days 00:00:00.652921,1.0284964418832996,False,0.24038945870438427,6903103.0,False,random,0.08165109065296507,COMPLETE
1942,0.8721056687306415,2022-06-14 01:40:10.927290,2022-06-14 01:40:12.340459,0 days 00:00:01.413169,0.810162047626083,False,0.3061138044468507,9805609.0,False,random,0.08639219060558288,COMPLETE
524,0.872124969652296,2022-06-14 00:22:00.408672,2022-06-14 00:22:01.147267,0 days 00:00:00.738595,1.0257046070788114,False,0.23900948978336373,6931984.0,False,random,0.08432145383638172,COMPLETE
1390,0.8721747060929953,2022-06-14 01:27:36.044179,2022-06-14 01:27:37.177646,0 days 00:00:01.133467,0.7047019597895221,False,0.3513497392462157,9170604.0,False,random,0.08657259232664283,COMPLETE
1977,0.8721901468303189,2022-06-14 01:41:03.787044,2022-06-14 01:41:05.551724,0 days 00:00:01.764680,0.7722629686175092,False,0.3189569596105193,9295577.0,False,random,0.08550640224450198,COMPLETE
