iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
915,0.9288610325646669,2022-06-13 23:24:33.690139,2022-06-13 23:24:34.504605,0 days 00:00:00.814466,0.21047827670774005,1357733.0,cyclic,0.08554801907027328,COMPLETE
955,0.9288582763318143,2022-06-13 23:25:07.791694,2022-06-13 23:25:08.614789,0 days 00:00:00.823095,0.20839020334642175,1491268.0,cyclic,0.08381259805197862,COMPLETE
718,0.9288582763318143,2022-06-13 23:21:54.954873,2022-06-13 23:21:55.688002,0 days 00:00:00.733129,0.20853387272362364,365096.0,cyclic,0.09639568592709809,COMPLETE
896,0.9288506656291318,2022-06-13 23:24:17.791347,2022-06-13 23:24:18.606462,0 days 00:00:00.815115,0.21126154701955832,1836837.0,cyclic,0.08598162351028141,COMPLETE
891,0.9288506656291318,2022-06-13 23:24:13.813585,2022-06-13 23:24:14.617638,0 days 00:00:00.804053,0.21112631450333919,2236813.0,cyclic,0.09105921084513426,COMPLETE
994,0.928846476446863,2022-06-13 23:25:41.797785,2022-06-13 23:25:42.638755,0 days 00:00:00.840970,0.20822028840342582,1170737.0,cyclic,0.07944273659919662,COMPLETE
784,0.9288359998453484,2022-06-13 23:22:46.832291,2022-06-13 23:22:47.593894,0 days 00:00:00.761603,0.20794814582203575,1547914.0,cyclic,0.08650405769908735,COMPLETE
774,0.9288268465272707,2022-06-13 23:22:38.978403,2022-06-13 23:22:39.725321,0 days 00:00:00.746918,0.20792932265895162,819403.0,cyclic,0.08879909391672436,COMPLETE
794,0.9288266271953121,2022-06-13 23:22:54.811972,2022-06-13 23:22:55.563815,0 days 00:00:00.751843,0.20659696320538967,1446013.0,cyclic,0.08643162353259606,COMPLETE
932,0.9288266271953121,2022-06-13 23:24:48.108603,2022-06-13 23:24:48.920215,0 days 00:00:00.811612,0.20657661536153152,1773988.0,cyclic,0.08961440191433322,COMPLETE
782,0.9288227670109811,2022-06-13 23:22:45.317763,2022-06-13 23:22:46.077211,0 days 00:00:00.759448,0.20694917120994907,1411453.0,cyclic,0.08669817242272414,COMPLETE
772,0.9288215533935238,2022-06-13 23:22:37.476221,2022-06-13 23:22:38.227725,0 days 00:00:00.751504,0.2075071190037174,816116.0,cyclic,0.08833042599314694,COMPLETE
981,0.928820230110087,2022-06-13 23:25:30.379662,2022-06-13 23:25:31.207572,0 days 00:00:00.827910,0.20739073337459962,1974036.0,cyclic,0.08038752113460006,COMPLETE
970,0.9288108574600505,2022-06-13 23:25:20.976523,2022-06-13 23:25:21.795534,0 days 00:00:00.819011,0.20540597169434494,2522203.0,cyclic,0.0883185489640332,COMPLETE
942,0.9288108574600505,2022-06-13 23:24:56.789943,2022-06-13 23:24:57.601070,0 days 00:00:00.811127,0.20539937874677172,2062974.0,cyclic,0.07791958407658787,COMPLETE
771,0.9288082108931772,2022-06-13 23:22:36.734211,2022-06-13 23:22:37.475638,0 days 00:00:00.741427,0.20513291164400643,419943.0,cyclic,0.08767074476225893,COMPLETE
727,0.9288009437718033,2022-06-13 23:22:02.024778,2022-06-13 23:22:02.762892,0 days 00:00:00.738114,0.1748712317363425,284627.0,cyclic,0.09659775908610592,COMPLETE
929,0.9287813138522109,2022-06-13 23:24:45.371854,2022-06-13 23:24:46.473363,0 days 00:00:01.101509,0.1758399669452729,1549488.0,cyclic,0.08257443038676525,COMPLETE
787,0.9287807509389437,2022-06-13 23:22:49.108334,2022-06-13 23:22:49.860520,0 days 00:00:00.752186,0.20464775225591153,1467605.0,cyclic,0.08595625204376972,COMPLETE
862,0.92877348381757,2022-06-13 23:23:49.589948,2022-06-13 23:23:50.381049,0 days 00:00:00.791101,0.17619902250286867,1774696.0,cyclic,0.08433798410979251,COMPLETE
720,0.92877348381757,2022-06-13 23:21:56.447353,2022-06-13 23:21:57.198862,0 days 00:00:00.751509,0.1763021843333293,309386.0,cyclic,0.09687567347106603,COMPLETE
919,0.9287597977359147,2022-06-13 23:24:36.897006,2022-06-13 23:24:37.978138,0 days 00:00:01.081132,0.20358354962173258,1698569.0,cyclic,0.08840324350994322,COMPLETE
905,0.928758474452478,2022-06-13 23:24:25.263544,2022-06-13 23:24:26.064132,0 days 00:00:00.800588,0.2033773586579668,1213939.0,cyclic,0.0870702984065557,COMPLETE
722,0.9287534079423749,2022-06-13 23:21:57.985532,2022-06-13 23:21:58.760967,0 days 00:00:00.775435,0.19017951352402707,315513.0,cyclic,0.09665561419411195,COMPLETE
838,0.9287527499464994,2022-06-13 23:23:29.908265,2022-06-13 23:23:30.686588,0 days 00:00:00.778323,0.18324794078835555,1595673.0,cyclic,0.08317690445382057,COMPLETE
858,0.9287527499464994,2022-06-13 23:23:46.458789,2022-06-13 23:23:47.282237,0 days 00:00:00.823448,0.18301913828650168,1218749.0,cyclic,0.08633072879377848,COMPLETE
757,0.9287510903734395,2022-06-13 23:22:25.780433,2022-06-13 23:22:26.532140,0 days 00:00:00.751707,0.19299696666877092,127241.0,cyclic,0.09121915239668511,COMPLETE
752,0.9287488897621684,2022-06-13 23:22:21.859464,2022-06-13 23:22:22.613969,0 days 00:00:00.754505,0.18388850138697727,101227.0,cyclic,0.09462638448224116,COMPLETE
845,0.9287487800961892,2022-06-13 23:23:35.429769,2022-06-13 23:23:36.217467,0 days 00:00:00.787698,0.182212755403978,1619662.0,cyclic,0.0777972124222086,COMPLETE
952,0.9287483341405868,2022-06-13 23:25:05.325821,2022-06-13 23:25:06.152398,0 days 00:00:00.826577,0.19202415889207278,1224514.0,cyclic,0.08994322941599268,COMPLETE
765,0.9287473398550877,2022-06-13 23:22:32.242256,2022-06-13 23:22:32.991238,0 days 00:00:00.748982,0.1955465179058854,402675.0,cyclic,0.08860643509569804,COMPLETE
763,0.9287473398550877,2022-06-13 23:22:30.462349,2022-06-13 23:22:31.211662,0 days 00:00:00.749313,0.19555083249287786,396363.0,cyclic,0.0894208815450567,COMPLETE
767,0.9287457972396925,2022-06-13 23:22:33.732292,2022-06-13 23:22:34.483674,0 days 00:00:00.751382,0.19241662191924203,406716.0,cyclic,0.08803032010757217,COMPLETE
865,0.9287452416181107,2022-06-13 23:23:51.987973,2022-06-13 23:23:52.786133,0 days 00:00:00.798160,0.20189977684277716,1751282.0,cyclic,0.08510386426715053,COMPLETE
958,0.9287447005798997,2022-06-13 23:25:10.404984,2022-06-13 23:25:11.231177,0 days 00:00:00.826193,0.1771888536064899,1740889.0,cyclic,0.08225238674980528,COMPLETE
836,0.928744583622235,2022-06-13 23:23:28.380865,2022-06-13 23:23:29.145376,0 days 00:00:00.764511,0.19339859607298326,1410125.0,cyclic,0.08547514240994175,COMPLETE
945,0.928743918334674,2022-06-13 23:24:59.275920,2022-06-13 23:25:00.098250,0 days 00:00:00.822330,0.2016620445557879,1919386.0,cyclic,0.0919448606833114,COMPLETE
882,0.928743918334674,2022-06-13 23:24:06.277580,2022-06-13 23:24:07.081970,0 days 00:00:00.804390,0.20166494629311277,1775110.0,cyclic,0.08520543685067862,COMPLETE
778,0.9287438086686948,2022-06-13 23:22:42.293977,2022-06-13 23:22:43.023536,0 days 00:00:00.729559,0.20014208739753964,1177940.0,cyclic,0.08836664592732468,COMPLETE
987,0.9287434869624424,2022-06-13 23:25:35.449964,2022-06-13 23:25:36.575638,0 days 00:00:01.125674,0.1805066698568678,1250214.0,cyclic,0.0948994626191051,COMPLETE
841,0.9287434869624424,2022-06-13 23:23:32.287554,2022-06-13 23:23:33.081348,0 days 00:00:00.793794,0.18003173444296938,1791316.0,cyclic,0.08449731810042771,COMPLETE
759,0.9287433700047776,2022-06-13 23:22:27.385349,2022-06-13 23:22:28.128419,0 days 00:00:00.743070,0.19472139778594705,103361.0,cyclic,0.09454627791083045,COMPLETE
779,0.9287424853852582,2022-06-13 23:22:43.024169,2022-06-13 23:22:43.779211,0 days 00:00:00.755042,0.20009527316932035,1583913.0,cyclic,0.08812838382413962,COMPLETE
761,0.9287403944399664,2022-06-13 23:22:28.880698,2022-06-13 23:22:29.632452,0 days 00:00:00.751754,0.1912168364831492,397158.0,cyclic,0.0896972638491317,COMPLETE
783,0.9287358689680745,2022-06-13 23:22:46.077813,2022-06-13 23:22:46.831659,0 days 00:00:00.753846,0.19972886505282048,1118042.0,cyclic,0.08595098841699722,COMPLETE
768,0.9287357593020952,2022-06-13 23:22:34.484321,2022-06-13 23:22:35.229056,0 days 00:00:00.744735,0.19873231937193372,429635.0,cyclic,0.08821004481215156,COMPLETE
760,0.9287347650165962,2022-06-13 23:22:28.129026,2022-06-13 23:22:28.880049,0 days 00:00:00.751023,0.20152912824925906,378101.0,cyclic,0.08880014348006751,COMPLETE
773,0.9287347650165962,2022-06-13 23:22:38.228328,2022-06-13 23:22:38.977669,0 days 00:00:00.749341,0.20152860406031925,810027.0,cyclic,0.08888744396401659,COMPLETE
873,0.9287343336443645,2022-06-13 23:23:58.824029,2022-06-13 23:23:59.614327,0 days 00:00:00.790298,0.18060931926318524,1921422.0,cyclic,0.08933970127770557,COMPLETE
756,0.9287342166866999,2022-06-13 23:22:25.037399,2022-06-13 23:22:25.779843,0 days 00:00:00.742444,0.19480509066605012,348768.0,cyclic,0.09087731476762859,COMPLETE
769,0.9287331127352216,2022-06-13 23:22:35.229641,2022-06-13 23:22:35.981970,0 days 00:00:00.752329,0.19802306371960857,429946.0,cyclic,0.08848844810491899,COMPLETE
764,0.9287330030692424,2022-06-13 23:22:31.212216,2022-06-13 23:22:32.241682,0 days 00:00:01.029466,0.19690653390173124,418804.0,cyclic,0.08842567926360628,COMPLETE
990,0.9287323450733668,2022-06-13 23:25:38.441483,2022-06-13 23:25:39.298438,0 days 00:00:00.856955,0.18865835369757064,1521105.0,cyclic,0.08953394992820413,COMPLETE
766,0.9287323450733668,2022-06-13 23:22:32.991876,2022-06-13 23:22:33.731734,0 days 00:00:00.739858,0.18860541989703616,405980.0,cyclic,0.0889459199884616,COMPLETE
972,0.9287321257414081,2022-06-13 23:25:22.614029,2022-06-13 23:25:23.448799,0 days 00:00:00.834770,0.18585181398501766,1664877.0,cyclic,0.09222816587745361,COMPLETE
927,0.9287304661683482,2022-06-13 23:24:43.746406,2022-06-13 23:24:44.565415,0 days 00:00:00.819009,0.19752379012603374,1050356.0,cyclic,0.09126426250363963,COMPLETE
777,0.9287295888405139,2022-06-13 23:22:41.530986,2022-06-13 23:22:42.293281,0 days 00:00:00.762295,0.18686319491901288,1070535.0,cyclic,0.08824826505696419,COMPLETE
755,0.9287290405106176,2022-06-13 23:22:24.290891,2022-06-13 23:22:25.036780,0 days 00:00:00.745889,0.17757436513404326,121220.0,cyclic,0.0913962889728014,COMPLETE
786,0.9287271616055991,2022-06-13 23:22:48.358073,2022-06-13 23:22:49.107759,0 days 00:00:00.749686,0.18905975508348288,1567489.0,cyclic,0.08467991424227746,COMPLETE
854,0.9287269422736406,2022-06-13 23:23:42.890925,2022-06-13 23:23:43.677291,0 days 00:00:00.786366,0.1865683842647749,1836174.0,cyclic,0.08746285275134383,COMPLETE
890,0.9287269422736406,2022-06-13 23:24:13.015892,2022-06-13 23:24:13.812824,0 days 00:00:00.796932,0.1865482449701088,1403891.0,cyclic,0.0874690692462543,COMPLETE
831,0.9287256189902038,2022-06-13 23:23:24.067744,2022-06-13 23:23:24.837638,0 days 00:00:00.769894,0.18619893274601806,1687727.0,cyclic,0.08247657310965395,COMPLETE
776,0.9287252827005806,2022-06-13 23:22:40.479073,2022-06-13 23:22:41.530396,0 days 00:00:01.051323,0.19848339381357413,961540.0,cyclic,0.0883559960768258,COMPLETE
966,0.9287225337594133,2022-06-13 23:25:17.362990,2022-06-13 23:25:18.194235,0 days 00:00:00.831245,0.17964593063678075,2399605.0,cyclic,0.09109845275392722,COMPLETE
770,0.9287189952813347,2022-06-13 23:22:35.982789,2022-06-13 23:22:36.733586,0 days 00:00:00.750797,0.20062178713420076,438515.0,cyclic,0.08826485416364266,COMPLETE
852,0.9287185639091031,2022-06-13 23:23:41.350891,2022-06-13 23:23:42.131142,0 days 00:00:00.780251,0.1780013758026797,1372377.0,cyclic,0.08559251116750174,COMPLETE
913,0.9287147037247722,2022-06-13 23:24:32.102036,2022-06-13 23:24:32.901546,0 days 00:00:00.799510,0.17917361176950344,2342239.0,cyclic,0.0871047115321177,COMPLETE
978,0.928373135308923,2022-06-13 23:25:27.654442,2022-06-13 23:25:28.747714,0 days 00:00:01.093272,0.3933875450806512,1768424.0,cyclic,0.0953584306646526,COMPLETE
920,0.9283730329346292,2022-06-13 23:24:37.979201,2022-06-13 23:24:38.786505,0 days 00:00:00.807304,0.37731522237693504,1110439.0,cyclic,0.08518248560773273,COMPLETE
888,0.9283664165174456,2022-06-13 23:24:11.128506,2022-06-13 23:24:12.174489,0 days 00:00:01.045983,0.37451887882222357,1833665.0,cyclic,0.07929555974729963,COMPLETE
842,0.9283608894683693,2022-06-13 23:23:33.082049,2022-06-13 23:23:33.844410,0 days 00:00:00.762361,0.4061229174872298,2021692.0,cyclic,0.08084237218817135,COMPLETE
934,0.9283365439116679,2022-06-13 23:24:49.786845,2022-06-13 23:24:50.597125,0 days 00:00:00.810280,0.35014601236718546,1731026.0,cyclic,0.08635271827869104,COMPLETE
807,0.9283201088888455,2022-06-13 23:23:04.994131,2022-06-13 23:23:05.758961,0 days 00:00:00.764830,0.3562121961066774,1544335.0,cyclic,0.08259913798734725,COMPLETE
877,0.9283064373905611,2022-06-13 23:24:02.000675,2022-06-13 23:24:02.798825,0 days 00:00:00.798150,0.34874131196981806,1375470.0,cyclic,0.08738604256451392,COMPLETE
960,0.9282853745215529,2022-06-13 23:25:12.332965,2022-06-13 23:25:13.137460,0 days 00:00:00.804495,0.34762566849712845,1460073.0,cyclic,0.0859676902221032,COMPLETE
827,0.9282768864910361,2022-06-13 23:23:20.872557,2022-06-13 23:23:21.625574,0 days 00:00:00.753017,0.34230250705357224,1787310.0,cyclic,0.0833388281803926,COMPLETE
797,0.9282649769401057,2022-06-13 23:22:57.062377,2022-06-13 23:22:57.800382,0 days 00:00:00.738005,0.34120615651336184,1437552.0,cyclic,0.08331648598781757,COMPLETE
982,0.9282295772852518,2022-06-13 23:25:31.208278,2022-06-13 23:25:32.010688,0 days 00:00:00.802410,0.3400375524176284,1344565.0,cyclic,0.09259667195778748,COMPLETE
729,0.9281861072608374,2022-06-13 23:22:03.522753,2022-06-13 23:22:04.276468,0 days 00:00:00.753715,0.1532142744289859,284804.0,cyclic,0.09605689775797323,COMPLETE
735,0.9281786062241342,2022-06-13 23:22:08.047637,2022-06-13 23:22:08.804533,0 days 00:00:00.756896,0.15735094345363354,147901.0,cyclic,0.0928153728963785,COMPLETE
861,0.9281785248528012,2022-06-13 23:23:48.806383,2022-06-13 23:23:49.589226,0 days 00:00:00.782843,0.32576800938351813,1621027.0,cyclic,0.08080226465616595,COMPLETE
740,0.9281772829406973,2022-06-13 23:22:12.129233,2022-06-13 23:22:12.886669,0 days 00:00:00.757436,0.15647378253553063,137560.0,cyclic,0.09316297345763835,COMPLETE
904,0.9281716818119735,2022-06-13 23:24:24.476178,2022-06-13 23:24:25.262791,0 days 00:00:00.786613,0.33662025222736386,1469294.0,cyclic,0.0891635866799226,COMPLETE
847,0.9281702488625577,2022-06-13 23:23:37.259888,2022-06-13 23:23:38.035982,0 days 00:00:00.776094,0.3349409550929501,1852720.0,cyclic,0.08717111788909501,COMPLETE
732,0.9281681296226196,2022-06-13 23:22:05.802424,2022-06-13 23:22:06.546264,0 days 00:00:00.743840,0.1571031559989871,106162.0,cyclic,0.09305199737017765,COMPLETE
911,0.9281646340225583,2022-06-13 23:24:30.419212,2022-06-13 23:24:31.202251,0 days 00:00:00.783039,0.31770359066677106,1571238.0,cyclic,0.08979104280156196,COMPLETE
742,0.9281638307743716,2022-06-13 23:22:13.654827,2022-06-13 23:22:14.444692,0 days 00:00:00.789865,0.15246924357374017,100329.0,cyclic,0.09265082972086373,COMPLETE
733,0.9281615132054359,2022-06-13 23:22:06.546924,2022-06-13 23:22:07.300071,0 days 00:00:00.753147,0.15598913765803055,132755.0,cyclic,0.09333699786799757,COMPLETE
893,0.9281607738382274,2022-06-13 23:24:15.412961,2022-06-13 23:24:16.195152,0 days 00:00:00.782191,0.31833725513282174,2360041.0,cyclic,0.08847468154254907,COMPLETE
744,0.9281598609240613,2022-06-13 23:22:15.183941,2022-06-13 23:22:15.941624,0 days 00:00:00.757683,0.15190309783650843,104627.0,cyclic,0.09254063595563383,COMPLETE
743,0.9281597512580823,2022-06-13 23:22:14.445296,2022-06-13 23:22:15.183357,0 days 00:00:00.738061,0.14959538087269417,153857.0,cyclic,0.09074425768660774,COMPLETE
880,0.9281585376406246,2022-06-13 23:24:04.662975,2022-06-13 23:24:05.481711,0 days 00:00:00.818736,0.15181102488848616,1542445.0,cyclic,0.08654452875520445,COMPLETE
730,0.9281558910737513,2022-06-13 23:22:04.277045,2022-06-13 23:22:05.042482,0 days 00:00:00.765437,0.15122141293415317,260840.0,cyclic,0.09375107194818257,COMPLETE
921,0.9281557814077721,2022-06-13 23:24:38.787321,2022-06-13 23:24:39.612173,0 days 00:00:00.824852,0.14892392991507397,1448722.0,cyclic,0.08148998226271828,COMPLETE
977,0.928154932374584,2022-06-13 23:25:26.840172,2022-06-13 23:25:27.653701,0 days 00:00:00.813529,0.31278409450226813,1600024.0,cyclic,0.09464642849606861,COMPLETE
946,0.9281516205201497,2022-06-13 23:25:00.098983,2022-06-13 23:25:00.910159,0 days 00:00:00.811176,0.31874285858607554,1667428.0,cyclic,0.08073280397292637,COMPLETE
737,0.9281499326524433,2022-06-13 23:22:09.569403,2022-06-13 23:22:10.320774,0 days 00:00:00.751371,0.1582641285243436,137618.0,cyclic,0.09142709851362966,COMPLETE
725,0.9281499326524433,2022-06-13 23:22:00.266169,2022-06-13 23:22:01.309777,0 days 00:00:01.043608,0.15832897467588428,253314.0,cyclic,0.09687484183480097,COMPLETE
953,0.9281499326524433,2022-06-13 23:25:06.153560,2022-06-13 23:25:06.985697,0 days 00:00:00.832137,0.15851974508372868,1660006.0,cyclic,0.09428399364114769,COMPLETE
785,0.928146437052382,2022-06-13 23:22:47.594472,2022-06-13 23:22:48.357456,0 days 00:00:00.762984,0.3189638997420881,1341491.0,cyclic,0.08596577704369464,COMPLETE
726,0.9281450781826135,2022-06-13 23:22:01.310297,2022-06-13 23:22:02.024145,0 days 00:00:00.713848,0.1625441447336118,327350.0,cyclic,0.09664666260073278,COMPLETE
738,0.9281427679053633,2022-06-13 23:22:10.321399,2022-06-13 23:22:11.348804,0 days 00:00:01.027405,0.15028043475470199,146246.0,cyclic,0.09174238633743356,COMPLETE
724,0.9281371384819931,2022-06-13 23:21:59.511555,2022-06-13 23:22:00.265262,0 days 00:00:00.753707,0.16158790203350304,315207.0,cyclic,0.0972275443676139,COMPLETE
867,0.9281352073723832,2022-06-13 23:23:53.682382,2022-06-13 23:23:54.466423,0 days 00:00:00.784041,0.2794172536975278,777600.0,cyclic,0.08955183270773534,COMPLETE
741,0.9281347112470784,2022-06-13 23:22:12.887271,2022-06-13 23:22:13.654213,0 days 00:00:00.766942,0.16441344256555707,125450.0,cyclic,0.09303418610584308,COMPLETE
936,0.9281344919151197,2022-06-13 23:24:51.396609,2022-06-13 23:24:52.219032,0 days 00:00:00.822423,0.1614756906814811,1525659.0,cyclic,0.08969845317213708,COMPLETE
983,0.9281344919151197,2022-06-13 23:25:32.011442,2022-06-13 23:25:32.856183,0 days 00:00:00.844741,0.16146367981957038,1677702.0,cyclic,0.0941566105257163,COMPLETE
971,0.9281338840889465,2022-06-13 23:25:21.796285,2022-06-13 23:25:22.613295,0 days 00:00:00.817010,0.2792145104474871,2258251.0,cyclic,0.08551928056218848,COMPLETE
749,0.9281335049213062,2022-06-13 23:22:19.245343,2022-06-13 23:22:20.012593,0 days 00:00:00.767250,0.14784225979351093,103486.0,cyclic,0.09462561943854142,COMPLETE
800,0.9281331018437208,2022-06-13 23:22:59.378053,2022-06-13 23:23:00.406494,0 days 00:00:01.028441,0.30327658395990365,1866896.0,cyclic,0.08487450367412774,COMPLETE
736,0.9281317356822671,2022-06-13 23:22:08.805091,2022-06-13 23:22:09.568799,0 days 00:00:00.763708,0.15972654949752876,101249.0,cyclic,0.09270635009140632,COMPLETE
813,0.9281307842747852,2022-06-13 23:23:09.857864,2022-06-13 23:23:10.614458,0 days 00:00:00.756594,0.30590970244495574,1274239.0,cyclic,0.08364827394595206,COMPLETE
967,0.9281307842747852,2022-06-13 23:25:18.194979,2022-06-13 23:25:19.031016,0 days 00:00:00.836037,0.30587670742967843,2041144.0,cyclic,0.08765702703371613,COMPLETE
723,0.928128204495874,2022-06-13 23:21:58.761580,2022-06-13 23:21:59.510956,0 days 00:00:00.749376,0.16477067818658822,309561.0,cyclic,0.09707238483240077,COMPLETE
734,0.928127875497936,2022-06-13 23:22:07.300639,2022-06-13 23:22:08.047111,0 days 00:00:00.746472,0.16064959440911952,138955.0,cyclic,0.09298690895510456,COMPLETE
721,0.928127875497936,2022-06-13 23:21:57.199418,2022-06-13 23:21:57.984927,0 days 00:00:00.785509,0.16065733943826205,289182.0,cyclic,0.09692586036073303,COMPLETE
747,0.9281268812124372,2022-06-13 23:22:17.579469,2022-06-13 23:22:18.341101,0 days 00:00:00.761632,0.16466047915600307,103942.0,cyclic,0.0947974492393807,COMPLETE
931,0.9281267047584958,2022-06-13 23:24:47.287985,2022-06-13 23:24:48.107863,0 days 00:00:00.819878,0.3047955448366815,840091.0,cyclic,0.08504032505096247,COMPLETE
823,0.9281240581916224,2022-06-13 23:23:17.591632,2022-06-13 23:23:18.347435,0 days 00:00:00.755803,0.30464995176860515,1205609.0,cyclic,0.08455269092531885,COMPLETE
809,0.9281240581916224,2022-06-13 23:23:06.514267,2022-06-13 23:23:07.255482,0 days 00:00:00.741215,0.3046423402477666,1676931.0,cyclic,0.08465702939950243,COMPLETE
975,0.9281239056476259,2022-06-13 23:25:25.171075,2022-06-13 23:25:26.014688,0 days 00:00:00.843613,0.16007845494779235,1857719.0,cyclic,0.07725517822067429,COMPLETE
728,0.9281239056476259,2022-06-13 23:22:02.763464,2022-06-13 23:22:03.522101,0 days 00:00:00.758637,0.1603377443927516,284446.0,cyclic,0.09594307020780202,COMPLETE
795,0.9281182094362935,2022-06-13 23:22:55.564429,2022-06-13 23:22:56.308702,0 days 00:00:00.744273,0.3121101373110779,1956605.0,cyclic,0.0867683680019574,COMPLETE
938,0.9281169007362277,2022-06-13 23:24:53.046995,2022-06-13 23:24:53.850473,0 days 00:00:00.803478,0.2789005852084736,2357142.0,cyclic,0.07972964317767882,COMPLETE
875,0.9281167764868776,2022-06-13 23:24:00.417557,2022-06-13 23:24:01.204761,0 days 00:00:00.787204,0.31115713799918177,1564439.0,cyclic,0.08578995367285051,COMPLETE
859,0.9281157967847495,2022-06-13 23:23:47.282952,2022-06-13 23:23:48.042687,0 days 00:00:00.759735,0.28139020531927567,1212812.0,cyclic,0.08646524355549391,COMPLETE
879,0.9281144735013128,2022-06-13 23:24:03.863966,2022-06-13 23:24:04.662341,0 days 00:00:00.798375,0.28124279381202655,1093397.0,cyclic,0.0840795404515551,COMPLETE
868,0.9281112211431549,2022-06-13 23:23:54.467062,2022-06-13 23:23:55.557251,0 days 00:00:01.090189,0.16563213145885866,2062357.0,cyclic,0.07849119958436218,COMPLETE
731,0.9281098978597182,2022-06-13 23:22:05.043073,2022-06-13 23:22:05.801815,0 days 00:00:00.758742,0.16499773220481345,141608.0,cyclic,0.09330488987023694,COMPLETE
846,0.9281092900335451,2022-06-13 23:23:36.218106,2022-06-13 23:23:37.259202,0 days 00:00:01.041096,0.28220671341516695,1219753.0,cyclic,0.08254651799824672,COMPLETE
885,0.9281044355637155,2022-06-13 23:24:08.769408,2022-06-13 23:24:09.550993,0 days 00:00:00.781585,0.2883546559775352,1556980.0,cyclic,0.09001127064930553,COMPLETE
