iteration,recall,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
925,0.9028466819221967,2022-07-03 00:29:23.384493,2022-07-03 00:29:25.207889,0 days 00:00:01.823396,2.0,0.008354753823177616,229.0,9168574.0,l1,0.07105511975809903,COMPLETE
926,0.9028466819221967,2022-07-03 00:29:25.208764,2022-07-03 00:29:27.042127,0 days 00:00:01.833363,4.8,0.29249633047446727,498.0,33763934.0,l1,0.06403251883711814,COMPLETE
928,0.9028466819221967,2022-07-03 00:29:28.877589,2022-07-03 00:29:30.723595,0 days 00:00:01.846006,4.6,0.2837424824185214,171.0,33058029.0,l1,0.06549482416114479,COMPLETE
940,0.9028466819221967,2022-07-03 00:29:50.627306,2022-07-03 00:29:52.455894,0 days 00:00:01.828588,4.8,0.3186988431119795,50.0,35713536.0,l1,0.06994516671437592,COMPLETE
929,0.9028466819221967,2022-07-03 00:29:30.724414,2022-07-03 00:29:32.854663,0 days 00:00:02.130249,4.6,0.29933321446716754,87.0,34791054.0,l1,0.06507596091057363,COMPLETE
930,0.9028466819221967,2022-07-03 00:29:32.855611,2022-07-03 00:29:34.692768,0 days 00:00:01.837157,4.8,0.3209610642019973,159.0,32282764.0,l1,0.06493719321569699,COMPLETE
931,0.9028466819221967,2022-07-03 00:29:34.693611,2022-07-03 00:29:36.518521,0 days 00:00:01.824910,4.7,0.817485738045461,167.0,32153531.0,l1,0.06548731849915672,COMPLETE
1284,0.9028466819221967,2022-07-03 00:40:53.532233,2022-07-03 00:40:55.541934,0 days 00:00:02.009701,1.8000000000000003,0.27841070895573305,373.0,44874380.0,l1,0.06916122376770763,COMPLETE
933,0.9028466819221967,2022-07-03 00:29:37.470806,2022-07-03 00:29:39.297339,0 days 00:00:01.826533,1.8000000000000003,0.07585321543059552,360.0,7949498.0,l1,0.06970659252914456,COMPLETE
934,0.9028466819221967,2022-07-03 00:29:39.298183,2022-07-03 00:29:41.133660,0 days 00:00:01.835477,4.6,0.33142344206886726,67.0,33261855.0,l1,0.06747155201326845,COMPLETE
935,0.9028466819221967,2022-07-03 00:29:41.134439,2022-07-03 00:29:42.954330,0 days 00:00:01.819891,8.7,0.3633152198374396,72.0,34412568.0,l1,0.0668351474400509,COMPLETE
937,0.9028466819221967,2022-07-03 00:29:44.810222,2022-07-03 00:29:46.936411,0 days 00:00:02.126189,7.2,0.49874172600832567,269.0,26770379.0,l1,0.06202600391461643,COMPLETE
938,0.9028466819221967,2022-07-03 00:29:46.937252,2022-07-03 00:29:48.776146,0 days 00:00:01.838894,4.6,0.3527709688787474,97.0,35364441.0,l1,0.06828580035330889,COMPLETE
939,0.9028466819221967,2022-07-03 00:29:48.776974,2022-07-03 00:29:50.626510,0 days 00:00:01.849536,4.9,0.338357371355393,381.0,34360765.0,l1,0.06862122981431944,COMPLETE
855,0.9028466819221967,2022-07-03 00:27:16.199165,2022-07-03 00:27:17.992275,0 days 00:00:01.793110,1.6,0.11339914284736571,60.0,9545806.0,l1,0.06506444926563061,COMPLETE
853,0.9028466819221967,2022-07-03 00:27:12.548763,2022-07-03 00:27:14.353766,0 days 00:00:01.805003,1.7000000000000002,0.8556104620575624,62.0,9461488.0,l1,0.06863599252125709,COMPLETE
721,0.9028466819221967,2022-07-03 00:23:17.114559,2022-07-03 00:23:18.855531,0 days 00:00:01.740972,3.6,0.9681678892992428,126.0,16102483.0,l1,0.07056398824371693,COMPLETE
786,0.9028466819221967,2022-07-03 00:25:13.222627,2022-07-03 00:25:14.979277,0 days 00:00:01.756650,5.6,0.005503234603436699,209.0,17859822.0,l1,0.06670071452620221,COMPLETE
1271,0.9028466819221967,2022-07-03 00:40:27.456706,2022-07-03 00:40:29.454233,0 days 00:00:01.997527,1.0,0.3379356376218619,417.0,41505720.0,l1,0.07285147912134589,COMPLETE
756,0.9028466819221967,2022-07-03 00:24:15.968980,2022-07-03 00:24:17.708579,0 days 00:00:01.739599,4.1,0.2666780142580749,153.0,20253449.0,l1,0.06850861794876142,COMPLETE
757,0.9028466819221967,2022-07-03 00:24:17.709328,2022-07-03 00:24:19.459323,0 days 00:00:01.749995,7.3,0.5609378832675008,442.0,1867954.0,l1,0.06226327065743562,COMPLETE
759,0.9028466819221967,2022-07-03 00:24:21.216345,2022-07-03 00:24:22.962942,0 days 00:00:01.746597,8.6,0.8465486933694085,289.0,46557061.0,l1,0.0648096882119536,COMPLETE
761,0.9028466819221967,2022-07-03 00:24:24.734495,2022-07-03 00:24:26.476364,0 days 00:00:01.741869,8.7,0.8479678522963296,288.0,47411833.0,l1,0.06085552156384092,COMPLETE
763,0.9028466819221967,2022-07-03 00:24:28.218152,2022-07-03 00:24:29.961342,0 days 00:00:01.743190,5.0,0.866330515632983,308.0,31004098.0,l1,0.06219737690401342,COMPLETE
764,0.9028466819221967,2022-07-03 00:24:29.962240,2022-07-03 00:24:32.024856,0 days 00:00:02.062616,1.3000000000000003,0.18339808987726144,134.0,14558245.0,l1,0.07276250687251591,COMPLETE
997,0.9028466819221967,2022-07-03 00:31:35.908938,2022-07-03 00:31:37.765322,0 days 00:00:01.856384,1.7000000000000002,0.9265719244662084,406.0,46169623.0,l1,0.06614006368857854,COMPLETE
1299,0.9028466819221967,2022-07-03 00:41:22.857843,2022-07-03 00:41:24.871730,0 days 00:00:02.013887,1.7000000000000002,0.4351182911486575,375.0,47222271.0,l1,0.06711129918028481,COMPLETE
1275,0.9028466819221967,2022-07-03 00:40:35.766286,2022-07-03 00:40:37.758628,0 days 00:00:01.992342,0.6,0.44682774536640435,372.0,44321185.0,l1,0.06722522751833222,COMPLETE
768,0.9028466819221967,2022-07-03 00:24:36.337443,2022-07-03 00:24:38.090134,0 days 00:00:01.752691,3.5000000000000004,0.034141716840164635,255.0,17044707.0,l1,0.06936083378462439,COMPLETE
1081,0.9028466819221967,2022-07-03 00:34:11.792594,2022-07-03 00:34:13.682575,0 days 00:00:01.889981,1.0,0.40368738438547574,376.0,49987842.0,l1,0.0704980037321629,COMPLETE
772,0.9028466819221967,2022-07-03 00:24:48.776796,2022-07-03 00:24:50.555092,0 days 00:00:01.778296,3.7,0.16022230208392899,147.0,15349010.0,l1,0.07064840273858902,COMPLETE
773,0.9028466819221967,2022-07-03 00:24:50.555825,2022-07-03 00:24:52.660635,0 days 00:00:02.104810,8.1,0.45878281037769153,267.0,19540318.0,l1,0.06056277182976856,COMPLETE
1298,0.9028466819221967,2022-07-03 00:41:20.544502,2022-07-03 00:41:22.856716,0 days 00:00:02.312214,2.0,0.2571567654738884,411.0,48602300.0,l1,0.06609814659114267,COMPLETE
776,0.9028466819221967,2022-07-03 00:24:55.292112,2022-07-03 00:24:57.054810,0 days 00:00:01.762698,4.3,0.0889373082008586,143.0,17299779.0,l1,0.06617666067626198,COMPLETE
777,0.9028466819221967,2022-07-03 00:24:57.055510,2022-07-03 00:24:58.828779,0 days 00:00:01.773269,8.2,0.490595165108371,272.0,20206547.0,l1,0.06172160631265301,COMPLETE
779,0.9028466819221967,2022-07-03 00:25:00.585556,2022-07-03 00:25:02.343252,0 days 00:00:01.757696,5.2,0.8423501522916518,294.0,34207211.0,l1,0.07046548535047954,COMPLETE
780,0.9028466819221967,2022-07-03 00:25:02.343908,2022-07-03 00:25:04.103936,0 days 00:00:01.760028,3.0000000000000004,0.49378252760782465,265.0,28590995.0,l1,0.06283557584617266,COMPLETE
781,0.9028466819221967,2022-07-03 00:25:04.104707,2022-07-03 00:25:05.869248,0 days 00:00:01.764541,7.9,0.4712781911802462,263.0,18699961.0,l1,0.06076135365714046,COMPLETE
782,0.9028466819221967,2022-07-03 00:25:05.870003,2022-07-03 00:25:07.925869,0 days 00:00:02.055866,3.0000000000000004,0.5010627802506259,273.0,27403319.0,l1,0.06311859179341088,COMPLETE
783,0.9028466819221967,2022-07-03 00:25:07.926666,2022-07-03 00:25:09.693517,0 days 00:00:01.766851,2.8000000000000003,0.4746177053805902,273.0,29773381.0,l1,0.06347597430044014,COMPLETE
784,0.9028466819221967,2022-07-03 00:25:09.694220,2022-07-03 00:25:11.449009,0 days 00:00:01.754789,8.4,0.4320714501133605,279.0,28508518.0,l1,0.06426835200660821,COMPLETE
754,0.9028466819221967,2022-07-03 00:24:12.195117,2022-07-03 00:24:14.267971,0 days 00:00:02.072854,6.1,0.6939484088387805,257.0,24693890.0,l1,0.07086458916233673,COMPLETE
1300,0.9028466819221967,2022-07-03 00:41:24.872792,2022-07-03 00:41:26.887439,0 days 00:00:02.014647,2.0,0.40109572049298126,380.0,47707637.0,l1,0.06613174725573036,COMPLETE
998,0.9028466819221967,2022-07-03 00:31:37.766249,2022-07-03 00:31:39.636966,0 days 00:00:01.870717,1.3000000000000003,0.8863034615857216,380.0,29832546.0,l1,0.07196654812159817,COMPLETE
1037,0.9028466819221967,2022-07-03 00:32:49.978213,2022-07-03 00:32:51.848389,0 days 00:00:01.870176,1.3000000000000003,0.3722477259464732,374.0,46581129.0,l1,0.07173190383558525,COMPLETE
1002,0.9028466819221967,2022-07-03 00:31:44.649235,2022-07-03 00:31:46.508540,0 days 00:00:01.859305,4.8,0.298965650276312,381.0,33285625.0,l1,0.07161218719381408,COMPLETE
975,0.9028466819221967,2022-07-03 00:30:54.189960,2022-07-03 00:30:56.048379,0 days 00:00:01.858419,2.5000000000000004,0.4456271593332032,191.0,27856336.0,l1,0.06817307553435926,COMPLETE
724,0.9028466819221967,2022-07-03 00:23:21.810830,2022-07-03 00:23:23.520918,0 days 00:00:01.710088,9.4,0.757295583948808,354.0,37960501.0,l1,0.06702598655684734,COMPLETE
725,0.9028466819221967,2022-07-03 00:23:23.521718,2022-07-03 00:23:25.274458,0 days 00:00:01.752740,9.6,0.8014778057235179,164.0,37257003.0,l1,0.06737958881504047,COMPLETE
727,0.9028466819221967,2022-07-03 00:23:27.044185,2022-07-03 00:23:28.785066,0 days 00:00:01.740881,9.700000000000001,0.8335251512828766,367.0,34843118.0,l1,0.06716597019275138,COMPLETE
728,0.9028466819221967,2022-07-03 00:23:28.785728,2022-07-03 00:23:30.522373,0 days 00:00:01.736645,1.6,0.9148169607255955,59.0,1994209.0,l1,0.0611858010684441,COMPLETE
730,0.9028466819221967,2022-07-03 00:23:32.267190,2022-07-03 00:23:34.014507,0 days 00:00:01.747317,3.3000000000000003,0.028899983064993938,219.0,3185721.0,l1,0.06597788011975766,COMPLETE
731,0.9028466819221967,2022-07-03 00:23:34.015195,2022-07-03 00:23:35.771120,0 days 00:00:01.755925,3.3000000000000003,0.058732010381377896,212.0,3949215.0,l1,0.06594357196740619,COMPLETE
1302,0.9028466819221967,2022-07-03 00:41:28.885066,2022-07-03 00:41:30.916032,0 days 00:00:02.030966,0.5,0.3659194351428548,374.0,45515154.0,l1,0.06977000784724369,COMPLETE
733,0.9028466819221967,2022-07-03 00:23:36.616636,2022-07-03 00:23:38.357844,0 days 00:00:01.741208,1.1,0.9024624842598649,108.0,47960849.0,l1,0.06475904626883891,COMPLETE
734,0.9028466819221967,2022-07-03 00:23:38.358563,2022-07-03 00:23:40.441949,0 days 00:00:02.083386,1.4000000000000001,0.9101571502152807,122.0,48250518.0,l1,0.06490356142542307,COMPLETE
749,0.9028466819221967,2022-07-03 00:24:04.367672,2022-07-03 00:24:06.107229,0 days 00:00:01.739557,3.8000000000000003,0.2652763142827507,332.0,10298886.0,l1,0.07015129484136316,COMPLETE
736,0.9028466819221967,2022-07-03 00:23:42.184855,2022-07-03 00:23:43.922688,0 days 00:00:01.737833,2.3000000000000003,0.30961321602645675,319.0,10596674.0,l1,0.07222119391484151,COMPLETE
737,0.9028466819221967,2022-07-03 00:23:43.923629,2022-07-03 00:23:45.673134,0 days 00:00:01.749505,4.8,0.2945580613824345,383.0,33888407.0,l1,0.06485223523024988,COMPLETE
738,0.9028466819221967,2022-07-03 00:23:45.673873,2022-07-03 00:23:47.428266,0 days 00:00:01.754393,7.2,0.6551817642149866,180.0,25804391.0,l1,0.06117624160884694,COMPLETE
739,0.9028466819221967,2022-07-03 00:23:47.428912,2022-07-03 00:23:49.176240,0 days 00:00:01.747328,7.4,0.6981184056549904,446.0,25243188.0,l1,0.060759796400154886,COMPLETE
741,0.9028466819221967,2022-07-03 00:23:50.933319,2022-07-03 00:23:52.680843,0 days 00:00:01.747524,2.0,0.08882463021650072,458.0,28054698.0,l1,0.06309955218150964,COMPLETE
742,0.9028466819221967,2022-07-03 00:23:52.681622,2022-07-03 00:23:54.442316,0 days 00:00:01.760694,2.1,0.12466788870239573,386.0,47367728.0,l1,0.06267807812183537,COMPLETE
743,0.9028466819221967,2022-07-03 00:23:54.442934,2022-07-03 00:23:56.189923,0 days 00:00:01.746989,7.0,0.121453643546634,373.0,47799708.0,l1,0.06378960262321816,COMPLETE
744,0.9028466819221967,2022-07-03 00:23:56.190759,2022-07-03 00:23:58.269743,0 days 00:00:02.078984,7.3,0.35023120547348346,416.0,1324946.0,l1,0.06053213160566027,COMPLETE
747,0.9028466819221967,2022-07-03 00:24:00.854252,2022-07-03 00:24:02.619809,0 days 00:00:01.765557,5.9,0.7140619462735668,217.0,22715399.0,l1,0.0722715676461296,COMPLETE
1090,0.9028466819221967,2022-07-03 00:34:28.558632,2022-07-03 00:34:30.470819,0 days 00:00:01.912187,1.5000000000000002,0.3609244400288249,391.0,46363974.0,l1,0.07273434402588441,COMPLETE
785,0.9028466819221967,2022-07-03 00:25:11.449776,2022-07-03 00:25:13.221886,0 days 00:00:01.772110,8.3,0.6461026558253117,272.0,27950152.0,l1,0.06469627206433565,COMPLETE
787,0.9028466819221967,2022-07-03 00:25:14.979957,2022-07-03 00:25:16.735387,0 days 00:00:01.755430,5.6,0.016766087251987204,180.0,18162708.0,l1,0.06662433029723361,COMPLETE
852,0.9028466819221967,2022-07-03 00:27:10.760804,2022-07-03 00:27:12.547914,0 days 00:00:01.787110,2.0,0.8786389087312919,82.0,8267909.0,l1,0.06776703053269434,COMPLETE
788,0.9028466819221967,2022-07-03 00:25:16.736078,2022-07-03 00:25:18.519403,0 days 00:00:01.783325,6.9,0.6785379338718827,100.0,24634630.0,l1,0.06550307737872008,COMPLETE
823,0.9028466819221967,2022-07-03 00:26:19.370585,2022-07-03 00:26:21.163288,0 days 00:00:01.792703,9.8,0.9200637791867109,467.0,41650689.0,l1,0.06309301002595122,COMPLETE
824,0.9028466819221967,2022-07-03 00:26:21.164012,2022-07-03 00:26:22.941380,0 days 00:00:01.777368,1.5000000000000002,0.1713732361322718,142.0,15560336.0,l1,0.07225642141640606,COMPLETE
826,0.9028466819221967,2022-07-03 00:26:25.071818,2022-07-03 00:26:26.832489,0 days 00:00:01.760671,3.3000000000000003,0.4793504728517835,261.0,17467006.0,l1,0.0698754659676908,COMPLETE
828,0.9028466819221967,2022-07-03 00:26:28.630070,2022-07-03 00:26:30.400126,0 days 00:00:01.770056,3.2,0.6187846646747049,212.0,12333226.0,l1,0.06918459521125242,COMPLETE
829,0.9028466819221967,2022-07-03 00:26:30.400888,2022-07-03 00:26:32.186386,0 days 00:00:01.785498,2.6,0.9226995136930641,476.0,40824090.0,l1,0.06259466353408265,COMPLETE
831,0.9028466819221967,2022-07-03 00:26:33.991437,2022-07-03 00:26:35.771716,0 days 00:00:01.780279,3.1,0.25856451387836743,225.0,11184442.0,l1,0.07217062294397883,COMPLETE
1069,0.9028466819221967,2022-07-03 00:33:49.273775,2022-07-03 00:33:51.166920,0 days 00:00:01.893145,1.3000000000000003,0.40228356197727844,378.0,44150115.0,l1,0.0709571831880143,COMPLETE
1293,0.9028466819221967,2022-07-03 00:41:11.044868,2022-07-03 00:41:13.360973,0 days 00:00:02.316105,0.9,0.30971688883959353,402.0,48633407.0,l1,0.07037766789462187,COMPLETE
835,0.9028466819221967,2022-07-03 00:26:40.562811,2022-07-03 00:26:42.305560,0 days 00:00:01.742749,8.3,0.42779232420307706,280.0,27648366.0,l1,0.060297517543624904,COMPLETE
837,0.9028466819221967,2022-07-03 00:26:44.130230,2022-07-03 00:26:45.908443,0 days 00:00:01.778213,5.2,0.5403433304439412,492.0,18584375.0,l1,0.07063728710134026,COMPLETE
838,0.9028466819221967,2022-07-03 00:26:45.909249,2022-07-03 00:26:47.711099,0 days 00:00:01.801850,2.1,0.864338745613347,467.0,41156992.0,l1,0.06582116222261881,COMPLETE
839,0.9028466819221967,2022-07-03 00:26:47.711855,2022-07-03 00:26:49.505679,0 days 00:00:01.793824,2.3000000000000003,0.8853642775207822,477.0,45043616.0,l1,0.06249733072382055,COMPLETE
840,0.9028466819221967,2022-07-03 00:26:49.506539,2022-07-03 00:26:51.305715,0 days 00:00:01.799176,1.9000000000000001,0.9035241946335568,480.0,42563679.0,l1,0.06346152380803699,COMPLETE
841,0.9028466819221967,2022-07-03 00:26:51.306400,2022-07-03 00:26:53.118626,0 days 00:00:01.812226,2.2,0.8925298944411457,75.0,43435619.0,l1,0.06676171693368822,COMPLETE
1292,0.9028466819221967,2022-07-03 00:41:09.039920,2022-07-03 00:41:11.043867,0 days 00:00:02.003947,1.4000000000000001,0.29588922529415834,416.0,49990434.0,l1,0.07250906040609792,COMPLETE
844,0.9028466819221967,2022-07-03 00:26:56.136194,2022-07-03 00:26:57.934762,0 days 00:00:01.798568,5.7,0.03558340411789544,249.0,17810838.0,l1,0.06821896357878512,COMPLETE
845,0.9028466819221967,2022-07-03 00:26:57.935641,2022-07-03 00:26:59.746086,0 days 00:00:01.810445,1.9000000000000001,0.8759778561661198,465.0,40199037.0,l1,0.06583331160171371,COMPLETE
846,0.9028466819221967,2022-07-03 00:26:59.746835,2022-07-03 00:27:01.534302,0 days 00:00:01.787467,6.8,0.11162497313671006,387.0,47424087.0,l1,0.06363698766716686,COMPLETE
847,0.9028466819221967,2022-07-03 00:27:01.535052,2022-07-03 00:27:03.320090,0 days 00:00:01.785038,1.7000000000000002,0.10935802580156735,388.0,26412526.0,l1,0.06314069245747053,COMPLETE
1068,0.9028466819221967,2022-07-03 00:33:47.366063,2022-07-03 00:33:49.272851,0 days 00:00:01.906788,0.9,0.3137003457434391,396.0,46608663.0,l1,0.07105827540116655,COMPLETE
849,0.9028466819221967,2022-07-03 00:27:05.122650,2022-07-03 00:27:06.891261,0 days 00:00:01.768611,7.3,0.35211526186202813,406.0,12194490.0,l1,0.06851270146878972,COMPLETE
850,0.9028466819221967,2022-07-03 00:27:06.892096,2022-07-03 00:27:08.975463,0 days 00:00:02.083367,1.9000000000000001,0.8611157104261663,78.0,30965375.0,l1,0.06758054428220552,COMPLETE
851,0.9028466819221967,2022-07-03 00:27:08.976185,2022-07-03 00:27:10.759931,0 days 00:00:01.783746,10.0,0.8652405189123151,403.0,30628543.0,l1,0.06696585520699636,COMPLETE
822,0.9028466819221967,2022-07-03 00:26:17.598086,2022-07-03 00:26:19.369824,0 days 00:00:01.771738,3.1,0.277425862310945,330.0,33212156.0,l1,0.07266888185321252,COMPLETE
820,0.9028466819221967,2022-07-03 00:26:13.941834,2022-07-03 00:26:15.812021,0 days 00:00:01.870187,7.3,0.5686848624715195,446.0,1058555.0,l1,0.06149081128536167,COMPLETE
992,0.9028466819221967,2022-07-03 00:31:25.386240,2022-07-03 00:31:27.533401,0 days 00:00:02.147161,1.1,0.3292303988726046,168.0,34526380.0,l1,0.0693595053564612,COMPLETE
1079,0.9028466819221967,2022-07-03 00:34:07.972581,2022-07-03 00:34:09.870584,0 days 00:00:01.898003,1.8000000000000003,0.427404169188349,396.0,47311368.0,l1,0.06990323506970873,COMPLETE
790,0.9028466819221967,2022-07-03 00:25:19.394786,2022-07-03 00:25:21.166978,0 days 00:00:01.772192,7.0,0.11225650616704845,344.0,49620004.0,l1,0.062759267859247,COMPLETE
791,0.9028466819221967,2022-07-03 00:25:21.167734,2022-07-03 00:25:23.271462,0 days 00:00:02.103728,3.4000000000000004,0.4382712774701113,426.0,29080835.0,l1,0.06478366954643244,COMPLETE
1080,0.9028466819221967,2022-07-03 00:34:09.871494,2022-07-03 00:34:11.791528,0 days 00:00:01.920034,1.4000000000000001,0.4098929963280394,378.0,48144219.0,l1,0.07081703710656173,COMPLETE
793,0.9028466819221967,2022-07-03 00:25:25.552458,2022-07-03 00:25:27.319513,0 days 00:00:01.767055,1.8000000000000003,0.9171168604287838,343.0,40249792.0,l1,0.06775449244699365,COMPLETE
794,0.9028466819221967,2022-07-03 00:25:27.320275,2022-07-03 00:25:29.088833,0 days 00:00:01.768558,9.2,0.31817099473482435,50.0,33601216.0,l1,0.07063818574414654,COMPLETE
1296,0.9028466819221967,2022-07-03 00:41:16.504560,2022-07-03 00:41:18.506901,0 days 00:00:02.002341,1.6,0.29897436909281805,393.0,48998335.0,l1,0.06603319080959946,COMPLETE
1040,0.9028466819221967,2022-07-03 00:32:55.024951,2022-07-03 00:32:56.899277,0 days 00:00:01.874326,1.0,0.8048399860195365,372.0,49145282.0,l1,0.07017242467267436,COMPLETE
797,0.9028466819221967,2022-07-03 00:25:31.754082,2022-07-03 00:25:33.524054,0 days 00:00:01.769972,5.4,0.539553008171593,245.0,17879638.0,l1,0.06866002547390346,COMPLETE
798,0.9028466819221967,2022-07-03 00:25:33.524798,2022-07-03 00:25:35.302029,0 days 00:00:01.777231,7.7,0.4074723368355709,437.0,28462009.0,l1,0.06097456205076369,COMPLETE
799,0.9028466819221967,2022-07-03 00:25:35.302719,2022-07-03 00:25:37.382510,0 days 00:00:02.079791,7.8,0.3878137072084118,423.0,29700331.0,l1,0.06356824655614329,COMPLETE
801,0.9028466819221967,2022-07-03 00:25:39.144116,2022-07-03 00:25:40.918756,0 days 00:00:01.774640,3.9000000000000004,0.6748020724590756,194.0,5491587.0,l1,0.0685483533198346,COMPLETE
818,0.9028466819221967,2022-07-03 00:26:11.204798,2022-07-03 00:26:12.991093,0 days 00:00:01.786295,4.3,0.9915581181594907,115.0,20454979.0,l1,0.07076484878353445,COMPLETE
802,0.9028466819221967,2022-07-03 00:25:40.919707,2022-07-03 00:25:42.690738,0 days 00:00:01.771031,6.3,0.06041960649413028,228.0,21159699.0,l1,0.06633523302143245,COMPLETE
803,0.9028466819221967,2022-07-03 00:25:42.691563,2022-07-03 00:25:44.456749,0 days 00:00:01.765186,4.2,0.23204162619142843,226.0,19692043.0,l1,0.06877382563883642,COMPLETE
804,0.9028466819221967,2022-07-03 00:25:44.457505,2022-07-03 00:25:46.230088,0 days 00:00:01.772583,7.5,0.4497062546476949,436.0,42644031.0,l1,0.0644071879497406,COMPLETE
805,0.9028466819221967,2022-07-03 00:25:46.230963,2022-07-03 00:25:48.017593,0 days 00:00:01.786630,7.7,0.9393763677560026,181.0,41398330.0,l1,0.06537605186304332,COMPLETE
808,0.9028466819221967,2022-07-03 00:25:51.546630,2022-07-03 00:25:53.639440,0 days 00:00:02.092810,6.0,0.727419487308321,247.0,37981545.0,l1,0.07165552023117605,COMPLETE
1076,0.9028466819221967,2022-07-03 00:34:01.953692,2022-07-03 00:34:04.164479,0 days 00:00:02.210787,1.3000000000000003,0.40150492281136485,382.0,45879364.0,l1,0.07195427345357804,COMPLETE
810,0.9028466819221967,2022-07-03 00:25:57.581884,2022-07-03 00:25:59.344770,0 days 00:00:01.762886,4.0,0.151013917175327,150.0,22287389.0,l1,0.06733457814059715,COMPLETE
811,0.9028466819221967,2022-07-03 00:25:59.345614,2022-07-03 00:26:01.129611,0 days 00:00:01.783997,7.1,0.3652817843588104,157.0,48867305.0,l1,0.07163078163006498,COMPLETE
1075,0.9028466819221967,2022-07-03 00:34:00.061265,2022-07-03 00:34:01.952768,0 days 00:00:01.891503,1.4000000000000001,0.3748332164696094,370.0,47805625.0,l1,0.07103595743170071,COMPLETE
816,0.9028466819221967,2022-07-03 00:26:07.338583,2022-07-03 00:26:09.119948,0 days 00:00:01.781365,5.8,0.8908842983183455,354.0,4919411.0,l1,0.06962842554278317,COMPLETE
751,0.9028466819221967,2022-07-03 00:24:07.855870,2022-07-03 00:24:09.602198,0 days 00:00:01.746328,5.4,0.5558297466694964,336.0,11974310.0,l1,0.06970604278986456,COMPLETE
513,0.9028466819221967,2022-07-03 00:17:33.923240,2022-07-03 00:17:35.558304,0 days 00:00:01.635064,2.2,0.8920941120059632,400.0,29386947.0,l1,0.06479175200842058,COMPLETE
1265,0.9028466819221967,2022-07-03 00:40:15.209045,2022-07-03 00:40:17.181411,0 days 00:00:01.972366,2.2,0.3591083576478237,386.0,47956058.0,l1,0.06688342528831279,COMPLETE
213,0.9028466819221967,2022-07-03 00:07:18.447830,2022-07-03 00:07:19.925514,0 days 00:00:01.477684,9.3,0.7175737205848834,335.0,23161352.0,l1,0.06850104581238046,COMPLETE
1205,0.9028466819221967,2022-07-03 00:38:11.523510,2022-07-03 00:38:13.478081,0 days 00:00:01.954571,1.5000000000000002,0.34283091637364155,412.0,47744501.0,l1,0.07111945921413636,COMPLETE
183,0.9028466819221967,2022-07-03 00:06:35.170556,2022-07-03 00:06:36.631435,0 days 00:00:01.460879,8.9,0.11868111512472643,191.0,8714643.0,l1,0.06921167975906374,COMPLETE
186,0.9028466819221967,2022-07-03 00:06:39.566844,2022-07-03 00:06:41.045570,0 days 00:00:01.478726,5.2,0.58778981142148,339.0,24885089.0,l1,0.060329359870220596,COMPLETE
187,0.9028466819221967,2022-07-03 00:06:41.045856,2022-07-03 00:06:42.507508,0 days 00:00:01.461652,4.5,0.5910583970339433,338.0,47477271.0,l1,0.06032675729552256,COMPLETE
189,0.9028466819221967,2022-07-03 00:06:43.982008,2022-07-03 00:06:45.452265,0 days 00:00:01.470257,5.3,0.6383512702570607,328.0,22580116.0,l1,0.0628823700540689,COMPLETE
190,0.9028466819221967,2022-07-03 00:06:45.452562,2022-07-03 00:06:46.914277,0 days 00:00:01.461715,7.0,0.3340136991501451,443.0,37656895.0,l1,0.06787640486286631,COMPLETE
191,0.9028466819221967,2022-07-03 00:06:46.914585,2022-07-03 00:06:48.379600,0 days 00:00:01.465015,7.0,0.7373082157242965,444.0,7807850.0,l1,0.06855027724559909,COMPLETE
192,0.9028466819221967,2022-07-03 00:06:48.379874,2022-07-03 00:06:49.844917,0 days 00:00:01.465043,7.0,0.7311932776903375,449.0,8004415.0,l1,0.06936278765474574,COMPLETE
193,0.9028466819221967,2022-07-03 00:06:49.845222,2022-07-03 00:06:51.321670,0 days 00:00:01.476448,7.5,0.6687786743908596,312.0,15665711.0,l1,0.0666192120424813,COMPLETE
194,0.9028466819221967,2022-07-03 00:06:51.321905,2022-07-03 00:06:52.786881,0 days 00:00:01.464976,7.8,0.805183452495135,276.0,35137236.0,l1,0.06241139768123175,COMPLETE
195,0.9028466819221967,2022-07-03 00:06:52.787144,2022-07-03 00:06:54.262079,0 days 00:00:01.474935,7.9,0.07323079500937735,492.0,31174396.0,l1,0.07064816265133994,COMPLETE
196,0.9028466819221967,2022-07-03 00:06:54.262476,2022-07-03 00:06:55.727941,0 days 00:00:01.465465,2.7,0.07737952767173958,490.0,31195040.0,l1,0.07136779564224163,COMPLETE
1348,0.9028466819221967,2022-07-03 00:43:03.615786,2022-07-03 00:43:05.954942,0 days 00:00:02.339156,1.9000000000000001,0.45605731886121786,383.0,48168115.0,l1,0.06769131438902205,COMPLETE
199,0.9028466819221967,2022-07-03 00:06:57.791776,2022-07-03 00:06:59.264487,0 days 00:00:01.472711,9.3,0.7672126787253731,403.0,6899447.0,l1,0.0633842866559898,COMPLETE
200,0.9028466819221967,2022-07-03 00:06:59.264737,2022-07-03 00:07:00.744182,0 days 00:00:01.479445,8.8,0.4785646181715195,237.0,19353208.0,l1,0.0625758484051791,COMPLETE
201,0.9028466819221967,2022-07-03 00:07:00.744470,2022-07-03 00:07:02.228657,0 days 00:00:01.484187,9.6,0.883078406280568,468.0,11026568.0,l1,0.06937562532567541,COMPLETE
