iteration,f1_weighted,datetime_start,datetime_complete,duration,alpha,solver,state
558,0.9648692737989603,2022-06-12 14:56:29.558596,2022-06-12 14:56:30.489331,0 days 00:00:00.930735,0.23337414035125248,svd,COMPLETE
559,0.9648692737989603,2022-06-12 14:56:30.489804,2022-06-12 14:56:31.420887,0 days 00:00:00.931083,0.5245608451985225,svd,COMPLETE
560,0.9648692737989603,2022-06-12 14:56:31.421355,2022-06-12 14:56:32.357265,0 days 00:00:00.935910,0.013905204759008999,svd,COMPLETE
561,0.9648692737989603,2022-06-12 14:56:32.357749,2022-06-12 14:56:33.294358,0 days 00:00:00.936609,0.4789963504873862,svd,COMPLETE
562,0.9648692737989603,2022-06-12 14:56:33.294881,2022-06-12 14:56:34.225042,0 days 00:00:00.930161,0.27457412836502276,svd,COMPLETE
563,0.9648692737989603,2022-06-12 14:56:34.225504,2022-06-12 14:56:35.154707,0 days 00:00:00.929203,0.5990871887244515,svd,COMPLETE
564,0.9648692737989603,2022-06-12 14:56:35.155196,2022-06-12 14:56:36.089943,0 days 00:00:00.934747,0.2552312544282222,svd,COMPLETE
565,0.9648692737989603,2022-06-12 14:56:36.090435,2022-06-12 14:56:37.026501,0 days 00:00:00.936066,0.2013017109992473,svd,COMPLETE
566,0.9648692737989603,2022-06-12 14:56:37.026972,2022-06-12 14:56:37.960921,0 days 00:00:00.933949,0.4953250488588104,svd,COMPLETE
567,0.9648692737989603,2022-06-12 14:56:37.961451,2022-06-12 14:56:38.894896,0 days 00:00:00.933445,0.721666923681376,svd,COMPLETE
568,0.9648692737989603,2022-06-12 14:56:38.895404,2022-06-12 14:56:39.836110,0 days 00:00:00.940706,0.01569486249914298,svd,COMPLETE
557,0.9648692737989603,2022-06-12 14:56:28.623967,2022-06-12 14:56:29.558127,0 days 00:00:00.934160,0.3643356839952498,svd,COMPLETE
544,0.9648692737989603,2022-06-12 14:56:16.646132,2022-06-12 14:56:17.578181,0 days 00:00:00.932049,1.0311500360817436,svd,COMPLETE
543,0.9648692737989603,2022-06-12 14:56:15.714212,2022-06-12 14:56:16.645610,0 days 00:00:00.931398,1.1610777460842678,svd,COMPLETE
542,0.9648692737989603,2022-06-12 14:56:14.789830,2022-06-12 14:56:15.713754,0 days 00:00:00.923924,1.212789084340021,svd,COMPLETE
517,0.9648692737989603,2022-06-12 14:55:51.732767,2022-06-12 14:55:52.654508,0 days 00:00:00.921741,2.4552513731524215,svd,COMPLETE
518,0.9648692737989603,2022-06-12 14:55:52.654971,2022-06-12 14:55:53.579883,0 days 00:00:00.924912,2.71024603124327,svd,COMPLETE
519,0.9648692737989603,2022-06-12 14:55:53.580352,2022-06-12 14:55:54.497316,0 days 00:00:00.916964,1.672918664491631,svd,COMPLETE
520,0.9648692737989603,2022-06-12 14:55:54.497760,2022-06-12 14:55:55.416597,0 days 00:00:00.918837,1.9869789031135183,svd,COMPLETE
521,0.9648692737989603,2022-06-12 14:55:55.417074,2022-06-12 14:55:56.549109,0 days 00:00:01.132035,2.2904271783014036,svd,COMPLETE
522,0.9648692737989603,2022-06-12 14:55:56.549583,2022-06-12 14:55:57.508404,0 days 00:00:00.958821,1.698629691812804,svd,COMPLETE
523,0.9648692737989603,2022-06-12 14:55:57.508839,2022-06-12 14:55:58.415716,0 days 00:00:00.906877,1.9270226849224938,svd,COMPLETE
524,0.9648692737989603,2022-06-12 14:55:58.416206,2022-06-12 14:55:59.331597,0 days 00:00:00.915391,1.8630856536762117,svd,COMPLETE
525,0.9648692737989603,2022-06-12 14:55:59.332060,2022-06-12 14:56:00.255283,0 days 00:00:00.923223,1.5890350259859858,svd,COMPLETE
526,0.9648692737989603,2022-06-12 14:56:00.255724,2022-06-12 14:56:01.175055,0 days 00:00:00.919331,1.7758006155924764,svd,COMPLETE
527,0.9648692737989603,2022-06-12 14:56:01.175511,2022-06-12 14:56:02.097252,0 days 00:00:00.921741,1.3843159174539221,svd,COMPLETE
528,0.9648692737989603,2022-06-12 14:56:02.097704,2022-06-12 14:56:03.026027,0 days 00:00:00.928323,2.0252896245990906,svd,COMPLETE
529,0.9648692737989603,2022-06-12 14:56:03.026519,2022-06-12 14:56:03.963570,0 days 00:00:00.937051,1.6339393522576597,svd,COMPLETE
530,0.9648692737989603,2022-06-12 14:56:03.964066,2022-06-12 14:56:04.893898,0 days 00:00:00.929832,1.3602261309814072,svd,COMPLETE
531,0.9648692737989603,2022-06-12 14:56:04.894355,2022-06-12 14:56:05.822323,0 days 00:00:00.927968,1.457182946487944,svd,COMPLETE
532,0.9648692737989603,2022-06-12 14:56:05.822770,2022-06-12 14:56:06.760565,0 days 00:00:00.937795,1.8069717753214238,svd,COMPLETE
533,0.9648692737989603,2022-06-12 14:56:06.761042,2022-06-12 14:56:07.700899,0 days 00:00:00.939857,2.0548094030781647,svd,COMPLETE
996,0.9648692737989603,2022-06-12 15:03:34.692335,2022-06-12 15:03:35.708479,0 days 00:00:01.016144,6.943079950498498,svd,COMPLETE
535,0.9648692737989603,2022-06-12 14:56:08.275299,2022-06-12 14:56:09.199192,0 days 00:00:00.923893,1.5668335866367986,svd,COMPLETE
536,0.9648692737989603,2022-06-12 14:56:09.199659,2022-06-12 14:56:10.123976,0 days 00:00:00.924317,1.3351946187084818,svd,COMPLETE
537,0.9648692737989603,2022-06-12 14:56:10.124489,2022-06-12 14:56:11.060137,0 days 00:00:00.935648,1.2843397533965861,svd,COMPLETE
538,0.9648692737989603,2022-06-12 14:56:11.060619,2022-06-12 14:56:11.995188,0 days 00:00:00.934569,1.7500497670564306,svd,COMPLETE
539,0.9648692737989603,2022-06-12 14:56:11.995638,2022-06-12 14:56:12.919514,0 days 00:00:00.923876,1.895746784960447,svd,COMPLETE
540,0.9648692737989603,2022-06-12 14:56:12.919963,2022-06-12 14:56:13.853956,0 days 00:00:00.933993,1.0395989951716502,svd,COMPLETE
541,0.9648692737989603,2022-06-12 14:56:13.854425,2022-06-12 14:56:14.789375,0 days 00:00:00.934950,1.5361496906242442,svd,COMPLETE
993,0.9648692737989603,2022-06-12 15:03:31.639105,2022-06-12 15:03:32.654294,0 days 00:00:01.015189,7.032575240789376,svd,COMPLETE
569,0.9648692737989603,2022-06-12 14:56:39.836589,2022-06-12 14:56:40.765794,0 days 00:00:00.929205,0.3602857465937369,svd,COMPLETE
570,0.9648692737989603,2022-06-12 14:56:40.766261,2022-06-12 14:56:41.697263,0 days 00:00:00.931002,0.8505383332798895,svd,COMPLETE
571,0.9648692737989603,2022-06-12 14:56:41.697742,2022-06-12 14:56:42.625559,0 days 00:00:00.927817,0.6483955251181903,svd,COMPLETE
600,0.9648692737989603,2022-06-12 14:57:08.501287,2022-06-12 14:57:09.453857,0 days 00:00:00.952570,8.51745426573101,svd,COMPLETE
601,0.9648692737989603,2022-06-12 14:57:09.454386,2022-06-12 14:57:10.396617,0 days 00:00:00.942231,8.930770198890462,svd,COMPLETE
602,0.9648692737989603,2022-06-12 14:57:10.397121,2022-06-12 14:57:11.335201,0 days 00:00:00.938080,8.212015088786337,svd,COMPLETE
603,0.9648692737989603,2022-06-12 14:57:11.335722,2022-06-12 14:57:12.272322,0 days 00:00:00.936600,8.327693805892437,svd,COMPLETE
604,0.9648692737989603,2022-06-12 14:57:12.272827,2022-06-12 14:57:13.459638,0 days 00:00:01.186811,9.102299142141144,svd,COMPLETE
605,0.9648692737989603,2022-06-12 14:57:13.460140,2022-06-12 14:57:14.375563,0 days 00:00:00.915423,8.828242203042228,svd,COMPLETE
606,0.9648692737989603,2022-06-12 14:57:14.376101,2022-06-12 14:57:15.319683,0 days 00:00:00.943582,8.371909238379194,svd,COMPLETE
607,0.9648692737989603,2022-06-12 14:57:15.320251,2022-06-12 14:57:16.257507,0 days 00:00:00.937256,9.07059865781831,svd,COMPLETE
608,0.9648692737989603,2022-06-12 14:57:16.258015,2022-06-12 14:57:17.197978,0 days 00:00:00.939963,8.639075953822154,svd,COMPLETE
609,0.9648692737989603,2022-06-12 14:57:17.198488,2022-06-12 14:57:18.161673,0 days 00:00:00.963185,8.247697968841981,svd,COMPLETE
989,0.9648692737989603,2022-06-12 15:03:27.556880,2022-06-12 15:03:28.579458,0 days 00:00:01.022578,6.959986384700522,svd,COMPLETE
610,0.9648692737989603,2022-06-12 14:57:18.162213,2022-06-12 14:57:19.110926,0 days 00:00:00.948713,8.376681641781694,svd,COMPLETE
988,0.9648692737989603,2022-06-12 15:03:26.539602,2022-06-12 15:03:27.556142,0 days 00:00:01.016540,7.089921874617905,svd,COMPLETE
612,0.9648692737989603,2022-06-12 14:57:19.697875,2022-06-12 14:57:20.655822,0 days 00:00:00.957947,8.19216128527904,svd,COMPLETE
613,0.9648692737989603,2022-06-12 14:57:20.656345,2022-06-12 14:57:21.611803,0 days 00:00:00.955458,9.821272812377552,svd,COMPLETE
614,0.9648692737989603,2022-06-12 14:57:21.612319,2022-06-12 14:57:22.552183,0 days 00:00:00.939864,9.965246120089787,svd,COMPLETE
615,0.9648692737989603,2022-06-12 14:57:22.552688,2022-06-12 14:57:23.493039,0 days 00:00:00.940351,8.113698071932161,svd,COMPLETE
616,0.9648692737989603,2022-06-12 14:57:23.493544,2022-06-12 14:57:24.439516,0 days 00:00:00.945972,8.191268693689695,svd,COMPLETE
617,0.9648692737989603,2022-06-12 14:57:24.440031,2022-06-12 14:57:25.388115,0 days 00:00:00.948084,7.978136870314935,svd,COMPLETE
618,0.9648692737989603,2022-06-12 14:57:25.388643,2022-06-12 14:57:26.329621,0 days 00:00:00.940978,9.51051896639238,svd,COMPLETE
619,0.9648692737989603,2022-06-12 14:57:26.330157,2022-06-12 14:57:27.269237,0 days 00:00:00.939080,8.495394813218098,svd,COMPLETE
620,0.9648692737989603,2022-06-12 14:57:27.269741,2022-06-12 14:57:28.214933,0 days 00:00:00.945192,8.045330117025651,svd,COMPLETE
621,0.9648692737989603,2022-06-12 14:57:28.215445,2022-06-12 14:57:29.162968,0 days 00:00:00.947523,8.483225522001339,svd,COMPLETE
622,0.9648692737989603,2022-06-12 14:57:29.163549,2022-06-12 14:57:30.110202,0 days 00:00:00.946653,8.347806286848975,svd,COMPLETE
623,0.9648692737989603,2022-06-12 14:57:30.110709,2022-06-12 14:57:31.070002,0 days 00:00:00.959293,7.898723519018882,svd,COMPLETE
599,0.9648692737989603,2022-06-12 14:57:07.562735,2022-06-12 14:57:08.500758,0 days 00:00:00.938023,8.641058549967155,svd,COMPLETE
732,0.9648692737989603,2022-06-12 14:59:13.250164,2022-06-12 14:59:14.207258,0 days 00:00:00.957094,3.527101298119677,svd,COMPLETE
598,0.9648692737989603,2022-06-12 14:57:06.617105,2022-06-12 14:57:07.562208,0 days 00:00:00.945103,8.446626661978481,svd,COMPLETE
596,0.9648692737989603,2022-06-12 14:57:04.732291,2022-06-12 14:57:05.668387,0 days 00:00:00.936096,8.785560462996012,svd,COMPLETE
572,0.9648692737989603,2022-06-12 14:56:42.626048,2022-06-12 14:56:43.563748,0 days 00:00:00.937700,9.765783694985025,svd,COMPLETE
992,0.9648692737989603,2022-06-12 15:03:30.607589,2022-06-12 15:03:31.638324,0 days 00:00:01.030735,7.371172681523925,svd,COMPLETE
574,0.9648692737989603,2022-06-12 14:56:44.156705,2022-06-12 14:56:45.088162,0 days 00:00:00.931457,9.899722188960729,svd,COMPLETE
575,0.9648692737989603,2022-06-12 14:56:45.088653,2022-06-12 14:56:46.269938,0 days 00:00:01.181285,9.639802047596701,svd,COMPLETE
576,0.9648692737989603,2022-06-12 14:56:46.270409,2022-06-12 14:56:47.175737,0 days 00:00:00.905328,9.528368507960598,svd,COMPLETE
577,0.9648692737989603,2022-06-12 14:56:47.176228,2022-06-12 14:56:48.112057,0 days 00:00:00.935829,9.553410831973217,svd,COMPLETE
578,0.9648692737989603,2022-06-12 14:56:48.112556,2022-06-12 14:56:49.047964,0 days 00:00:00.935408,9.914273092379233,svd,COMPLETE
579,0.9648692737989603,2022-06-12 14:56:49.048447,2022-06-12 14:56:49.980965,0 days 00:00:00.932518,9.29449363480654,svd,COMPLETE
580,0.9648692737989603,2022-06-12 14:56:49.981453,2022-06-12 14:56:50.917529,0 days 00:00:00.936076,9.428574229282704,svd,COMPLETE
581,0.9648692737989603,2022-06-12 14:56:50.918034,2022-06-12 14:56:51.858770,0 days 00:00:00.940736,9.352996697934376,svd,COMPLETE
582,0.9648692737989603,2022-06-12 14:56:51.859278,2022-06-12 14:56:52.801273,0 days 00:00:00.941995,9.728551163761844,svd,COMPLETE
583,0.9648692737989603,2022-06-12 14:56:52.801776,2022-06-12 14:56:53.736435,0 days 00:00:00.934659,9.262785738622963,svd,COMPLETE
584,0.9648692737989603,2022-06-12 14:56:53.736924,2022-06-12 14:56:54.681903,0 days 00:00:00.944979,9.992566084789598,svd,COMPLETE
585,0.9648692737989603,2022-06-12 14:56:54.682396,2022-06-12 14:56:55.641457,0 days 00:00:00.959061,9.130794757975567,svd,COMPLETE
586,0.9648692737989603,2022-06-12 14:56:55.641969,2022-06-12 14:56:56.615690,0 days 00:00:00.973721,9.607476881974737,svd,COMPLETE
587,0.9648692737989603,2022-06-12 14:56:56.616193,2022-06-12 14:56:57.554729,0 days 00:00:00.938536,9.346268596319227,svd,COMPLETE
588,0.9648692737989603,2022-06-12 14:56:57.555225,2022-06-12 14:56:58.496257,0 days 00:00:00.941032,9.634640274767271,svd,COMPLETE
589,0.9648692737989603,2022-06-12 14:56:58.496804,2022-06-12 14:56:59.441906,0 days 00:00:00.945102,8.97492201776677,svd,COMPLETE
590,0.9648692737989603,2022-06-12 14:56:59.442407,2022-06-12 14:57:00.383170,0 days 00:00:00.940763,9.150268633677916,svd,COMPLETE
991,0.9648692737989603,2022-06-12 15:03:29.597165,2022-06-12 15:03:30.606847,0 days 00:00:01.009682,7.311754154115368,svd,COMPLETE
591,0.9648692737989603,2022-06-12 14:57:00.383665,2022-06-12 14:57:01.318674,0 days 00:00:00.935009,9.456248080822148,svd,COMPLETE
592,0.9648692737989603,2022-06-12 14:57:01.319167,2022-06-12 14:57:02.252510,0 days 00:00:00.933343,9.327752141802007,svd,COMPLETE
593,0.9648692737989603,2022-06-12 14:57:02.253004,2022-06-12 14:57:03.206739,0 days 00:00:00.953735,9.005875362334612,svd,COMPLETE
990,0.9648692737989603,2022-06-12 15:03:28.580249,2022-06-12 15:03:29.596407,0 days 00:00:01.016158,7.253578703078045,svd,COMPLETE
595,0.9648692737989603,2022-06-12 14:57:03.792539,2022-06-12 14:57:04.731790,0 days 00:00:00.939251,0.2237800202950635,svd,COMPLETE
597,0.9648692737989603,2022-06-12 14:57:05.668892,2022-06-12 14:57:06.616518,0 days 00:00:00.947626,8.82731106595093,svd,COMPLETE
953,0.9648692737989603,2022-06-12 15:02:51.038925,2022-06-12 15:02:52.053516,0 days 00:00:01.014591,7.74644695722273,svd,COMPLETE
733,0.9648692737989603,2022-06-12 14:59:14.207850,2022-06-12 14:59:15.192175,0 days 00:00:00.984325,3.2062863377771356,svd,COMPLETE
735,0.9648692737989603,2022-06-12 14:59:16.407510,2022-06-12 14:59:17.345802,0 days 00:00:00.938292,3.0413328529763217,svd,COMPLETE
875,0.9648692737989603,2022-06-12 15:01:32.983242,2022-06-12 15:01:33.982380,0 days 00:00:00.999138,9.26080542598409,svd,COMPLETE
963,0.9648692737989603,2022-06-12 15:03:01.078141,2022-06-12 15:03:02.095841,0 days 00:00:01.017700,7.605521541582353,svd,COMPLETE
876,0.9648692737989603,2022-06-12 15:01:33.983069,2022-06-12 15:01:34.981268,0 days 00:00:00.998199,9.425489512389904,svd,COMPLETE
877,0.9648692737989603,2022-06-12 15:01:34.981947,2022-06-12 15:01:35.973328,0 days 00:00:00.991381,9.303844912221894,svd,COMPLETE
878,0.9648692737989603,2022-06-12 15:01:35.974009,2022-06-12 15:01:36.973006,0 days 00:00:00.998997,9.51177493409822,svd,COMPLETE
879,0.9648692737989603,2022-06-12 15:01:36.973717,2022-06-12 15:01:37.969385,0 days 00:00:00.995668,9.213049576975322,svd,COMPLETE
880,0.9648692737989603,2022-06-12 15:01:37.970079,2022-06-12 15:01:38.969600,0 days 00:00:00.999521,9.589796508272176,svd,COMPLETE
881,0.9648692737989603,2022-06-12 15:01:38.970273,2022-06-12 15:01:39.968519,0 days 00:00:00.998246,9.769163637126427,svd,COMPLETE
962,0.9648692737989603,2022-06-12 15:03:00.057667,2022-06-12 15:03:01.077359,0 days 00:00:01.019692,7.631505061211073,svd,COMPLETE
883,0.9648692737989603,2022-06-12 15:01:40.851096,2022-06-12 15:01:41.855067,0 days 00:00:01.003971,9.36449138374795,svd,COMPLETE
884,0.9648692737989603,2022-06-12 15:01:41.855734,2022-06-12 15:01:42.854107,0 days 00:00:00.998373,9.047426012534045,svd,COMPLETE
874,0.9648692737989603,2022-06-12 15:01:31.978704,2022-06-12 15:01:32.982531,0 days 00:00:01.003827,9.27636301776442,svd,COMPLETE
885,0.9648692737989603,2022-06-12 15:01:42.854840,2022-06-12 15:01:43.851427,0 days 00:00:00.996587,9.228866266732517,svd,COMPLETE
887,0.9648692737989603,2022-06-12 15:01:44.846975,2022-06-12 15:01:45.847591,0 days 00:00:01.000616,9.067307281286721,svd,COMPLETE
888,0.9648692737989603,2022-06-12 15:01:45.848281,2022-06-12 15:01:46.848485,0 days 00:00:01.000204,9.02176852446116,svd,COMPLETE
889,0.9648692737989603,2022-06-12 15:01:46.849186,2022-06-12 15:01:47.854270,0 days 00:00:01.005084,9.302032723620014,svd,COMPLETE
890,0.9648692737989603,2022-06-12 15:01:47.854936,2022-06-12 15:01:48.850289,0 days 00:00:00.995353,8.980808705153388,svd,COMPLETE
891,0.9648692737989603,2022-06-12 15:01:48.850955,2022-06-12 15:01:49.850819,0 days 00:00:00.999864,8.881338557365568,svd,COMPLETE
892,0.9648692737989603,2022-06-12 15:01:49.851518,2022-06-12 15:01:50.875869,0 days 00:00:01.024351,8.83790780605281,svd,COMPLETE
893,0.9648692737989603,2022-06-12 15:01:50.876546,2022-06-12 15:01:51.887079,0 days 00:00:01.010533,8.87088701751574,svd,COMPLETE
894,0.9648692737989603,2022-06-12 15:01:51.887768,2022-06-12 15:01:52.893704,0 days 00:00:01.005936,9.07363249333176,svd,COMPLETE
895,0.9648692737989603,2022-06-12 15:01:52.894406,2022-06-12 15:01:53.894179,0 days 00:00:00.999773,8.927024586798044,svd,COMPLETE
896,0.9648692737989603,2022-06-12 15:01:53.894878,2022-06-12 15:01:54.893141,0 days 00:00:00.998263,9.181385881925445,svd,COMPLETE
897,0.9648692737989603,2022-06-12 15:01:54.894112,2022-06-12 15:01:55.903492,0 days 00:00:01.009380,8.894057445355953,svd,COMPLETE
886,0.9648692737989603,2022-06-12 15:01:43.852138,2022-06-12 15:01:44.846267,0 days 00:00:00.994129,8.93439022322048,svd,COMPLETE
873,0.9648692737989603,2022-06-12 15:01:30.978033,2022-06-12 15:01:31.977995,0 days 00:00:00.999962,9.559378449812698,svd,COMPLETE
872,0.9648692737989603,2022-06-12 15:01:29.973840,2022-06-12 15:01:30.977355,0 days 00:00:01.003515,9.624557607517106,svd,COMPLETE
871,0.9648692737989603,2022-06-12 15:01:28.969872,2022-06-12 15:01:29.973164,0 days 00:00:01.003292,9.692013831497508,svd,COMPLETE
847,0.9648692737989603,2022-06-12 15:01:04.994635,2022-06-12 15:01:05.981018,0 days 00:00:00.986383,0.6081636226333199,svd,COMPLETE
848,0.9648692737989603,2022-06-12 15:01:05.981660,2022-06-12 15:01:06.965838,0 days 00:00:00.984178,0.2523542703104796,svd,COMPLETE
849,0.9648692737989603,2022-06-12 15:01:06.966516,2022-06-12 15:01:07.958571,0 days 00:00:00.992055,0.48693502781588616,svd,COMPLETE
850,0.9648692737989603,2022-06-12 15:01:07.959252,2022-06-12 15:01:08.952030,0 days 00:00:00.992778,0.25898160289524497,svd,COMPLETE
851,0.9648692737989603,2022-06-12 15:01:08.952699,2022-06-12 15:01:10.196372,0 days 00:00:01.243673,0.5855591251095906,svd,COMPLETE
852,0.9648692737989603,2022-06-12 15:01:10.197057,2022-06-12 15:01:11.182483,0 days 00:00:00.985426,0.31807033004850094,svd,COMPLETE
853,0.9648692737989603,2022-06-12 15:01:11.183148,2022-06-12 15:01:12.168641,0 days 00:00:00.985493,0.1763351583484271,svd,COMPLETE
854,0.9648692737989603,2022-06-12 15:01:12.169304,2022-06-12 15:01:13.155610,0 days 00:00:00.986306,0.3406163773575003,svd,COMPLETE
965,0.9648692737989603,2022-06-12 15:03:03.115504,2022-06-12 15:03:04.123173,0 days 00:00:01.007669,7.556690284563625,svd,COMPLETE
855,0.9648692737989603,2022-06-12 15:01:13.156281,2022-06-12 15:01:14.145954,0 days 00:00:00.989673,0.014055341532783566,svd,COMPLETE
856,0.9648692737989603,2022-06-12 15:01:14.146629,2022-06-12 15:01:15.138819,0 days 00:00:00.992190,9.808686317079415,svd,COMPLETE
857,0.9648692737989603,2022-06-12 15:01:15.139485,2022-06-12 15:01:16.121767,0 days 00:00:00.982282,9.962572373298528,svd,COMPLETE
858,0.9648692737989603,2022-06-12 15:01:16.122465,2022-06-12 15:01:17.111797,0 days 00:00:00.989332,9.601296011086506,svd,COMPLETE
859,0.9648692737989603,2022-06-12 15:01:17.112477,2022-06-12 15:01:18.101287,0 days 00:00:00.988810,9.771047120414122,svd,COMPLETE
860,0.9648692737989603,2022-06-12 15:01:18.101956,2022-06-12 15:01:19.094520,0 days 00:00:00.992564,9.69197967077065,svd,COMPLETE
861,0.9648692737989603,2022-06-12 15:01:19.095268,2022-06-12 15:01:20.102666,0 days 00:00:01.007398,9.608631177685378,svd,COMPLETE
862,0.9648692737989603,2022-06-12 15:01:20.103357,2022-06-12 15:01:21.162698,0 days 00:00:01.059341,9.43296091327601,svd,COMPLETE
964,0.9648692737989603,2022-06-12 15:03:02.096596,2022-06-12 15:03:03.114708,0 days 00:00:01.018112,7.4478427228084225,svd,COMPLETE
864,0.9648692737989603,2022-06-12 15:01:21.800710,2022-06-12 15:01:22.797488,0 days 00:00:00.996778,9.93353670405892,svd,COMPLETE
865,0.9648692737989603,2022-06-12 15:01:22.798160,2022-06-12 15:01:23.779796,0 days 00:00:00.981636,9.952565852241237,svd,COMPLETE
866,0.9648692737989603,2022-06-12 15:01:23.780469,2022-06-12 15:01:24.767132,0 days 00:00:00.986663,9.520409962266559,svd,COMPLETE
867,0.9648692737989603,2022-06-12 15:01:24.767809,2022-06-12 15:01:25.755696,0 days 00:00:00.987887,9.99057354187161,svd,COMPLETE
868,0.9648692737989603,2022-06-12 15:01:25.756401,2022-06-12 15:01:26.985484,0 days 00:00:01.229083,9.40572917818212,svd,COMPLETE
869,0.9648692737989603,2022-06-12 15:01:26.986175,2022-06-12 15:01:27.972231,0 days 00:00:00.986056,9.396050836401265,svd,COMPLETE
870,0.9648692737989603,2022-06-12 15:01:27.972889,2022-06-12 15:01:28.969190,0 days 00:00:00.996301,9.254191524733796,svd,COMPLETE
898,0.9648692737989603,2022-06-12 15:01:55.904197,2022-06-12 15:01:57.139016,0 days 00:00:01.234819,8.715464935480846,svd,COMPLETE
899,0.9648692737989603,2022-06-12 15:01:57.139712,2022-06-12 15:01:58.134455,0 days 00:00:00.994743,8.727782859611253,svd,COMPLETE
900,0.9648692737989603,2022-06-12 15:01:58.135147,2022-06-12 15:01:59.129338,0 days 00:00:00.994191,9.060456715878756,svd,COMPLETE
961,0.9648692737989603,2022-06-12 15:02:59.043661,2022-06-12 15:03:00.056888,0 days 00:00:01.013227,7.826460642403163,svd,COMPLETE
929,0.9648692737989603,2022-06-12 15:02:26.952884,2022-06-12 15:02:27.956629,0 days 00:00:01.003745,8.416620618911367,svd,COMPLETE
930,0.9648692737989603,2022-06-12 15:02:27.957360,2022-06-12 15:02:28.966212,0 days 00:00:01.008852,8.121993866080409,svd,COMPLETE
956,0.9648692737989603,2022-06-12 15:02:54.079128,2022-06-12 15:02:55.330658,0 days 00:00:01.251530,7.606221850525178,svd,COMPLETE
931,0.9648692737989603,2022-06-12 15:02:28.966922,2022-06-12 15:02:29.973754,0 days 00:00:01.006832,8.63927351110181,svd,COMPLETE
932,0.9648692737989603,2022-06-12 15:02:29.974482,2022-06-12 15:02:30.997956,0 days 00:00:01.023474,8.65169047657802,svd,COMPLETE
933,0.9648692737989603,2022-06-12 15:02:30.998666,2022-06-12 15:02:31.994382,0 days 00:00:00.995716,7.966182792015761,svd,COMPLETE
934,0.9648692737989603,2022-06-12 15:02:31.995115,2022-06-12 15:02:33.001448,0 days 00:00:01.006333,7.868986140488933,svd,COMPLETE
935,0.9648692737989603,2022-06-12 15:02:33.002157,2022-06-12 15:02:34.001354,0 days 00:00:00.999197,8.431125114586836,svd,COMPLETE
936,0.9648692737989603,2022-06-12 15:02:34.002081,2022-06-12 15:02:35.008303,0 days 00:00:01.006222,8.119643258463425,svd,COMPLETE
937,0.9648692737989603,2022-06-12 15:02:35.009026,2022-06-12 15:02:36.009722,0 days 00:00:01.000696,8.072965104606032,svd,COMPLETE
938,0.9648692737989603,2022-06-12 15:02:36.010463,2022-06-12 15:02:37.008177,0 days 00:00:00.997714,7.928672499181575,svd,COMPLETE
955,0.9648692737989603,2022-06-12 15:02:53.068253,2022-06-12 15:02:54.078356,0 days 00:00:01.010103,7.658957089104901,svd,COMPLETE
940,0.9648692737989603,2022-06-12 15:02:37.659408,2022-06-12 15:02:38.660821,0 days 00:00:01.001413,7.887937165209373,svd,COMPLETE
941,0.9648692737989603,2022-06-12 15:02:38.661542,2022-06-12 15:02:39.664968,0 days 00:00:01.003426,8.039011019602887,svd,COMPLETE
954,0.9648692737989603,2022-06-12 15:02:52.054273,2022-06-12 15:02:53.067509,0 days 00:00:01.013236,7.799249262257709,svd,COMPLETE
942,0.9648692737989603,2022-06-12 15:02:39.665704,2022-06-12 15:02:40.898556,0 days 00:00:01.232852,7.875890486822472,svd,COMPLETE
943,0.9648692737989603,2022-06-12 15:02:40.899272,2022-06-12 15:02:41.933269,0 days 00:00:01.033997,7.914564296275902,svd,COMPLETE
944,0.9648692737989603,2022-06-12 15:02:41.933971,2022-06-12 15:02:42.957094,0 days 00:00:01.023123,8.174749906200663,svd,COMPLETE
945,0.9648692737989603,2022-06-12 15:02:42.957808,2022-06-12 15:02:43.967096,0 days 00:00:01.009288,7.808139880905766,svd,COMPLETE
946,0.9648692737989603,2022-06-12 15:02:43.967842,2022-06-12 15:02:44.978050,0 days 00:00:01.010208,7.865158937128211,svd,COMPLETE
947,0.9648692737989603,2022-06-12 15:02:44.978757,2022-06-12 15:02:45.989963,0 days 00:00:01.011206,7.781920189556625,svd,COMPLETE
948,0.9648692737989603,2022-06-12 15:02:45.990696,2022-06-12 15:02:46.995619,0 days 00:00:01.004923,7.70152418348459,svd,COMPLETE
949,0.9648692737989603,2022-06-12 15:02:46.996348,2022-06-12 15:02:48.003148,0 days 00:00:01.006800,7.9699945634688225,svd,COMPLETE
950,0.9648692737989603,2022-06-12 15:02:48.003873,2022-06-12 15:02:49.008173,0 days 00:00:01.004300,7.7109991900748875,svd,COMPLETE
951,0.9648692737989603,2022-06-12 15:02:49.008906,2022-06-12 15:02:50.017204,0 days 00:00:01.008298,7.610049991646277,svd,COMPLETE
928,0.9648692737989603,2022-06-12 15:02:25.945006,2022-06-12 15:02:26.952136,0 days 00:00:01.007130,8.570707577218727,svd,COMPLETE
846,0.9648692737989603,2022-06-12 15:01:04.006838,2022-06-12 15:01:04.993948,0 days 00:00:00.987110,0.002408963355413629,svd,COMPLETE
927,0.9648692737989603,2022-06-12 15:02:24.708386,2022-06-12 15:02:25.944267,0 days 00:00:01.235881,8.236192384578592,svd,COMPLETE
925,0.9648692737989603,2022-06-12 15:02:22.701609,2022-06-12 15:02:23.706915,0 days 00:00:01.005306,8.022080464383752,svd,COMPLETE
