iteration,f1_weighted,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
156,0.961590446894932,2022-07-02 21:29:16.868404,2022-07-02 21:29:24.095557,0 days 00:00:07.227153,3.6,0.07669122600218489,263,20096930,l1,0.0026348774385621123,COMPLETE
347,0.961587571957742,2022-07-02 21:50:03.814188,2022-07-02 21:50:11.161341,0 days 00:00:07.347153,0.30000000000000004,0.04215228280651411,113,28982600,l1,0.0026377843120728014,COMPLETE
278,0.9615821763558731,2022-07-02 21:42:44.647517,2022-07-02 21:42:52.198910,0 days 00:00:07.551393,0.1,0.06931019001078795,117,26319709,l1,0.0018244622915667796,COMPLETE
242,0.9615821763558731,2022-07-02 21:39:05.148196,2022-07-02 21:39:13.529524,0 days 00:00:08.381328,0.1,0.01904489213024411,121,29801031,l1,8.761595070815926e-05,COMPLETE
239,0.9615821763558731,2022-07-02 21:38:42.227025,2022-07-02 21:38:50.118947,0 days 00:00:07.891922,0.1,0.003112253456645674,123,31243767,l1,0.0014695201204058047,COMPLETE
318,0.9615821763558731,2022-07-02 21:47:16.179153,2022-07-02 21:47:24.189194,0 days 00:00:08.010041,0.1,0.8638222380779761,103,6922480,l1,3.6433204524465264e-05,COMPLETE
301,0.9615821763558731,2022-07-02 21:45:24.345535,2022-07-02 21:45:32.034311,0 days 00:00:07.688776,0.1,0.05932117761537374,128,31718561,l1,5.431937209203182e-05,COMPLETE
324,0.9615821763558731,2022-07-02 21:47:54.092540,2022-07-02 21:48:03.048398,0 days 00:00:08.955858,0.1,0.10287131027910454,121,29565504,l1,0.00018067439928970007,COMPLETE
919,0.9615821763558731,2022-07-02 22:52:12.340356,2022-07-02 22:52:20.266839,0 days 00:00:07.926483,0.1,0.018944759102461205,100,25329537,l1,0.0017952293004966549,COMPLETE
407,0.9615821763558731,2022-07-02 21:56:30.097229,2022-07-02 21:56:37.936569,0 days 00:00:07.839340,0.1,0.5380301076122781,446,27198530,l1,9.197536910139501e-05,COMPLETE
410,0.9615821763558731,2022-07-02 21:56:52.362295,2022-07-02 21:57:00.949882,0 days 00:00:08.587587,0.1,0.08849654391573958,96,12489738,l1,9.061608307393289e-05,COMPLETE
795,0.9615811591760559,2022-07-02 22:38:25.782541,2022-07-02 22:38:33.712557,0 days 00:00:07.930016,0.8,0.09076087445547326,87,28673855,l1,0.001759498148196121,COMPLETE
405,0.9615811591760559,2022-07-02 21:56:14.958158,2022-07-02 21:56:23.440392,0 days 00:00:08.482234,0.5,0.8516669370876679,463,33463827,l1,4.048215831347951e-05,COMPLETE
290,0.9615811591760559,2022-07-02 21:44:14.090295,2022-07-02 21:44:21.953431,0 days 00:00:07.863136,0.5,0.07382267751223212,87,31587478,l1,0.0015952572032226179,COMPLETE
704,0.9615811591760559,2022-07-02 22:28:43.774892,2022-07-02 22:28:51.672860,0 days 00:00:07.897968,0.5,0.5585166611650039,490,6601271,l1,0.002600059939811737,COMPLETE
300,0.9615811591760559,2022-07-02 21:45:16.545593,2022-07-02 21:45:24.345225,0 days 00:00:07.799632,0.5,0.6028232734833812,106,26657773,l1,0.0016294868778489486,COMPLETE
396,0.9615804219456549,2022-07-02 21:55:10.465034,2022-07-02 21:55:17.837842,0 days 00:00:07.372808,3.5000000000000004,0.8347987164885396,472,4359075,l1,0.002303048449836828,COMPLETE
802,0.9615795817799159,2022-07-02 22:39:11.239869,2022-07-02 22:39:19.069966,0 days 00:00:07.830097,6.1,0.023262594470297528,83,34015496,l1,0.001531051953486085,COMPLETE
900,0.9615793017006462,2022-07-02 22:50:14.369954,2022-07-02 22:50:22.458038,0 days 00:00:08.088084,5.5,0.030719204029109173,441,2982836,l1,0.0018744710740778788,COMPLETE
677,0.9615782844455454,2022-07-02 22:25:44.393051,2022-07-02 22:25:53.877842,0 days 00:00:09.484791,0.8,0.5170153358264765,66,28815126,l1,4.985595485933197e-05,COMPLETE
851,0.9615782844455454,2022-07-02 22:44:50.787674,2022-07-02 22:44:58.861052,0 days 00:00:08.073378,9.700000000000001,0.5963187824878083,302,4507823,l1,0.0019510854188347223,COMPLETE
547,0.9615761469590338,2022-07-02 22:11:18.100888,2022-07-02 22:11:26.553799,0 days 00:00:08.452911,5.9,0.7722925995803284,436,45138825,l1,3.576352254398774e-05,COMPLETE
186,0.9615761469590338,2022-07-02 21:32:30.636801,2022-07-02 21:32:38.313342,0 days 00:00:07.676541,4.2,0.08419526632815219,255,2664641,l1,0.001380826623846147,COMPLETE
629,0.9615761469590338,2022-07-02 22:20:09.676604,2022-07-02 22:20:17.294886,0 days 00:00:07.618282,4.3999999999999995,0.8219247054059577,459,40320494,l1,0.0017809426214571884,COMPLETE
230,0.9615761469590338,2022-07-02 21:37:33.919549,2022-07-02 21:37:41.519792,0 days 00:00:07.600243,7.9,0.028586323512594946,154,22168225,l1,0.002079188040130823,COMPLETE
184,0.9615761469590338,2022-07-02 21:32:16.852571,2022-07-02 21:32:24.203191,0 days 00:00:07.350620,3.7,0.15621771089713304,483,13405049,l1,0.0021373297447251738,COMPLETE
596,0.9615761469590338,2022-07-02 22:16:36.680523,2022-07-02 22:16:44.767558,0 days 00:00:08.087035,4.3999999999999995,0.8231166649353931,431,44907908,l1,0.0018212906964253043,COMPLETE
198,0.9615761469590338,2022-07-02 21:33:57.313757,2022-07-02 21:34:04.633175,0 days 00:00:07.319418,4.0,0.5640184500209581,342,24571342,l1,0.0023557589755776316,COMPLETE
604,0.9615761469590338,2022-07-02 22:17:28.026039,2022-07-02 22:17:35.953859,0 days 00:00:07.927820,5.9,0.6708653310538192,415,28649490,l1,8.348926806394073e-05,COMPLETE
579,0.9615761469590338,2022-07-02 22:14:37.365921,2022-07-02 22:14:45.639422,0 days 00:00:08.273501,4.3,0.0587982152145447,409,26289837,l1,5.937646245070356e-05,COMPLETE
578,0.9615761469590338,2022-07-02 22:14:29.600038,2022-07-02 22:14:37.365403,0 days 00:00:07.765365,2.5000000000000004,0.735097346538013,416,17803901,l1,0.0019036898210919217,COMPLETE
556,0.9615761469590338,2022-07-02 22:12:06.675782,2022-07-02 22:12:14.979347,0 days 00:00:08.303565,4.3999999999999995,0.803053811267581,469,39932416,l1,6.108548338182768e-05,COMPLETE
653,0.9615761469590338,2022-07-02 22:22:41.705097,2022-07-02 22:22:49.149536,0 days 00:00:07.444439,3.0000000000000004,0.07039784773621847,157,10585617,l1,0.0027644288947678854,COMPLETE
638,0.9615761469590338,2022-07-02 22:21:16.812687,2022-07-02 22:21:24.466104,0 days 00:00:07.653417,2.7,0.6836597899775285,362,27043060,l1,0.001997999959401022,COMPLETE
203,0.9615761469590338,2022-07-02 21:34:33.776104,2022-07-02 21:34:41.827674,0 days 00:00:08.051570,4.8,0.12139445038219673,166,3452376,l1,1.8693627091661766e-05,COMPLETE
609,0.9615761469590338,2022-07-02 22:18:04.237649,2022-07-02 22:18:12.793742,0 days 00:00:08.556093,3.7,0.7267436111880748,436,26152952,l1,1.646315059523074e-05,COMPLETE
201,0.9615761469590338,2022-07-02 21:34:18.809017,2022-07-02 21:34:26.135734,0 days 00:00:07.326717,3.8000000000000003,0.6314950606863556,145,27289557,l1,0.0023198360996642786,COMPLETE
572,0.9615761469590338,2022-07-02 22:13:52.062559,2022-07-02 22:13:59.691399,0 days 00:00:07.628840,3.5000000000000004,0.8080234609018793,471,43071380,l1,0.0017374986824585158,COMPLETE
560,0.9615761469590338,2022-07-02 22:12:37.053412,2022-07-02 22:12:44.929387,0 days 00:00:07.875975,3.2,0.6473001913526863,446,29026620,l1,2.128700419076453e-05,COMPLETE
603,0.9615761469590338,2022-07-02 22:17:20.091980,2022-07-02 22:17:28.025510,0 days 00:00:07.933530,4.2,0.8511095780233512,445,6036604,l1,5.1086373028855315e-05,COMPLETE
594,0.9615761469590338,2022-07-02 22:16:27.860179,2022-07-02 22:16:35.910655,0 days 00:00:08.050476,3.2,0.7300170995585276,465,46002416,l1,0.0020201821796342776,COMPLETE
188,0.9615761469590338,2022-07-02 21:32:45.284907,2022-07-02 21:32:52.674404,0 days 00:00:07.389497,7.9,0.10893456230860274,492,5201761,l1,0.0019176501518399277,COMPLETE
182,0.9615761469590338,2022-07-02 21:32:02.380459,2022-07-02 21:32:09.943930,0 days 00:00:07.563471,3.2,0.04963773235393648,451,1141737,l1,3.293099783648794e-05,COMPLETE
101,0.9615761469590338,2022-07-02 21:23:33.582274,2022-07-02 21:23:41.287942,0 days 00:00:07.705668,2.3000000000000003,0.2527519832698615,454,9193018,l1,0.0003922619158237007,COMPLETE
812,0.9615761469590338,2022-07-02 22:40:31.857431,2022-07-02 22:40:39.634882,0 days 00:00:07.777451,2.8000000000000003,0.054009827091495016,132,4359533,l1,0.0018888908364598513,COMPLETE
91,0.9615761469590338,2022-07-02 21:22:46.589849,2022-07-02 21:22:53.949106,0 days 00:00:07.359257,2.4000000000000004,0.7091066836044286,435,12057344,l1,0.001764255116270193,COMPLETE
815,0.9615761469590338,2022-07-02 22:40:55.693804,2022-07-02 22:41:03.519691,0 days 00:00:07.825887,6.3,0.11351360415635048,81,36700456,l1,0.0016078192430990183,COMPLETE
89,0.9615761469590338,2022-07-02 21:22:32.923904,2022-07-02 21:22:41.033087,0 days 00:00:08.109183,2.4000000000000004,0.18038611045948919,418,13209320,l1,0.00019680360935092349,COMPLETE
469,0.9615761469590338,2022-07-02 22:03:05.360741,2022-07-02 22:03:13.249831,0 days 00:00:07.889090,4.2,0.858078880953135,369,22602713,l1,0.0015805011954673149,COMPLETE
84,0.9615761469590338,2022-07-02 21:21:57.292630,2022-07-02 21:22:05.355691,0 days 00:00:08.063061,1.9000000000000001,0.7070202206628035,456,8494784,l1,2.2320377023624956e-05,COMPLETE
837,0.9615761469590338,2022-07-02 22:43:19.743494,2022-07-02 22:43:27.706437,0 days 00:00:07.962943,3.7,0.4805481040474256,289,34764106,l1,6.135272008236069e-05,COMPLETE
842,0.9615761469590338,2022-07-02 22:43:46.598379,2022-07-02 22:43:54.558710,0 days 00:00:07.960331,4.1,0.1304245471484434,264,36546181,l1,0.0017737858494431902,COMPLETE
468,0.9615761469590338,2022-07-02 22:02:57.627619,2022-07-02 22:03:05.360301,0 days 00:00:07.732682,4.6,0.6111627032575562,458,21822138,l1,4.240148334205336e-05,COMPLETE
847,0.9615761469590338,2022-07-02 22:44:21.570345,2022-07-02 22:44:29.306097,0 days 00:00:07.735752,4.2,0.6442823107946247,463,27352806,l1,0.0020119480452334333,COMPLETE
465,0.9615761469590338,2022-07-02 22:02:35.147320,2022-07-02 22:02:42.904268,0 days 00:00:07.756948,4.0,0.8246160037040048,331,8572239,l1,0.0019732189843499463,COMPLETE
854,0.9615761469590338,2022-07-02 22:45:08.478434,2022-07-02 22:45:17.040214,0 days 00:00:08.561780,5.6,0.0843850855158545,428,25723001,l1,5.048957995686302e-05,COMPLETE
858,0.9615761469590338,2022-07-02 22:45:39.816629,2022-07-02 22:45:48.626119,0 days 00:00:08.809490,5.2,0.09483624508004117,88,37167322,l1,9.891887676134432e-05,COMPLETE
861,0.9615761469590338,2022-07-02 22:45:56.725450,2022-07-02 22:46:04.861767,0 days 00:00:08.136317,6.8,0.10190662175828774,92,34795153,l1,2.776802979055404e-05,COMPLETE
456,0.9615761469590338,2022-07-02 22:01:50.882553,2022-07-02 22:01:58.455229,0 days 00:00:07.572676,4.8,0.7819057014312178,455,11986238,l1,0.0017834920413590334,COMPLETE
450,0.9615761469590338,2022-07-02 22:01:13.489821,2022-07-02 22:01:21.481760,0 days 00:00:07.991939,4.5,0.823982405471674,409,22770786,l1,0.0019612464319900286,COMPLETE
447,0.9615761469590338,2022-07-02 22:00:51.509733,2022-07-02 22:00:59.353143,0 days 00:00:07.843410,4.6,0.8678691682176022,417,21729002,l1,0.0018867028492883045,COMPLETE
889,0.9615761469590338,2022-07-02 22:49:00.342227,2022-07-02 22:49:08.046889,0 days 00:00:07.704662,4.3999999999999995,0.8326544715420395,429,24055841,l1,0.0024012626959135,COMPLETE
892,0.9615761469590338,2022-07-02 22:49:17.024723,2022-07-02 22:49:25.621139,0 days 00:00:08.596416,6.3,0.9662204118618459,287,1173979,l1,1.301750174216782e-05,COMPLETE
342,0.9615761469590338,2022-07-02 21:49:38.614652,2022-07-02 21:49:47.022065,0 days 00:00:08.407413,5.0,0.059959931971416566,462,4101730,l1,0.0002028185673599784,COMPLETE
441,0.9615761469590338,2022-07-02 22:00:07.917017,2022-07-02 22:00:15.454588,0 days 00:00:07.537571,4.3999999999999995,0.591736974717636,434,10094031,l1,0.0019544990782609847,COMPLETE
907,0.9615761469590338,2022-07-02 22:50:55.542429,2022-07-02 22:51:03.241452,0 days 00:00:07.699023,2.3000000000000003,0.002095042370607224,91,23238415,l1,0.0019496323121551966,COMPLETE
922,0.9615761469590338,2022-07-02 22:52:35.720941,2022-07-02 22:52:43.526542,0 days 00:00:07.805601,5.5,0.08729911371787094,478,7501005,l1,0.0017310626148785706,COMPLETE
925,0.9615761469590338,2022-07-02 22:52:53.638032,2022-07-02 22:53:02.523521,0 days 00:00:08.885489,6.3,0.05993945244059676,264,33753018,l1,5.4737101777848e-05,COMPLETE
349,0.9615761469590338,2022-07-02 21:50:12.751264,2022-07-02 21:50:20.566255,0 days 00:00:07.814991,3.0000000000000004,0.6867779672279409,116,27144822,l1,0.002052238088031729,COMPLETE
411,0.9615761469590338,2022-07-02 21:57:00.950281,2022-07-02 21:57:09.022420,0 days 00:00:08.072139,4.2,0.2285165493939768,454,41111334,l1,0.0017677484442036328,COMPLETE
964,0.9615761469590338,2022-07-02 22:57:06.593227,2022-07-02 22:57:14.558690,0 days 00:00:07.965463,4.7,0.6031614340409898,77,22105062,l1,0.0017987504843091696,COMPLETE
666,0.9615761469590338,2022-07-02 22:24:14.367496,2022-07-02 22:24:21.949861,0 days 00:00:07.582365,3.2,0.11876236588835574,64,29773593,l1,0.0019429955292401297,COMPLETE
484,0.9615761469590338,2022-07-02 22:04:34.796887,2022-07-02 22:04:42.587634,0 days 00:00:07.790747,5.2,0.5050978402404109,419,37736628,l1,6.490621193142967e-05,COMPLETE
102,0.9615761469590338,2022-07-02 21:23:41.288159,2022-07-02 21:23:49.100762,0 days 00:00:07.812603,2.8000000000000003,0.1787425930873188,467,14596557,l1,0.0017975522108458813,COMPLETE
129,0.9615761469590338,2022-07-02 21:26:27.931046,2022-07-02 21:26:36.130658,0 days 00:00:08.199612,5.9,0.13264058662156394,185,2018704,l1,8.513496320127064e-05,COMPLETE
176,0.9615761469590338,2022-07-02 21:31:32.029105,2022-07-02 21:31:39.264320,0 days 00:00:07.235215,4.0,0.1354226449468282,344,16030032,l1,0.0027074645664304305,COMPLETE
541,0.9615761469590338,2022-07-02 22:10:44.976247,2022-07-02 22:10:53.248718,0 days 00:00:08.272471,3.6,0.7926716705216583,449,38493415,l1,1.5426310855718537e-05,COMPLETE
172,0.9615761469590338,2022-07-02 21:31:08.005161,2022-07-02 21:31:15.874628,0 days 00:00:07.869467,4.1,0.08770127807936036,281,3202232,l1,0.0002762601896274643,COMPLETE
171,0.9615761469590338,2022-07-02 21:31:00.663393,2022-07-02 21:31:08.004865,0 days 00:00:07.341472,3.5000000000000004,0.6836364429533761,466,17931928,l1,0.002229960231407098,COMPLETE
537,0.9615761469590338,2022-07-02 22:10:15.132097,2022-07-02 22:10:23.140139,0 days 00:00:08.008042,4.8,0.07148085632520636,411,25320369,l1,0.001520982839049916,COMPLETE
151,0.9615761469590338,2022-07-02 21:28:40.981382,2022-07-02 21:28:48.452557,0 days 00:00:07.471175,3.2,0.16350006046148763,449,14669245,l1,0.001571160152910336,COMPLETE
720,0.9615761469590338,2022-07-02 22:30:27.519052,2022-07-02 22:30:35.883628,0 days 00:00:08.364576,3.7,0.2680262859887944,91,2261868,l1,4.7755512530128384e-05,COMPLETE
515,0.9615761469590338,2022-07-02 22:07:59.489207,2022-07-02 22:08:07.698825,0 days 00:00:08.209618,7.3,0.5786078441439851,464,3974689,l1,5.909183329332677e-05,COMPLETE
104,0.9615761469590338,2022-07-02 21:23:55.669061,2022-07-02 21:24:03.175125,0 days 00:00:07.506064,3.7,0.18775321257128494,467,12794685,l1,0.002210581722133235,COMPLETE
514,0.9615761469590338,2022-07-02 22:07:51.613747,2022-07-02 22:07:59.488714,0 days 00:00:07.874967,4.3999999999999995,0.7726748781947841,430,24530842,l1,0.001816263233822467,COMPLETE
133,0.9615761469590338,2022-07-02 21:26:58.203216,2022-07-02 21:27:05.433418,0 days 00:00:07.230202,3.8000000000000003,0.14364100376041922,466,15795822,l1,0.002589346882698387,COMPLETE
740,0.9615761469590338,2022-07-02 22:32:36.376747,2022-07-02 22:32:44.630799,0 days 00:00:08.254052,3.2,0.027591496699806605,117,1073677,l1,0.0016752043866558545,COMPLETE
760,0.9615761469590338,2022-07-02 22:34:48.251066,2022-07-02 22:34:56.091810,0 days 00:00:07.840744,3.9000000000000004,0.08081029992428124,415,23947234,l1,2.678032841354073e-05,COMPLETE
499,0.9615761469590338,2022-07-02 22:06:19.552841,2022-07-02 22:06:27.264033,0 days 00:00:07.711192,3.7,0.8510083867189214,474,11216282,l1,0.001838237756775795,COMPLETE
122,0.9615761469590338,2022-07-02 21:25:40.496306,2022-07-02 21:25:47.995235,0 days 00:00:07.498929,4.9,0.11883147262363285,455,6229595,l1,0.001294961605304409,COMPLETE
121,0.9615761469590338,2022-07-02 21:25:33.214125,2022-07-02 21:25:40.495945,0 days 00:00:07.281820,3.7,0.15955204454743332,465,14881954,l1,0.0023715908137585703,COMPLETE
496,0.9615761469590338,2022-07-02 22:05:56.760354,2022-07-02 22:06:04.851350,0 days 00:00:08.090996,4.6,0.8754561331978367,435,12820386,l1,0.0018551762574492326,COMPLETE
108,0.9615761469590338,2022-07-02 21:24:16.582973,2022-07-02 21:24:23.821332,0 days 00:00:07.238359,3.7,0.16035267627800884,486,15462155,l1,0.0023784073364829733,COMPLETE
114,0.9615761469590338,2022-07-02 21:24:58.255092,2022-07-02 21:25:06.245854,0 days 00:00:07.990762,4.3999999999999995,0.09589847495098444,267,3708610,l1,0.0001179561428744317,COMPLETE
492,0.9615761469590338,2022-07-02 22:05:25.253878,2022-07-02 22:05:33.876861,0 days 00:00:08.622983,3.1,0.3184563210645238,500,16981698,l1,1.274342160208477e-05,COMPLETE
702,0.961575866894608,2022-07-02 22:28:29.223801,2022-07-02 22:28:36.647064,0 days 00:00:07.423263,0.4,0.022633700289685012,464,25032365,l1,0.0028781941209562803,COMPLETE
777,0.9615740094861192,2022-07-02 22:36:37.341480,2022-07-02 22:36:45.149054,0 days 00:00:07.807574,0.30000000000000004,0.5754176717402081,350,3434035,l1,0.0020947469400881113,COMPLETE
983,0.9615740094861192,2022-07-02 22:59:17.682593,2022-07-02 22:59:25.524266,0 days 00:00:07.841673,0.30000000000000004,0.5690586009041394,271,19691663,l1,0.0018447414966506525,COMPLETE
313,0.9615740094861192,2022-07-02 21:46:39.710354,2022-07-02 21:46:47.481798,0 days 00:00:07.771444,0.30000000000000004,0.044144604031824276,97,28103834,l1,0.0019746470572626143,COMPLETE
701,0.9615740094861192,2022-07-02 22:28:21.414866,2022-07-02 22:28:29.223225,0 days 00:00:07.808359,0.30000000000000004,0.14525140699583114,283,19953256,l1,0.0018304392200788483,COMPLETE
681,0.9615740094861192,2022-07-02 22:26:11.839825,2022-07-02 22:26:19.965110,0 days 00:00:08.125285,0.30000000000000004,0.7359919311710247,188,26836737,l1,4.121883340606918e-05,COMPLETE
225,0.9615740094861192,2022-07-02 21:36:58.594983,2022-07-02 21:37:06.002029,0 days 00:00:07.407046,0.30000000000000004,0.591296522006245,115,25936811,l1,0.001992974143324515,COMPLETE
269,0.9615740094861192,2022-07-02 21:42:02.754463,2022-07-02 21:42:10.468135,0 days 00:00:07.713672,0.30000000000000004,0.04048209338266315,125,33130467,l1,0.0018819614720035067,COMPLETE
734,0.961570294737459,2022-07-02 22:31:52.027504,2022-07-02 22:31:59.451274,0 days 00:00:07.423770,0.1,0.6116042352081994,138,1745638,l1,0.0031245951262364358,COMPLETE
328,0.9615699111752208,2022-07-02 21:48:16.660420,2022-07-02 21:48:24.511813,0 days 00:00:07.851393,0.4,0.5157965543514409,114,35008922,l1,0.0021522265713906944,COMPLETE
383,0.9615699111752208,2022-07-02 21:53:54.421734,2022-07-02 21:54:02.192066,0 days 00:00:07.770332,0.4,0.09682371063131776,94,32779755,l1,9.599131766499405e-05,COMPLETE
660,0.9615699111752208,2022-07-02 22:23:36.647525,2022-07-02 22:23:44.541515,0 days 00:00:07.893990,0.4,0.6601073749787151,264,30149910,l1,0.0019690789691747873,COMPLETE
55,0.9615699111752208,2022-07-02 21:19:25.195921,2022-07-02 21:19:33.032927,0 days 00:00:07.837006,0.4,0.2795859975508004,456,8379752,l1,0.00017756647917749717,COMPLETE
243,0.9615699111752208,2022-07-02 21:39:13.529814,2022-07-02 21:39:21.176821,0 days 00:00:07.647007,0.4,0.01570814139137902,147,30586877,l1,0.0016963921668260488,COMPLETE
361,0.9615675971489549,2022-07-02 21:51:36.938610,2022-07-02 21:51:44.222621,0 days 00:00:07.284011,0.5,0.5703640502864479,150,38898539,l1,0.0029297779489786922,COMPLETE
683,0.9615625854468298,2022-07-02 22:26:20.772599,2022-07-02 22:26:28.922839,0 days 00:00:08.150240,1.2000000000000002,0.6884101088562063,437,25952521,l1,0.00021008016154289936,COMPLETE
164,0.9615625854468298,2022-07-02 21:30:09.956280,2022-07-02 21:30:17.899887,0 days 00:00:07.943607,1.2000000000000002,0.6492087499275363,220,11147211,l1,8.112827557147658e-05,COMPLETE
229,0.9615581339488353,2022-07-02 21:37:26.778773,2022-07-02 21:37:33.919216,0 days 00:00:07.140443,0.1,0.04026429342948142,127,25733704,l1,0.003400789496504149,COMPLETE
673,0.9615581339488353,2022-07-02 22:25:13.783640,2022-07-02 22:25:21.129116,0 days 00:00:07.345476,0.1,0.03828374829532619,424,23589550,l1,0.0033060927727915357,COMPLETE
968,0.9615581339488353,2022-07-02 22:57:33.589017,2022-07-02 22:57:41.092246,0 days 00:00:07.503229,0.1,0.640788889048742,358,42092941,l1,0.003281734092074896,COMPLETE
593,0.961558030711132,2022-07-02 22:16:20.509818,2022-07-02 22:16:27.859371,0 days 00:00:07.349553,4.2,0.6885873224605256,475,28189545,l1,0.0030534094470062714,COMPLETE
511,0.961558030711132,2022-07-02 22:07:29.777569,2022-07-02 22:07:37.127841,0 days 00:00:07.350272,5.4,0.7430760676044421,413,6429973,l1,0.0030446758875851644,COMPLETE
565,0.961558030711132,2022-07-02 22:13:12.037162,2022-07-02 22:13:19.456993,0 days 00:00:07.419831,3.8000000000000003,0.7570508531004255,241,49425603,l1,0.0030032028707078,COMPLETE
116,0.961558030711132,2022-07-02 21:25:12.085649,2022-07-02 21:25:19.207626,0 days 00:00:07.121977,4.3999999999999995,0.09305744358099395,230,2563124,l1,0.003159927058346466,COMPLETE
94,0.961558030711132,2022-07-02 21:23:07.625016,2022-07-02 21:23:14.740900,0 days 00:00:07.115884,3.6,0.8115230297715128,428,12087205,l1,0.0030851461560206985,COMPLETE
12,0.9615557167021133,2022-07-02 21:16:17.116870,2022-07-02 21:16:24.466954,0 days 00:00:07.350084,0.1,0.6727877904262718,493,1350224,l1,0.0017792241542391313,COMPLETE
920,0.9615537561083101,2022-07-02 22:52:20.268073,2022-07-02 22:52:28.352379,0 days 00:00:08.084306,0.7000000000000001,0.0772493923502382,356,16749564,l1,0.00182685796778271,COMPLETE
550,0.9615537561083101,2022-07-02 22:11:28.961217,2022-07-02 22:11:36.535115,0 days 00:00:07.573898,4.8,0.5578678997364599,275,6867289,l1,0.002711308300305366,COMPLETE
219,0.9615537561083101,2022-07-02 21:36:12.974201,2022-07-02 21:36:20.149262,0 days 00:00:07.175061,0.7000000000000001,0.4897096577199939,131,26528755,l1,0.0030112977457833795,COMPLETE
984,0.9615530193644091,2022-07-02 22:59:25.525034,2022-07-02 22:59:33.046066,0 days 00:00:07.521032,0.1,0.5060591830570929,53,35291964,l1,0.003263365410880909,COMPLETE
587,0.961543910324396,2022-07-02 22:15:37.007651,2022-07-02 22:15:44.431038,0 days 00:00:07.423387,4.3,0.817483603441409,454,44145093,l1,0.0030507338746944544,COMPLETE
336,0.961543837097877,2022-07-02 21:49:04.846484,2022-07-02 21:49:12.014076,0 days 00:00:07.167592,0.1,0.10931172306855372,148,22688549,l1,0.0031379759355655455,COMPLETE
11,0.961543350012861,2022-07-02 21:16:10.001285,2022-07-02 21:16:17.116750,0 days 00:00:07.115465,1.1,0.6858625445659143,499,8037234,l1,0.0029501417280427857,COMPLETE
157,0.9615414929827193,2022-07-02 21:29:24.095801,2022-07-02 21:29:31.218841,0 days 00:00:07.123040,3.5000000000000004,0.49817400064758366,233,16051026,l1,0.003239458406151075,COMPLETE
167,0.961528670116516,2022-07-02 21:30:32.311466,2022-07-02 21:30:40.379754,0 days 00:00:08.068288,0.1,0.1150696042290061,256,12846075,l1,0.00013479597225621794,COMPLETE
878,0.9615263878444401,2022-07-02 22:47:56.677553,2022-07-02 22:48:04.020797,0 days 00:00:07.343244,0.1,0.7631800927162754,458,43262685,l1,0.0035848303687606477,COMPLETE
932,0.9615263878444401,2022-07-02 22:53:32.677844,2022-07-02 22:53:40.056582,0 days 00:00:07.378738,0.1,0.5763769184433263,54,21932796,l1,0.0034320499888326485,COMPLETE
259,0.9615263878444401,2022-07-02 21:40:56.763468,2022-07-02 21:41:04.019120,0 days 00:00:07.255652,0.1,0.4427763464653335,90,34958171,l1,0.0034925321353891886,COMPLETE
246,0.9615263878444401,2022-07-02 21:39:36.592063,2022-07-02 21:39:43.635953,0 days 00:00:07.043890,0.1,0.04516121621874061,99,33785864,l1,0.0035503474674633373,COMPLETE
999,0.961522394371967,2022-07-02 23:00:55.139414,2022-07-02 23:01:02.536574,0 days 00:00:07.397160,0.1,0.5592805077161576,68,30556099,l1,0.003611308913440851,COMPLETE
262,0.961522394371967,2022-07-02 21:41:17.999310,2022-07-02 21:41:25.051397,0 days 00:00:07.052087,0.1,0.04795386404073313,150,38452181,l1,0.0036657079570494733,COMPLETE
206,0.9615119591725629,2022-07-02 21:34:50.259584,2022-07-02 21:34:57.378889,0 days 00:00:07.119305,3.2,0.5830923391144647,479,13709643,l1,0.003238459439388836,COMPLETE
791,0.9615076854272512,2022-07-02 22:38:02.725917,2022-07-02 22:38:10.096916,0 days 00:00:07.370999,1.1,0.526045988527619,63,1758352,l1,0.0032956215418304723,COMPLETE
483,0.9615076854272512,2022-07-02 22:04:27.296420,2022-07-02 22:04:34.796483,0 days 00:00:07.500063,3.8000000000000003,0.07743726773760827,444,39062411,l1,0.0022085305761311218,COMPLETE
92,0.9615045326767067,2022-07-02 21:22:53.949284,2022-07-02 21:23:01.155330,0 days 00:00:07.206046,2.4000000000000004,0.7426294238959302,437,11810702,l1,0.0023135046423543508,COMPLETE
552,0.9615002591245148,2022-07-02 22:11:37.263618,2022-07-02 22:11:45.070414,0 days 00:00:07.806796,1.1,0.7037446945416385,451,42320505,l1,0.0016515897214062379,COMPLETE
41,0.9615002591245148,2022-07-02 21:18:17.705125,2022-07-02 21:18:25.985588,0 days 00:00:08.280463,1.0,0.04201806751223449,448,3023430,l1,0.00024566805419389904,COMPLETE
470,0.9615002591245148,2022-07-02 22:03:13.250361,2022-07-02 22:03:21.192838,0 days 00:00:07.942477,6.4,0.3873778178644627,478,13415570,l1,3.444035841892646e-05,COMPLETE
657,0.9615002591245148,2022-07-02 22:23:12.967897,2022-07-02 22:23:20.602978,0 days 00:00:07.635081,2.1,0.044050088878581646,412,25176553,l1,0.0015720362270190463,COMPLETE
