iteration,roc_weighted,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
103,0.9330816382425788,2022-07-02 23:33:11.364553,2022-07-02 23:33:12.777746,0 days 00:00:01.413193,7.2,0.8861052860804675,70.0,25544179.0,l1,0.036300005661882816,COMPLETE
870,0.9330816382425788,2022-07-02 23:54:52.706491,2022-07-02 23:54:54.451609,0 days 00:00:01.745118,9.700000000000001,0.14344846638632225,370.0,37645343.0,l1,0.03861184850044186,COMPLETE
512,0.9330814189106205,2022-07-02 23:44:05.459525,2022-07-02 23:44:07.030782,0 days 00:00:01.571257,9.3,0.1311783824537329,340.0,28834729.0,l1,0.050147723329018186,COMPLETE
919,0.9330814189106205,2022-07-02 23:56:26.060930,2022-07-02 23:56:27.804866,0 days 00:00:01.743936,9.700000000000001,0.0057249212894240065,103.0,35708868.0,l1,0.05378697571767242,COMPLETE
716,0.9330814189106205,2022-07-02 23:50:00.661666,2022-07-02 23:50:02.618979,0 days 00:00:01.957313,9.700000000000001,0.0237022474990399,320.0,40653961.0,l1,0.051639906300713016,COMPLETE
783,0.9330804246251214,2022-07-02 23:52:06.511293,2022-07-02 23:52:08.243556,0 days 00:00:01.732263,9.1,0.047094698930418566,362.0,8278144.0,l1,0.03538807147167871,COMPLETE
265,0.9330804246251214,2022-07-02 23:37:19.238924,2022-07-02 23:37:21.018637,0 days 00:00:01.779713,6.3,0.9999391045252632,197.0,12151373.0,l1,0.03567122050667792,COMPLETE
262,0.9330804246251214,2022-07-02 23:37:14.465078,2022-07-02 23:37:15.950410,0 days 00:00:01.485332,5.7,0.08279962215580383,191.0,14522932.0,l1,0.03565649071875128,COMPLETE
710,0.9330804246251214,2022-07-02 23:49:50.210243,2022-07-02 23:49:51.907160,0 days 00:00:01.696917,9.0,0.03915975326617269,304.0,34550543.0,l1,0.03502010441275924,COMPLETE
256,0.9330804246251214,2022-07-02 23:37:05.409227,2022-07-02 23:37:06.895402,0 days 00:00:01.486175,5.7,0.9895149798288678,240.0,18838336.0,l1,0.035711879426705194,COMPLETE
105,0.9330804246251214,2022-07-02 23:33:14.833472,2022-07-02 23:33:16.254354,0 days 00:00:01.420882,7.8,0.9335911349094442,145.0,16970239.0,l1,0.035447400459573924,COMPLETE
831,0.9330804246251214,2022-07-02 23:53:41.576362,2022-07-02 23:53:43.325227,0 days 00:00:01.748865,9.2,0.20080311774205906,297.0,35414602.0,l1,0.03576595275676919,COMPLETE
213,0.9330804246251214,2022-07-02 23:36:00.911813,2022-07-02 23:36:02.376302,0 days 00:00:01.464489,6.4,0.9556586662877,260.0,15100061.0,l1,0.035524194201076886,COMPLETE
92,0.9330804246251214,2022-07-02 23:32:51.904800,2022-07-02 23:32:53.315228,0 days 00:00:01.410428,5.9,0.8694622753561065,146.0,21768943.0,l1,0.03539128750618428,COMPLETE
223,0.9330804246251214,2022-07-02 23:36:16.130984,2022-07-02 23:36:17.596639,0 days 00:00:01.465655,6.6,0.08420660787000632,186.0,14093317.0,l1,0.0355829236294476,COMPLETE
522,0.9330804246251214,2022-07-02 23:44:23.196310,2022-07-02 23:44:24.799232,0 days 00:00:01.602922,9.4,0.5229832743141745,314.0,24477112.0,l1,0.035397725475802916,COMPLETE
243,0.9330804246251214,2022-07-02 23:36:46.224679,2022-07-02 23:36:47.704375,0 days 00:00:01.479696,6.2,0.09053895156670987,174.0,13662826.0,l1,0.03534757406002851,COMPLETE
914,0.9330804246251214,2022-07-02 23:56:16.623774,2022-07-02 23:56:18.402303,0 days 00:00:01.778529,9.9,0.2042181260237021,399.0,35973883.0,l1,0.03537742801392935,COMPLETE
239,0.9330804246251214,2022-07-02 23:36:40.838091,2022-07-02 23:36:42.319580,0 days 00:00:01.481489,10.0,0.036494040254768725,206.0,9528595.0,l1,0.03570219143975973,COMPLETE
821,0.9330804246251214,2022-07-02 23:53:23.501706,2022-07-02 23:53:25.269843,0 days 00:00:01.768137,9.4,0.17003575159355103,243.0,5664520.0,l1,0.03556732674016581,COMPLETE
549,0.9330804246251214,2022-07-02 23:45:11.568431,2022-07-02 23:45:13.189969,0 days 00:00:01.621538,9.8,0.17188541379004701,241.0,6834441.0,l1,0.03515751573800168,COMPLETE
745,0.9330804246251214,2022-07-02 23:50:49.849677,2022-07-02 23:50:51.850393,0 days 00:00:02.000716,9.4,0.012072974699481206,153.0,3720549.0,l1,0.03542169531859876,COMPLETE
556,0.9330804246251214,2022-07-02 23:45:22.520919,2022-07-02 23:45:24.155324,0 days 00:00:01.634405,9.0,0.37657880951049716,320.0,12425832.0,l1,0.03547506685789898,COMPLETE
983,0.9330804246251214,2022-07-02 23:58:25.063984,2022-07-02 23:58:26.928975,0 days 00:00:01.864991,9.4,0.1551490010999301,105.0,36698174.0,l1,0.03541515240800635,COMPLETE
957,0.9330804246251214,2022-07-02 23:57:38.115711,2022-07-02 23:57:39.927963,0 days 00:00:01.812252,9.1,0.6127579155623537,248.0,38026909.0,l1,0.03524563067363669,COMPLETE
90,0.9330804246251214,2022-07-02 23:32:49.078970,2022-07-02 23:32:50.501091,0 days 00:00:01.422121,7.4,0.8579867657011453,106.0,16377805.0,l1,0.035707395573189825,COMPLETE
328,0.9330804246251214,2022-07-02 23:39:01.461233,2022-07-02 23:39:02.985075,0 days 00:00:01.523842,3.3000000000000003,0.16252104282924407,205.0,15440962.0,l1,0.03506277462647426,COMPLETE
374,0.9330804246251214,2022-07-02 23:40:15.790246,2022-07-02 23:40:17.326976,0 days 00:00:01.536730,9.1,0.5724933591216413,329.0,12344619.0,l1,0.03565534157238886,COMPLETE
371,0.9330804246251214,2022-07-02 23:40:10.822897,2022-07-02 23:40:12.652140,0 days 00:00:01.829243,6.7,0.9535405169614866,248.0,12345482.0,l1,0.03509804705421771,COMPLETE
385,0.9330804246251214,2022-07-02 23:40:32.923741,2022-07-02 23:40:34.467322,0 days 00:00:01.543581,9.3,0.5839146242567577,406.0,8677177.0,l1,0.035136638246828215,COMPLETE
397,0.9330804246251214,2022-07-02 23:40:54.149433,2022-07-02 23:40:55.700411,0 days 00:00:01.550978,9.3,0.10785998905918268,329.0,10903680.0,l1,0.03549945199369025,COMPLETE
361,0.9330804246251214,2022-07-02 23:39:56.232407,2022-07-02 23:39:57.766037,0 days 00:00:01.533630,9.1,0.4784002652097051,320.0,12148602.0,l1,0.035570665398114286,COMPLETE
883,0.9330804246251214,2022-07-02 23:55:16.107957,2022-07-02 23:55:17.881738,0 days 00:00:01.773781,9.4,0.6561968864116801,380.0,7721011.0,l1,0.03512395893791399,COMPLETE
75,0.9330804246251214,2022-07-02 23:32:21.952248,2022-07-02 23:32:23.395358,0 days 00:00:01.443110,6.2,0.8531510586577432,97.0,21879585.0,l1,0.035718353869778924,COMPLETE
346,0.9330804246251214,2022-07-02 23:39:32.333747,2022-07-02 23:39:33.869928,0 days 00:00:01.536181,3.6,0.12226394520785311,338.0,26808881.0,l1,0.035392004907596024,COMPLETE
888,0.9330804246251214,2022-07-02 23:55:25.247814,2022-07-02 23:55:27.026315,0 days 00:00:01.778501,9.0,0.16864842835896435,65.0,33862998.0,l1,0.03544135779387032,COMPLETE
425,0.9330804246251214,2022-07-02 23:41:38.936858,2022-07-02 23:41:40.498120,0 days 00:00:01.561262,9.4,0.21326446319883202,288.0,7142877.0,l1,0.03548746456126901,COMPLETE
427,0.9330804246251214,2022-07-02 23:41:42.210157,2022-07-02 23:41:43.765192,0 days 00:00:01.555035,9.5,0.171891435238185,260.0,4214891.0,l1,0.03564324706067552,COMPLETE
329,0.9330804246251214,2022-07-02 23:39:02.985474,2022-07-02 23:39:04.509312,0 days 00:00:01.523838,9.4,0.1344938508870696,305.0,14149729.0,l1,0.03498202898388598,COMPLETE
438,0.9330804246251214,2022-07-02 23:41:58.013327,2022-07-02 23:41:59.583667,0 days 00:00:01.570340,9.5,0.5579497188145953,201.0,6972814.0,l1,0.0355799732014144,COMPLETE
712,0.9330804246251214,2022-07-02 23:49:53.599136,2022-07-02 23:49:55.291013,0 days 00:00:01.691877,9.6,0.18897666407075592,296.0,26898683.0,l1,0.03504781576494599,COMPLETE
892,0.9330804246251214,2022-07-02 23:55:31.719828,2022-07-02 23:55:33.496343,0 days 00:00:01.776515,9.2,0.08090795591500571,343.0,5012939.0,l1,0.03532843886498883,COMPLETE
443,0.9330804246251214,2022-07-02 23:42:06.383675,2022-07-02 23:42:07.945622,0 days 00:00:01.561947,9.2,0.026225360738160147,345.0,11128470.0,l1,0.035753806137411734,COMPLETE
452,0.9330804246251214,2022-07-02 23:42:21.319685,2022-07-02 23:42:22.866114,0 days 00:00:01.546429,8.6,0.5490896182104853,314.0,26647108.0,l1,0.035195405169605766,COMPLETE
853,0.9330804246251214,2022-07-02 23:54:22.047249,2022-07-02 23:54:23.808194,0 days 00:00:01.760945,9.0,0.28829073357059154,98.0,45212324.0,l1,0.03553799764590729,COMPLETE
959,0.9330804246251214,2022-07-02 23:57:41.717513,2022-07-02 23:57:43.520324,0 days 00:00:01.802811,9.6,0.053339376998105044,295.0,42528525.0,l1,0.035691580374845815,COMPLETE
965,0.9330804246251214,2022-07-02 23:57:52.808604,2022-07-02 23:57:54.636821,0 days 00:00:01.828217,9.4,0.0405348818819537,365.0,32905650.0,l1,0.03555277483101637,COMPLETE
299,0.9330804246251214,2022-07-02 23:38:13.463201,2022-07-02 23:38:14.963412,0 days 00:00:01.500211,10.0,0.6794840680840724,185.0,13287496.0,l1,0.03545882820763011,COMPLETE
107,0.9330804246251214,2022-07-02 23:33:17.674278,2022-07-02 23:33:19.094035,0 days 00:00:01.419757,6.8,0.9678925982811324,56.0,17035976.0,l1,0.03498647333712831,COMPLETE
847,0.9330804246251214,2022-07-02 23:54:10.063883,2022-07-02 23:54:11.842566,0 days 00:00:01.778683,9.6,0.08689759291606736,335.0,44802349.0,l1,0.03492328605746391,COMPLETE
288,0.9330804246251214,2022-07-02 23:37:56.102016,2022-07-02 23:37:57.602947,0 days 00:00:01.500931,9.6,0.9934135928374374,84.0,18041434.0,l1,0.035089686006937695,COMPLETE
475,0.9330804246251214,2022-07-02 23:43:06.827330,2022-07-02 23:43:08.417636,0 days 00:00:01.590306,9.8,0.1808893372733366,275.0,40896812.0,l1,0.0349521773588006,COMPLETE
284,0.9330804246251214,2022-07-02 23:37:49.956611,2022-07-02 23:37:51.450710,0 days 00:00:01.494099,5.8,0.1786566548403477,210.0,11500438.0,l1,0.03545794882091663,COMPLETE
106,0.9330804246251214,2022-07-02 23:33:16.254551,2022-07-02 23:33:17.674089,0 days 00:00:01.419538,6.9,0.9386284983848077,54.0,17248427.0,l1,0.035530579588089264,COMPLETE
768,0.9330804246251214,2022-07-02 23:51:40.148243,2022-07-02 23:51:41.891852,0 days 00:00:01.743609,9.3,0.0004941285403467243,124.0,5680352.0,l1,0.035529524856501626,COMPLETE
108,0.9330804246251214,2022-07-02 23:33:19.094234,2022-07-02 23:33:20.519616,0 days 00:00:01.425382,6.8,0.9357487141240054,142.0,16962056.0,l1,0.035180655254638614,COMPLETE
811,0.9330804246251214,2022-07-02 23:53:04.673505,2022-07-02 23:53:06.429067,0 days 00:00:01.755562,10.0,0.036220618624879984,358.0,44713209.0,l1,0.03554873702912954,COMPLETE
688,0.9330804246251214,2022-07-02 23:49:09.559393,2022-07-02 23:49:11.248193,0 days 00:00:01.688800,9.8,0.0027153605151523826,374.0,9165515.0,l1,0.03503329367285336,COMPLETE
631,0.9330804246251214,2022-07-02 23:47:31.651276,2022-07-02 23:47:33.316495,0 days 00:00:01.665219,9.2,0.025048927103072924,358.0,47231395.0,l1,0.035817487351105085,COMPLETE
625,0.9330804246251214,2022-07-02 23:47:21.156073,2022-07-02 23:47:22.813641,0 days 00:00:01.657568,9.5,0.130694751770128,343.0,7709012.0,l1,0.03523919538078569,COMPLETE
925,0.9330804246251214,2022-07-02 23:56:39.031899,2022-07-02 23:56:40.826263,0 days 00:00:01.794364,4.6,0.6325699474827299,95.0,20340873.0,l1,0.035471551995860065,COMPLETE
636,0.9330804246251214,2022-07-02 23:47:39.987323,2022-07-02 23:47:41.645131,0 days 00:00:01.657808,10.0,0.07820233161378343,340.0,46361536.0,l1,0.03562811448738973,COMPLETE
980,0.9330804246251214,2022-07-02 23:58:19.269596,2022-07-02 23:58:21.406383,0 days 00:00:02.136787,9.2,0.03488871989127723,358.0,20479163.0,l1,0.03501825121196609,COMPLETE
114,0.9330804246251214,2022-07-02 23:33:29.378831,2022-07-02 23:33:30.795146,0 days 00:00:01.416315,6.5,0.9380975713078421,170.0,16026801.0,l1,0.035549725832981105,COMPLETE
802,0.9330804246251214,2022-07-02 23:52:44.149859,2022-07-02 23:52:45.901781,0 days 00:00:01.751922,9.5,0.18621890818225326,291.0,41807173.0,l1,0.03541522320376982,COMPLETE
113,0.9330804246251214,2022-07-02 23:33:27.919908,2022-07-02 23:33:29.378629,0 days 00:00:01.458721,6.6,0.9312546889901219,128.0,14470767.0,l1,0.035048522828279076,COMPLETE
142,0.9330804246251214,2022-07-02 23:34:13.173483,2022-07-02 23:34:14.603402,0 days 00:00:01.429919,6.5,0.9459159644397991,164.0,17311735.0,l1,0.03532098310422955,COMPLETE
604,0.9330804246251214,2022-07-02 23:46:45.946084,2022-07-02 23:46:47.598225,0 days 00:00:01.652141,9.9,0.3298179557396401,366.0,44761103.0,l1,0.03533075498064563,COMPLETE
944,0.9330804246251214,2022-07-02 23:57:13.821337,2022-07-02 23:57:15.625378,0 days 00:00:01.804041,9.4,0.025242777386947184,248.0,32768834.0,l1,0.03574389556998369,COMPLETE
751,0.9330804246251214,2022-07-02 23:51:02.005259,2022-07-02 23:51:03.716190,0 days 00:00:01.710931,9.2,0.12306858251607747,312.0,2576178.0,l1,0.035327399503011454,COMPLETE
116,0.9330804246251214,2022-07-02 23:33:32.578465,2022-07-02 23:33:34.007619,0 days 00:00:01.429154,7.4,0.9282941537048855,128.0,10505214.0,l1,0.03557181679061096,COMPLETE
849,0.9330803149591421,2022-07-02 23:54:13.876426,2022-07-02 23:54:15.632820,0 days 00:00:01.756394,8.9,0.029259075523758494,373.0,6224751.0,l1,0.03717944148562488,COMPLETE
132,0.9330803149591421,2022-07-02 23:33:59.156601,2022-07-02 23:34:00.576436,0 days 00:00:01.419835,6.5,0.9094962001817277,138.0,16213244.0,l1,0.03645181622723324,COMPLETE
130,0.9330803149591421,2022-07-02 23:33:56.049955,2022-07-02 23:33:57.477612,0 days 00:00:01.427657,7.6,0.9310237870906012,124.0,14556284.0,l1,0.036310681248977836,COMPLETE
506,0.9330803149591421,2022-07-02 23:43:55.843880,2022-07-02 23:43:57.440317,0 days 00:00:01.596437,8.9,0.1595951028428087,344.0,7579764.0,l1,0.03565286884966042,COMPLETE
162,0.9330803149591421,2022-07-02 23:34:46.761624,2022-07-02 23:34:48.191677,0 days 00:00:01.430053,5.1,0.8077134423100943,106.0,16456321.0,l1,0.03670135924719772,COMPLETE
902,0.9330803149591421,2022-07-02 23:55:50.738665,2022-07-02 23:55:52.778067,0 days 00:00:02.039402,8.8,0.10860493358319166,111.0,36198980.0,l1,0.03701177613833629,COMPLETE
827,0.9330803149591421,2022-07-02 23:53:34.574012,2022-07-02 23:53:36.319682,0 days 00:00:01.745670,8.8,0.08685586911155141,203.0,48257592.0,l1,0.03707087534806804,COMPLETE
432,0.9330803149591421,2022-07-02 23:41:49.056077,2022-07-02 23:41:50.616189,0 days 00:00:01.560112,8.8,0.1277539039771513,334.0,10018825.0,l1,0.03628830335086995,COMPLETE
247,0.9330803149591421,2022-07-02 23:36:52.133979,2022-07-02 23:36:53.754035,0 days 00:00:01.620056,6.5,0.10908945021307327,190.0,12709345.0,l1,0.03675752053943053,COMPLETE
181,0.9330803149591421,2022-07-02 23:35:14.729565,2022-07-02 23:35:16.178725,0 days 00:00:01.449160,5.6,0.9755524741888698,186.0,9121505.0,l1,0.036152357911893564,COMPLETE
939,0.9330803149591421,2022-07-02 23:57:04.692258,2022-07-02 23:57:06.488705,0 days 00:00:01.796447,8.9,0.0006845555976280927,101.0,25728098.0,l1,0.036928542442262624,COMPLETE
694,0.9330803149591421,2022-07-02 23:49:19.927665,2022-07-02 23:49:21.617886,0 days 00:00:01.690221,3.7,0.39235785493252595,321.0,40454161.0,l1,0.036561304581939194,COMPLETE
337,0.9330803149591421,2022-07-02 23:39:16.019170,2022-07-02 23:39:17.544774,0 days 00:00:01.525604,8.9,0.12961939407853557,326.0,11117737.0,l1,0.03608262019821915,COMPLETE
865,0.9330803149591421,2022-07-02 23:54:43.446785,2022-07-02 23:54:45.178361,0 days 00:00:01.731576,8.6,0.14399796420813352,335.0,23320904.0,l1,0.03593826468365046,COMPLETE
70,0.9330803149591421,2022-07-02 23:32:13.809786,2022-07-02 23:32:15.176265,0 days 00:00:01.366479,6.4,0.8436047120404443,241.0,22706271.0,l1,0.038537696211229266,COMPLETE
263,0.9330803149591421,2022-07-02 23:37:15.950734,2022-07-02 23:37:17.427388,0 days 00:00:01.476654,6.4,0.05200847616879795,216.0,16434920.0,l1,0.03864279225163616,COMPLETE
212,0.9330803149591421,2022-07-02 23:35:59.450290,2022-07-02 23:36:00.911555,0 days 00:00:01.461265,5.8,0.9973630820432616,218.0,15749192.0,l1,0.03641102648949864,COMPLETE
186,0.9330803149591421,2022-07-02 23:35:22.379416,2022-07-02 23:35:23.831255,0 days 00:00:01.451839,5.3,0.8223751923242227,177.0,17162534.0,l1,0.03666657064336186,COMPLETE
297,0.9330803149591421,2022-07-02 23:38:10.159252,2022-07-02 23:38:11.659798,0 days 00:00:01.500546,6.5,0.39098994313144086,216.0,16745378.0,l1,0.0372734647403145,COMPLETE
357,0.9330803149591421,2022-07-02 23:39:50.586390,2022-07-02 23:39:52.119112,0 days 00:00:01.532722,8.9,0.222923838299249,245.0,17726394.0,l1,0.036682888792400246,COMPLETE
613,0.9330803149591421,2022-07-02 23:47:00.648022,2022-07-02 23:47:02.283541,0 days 00:00:01.635519,8.8,0.1569947294864742,316.0,28612861.0,l1,0.03697560870870809,COMPLETE
866,0.9330803149591421,2022-07-02 23:54:45.179276,2022-07-02 23:54:46.940621,0 days 00:00:01.761345,8.9,0.10660683387817545,308.0,41190060.0,l1,0.03669803902642054,COMPLETE
177,0.9330803149591421,2022-07-02 23:35:08.782546,2022-07-02 23:35:10.234639,0 days 00:00:01.452093,5.6,0.751924077257132,191.0,13288559.0,l1,0.036871118002744396,COMPLETE
20,0.9330800956271836,2022-07-02 23:31:05.604838,2022-07-02 23:31:06.950611,0 days 00:00:01.345773,3.5000000000000004,0.335655419360999,130.0,26187708.0,l1,0.05294667132657421,COMPLETE
560,0.9330799859612042,2022-07-02 23:45:29.786473,2022-07-02 23:45:31.336068,0 days 00:00:01.549595,9.4,0.6104634706719775,326.0,35151924.0,l1,0.06599645443366242,COMPLETE
311,0.9330789916757054,2022-07-02 23:38:32.128296,2022-07-02 23:38:33.636723,0 days 00:00:01.508427,9.6,0.8175997283299107,173.0,12622844.0,l1,0.03822932254813123,COMPLETE
856,0.9330789916757054,2022-07-02 23:54:28.750245,2022-07-02 23:54:30.811287,0 days 00:00:02.061042,9.4,0.008353758655773322,306.0,22232684.0,l1,0.03880898301797162,COMPLETE
726,0.9330789916757054,2022-07-02 23:50:17.751854,2022-07-02 23:50:19.741186,0 days 00:00:01.989332,9.1,0.033779238367258685,379.0,8251725.0,l1,0.03895053739442579,COMPLETE
317,0.9330789916757054,2022-07-02 23:38:40.428031,2022-07-02 23:38:41.934962,0 days 00:00:01.506931,6.7,0.09674276109880739,197.0,14720397.0,l1,0.03740534990847551,COMPLETE
963,0.9330789916757054,2022-07-02 23:57:49.195154,2022-07-02 23:57:50.996566,0 days 00:00:01.801412,9.9,0.020467079828813343,294.0,37830135.0,l1,0.03818987225040548,COMPLETE
895,0.9330789916757054,2022-07-02 23:55:37.774157,2022-07-02 23:55:39.560273,0 days 00:00:01.786116,8.7,0.03869730771340792,75.0,31618247.0,l1,0.0388073189266572,COMPLETE
868,0.9330789916757054,2022-07-02 23:54:48.696953,2022-07-02 23:54:50.461513,0 days 00:00:01.764560,9.9,0.09872047974697695,326.0,47154532.0,l1,0.03762152933279983,COMPLETE
800,0.9330789916757054,2022-07-02 23:52:40.732850,2022-07-02 23:52:42.433816,0 days 00:00:01.700966,9.8,0.12274365756448809,320.0,44356181.0,l1,0.03725877086151553,COMPLETE
469,0.9330789916757054,2022-07-02 23:42:57.142535,2022-07-02 23:42:58.725353,0 days 00:00:01.582818,10.0,0.05801460394388294,332.0,10015460.0,l1,0.03730045743246292,COMPLETE
73,0.9330789916757054,2022-07-02 23:32:19.157330,2022-07-02 23:32:20.557648,0 days 00:00:01.400318,8.7,0.8032391286914856,141.0,37478945.0,l1,0.03771983506491348,COMPLETE
901,0.9330789916757054,2022-07-02 23:55:48.960167,2022-07-02 23:55:50.737851,0 days 00:00:01.777684,9.4,0.15514960573246714,236.0,25901418.0,l1,0.03801895651279912,COMPLETE
789,0.9330789916757054,2022-07-02 23:52:17.484601,2022-07-02 23:52:19.203474,0 days 00:00:01.718873,8.7,0.17502398206477368,326.0,23078329.0,l1,0.038551957932011445,COMPLETE
938,0.9330789916757054,2022-07-02 23:57:02.630523,2022-07-02 23:57:04.691350,0 days 00:00:02.060827,9.3,0.014860647454228212,106.0,23518588.0,l1,0.038409963483842985,COMPLETE
985,0.9330789916757054,2022-07-02 23:58:29.423605,2022-07-02 23:58:31.241106,0 days 00:00:01.817501,9.0,0.2800765245413797,240.0,42747520.0,l1,0.03832631679772623,COMPLETE
372,0.9330789916757054,2022-07-02 23:40:12.652586,2022-07-02 23:40:14.180219,0 days 00:00:01.527633,6.6,0.9781876917100364,374.0,16691938.0,l1,0.03872578373744803,COMPLETE
155,0.9330789916757054,2022-07-02 23:34:37.232058,2022-07-02 23:34:38.664601,0 days 00:00:01.432543,5.3,0.7835028751297674,112.0,15883860.0,l1,0.037895397002196365,COMPLETE
632,0.9330789916757054,2022-07-02 23:47:33.317076,2022-07-02 23:47:35.262457,0 days 00:00:01.945381,9.0,0.0373910352420663,295.0,7216920.0,l1,0.03855862412626839,COMPLETE
990,0.9330789916757054,2022-07-02 23:58:39.606484,2022-07-02 23:58:41.429553,0 days 00:00:01.823069,9.2,0.10005375934563053,341.0,31113937.0,l1,0.03926811632407155,COMPLETE
465,0.9330789916757054,2022-07-02 23:42:49.766812,2022-07-02 23:42:51.330972,0 days 00:00:01.564160,9.8,0.5236088686760552,334.0,24919517.0,l1,0.03878256501139343,COMPLETE
463,0.9330789916757054,2022-07-02 23:42:46.591164,2022-07-02 23:42:48.180613,0 days 00:00:01.589449,9.2,0.17301645919717307,465.0,25404775.0,l1,0.03822654633453689,COMPLETE
82,0.9330789916757054,2022-07-02 23:32:35.404224,2022-07-02 23:32:36.801853,0 days 00:00:01.397629,7.0,0.8937310798244573,88.0,22443542.0,l1,0.03888750063222605,COMPLETE
304,0.9330789916757054,2022-07-02 23:38:20.843171,2022-07-02 23:38:22.353334,0 days 00:00:01.510163,9.3,0.11274767807852291,195.0,11307707.0,l1,0.03873593585465913,COMPLETE
641,0.9330789916757054,2022-07-02 23:47:48.239129,2022-07-02 23:47:50.182337,0 days 00:00:01.943208,9.5,0.061427984146570955,201.0,13520583.0,l1,0.038266302254886767,COMPLETE
446,0.9330789916757054,2022-07-02 23:42:11.343541,2022-07-02 23:42:12.897176,0 days 00:00:01.553635,9.8,0.5691739701653705,175.0,8530434.0,l1,0.038805352460926604,COMPLETE
326,0.9330789916757054,2022-07-02 23:38:58.169702,2022-07-02 23:38:59.689085,0 days 00:00:01.519383,6.0,0.7751750148090748,177.0,17096555.0,l1,0.037417420555369646,COMPLETE
794,0.9330789916757054,2022-07-02 23:52:25.449126,2022-07-02 23:52:27.176546,0 days 00:00:01.727420,9.4,0.22201943128797386,272.0,9097415.0,l1,0.037689842391756656,COMPLETE
440,0.9330789916757054,2022-07-02 23:42:01.135694,2022-07-02 23:42:02.694482,0 days 00:00:01.558788,9.0,0.6238832606980393,164.0,10284512.0,l1,0.03761905828731362,COMPLETE
881,0.9330789916757054,2022-07-02 23:55:12.393747,2022-07-02 23:55:14.161736,0 days 00:00:01.767989,9.5,0.08857786645633757,220.0,47344591.0,l1,0.03851310445298778,COMPLETE
408,0.9330789916757054,2022-07-02 23:41:10.231742,2022-07-02 23:41:11.806600,0 days 00:00:01.574858,5.9,0.9635345456227088,269.0,15202001.0,l1,0.03733204514271515,COMPLETE
356,0.9330789916757054,2022-07-02 23:39:49.058087,2022-07-02 23:39:50.585990,0 days 00:00:01.527903,3.8000000000000003,0.7874420743265443,294.0,13378244.0,l1,0.03875600954190416,COMPLETE
398,0.9330789916757054,2022-07-02 23:40:55.700822,2022-07-02 23:40:57.237469,0 days 00:00:01.536647,5.4,0.41755993194905244,159.0,12851927.0,l1,0.038687648483563444,COMPLETE
354,0.9330789916757054,2022-07-02 23:39:46.023437,2022-07-02 23:39:47.539959,0 days 00:00:01.516522,9.4,0.8469161741341383,82.0,24566586.0,l1,0.0371591702168972,COMPLETE
664,0.9330789916757054,2022-07-02 23:48:28.053368,2022-07-02 23:48:29.725305,0 days 00:00:01.671937,9.9,0.44903849505264787,147.0,13318757.0,l1,0.039008235164002626,COMPLETE
763,0.9330789916757054,2022-07-02 23:51:29.681338,2022-07-02 23:51:31.401522,0 days 00:00:01.720184,9.4,0.01927986836730019,149.0,27550061.0,l1,0.03808394264018066,COMPLETE
413,0.9330789916757054,2022-07-02 23:41:17.371451,2022-07-02 23:41:18.911956,0 days 00:00:01.540505,5.9,0.2534192927275942,170.0,14300993.0,l1,0.03853829608423636,COMPLETE
659,0.9330789916757054,2022-07-02 23:48:20.318428,2022-07-02 23:48:22.010004,0 days 00:00:01.691576,9.2,0.10353471163834295,277.0,45262738.0,l1,0.03761316347021382,COMPLETE
769,0.9330789916757054,2022-07-02 23:51:41.892509,2022-07-02 23:51:43.617750,0 days 00:00:01.725241,9.0,0.15338720892596208,330.0,31922721.0,l1,0.0389043080530096,COMPLETE
347,0.9330789916757054,2022-07-02 23:39:33.870333,2022-07-02 23:39:35.388838,0 days 00:00:01.518505,4.5,0.9685021456836217,154.0,16820009.0,l1,0.037756847675568375,COMPLETE
654,0.9330789916757054,2022-07-02 23:48:12.440708,2022-07-02 23:48:14.110115,0 days 00:00:01.669407,6.6,0.09325988101358948,205.0,3705734.0,l1,0.038385622238055056,COMPLETE
720,0.9330789916757054,2022-07-02 23:50:07.647268,2022-07-02 23:50:09.338527,0 days 00:00:01.691259,9.3,0.5081962265239796,312.0,46033350.0,l1,0.037535349022289256,COMPLETE
344,0.9330789916757054,2022-07-02 23:39:29.314943,2022-07-02 23:39:30.831419,0 days 00:00:01.516476,4.2,0.7424816082730212,282.0,12588628.0,l1,0.03907638185091897,COMPLETE
76,0.9330789916757054,2022-07-02 23:32:23.395569,2022-07-02 23:32:24.779390,0 days 00:00:01.383821,7.1,0.8928749810070525,94.0,22570894.0,l1,0.0376088698203795,COMPLETE
420,0.9330789916757054,2022-07-02 23:41:30.876784,2022-07-02 23:41:32.422327,0 days 00:00:01.545543,6.9,0.6682367441078492,266.0,6348589.0,l1,0.03730522331609675,COMPLETE
424,0.9330789916757054,2022-07-02 23:41:37.402702,2022-07-02 23:41:38.936456,0 days 00:00:01.533754,6.3,0.5127951585253593,262.0,7858249.0,l1,0.039177349007744486,COMPLETE
887,0.9330789916757054,2022-07-02 23:55:23.189386,2022-07-02 23:55:25.246962,0 days 00:00:02.057576,9.6,0.11645070433305278,236.0,39701825.0,l1,0.037329749902396986,COMPLETE
