iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
988,0.93133472472095,2022-06-12 18:24:13.574704,2022-06-12 18:24:14.379940,0 days 00:00:00.805236,0.3054082308189278,1793883,random,0.07746175704473356,COMPLETE
429,0.931329760585141,2022-06-12 18:17:48.106532,2022-06-12 18:17:48.675070,0 days 00:00:00.568538,0.3094345875088269,1945583,random,0.0739199008248472,COMPLETE
539,0.9313193936496058,2022-06-12 18:18:57.264596,2022-06-12 18:18:57.909326,0 days 00:00:00.644730,0.3109285490747163,1046480,random,0.08193709993411634,COMPLETE
937,0.9313193936496058,2022-06-12 18:23:34.760625,2022-06-12 18:23:35.527054,0 days 00:00:00.766429,0.310799243183315,1821410,random,0.08267476721127806,COMPLETE
643,0.9313193936496058,2022-06-12 18:20:04.165120,2022-06-12 18:20:04.802020,0 days 00:00:00.636900,0.31098039678987877,3114501,random,0.09778050482934228,COMPLETE
673,0.9313154237992957,2022-06-12 18:20:23.439324,2022-06-12 18:20:24.069262,0 days 00:00:00.629938,0.3101284994350942,2303066,random,0.0982521113525455,COMPLETE
698,0.9313107075807898,2022-06-12 18:20:39.618556,2022-06-12 18:20:40.253558,0 days 00:00:00.635002,0.22997866592188435,1809047,cyclic,0.07864436478939288,COMPLETE
72,0.931310240331528,2022-06-12 18:14:29.085585,2022-06-12 18:14:29.557137,0 days 00:00:00.471552,0.31068284888072445,2125211,random,0.0730155958068317,COMPLETE
83,0.9313037335803236,2022-06-12 18:14:34.384843,2022-06-12 18:14:34.853051,0 days 00:00:00.468208,0.31207498327385175,2670653,random,0.08918879354616471,COMPLETE
301,0.9312985501125561,2022-06-12 18:16:31.826877,2022-06-12 18:16:32.398255,0 days 00:00:00.571378,0.3130667122527824,2030163,random,0.07341747412539595,COMPLETE
571,0.9312972268291193,2022-06-12 18:19:18.374766,2022-06-12 18:19:18.995385,0 days 00:00:00.620619,0.3127974874726059,914278,random,0.09792683556900478,COMPLETE
478,0.9312947995942045,2022-06-12 18:18:18.241960,2022-06-12 18:18:18.869359,0 days 00:00:00.627399,0.3171013453854412,1208129,random,0.07050799200003759,COMPLETE
856,0.9312893967944781,2022-06-12 18:22:32.848109,2022-06-12 18:22:33.626469,0 days 00:00:00.778360,0.313352699079873,1980922,random,0.07316306066553187,COMPLETE
655,0.9312856462761266,2022-06-12 18:20:11.890537,2022-06-12 18:20:12.517672,0 days 00:00:00.627135,0.3163892621746499,2803941,random,0.09785021913155988,COMPLETE
273,0.9312856462761266,2022-06-12 18:16:15.678220,2022-06-12 18:16:16.339443,0 days 00:00:00.661223,0.31670622413228944,2075454,random,0.07476935626300944,COMPLETE
906,0.9312803531423797,2022-06-12 18:23:11.766133,2022-06-12 18:23:12.522393,0 days 00:00:00.756260,0.3153521158967996,1401103,random,0.08964506970157805,COMPLETE
421,0.9312742850550925,2022-06-12 18:17:42.836255,2022-06-12 18:17:43.422133,0 days 00:00:00.585878,0.32526024233402695,2082627,random,0.06306105671607971,COMPLETE
258,0.9312686629234077,2022-06-12 18:16:07.309916,2022-06-12 18:16:07.849892,0 days 00:00:00.539976,0.3178535786749142,1826772,random,0.07417297536363963,COMPLETE
94,0.9312665646864308,2022-06-12 18:14:39.899709,2022-06-12 18:14:40.373084,0 days 00:00:00.473375,0.3292767982083513,3152988,random,0.08176711653839641,COMPLETE
104,0.9312664550204514,2022-06-12 18:14:45.468206,2022-06-12 18:14:46.141670,0 days 00:00:00.673464,0.32657192335709123,5766116,random,0.0944161356360667,COMPLETE
381,0.9312651317370148,2022-06-12 18:17:18.318738,2022-06-12 18:17:18.894378,0 days 00:00:00.575640,0.3255292088811078,1986502,random,0.07503547588289086,COMPLETE
977,0.9312651317370148,2022-06-12 18:24:05.137962,2022-06-12 18:24:06.180123,0 days 00:00:01.042161,0.3256697954812714,1230127,random,0.08834183139987559,COMPLETE
133,0.9312632601236814,2022-06-12 18:15:01.496207,2022-06-12 18:15:02.018422,0 days 00:00:00.522215,0.31396553095148694,1442305,random,0.07215331375200916,COMPLETE
495,0.9312632601236814,2022-06-12 18:18:29.116820,2022-06-12 18:18:29.779969,0 days 00:00:00.663149,0.3138353466330366,1203678,random,0.08519437763808846,COMPLETE
788,0.9312624851701411,2022-06-12 18:21:41.294369,2022-06-12 18:21:41.952419,0 days 00:00:00.658050,0.3248014450261536,2417766,random,0.08718552291914518,COMPLETE
757,0.9312624851701411,2022-06-12 18:21:20.147121,2022-06-12 18:21:20.809320,0 days 00:00:00.662199,0.3248277180843431,1906922,random,0.07201569868114983,COMPLETE
725,0.9312620465062241,2022-06-12 18:20:58.415141,2022-06-12 18:20:59.063026,0 days 00:00:00.647885,0.31503147312997043,2753486,random,0.07716377493976004,COMPLETE
222,0.9312593999393507,2022-06-12 18:15:47.783521,2022-06-12 18:15:48.333619,0 days 00:00:00.550098,0.3142888921320568,7890261,random,0.0809689991912554,COMPLETE
928,0.9312593999393507,2022-06-12 18:23:27.771581,2022-06-12 18:23:28.473573,0 days 00:00:00.701992,0.3142603997523977,836101,random,0.09171432318939414,COMPLETE
705,0.9312567533724773,2022-06-12 18:20:44.483630,2022-06-12 18:20:45.094658,0 days 00:00:00.611028,0.3141420778046323,2240486,random,0.07859222713781291,COMPLETE
807,0.9312503562872522,2022-06-12 18:21:54.079504,2022-06-12 18:21:54.744924,0 days 00:00:00.665420,0.31811464157197206,276189,random,0.07885555735229444,COMPLETE
530,0.9312503562872522,2022-06-12 18:18:51.364623,2022-06-12 18:18:52.008383,0 days 00:00:00.643760,0.31802841004289495,2052436,random,0.06180257873557134,COMPLETE
587,0.9312443978659442,2022-06-12 18:19:28.356054,2022-06-12 18:19:28.989513,0 days 00:00:00.633459,0.33052206062272704,3381046,random,0.0855733944575654,COMPLETE
291,0.9312439592020271,2022-06-12 18:16:26.289739,2022-06-12 18:16:26.834880,0 days 00:00:00.545141,0.32128746334863834,5262359,random,0.0832126416675254,COMPLETE
950,0.9312439592020271,2022-06-12 18:23:44.832668,2022-06-12 18:23:45.569067,0 days 00:00:00.736399,0.32122931233963303,1580541,random,0.08316696204341896,COMPLETE
235,0.9312438495360477,2022-06-12 18:15:54.764662,2022-06-12 18:15:55.292634,0 days 00:00:00.527972,0.3187135542719896,4327373,random,0.0746899321359582,COMPLETE
839,0.9312438495360477,2022-06-12 18:22:18.778663,2022-06-12 18:22:19.521207,0 days 00:00:00.742544,0.318710850984118,1553086,random,0.07373691628438842,COMPLETE
449,0.9312426359185904,2022-06-12 18:18:00.343387,2022-06-12 18:18:00.939549,0 days 00:00:00.596162,0.32107861754107203,1665241,random,0.06351444280578623,COMPLETE
766,0.931241195677489,2022-06-12 18:21:26.156276,2022-06-12 18:21:27.146058,0 days 00:00:00.989782,0.3477253805532272,8182171,random,0.09988313217475515,COMPLETE
536,0.931241195677489,2022-06-12 18:18:55.308597,2022-06-12 18:18:55.954835,0 days 00:00:00.646238,0.347721007435218,1436317,random,0.08108525020440553,COMPLETE
190,0.931241093303195,2022-06-12 18:15:30.888550,2022-06-12 18:15:31.411174,0 days 00:00:00.522624,0.3145699004984214,391386,random,0.08553962552107713,COMPLETE
964,0.9312375621168019,2022-06-12 18:23:55.341376,2022-06-12 18:23:56.064795,0 days 00:00:00.723419,0.32389306351828534,1301503,random,0.08360549572018033,COMPLETE
359,0.9312374524508227,2022-06-12 18:17:05.425254,2022-06-12 18:17:05.999199,0 days 00:00:00.573945,0.3218515784349108,1945402,random,0.06023819824289338,COMPLETE
158,0.9312373427848434,2022-06-12 18:15:14.249771,2022-06-12 18:15:14.764331,0 days 00:00:00.514560,0.31992604927760854,4037216,random,0.07892911410340854,COMPLETE
682,0.931236567831303,2022-06-12 18:20:29.026490,2022-06-12 18:20:29.658765,0 days 00:00:00.632275,0.33088907194124006,2162733,random,0.09589488264326712,COMPLETE
740,0.9312360195014067,2022-06-12 18:21:08.663925,2022-06-12 18:21:09.332104,0 days 00:00:00.668179,0.31962199493270305,1495443,random,0.09998235504462061,COMPLETE
892,0.9312349155499284,2022-06-12 18:23:00.555249,2022-06-12 18:23:01.741979,0 days 00:00:01.186730,0.322635449076735,5020392,random,0.08118136716927032,COMPLETE
516,0.93123469621797,2022-06-12 18:18:42.697233,2022-06-12 18:18:43.295070,0 days 00:00:00.597837,0.31875546448304326,873508,random,0.07271138348257851,COMPLETE
597,0.93123469621797,2022-06-12 18:19:35.010689,2022-06-12 18:19:35.655648,0 days 00:00:00.644959,0.31875364235924164,2315258,random,0.08408401175618542,COMPLETE
816,0.9312321593170757,2022-06-12 18:22:01.400272,2022-06-12 18:22:02.144743,0 days 00:00:00.744471,0.32063273525128194,1278204,random,0.08760256391460347,COMPLETE
691,0.9312321593170757,2022-06-12 18:20:34.978572,2022-06-12 18:20:35.618879,0 days 00:00:00.640307,0.32090356970314343,2264162,random,0.08935557452461283,COMPLETE
735,0.931231932693432,2022-06-12 18:21:05.082118,2022-06-12 18:21:05.744663,0 days 00:00:00.662545,0.3448650475097268,2855926,random,0.07431342386301823,COMPLETE
394,0.9312284087987241,2022-06-12 18:17:26.002917,2022-06-12 18:17:26.581122,0 days 00:00:00.578205,0.3236137561654869,1670664,random,0.0752335445979476,COMPLETE
913,0.9312284087987241,2022-06-12 18:23:16.983556,2022-06-12 18:23:17.680840,0 days 00:00:00.697284,0.3236677357052422,768142,random,0.08975935004533504,COMPLETE
799,0.9312281821750802,2022-06-12 18:21:48.815301,2022-06-12 18:21:49.489656,0 days 00:00:00.674355,0.3498530446506506,2864600,random,0.0953144263862722,COMPLETE
333,0.9312255428998921,2022-06-12 18:16:50.400422,2022-06-12 18:16:50.934881,0 days 00:00:00.534459,0.31904184703560473,1324369,random,0.06547342382384058,COMPLETE
57,0.93122421232477,2022-06-12 18:14:21.731210,2022-06-12 18:14:22.178761,0 days 00:00:00.447551,0.3492457094376067,3468964,random,0.08369950084781222,COMPLETE
880,0.9312228890413333,2022-06-12 18:22:51.635378,2022-06-12 18:22:52.367268,0 days 00:00:00.731890,0.3487851945151462,815057,random,0.08158153134536579,COMPLETE
923,0.9312215657578966,2022-06-12 18:23:24.194357,2022-06-12 18:23:24.893301,0 days 00:00:00.698944,0.34743420111672696,895792,random,0.09048609384372698,COMPLETE
623,0.9312215657578966,2022-06-12 18:19:51.345836,2022-06-12 18:19:51.995009,0 days 00:00:00.649173,0.3471221533816149,4711006,random,0.06474748337065828,COMPLETE
302,0.9312213464259381,2022-06-12 18:16:32.398551,2022-06-12 18:16:32.956374,0 days 00:00:00.557823,0.3416973044327297,4705011,random,0.08145492737270167,COMPLETE
576,0.9312213464259381,2022-06-12 18:19:21.524387,2022-06-12 18:19:22.159971,0 days 00:00:00.635584,0.3415413456998649,3695109,random,0.08004809671956245,COMPLETE
139,0.9312209077620208,2022-06-12 18:15:04.604100,2022-06-12 18:15:05.107366,0 days 00:00:00.503266,0.3316096008294407,4461976,random,0.08992512649892345,COMPLETE
847,0.9312201328084805,2022-06-12 18:22:25.100595,2022-06-12 18:22:25.810254,0 days 00:00:00.709659,0.344444976087064,1646495,random,0.08548645302576582,COMPLETE
970,0.9312178152395449,2022-06-12 18:23:59.929161,2022-06-12 18:24:00.654370,0 days 00:00:00.725209,0.3527542340498739,1775469,random,0.06961211830360041,COMPLETE
280,0.931216053292191,2022-06-12 18:16:19.562327,2022-06-12 18:16:20.116264,0 days 00:00:00.553937,0.33953219719364,1604901,random,0.07266395734986632,COMPLETE
166,0.931216053292191,2022-06-12 18:15:18.458409,2022-06-12 18:15:18.960508,0 days 00:00:00.502099,0.33947515926133187,890588,random,0.08482372256391907,COMPLETE
778,0.931216053292191,2022-06-12 18:21:34.311694,2022-06-12 18:21:34.976415,0 days 00:00:00.664721,0.3394463524760902,4893602,random,0.0859555993893734,COMPLETE
457,0.9312147300087544,2022-06-12 18:18:05.246225,2022-06-12 18:18:05.835839,0 days 00:00:00.589614,0.3390183222342553,4654461,random,0.06185593429644876,COMPLETE
441,0.9312132970593384,2022-06-12 18:17:55.668320,2022-06-12 18:17:56.310261,0 days 00:00:00.641941,0.33531122916859263,2807861,random,0.0736064034319256,COMPLETE
551,0.931212083441881,2022-06-12 18:19:05.223054,2022-06-12 18:19:05.833856,0 days 00:00:00.610802,0.3380051022280419,1839841,random,0.08225242423913874,COMPLETE
247,0.9312119737759016,2022-06-12 18:16:01.462903,2022-06-12 18:16:01.997830,0 days 00:00:00.534927,0.3350231884373599,1604175,random,0.06554783759702856,COMPLETE
940,0.9312109794904028,2022-06-12 18:23:36.992261,2022-06-12 18:23:37.737356,0 days 00:00:00.745095,0.344154777200152,1335195,random,0.09030215426536596,COMPLETE
610,0.9312094368750076,2022-06-12 18:19:42.880445,2022-06-12 18:19:43.802243,0 days 00:00:00.921798,0.3371387146554101,2491897,random,0.07683771692065244,COMPLETE
66,0.9312073386380304,2022-06-12 18:14:26.070760,2022-06-12 18:14:26.560451,0 days 00:00:00.489691,0.3522736462047635,4554479,random,0.09475972699324722,COMPLETE
149,0.9312061250205729,2022-06-12 18:15:09.692337,2022-06-12 18:15:10.183660,0 days 00:00:00.491323,0.3536284872225049,4628031,random,0.0973100247009807,COMPLETE
997,0.9312052476927387,2022-06-12 18:24:21.066562,2022-06-12 18:24:21.846328,0 days 00:00:00.779766,0.3325885368195769,1490974,random,0.08368316091922805,COMPLETE
185,0.9312043630732192,2022-06-12 18:15:28.337661,2022-06-12 18:15:28.864657,0 days 00:00:00.526996,0.342612129883072,4272471,random,0.07544129580100388,COMPLETE
117,0.9312040340752813,2022-06-12 18:14:52.564683,2022-06-12 18:14:53.080138,0 days 00:00:00.515455,0.33364692167554605,1669203,random,0.06748619377044363,COMPLETE
829,0.9312040340752813,2022-06-12 18:22:11.952445,2022-06-12 18:22:12.628312,0 days 00:00:00.675867,0.33375424095264755,1849178,random,0.08998249804960945,COMPLETE
508,0.9312000642249711,2022-06-12 18:18:37.430761,2022-06-12 18:18:38.034532,0 days 00:00:00.603771,0.33343843509283205,2197570,random,0.07735871143443558,COMPLETE
670,0.9311991796054515,2022-06-12 18:20:21.406644,2022-06-12 18:20:22.036180,0 days 00:00:00.629536,0.34324216517312595,2195119,random,0.09961098721672013,COMPLETE
373,0.9311978563220148,2022-06-12 18:17:13.424849,2022-06-12 18:17:13.977751,0 days 00:00:00.552902,0.34304864055079787,787163,random,0.083390643705717,COMPLETE
714,0.9311963137066195,2022-06-12 18:20:50.627177,2022-06-12 18:20:51.272189,0 days 00:00:00.645012,0.33567932196716743,5174808,random,0.0841899768986438,COMPLETE
264,0.9311917882347276,2022-06-12 18:16:10.575285,2022-06-12 18:16:11.138006,0 days 00:00:00.562721,0.3545440679751646,1874020,random,0.07033593500059865,COMPLETE
198,0.9311291479575988,2022-06-12 18:15:34.994064,2022-06-12 18:15:35.512484,0 days 00:00:00.518420,0.3570309205338647,5145833,random,0.07493106426398569,COMPLETE
88,0.9311199946395211,2022-06-12 18:14:36.798219,2022-06-12 18:14:37.305575,0 days 00:00:00.507356,0.35787285369154476,9820266,random,0.08727108672012635,COMPLETE
329,0.9311199946395211,2022-06-12 18:16:48.116612,2022-06-12 18:16:48.661467,0 days 00:00:00.544855,0.3578849294977688,2878412,random,0.07216449464491007,COMPLETE
502,0.9311199946395211,2022-06-12 18:18:33.793798,2022-06-12 18:18:34.418866,0 days 00:00:00.625068,0.3580339149150269,979647,random,0.0819429701779608,COMPLETE
699,0.9311122742708593,2022-06-12 18:20:40.254112,2022-06-12 18:20:40.909806,0 days 00:00:00.655694,0.36126893740486743,2380999,random,0.09818184578384191,COMPLETE
820,0.9311122742708593,2022-06-12 18:22:04.461083,2022-06-12 18:22:05.202371,0 days 00:00:00.741288,0.36118681288608,1678198,random,0.08479610874445939,COMPLETE
900,0.9311109509874226,2022-06-12 18:23:07.040724,2022-06-12 18:23:07.796344,0 days 00:00:00.755620,0.3610675570746078,1194888,random,0.0896439300877022,COMPLETE
635,0.9311056578536757,2022-06-12 18:19:59.228419,2022-06-12 18:19:59.846386,0 days 00:00:00.617967,0.36009341233112935,6512130,random,0.09996831205792356,COMPLETE
120,0.931100913049825,2022-06-12 18:14:54.715684,2022-06-12 18:14:55.223126,0 days 00:00:00.507442,0.3678163691405012,2983615,random,0.08820343787873253,COMPLETE
465,0.9310971625314733,2022-06-12 18:18:10.435015,2022-06-12 18:18:11.019446,0 days 00:00:00.584431,0.37454336231286356,1897605,random,0.08123031974281592,COMPLETE
721,0.9310945159646,2022-06-12 18:20:55.203583,2022-06-12 18:20:56.154440,0 days 00:00:00.950857,0.3733808809403788,2430732,random,0.07441070434512846,COMPLETE
986,0.9310917597317474,2022-06-12 18:24:11.967475,2022-06-12 18:24:12.693591,0 days 00:00:00.726116,0.3688251017475052,1585120,random,0.08029836845326054,COMPLETE
105,0.9310917597317474,2022-06-12 18:14:46.141920,2022-06-12 18:14:46.778840,0 days 00:00:00.636920,0.36814325842255735,3054930,random,0.0841173530940503,COMPLETE
414,0.9310908751122277,2022-06-12 18:17:38.747052,2022-06-12 18:17:39.340449,0 days 00:00:00.593397,0.38012074550198915,5423647,random,0.08192786206934696,COMPLETE
591,0.931086685929959,2022-06-12 18:19:31.359265,2022-06-12 18:19:31.978561,0 days 00:00:00.619296,0.37375466148900066,2714244,random,0.08223238481307833,COMPLETE
754,0.9310828257456282,2022-06-12 18:21:18.143745,2022-06-12 18:21:18.802512,0 days 00:00:00.658767,0.37586020614959537,6844837,random,0.09816358720140181,COMPLETE
951,0.9310644094434932,2022-06-12 18:23:45.569756,2022-06-12 18:23:46.283360,0 days 00:00:00.713604,0.37117916173179766,799312,random,0.08949114109087733,COMPLETE
786,0.9310492977041074,2022-06-12 18:21:39.952755,2022-06-12 18:21:40.616717,0 days 00:00:00.663962,0.38660852703585447,3053491,random,0.07930201542328277,COMPLETE
97,0.9310408023819053,2022-06-12 18:14:41.405865,2022-06-12 18:14:41.970669,0 days 00:00:00.564804,0.4033047797127079,4148561,random,0.09209981387716033,COMPLETE
916,0.9310365035336574,2022-06-12 18:23:19.056813,2022-06-12 18:23:19.748815,0 days 00:00:00.692002,0.3931324623935484,562023,random,0.08691484303708778,COMPLETE
675,0.9310338569667839,2022-06-12 18:20:24.705708,2022-06-12 18:20:25.342147,0 days 00:00:00.636439,0.39261605243880127,2053830,random,0.0999344706513979,COMPLETE
841,0.9310130134297341,2022-06-12 18:22:20.494290,2022-06-12 18:22:21.213578,0 days 00:00:00.719288,0.39560620097796595,5694075,random,0.08767693145365614,COMPLETE
46,0.9305592876280158,2022-06-12 18:14:16.434417,2022-06-12 18:14:16.906167,0 days 00:00:00.471750,0.5350834263801704,2804715,cyclic,0.05221739593693856,COMPLETE
850,0.9305403816201661,2022-06-12 18:22:27.365683,2022-06-12 18:22:28.323094,0 days 00:00:00.957411,0.16093196819728803,2221787,cyclic,0.07553925400554143,COMPLETE
425,0.9305145739473071,2022-06-12 18:17:45.298828,2022-06-12 18:17:46.203648,0 days 00:00:00.904820,0.16630122689287855,2378698,cyclic,0.07976057415383851,COMPLETE
755,0.930480826573828,2022-06-12 18:21:18.803094,2022-06-12 18:21:19.472668,0 days 00:00:00.669574,0.16891398275887676,1260362,cyclic,0.03685000876874493,COMPLETE
736,0.9304807169078485,2022-06-12 18:21:05.745257,2022-06-12 18:21:06.728375,0 days 00:00:00.983118,0.16794373796094605,1713797,cyclic,0.09595644526721606,COMPLETE
946,0.9304760817699775,2022-06-12 18:23:41.762033,2022-06-12 18:23:42.473238,0 days 00:00:00.711205,0.17627178487294132,1047011,cyclic,0.08468768161378776,COMPLETE
60,0.9304378751311717,2022-06-12 18:14:23.236717,2022-06-12 18:14:23.722853,0 days 00:00:00.486136,0.5480053645495041,2879770,random,0.09402036778376223,COMPLETE
406,0.9299820572213677,2022-06-12 18:17:33.995401,2022-06-12 18:17:34.552424,0 days 00:00:00.557023,0.24754536749270947,1346604,cyclic,0.05821395320536675,COMPLETE
680,0.9299688243870007,2022-06-12 18:20:27.795334,2022-06-12 18:20:28.417400,0 days 00:00:00.622066,0.24494330679713963,7550751,cyclic,0.09727292131210484,COMPLETE
523,0.9299568051700909,2022-06-12 18:18:46.970817,2022-06-12 18:18:47.553342,0 days 00:00:00.582525,0.242477580481845,2071453,cyclic,0.07747614980345038,COMPLETE
180,0.9299554818866542,2022-06-12 18:15:25.806236,2022-06-12 18:15:26.308639,0 days 00:00:00.502403,0.2428579179053765,1632910,cyclic,0.07684692193217808,COMPLETE
601,0.9299534933156564,2022-06-12 18:19:37.445009,2022-06-12 18:19:38.017763,0 days 00:00:00.572754,0.25114140876883406,2079000,cyclic,0.08261453652372655,COMPLETE
888,0.9299522724065133,2022-06-12 18:22:57.509175,2022-06-12 18:22:58.174574,0 days 00:00:00.665399,0.2791837385711192,1883025,cyclic,0.06822566496391212,COMPLETE
445,0.9299501814612219,2022-06-12 18:17:58.044619,2022-06-12 18:17:58.605477,0 days 00:00:00.560858,0.26583173377090724,693049,cyclic,0.0706850361423278,COMPLETE
367,0.9299475348943482,2022-06-12 18:17:10.159913,2022-06-12 18:17:10.676794,0 days 00:00:00.516881,0.2606392562499388,1479327,cyclic,0.06678704682632455,COMPLETE
909,0.9299456559893298,2022-06-12 18:23:13.992359,2022-06-12 18:23:14.722416,0 days 00:00:00.730057,0.2772205157874412,1497849,cyclic,0.08544577644672284,COMPLETE
543,0.9299446762872018,2022-06-12 18:19:00.224959,2022-06-12 18:19:00.816107,0 days 00:00:00.591148,0.23265040144622617,2313603,cyclic,0.04221886972183665,COMPLETE
128,0.9299435723357237,2022-06-12 18:14:59.047995,2022-06-12 18:14:59.514874,0 days 00:00:00.466879,0.2370126618266328,1821580,cyclic,0.079416134913484,COMPLETE
16,0.9299435650440382,2022-06-12 18:14:00.807976,2022-06-12 18:14:01.250627,0 days 00:00:00.442651,0.2600760457571168,4367813,cyclic,0.047305323426370886,COMPLETE
9,0.9299370378712697,2022-06-12 18:13:56.788786,2022-06-12 18:13:57.200862,0 days 00:00:00.412076,0.5182192810763306,4632457,cyclic,0.02511179623674202,COMPLETE
210,0.929929652338739,2022-06-12 18:15:41.331044,2022-06-12 18:15:41.808333,0 days 00:00:00.477289,0.32530242918592156,4415383,cyclic,0.0999350501708373,COMPLETE
774,0.9299198628998417,2022-06-12 18:21:31.722298,2022-06-12 18:21:32.374629,0 days 00:00:00.652331,0.23513049757147053,1648014,cyclic,0.09760357700002273,COMPLETE
794,0.9299165364620364,2022-06-12 18:21:45.248744,2022-06-12 18:21:45.878047,0 days 00:00:00.629303,0.3008783901949459,3749287,cyclic,0.07858888939515946,COMPLETE
308,0.92991598813214,2022-06-12 18:16:35.865660,2022-06-12 18:16:36.417283,0 days 00:00:00.551623,0.287928197372029,2650624,cyclic,0.07538937295182538,COMPLETE
581,0.9299125666117264,2022-06-12 18:19:24.648470,2022-06-12 18:19:25.247780,0 days 00:00:00.599310,0.29965290455357324,1408303,cyclic,0.07674773054196457,COMPLETE
621,0.9299112433282896,2022-06-12 18:19:50.144293,2022-06-12 18:19:50.738625,0 days 00:00:00.594332,0.30054541750057756,2365778,cyclic,0.05980545627732983,COMPLETE
831,0.9299040858728949,2022-06-12 18:22:13.280795,2022-06-12 18:22:13.939173,0 days 00:00:00.658378,0.25494074937712874,1328342,cyclic,0.0820395478919944,COMPLETE
562,0.9298963509208624,2022-06-12 18:19:12.367226,2022-06-12 18:19:12.939549,0 days 00:00:00.572323,0.318238103873173,445046,cyclic,0.07304682284581111,COMPLETE
654,0.9298423538345326,2022-06-12 18:20:11.265664,2022-06-12 18:20:11.890026,0 days 00:00:00.624362,0.7770576093390819,3024082,random,0.09747161822633563,COMPLETE
795,0.9295732740495894,2022-06-12 18:21:45.878692,2022-06-12 18:21:46.529773,0 days 00:00:00.651081,1.9951096978479885,2136787,random,0.06848692039675516,COMPLETE
20,0.9295732740495894,2022-06-12 18:14:02.630131,2022-06-12 18:14:03.050944,0 days 00:00:00.420813,1.9907667890877563,3717893,random,0.05578938729502281,COMPLETE
494,0.9295275074592004,2022-06-12 18:18:28.505452,2022-06-12 18:18:29.116403,0 days 00:00:00.610951,1.9546269402767615,1653166,random,0.07144977501436225,COMPLETE
891,0.9294817408688114,2022-06-12 18:22:59.616423,2022-06-12 18:23:00.554265,0 days 00:00:00.937842,1.9300984220141144,2056789,random,0.06959074159714207,COMPLETE
100,0.9294268209603446,2022-06-12 18:14:42.967198,2022-06-12 18:14:43.565589,0 days 00:00:00.598391,1.894387379014846,4745357,random,0.09227438301148068,COMPLETE
320,0.9293888844045965,2022-06-12 18:16:42.644011,2022-06-12 18:16:43.217463,0 days 00:00:00.573452,1.8670893540583877,4165087,random,0.0876452704969033,COMPLETE
463,0.9293888844045965,2022-06-12 18:18:09.246696,2022-06-12 18:18:09.820133,0 days 00:00:00.573437,1.8561692048036655,5548141,random,0.07867840764870926,COMPLETE
894,0.929370577768441,2022-06-12 18:23:02.600363,2022-06-12 18:23:03.364593,0 days 00:00:00.764230,1.8195253574926031,3591574,random,0.0838039614337977,COMPLETE
728,0.9293326412126931,2022-06-12 18:21:00.411203,2022-06-12 18:21:01.056071,0 days 00:00:00.644868,1.7579105280968466,2542383,random,0.09995156396741024,COMPLETE
652,0.9293326412126931,2022-06-12 18:20:10.046895,2022-06-12 18:20:10.665862,0 days 00:00:00.618967,1.7519019672661276,2990987,random,0.09833877699365805,COMPLETE
37,0.9292763980207894,2022-06-12 18:14:11.758210,2022-06-12 18:14:12.247848,0 days 00:00:00.489638,1.706743532137965,4253763,random,0.028899790849332543,COMPLETE
261,0.9292580913846339,2022-06-12 18:16:09.006583,2022-06-12 18:16:09.523640,0 days 00:00:00.517057,1.6889597941427152,4709952,random,0.07499116793304612,COMPLETE
404,0.9292397847484782,2022-06-12 18:17:32.348627,2022-06-12 18:17:33.188904,0 days 00:00:00.840277,1.6478462387064332,1544637,random,0.06433511982702099,COMPLETE
568,0.9292214781123227,2022-06-12 18:19:16.558799,2022-06-12 18:19:17.186121,0 days 00:00:00.627322,1.6135952273890015,1620547,random,0.06668856339888476,COMPLETE
764,0.9292031714761672,2022-06-12 18:21:24.831099,2022-06-12 18:21:25.489577,0 days 00:00:00.658478,1.5878089853888022,8957045,random,0.08363821092911147,COMPLETE
170,0.9292018481927304,2022-06-12 18:15:20.524651,2022-06-12 18:15:21.021271,0 days 00:00:00.496620,1.5419645206186834,2083654,random,0.07978693308960877,COMPLETE
76,0.9292005249092937,2022-06-12 18:14:31.007698,2022-06-12 18:14:31.432922,0 days 00:00:00.425224,1.5113737248086734,1296119,random,0.06654585922216177,COMPLETE
371,0.9292005249092937,2022-06-12 18:17:12.298340,2022-06-12 18:17:12.826539,0 days 00:00:00.528199,1.5238642551674122,1988724,random,0.07401548128985937,COMPLETE
464,0.9291673255750124,2022-06-12 18:18:09.820562,2022-06-12 18:18:10.434578,0 days 00:00:00.614016,0.14673517047503282,2360799,cyclic,0.08538325740214721,COMPLETE
927,0.9291658926255963,2022-06-12 18:23:27.045336,2022-06-12 18:23:27.770900,0 days 00:00:00.725564,0.14570551181410496,475151,cyclic,0.08222281417506568,COMPLETE
895,0.929165234920419,2022-06-12 18:23:03.365542,2022-06-12 18:23:04.069748,0 days 00:00:00.704206,1.4972611538770464,1775936,random,0.0710619370105275,COMPLETE
984,0.9291396462888204,2022-06-12 18:24:10.498560,2022-06-12 18:24:11.247947,0 days 00:00:00.749387,0.14483869462603086,1078502,cyclic,0.08727885485221573,COMPLETE
812,0.9291382133394044,2022-06-12 18:21:58.029352,2022-06-12 18:21:59.037338,0 days 00:00:01.007986,0.1424136829148108,1977055,cyclic,0.08769975702271751,COMPLETE
