iteration,f1_weighted,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
868,0.980779471098087,2022-06-13 23:10:36.785047,2022-06-13 23:10:37.613455,0 days 00:00:00.828408,1.9997065360793087,8011833.0,random,0.09378542256558312,COMPLETE
866,0.980779471098087,2022-06-13 23:10:34.862328,2022-06-13 23:10:35.697977,0 days 00:00:00.835649,1.9986996111628361,8271063.0,random,0.06384837239654412,COMPLETE
863,0.980779471098087,2022-06-13 23:10:32.335783,2022-06-13 23:10:33.160435,0 days 00:00:00.824652,1.9500848126036288,8572005.0,random,0.0973390132026707,COMPLETE
859,0.980779471098087,2022-06-13 23:10:29.050704,2022-06-13 23:10:29.866198,0 days 00:00:00.815494,1.9239467857578698,9352452.0,random,0.08062133441729318,COMPLETE
857,0.980779471098087,2022-06-13 23:10:27.392977,2022-06-13 23:10:28.234274,0 days 00:00:00.841297,1.9986974909394368,8008884.0,random,0.06445254879677645,COMPLETE
748,0.980779471098087,2022-06-13 23:08:56.418215,2022-06-13 23:08:57.195238,0 days 00:00:00.777023,1.9967736758952974,631838.0,random,0.0745877442629767,COMPLETE
747,0.980779471098087,2022-06-13 23:08:55.631755,2022-06-13 23:08:56.417658,0 days 00:00:00.785903,1.9999736094756415,528450.0,random,0.09822975304996237,COMPLETE
742,0.980779471098087,2022-06-13 23:08:51.446490,2022-06-13 23:08:52.232313,0 days 00:00:00.785823,1.9209961423181927,8709273.0,random,0.09412750194194787,COMPLETE
956,0.980779471098087,2022-06-13 23:11:53.297498,2022-06-13 23:11:54.402220,0 days 00:00:01.104722,1.998928995210878,9978780.0,random,0.0408274201254044,COMPLETE
631,0.980779471098087,2022-06-13 23:07:23.944815,2022-06-13 23:07:24.688864,0 days 00:00:00.744049,1.9990611410610013,4608238.0,random,0.0735233229944026,COMPLETE
630,0.980779471098087,2022-06-13 23:07:23.205123,2022-06-13 23:07:23.944338,0 days 00:00:00.739215,1.9209297490944346,8089221.0,random,0.0906516940869082,COMPLETE
629,0.980779471098087,2022-06-13 23:07:22.467910,2022-06-13 23:07:23.204669,0 days 00:00:00.736759,1.9525107675230406,9503164.0,random,0.07807329292057788,COMPLETE
623,0.980779471098087,2022-06-13 23:07:17.756385,2022-06-13 23:07:18.498846,0 days 00:00:00.742461,1.9208549309552079,9942906.0,random,0.0970641944922196,COMPLETE
619,0.980779471098087,2022-06-13 23:07:14.788250,2022-06-13 23:07:15.520989,0 days 00:00:00.732739,1.9978257060880331,9828400.0,random,0.09831103709522554,COMPLETE
614,0.980779471098087,2022-06-13 23:07:11.058489,2022-06-13 23:07:11.812203,0 days 00:00:00.753714,1.9995147110991516,7806246.0,random,0.07194278770759038,COMPLETE
613,0.980779471098087,2022-06-13 23:07:10.267789,2022-06-13 23:07:11.057878,0 days 00:00:00.790089,1.9987543699098436,7682433.0,random,0.07303152520282243,COMPLETE
612,0.980779471098087,2022-06-13 23:07:09.513516,2022-06-13 23:07:10.267280,0 days 00:00:00.753764,1.9963873080087435,8201986.0,random,0.07670152173382944,COMPLETE
609,0.980779471098087,2022-06-13 23:07:06.960113,2022-06-13 23:07:07.697463,0 days 00:00:00.737350,1.9279070320991802,9281513.0,random,0.09535676011624068,COMPLETE
605,0.980779471098087,2022-06-13 23:07:04.027485,2022-06-13 23:07:04.760776,0 days 00:00:00.733291,1.922619360247116,8800750.0,random,0.06311063037586251,COMPLETE
602,0.980779471098087,2022-06-13 23:07:01.842784,2022-06-13 23:07:02.574166,0 days 00:00:00.731382,1.914236145334901,9302030.0,random,0.062138244275049805,COMPLETE
601,0.980779471098087,2022-06-13 23:07:01.120970,2022-06-13 23:07:01.842247,0 days 00:00:00.721277,1.9501803790582797,9456741.0,random,0.07825903154182723,COMPLETE
958,0.980779471098087,2022-06-13 23:11:55.341897,2022-06-13 23:11:56.179030,0 days 00:00:00.837133,1.945893655992014,8053944.0,random,0.0877849354317897,COMPLETE
593,0.980779471098087,2022-06-13 23:06:54.940727,2022-06-13 23:06:55.923612,0 days 00:00:00.982885,1.9963011289429766,8363824.0,random,0.0971948544447104,COMPLETE
592,0.980779471098087,2022-06-13 23:06:54.211147,2022-06-13 23:06:54.940175,0 days 00:00:00.729028,1.92215740893508,8065339.0,random,0.06169426168624444,COMPLETE
591,0.980779471098087,2022-06-13 23:06:53.468891,2022-06-13 23:06:54.210651,0 days 00:00:00.741760,1.9980880468579754,8208465.0,random,0.06940813030786347,COMPLETE
590,0.980779471098087,2022-06-13 23:06:52.738882,2022-06-13 23:06:53.468383,0 days 00:00:00.729501,1.998511047565143,8182873.0,random,0.07022835948499127,COMPLETE
586,0.980779471098087,2022-06-13 23:06:49.796333,2022-06-13 23:06:50.523072,0 days 00:00:00.726739,1.9994493668489475,9240839.0,random,0.08392358962730358,COMPLETE
584,0.980779471098087,2022-06-13 23:06:48.341131,2022-06-13 23:06:49.063516,0 days 00:00:00.722385,1.9239662855029993,9427451.0,random,0.09186147510284152,COMPLETE
578,0.980779471098087,2022-06-13 23:06:43.952231,2022-06-13 23:06:44.680593,0 days 00:00:00.728362,1.9152558511949311,5028224.0,random,0.08844895132888783,COMPLETE
577,0.980779471098087,2022-06-13 23:06:43.250495,2022-06-13 23:06:43.951791,0 days 00:00:00.701296,1.99976390400411,9710665.0,random,0.08033283290230053,COMPLETE
574,0.980779471098087,2022-06-13 23:06:40.763861,2022-06-13 23:06:41.482712,0 days 00:00:00.718851,1.9976442168886932,9384819.0,random,0.07909294709152666,COMPLETE
571,0.980779471098087,2022-06-13 23:06:38.590555,2022-06-13 23:06:39.318375,0 days 00:00:00.727820,1.927732103769916,2474796.0,random,0.0989634814212304,COMPLETE
632,0.980779471098087,2022-06-13 23:07:24.689367,2022-06-13 23:07:25.436367,0 days 00:00:00.747000,1.9166042169042397,7960037.0,random,0.07124019109117104,COMPLETE
646,0.980779471098087,2022-06-13 23:07:35.561010,2022-06-13 23:07:36.307031,0 days 00:00:00.746021,1.9157105163979964,8450876.0,random,0.0760939054076103,COMPLETE
732,0.980779471098087,2022-06-13 23:08:43.661229,2022-06-13 23:08:44.437444,0 days 00:00:00.776215,1.9185240717152716,5775479.0,random,0.09795213428512019,COMPLETE
649,0.980779471098087,2022-06-13 23:07:37.799061,2022-06-13 23:07:38.563835,0 days 00:00:00.764774,1.9123943585726189,8947999.0,random,0.07763245333038998,COMPLETE
731,0.980779471098087,2022-06-13 23:08:42.874899,2022-06-13 23:08:43.660687,0 days 00:00:00.785788,1.9215398945099453,4206103.0,random,0.0736667660568361,COMPLETE
720,0.980779471098087,2022-06-13 23:08:34.053434,2022-06-13 23:08:34.813322,0 days 00:00:00.759888,1.9499344738567748,4259451.0,random,0.0808345824050371,COMPLETE
719,0.980779471098087,2022-06-13 23:08:33.279303,2022-06-13 23:08:34.052910,0 days 00:00:00.773607,1.999871418250742,4688575.0,random,0.09725122271973831,COMPLETE
716,0.980779471098087,2022-06-13 23:08:30.963856,2022-06-13 23:08:31.733193,0 days 00:00:00.769337,1.9257068395525034,8071832.0,random,0.04904245284930755,COMPLETE
714,0.980779471098087,2022-06-13 23:08:29.194477,2022-06-13 23:08:30.220644,0 days 00:00:01.026167,1.9999176610871008,1983197.0,random,0.046104636004534,COMPLETE
713,0.980779471098087,2022-06-13 23:08:28.427928,2022-06-13 23:08:29.193939,0 days 00:00:00.766011,1.997327313391535,8322262.0,random,0.07015513187440767,COMPLETE
710,0.980779471098087,2022-06-13 23:08:26.106769,2022-06-13 23:08:26.875731,0 days 00:00:00.768962,1.9984501307435678,9729126.0,random,0.0798539222192545,COMPLETE
706,0.980779471098087,2022-06-13 23:08:22.995491,2022-06-13 23:08:23.757731,0 days 00:00:00.762240,1.992948980741172,7846770.0,random,0.09522597946604332,COMPLETE
705,0.980779471098087,2022-06-13 23:08:22.237811,2022-06-13 23:08:22.995003,0 days 00:00:00.757192,1.9982995478408567,7945368.0,random,0.0959294812882606,COMPLETE
704,0.980779471098087,2022-06-13 23:08:21.466686,2022-06-13 23:08:22.237277,0 days 00:00:00.770591,1.9947773849633195,809695.0,random,0.09524572079174384,COMPLETE
703,0.980779471098087,2022-06-13 23:08:20.693473,2022-06-13 23:08:21.466117,0 days 00:00:00.772644,1.997193157736787,7552042.0,random,0.09997879197280313,COMPLETE
702,0.980779471098087,2022-06-13 23:08:19.924689,2022-06-13 23:08:20.692853,0 days 00:00:00.768164,1.921635527670953,5021893.0,random,0.07831936493052433,COMPLETE
696,0.980779471098087,2022-06-13 23:08:14.968443,2022-06-13 23:08:15.734368,0 days 00:00:00.765925,1.9955920326464558,7636663.0,random,0.09105935538506088,COMPLETE
687,0.980779471098087,2022-06-13 23:08:08.098943,2022-06-13 23:08:08.853837,0 days 00:00:00.754894,1.9266394242669989,8544428.0,random,0.0752172443507264,COMPLETE
682,0.980779471098087,2022-06-13 23:08:03.381676,2022-06-13 23:08:04.143624,0 days 00:00:00.761948,1.9980526621967258,3960578.0,random,0.07620244525614978,COMPLETE
681,0.980779471098087,2022-06-13 23:08:02.607498,2022-06-13 23:08:03.381078,0 days 00:00:00.773580,1.9263515951399337,8059676.0,random,0.08915946665609042,COMPLETE
675,0.980779471098087,2022-06-13 23:07:58.039432,2022-06-13 23:07:58.801951,0 days 00:00:00.762519,1.996791363627978,4905556.0,random,0.07194498404116986,COMPLETE
673,0.980779471098087,2022-06-13 23:07:56.559171,2022-06-13 23:07:57.284127,0 days 00:00:00.724956,1.9956048117437923,389675.0,random,0.07728829532110446,COMPLETE
666,0.980779471098087,2022-06-13 23:07:50.976062,2022-06-13 23:07:51.717470,0 days 00:00:00.741408,1.995146361163445,7413094.0,random,0.0829252784524694,COMPLETE
664,0.980779471098087,2022-06-13 23:07:49.458116,2022-06-13 23:07:50.219121,0 days 00:00:00.761005,1.9998330451880462,8461862.0,random,0.0928615851857986,COMPLETE
662,0.980779471098087,2022-06-13 23:07:47.946548,2022-06-13 23:07:48.695723,0 days 00:00:00.749175,1.9997533995295298,7313555.0,random,0.08023269154726381,COMPLETE
654,0.980779471098087,2022-06-13 23:07:41.620368,2022-06-13 23:07:42.391382,0 days 00:00:00.771014,1.9202254472758729,7593448.0,random,0.06949010664144817,COMPLETE
653,0.980779471098087,2022-06-13 23:07:40.869287,2022-06-13 23:07:41.619882,0 days 00:00:00.750595,1.9987984313708618,7746680.0,random,0.06861660199229033,COMPLETE
220,0.980779471098087,2022-06-13 23:02:39.640229,2022-06-13 23:02:40.245617,0 days 00:00:00.605388,1.989982313710018,8944012.0,random,0.08674611076385508,COMPLETE
939,0.980779471098087,2022-06-13 23:11:38.576460,2022-06-13 23:11:39.435910,0 days 00:00:00.859450,1.9237544112897234,9806600.0,random,0.09621054228377812,COMPLETE
151,0.980779471098087,2022-06-13 23:01:58.053676,2022-06-13 23:01:58.618048,0 days 00:00:00.564372,1.9194670629618449,9979338.0,random,0.07855858498895929,COMPLETE
182,0.980779471098087,2022-06-13 23:02:16.731225,2022-06-13 23:02:17.319328,0 days 00:00:00.588103,1.9960359893802364,8287517.0,random,0.09763746414463742,COMPLETE
181,0.980779471098087,2022-06-13 23:02:16.129575,2022-06-13 23:02:16.730977,0 days 00:00:00.601402,1.9943371211242817,8989011.0,random,0.09365093730186423,COMPLETE
32,0.980779471098087,2022-06-13 23:00:49.255229,2022-06-13 23:00:49.754800,0 days 00:00:00.499571,1.9907534470470918,9269766.0,random,0.08010229137198357,COMPLETE
193,0.980779471098087,2022-06-13 23:02:23.369441,2022-06-13 23:02:23.970905,0 days 00:00:00.601464,1.920512279520415,8168277.0,random,0.07952728496559924,COMPLETE
981,0.980779471098087,2022-06-13 23:12:15.692707,2022-06-13 23:12:16.552978,0 days 00:00:00.860271,1.999352974735736,9957972.0,random,0.0839812891885998,COMPLETE
87,0.980779471098087,2022-06-13 23:01:20.125882,2022-06-13 23:01:20.638036,0 days 00:00:00.512154,1.9258968413518762,9720925.0,random,0.0861819643877117,COMPLETE
56,0.980779471098087,2022-06-13 23:01:02.552444,2022-06-13 23:01:03.097629,0 days 00:00:00.545185,1.9801932377735,8639833.0,random,0.08656274918433324,COMPLETE
86,0.980779471098087,2022-06-13 23:01:19.517864,2022-06-13 23:01:20.125718,0 days 00:00:00.607854,1.9226551365878237,9994488.0,random,0.09368776829002103,COMPLETE
984,0.980779471098087,2022-06-13 23:12:18.546481,2022-06-13 23:12:19.400198,0 days 00:00:00.853717,1.999270102095882,361497.0,random,0.0987983642751208,COMPLETE
177,0.980779471098087,2022-06-13 23:02:13.762066,2022-06-13 23:02:14.362203,0 days 00:00:00.600137,1.945946242637008,7920420.0,random,0.05545592704395263,COMPLETE
59,0.980779471098087,2022-06-13 23:01:04.387817,2022-06-13 23:01:04.972081,0 days 00:00:00.584264,1.9279638601286058,9557566.0,random,0.0972120106890221,COMPLETE
161,0.980779471098087,2022-06-13 23:02:04.346473,2022-06-13 23:02:04.942797,0 days 00:00:00.596324,1.9486716247334195,9169315.0,random,0.0895261338634116,COMPLETE
84,0.980779471098087,2022-06-13 23:01:18.416600,2022-06-13 23:01:18.990753,0 days 00:00:00.574153,1.9994940624867965,8143464.0,random,0.06952295904953713,COMPLETE
62,0.980779471098087,2022-06-13 23:01:06.086451,2022-06-13 23:01:06.607168,0 days 00:00:00.520717,1.9949227115099242,8557302.0,random,0.07320940568816359,COMPLETE
51,0.980779471098087,2022-06-13 23:00:59.795010,2022-06-13 23:01:00.342692,0 days 00:00:00.547682,1.9236611544171904,9620718.0,random,0.08736773323405223,COMPLETE
115,0.980779471098087,2022-06-13 23:01:36.773658,2022-06-13 23:01:37.336032,0 days 00:00:00.562374,1.9980424840138966,9397470.0,random,0.08139210347323106,COMPLETE
980,0.980779471098087,2022-06-13 23:12:14.835080,2022-06-13 23:12:15.691859,0 days 00:00:00.856779,1.995369178061386,7723974.0,random,0.08389087345321074,COMPLETE
117,0.980779471098087,2022-06-13 23:01:37.943103,2022-06-13 23:01:38.532827,0 days 00:00:00.589724,1.9468633905806443,7039062.0,random,0.08159969950873176,COMPLETE
192,0.980779471098087,2022-06-13 23:02:22.770666,2022-06-13 23:02:23.369208,0 days 00:00:00.598542,1.9250703539486627,8702274.0,random,0.0770342514877253,COMPLETE
183,0.980779471098087,2022-06-13 23:02:17.319540,2022-06-13 23:02:17.910085,0 days 00:00:00.590545,1.9909874860909946,8377505.0,random,0.09899029447603395,COMPLETE
22,0.980779471098087,2022-06-13 23:00:43.811272,2022-06-13 23:00:44.332513,0 days 00:00:00.521241,1.9885582728073856,8935109.0,random,0.09006485706230744,COMPLETE
107,0.980779471098087,2022-06-13 23:01:32.268986,2022-06-13 23:01:32.841160,0 days 00:00:00.572174,1.95187871943304,8527308.0,random,0.05875457809756744,COMPLETE
186,0.980779471098087,2022-06-13 23:02:19.092843,2022-06-13 23:02:19.685295,0 days 00:00:00.592452,1.9162458882407634,6106790.0,random,0.09014861732509394,COMPLETE
156,0.980779471098087,2022-06-13 23:02:00.964553,2022-06-13 23:02:01.549661,0 days 00:00:00.585108,1.9153667708574726,6921977.0,random,0.07911724449163016,COMPLETE
185,0.980779471098087,2022-06-13 23:02:18.497921,2022-06-13 23:02:19.092621,0 days 00:00:00.594700,1.9972249543050102,8706338.0,random,0.07418332200432018,COMPLETE
187,0.980779471098087,2022-06-13 23:02:19.685497,2022-06-13 23:02:20.264983,0 days 00:00:00.579486,1.9460545363104527,7068181.0,random,0.06652829704395158,COMPLETE
53,0.980779471098087,2022-06-13 23:01:00.905182,2022-06-13 23:01:01.457062,0 days 00:00:00.551880,1.99511201631425,8724805.0,random,0.08029378239317692,COMPLETE
93,0.980779471098087,2022-06-13 23:01:23.491488,2022-06-13 23:01:24.069453,0 days 00:00:00.577965,1.9518449567479004,7792094.0,random,0.05496710181648621,COMPLETE
101,0.980779471098087,2022-06-13 23:01:28.053482,2022-06-13 23:01:28.620565,0 days 00:00:00.567083,1.998996636166463,7159175.0,random,0.06895837666861744,COMPLETE
155,0.980779471098087,2022-06-13 23:02:00.382971,2022-06-13 23:02:00.964341,0 days 00:00:00.581370,1.9983027526308899,8979094.0,random,0.09756391348933191,COMPLETE
44,0.980779471098087,2022-06-13 23:00:55.880690,2022-06-13 23:00:56.431556,0 days 00:00:00.550866,1.9893817477331974,7468708.0,random,0.08197595175633546,COMPLETE
102,0.980779471098087,2022-06-13 23:01:28.620736,2022-06-13 23:01:29.178140,0 days 00:00:00.557404,1.9191221364343256,9968196.0,random,0.06754010435996313,COMPLETE
103,0.980779471098087,2022-06-13 23:01:29.178292,2022-06-13 23:01:29.737873,0 days 00:00:00.559581,1.9973116721818194,9511028.0,random,0.08048007260614268,COMPLETE
41,0.980779471098087,2022-06-13 23:00:54.215065,2022-06-13 23:00:54.782747,0 days 00:00:00.567682,1.9970617367938024,8747253.0,random,0.08052289411672686,COMPLETE
104,0.980779471098087,2022-06-13 23:01:29.738036,2022-06-13 23:01:30.303581,0 days 00:00:00.565545,1.9173894816425103,8790055.0,random,0.07847840889480254,COMPLETE
184,0.980779471098087,2022-06-13 23:02:17.910285,2022-06-13 23:02:18.497700,0 days 00:00:00.587415,1.9972348979196604,8490582.0,random,0.07606705501693435,COMPLETE
168,0.980779471098087,2022-06-13 23:02:08.436430,2022-06-13 23:02:09.025833,0 days 00:00:00.589403,1.987969755623168,9325607.0,random,0.08074382740435539,COMPLETE
982,0.980779471098087,2022-06-13 23:12:16.553831,2022-06-13 23:12:17.685104,0 days 00:00:01.131273,1.9179046173546632,9768222.0,random,0.08266002864663262,COMPLETE
37,0.980779471098087,2022-06-13 23:00:51.991364,2022-06-13 23:00:52.541749,0 days 00:00:00.550385,1.9994035650375919,8914509.0,random,0.08830747643053694,COMPLETE
118,0.980779471098087,2022-06-13 23:01:38.532981,2022-06-13 23:01:39.102541,0 days 00:00:00.569560,1.9513695152692228,7083926.0,random,0.07722496615357703,COMPLETE
197,0.980779471098087,2022-06-13 23:02:25.762756,2022-06-13 23:02:26.356576,0 days 00:00:00.593820,1.9988428181512676,7693492.0,random,0.08953017548418782,COMPLETE
63,0.980779471098087,2022-06-13 23:01:06.607344,2022-06-13 23:01:07.152766,0 days 00:00:00.545422,1.9199353788175855,8719052.0,random,0.08659240191273755,COMPLETE
123,0.980779471098087,2022-06-13 23:01:41.478073,2022-06-13 23:01:42.050127,0 days 00:00:00.572054,1.9987190928963996,8458048.0,random,0.0942957943568813,COMPLETE
216,0.980779471098087,2022-06-13 23:02:37.204311,2022-06-13 23:02:37.809564,0 days 00:00:00.605253,1.9978935462379892,9029962.0,random,0.07618923784281792,COMPLETE
996,0.980779471098087,2022-06-13 23:12:29.338684,2022-06-13 23:12:30.190086,0 days 00:00:00.851402,1.9974587309137555,8336122.0,random,0.09539594426942609,COMPLETE
213,0.980779471098087,2022-06-13 23:02:35.394825,2022-06-13 23:02:36.003965,0 days 00:00:00.609140,1.915736925588394,8573700.0,random,0.0865147355983348,COMPLETE
133,0.980779471098087,2022-06-13 23:01:47.236701,2022-06-13 23:01:47.816390,0 days 00:00:00.579689,1.9995713440525327,9010761.0,random,0.0695956453761699,COMPLETE
170,0.980779471098087,2022-06-13 23:02:09.650466,2022-06-13 23:02:10.227667,0 days 00:00:00.577201,1.9972011382394093,9292587.0,random,0.09194990497279949,COMPLETE
73,0.980779471098087,2022-06-13 23:01:12.236994,2022-06-13 23:01:12.797069,0 days 00:00:00.560075,1.9998843683454584,7603596.0,random,0.08987513261053315,COMPLETE
128,0.980779471098087,2022-06-13 23:01:44.364550,2022-06-13 23:01:44.930051,0 days 00:00:00.565501,1.9964798741888152,8663291.0,random,0.08258831561174397,COMPLETE
171,0.980779471098087,2022-06-13 23:02:10.227877,2022-06-13 23:02:10.810933,0 days 00:00:00.583056,1.993934850310352,9090441.0,random,0.07343777086551555,COMPLETE
79,0.980779471098087,2022-06-13 23:01:15.611389,2022-06-13 23:01:16.188416,0 days 00:00:00.577027,1.989766093324327,6747230.0,random,0.07383577727517891,COMPLETE
172,0.980779471098087,2022-06-13 23:02:10.811116,2022-06-13 23:02:11.390969,0 days 00:00:00.579853,1.9994394177520785,9091324.0,random,0.07614882941894217,COMPLETE
173,0.980779471098087,2022-06-13 23:02:11.391204,2022-06-13 23:02:11.998545,0 days 00:00:00.607341,1.9210941170380973,9617117.0,random,0.07403877734893534,COMPLETE
12,0.980779471098087,2022-06-13 23:00:37.914169,2022-06-13 23:00:38.419622,0 days 00:00:00.505453,1.9466217131397778,9902809.0,random,0.09921790011864844,COMPLETE
204,0.980779471098087,2022-06-13 23:02:29.965990,2022-06-13 23:02:30.559568,0 days 00:00:00.593578,1.9932749263611889,8395495.0,random,0.0745269755539098,COMPLETE
202,0.980779471098087,2022-06-13 23:02:28.776666,2022-06-13 23:02:29.368170,0 days 00:00:00.591504,1.9973600524895156,9236629.0,random,0.09217056474709209,COMPLETE
206,0.980779471098087,2022-06-13 23:02:31.154332,2022-06-13 23:02:31.751503,0 days 00:00:00.597171,1.9967000753039055,8974858.0,random,0.08494170117685243,COMPLETE
121,0.980779471098087,2022-06-13 23:01:40.331496,2022-06-13 23:01:40.901861,0 days 00:00:00.570365,1.915480368155601,8553996.0,random,0.05713316535215098,COMPLETE
142,0.980779471098087,2022-06-13 23:01:52.471580,2022-06-13 23:01:53.034572,0 days 00:00:00.562992,1.996552728989896,9348977.0,random,0.08249896866808441,COMPLETE
140,0.980779471098087,2022-06-13 23:01:51.317682,2022-06-13 23:01:51.887751,0 days 00:00:00.570069,1.999900927416795,9260115.0,random,0.0805021192502344,COMPLETE
141,0.980779471098087,2022-06-13 23:01:51.887944,2022-06-13 23:01:52.471411,0 days 00:00:00.583467,1.997577872321534,8486325.0,random,0.08883835097764244,COMPLETE
201,0.980779471098087,2022-06-13 23:02:28.184554,2022-06-13 23:02:28.776450,0 days 00:00:00.591896,1.918841353612006,9293620.0,random,0.0922964066240943,COMPLETE
66,0.980779471098087,2022-06-13 23:01:08.240832,2022-06-13 23:01:08.816948,0 days 00:00:00.576116,1.9911948879155066,9250665.0,random,0.08065214283342273,COMPLETE
17,0.980779471098087,2022-06-13 23:00:40.555672,2022-06-13 23:00:41.090961,0 days 00:00:00.535289,1.986680520704713,8950028.0,random,0.06851780228136117,COMPLETE
143,0.980779471098087,2022-06-13 23:01:53.034785,2022-06-13 23:01:53.616096,0 days 00:00:00.581311,1.9971332203779522,7660075.0,random,0.07489166458566962,COMPLETE
663,0.9807769922589074,2022-06-13 23:07:48.696193,2022-06-13 23:07:49.457580,0 days 00:00:00.761387,1.961098906492771,1479511.0,random,0.07208673123254596,COMPLETE
665,0.9807769922589074,2022-06-13 23:07:50.219686,2022-06-13 23:07:50.975485,0 days 00:00:00.755799,1.9650184065418674,8536182.0,random,0.09478940069856626,COMPLETE
642,0.9807769922589074,2022-06-13 23:07:32.323780,2022-06-13 23:07:33.350907,0 days 00:00:01.027127,1.9572375634705965,3738348.0,random,0.0937225116064892,COMPLETE
640,0.9807769922589074,2022-06-13 23:07:30.841447,2022-06-13 23:07:31.585860,0 days 00:00:00.744413,1.9288898466313555,9513926.0,random,0.09785487811303203,COMPLETE
635,0.9807769922589074,2022-06-13 23:07:26.961392,2022-06-13 23:07:27.729364,0 days 00:00:00.767972,1.9618429905110537,5802137.0,random,0.07367094010767218,COMPLETE
659,0.9807769922589074,2022-06-13 23:07:45.644744,2022-06-13 23:07:46.401471,0 days 00:00:00.756727,1.933120723742273,5600961.0,random,0.06916036591690558,COMPLETE
604,0.9807769922589074,2022-06-13 23:07:03.302817,2022-06-13 23:07:04.027011,0 days 00:00:00.724194,1.9622569799370242,7416610.0,random,0.0861247681368801,COMPLETE
607,0.9807769922589074,2022-06-13 23:07:05.494051,2022-06-13 23:07:06.218228,0 days 00:00:00.724177,1.9547891932103325,8517406.0,random,0.08371323529765352,COMPLETE
608,0.9807769922589074,2022-06-13 23:07:06.218730,2022-06-13 23:07:06.959639,0 days 00:00:00.740909,1.9635643753722674,9076943.0,random,0.07632550948000619,COMPLETE
661,0.9807769922589074,2022-06-13 23:07:47.193510,2022-06-13 23:07:47.946053,0 days 00:00:00.752543,1.910664516255924,9876312.0,random,0.07864067290832005,COMPLETE
644,0.9807769922589074,2022-06-13 23:07:34.074732,2022-06-13 23:07:34.817698,0 days 00:00:00.742966,1.9673664848039942,8318483.0,random,0.07686873208203034,COMPLETE
78,0.9807769922589074,2022-06-13 23:01:15.063690,2022-06-13 23:01:15.611205,0 days 00:00:00.547515,1.9409517486680274,8480136.0,random,0.09999287448351171,COMPLETE
624,0.9807769922589074,2022-06-13 23:07:18.499340,2022-06-13 23:07:19.249518,0 days 00:00:00.750178,1.9361510077421793,7585500.0,random,0.09891508007330582,COMPLETE
91,0.9807769922589074,2022-06-13 23:01:22.377729,2022-06-13 23:01:22.968782,0 days 00:00:00.591053,1.9619929216322314,9387068.0,random,0.09047024786849439,COMPLETE
651,0.9807769922589074,2022-06-13 23:07:39.332084,2022-06-13 23:07:40.076158,0 days 00:00:00.744074,1.9689309425137516,8888216.0,random,0.08580958960904558,COMPLETE
648,0.9807769922589074,2022-06-13 23:07:37.055337,2022-06-13 23:07:37.798548,0 days 00:00:00.743211,1.9386746251774816,3345733.0,random,0.05714627712144465,COMPLETE
615,0.9807769922589074,2022-06-13 23:07:11.812747,2022-06-13 23:07:12.556791,0 days 00:00:00.744044,1.9608445172910158,7853243.0,random,0.07072016882700809,COMPLETE
81,0.9807769922589074,2022-06-13 23:01:16.737738,2022-06-13 23:01:17.295365,0 days 00:00:00.557627,1.938140280451775,9535018.0,random,0.08820067732974107,COMPLETE
639,0.9807769922589074,2022-06-13 23:07:30.095575,2022-06-13 23:07:30.840954,0 days 00:00:00.745379,1.9568505925452,8366908.0,random,0.09274661190860463,COMPLETE
626,0.9807769922589074,2022-06-13 23:07:19.994686,2022-06-13 23:07:21.009049,0 days 00:00:01.014363,1.9035261453500036,9966921.0,random,0.09616274898215262,COMPLETE
617,0.9807769922589074,2022-06-13 23:07:13.297599,2022-06-13 23:07:14.034695,0 days 00:00:00.737096,1.964614591227229,7624856.0,random,0.06450345297017542,COMPLETE
618,0.9807769922589074,2022-06-13 23:07:14.035184,2022-06-13 23:07:14.787781,0 days 00:00:00.752597,1.970280442095848,2533295.0,random,0.08060333922732887,COMPLETE
625,0.9807769922589074,2022-06-13 23:07:19.250017,2022-06-13 23:07:19.994134,0 days 00:00:00.744117,1.9587677725491186,8623089.0,random,0.09242726786915952,COMPLETE
645,0.9807769922589074,2022-06-13 23:07:34.818230,2022-06-13 23:07:35.560519,0 days 00:00:00.742289,1.9696789136415673,8130301.0,random,0.04068214060858979,COMPLETE
643,0.9807769922589074,2022-06-13 23:07:33.351407,2022-06-13 23:07:34.074077,0 days 00:00:00.722670,1.958321407142632,8672239.0,random,0.09466635149003491,COMPLETE
622,0.9807769922589074,2022-06-13 23:07:17.014489,2022-06-13 23:07:17.755922,0 days 00:00:00.741433,1.939053950730953,6168566.0,random,0.09631636198071558,COMPLETE
603,0.9807769922589074,2022-06-13 23:07:02.574639,2022-06-13 23:07:03.302223,0 days 00:00:00.727584,1.9391257958800083,487254.0,random,0.09788067100575842,COMPLETE
218,0.9807769922589074,2022-06-13 23:02:38.425675,2022-06-13 23:02:39.035422,0 days 00:00:00.609747,1.9616065751439926,9091009.0,random,0.09144603546907303,COMPLETE
95,0.9807769922589074,2022-06-13 23:01:24.637553,2022-06-13 23:01:25.192865,0 days 00:00:00.555312,1.9750978695689718,8143800.0,random,0.07700095609677048,COMPLETE
504,0.9807769922589074,2022-06-13 23:05:49.706282,2022-06-13 23:05:50.416921,0 days 00:00:00.710639,1.9594638223799237,383358.0,random,0.09059845572426123,COMPLETE
