iteration,roc_weighted,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
706,0.876336186037687,2022-07-03 01:20:49.250260,2022-07-03 01:20:51.793049,0 days 00:00:02.542789,9.2,0.2235927894190714,61,4302601,l1,0.0016262704739265642,COMPLETE
582,0.8761245703537901,2022-07-03 01:15:38.889034,2022-07-03 01:15:41.754273,0 days 00:00:02.865239,8.8,0.3146778716657639,355,11632092,l1,0.007328620125388997,COMPLETE
549,0.8760515266826993,2022-07-03 01:13:51.681224,2022-07-03 01:13:55.458715,0 days 00:00:03.777491,9.700000000000001,0.23661919898409153,383,12894187,l1,0.003865857980103683,COMPLETE
404,0.8760017902420001,2022-07-03 01:07:29.526199,2022-07-03 01:07:32.019361,0 days 00:00:02.493162,9.1,0.4292932253124745,75,40394156,l1,0.012658585880387173,COMPLETE
453,0.8759177872646668,2022-07-03 01:09:35.146985,2022-07-03 01:09:37.738949,0 days 00:00:02.591964,4.1,0.3913400374896999,383,43341683,l1,0.008883959183849956,COMPLETE
863,0.8758085981519237,2022-07-03 01:27:52.842562,2022-07-03 01:27:55.900579,0 days 00:00:03.058017,9.8,0.1869813276244715,500,14192154,l1,0.0036490525461549813,COMPLETE
638,0.8756492485179346,2022-07-03 01:18:07.710337,2022-07-03 01:18:10.815018,0 days 00:00:03.104681,5.7,0.3707021426413024,500,6374844,l1,0.0019267708287122784,COMPLETE
342,0.8755688572262322,2022-07-03 01:05:13.302287,2022-07-03 01:05:15.321820,0 days 00:00:02.019533,1.5000000000000002,0.40348842918786326,62,8172336,l1,0.004704009319514535,COMPLETE
572,0.8754514212899868,2022-07-03 01:14:51.841019,2022-07-03 01:14:54.687139,0 days 00:00:02.846120,9.4,0.33565194144945915,481,9531747,l1,0.005723566299039558,COMPLETE
794,0.8754306728355457,2022-07-03 01:24:58.734001,2022-07-03 01:25:01.249878,0 days 00:00:02.515877,9.8,0.37773571342723966,360,11202563,l1,0.002080962889950751,COMPLETE
689,0.8754227331349251,2022-07-03 01:20:09.129306,2022-07-03 01:20:12.144852,0 days 00:00:03.015546,5.1,0.21706328091533986,500,4528870,l1,1.260583880823208e-05,COMPLETE
960,0.8754113792055764,2022-07-03 01:32:05.853420,2022-07-03 01:32:08.540125,0 days 00:00:02.686705,9.0,0.37866362156286426,386,1894910,l1,0.011893731839177527,COMPLETE
678,0.8753277638503626,2022-07-03 01:19:43.883303,2022-07-03 01:19:47.415072,0 days 00:00:03.531769,7.1,0.1447023337228842,449,13804060,l1,0.004792448803784708,COMPLETE
614,0.8752641365794205,2022-07-03 01:17:03.511115,2022-07-03 01:17:05.942135,0 days 00:00:02.431020,9.4,0.35913740812324335,494,5413554,l1,0.004272423573586207,COMPLETE
716,0.8751567385807725,2022-07-03 01:21:11.365719,2022-07-03 01:21:14.471731,0 days 00:00:03.106012,9.6,0.26709531721437024,60,8765398,l1,0.008087451152367002,COMPLETE
206,0.8750821450026011,2022-07-03 01:00:51.888439,2022-07-03 01:00:54.666069,0 days 00:00:02.777630,2.4000000000000004,0.8367143325837214,69,29960623,l1,0.004984146222568143,COMPLETE
683,0.8750536248470018,2022-07-03 01:19:55.665728,2022-07-03 01:19:58.755988,0 days 00:00:03.090260,5.5,0.23572696139000734,164,9464568,l1,0.0074653355328417785,COMPLETE
757,0.8750507662398551,2022-07-03 01:23:05.330386,2022-07-03 01:23:08.039371,0 days 00:00:02.708985,8.3,0.17796288962392307,429,49888657,l1,0.0037517795484139985,COMPLETE
573,0.8750425926239055,2022-07-03 01:14:54.687668,2022-07-03 01:14:58.548672,0 days 00:00:03.861004,5.7,0.13910903354240883,469,8332523,l1,0.0024436048488954048,COMPLETE
819,0.8748950501665532,2022-07-03 01:26:01.135117,2022-07-03 01:26:04.271112,0 days 00:00:03.135995,8.9,0.4017792794162693,500,5950553,l1,0.006485074594684482,COMPLETE
589,0.8748950501665532,2022-07-03 01:16:02.284567,2022-07-03 01:16:04.646985,0 days 00:00:02.362418,8.9,0.3223029974884891,407,10954034,l1,0.0033020941653704853,COMPLETE
415,0.8748950501665532,2022-07-03 01:07:52.128487,2022-07-03 01:07:54.466873,0 days 00:00:02.338386,8.9,0.4564735327485688,306,43626726,l1,0.0157137074361477,COMPLETE
494,0.8748950501665532,2022-07-03 01:11:06.642715,2022-07-03 01:11:09.285314,0 days 00:00:02.642599,8.9,0.3546856715435109,395,37428124,l1,0.014167145542414317,COMPLETE
456,0.8748950501665532,2022-07-03 01:09:40.802479,2022-07-03 01:09:42.929325,0 days 00:00:02.126846,8.9,0.4550216095002018,412,38882539,l1,0.005219365379304359,COMPLETE
808,0.8748950501665532,2022-07-03 01:25:33.702680,2022-07-03 01:25:36.586757,0 days 00:00:02.884077,8.9,0.2712722311040659,403,8528983,l1,0.00012007174362707739,COMPLETE
357,0.8748950501665532,2022-07-03 01:05:46.054407,2022-07-03 01:05:48.376361,0 days 00:00:02.321954,8.9,0.3893951731121724,58,8271782,l1,0.007949563671185447,COMPLETE
756,0.8748950501665532,2022-07-03 01:23:02.783104,2022-07-03 01:23:05.329684,0 days 00:00:02.546580,8.9,0.1514011730985427,362,8563616,l1,0.009150349305483849,COMPLETE
469,0.8748950501665532,2022-07-03 01:10:10.101770,2022-07-03 01:10:12.401643,0 days 00:00:02.299873,8.9,0.36655742337051445,389,40309352,l1,0.002037361129890529,COMPLETE
761,0.8748820220807738,2022-07-03 01:23:15.654618,2022-07-03 01:23:20.776346,0 days 00:00:05.121728,9.2,0.20408152626257506,410,9271038,l1,9.539008844521805e-05,COMPLETE
299,0.8748791488902563,2022-07-03 01:03:43.103006,2022-07-03 01:03:45.822687,0 days 00:00:02.719681,1.8000000000000003,0.644869413133074,84,5114467,l1,0.003878844441451296,COMPLETE
450,0.8748159456998605,2022-07-03 01:09:27.541053,2022-07-03 01:09:30.458476,0 days 00:00:02.917423,9.2,0.3683151177167678,418,38781717,l1,0.0027501677770276818,COMPLETE
821,0.8748081156652194,2022-07-03 01:26:05.065950,2022-07-03 01:26:08.053662,0 days 00:00:02.987712,9.2,0.15364290593294644,360,10895403,l1,6.850096293844278e-05,COMPLETE
729,0.8747096370693201,2022-07-03 01:22:00.710172,2022-07-03 01:22:03.411423,0 days 00:00:02.701251,5.7,0.14071695572053822,465,18735678,l1,0.0033240770379492557,COMPLETE
394,0.8746142655792672,2022-07-03 01:07:06.075125,2022-07-03 01:07:08.205840,0 days 00:00:02.130715,9.8,0.4057394908902231,75,6480683,l1,0.0053695297565659085,COMPLETE
853,0.8744089227312454,2022-07-03 01:27:28.533527,2022-07-03 01:27:31.430272,0 days 00:00:02.896745,7.9,0.339674652340823,491,20456405,l1,3.305870950110054e-05,COMPLETE
633,0.8743687491057995,2022-07-03 01:17:56.724027,2022-07-03 01:17:59.340313,0 days 00:00:02.616286,6.9,0.41077760455978896,487,5868059,l1,0.003426009645816777,COMPLETE
669,0.8743503619704062,2022-07-03 01:19:23.134745,2022-07-03 01:19:26.044461,0 days 00:00:02.909716,9.8,0.2556014245314102,177,6581491,l1,0.011042358607771263,COMPLETE
928,0.8742693053911428,2022-07-03 01:30:50.991124,2022-07-03 01:30:54.219986,0 days 00:00:03.228862,9.8,0.3283157358297281,397,3711402,l1,0.0060947469507535365,COMPLETE
902,0.8742614753565016,2022-07-03 01:29:34.981739,2022-07-03 01:29:38.866544,0 days 00:00:03.884805,9.8,0.2839560182793262,476,4212848,l1,9.010835894529817e-05,COMPLETE
434,0.8742523220384238,2022-07-03 01:08:46.719462,2022-07-03 01:08:50.248852,0 days 00:00:03.529390,9.8,0.3932404453721975,374,41848788,l1,0.001582845882919852,COMPLETE
980,0.8742509987549871,2022-07-03 01:32:51.882482,2022-07-03 01:32:55.268268,0 days 00:00:03.385786,9.8,0.32632111750387666,409,9488787,l1,0.003289716557513543,COMPLETE
353,0.8741491937212823,2022-07-03 01:05:37.119183,2022-07-03 01:05:39.997861,0 days 00:00:02.878678,1.1,0.35647141585465747,60,5772404,l1,0.009658341191735826,COMPLETE
491,0.8738790172765463,2022-07-03 01:10:56.342520,2022-07-03 01:10:59.449477,0 days 00:00:03.106957,9.9,0.451643355832121,418,45176150,l1,8.137578957047916e-05,COMPLETE
609,0.8738629185433471,2022-07-03 01:16:53.170896,2022-07-03 01:16:55.751109,0 days 00:00:02.580213,4.7,0.368687275032668,484,5171803,l1,0.006496794992717264,COMPLETE
662,0.873641250338482,2022-07-03 01:19:07.095346,2022-07-03 01:19:10.068172,0 days 00:00:02.972826,7.5,0.22380747151356542,468,8574573,l1,0.0035267472175020504,COMPLETE
195,0.8736322871856212,2022-07-03 01:00:31.429444,2022-07-03 01:00:33.599299,0 days 00:00:02.169855,2.9000000000000004,0.8410939694023184,86,30001291,l1,0.0030569259189402818,COMPLETE
583,0.8736072836330442,2022-07-03 01:15:41.754730,2022-07-03 01:15:50.546327,0 days 00:00:08.791597,8.7,0.30352068873951094,334,7753522,l1,1.0226550082344699e-05,COMPLETE
459,0.8735798163871255,2022-07-03 01:09:47.847837,2022-07-03 01:09:50.500061,0 days 00:00:02.652224,9.5,0.3904159820725894,376,36233782,l1,8.06001254485566e-05,COMPLETE
520,0.8734904984009891,2022-07-03 01:12:19.948501,2022-07-03 01:12:23.079093,0 days 00:00:03.130592,8.8,0.30952641392138885,369,12078136,l1,0.00043437973632342257,COMPLETE
465,0.8734857535971386,2022-07-03 01:10:00.282718,2022-07-03 01:10:02.700125,0 days 00:00:02.417407,8.7,0.4374281911382264,369,38191310,l1,0.008871696812769954,COMPLETE
810,0.8734256502209041,2022-07-03 01:25:39.455722,2022-07-03 01:25:42.684134,0 days 00:00:03.228412,9.1,0.4262433446900622,347,7238860,l1,0.0035235586037726304,COMPLETE
632,0.8733723825938119,2022-07-03 01:17:54.142731,2022-07-03 01:17:56.723563,0 days 00:00:02.580832,6.4,0.37347012937268925,477,7529852,l1,0.006610856668515004,COMPLETE
543,0.8731637351830409,2022-07-03 01:13:35.712014,2022-07-03 01:13:38.928499,0 days 00:00:03.216485,10.0,0.27718728022585865,365,46213483,l1,0.004945564853321491,COMPLETE
597,0.8731493983971954,2022-07-03 01:16:20.310780,2022-07-03 01:16:23.466065,0 days 00:00:03.155285,8.8,0.06843219342981424,384,9475440,l1,0.0050228550442818825,COMPLETE
704,0.8730801417028833,2022-07-03 01:20:42.877417,2022-07-03 01:20:47.195840,0 days 00:00:04.318423,8.8,0.4622607074224444,442,5801066,l1,0.0036216434272573666,COMPLETE
526,0.8730723116682423,2022-07-03 01:12:33.334491,2022-07-03 01:12:37.518557,0 days 00:00:04.184066,8.8,0.2798780759633465,241,12036245,l1,0.003349610231864671,COMPLETE
566,0.8730278683612899,2022-07-03 01:14:33.361727,2022-07-03 01:14:38.561584,0 days 00:00:05.199857,8.8,0.27395996532321054,368,23812734,l1,0.0022909036022268846,COMPLETE
799,0.8729885939387344,2022-07-03 01:25:09.899000,2022-07-03 01:25:13.559337,0 days 00:00:03.660337,9.2,0.25553206600754524,331,13804010,l1,0.0054229920732602,COMPLETE
912,0.8728960810558283,2022-07-03 01:29:58.279519,2022-07-03 01:30:01.220827,0 days 00:00:02.941308,9.700000000000001,0.30492056544045976,500,5011522,l1,0.002149842129343759,COMPLETE
981,0.8727637454204703,2022-07-03 01:32:55.268969,2022-07-03 01:32:57.952296,0 days 00:00:02.683327,9.1,0.3980057928857205,379,6850124,l1,0.011767409124664285,COMPLETE
558,0.8727467620677515,2022-07-03 01:14:12.247215,2022-07-03 01:14:15.859496,0 days 00:00:03.612281,9.1,0.2686845345866594,377,8734520,l1,4.8790666843305034e-05,COMPLETE
559,0.8726475085183115,2022-07-03 01:14:15.859994,2022-07-03 01:14:18.336666,0 days 00:00:02.476672,9.3,0.2889607095082349,256,7367838,l1,0.0055987446026688386,COMPLETE
682,0.8721626019921467,2022-07-03 01:19:52.167752,2022-07-03 01:19:55.665190,0 days 00:00:03.497438,6.1,0.19549716502819586,352,8593247,l1,0.0030705289642976356,COMPLETE
703,0.8721517963926942,2022-07-03 01:20:39.984365,2022-07-03 01:20:42.876819,0 days 00:00:02.892454,9.3,0.38861218445025086,302,9097419,l1,0.0018170590525941398,COMPLETE
390,0.8721506924412161,2022-07-03 01:06:58.025376,2022-07-03 01:07:00.106948,0 days 00:00:02.081572,9.3,0.4126505941040771,218,7028029,l1,0.008107522207179559,COMPLETE
979,0.8720923510123354,2022-07-03 01:32:48.988361,2022-07-03 01:32:51.881665,0 days 00:00:02.893304,6.0,0.2818512859863885,487,4859355,l1,0.007283671574235977,COMPLETE
369,0.8718138912856703,2022-07-03 01:06:09.547153,2022-07-03 01:06:12.204828,0 days 00:00:02.657675,9.2,0.3875653568663429,57,6971639,l1,0.010224951507535267,COMPLETE
153,0.8716550080288481,2022-07-03 00:59:21.072270,2022-07-03 00:59:22.783658,0 days 00:00:01.711388,2.7,0.5200961949724012,67,29186815,l1,0.09996753708707128,COMPLETE
291,0.8716534654134529,2022-07-03 01:03:30.104152,2022-07-03 01:03:31.876144,0 days 00:00:01.771992,2.5000000000000004,0.49842291076977413,93,7874460,l1,0.09952770165456604,COMPLETE
147,0.8716534654134529,2022-07-03 00:59:10.794079,2022-07-03 00:59:12.511420,0 days 00:00:01.717341,2.5000000000000004,0.45386550735597386,81,28263627,l1,0.0995394983584901,COMPLETE
637,0.8716322578735305,2022-07-03 01:18:04.432099,2022-07-03 01:18:07.709775,0 days 00:00:03.277676,9.6,0.4156998114976898,488,8624946,l1,0.00527801020202321,COMPLETE
242,0.871580896864706,2022-07-03 01:02:02.870346,2022-07-03 01:02:04.628717,0 days 00:00:01.758371,2.7,0.4546424447009917,63,28181625,l1,0.09354084409467055,COMPLETE
241,0.871580896864706,2022-07-03 01:02:01.122581,2022-07-03 01:02:02.870058,0 days 00:00:01.747477,2.7,0.48497403286390794,63,27932857,l1,0.09247635907047519,COMPLETE
105,0.871580896864706,2022-07-03 00:57:56.937512,2022-07-03 00:57:58.664268,0 days 00:00:01.726756,2.7,0.1655155225708159,118,15605668,l1,0.09785450535901752,COMPLETE
236,0.871580896864706,2022-07-03 01:01:53.551398,2022-07-03 01:01:55.306049,0 days 00:00:01.754651,2.7,0.5109779246634466,50,27955995,l1,0.09634829615184833,COMPLETE
233,0.871580896864706,2022-07-03 01:01:48.313105,2022-07-03 01:01:50.055354,0 days 00:00:01.742249,2.7,0.455421881446136,74,29134960,l1,0.09460269045211867,COMPLETE
66,0.871580896864706,2022-07-03 00:56:55.632365,2022-07-03 00:56:57.333535,0 days 00:00:01.701170,2.7,0.11894912562620608,139,10873253,l1,0.09161450268693816,COMPLETE
102,0.871580896864706,2022-07-03 00:57:51.835935,2022-07-03 00:57:53.535135,0 days 00:00:01.699200,2.7,0.23185646637457147,123,12810907,l1,0.092465901048562,COMPLETE
262,0.871580896864706,2022-07-03 01:02:39.093845,2022-07-03 01:02:40.848704,0 days 00:00:01.754859,2.7,0.4638029319536333,50,28390402,l1,0.09361383667843927,COMPLETE
232,0.871580896864706,2022-07-03 01:01:46.569096,2022-07-03 01:01:48.312837,0 days 00:00:01.743741,2.7,0.46720453366704534,71,28395946,l1,0.09502291916344452,COMPLETE
180,0.871580896864706,2022-07-03 01:00:05.070945,2022-07-03 01:00:06.798093,0 days 00:00:01.727148,2.7,0.6868175670205509,73,28509767,l1,0.09439541037042008,COMPLETE
172,0.871580896864706,2022-07-03 00:59:51.309287,2022-07-03 00:59:53.030308,0 days 00:00:01.721021,2.7,0.4929956314937216,62,28116853,l1,0.09664634938999084,COMPLETE
143,0.871580896864706,2022-07-03 00:59:03.938089,2022-07-03 00:59:05.652990,0 days 00:00:01.714901,2.7,0.5341126694471068,106,4921613,l1,0.09651710068665233,COMPLETE
171,0.871580896864706,2022-07-03 00:59:49.579635,2022-07-03 00:59:51.309032,0 days 00:00:01.729397,2.7,0.5240282834447829,68,28258190,l1,0.09396554577669636,COMPLETE
192,0.871580896864706,2022-07-03 01:00:26.233151,2022-07-03 01:00:27.966370,0 days 00:00:01.733219,2.7,0.8126362166530788,84,28277891,l1,0.09175776371278842,COMPLETE
211,0.871580896864706,2022-07-03 01:01:01.119560,2022-07-03 01:01:03.122523,0 days 00:00:02.002963,2.7,0.7197221698390752,74,29880845,l1,0.09310837301690986,COMPLETE
189,0.871580896864706,2022-07-03 01:00:20.997312,2022-07-03 01:00:22.724599,0 days 00:00:01.727287,2.7,0.7914374421266401,97,30708313,l1,0.09216152862101688,COMPLETE
193,0.871580896864706,2022-07-03 01:00:27.966595,2022-07-03 01:00:29.696647,0 days 00:00:01.730052,2.7,0.862259486657012,66,28265541,l1,0.09183126261136068,COMPLETE
161,0.871580896864706,2022-07-03 00:59:33.568450,2022-07-03 00:59:35.299761,0 days 00:00:01.731311,2.7,0.5437592925266835,67,28271037,l1,0.09559574838172939,COMPLETE
217,0.871580896864706,2022-07-03 01:01:12.419716,2022-07-03 01:01:14.162430,0 days 00:00:01.742714,2.7,0.8979143164144414,58,31867648,l1,0.09583226303892296,COMPLETE
179,0.871580896864706,2022-07-03 01:00:03.353963,2022-07-03 01:00:05.070715,0 days 00:00:01.716752,2.7,0.6260355811601122,72,26600293,l1,0.09436257209909138,COMPLETE
184,0.871580896864706,2022-07-03 01:00:12.343164,2022-07-03 01:00:14.064701,0 days 00:00:01.721537,2.7,0.7239586234948069,71,29666437,l1,0.09539206814946018,COMPLETE
163,0.871580896864706,2022-07-03 00:59:37.026445,2022-07-03 00:59:38.755689,0 days 00:00:01.729244,2.7,0.5604639513164237,102,27788465,l1,0.0955900089287453,COMPLETE
158,0.871580896864706,2022-07-03 00:59:29.628559,2022-07-03 00:59:31.338606,0 days 00:00:01.710047,2.7,0.4709919505543589,83,27933333,l1,0.09795188419994266,COMPLETE
162,0.871580896864706,2022-07-03 00:59:35.300011,2022-07-03 00:59:37.026161,0 days 00:00:01.726150,2.7,0.5541242968602871,96,27634468,l1,0.0953966424500194,COMPLETE
167,0.871580896864706,2022-07-03 00:59:43.893980,2022-07-03 00:59:45.616926,0 days 00:00:01.722946,2.7,0.5008027256008374,75,29564452,l1,0.09624214161477956,COMPLETE
255,0.8715729571640857,2022-07-03 01:02:25.913710,2022-07-03 01:02:27.681000,0 days 00:00:01.767290,2.6,0.513100324022418,79,30730315,l1,0.09714709398569825,COMPLETE
155,0.8715729571640857,2022-07-03 00:59:24.486704,2022-07-03 00:59:26.199795,0 days 00:00:01.713091,2.6,0.5064569553006154,74,32191000,l1,0.09398861696733071,COMPLETE
151,0.8715729571640857,2022-07-03 00:59:17.661937,2022-07-03 00:59:19.369504,0 days 00:00:01.707567,2.6,0.4846237248165901,51,28833665,l1,0.09784138218262248,COMPLETE
149,0.8715729571640857,2022-07-03 00:59:14.222492,2022-07-03 00:59:15.937377,0 days 00:00:01.714885,2.6,0.5350445125935078,61,27541053,l1,0.09773650076778773,COMPLETE
144,0.8715729571640857,2022-07-03 00:59:05.653269,2022-07-03 00:59:07.366422,0 days 00:00:01.713153,2.6,0.5025238238664266,81,13825315,l1,0.09621752044311303,COMPLETE
95,0.8715729571640857,2022-07-03 00:57:39.956453,2022-07-03 00:57:41.658223,0 days 00:00:01.701770,2.6,0.3218276592608257,115,15420215,l1,0.0955651157137254,COMPLETE
243,0.8715729571640857,2022-07-03 01:02:04.629094,2022-07-03 01:02:06.371971,0 days 00:00:01.742877,2.6,0.48824359938780454,77,29640180,l1,0.09362317610325117,COMPLETE
73,0.8715729571640857,2022-07-03 00:57:06.333804,2022-07-03 00:57:08.013605,0 days 00:00:01.679801,2.6,0.15033105989554407,79,12740711,l1,0.09246469927571552,COMPLETE
91,0.8715729571640857,2022-07-03 00:57:33.168748,2022-07-03 00:57:34.880365,0 days 00:00:01.711617,2.6,0.21861539863771698,135,15410297,l1,0.09155497255947348,COMPLETE
72,0.8715729571640857,2022-07-03 00:57:04.664519,2022-07-03 00:57:06.333639,0 days 00:00:01.669120,2.6,0.055624536580436826,69,13706415,l1,0.09257487513675353,COMPLETE
270,0.8715729571640857,2022-07-03 01:02:52.756364,2022-07-03 01:02:54.485361,0 days 00:00:01.728997,2.6,0.4341335013207993,57,28875517,l1,0.09389841875390571,COMPLETE
84,0.8715715242146699,2022-07-03 00:57:23.709493,2022-07-03 00:57:25.391759,0 days 00:00:01.682266,2.5000000000000004,0.2826904558049588,122,15060877,l1,0.0916964692755915,COMPLETE
234,0.8715715242146699,2022-07-03 01:01:50.055688,2022-07-03 01:01:51.813390,0 days 00:00:01.757702,2.5000000000000004,0.4620608883958284,74,29175902,l1,0.09680979468444581,COMPLETE
239,0.8715715242146699,2022-07-03 01:01:57.630960,2022-07-03 01:01:59.367134,0 days 00:00:01.736174,2.5000000000000004,0.5774770228893158,59,29664826,l1,0.09644302907682709,COMPLETE
276,0.8715715242146699,2022-07-03 01:03:02.130949,2022-07-03 01:03:03.916822,0 days 00:00:01.785873,2.5000000000000004,0.47252566830323656,51,49659131,l1,0.09334110700028199,COMPLETE
81,0.8715715242146699,2022-07-03 00:57:18.614703,2022-07-03 00:57:20.318366,0 days 00:00:01.703663,2.5000000000000004,0.23305217526539052,53,13926409,l1,0.09705884080411109,COMPLETE
194,0.8715715242146699,2022-07-03 01:00:29.696933,2022-07-03 01:00:31.429186,0 days 00:00:01.732253,2.5000000000000004,0.8547717992949613,63,28460606,l1,0.09178518232668895,COMPLETE
71,0.8715715242146699,2022-07-03 00:57:02.960088,2022-07-03 00:57:04.664385,0 days 00:00:01.704297,2.5000000000000004,0.04153806450923844,88,30922602,l1,0.09384031995815417,COMPLETE
44,0.8715715242146699,2022-07-03 00:56:23.534986,2022-07-03 00:56:25.210972,0 days 00:00:01.675986,2.5000000000000004,0.14618334209382652,278,26161600,l1,0.0948165694864588,COMPLETE
231,0.8715715242146699,2022-07-03 01:01:44.818413,2022-07-03 01:01:46.568788,0 days 00:00:01.750375,2.5000000000000004,0.5050452587558116,91,3907173,l1,0.0973769497051888,COMPLETE
135,0.8715538755743898,2022-07-03 00:58:51.360454,2022-07-03 00:58:53.096781,0 days 00:00:01.736327,2.7,0.12323660708756219,150,14402430,l1,0.08729764565465559,COMPLETE
131,0.8715538755743898,2022-07-03 00:58:44.514579,2022-07-03 00:58:46.225654,0 days 00:00:01.711075,2.7,0.21302075775212687,104,2571828,l1,0.08493330837344668,COMPLETE
101,0.8715538755743898,2022-07-03 00:57:50.137110,2022-07-03 00:57:51.835738,0 days 00:00:01.698628,2.7,0.23183151843753588,117,15356873,l1,0.08822342275110015,COMPLETE
36,0.8715538755743898,2022-07-03 00:56:12.297350,2022-07-03 00:56:13.935447,0 days 00:00:01.638097,2.7,0.2316503275220225,388,5553199,l1,0.08486099441117124,COMPLETE
129,0.8715538755743898,2022-07-03 00:58:42.286092,2022-07-03 00:58:43.995363,0 days 00:00:01.709271,2.7,0.17747307336674412,170,15749239,l1,0.08645521684056898,COMPLETE
79,0.8715459358737694,2022-07-03 00:57:15.253255,2022-07-03 00:57:16.935466,0 days 00:00:01.682211,2.6,0.24928102722676312,116,14246627,l1,0.08740393141853979,COMPLETE
293,0.8715418563574799,2022-07-03 01:03:33.646861,2022-07-03 01:03:35.417588,0 days 00:00:01.770727,2.5000000000000004,0.7565262001537743,60,7576194,l1,0.09096405995529788,COMPLETE
202,0.8715418563574799,2022-07-03 01:00:44.487784,2022-07-03 01:00:46.224284,0 days 00:00:01.736500,2.5000000000000004,0.7806824137921475,95,28434963,l1,0.08936003960234067,COMPLETE
83,0.8715418563574799,2022-07-03 00:57:22.007591,2022-07-03 00:57:23.709325,0 days 00:00:01.701734,2.5000000000000004,0.23054206495992602,128,14968403,l1,0.09093021120182047,COMPLETE
733,0.8715312350850515,2022-07-03 01:22:11.155636,2022-07-03 01:22:14.357301,0 days 00:00:03.201665,7.1,0.21253401623841509,482,9299142,l1,0.0019392911548814038,COMPLETE
27,0.8714942108620725,2022-07-03 00:55:58.427599,2022-07-03 00:56:00.062600,0 days 00:00:01.635001,2.7,0.15688142088966725,446,11911516,l1,0.07864340193666901,COMPLETE
20,0.8714942108620725,2022-07-03 00:55:47.927437,2022-07-03 00:55:49.625471,0 days 00:00:01.698034,2.7,0.11364767261153554,327,9250240,l1,0.08053873846426332,COMPLETE
731,0.8714301099222784,2022-07-03 01:22:05.366870,2022-07-03 01:22:09.100251,0 days 00:00:03.733381,8.5,0.23187248327374488,208,43280137,l1,1.4138459401943047e-05,COMPLETE
30,0.8714172337990984,2022-07-03 00:56:02.227463,2022-07-03 00:56:03.887476,0 days 00:00:01.660013,2.6,0.6459347924004845,436,11933330,l1,0.07617558971566162,COMPLETE
297,0.8714158008496824,2022-07-03 01:03:39.530559,2022-07-03 01:03:41.329936,0 days 00:00:01.799377,2.5000000000000004,0.3694712844963094,91,27749368,l1,0.07521476771680982,COMPLETE
191,0.8713968289259658,2022-07-03 01:00:24.487690,2022-07-03 01:00:26.232923,0 days 00:00:01.745233,2.7,0.7499409391456135,129,31167768,l1,0.062339228078658854,COMPLETE
22,0.8713384069978474,2022-07-03 00:55:51.265713,2022-07-03 00:55:52.932390,0 days 00:00:01.666677,0.8,0.017399548144324546,316,7284764,l1,0.09893423279254844,COMPLETE
298,0.871332441284854,2022-07-03 01:03:41.330319,2022-07-03 01:03:43.102686,0 days 00:00:01.772367,1.0,0.5343201862380228,182,26970076,l1,0.09612904341951843,COMPLETE
140,0.8713173149620974,2022-07-03 00:58:58.752803,2022-07-03 00:59:00.480038,0 days 00:00:01.727235,2.5000000000000004,0.15627498320089864,280,12789983,l1,0.055730652290594325,COMPLETE
11,0.8712977433759882,2022-07-03 00:55:35.301023,2022-07-03 00:55:37.056610,0 days 00:00:01.755587,0.4,0.022864592533276273,175,31291484,l1,0.09828479194872324,COMPLETE
289,0.8712916169552178,2022-07-03 01:03:26.462583,2022-07-03 01:03:28.270580,0 days 00:00:01.807997,2.6,0.7962893689140889,156,31533871,l1,0.052085613666395705,COMPLETE
278,0.871290951667657,2022-07-03 01:03:05.702242,2022-07-03 01:03:07.999712,0 days 00:00:02.297470,2.7,0.9371345678071132,57,27013249,l1,0.004409389264099603,COMPLETE
222,0.871290951667657,2022-07-03 01:01:23.173792,2022-07-03 01:01:25.388096,0 days 00:00:02.214304,2.7,0.7669438123464604,50,32865083,l1,0.009751470666270315,COMPLETE
258,0.871290951667657,2022-07-03 01:02:31.187202,2022-07-03 01:02:33.202733,0 days 00:00:02.015531,2.7,0.40769163115344453,58,28784814,l1,0.013294213756986091,COMPLETE
212,0.8712896283842202,2022-07-03 01:01:03.122754,2022-07-03 01:01:04.908896,0 days 00:00:01.786142,2.7,0.5218307088943622,84,29086049,l1,0.03682570682321288,COMPLETE
201,0.8712896283842202,2022-07-03 01:00:41.920922,2022-07-03 01:00:44.487535,0 days 00:00:02.566613,2.7,0.8132392966869101,85,26491927,l1,0.009751895533205312,COMPLETE
133,0.8712888607223652,2022-07-03 00:58:47.924070,2022-07-03 00:58:49.654952,0 days 00:00:01.730882,2.5000000000000004,0.23850666101628004,116,15473236,l1,0.04984948335633616,COMPLETE
267,0.8712791517827055,2022-07-03 01:02:47.041523,2022-07-03 01:02:48.894326,0 days 00:00:01.852803,2.6,0.8906794021559588,73,31824154,l1,0.020326811819366995,COMPLETE
208,0.8712791517827055,2022-07-03 01:00:56.842115,2022-07-03 01:00:58.687120,0 days 00:00:01.845005,2.6,0.8492446040107678,85,33390481,l1,0.0026682256791350422,COMPLETE
113,0.8712791517827055,2022-07-03 00:58:12.533360,2022-07-03 00:58:14.270337,0 days 00:00:01.736977,2.6,0.12001781832504976,109,13961199,l1,0.033101151045116184,COMPLETE
