iteration,recall,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
928,0.873299771167048,2022-06-13 23:39:46.408063,2022-06-13 23:39:47.272642,0 days 00:00:00.864579,0.2450016667761661,1001539,cyclic,0.09071127346237738,COMPLETE
872,0.8732814645308925,2022-06-13 23:38:55.715179,2022-06-13 23:38:56.565787,0 days 00:00:00.850608,0.24508441620905785,826557,cyclic,0.08206991672694594,COMPLETE
936,0.8732631578947369,2022-06-13 23:39:53.749462,2022-06-13 23:39:54.608306,0 days 00:00:00.858844,0.24858206689589082,127314,cyclic,0.08944044248889714,COMPLETE
714,0.8732631578947369,2022-06-13 23:36:39.876452,2022-06-13 23:36:40.655963,0 days 00:00:00.779511,0.24745871271812778,1220010,cyclic,0.08878063020766444,COMPLETE
812,0.8732631578947369,2022-06-13 23:38:03.022706,2022-06-13 23:38:03.833963,0 days 00:00:00.811257,0.2485993931333778,1790423,cyclic,0.08956070369497333,COMPLETE
952,0.8732448512585812,2022-06-13 23:40:08.176731,2022-06-13 23:40:09.323017,0 days 00:00:01.146286,0.24699990340098738,326250,cyclic,0.09206310172718725,COMPLETE
904,0.8732448512585812,2022-06-13 23:39:24.481502,2022-06-13 23:39:25.327723,0 days 00:00:00.846221,0.24888223017243793,1191618,cyclic,0.0800732566826648,COMPLETE
902,0.8732448512585812,2022-06-13 23:39:22.439043,2022-06-13 23:39:23.582747,0 days 00:00:01.143704,0.24603666076175215,592352,cyclic,0.08279373468979527,COMPLETE
946,0.8732448512585812,2022-06-13 23:40:02.918540,2022-06-13 23:40:03.782323,0 days 00:00:00.863783,0.2466860586702938,1641195,cyclic,0.09254492057931855,COMPLETE
853,0.87320823798627,2022-06-13 23:38:38.915080,2022-06-13 23:38:39.751511,0 days 00:00:00.836431,0.24989676173870407,1496454,cyclic,0.0901335652480517,COMPLETE
655,0.8731716247139588,2022-06-13 23:35:52.263445,2022-06-13 23:35:52.997695,0 days 00:00:00.734250,0.25334389781479544,2519945,cyclic,0.088426383846663,COMPLETE
