iteration,roc_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
31,0.8698995108126973,2022-06-11 08:17:10.426780,2022-06-11 08:19:41.991548,0 days 00:02:31.564768,48.0,495.0,129.0,8.0,446.0,533.0,COMPLETE
268,0.8698725991883604,2022-06-11 13:49:17.974274,2022-06-11 13:50:44.320544,0 days 00:01:26.346270,41.0,495.0,146.0,30.0,183.0,307.0,COMPLETE
188,0.8698662021031353,2022-06-11 12:01:56.446351,2022-06-11 12:03:19.621153,0 days 00:01:23.174802,47.0,477.0,136.0,8.0,188.0,301.0,COMPLETE
253,0.8698640014918642,2022-06-11 13:28:39.907759,2022-06-11 13:29:54.362058,0 days 00:01:14.454299,39.0,495.0,142.0,11.0,221.0,263.0,COMPLETE
53,0.8698396267684214,2022-06-11 08:55:18.829564,2022-06-11 08:56:58.594786,0 days 00:01:39.765222,31.0,487.0,116.0,10.0,491.0,343.0,COMPLETE
293,0.8698273882195531,2022-06-11 14:25:06.039047,2022-06-11 14:26:13.141739,0 days 00:01:07.102692,40.0,474.0,147.0,10.0,204.0,241.0,COMPLETE
298,0.8697818409611227,2022-06-11 14:33:12.394384,2022-06-11 14:34:28.887270,0 days 00:01:16.492886,42.0,494.0,148.0,7.0,177.0,271.0,COMPLETE
129,0.8697344147976735,2022-06-11 10:40:49.496173,2022-06-11 10:42:27.831457,0 days 00:01:38.335284,33.0,484.0,73.0,22.0,322.0,350.0,COMPLETE
282,0.8697135785523094,2022-06-11 14:10:14.745531,2022-06-11 14:12:07.099767,0 days 00:01:52.354236,37.0,495.0,142.0,6.0,182.0,407.0,COMPLETE
194,0.8697094917443344,2022-06-11 12:11:17.251368,2022-06-11 12:12:40.030679,0 days 00:01:22.779311,47.0,485.0,142.0,7.0,197.0,294.0,COMPLETE
21,0.8696979111913417,2022-06-11 08:02:26.722370,2022-06-11 08:04:01.022376,0 days 00:01:34.300006,36.0,498.0,110.0,5.0,509.0,324.0,COMPLETE
131,0.8696683602918166,2022-06-11 10:43:57.633443,2022-06-11 10:45:16.861972,0 days 00:01:19.228529,47.0,493.0,30.0,2.0,325.0,277.0,COMPLETE
290,0.8696373691511902,2022-06-11 14:21:06.179348,2022-06-11 14:22:30.246016,0 days 00:01:24.066668,38.0,479.0,142.0,6.0,213.0,299.0,COMPLETE
149,0.8695801316737877,2022-06-11 11:09:31.919917,2022-06-11 11:10:41.115625,0 days 00:01:09.195708,49.0,495.0,138.0,7.0,220.0,248.0,COMPLETE
180,0.8695660142199009,2022-06-11 11:50:28.355478,2022-06-11 11:51:36.946010,0 days 00:01:08.590532,44.0,476.0,144.0,11.0,200.0,250.0,COMPLETE
283,0.869546062594056,2022-06-11 14:12:07.100097,2022-06-11 14:13:19.789941,0 days 00:01:12.689844,38.0,500.0,146.0,5.0,195.0,257.0,COMPLETE
13,0.8695055818457286,2022-06-11 07:43:53.791869,2022-06-11 07:46:36.761212,0 days 00:02:42.969343,50.0,500.0,149.0,7.0,438.0,573.0,COMPLETE
143,0.8695054721797494,2022-06-11 11:02:00.518405,2022-06-11 11:03:15.401776,0 days 00:01:14.883371,46.0,500.0,134.0,8.0,216.0,270.0,COMPLETE
11,0.8695013926634598,2022-06-11 07:40:35.623448,2022-06-11 07:42:12.260550,0 days 00:01:36.637102,38.0,499.0,111.0,7.0,508.0,337.0,COMPLETE
121,0.8694998500480646,2022-06-11 10:30:37.964808,2022-06-11 10:31:58.840731,0 days 00:01:20.875923,49.0,495.0,91.0,3.0,311.0,281.0,COMPLETE
126,0.8694983074326693,2022-06-11 10:37:10.135694,2022-06-11 10:38:33.945139,0 days 00:01:23.809445,50.0,477.0,70.0,19.0,449.0,290.0,COMPLETE
43,0.869479883838849,2022-06-11 08:39:56.417746,2022-06-11 08:41:38.729568,0 days 00:01:42.311822,26.0,483.0,81.0,6.0,449.0,355.0,COMPLETE
67,0.869460261210942,2022-06-11 09:16:30.382367,2022-06-11 09:17:42.443670,0 days 00:01:12.061303,43.0,478.0,137.0,13.0,478.0,251.0,COMPLETE
198,0.8694313683072927,2022-06-11 12:16:27.690052,2022-06-11 12:17:37.876466,0 days 00:01:10.186414,44.0,481.0,132.0,7.0,146.0,255.0,COMPLETE
115,0.8693827358180717,2022-06-11 10:22:16.900314,2022-06-11 10:23:23.747721,0 days 00:01:06.847407,19.0,494.0,59.0,17.0,280.0,239.0,COMPLETE
27,0.8693162280649268,2022-06-11 08:11:43.700164,2022-06-11 08:13:01.786882,0 days 00:01:18.086718,36.0,457.0,91.0,9.0,350.0,279.0,COMPLETE
177,0.8692726839608648,2022-06-11 11:46:34.182861,2022-06-11 11:47:55.947205,0 days 00:01:21.764344,45.0,382.0,148.0,9.0,149.0,298.0,COMPLETE
187,0.8692570093082119,2022-06-11 12:00:31.015604,2022-06-11 12:01:56.446091,0 days 00:01:25.430487,44.0,470.0,138.0,9.0,184.0,312.0,COMPLETE
181,0.8692479729477988,2022-06-11 11:51:36.946354,2022-06-11 11:53:57.322893,0 days 00:02:20.376539,46.0,485.0,140.0,10.0,182.0,509.0,COMPLETE
150,0.8692370576823671,2022-06-11 11:10:41.115824,2022-06-11 11:11:57.648546,0 days 00:01:16.532722,50.0,481.0,134.0,8.0,251.0,271.0,COMPLETE
235,0.8692127926249035,2022-06-11 13:05:01.801383,2022-06-11 13:06:27.261966,0 days 00:01:25.460583,39.0,481.0,149.0,9.0,201.0,304.0,COMPLETE
265,0.8692025353553477,2022-06-11 13:44:06.039422,2022-06-11 13:46:39.338135,0 days 00:02:33.298713,40.0,494.0,142.0,6.0,209.0,543.0,COMPLETE
52,0.8691990041689545,2022-06-11 08:54:06.628877,2022-06-11 08:55:18.829425,0 days 00:01:12.200548,49.0,489.0,85.0,7.0,436.0,253.0,COMPLETE
108,0.869104824421303,2022-06-11 10:12:04.905513,2022-06-11 10:13:21.319404,0 days 00:01:16.413891,22.0,469.0,63.0,20.0,347.0,269.0,COMPLETE
136,0.8690995312875561,2022-06-11 10:52:38.189205,2022-06-11 10:53:46.840626,0 days 00:01:08.651421,18.0,465.0,75.0,5.0,332.0,244.0,COMPLETE
124,0.8690794554123613,2022-06-11 10:34:25.847735,2022-06-11 10:35:43.660847,0 days 00:01:17.813112,30.0,481.0,78.0,18.0,505.0,267.0,COMPLETE
23,0.8690636929687852,2022-06-11 08:05:30.926381,2022-06-11 08:07:36.596671,0 days 00:02:05.670290,34.0,466.0,122.0,2.0,509.0,433.0,COMPLETE
84,0.8690474772779213,2022-06-11 09:38:04.215406,2022-06-11 09:39:27.711857,0 days 00:01:23.496451,30.0,476.0,89.0,4.0,153.0,301.0,COMPLETE
118,0.8690446113790893,2022-06-11 10:26:16.346275,2022-06-11 10:27:33.933613,0 days 00:01:17.587338,34.0,473.0,81.0,25.0,432.0,276.0,COMPLETE
91,0.8689902470922042,2022-06-11 09:47:56.809504,2022-06-11 09:49:10.402839,0 days 00:01:13.593335,27.0,490.0,93.0,6.0,402.0,260.0,COMPLETE
135,0.8689760126806526,2022-06-11 10:51:21.697016,2022-06-11 10:52:38.188971,0 days 00:01:16.491955,50.0,493.0,65.0,16.0,293.0,267.0,COMPLETE
266,0.8689339966086153,2022-06-11 13:46:39.338441,2022-06-11 13:47:54.471380,0 days 00:01:15.132939,44.0,480.0,139.0,8.0,227.0,266.0,COMPLETE
117,0.8688773147527946,2022-06-11 10:24:45.686480,2022-06-11 10:26:16.346093,0 days 00:01:30.659613,17.0,461.0,65.0,16.0,337.0,318.0,COMPLETE
228,0.8688392685310674,2022-06-11 12:55:41.331953,2022-06-11 12:57:08.957413,0 days 00:01:27.625460,39.0,485.0,140.0,9.0,218.0,317.0,COMPLETE
95,0.868827358980137,2022-06-11 09:53:39.017951,2022-06-11 09:54:58.832206,0 days 00:01:19.814255,45.0,451.0,79.0,8.0,298.0,284.0,COMPLETE
2,0.8688098200058363,2022-06-11 07:24:47.540468,2022-06-11 07:26:12.798534,0 days 00:01:25.258066,17.0,473.0,101.0,4.0,490.0,298.0,COMPLETE
66,0.868803978542193,2022-06-11 09:14:55.549817,2022-06-11 09:16:30.382183,0 days 00:01:34.832366,44.0,466.0,57.0,4.0,361.0,334.0,COMPLETE
76,0.8687583216177832,2022-06-11 09:27:09.564596,2022-06-11 09:28:35.237258,0 days 00:01:25.672662,45.0,460.0,126.0,9.0,345.0,302.0,COMPLETE
59,0.8687492779656846,2022-06-11 09:04:34.830272,2022-06-11 09:05:50.048937,0 days 00:01:15.218665,29.0,500.0,87.0,6.0,339.0,263.0,COMPLETE
63,0.8687165248777043,2022-06-11 09:10:18.651568,2022-06-11 09:11:50.588799,0 days 00:01:31.937231,45.0,484.0,135.0,5.0,474.0,322.0,COMPLETE
40,0.8686676730565248,2022-06-11 08:34:19.062449,2022-06-11 08:36:50.867471,0 days 00:02:31.805022,45.0,484.0,45.0,11.0,409.0,531.0,COMPLETE
133,0.8686256569844875,2022-06-11 10:46:40.651321,2022-06-11 10:48:04.682110,0 days 00:01:24.030789,49.0,473.0,84.0,6.0,341.0,295.0,COMPLETE
22,0.86861561904689,2022-06-11 08:04:01.022518,2022-06-11 08:05:30.926185,0 days 00:01:29.903667,47.0,492.0,106.0,6.0,470.0,315.0,COMPLETE
116,0.8685868358092198,2022-06-11 10:23:23.747927,2022-06-11 10:24:45.686299,0 days 00:01:21.938372,17.0,480.0,73.0,11.0,290.0,290.0,COMPLETE
168,0.8685188000240504,2022-06-11 11:34:20.649450,2022-06-11 11:35:48.033679,0 days 00:01:27.384229,47.0,483.0,142.0,10.0,163.0,312.0,COMPLETE
64,0.8684618842529005,2022-06-11 09:11:50.589003,2022-06-11 09:13:32.071302,0 days 00:01:41.482299,47.0,491.0,146.0,10.0,439.0,352.0,COMPLETE
96,0.8684583530665074,2022-06-11 09:54:58.832451,2022-06-11 09:56:30.834717,0 days 00:01:32.002266,29.0,488.0,114.0,7.0,447.0,318.0,COMPLETE
109,0.8684431389528277,2022-06-11 10:13:21.319579,2022-06-11 10:15:34.064004,0 days 00:02:12.744425,26.0,480.0,77.0,15.0,482.0,465.0,COMPLETE
80,0.8684404923859543,2022-06-11 09:33:02.479812,2022-06-11 09:34:09.519198,0 days 00:01:07.039386,43.0,488.0,112.0,7.0,391.0,233.0,COMPLETE
90,0.8684174409459482,2022-06-11 09:46:34.110487,2022-06-11 09:47:56.809288,0 days 00:01:22.698801,28.0,474.0,87.0,11.0,432.0,294.0,COMPLETE
33,0.868399353641751,2022-06-11 08:20:50.724782,2022-06-11 08:22:46.382698,0 days 00:01:55.657916,48.0,473.0,100.0,9.0,421.0,404.0,COMPLETE
159,0.86839715303048,2022-06-11 11:22:07.262541,2022-06-11 11:23:20.469905,0 days 00:01:13.207364,46.0,487.0,145.0,7.0,227.0,259.0,COMPLETE
223,0.8683617533756265,2022-06-11 12:48:59.085609,2022-06-11 12:50:21.091963,0 days 00:01:22.006354,39.0,492.0,148.0,10.0,222.0,293.0,COMPLETE
113,0.8683485205412591,2022-06-11 10:19:45.977702,2022-06-11 10:20:59.612560,0 days 00:01:13.634858,16.0,474.0,69.0,18.0,444.0,259.0,COMPLETE
274,0.868340025219057,2022-06-11 13:57:51.397938,2022-06-11 13:59:17.576602,0 days 00:01:26.178664,40.0,500.0,144.0,7.0,222.0,309.0,COMPLETE
193,0.8683388116015996,2022-06-11 12:08:32.953096,2022-06-11 12:11:17.251118,0 days 00:02:44.298022,47.0,494.0,150.0,9.0,156.0,598.0,COMPLETE
269,0.8683302066134181,2022-06-11 13:50:44.320842,2022-06-11 13:52:16.300951,0 days 00:01:31.980109,42.0,489.0,145.0,7.0,197.0,328.0,COMPLETE
19,0.8683072721310767,2022-06-11 07:59:09.700621,2022-06-11 08:01:28.108804,0 days 00:02:18.408183,50.0,461.0,137.0,24.0,233.0,494.0,COMPLETE
45,0.8682918313937531,2022-06-11 08:42:58.569846,2022-06-11 08:44:12.768504,0 days 00:01:14.198658,31.0,462.0,68.0,3.0,488.0,263.0,COMPLETE
56,0.8682569800687957,2022-06-11 09:00:19.388725,2022-06-11 09:01:47.228849,0 days 00:01:27.840124,39.0,462.0,76.0,3.0,476.0,309.0,COMPLETE
98,0.8682563147812347,2022-06-11 09:58:21.595455,2022-06-11 09:59:37.252661,0 days 00:01:15.657206,32.0,496.0,89.0,9.0,426.0,266.0,COMPLETE
284,0.8682347035823299,2022-06-11 14:13:19.790206,2022-06-11 14:14:28.564496,0 days 00:01:08.774290,39.0,490.0,50.0,6.0,210.0,247.0,COMPLETE
103,0.868183643858194,2022-06-11 10:05:36.863321,2022-06-11 10:06:48.456409,0 days 00:01:11.593088,19.0,500.0,105.0,16.0,304.0,256.0,COMPLETE
123,0.8681762597791555,2022-06-11 10:33:14.899283,2022-06-11 10:34:25.847537,0 days 00:01:10.948254,46.0,500.0,71.0,20.0,318.0,252.0,COMPLETE
54,0.8681740518761992,2022-06-11 08:56:58.594955,2022-06-11 08:58:50.463755,0 days 00:01:51.868800,44.0,472.0,64.0,8.0,456.0,399.0,COMPLETE
92,0.8681257483849159,2022-06-11 09:49:10.402995,2022-06-11 09:50:38.657056,0 days 00:01:28.254061,31.0,494.0,83.0,19.0,418.0,311.0,COMPLETE
36,0.8680524121743143,2022-06-11 08:26:24.241728,2022-06-11 08:28:56.531523,0 days 00:02:32.289795,40.0,484.0,132.0,3.0,485.0,525.0,COMPLETE
112,0.8680173415173982,2022-06-11 10:18:21.989702,2022-06-11 10:19:45.977539,0 days 00:01:23.987837,24.0,485.0,75.0,19.0,316.0,298.0,COMPLETE
120,0.8680161278999409,2022-06-11 10:29:01.996540,2022-06-11 10:30:37.964634,0 days 00:01:35.968094,31.0,467.0,127.0,12.0,473.0,331.0,COMPLETE
97,0.8679894428992478,2022-06-11 09:56:30.835044,2022-06-11 09:58:21.595224,0 days 00:01:50.760180,35.0,471.0,97.0,5.0,333.0,389.0,COMPLETE
15,0.8679319860898868,2022-06-11 07:49:15.270919,2022-06-11 07:51:52.942300,0 days 00:02:37.671381,44.0,448.0,149.0,9.0,276.0,567.0,COMPLETE
78,0.867909270939504,2022-06-11 09:29:53.065258,2022-06-11 09:31:24.245462,0 days 00:01:31.180204,32.0,443.0,132.0,12.0,373.0,321.0,COMPLETE
239,0.8678575459278068,2022-06-11 13:10:21.322657,2022-06-11 13:11:33.583909,0 days 00:01:12.261252,39.0,483.0,150.0,10.0,216.0,261.0,COMPLETE
79,0.8678553380248506,2022-06-11 09:31:24.245628,2022-06-11 09:33:02.479667,0 days 00:01:38.234039,50.0,467.0,122.0,22.0,353.0,345.0,COMPLETE
37,0.8678338364919251,2022-06-11 08:28:56.531697,2022-06-11 08:30:15.328219,0 days 00:01:18.796522,46.0,469.0,119.0,8.0,316.0,279.0,COMPLETE
39,0.8678315189229895,2022-06-11 08:33:23.525422,2022-06-11 08:34:19.062275,0 days 00:00:55.536853,48.0,445.0,104.0,21.0,336.0,200.0,COMPLETE
82,0.867815749187728,2022-06-11 09:35:29.079343,2022-06-11 09:36:43.817353,0 days 00:01:14.738010,49.0,483.0,94.0,2.0,235.0,265.0,COMPLETE
294,0.8678082554427103,2022-06-11 14:26:13.142079,2022-06-11 14:29:15.944074,0 days 00:03:02.801995,38.0,494.0,143.0,9.0,195.0,651.0,COMPLETE
100,0.8677069036562934,2022-06-11 10:01:02.900107,2022-06-11 10:03:07.961799,0 days 00:02:05.061692,44.0,465.0,139.0,2.0,465.0,432.0,COMPLETE
62,0.8676879317325766,2022-06-11 09:08:31.235755,2022-06-11 09:10:18.651400,0 days 00:01:47.415645,50.0,478.0,124.0,7.0,463.0,372.0,COMPLETE
137,0.8675629801762573,2022-06-11 10:53:46.840845,2022-06-11 10:55:12.681054,0 days 00:01:25.840209,45.0,479.0,40.0,3.0,424.0,306.0,COMPLETE
32,0.8674916325366532,2022-06-11 08:19:41.991750,2022-06-11 08:20:50.724660,0 days 00:01:08.732910,42.0,480.0,127.0,2.0,452.0,241.0,COMPLETE
102,0.8674527016954066,2022-06-11 10:04:27.657770,2022-06-11 10:05:36.863086,0 days 00:01:09.205316,16.0,488.0,133.0,18.0,343.0,242.0,COMPLETE
29,0.8674212718908628,2022-06-11 08:14:05.129749,2022-06-11 08:15:46.994310,0 days 00:01:41.864561,32.0,477.0,98.0,13.0,299.0,356.0,COMPLETE
26,0.867406613398765,2022-06-11 08:10:09.318030,2022-06-11 08:11:43.700049,0 days 00:01:34.382019,42.0,428.0,79.0,15.0,469.0,330.0,COMPLETE
41,0.8673687792173109,2022-06-11 08:36:50.867615,2022-06-11 08:38:17.188197,0 days 00:01:26.320582,36.0,496.0,108.0,5.0,512.0,305.0,COMPLETE
30,0.8672603796414788,2022-06-11 08:15:46.994443,2022-06-11 08:17:10.426646,0 days 00:01:23.432203,24.0,386.0,114.0,5.0,395.0,294.0,COMPLETE
85,0.8671933308501228,2022-06-11 09:39:27.712035,2022-06-11 09:40:58.231514,0 days 00:01:30.519479,25.0,395.0,108.0,5.0,322.0,326.0,COMPLETE
86,0.8671159005398609,2022-06-11 09:40:58.231688,2022-06-11 09:42:42.286598,0 days 00:01:44.054910,46.0,500.0,129.0,2.0,462.0,365.0,COMPLETE
134,0.8670668293867227,2022-06-11 10:48:04.682329,2022-06-11 10:51:21.696781,0 days 00:03:17.014452,49.0,483.0,68.0,4.0,309.0,691.0,COMPLETE
51,0.8670058413909687,2022-06-11 08:51:13.842295,2022-06-11 08:54:06.628719,0 days 00:02:52.786424,33.0,500.0,75.0,30.0,453.0,600.0,COMPLETE
47,0.8669468419662124,2022-06-11 08:45:33.816541,2022-06-11 08:46:38.864318,0 days 00:01:05.047777,30.0,440.0,83.0,2.0,427.0,227.0,COMPLETE
70,0.8669421044540474,2022-06-11 09:19:43.399253,2022-06-11 09:20:44.835130,0 days 00:01:01.435877,33.0,448.0,80.0,16.0,281.0,216.0,COMPLETE
249,0.8669393555128799,2022-06-11 13:23:20.107779,2022-06-11 13:24:39.095594,0 days 00:01:18.987815,38.0,367.0,143.0,8.0,183.0,285.0,COMPLETE
20,0.8669029542808419,2022-06-11 08:01:28.108949,2022-06-11 08:02:26.722211,0 days 00:00:58.613262,41.0,415.0,143.0,12.0,194.0,213.0,COMPLETE
1,0.8668864095920402,2022-06-11 07:23:30.737480,2022-06-11 07:24:47.540341,0 days 00:01:16.802861,16.0,484.0,51.0,2.0,335.0,269.0,COMPLETE
14,0.8668831050292911,2022-06-11 07:46:36.761365,2022-06-11 07:49:15.270809,0 days 00:02:38.509444,50.0,435.0,150.0,17.0,438.0,562.0,COMPLETE
12,0.866869981860903,2022-06-11 07:42:12.260661,2022-06-11 07:43:53.791747,0 days 00:01:41.531086,38.0,438.0,113.0,18.0,217.0,364.0,COMPLETE
125,0.8666286837364456,2022-06-11 10:35:43.661028,2022-06-11 10:37:10.135501,0 days 00:01:26.474473,48.0,490.0,61.0,21.0,303.0,301.0,COMPLETE
48,0.8665944976990493,2022-06-11 08:46:38.864522,2022-06-11 08:48:23.989288,0 days 00:01:45.124766,18.0,471.0,62.0,26.0,265.0,374.0,COMPLETE
196,0.866564508135607,2022-06-11 12:13:56.594245,2022-06-11 12:15:10.198017,0 days 00:01:13.603772,43.0,353.0,135.0,8.0,173.0,267.0,COMPLETE
127,0.8665615252791105,2022-06-11 10:38:33.945366,2022-06-11 10:39:40.581630,0 days 00:01:06.636264,48.0,489.0,54.0,17.0,353.0,233.0,COMPLETE
10,0.8662990546196655,2022-06-11 07:38:49.191296,2022-06-11 07:40:35.623335,0 days 00:01:46.432039,40.0,404.0,76.0,10.0,159.0,390.0,COMPLETE
35,0.8662872547347142,2022-06-11 08:24:14.070073,2022-06-11 08:26:24.241566,0 days 00:02:10.171493,43.0,451.0,56.0,15.0,377.0,459.0,COMPLETE
49,0.8660262243163706,2022-06-11 08:48:23.989481,2022-06-11 08:49:58.757719,0 days 00:01:34.768238,34.0,454.0,48.0,19.0,410.0,337.0,COMPLETE
6,0.8659781474487314,2022-06-11 07:29:40.698193,2022-06-11 07:31:54.854161,0 days 00:02:14.155968,29.0,377.0,138.0,4.0,297.0,477.0,COMPLETE
257,0.8659021646712561,2022-06-11 13:33:58.045845,2022-06-11 13:35:07.679061,0 days 00:01:09.633216,42.0,396.0,150.0,10.0,205.0,250.0,COMPLETE
107,0.8657066258455023,2022-06-11 10:11:01.706430,2022-06-11 10:12:04.905264,0 days 00:01:03.198834,20.0,457.0,67.0,17.0,367.0,222.0,COMPLETE
57,0.8653686183641848,2022-06-11 09:01:47.229031,2022-06-11 09:03:09.173682,0 days 00:01:21.944651,41.0,412.0,143.0,5.0,498.0,288.0,COMPLETE
60,0.865296049815438,2022-06-11 09:05:50.049128,2022-06-11 09:06:57.816178,0 days 00:01:07.767050,35.0,433.0,102.0,3.0,419.0,237.0,COMPLETE
263,0.8650503577601241,2022-06-11 13:41:28.755599,2022-06-11 13:42:47.980455,0 days 00:01:19.224856,43.0,302.0,144.0,8.0,191.0,289.0,COMPLETE
38,0.8649163552600209,2022-06-11 08:30:15.328386,2022-06-11 08:33:23.525238,0 days 00:03:08.196852,39.0,423.0,96.0,4.0,486.0,667.0,COMPLETE
25,0.8642684582474945,2022-06-11 08:08:58.224087,2022-06-11 08:10:09.317890,0 days 00:01:11.093803,37.0,372.0,90.0,11.0,275.0,253.0,COMPLETE
17,0.8641069007105494,2022-06-11 07:54:28.030356,2022-06-11 07:56:18.567652,0 days 00:01:50.537296,23.0,345.0,87.0,14.0,128.0,420.0,COMPLETE
236,0.8639260422519496,2022-06-11 13:06:27.262303,2022-06-11 13:07:47.832588,0 days 00:01:20.570285,40.0,325.0,147.0,9.0,190.0,296.0,COMPLETE
69,0.863894941445344,2022-06-11 09:18:43.445310,2022-06-11 09:19:43.399104,0 days 00:00:59.953794,38.0,361.0,73.0,2.0,261.0,214.0,COMPLETE
16,0.8634293358408334,2022-06-11 07:51:52.942430,2022-06-11 07:54:28.030219,0 days 00:02:35.087789,44.0,345.0,128.0,21.0,428.0,558.0,COMPLETE
28,0.8634058384452247,2022-06-11 08:13:01.787019,2022-06-11 08:14:05.129622,0 days 00:01:03.342603,46.0,321.0,70.0,18.0,398.0,229.0,COMPLETE
8,0.8629598700519919,2022-06-11 07:34:50.725169,2022-06-11 07:36:37.707724,0 days 00:01:46.982555,48.0,300.0,30.0,12.0,465.0,382.0,COMPLETE
18,0.8628805681283969,2022-06-11 07:56:18.567767,2022-06-11 07:59:09.700496,0 days 00:02:51.132729,34.0,400.0,119.0,7.0,366.0,619.0,COMPLETE
270,0.8627454835518715,2022-06-11 13:52:16.301272,2022-06-11 13:53:41.139463,0 days 00:01:24.838191,45.0,286.0,148.0,11.0,240.0,316.0,COMPLETE
106,0.8624593034565448,2022-06-11 10:09:27.593957,2022-06-11 10:11:01.706206,0 days 00:01:34.112249,21.0,304.0,73.0,17.0,373.0,340.0,COMPLETE
73,0.8612610961161867,2022-06-11 09:23:21.119417,2022-06-11 09:24:28.170500,0 days 00:01:07.051083,48.0,333.0,67.0,6.0,200.0,249.0,COMPLETE
184,0.861184894006753,2022-06-11 11:56:35.797386,2022-06-11 11:57:49.816968,0 days 00:01:14.019582,47.0,260.0,132.0,8.0,197.0,273.0,COMPLETE
46,0.8607695804645235,2022-06-11 08:44:12.768634,2022-06-11 08:45:33.816411,0 days 00:01:21.047777,27.0,241.0,71.0,4.0,468.0,296.0,COMPLETE
3,0.8603901052410649,2022-06-11 07:26:12.798659,2022-06-11 07:27:24.294877,0 days 00:01:11.496218,30.0,259.0,36.0,28.0,407.0,259.0,COMPLETE
58,0.8602016360797825,2022-06-11 09:03:09.173819,2022-06-11 09:04:34.830077,0 days 00:01:25.656258,46.0,278.0,141.0,4.0,308.0,314.0,COMPLETE
9,0.8594459974872997,2022-06-11 07:36:37.707828,2022-06-11 07:38:49.191156,0 days 00:02:11.483328,29.0,211.0,134.0,28.0,244.0,498.0,COMPLETE
5,0.8594308784562287,2022-06-11 07:28:46.575906,2022-06-11 07:29:40.698083,0 days 00:00:54.122177,45.0,244.0,124.0,21.0,324.0,200.0,COMPLETE
128,0.859332728858267,2022-06-11 10:39:40.581825,2022-06-11 10:40:49.495976,0 days 00:01:08.914151,47.0,221.0,118.0,23.0,336.0,258.0,COMPLETE
7,0.8591902456193322,2022-06-11 07:31:54.854281,2022-06-11 07:34:50.725037,0 days 00:02:55.870756,15.0,277.0,62.0,23.0,362.0,649.0,COMPLETE
50,0.8586700563959782,2022-06-11 08:49:58.757940,2022-06-11 08:51:13.842140,0 days 00:01:15.084200,28.0,202.0,93.0,6.0,383.0,277.0,COMPLETE
0,0.856910418713769,2022-06-11 07:20:24.427481,2022-06-11 07:23:30.737363,0 days 00:03:06.309882,28.0,211.0,100.0,14.0,386.0,697.0,COMPLETE
299,,2022-06-11 14:34:28.887637,,,,,,,,,RUNNING
