iteration,f1_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
125,0.9641059708574231,2022-06-11 01:09:29.059730,2022-06-11 01:10:43.315978,0 days 00:01:14.256248,34,481,89,24,179,265,COMPLETE
291,0.9640992390610663,2022-06-11 04:51:02.392181,2022-06-11 04:52:31.540840,0 days 00:01:29.148659,27,460,132,10,445,308,COMPLETE
16,0.9640991180555333,2022-06-10 22:27:46.933842,2022-06-10 22:29:06.379379,0 days 00:01:19.445537,16,456,98,21,258,286,COMPLETE
94,0.9640919279968244,2022-06-11 00:23:17.527124,2022-06-11 00:24:29.228062,0 days 00:01:11.700938,25,480,91,24,180,260,COMPLETE
225,0.9640874282322348,2022-06-11 03:20:27.428531,2022-06-11 03:21:53.538087,0 days 00:01:26.109556,32,487,141,13,438,302,COMPLETE
120,0.9640852554883526,2022-06-11 01:01:30.930405,2022-06-11 01:03:56.741771,0 days 00:02:25.811366,37,500,79,26,205,520,COMPLETE
263,0.9640837539951854,2022-06-11 04:11:12.333000,2022-06-11 04:12:25.807691,0 days 00:01:13.474691,26,494,145,13,170,265,COMPLETE
42,0.9640796036630734,2022-06-10 23:09:40.668333,2022-06-10 23:11:14.794061,0 days 00:01:34.125728,30,486,120,16,171,338,COMPLETE
107,0.9640784712545217,2022-06-11 00:43:56.294582,2022-06-11 00:45:23.012493,0 days 00:01:26.717911,24,472,93,13,301,303,COMPLETE
57,0.964074433919243,2022-06-10 23:30:17.268399,2022-06-10 23:31:32.165153,0 days 00:01:14.896754,30,440,133,4,173,268,COMPLETE
299,0.964069928971368,2022-06-11 05:01:37.234033,2022-06-11 05:02:50.592451,0 days 00:01:13.358418,26,450,134,11,165,264,COMPLETE
48,0.9640682682641891,2022-06-10 23:17:13.198640,2022-06-10 23:18:34.889506,0 days 00:01:21.690866,22,457,136,5,141,295,COMPLETE
39,0.9640615026304801,2022-06-10 23:06:30.148497,2022-06-10 23:07:28.681527,0 days 00:00:58.533030,38,442,140,15,435,203,COMPLETE
166,0.9640604549105594,2022-06-11 02:02:25.670347,2022-06-11 02:03:49.896383,0 days 00:01:24.226036,20,483,71,12,140,309,COMPLETE
176,0.9640554234775064,2022-06-11 02:15:35.557769,2022-06-11 02:16:46.680594,0 days 00:01:11.122825,22,496,65,13,160,260,COMPLETE
198,0.964052896425239,2022-06-11 02:42:42.782409,2022-06-11 02:43:47.963234,0 days 00:01:05.180825,29,484,133,17,164,235,COMPLETE
75,0.9640509016001968,2022-06-10 23:56:50.951930,2022-06-10 23:58:01.545800,0 days 00:01:10.593870,27,488,103,6,136,259,COMPLETE
112,0.9640485456929794,2022-06-11 00:50:58.159368,2022-06-11 00:52:11.091336,0 days 00:01:12.931968,39,494,88,28,178,262,COMPLETE
215,0.9640423146278363,2022-06-11 03:05:29.605015,2022-06-11 03:08:25.307337,0 days 00:02:55.702322,32,495,147,14,180,640,COMPLETE
136,0.9640407201311781,2022-06-11 01:23:49.908320,2022-06-11 01:24:56.750687,0 days 00:01:06.842367,26,490,72,11,174,242,COMPLETE
33,0.964038920494271,2022-06-10 22:58:01.921891,2022-06-10 22:59:23.555599,0 days 00:01:21.633708,31,444,111,22,156,298,COMPLETE
279,0.9640149399257633,2022-06-11 04:33:17.520035,2022-06-11 04:34:28.679895,0 days 00:01:11.159860,24,479,135,10,152,260,COMPLETE
37,0.9640117702428649,2022-06-10 23:03:51.085665,2022-06-10 23:05:33.806162,0 days 00:01:42.720497,34,464,147,23,169,368,COMPLETE
218,0.9639932039305014,2022-06-11 03:11:00.538181,2022-06-11 03:12:17.507703,0 days 00:01:16.969522,31,486,148,14,380,272,COMPLETE
129,0.9639914796101285,2022-06-11 01:15:04.449558,2022-06-11 01:16:40.771999,0 days 00:01:36.322441,36,484,99,20,213,344,COMPLETE
119,0.9639899288332534,2022-06-11 01:00:14.328234,2022-06-11 01:01:30.930166,0 days 00:01:16.601932,39,469,65,26,169,274,COMPLETE
52,0.9639828229318254,2022-06-10 23:22:10.788059,2022-06-10 23:23:29.135926,0 days 00:01:18.347867,39,426,136,4,227,279,COMPLETE
206,0.9639721575965831,2022-06-11 02:52:17.895173,2022-06-11 02:54:49.493660,0 days 00:02:31.598487,31,477,140,17,146,554,COMPLETE
77,0.9639685149532291,2022-06-10 23:59:02.652882,2022-06-11 00:00:08.441044,0 days 00:01:05.788162,31,435,115,24,166,240,COMPLETE
127,0.9639621278818415,2022-06-11 01:12:09.316739,2022-06-11 01:13:38.764409,0 days 00:01:29.447670,31,474,101,19,184,327,COMPLETE
155,0.963960492993553,2022-06-11 01:48:34.205881,2022-06-11 01:49:55.225889,0 days 00:01:21.020008,17,485,67,12,158,293,COMPLETE
118,0.963958431536865,2022-06-11 00:58:54.054362,2022-06-11 01:00:14.328049,0 days 00:01:20.273687,36,487,39,28,222,288,COMPLETE
64,0.9639417170526946,2022-06-10 23:41:45.815440,2022-06-10 23:43:07.874752,0 days 00:01:22.059312,31,452,91,5,138,303,COMPLETE
35,0.9639415324897209,2022-06-10 23:00:32.942011,2022-06-10 23:02:01.628501,0 days 00:01:28.686490,24,483,105,22,423,308,COMPLETE
101,0.9639403500934726,2022-06-11 00:35:19.128430,2022-06-11 00:36:49.145332,0 days 00:01:30.016902,31,500,97,4,195,320,COMPLETE
165,0.9639303233282823,2022-06-11 02:01:15.802728,2022-06-11 02:02:25.670109,0 days 00:01:09.867381,18,500,85,12,148,253,COMPLETE
84,0.9639303148360114,2022-06-11 00:08:32.722288,2022-06-11 00:10:18.623787,0 days 00:01:45.901499,35,490,100,4,361,371,COMPLETE
78,0.9639269367930619,2022-06-11 00:00:08.441195,2022-06-11 00:01:32.819803,0 days 00:01:24.378608,29,460,107,5,135,307,COMPLETE
173,0.963926770140227,2022-06-11 02:11:34.034626,2022-06-11 02:12:50.140980,0 days 00:01:16.106354,16,487,70,10,165,274,COMPLETE
289,0.9639257659823756,2022-06-11 04:47:29.580741,2022-06-11 04:48:51.329377,0 days 00:01:21.748636,27,459,129,11,141,294,COMPLETE
188,0.9639211102871101,2022-06-11 02:30:41.944264,2022-06-11 02:31:53.056371,0 days 00:01:11.112107,39,500,130,15,129,259,COMPLETE
170,0.963921028586414,2022-06-11 02:07:41.481080,2022-06-11 02:08:54.867607,0 days 00:01:13.386527,15,463,66,11,137,265,COMPLETE
14,0.963914915540268,2022-06-10 22:24:33.303563,2022-06-10 22:26:02.842652,0 days 00:01:29.539089,31,498,67,19,212,324,COMPLETE
189,0.9638651853073732,2022-06-11 02:31:53.056594,2022-06-11 02:32:59.845451,0 days 00:01:06.788857,38,481,134,14,140,243,COMPLETE
29,0.9638429054144939,2022-06-10 22:52:16.192467,2022-06-10 22:53:27.751742,0 days 00:01:11.559275,35,496,48,25,238,257,COMPLETE
203,0.9638417496237482,2022-06-11 02:48:36.861322,2022-06-11 02:49:48.371303,0 days 00:01:11.509981,29,482,130,17,128,266,COMPLETE
143,0.9638261428020918,2022-06-11 01:33:31.314123,2022-06-11 01:34:42.650940,0 days 00:01:11.336817,30,485,71,11,135,258,COMPLETE
282,0.9638166324182171,2022-06-11 04:38:12.154314,2022-06-11 04:39:29.048334,0 days 00:01:16.894020,26,385,128,11,142,282,COMPLETE
60,0.9638046035394406,2022-06-10 23:36:16.707441,2022-06-10 23:37:47.632747,0 days 00:01:30.925306,42,475,121,9,201,324,COMPLETE
59,0.9637904908433087,2022-06-10 23:33:18.264511,2022-06-10 23:36:16.707269,0 days 00:02:58.442758,19,492,101,12,256,649,COMPLETE
41,0.9637772407726912,2022-06-10 23:08:36.488751,2022-06-10 23:09:40.668159,0 days 00:01:04.179408,35,484,136,20,151,229,COMPLETE
249,0.9637722600287789,2022-06-11 03:53:22.552627,2022-06-11 03:54:36.492568,0 days 00:01:13.939941,48,500,144,14,498,256,COMPLETE
34,0.9637557694949657,2022-06-10 22:59:23.555712,2022-06-10 23:00:32.941822,0 days 00:01:09.386110,32,430,130,18,145,250,COMPLETE
98,0.9637415242277654,2022-06-11 00:30:13.769422,2022-06-11 00:32:05.771718,0 days 00:01:52.002296,26,466,106,22,208,410,COMPLETE
55,0.9637209389063732,2022-06-10 23:28:09.505380,2022-06-10 23:29:09.221428,0 days 00:00:59.716048,36,470,127,9,141,215,COMPLETE
275,0.9637179429156926,2022-06-11 04:28:11.068911,2022-06-11 04:29:25.955267,0 days 00:01:14.886356,23,482,139,11,158,270,COMPLETE
132,0.9637005253230818,2022-06-11 01:19:02.901770,2022-06-11 01:20:04.593705,0 days 00:01:01.691935,29,489,92,25,198,223,COMPLETE
106,0.9636985821909866,2022-06-11 00:42:24.277000,2022-06-11 00:43:56.294338,0 days 00:01:32.017338,32,486,85,23,188,334,COMPLETE
99,0.9636985420336485,2022-06-11 00:32:05.771882,2022-06-11 00:33:12.341046,0 days 00:01:06.569164,15,487,114,19,251,235,COMPLETE
96,0.9636961909889097,2022-06-11 00:25:45.275672,2022-06-11 00:28:24.017115,0 days 00:02:38.741443,21,474,80,26,138,585,COMPLETE
25,0.9636814961826617,2022-06-10 22:43:52.804979,2022-06-10 22:46:27.672326,0 days 00:02:34.867347,33,470,88,29,163,556,COMPLETE
73,0.9636520368073361,2022-06-10 23:53:59.785012,2022-06-10 23:55:38.311046,0 days 00:01:38.526034,36,478,94,2,156,359,COMPLETE
268,0.963650318533593,2022-06-11 04:17:41.773590,2022-06-11 04:18:52.687005,0 days 00:01:10.913415,24,488,150,14,372,250,COMPLETE
0,0.9636181890872407,2022-06-10 21:56:22.714827,2022-06-10 21:59:18.526838,0 days 00:02:55.812011,34,498,113,25,165,635,COMPLETE
67,0.9636008373119652,2022-06-10 23:45:59.047402,2022-06-10 23:47:27.775844,0 days 00:01:28.728442,35,478,80,3,182,323,COMPLETE
23,0.9635867294530432,2022-06-10 22:40:07.512646,2022-06-10 22:41:50.564346,0 days 00:01:43.051700,44,475,106,28,271,365,COMPLETE
116,0.9635775542452613,2022-06-11 00:56:20.270256,2022-06-11 00:57:29.131688,0 days 00:01:08.861432,40,480,52,27,186,250,COMPLETE
113,0.9635587737630044,2022-06-11 00:52:11.091538,2022-06-11 00:53:43.260215,0 days 00:01:32.168677,38,487,91,29,201,329,COMPLETE
147,0.9635431430805503,2022-06-11 01:38:37.792662,2022-06-11 01:39:43.885921,0 days 00:01:06.093259,29,490,77,8,169,235,COMPLETE
6,0.963519492357346,2022-06-10 22:09:20.043107,2022-06-10 22:12:00.779739,0 days 00:02:40.736632,23,443,131,14,138,594,COMPLETE
51,0.9634971639946552,2022-06-10 23:21:06.421760,2022-06-10 23:22:10.787891,0 days 00:01:04.366131,34,461,143,11,151,230,COMPLETE
79,0.9634932899988883,2022-06-11 00:01:32.819975,2022-06-11 00:03:03.737750,0 days 00:01:30.917775,34,420,119,6,208,335,COMPLETE
54,0.9634606161605749,2022-06-10 23:24:53.960630,2022-06-10 23:28:09.505230,0 days 00:03:15.544600,33,489,143,2,163,700,COMPLETE
18,0.9634519521409223,2022-06-10 22:30:50.289653,2022-06-10 22:32:07.828121,0 days 00:01:17.538468,36,412,71,23,346,279,COMPLETE
272,0.9634326237557459,2022-06-11 04:22:43.882931,2022-06-11 04:25:33.788337,0 days 00:02:49.905406,26,475,142,30,155,612,COMPLETE
88,0.9634307171353428,2022-06-11 00:14:22.703544,2022-06-11 00:15:54.663268,0 days 00:01:31.959724,29,453,87,7,169,331,COMPLETE
160,0.963413029096111,2022-06-11 01:55:02.641602,2022-06-11 01:56:09.529500,0 days 00:01:06.887898,21,486,78,10,140,244,COMPLETE
238,0.9633984387571536,2022-06-11 03:38:55.762207,2022-06-11 03:40:09.602910,0 days 00:01:13.840703,46,479,122,16,353,258,COMPLETE
27,0.9633870511484365,2022-06-10 22:48:22.573807,2022-06-10 22:50:01.368719,0 days 00:01:38.794912,37,451,77,20,193,354,COMPLETE
234,0.9633743085932477,2022-06-11 03:33:26.360716,2022-06-11 03:34:42.434701,0 days 00:01:16.073985,34,407,140,15,269,270,COMPLETE
13,0.9633669696589291,2022-06-10 22:23:01.589882,2022-06-10 22:24:33.303461,0 days 00:01:31.713579,40,412,84,30,287,325,COMPLETE
128,0.9633323892236603,2022-06-11 01:13:38.764613,2022-06-11 01:15:04.449373,0 days 00:01:25.684760,32,466,96,21,190,310,COMPLETE
102,0.9632723079010451,2022-06-11 00:36:49.145511,2022-06-11 00:38:19.257233,0 days 00:01:30.111722,28,477,99,25,279,316,COMPLETE
24,0.9631623895790384,2022-06-10 22:41:50.564472,2022-06-10 22:43:52.804840,0 days 00:02:02.240368,43,431,74,24,217,440,COMPLETE
56,0.9631164487632925,2022-06-10 23:29:09.221560,2022-06-10 23:30:17.268254,0 days 00:01:08.046694,37,478,117,14,185,243,COMPLETE
3,0.9631054408871421,2022-06-10 22:03:42.953438,2022-06-10 22:06:31.575643,0 days 00:02:48.622205,41,455,47,6,263,600,COMPLETE
49,0.963070198501824,2022-06-10 23:18:34.889702,2022-06-10 23:19:59.696134,0 days 00:01:24.806432,26,404,116,9,172,310,COMPLETE
109,0.9630431114634967,2022-06-11 00:46:38.073700,2022-06-11 00:48:18.696232,0 days 00:01:40.622532,33,388,103,13,473,352,COMPLETE
148,0.9629643753779283,2022-06-11 01:39:43.886145,2022-06-11 01:40:41.442131,0 days 00:00:57.555986,32,470,74,28,144,211,COMPLETE
45,0.9629574214919049,2022-06-10 23:13:47.337569,2022-06-10 23:14:41.867318,0 days 00:00:54.529749,35,437,125,7,136,201,COMPLETE
7,0.9629349889333938,2022-06-10 22:12:00.779835,2022-06-10 22:13:03.343831,0 days 00:01:02.563996,19,477,119,25,368,224,COMPLETE
228,0.9629341422205494,2022-06-11 03:24:33.185806,2022-06-11 03:25:51.039863,0 days 00:01:17.854057,43,330,142,15,409,276,COMPLETE
26,0.9629201272548079,2022-06-10 22:46:27.672442,2022-06-10 22:48:22.573663,0 days 00:01:54.901221,27,398,103,26,330,414,COMPLETE
2,0.9629110942224379,2022-06-10 22:01:37.243835,2022-06-10 22:03:42.953336,0 days 00:02:05.709501,47,424,122,10,377,444,COMPLETE
140,0.9627779950781515,2022-06-11 01:29:27.793228,2022-06-11 01:30:44.261547,0 days 00:01:16.468319,23,367,58,9,152,285,COMPLETE
122,0.9627203129814946,2022-06-11 01:05:20.111742,2022-06-11 01:06:40.500462,0 days 00:01:20.388720,40,334,82,27,331,287,COMPLETE
66,0.9627104902121089,2022-06-10 23:44:28.169588,2022-06-10 23:45:59.047203,0 days 00:01:30.877615,34,350,108,6,128,345,COMPLETE
280,0.9626926705210176,2022-06-11 04:34:28.680206,2022-06-11 04:35:52.636020,0 days 00:01:23.955814,28,344,132,9,148,309,COMPLETE
50,0.962541286308088,2022-06-10 23:19:59.696309,2022-06-10 23:21:06.421637,0 days 00:01:06.725328,29,376,150,5,128,251,COMPLETE
69,0.9625315495049354,2022-06-10 23:48:44.018771,2022-06-10 23:49:54.484252,0 days 00:01:10.465481,30,308,89,2,191,257,COMPLETE
178,0.9625129420190135,2022-06-11 02:18:16.837864,2022-06-11 02:19:36.657419,0 days 00:01:19.819555,20,297,63,15,134,300,COMPLETE
40,0.9624830290009813,2022-06-10 23:07:28.681680,2022-06-10 23:08:36.488614,0 days 00:01:07.806934,41,418,123,12,498,238,COMPLETE
12,0.9624435478423399,2022-06-10 22:21:32.067297,2022-06-10 22:23:01.589763,0 days 00:01:29.522466,29,377,78,30,213,325,COMPLETE
9,0.9623672452504223,2022-06-10 22:15:13.799349,2022-06-10 22:18:21.803129,0 days 00:03:08.003780,49,385,117,3,233,682,COMPLETE
17,0.9623314689248732,2022-06-10 22:29:06.379501,2022-06-10 22:30:50.289549,0 days 00:01:43.910048,27,357,34,27,128,396,COMPLETE
15,0.9622782381261523,2022-06-10 22:26:02.842763,2022-06-10 22:27:46.933740,0 days 00:01:44.090977,39,330,98,27,193,380,COMPLETE
28,0.9622275110258653,2022-06-10 22:50:01.368855,2022-06-10 22:52:16.192317,0 days 00:02:14.823462,28,316,63,28,292,493,COMPLETE
151,0.962134530931436,2022-06-11 01:43:21.041732,2022-06-11 01:44:43.190200,0 days 00:01:22.148468,17,276,57,11,203,303,COMPLETE
8,0.9619423920075454,2022-06-10 22:13:03.343995,2022-06-10 22:15:13.799257,0 days 00:02:10.455262,21,291,130,12,154,493,COMPLETE
87,0.9616723280249859,2022-06-11 00:13:16.166757,2022-06-11 00:14:22.703397,0 days 00:01:06.536640,47,252,75,10,149,248,COMPLETE
5,0.9615226633370094,2022-06-10 22:07:31.418629,2022-06-10 22:09:20.042983,0 days 00:01:48.624354,50,283,150,8,306,399,COMPLETE
1,0.9612137596154531,2022-06-10 21:59:18.526941,2022-06-10 22:01:37.243741,0 days 00:02:18.716800,34,273,122,22,432,511,COMPLETE
278,0.9610027584143451,2022-06-11 04:32:03.152324,2022-06-11 04:33:17.519755,0 days 00:01:14.367431,25,260,135,10,247,271,COMPLETE
167,0.9609597122285896,2022-06-11 02:03:49.896582,2022-06-11 02:05:01.664887,0 days 00:01:11.768305,22,206,78,8,156,274,COMPLETE
20,0.9608716491662995,2022-06-10 22:34:16.762588,2022-06-10 22:35:27.390935,0 days 00:01:10.628347,30,208,60,17,241,263,COMPLETE
196,0.9607947652441191,2022-06-11 02:40:23.278627,2022-06-11 02:41:30.085544,0 days 00:01:06.806917,29,226,139,16,142,253,COMPLETE
36,0.9607251035349458,2022-06-10 23:02:01.628640,2022-06-10 23:03:51.085527,0 days 00:01:49.456887,26,241,113,14,129,417,COMPLETE
4,0.9598851160498307,2022-06-10 22:06:31.575737,2022-06-10 22:07:31.418515,0 days 00:00:59.842778,25,207,56,17,501,216,COMPLETE
