iteration,f1_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
244,0.9637549441672162,2022-06-10 14:21:28.936924,2022-06-10 14:24:38.962958,0 days 00:03:10.026034,42.0,494.0,141.0,27.0,458.0,653.0,COMPLETE
118,0.9637461080873226,2022-06-10 01:34:02.299225,2022-06-10 01:36:27.974207,0 days 00:02:25.674982,46.0,500.0,139.0,30.0,453.0,492.0,COMPLETE
298,0.9637452979704602,2022-06-10 17:14:48.414235,2022-06-10 17:18:03.140086,0 days 00:03:14.725851,41.0,494.0,146.0,24.0,442.0,670.0,COMPLETE
283,0.963740170423476,2022-06-10 16:28:21.189076,2022-06-10 16:31:34.609247,0 days 00:03:13.420171,45.0,489.0,150.0,24.0,444.0,666.0,COMPLETE
131,0.9637396628174243,2022-06-10 02:05:53.321035,2022-06-10 02:08:42.010625,0 days 00:02:48.689590,43.0,494.0,141.0,29.0,468.0,578.0,COMPLETE
156,0.9637360544050748,2022-06-10 03:15:02.073113,2022-06-10 03:17:57.358261,0 days 00:02:55.285148,41.0,483.0,137.0,30.0,488.0,606.0,COMPLETE
161,0.9637292473820714,2022-06-10 03:29:12.046691,2022-06-10 03:32:14.073417,0 days 00:03:02.026726,41.0,487.0,135.0,30.0,456.0,632.0,COMPLETE
274,0.9637207171231688,2022-06-10 15:59:39.375337,2022-06-10 16:03:01.174545,0 days 00:03:21.799208,42.0,487.0,150.0,26.0,457.0,683.0,COMPLETE
230,0.9637159017937926,2022-06-10 13:43:06.379761,2022-06-10 13:46:02.074620,0 days 00:02:55.694859,17.0,494.0,136.0,27.0,360.0,615.0,COMPLETE
19,0.9637125975575979,2022-06-09 22:15:40.751034,2022-06-09 22:17:49.049437,0 days 00:02:08.298403,22.0,500.0,100.0,27.0,395.0,437.0,COMPLETE
267,0.9637054949418017,2022-06-10 15:36:57.779234,2022-06-10 15:40:20.337608,0 days 00:03:22.558374,38.0,494.0,146.0,26.0,473.0,683.0,COMPLETE
116,0.9637012377207926,2022-06-10 01:29:33.071471,2022-06-10 01:31:49.629029,0 days 00:02:16.557558,42.0,499.0,140.0,30.0,449.0,462.0,COMPLETE
197,0.9636948731788431,2022-06-10 05:22:56.883690,2022-06-10 05:26:10.157955,0 days 00:03:13.274265,47.0,473.0,139.0,28.0,505.0,651.0,COMPLETE
135,0.9636805744216135,2022-06-10 02:16:21.458092,2022-06-10 02:19:13.850068,0 days 00:02:52.391976,45.0,495.0,145.0,26.0,491.0,579.0,COMPLETE
121,0.9636785521895969,2022-06-10 01:41:02.800778,2022-06-10 01:43:22.827212,0 days 00:02:20.026434,41.0,491.0,134.0,29.0,452.0,481.0,COMPLETE
203,0.9636760565181953,2022-06-10 05:41:14.252475,2022-06-10 05:44:12.427425,0 days 00:02:58.174950,42.0,486.0,137.0,28.0,457.0,603.0,COMPLETE
270,0.9636756460310546,2022-06-10 15:46:46.177267,2022-06-10 15:49:56.631738,0 days 00:03:10.454471,42.0,488.0,148.0,26.0,464.0,660.0,COMPLETE
223,0.963672690278254,2022-06-10 13:22:23.561795,2022-06-10 13:25:33.330158,0 days 00:03:09.768363,42.0,488.0,139.0,28.0,456.0,646.0,COMPLETE
133,0.9636640654973649,2022-06-10 02:11:28.756083,2022-06-10 02:13:33.241262,0 days 00:02:04.485179,45.0,489.0,135.0,30.0,462.0,427.0,COMPLETE
