feature,weight,std
recoveries,0.0815195399481586,0.00031393958563067796
last_pymnt_amnt,0.011543379586702485,0.0001074791360496853
total_pymnt,0.005439877171522856,0.00010418727783269286
out_prncp,0.0054065802951860364,8.20440266422269e-05
grade_C,0.0041755207839564434,0.00011253385498466965
total_rec_late_fee,0.0034388273950050063,0.00010373263727722756
loan_amnt,0.0018942222982706314,5.9733929812840016e-05
grade_D,0.001848901549923343,5.6366613352306873e-05
installment,0.0012666686706453323,7.055154223319188e-05
home_ownership_OWN,0.0008338092782670614,7.385708696286392e-05
home_ownership_RENT,0.0007394681286461812,4.170835686253477e-05
verification_status_Verified,0.0006201543217726924,2.795472782753946e-05
disbursement_method_DirectPay,0.0004962159487413187,4.662792072388095e-05
application_type_Joint App,0.0003819891646414719,5.874109297644641e-05
home_ownership_MORTGAGE,0.0003648782698573161,0.00011360254061857921
verification_status_Source Verified,0.0003052213664205716,9.298713508710299e-05
grade_B,0.00022151671896279977,0.00012618711586045368
mths_since_recent_bc,0.0001202387201050481,3.233891361918185e-05
collections_12_mths_ex_med,3.7458985878879855e-05,6.921416850105858e-06
chargeoff_within_12_mths,3.5609159415717075e-05,9.544997001210098e-06
