iteration,precision,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
174,0.992787452142769,2022-06-14 23:22:36.668456,2022-06-14 23:23:54.330050,0 days 00:01:17.661594,42.0,492.0,146.0,20.0,607.0,260.0,COMPLETE
11,0.9927764903111287,2022-06-14 18:25:02.552003,2022-06-14 18:26:17.349347,0 days 00:01:14.797344,50.0,498.0,144.0,20.0,613.0,252.0,COMPLETE
226,0.9927755997731588,2022-06-15 00:34:40.812669,2022-06-15 00:36:31.967270,0 days 00:01:51.154601,41.0,496.0,98.0,8.0,531.0,380.0,COMPLETE
265,0.9927580704553823,2022-06-15 01:29:55.294640,2022-06-15 01:31:15.022078,0 days 00:01:19.727438,38.0,496.0,99.0,10.0,613.0,267.0,COMPLETE
223,0.9927536231884058,2022-06-15 00:29:41.386158,2022-06-15 00:31:34.164711,0 days 00:01:52.778553,42.0,490.0,96.0,8.0,556.0,390.0,COMPLETE
90,0.9927504177725351,2022-06-14 20:18:33.059526,2022-06-14 20:20:30.266034,0 days 00:01:57.206508,45.0,496.0,118.0,7.0,547.0,402.0,COMPLETE
82,0.9927498705334024,2022-06-14 20:07:50.826239,2022-06-14 20:09:05.170409,0 days 00:01:14.344170,50.0,461.0,144.0,19.0,594.0,257.0,COMPLETE
155,0.992747566132363,2022-06-14 22:57:50.136213,2022-06-14 22:59:03.508094,0 days 00:01:13.371881,40.0,496.0,107.0,7.0,537.0,250.0,COMPLETE
145,0.9927464474922019,2022-06-14 22:44:08.504428,2022-06-14 22:45:27.327582,0 days 00:01:18.823154,50.0,474.0,103.0,9.0,665.0,250.0,COMPLETE
166,0.9927441768945077,2022-06-14 23:11:57.585086,2022-06-14 23:13:47.790969,0 days 00:01:50.205883,43.0,496.0,145.0,5.0,544.0,385.0,COMPLETE
165,0.9927302299218808,2022-06-14 23:10:26.677201,2022-06-14 23:11:57.584886,0 days 00:01:30.907685,29.0,487.0,130.0,6.0,524.0,315.0,COMPLETE
259,0.9927265578926676,2022-06-15 01:21:38.190702,2022-06-15 01:23:30.789809,0 days 00:01:52.599107,39.0,487.0,97.0,7.0,574.0,387.0,COMPLETE
106,0.9927108299770205,2022-06-14 20:47:11.031752,2022-06-14 20:48:54.307224,0 days 00:01:43.275472,37.0,481.0,115.0,6.0,405.0,363.0,COMPLETE
232,0.9926926210284642,2022-06-15 00:42:51.736189,2022-06-15 00:44:37.953270,0 days 00:01:46.217081,41.0,489.0,92.0,9.0,524.0,369.0,COMPLETE
62,0.9926917794781244,2022-06-14 19:39:04.036217,2022-06-14 19:40:16.712130,0 days 00:01:12.675913,50.0,478.0,143.0,19.0,596.0,250.0,COMPLETE
13,0.9926819085975296,2022-06-14 18:27:31.651338,2022-06-14 18:28:44.347591,0 days 00:01:12.696253,50.0,449.0,147.0,20.0,596.0,251.0,COMPLETE
76,0.9926740824226981,2022-06-14 19:58:37.807135,2022-06-14 19:59:55.125255,0 days 00:01:17.318120,49.0,466.0,109.0,5.0,596.0,267.0,COMPLETE
171,0.9926625766871165,2022-06-14 23:18:49.578126,2022-06-14 23:20:08.399876,0 days 00:01:18.821750,44.0,467.0,148.0,20.0,595.0,266.0,COMPLETE
279,0.9926486804381387,2022-06-15 01:49:30.649582,2022-06-15 01:50:53.778761,0 days 00:01:23.129179,41.0,489.0,98.0,8.0,526.0,287.0,COMPLETE
181,0.9926463378762623,2022-06-14 23:32:56.364585,2022-06-14 23:34:15.709584,0 days 00:01:19.344999,48.0,485.0,147.0,20.0,595.0,267.0,COMPLETE
30,0.9926306222211304,2022-06-14 18:53:20.993736,2022-06-14 18:55:43.965667,0 days 00:02:22.971931,39.0,486.0,82.0,5.0,540.0,499.0,COMPLETE
34,0.9926293548228589,2022-06-14 18:59:44.625408,2022-06-14 19:01:01.117546,0 days 00:01:16.492138,46.0,483.0,139.0,12.0,656.0,264.0,COMPLETE
116,0.9926280869885735,2022-06-14 21:04:26.193072,2022-06-14 21:05:38.892808,0 days 00:01:12.699736,36.0,495.0,85.0,9.0,524.0,253.0,COMPLETE
110,0.9926274627014372,2022-06-14 20:54:26.099703,2022-06-14 20:55:58.245472,0 days 00:01:32.145769,39.0,372.0,125.0,12.0,540.0,326.0,COMPLETE
235,0.9926176636499644,2022-06-15 00:47:12.137396,2022-06-15 00:48:29.251231,0 days 00:01:17.113835,43.0,496.0,113.0,20.0,597.0,259.0,COMPLETE
282,0.9926174825860885,2022-06-15 01:53:21.988556,2022-06-15 01:54:35.339164,0 days 00:01:13.350608,50.0,496.0,144.0,12.0,606.0,250.0,COMPLETE
123,0.9926151279472019,2022-06-14 21:13:11.146158,2022-06-14 21:14:26.337443,0 days 00:01:15.191285,40.0,492.0,97.0,5.0,540.0,261.0,COMPLETE
156,0.9926132714066901,2022-06-14 22:59:03.508326,2022-06-14 23:00:18.550141,0 days 00:01:15.041815,42.0,487.0,102.0,6.0,550.0,259.0,COMPLETE
157,0.992600215622856,2022-06-14 23:00:18.550383,2022-06-14 23:01:34.885597,0 days 00:01:16.335214,40.0,500.0,97.0,8.0,560.0,265.0,COMPLETE
154,0.9925931412487964,2022-06-14 22:56:37.490717,2022-06-14 22:57:50.135974,0 days 00:01:12.645257,39.0,499.0,100.0,7.0,528.0,254.0,COMPLETE
214,0.9925916870415648,2022-06-15 00:16:57.560408,2022-06-15 00:18:16.007297,0 days 00:01:18.446889,42.0,494.0,96.0,20.0,556.0,270.0,COMPLETE
175,0.9925911339749428,2022-06-14 23:23:54.330313,2022-06-14 23:25:07.428489,0 days 00:01:13.098176,49.0,487.0,147.0,19.0,586.0,250.0,COMPLETE
254,0.9925831012985733,2022-06-15 01:14:38.330639,2022-06-15 01:15:55.540347,0 days 00:01:17.209708,40.0,487.0,83.0,9.0,565.0,261.0,COMPLETE
114,0.9925793055999214,2022-06-14 21:01:22.371203,2022-06-14 21:03:12.458668,0 days 00:01:50.087465,42.0,471.0,147.0,10.0,497.0,382.0,COMPLETE
119,0.9925783937874767,2022-06-14 21:08:07.795968,2022-06-14 21:09:26.660933,0 days 00:01:18.864965,40.0,500.0,144.0,8.0,533.0,270.0,COMPLETE
125,0.9925737688739761,2022-06-14 21:15:40.212784,2022-06-14 21:16:56.190189,0 days 00:01:15.977405,41.0,482.0,92.0,8.0,552.0,267.0,COMPLETE
258,0.9925680027746123,2022-06-15 01:19:50.264779,2022-06-15 01:21:38.190433,0 days 00:01:47.925654,43.0,495.0,99.0,17.0,529.0,369.0,COMPLETE
271,0.9925631396804359,2022-06-15 01:38:42.761200,2022-06-15 01:40:30.059555,0 days 00:01:47.298355,39.0,482.0,145.0,14.0,506.0,375.0,COMPLETE
46,0.9925591218290317,2022-06-14 19:16:22.741643,2022-06-14 19:17:38.344176,0 days 00:01:15.602533,45.0,475.0,142.0,6.0,517.0,261.0,COMPLETE
54,0.9925587563545274,2022-06-14 19:27:35.048900,2022-06-14 19:28:49.292819,0 days 00:01:14.243919,48.0,479.0,142.0,11.0,627.0,250.0,COMPLETE
12,0.992557978539287,2022-06-14 18:26:17.349451,2022-06-14 18:27:31.651244,0 days 00:01:14.301793,50.0,499.0,143.0,20.0,603.0,251.0,COMPLETE
98,0.9925556483710875,2022-06-14 20:33:01.127299,2022-06-14 20:34:15.841087,0 days 00:01:14.713788,38.0,477.0,104.0,8.0,576.0,262.0,COMPLETE
215,0.9925536898685801,2022-06-15 00:18:16.007515,2022-06-15 00:19:34.465241,0 days 00:01:18.457726,41.0,487.0,99.0,19.0,563.0,266.0,COMPLETE
285,0.9925503405207385,2022-06-15 01:57:08.174854,2022-06-15 01:58:23.653402,0 days 00:01:15.478548,37.0,500.0,142.0,11.0,515.0,257.0,COMPLETE
240,0.9925365805754689,2022-06-15 00:53:26.255230,2022-06-15 00:54:41.850908,0 days 00:01:15.595678,42.0,492.0,90.0,8.0,561.0,255.0,COMPLETE
59,0.9925316486691643,2022-06-14 19:34:39.557642,2022-06-14 19:36:02.872870,0 days 00:01:23.315228,49.0,471.0,141.0,20.0,539.0,285.0,COMPLETE
222,0.9925174099866647,2022-06-15 00:27:51.426122,2022-06-15 00:29:41.385888,0 days 00:01:49.959766,43.0,488.0,94.0,7.0,561.0,373.0,COMPLETE
299,0.9925050090286195,2022-06-15 02:14:44.461337,2022-06-15 02:15:59.189694,0 days 00:01:14.728357,44.0,492.0,89.0,16.0,535.0,255.0,COMPLETE
245,0.9925024582104228,2022-06-15 00:59:40.484915,2022-06-15 01:00:54.757903,0 days 00:01:14.272988,42.0,491.0,88.0,20.0,579.0,250.0,COMPLETE
284,0.9924952175405896,2022-06-15 01:55:51.486946,2022-06-15 01:57:08.174542,0 days 00:01:16.687596,50.0,492.0,147.0,11.0,594.0,262.0,COMPLETE
188,0.992494097179073,2022-06-14 23:42:38.665260,2022-06-14 23:43:53.477677,0 days 00:01:14.812417,46.0,457.0,132.0,5.0,521.0,256.0,COMPLETE
219,0.9924876635651683,2022-06-15 00:23:22.472599,2022-06-15 00:24:43.616467,0 days 00:01:21.143868,43.0,484.0,93.0,19.0,567.0,275.0,COMPLETE
75,0.9924766115440045,2022-06-14 19:57:16.860587,2022-06-14 19:58:37.806999,0 days 00:01:20.946412,47.0,484.0,133.0,19.0,632.0,280.0,COMPLETE
217,0.9924763807691359,2022-06-15 00:20:50.904767,2022-06-15 00:22:09.106991,0 days 00:01:18.202224,42.0,480.0,90.0,20.0,548.0,270.0,COMPLETE
224,0.9924688450593661,2022-06-15 00:31:34.164965,2022-06-15 00:32:49.100189,0 days 00:01:14.935224,43.0,480.0,98.0,7.0,574.0,257.0,COMPLETE
267,0.9924641118770539,2022-06-15 01:33:06.953723,2022-06-15 01:34:22.904337,0 days 00:01:15.950614,38.0,477.0,108.0,16.0,610.0,259.0,COMPLETE
107,0.9924519951810784,2022-06-14 20:48:54.307391,2022-06-14 20:50:40.858236,0 days 00:01:46.550845,38.0,492.0,102.0,10.0,554.0,370.0,COMPLETE
83,0.9924472417623103,2022-06-14 20:09:05.170555,2022-06-14 20:10:20.750421,0 days 00:01:15.579866,50.0,460.0,150.0,19.0,575.0,257.0,COMPLETE
122,0.9924438209160944,2022-06-14 21:11:57.319410,2022-06-14 21:13:11.145989,0 days 00:01:13.826579,44.0,494.0,95.0,6.0,565.0,251.0,COMPLETE
146,0.9924428305034841,2022-06-14 22:45:27.327900,2022-06-14 22:46:44.332665,0 days 00:01:17.004765,43.0,487.0,147.0,12.0,565.0,260.0,COMPLETE
172,0.9924362270120625,2022-06-14 23:20:08.400109,2022-06-14 23:21:22.620033,0 days 00:01:14.219924,45.0,477.0,149.0,20.0,564.0,255.0,COMPLETE
275,0.9924216242902987,2022-06-15 01:44:24.466219,2022-06-15 01:45:41.368085,0 days 00:01:16.901866,45.0,490.0,97.0,7.0,557.0,261.0,COMPLETE
234,0.9924152876280535,2022-06-15 00:45:56.549150,2022-06-15 00:47:12.137122,0 days 00:01:15.587972,44.0,500.0,147.0,20.0,609.0,253.0,COMPLETE
60,0.9924101459210655,2022-06-14 19:36:02.872998,2022-06-14 19:37:43.995303,0 days 00:01:41.122305,48.0,493.0,135.0,14.0,518.0,354.0,COMPLETE
108,0.9924044389642417,2022-06-14 20:50:40.858418,2022-06-14 20:52:35.466543,0 days 00:01:54.608125,34.0,486.0,106.0,5.0,621.0,389.0,COMPLETE
173,0.9924021905372736,2022-06-14 23:21:22.620277,2022-06-14 23:22:36.668256,0 days 00:01:14.047979,43.0,483.0,146.0,8.0,577.0,250.0,COMPLETE
201,0.9923833703586163,2022-06-14 23:59:06.850872,2022-06-15 00:00:26.391971,0 days 00:01:19.541099,44.0,500.0,142.0,9.0,583.0,267.0,COMPLETE
292,0.992371705963939,2022-06-15 02:05:53.092162,2022-06-15 02:07:10.076708,0 days 00:01:16.984546,48.0,479.0,100.0,11.0,594.0,264.0,COMPLETE
293,0.9923709501634796,2022-06-15 02:07:10.077201,2022-06-15 02:08:24.262733,0 days 00:01:14.185532,50.0,463.0,134.0,5.0,575.0,250.0,COMPLETE
160,0.9923654722324837,2022-06-14 23:04:07.492214,2022-06-14 23:05:25.991369,0 days 00:01:18.499155,48.0,483.0,99.0,6.0,533.0,268.0,COMPLETE
193,0.992344238485587,2022-06-14 23:48:59.752060,2022-06-14 23:50:15.872701,0 days 00:01:16.120641,40.0,481.0,99.0,7.0,579.0,257.0,COMPLETE
278,0.9923362236250645,2022-06-15 01:48:13.886473,2022-06-15 01:49:30.649324,0 days 00:01:16.762851,40.0,494.0,146.0,7.0,563.0,259.0,COMPLETE
283,0.9923362236250645,2022-06-15 01:54:35.339449,2022-06-15 01:55:51.486673,0 days 00:01:16.147224,49.0,496.0,148.0,10.0,601.0,255.0,COMPLETE
268,0.992334426067881,2022-06-15 01:34:22.904601,2022-06-15 01:35:37.089687,0 days 00:01:14.185086,39.0,470.0,100.0,10.0,606.0,254.0,COMPLETE
251,0.9923276156966232,2022-06-15 01:09:01.489041,2022-06-15 01:10:51.667919,0 days 00:01:50.178878,41.0,494.0,98.0,6.0,612.0,377.0,COMPLETE
189,0.9923207980443962,2022-06-14 23:43:53.477934,2022-06-14 23:45:10.838030,0 days 00:01:17.360096,42.0,500.0,135.0,15.0,644.0,262.0,COMPLETE
168,0.9923146473779385,2022-06-14 23:15:00.782665,2022-06-14 23:16:15.824665,0 days 00:01:15.042000,45.0,341.0,148.0,19.0,581.0,259.0,COMPLETE
29,0.9923118758034213,2022-06-14 18:51:53.562334,2022-06-14 18:53:20.993625,0 days 00:01:27.431291,46.0,396.0,126.0,11.0,626.0,303.0,COMPLETE
135,0.9923116729503955,2022-06-14 22:04:22.349382,2022-06-14 22:05:38.413440,0 days 00:01:16.064058,45.0,495.0,147.0,14.0,558.0,261.0,COMPLETE
208,0.9923040872203448,2022-06-15 00:09:07.714471,2022-06-15 00:10:21.693591,0 days 00:01:13.979120,44.0,475.0,148.0,10.0,577.0,250.0,COMPLETE
77,0.9923031669771546,2022-06-14 19:59:55.125393,2022-06-14 20:02:06.541903,0 days 00:02:11.416510,50.0,494.0,140.0,18.0,508.0,461.0,COMPLETE
85,0.9923030081597857,2022-06-14 20:11:33.663882,2022-06-14 20:12:56.463928,0 days 00:01:22.800046,36.0,500.0,146.0,20.0,623.0,279.0,COMPLETE
88,0.9922958773191604,2022-06-14 20:15:30.075805,2022-06-14 20:16:55.143605,0 days 00:01:25.067800,49.0,489.0,113.0,13.0,651.0,286.0,COMPLETE
133,0.9922874714810038,2022-06-14 22:01:53.172607,2022-06-14 22:03:07.975701,0 days 00:01:14.803094,43.0,395.0,148.0,20.0,579.0,255.0,COMPLETE
39,0.9922480620155039,2022-06-14 19:06:29.649483,2022-06-14 19:07:50.477052,0 days 00:01:20.827569,41.0,500.0,124.0,9.0,478.0,283.0,COMPLETE
225,0.9922381292659488,2022-06-15 00:32:49.100414,2022-06-15 00:34:40.812408,0 days 00:01:51.711994,43.0,484.0,100.0,20.0,563.0,380.0,COMPLETE
140,0.9922352712802096,2022-06-14 22:11:00.679725,2022-06-14 22:12:22.481159,0 days 00:01:21.801434,40.0,495.0,150.0,13.0,612.0,278.0,COMPLETE
69,0.9922201979417992,2022-06-14 19:48:36.742284,2022-06-14 19:50:08.060149,0 days 00:01:31.317865,49.0,435.0,121.0,9.0,579.0,312.0,COMPLETE
43,0.9922199042827341,2022-06-14 19:12:27.474500,2022-06-14 19:13:44.596022,0 days 00:01:17.121522,42.0,469.0,146.0,19.0,448.0,276.0,COMPLETE
14,0.9922169343644656,2022-06-14 18:28:44.347682,2022-06-14 18:30:20.646913,0 days 00:01:36.299231,49.0,442.0,150.0,20.0,609.0,330.0,COMPLETE
233,0.9922156731080106,2022-06-15 00:44:37.953517,2022-06-15 00:45:56.548885,0 days 00:01:18.595368,42.0,476.0,103.0,19.0,571.0,266.0,COMPLETE
102,0.992214469335292,2022-06-14 20:40:03.801586,2022-06-14 20:41:55.421503,0 days 00:01:51.619917,39.0,488.0,94.0,9.0,601.0,380.0,COMPLETE
242,0.9922140639629429,2022-06-15 00:55:54.951373,2022-06-15 00:57:09.842738,0 days 00:01:14.891365,40.0,495.0,82.0,19.0,592.0,259.0,COMPLETE
25,0.9921939999021191,2022-06-14 18:44:55.576879,2022-06-14 18:46:49.301971,0 days 00:01:53.725092,42.0,500.0,128.0,10.0,557.0,388.0,COMPLETE
297,0.9921934641810525,2022-06-15 02:12:13.289665,2022-06-15 02:13:29.821224,0 days 00:01:16.531559,40.0,490.0,101.0,20.0,569.0,258.0,COMPLETE
220,0.9921898097959988,2022-06-15 00:24:43.616728,2022-06-15 00:26:01.693964,0 days 00:01:18.077236,44.0,474.0,101.0,20.0,569.0,264.0,COMPLETE
273,0.9921802225817522,2022-06-15 01:41:52.931873,2022-06-15 01:43:09.915835,0 days 00:01:16.983962,44.0,500.0,100.0,5.0,570.0,264.0,COMPLETE
71,0.9921798391841538,2022-06-14 19:51:46.142623,2022-06-14 19:53:15.444878,0 days 00:01:29.302255,46.0,472.0,123.0,17.0,545.0,306.0,COMPLETE
4,0.9921767706494016,2022-06-14 18:12:24.368388,2022-06-14 18:13:44.123747,0 days 00:01:19.755359,45.0,499.0,93.0,17.0,498.0,280.0,COMPLETE
295,0.9921742340346992,2022-06-15 02:09:40.017198,2022-06-15 02:10:54.328807,0 days 00:01:14.311609,49.0,477.0,104.0,13.0,582.0,255.0,COMPLETE
