iteration,roc_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
156,0.9404109902026397,2022-06-11 04:25:19.472174,2022-06-11 04:28:13.576941,0 days 00:02:54.104767,34.0,482.0,148.0,13.0,499.0,584.0,COMPLETE
105,0.9404098057519237,2022-06-11 01:59:14.970137,2022-06-11 02:02:05.837063,0 days 00:02:50.866926,31.0,486.0,140.0,12.0,501.0,572.0,COMPLETE
222,0.9404095718365943,2022-06-11 07:53:25.470525,2022-06-11 07:56:38.750534,0 days 00:03:13.280009,39.0,495.0,146.0,12.0,504.0,666.0,COMPLETE
154,0.9404067351045039,2022-06-11 04:19:37.555951,2022-06-11 04:22:23.939069,0 days 00:02:46.383118,35.0,500.0,142.0,13.0,496.0,572.0,COMPLETE
196,0.9404056165696548,2022-06-11 06:30:43.134939,2022-06-11 06:33:46.913834,0 days 00:03:03.778895,37.0,492.0,144.0,13.0,498.0,625.0,COMPLETE
209,0.940404183620239,2022-06-11 07:11:55.386650,2022-06-11 07:15:07.516301,0 days 00:03:12.129651,39.0,500.0,113.0,9.0,462.0,660.0,COMPLETE
235,0.9404040520792035,2022-06-11 08:31:41.130679,2022-06-11 08:34:49.939124,0 days 00:03:08.808445,40.0,484.0,148.0,9.0,456.0,655.0,COMPLETE
287,0.9404024216728851,2022-06-11 18:48:20.951091,2022-06-11 18:51:29.726522,0 days 00:03:08.775431,38.0,500.0,147.0,14.0,447.0,639.0,COMPLETE
174,0.9403946940125381,2022-06-11 05:19:35.630400,2022-06-11 05:22:58.899105,0 days 00:03:23.268705,40.0,491.0,141.0,9.0,495.0,682.0,COMPLETE
183,0.9403926981498547,2022-06-11 05:48:52.710222,2022-06-11 05:52:00.642428,0 days 00:03:07.932206,36.0,494.0,146.0,7.0,512.0,647.0,COMPLETE
141,0.940391374866418,2022-06-11 03:41:31.194553,2022-06-11 03:44:32.853950,0 days 00:03:01.659397,47.0,500.0,142.0,9.0,511.0,606.0,COMPLETE
140,0.9403912652004388,2022-06-11 03:38:30.738041,2022-06-11 03:41:31.194347,0 days 00:03:00.456306,39.0,494.0,145.0,9.0,488.0,621.0,COMPLETE
234,0.9403715256148671,2022-06-11 08:28:27.757519,2022-06-11 08:31:41.130412,0 days 00:03:13.372893,41.0,491.0,150.0,9.0,462.0,663.0,COMPLETE
272,0.9403707360779561,2022-06-11 18:03:28.650516,2022-06-11 18:06:46.429755,0 days 00:03:17.779239,24.0,494.0,143.0,7.0,499.0,665.0,COMPLETE
129,0.9403695516272402,2022-06-11 03:07:15.388002,2022-06-11 03:10:07.069798,0 days 00:02:51.681796,40.0,493.0,146.0,15.0,473.0,577.0,COMPLETE
289,0.9403690983799523,2022-06-11 18:54:39.808325,2022-06-11 18:57:51.517493,0 days 00:03:11.709168,42.0,494.0,145.0,11.0,493.0,646.0,COMPLETE
255,0.940367555764557,2022-06-11 17:14:18.285124,2022-06-11 17:17:29.721867,0 days 00:03:11.436743,39.0,495.0,145.0,9.0,488.0,661.0,COMPLETE
202,0.9403633811656591,2022-06-11 06:49:40.216580,2022-06-11 06:52:52.563156,0 days 00:03:12.346576,40.0,500.0,144.0,13.0,496.0,663.0,COMPLETE
83,0.9403491467541074,2022-06-11 00:56:56.088972,2022-06-11 00:59:36.679672,0 days 00:02:40.590700,33.0,481.0,149.0,12.0,459.0,542.0,COMPLETE
219,0.9403397595207004,2022-06-11 07:43:48.247423,2022-06-11 07:46:58.783328,0 days 00:03:10.535905,41.0,494.0,142.0,14.0,476.0,652.0,COMPLETE
211,0.9403387725268868,2022-06-11 07:18:14.183339,2022-06-11 07:21:25.293429,0 days 00:03:11.110090,39.0,500.0,148.0,10.0,445.0,646.0,COMPLETE
212,0.9403360235857195,2022-06-11 07:21:25.293698,2022-06-11 07:24:36.575128,0 days 00:03:11.281430,40.0,495.0,146.0,10.0,511.0,641.0,COMPLETE
131,0.9403327336063412,2022-06-11 03:12:50.686589,2022-06-11 03:15:33.362321,0 days 00:02:42.675732,37.0,500.0,142.0,13.0,504.0,559.0,COMPLETE
173,0.9403257808995343,2022-06-11 05:16:13.491813,2022-06-11 05:19:35.630185,0 days 00:03:22.138372,41.0,500.0,148.0,9.0,454.0,692.0,COMPLETE
282,0.940322666502002,2022-06-11 18:32:48.130179,2022-06-11 18:35:57.222061,0 days 00:03:09.091882,34.0,495.0,148.0,19.0,492.0,646.0,COMPLETE
139,0.9403160646681894,2022-06-11 03:35:31.826522,2022-06-11 03:38:30.737854,0 days 00:02:58.911332,39.0,495.0,136.0,8.0,506.0,608.0,COMPLETE
162,0.9403145147611087,2022-06-11 04:42:20.608830,2022-06-11 04:45:14.928518,0 days 00:02:54.319688,38.0,485.0,150.0,13.0,479.0,585.0,COMPLETE
245,0.9403120948178791,2022-06-11 16:45:16.180480,2022-06-11 16:48:18.833419,0 days 00:03:02.652939,34.0,489.0,150.0,14.0,512.0,630.0,COMPLETE
127,0.9403120070269562,2022-06-11 03:01:52.584546,2022-06-11 03:04:27.859303,0 days 00:02:35.274757,39.0,500.0,145.0,11.0,469.0,521.0,COMPLETE
98,0.9403115391962974,2022-06-11 01:37:58.227792,2022-06-11 01:41:01.283115,0 days 00:03:03.055323,36.0,496.0,143.0,17.0,491.0,613.0,COMPLETE
298,0.940310800701184,2022-06-11 19:21:48.330376,2022-06-11 19:24:28.140496,0 days 00:02:39.810120,36.0,500.0,147.0,14.0,506.0,544.0,COMPLETE
201,0.940285058944192,2022-06-11 06:46:30.497771,2022-06-11 06:49:40.216348,0 days 00:03:09.718577,39.0,500.0,147.0,12.0,490.0,648.0,COMPLETE
252,0.9402810085946441,2022-06-11 17:05:19.773593,2022-06-11 17:08:01.810577,0 days 00:02:42.036984,37.0,495.0,145.0,12.0,457.0,547.0,COMPLETE
241,0.9402715189869432,2022-06-11 08:49:05.647828,2022-06-11 08:52:24.716598,0 days 00:03:19.068770,37.0,500.0,147.0,12.0,501.0,668.0,COMPLETE
228,0.9402664524768402,2022-06-11 08:10:12.783095,2022-06-11 08:12:48.441374,0 days 00:02:35.658279,42.0,495.0,145.0,7.0,504.0,536.0,COMPLETE
190,0.9402660065212377,2022-06-11 06:11:41.167872,2022-06-11 06:14:50.162402,0 days 00:03:08.994530,40.0,494.0,146.0,12.0,503.0,633.0,COMPLETE
55,0.9402654436079704,2022-06-10 23:49:42.122338,2022-06-10 23:51:54.712006,0 days 00:02:12.589668,15.0,500.0,119.0,29.0,375.0,455.0,COMPLETE
134,0.9402597336853625,2022-06-11 03:21:00.503398,2022-06-11 03:23:41.466473,0 days 00:02:40.963075,35.0,476.0,150.0,12.0,498.0,549.0,COMPLETE
267,0.9402574015330563,2022-06-11 17:49:26.589414,2022-06-11 17:52:13.437684,0 days 00:02:46.848270,35.0,484.0,150.0,20.0,491.0,562.0,COMPLETE
158,0.9402536728897608,2022-06-11 04:30:57.348429,2022-06-11 04:33:29.232008,0 days 00:02:31.883579,36.0,500.0,146.0,9.0,289.0,519.0,COMPLETE
283,0.9402519914416447,2022-06-11 18:35:57.222341,2022-06-11 18:38:58.097715,0 days 00:03:00.875374,37.0,484.0,145.0,11.0,366.0,627.0,COMPLETE
223,0.940240096474085,2022-06-11 07:56:38.750794,2022-06-11 07:59:43.596789,0 days 00:03:04.845995,40.0,500.0,148.0,13.0,496.0,637.0,COMPLETE
216,0.9402355564188221,2022-06-11 07:34:22.985791,2022-06-11 07:37:25.922139,0 days 00:03:02.936348,35.0,489.0,145.0,13.0,490.0,624.0,COMPLETE
155,0.9402343500930501,2022-06-11 04:22:23.939260,2022-06-11 04:25:19.471983,0 days 00:02:55.532723,40.0,494.0,145.0,12.0,512.0,604.0,COMPLETE
128,0.9402314914859035,2022-06-11 03:04:27.859500,2022-06-11 03:07:15.387821,0 days 00:02:47.528321,38.0,488.0,150.0,13.0,451.0,565.0,COMPLETE
76,0.9402237638255564,2022-06-11 00:37:51.015189,2022-06-11 00:40:41.636682,0 days 00:02:50.621493,19.0,492.0,138.0,24.0,394.0,591.0,COMPLETE
258,0.9402146250908494,2022-06-11 17:23:52.546058,2022-06-11 17:27:00.261476,0 days 00:03:07.715418,40.0,490.0,147.0,10.0,506.0,641.0,COMPLETE
278,0.940214288801226,2022-06-11 18:21:07.951421,2022-06-11 18:23:40.866974,0 days 00:02:32.915553,40.0,490.0,141.0,23.0,220.0,538.0,COMPLETE
281,0.9402047041109165,2022-06-11 18:30:04.687116,2022-06-11 18:32:48.129927,0 days 00:02:43.442811,36.0,490.0,142.0,15.0,512.0,564.0,COMPLETE
230,0.9402045652781957,2022-06-11 08:15:49.520335,2022-06-11 08:18:52.379438,0 days 00:03:02.859103,32.0,489.0,143.0,12.0,450.0,628.0,COMPLETE
80,0.9401914639848639,2022-06-11 00:49:31.032096,2022-06-11 00:51:53.426803,0 days 00:02:22.394707,26.0,462.0,150.0,19.0,441.0,482.0,COMPLETE
163,0.9401888320013613,2022-06-11 04:45:14.928750,2022-06-11 04:48:03.406585,0 days 00:02:48.477835,34.0,496.0,144.0,14.0,463.0,567.0,COMPLETE
200,0.9401888028346197,2022-06-11 06:43:26.110532,2022-06-11 06:46:30.497527,0 days 00:03:04.386995,34.0,484.0,147.0,20.0,504.0,636.0,COMPLETE
107,0.9401822010008068,2022-06-11 02:05:11.041747,2022-06-11 02:07:57.400777,0 days 00:02:46.359030,35.0,477.0,129.0,12.0,476.0,569.0,COMPLETE
218,0.9401819525021067,2022-06-11 07:40:37.274794,2022-06-11 07:43:48.247191,0 days 00:03:10.972397,41.0,485.0,140.0,12.0,460.0,656.0,COMPLETE
121,0.9401775439878794,2022-06-11 02:45:26.774264,2022-06-11 02:48:21.996721,0 days 00:02:55.222457,24.0,492.0,139.0,18.0,493.0,588.0,COMPLETE
203,0.9401772368649978,2022-06-11 06:52:52.563389,2022-06-11 06:56:00.445934,0 days 00:03:07.882545,37.0,490.0,141.0,21.0,477.0,632.0,COMPLETE
239,0.9401738080528986,2022-06-11 08:42:38.609651,2022-06-11 08:45:56.716858,0 days 00:03:18.107207,38.0,495.0,146.0,9.0,466.0,679.0,COMPLETE
194,0.9401694946212797,2022-06-11 06:24:15.848304,2022-06-11 06:27:35.686485,0 days 00:03:19.838181,33.0,489.0,142.0,9.0,493.0,672.0,COMPLETE
221,0.9401688366254041,2022-06-11 07:50:15.557243,2022-06-11 07:53:25.470292,0 days 00:03:09.913049,38.0,494.0,105.0,13.0,512.0,657.0,COMPLETE
147,0.9401679665892553,2022-06-11 03:59:02.595303,2022-06-11 04:02:11.822493,0 days 00:03:09.227190,38.0,489.0,148.0,11.0,496.0,652.0,COMPLETE
192,0.9401658683522782,2022-06-11 06:17:56.802236,2022-06-11 06:21:04.696584,0 days 00:03:07.894348,38.0,495.0,150.0,6.0,502.0,640.0,COMPLETE
99,0.9401641941958475,2022-06-11 01:41:01.283263,2022-06-11 01:44:21.408158,0 days 00:03:20.124895,35.0,495.0,140.0,17.0,493.0,672.0,COMPLETE
214,0.9401625492061583,2022-06-11 07:27:53.733964,2022-06-11 07:31:10.492999,0 days 00:03:16.759035,37.0,500.0,150.0,8.0,470.0,673.0,COMPLETE
250,0.9401610138824484,2022-06-11 16:59:02.165650,2022-06-11 17:02:18.187334,0 days 00:03:16.021684,41.0,500.0,150.0,7.0,502.0,668.0,COMPLETE
153,0.9401601584296704,2022-06-11 04:16:35.929958,2022-06-11 04:19:37.555758,0 days 00:03:01.625800,34.0,488.0,150.0,11.0,508.0,618.0,COMPLETE
146,0.9401576142370908,2022-06-11 03:55:56.984086,2022-06-11 03:59:02.595116,0 days 00:03:05.611030,46.0,480.0,142.0,7.0,506.0,633.0,COMPLETE
226,0.9401542950909708,2022-06-11 08:06:08.920903,2022-06-11 08:08:47.952852,0 days 00:02:39.031949,39.0,495.0,146.0,22.0,312.0,558.0,COMPLETE
148,0.940153841843683,2022-06-11 04:02:11.822699,2022-06-11 04:05:04.617175,0 days 00:02:52.794476,41.0,494.0,135.0,9.0,485.0,580.0,COMPLETE
293,0.9401468891368762,2022-06-11 19:06:40.103215,2022-06-11 19:09:47.907798,0 days 00:03:07.804583,34.0,494.0,146.0,12.0,487.0,632.0,COMPLETE
229,0.9401424806226488,2022-06-11 08:12:48.441662,2022-06-11 08:15:49.520060,0 days 00:03:01.078398,36.0,500.0,148.0,9.0,490.0,617.0,COMPLETE
73,0.9401421662080818,2022-06-11 00:30:12.859461,2022-06-11 00:32:45.493925,0 days 00:02:32.634464,17.0,480.0,137.0,27.0,422.0,529.0,COMPLETE
251,0.9401414936288354,2022-06-11 17:02:18.187616,2022-06-11 17:05:19.773307,0 days 00:03:01.585691,35.0,490.0,142.0,11.0,274.0,634.0,COMPLETE
72,0.9401354474166043,2022-06-11 00:27:49.854223,2022-06-11 00:30:12.859324,0 days 00:02:23.005101,17.0,493.0,134.0,27.0,421.0,487.0,COMPLETE
260,0.940134986877631,2022-06-11 17:30:01.815845,2022-06-11 17:33:01.352382,0 days 00:02:59.536537,34.0,489.0,146.0,13.0,260.0,629.0,COMPLETE
207,0.9401336708858797,2022-06-11 07:05:45.679156,2022-06-11 07:08:54.520884,0 days 00:03:08.841728,34.0,487.0,148.0,8.0,496.0,653.0,COMPLETE
124,0.940127595506907,2022-06-11 02:53:49.468865,2022-06-11 02:56:30.204642,0 days 00:02:40.735777,36.0,487.0,142.0,12.0,456.0,556.0,COMPLETE
2,0.9401271641346755,2022-06-10 22:00:57.717846,2022-06-10 22:03:12.599328,0 days 00:02:14.881482,27.0,497.0,97.0,30.0,271.0,466.0,COMPLETE
205,0.9401242982358433,2022-06-11 06:59:23.078832,2022-06-11 07:02:43.136317,0 days 00:03:20.057485,33.0,500.0,150.0,12.0,487.0,672.0,COMPLETE
145,0.9401208840071148,2022-06-11 03:53:13.602808,2022-06-11 03:55:56.983897,0 days 00:02:43.381089,38.0,500.0,145.0,10.0,480.0,562.0,COMPLETE
273,0.9401207743411357,2022-06-11 18:06:46.430016,2022-06-11 18:08:50.285086,0 days 00:02:03.855070,35.0,500.0,150.0,25.0,487.0,416.0,COMPLETE
164,0.9401153569580386,2022-06-11 04:48:03.406779,2022-06-11 04:51:04.657528,0 days 00:03:01.250749,44.0,490.0,147.0,15.0,512.0,624.0,COMPLETE
132,0.9401062182233317,2022-06-11 03:15:33.362513,2022-06-11 03:18:21.373046,0 days 00:02:48.010533,38.0,491.0,139.0,14.0,482.0,573.0,COMPLETE
171,0.9401040030286899,2022-06-11 05:09:44.286784,2022-06-11 05:13:02.651754,0 days 00:03:18.364970,38.0,496.0,143.0,10.0,475.0,666.0,COMPLETE
62,0.9400975181525417,2022-06-11 00:04:35.643392,2022-06-11 00:06:59.880154,0 days 00:02:24.236762,15.0,490.0,142.0,30.0,430.0,498.0,COMPLETE
170,0.9400969333642184,2022-06-11 05:06:33.892462,2022-06-11 05:09:44.286571,0 days 00:03:10.394109,39.0,489.0,150.0,11.0,439.0,644.0,COMPLETE
186,0.9400903169470348,2022-06-11 05:58:29.748262,2022-06-11 06:01:40.828618,0 days 00:03:11.080356,38.0,488.0,148.0,7.0,247.0,663.0,COMPLETE
100,0.9400870050926003,2022-06-11 01:44:21.408333,2022-06-11 01:47:21.267019,0 days 00:02:59.858686,36.0,495.0,144.0,16.0,500.0,611.0,COMPLETE
110,0.9400866906780333,2022-06-11 02:14:00.381180,2022-06-11 02:16:52.880647,0 days 00:02:52.499467,34.0,494.0,145.0,13.0,466.0,589.0,COMPLETE
102,0.9400846070244268,2022-06-11 01:50:30.387264,2022-06-11 01:53:20.794984,0 days 00:02:50.407720,41.0,483.0,143.0,18.0,486.0,581.0,COMPLETE
268,0.9400741522979685,2022-06-11 17:52:13.437937,2022-06-11 17:54:50.977245,0 days 00:02:37.539308,35.0,488.0,148.0,24.0,497.0,529.0,COMPLETE
108,0.9400705919448339,2022-06-11 02:07:57.400949,2022-06-11 02:11:03.302092,0 days 00:03:05.901143,32.0,485.0,140.0,7.0,504.0,640.0,COMPLETE
142,0.940069056621124,2022-06-11 03:44:32.854177,2022-06-11 03:47:23.604735,0 days 00:02:50.750558,43.0,490.0,144.0,8.0,512.0,587.0,COMPLETE
204,0.9400687276231862,2022-06-11 06:56:00.446179,2022-06-11 06:59:23.078579,0 days 00:03:22.632400,35.0,493.0,146.0,11.0,506.0,690.0,COMPLETE
247,0.9400677114626312,2022-06-11 16:51:26.760559,2022-06-11 16:54:34.253801,0 days 00:03:07.493242,39.0,493.0,147.0,12.0,470.0,642.0,COMPLETE
111,0.940062783785249,2022-06-11 02:16:52.880825,2022-06-11 02:19:52.423942,0 days 00:02:59.543117,30.0,498.0,147.0,15.0,497.0,600.0,COMPLETE
169,0.9400612265864831,2022-06-11 05:03:15.599823,2022-06-11 05:06:33.892247,0 days 00:03:18.292424,40.0,494.0,148.0,8.0,452.0,679.0,COMPLETE
291,0.9400557141207776,2022-06-11 19:00:44.080402,2022-06-11 19:03:24.641308,0 days 00:02:40.560906,36.0,484.0,148.0,17.0,383.0,551.0,COMPLETE
94,0.9400555020805044,2022-06-11 01:26:41.736057,2022-06-11 01:29:25.727115,0 days 00:02:43.991058,32.0,483.0,144.0,14.0,512.0,565.0,COMPLETE
104,0.94005425200462,2022-06-11 01:56:17.363007,2022-06-11 01:59:14.969983,0 days 00:02:57.606976,33.0,500.0,134.0,11.0,468.0,606.0,COMPLETE
117,0.9400526215983015,2022-06-11 02:34:15.841036,2022-06-11 02:36:58.660394,0 days 00:02:42.819358,37.0,494.0,136.0,3.0,491.0,546.0,COMPLETE
