iteration,precision,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
909,0.9999783947283137,2022-06-13 23:55:21.435510,2022-06-13 23:55:22.372785,0 days 00:00:00.937275,0.9024772287899742,1738051,random,0.015019740180987198,COMPLETE
922,0.9999783947283137,2022-06-13 23:55:34.008915,2022-06-13 23:55:34.967346,0 days 00:00:00.958431,0.9040966967698028,1843328,random,0.012632988279181311,COMPLETE
916,0.9999783942615159,2022-06-13 23:55:28.118103,2022-06-13 23:55:29.335246,0 days 00:00:01.217143,0.8855716878703705,1746785,random,0.013932081606357323,COMPLETE
887,0.9999783942615159,2022-06-13 23:54:59.879705,2022-06-13 23:55:00.846593,0 days 00:00:00.966888,0.8890045972250381,1845106,random,0.015419541498742508,COMPLETE
895,0.9999783942615159,2022-06-13 23:55:07.518380,2022-06-13 23:55:08.740690,0 days 00:00:01.222310,0.8826713558734118,1662698,random,0.015336642575770323,COMPLETE
906,0.9999783942615159,2022-06-13 23:55:18.261584,2022-06-13 23:55:19.489119,0 days 00:00:01.227535,0.893838636220011,1697678,random,0.01520104596466431,COMPLETE
899,0.9999783942615159,2022-06-13 23:55:11.603018,2022-06-13 23:55:12.565122,0 days 00:00:00.962104,0.8930447489795099,1669841,random,0.01516269080359585,COMPLETE
900,0.9999783942615159,2022-06-13 23:55:12.565819,2022-06-13 23:55:13.509093,0 days 00:00:00.943274,0.8883139748110732,1730158,random,0.014655424251318964,COMPLETE
915,0.9999783942615159,2022-06-13 23:55:27.164616,2022-06-13 23:55:28.117344,0 days 00:00:00.952728,0.8809779144026186,1750385,random,0.013004497650010001,COMPLETE
903,0.9999783942615159,2022-06-13 23:55:15.417395,2022-06-13 23:55:16.364858,0 days 00:00:00.947463,0.8876977036016268,1789341,random,0.015543022896554909,COMPLETE
901,0.9999783942615159,2022-06-13 23:55:13.509794,2022-06-13 23:55:14.461743,0 days 00:00:00.951949,0.8904257115769268,1702369,random,0.01513405711856368,COMPLETE
904,0.9999783942615159,2022-06-13 23:55:16.365491,2022-06-13 23:55:17.316409,0 days 00:00:00.950918,0.8945060513976216,1653641,random,0.0149622536250007,COMPLETE
917,0.9999783942615159,2022-06-13 23:55:29.335892,2022-06-13 23:55:30.278139,0 days 00:00:00.942247,0.8873979451544693,1814746,random,0.013540529874244134,COMPLETE
918,0.9999783942615159,2022-06-13 23:55:30.278866,2022-06-13 23:55:31.230595,0 days 00:00:00.951729,0.8862926439567945,1876581,random,0.01621958574248821,COMPLETE
920,0.9999783942615159,2022-06-13 23:55:32.093861,2022-06-13 23:55:33.049956,0 days 00:00:00.956095,0.9000182143298111,1823829,random,0.013129608550739282,COMPLETE
890,0.9999783942615159,2022-06-13 23:55:02.742822,2022-06-13 23:55:03.695865,0 days 00:00:00.953043,0.882285107649547,2679749,random,0.01381972341504501,COMPLETE
902,0.9999783942615159,2022-06-13 23:55:14.462399,2022-06-13 23:55:15.416692,0 days 00:00:00.954293,0.8926479889072638,1704753,random,0.015731417793750167,COMPLETE
907,0.9999783942615159,2022-06-13 23:55:19.489927,2022-06-13 23:55:20.459577,0 days 00:00:00.969650,0.8975251167015552,1709417,random,0.014774203241306934,COMPLETE
914,0.9999783937946979,2022-06-13 23:55:26.204948,2022-06-13 23:55:27.163952,0 days 00:00:00.959004,0.8798720793279735,1782110,random,0.013658552449508216,COMPLETE
913,0.9999783937946979,2022-06-13 23:55:25.255615,2022-06-13 23:55:26.204196,0 days 00:00:00.948581,0.8717244099388366,1764178,random,0.013860789830315908,COMPLETE
912,0.9999783933278596,2022-06-13 23:55:24.314759,2022-06-13 23:55:25.254910,0 days 00:00:00.940151,0.874593089198772,1751429,random,0.013613031046754289,COMPLETE
896,0.9999783933278596,2022-06-13 23:55:08.741381,2022-06-13 23:55:09.684285,0 days 00:00:00.942904,0.8708302299540243,1636507,random,0.01580297227202404,COMPLETE
905,0.9999783933278596,2022-06-13 23:55:17.317144,2022-06-13 23:55:18.260839,0 days 00:00:00.943695,0.8778431369259299,1724585,random,0.014959380096726023,COMPLETE
908,0.9999783928610013,2022-06-13 23:55:20.460255,2022-06-13 23:55:21.434872,0 days 00:00:00.974617,0.8652962283124727,1712230,random,0.014907663595502895,COMPLETE
898,0.9999783928610013,2022-06-13 23:55:10.676800,2022-06-13 23:55:11.602198,0 days 00:00:00.925398,0.864281278537126,1735579,random,0.015383918198267598,COMPLETE
891,0.9999783928610013,2022-06-13 23:55:03.696605,2022-06-13 23:55:04.645209,0 days 00:00:00.948604,0.8517042112609846,1543175,random,0.015480076998524118,COMPLETE
892,0.9999783928610013,2022-06-13 23:55:04.645881,2022-06-13 23:55:05.611898,0 days 00:00:00.966017,0.8515144874867879,1570131,random,0.014111834013091313,COMPLETE
893,0.999978391927224,2022-06-13 23:55:05.612653,2022-06-13 23:55:06.566397,0 days 00:00:00.953744,0.8259810841846612,1690024,random,0.014365568115457686,COMPLETE
889,0.9999783914603051,2022-06-13 23:55:01.801217,2022-06-13 23:55:02.742150,0 days 00:00:00.940933,0.792227981607664,1260294,random,0.011829808613090728,COMPLETE
888,0.9999783900594273,2022-06-13 23:55:00.847266,2022-06-13 23:55:01.800570,0 days 00:00:00.953304,0.7672053668506544,782451,random,0.015983995736977112,COMPLETE
37,0.9999783900594273,2022-06-13 23:43:35.420160,2022-06-13 23:43:36.124297,0 days 00:00:00.704137,0.7473897568752177,5116468,random,0.012543900332066753,COMPLETE
857,0.9999783666846944,2022-06-13 23:54:31.483121,2022-06-13 23:54:32.440740,0 days 00:00:00.957619,0.6181019456564155,2567715,random,0.03978571685852715,COMPLETE
277,0.9999783666846944,2022-06-13 23:46:20.113364,2022-06-13 23:46:20.834175,0 days 00:00:00.720811,0.6172128099539647,1534565,random,0.0459387667845103,COMPLETE
245,0.999978366216684,2022-06-13 23:45:57.258119,2022-06-13 23:45:57.954938,0 days 00:00:00.696819,0.6185322723581462,1012869,random,0.04003085511011258,COMPLETE
620,0.999978366216684,2022-06-13 23:50:56.792868,2022-06-13 23:50:57.609512,0 days 00:00:00.816644,0.6191381714685998,2557765,random,0.039677931932951056,COMPLETE
634,0.999978366216684,2022-06-13 23:51:08.757470,2022-06-13 23:51:09.580015,0 days 00:00:00.822545,0.6190826518452911,2395854,random,0.05960763758189724,COMPLETE
524,0.999978366216684,2022-06-13 23:49:34.271244,2022-06-13 23:49:35.069499,0 days 00:00:00.798255,0.6188460041810114,1091824,random,0.03761470147818926,COMPLETE
786,0.999978366216684,2022-06-13 23:53:24.235446,2022-06-13 23:53:25.100480,0 days 00:00:00.865034,0.6183278406517264,2390266,random,0.0359919473894948,COMPLETE
559,0.9999783652806024,2022-06-13 23:50:03.914639,2022-06-13 23:50:04.743243,0 days 00:00:00.828604,0.6201411939322895,9984165,random,0.03389739998892166,COMPLETE
716,0.9999783652806024,2022-06-13 23:52:20.688306,2022-06-13 23:52:21.539692,0 days 00:00:00.851386,0.6213419581147951,2904823,random,0.03421089670271291,COMPLETE
531,0.9999783652806024,2022-06-13 23:49:40.404787,2022-06-13 23:49:41.206038,0 days 00:00:00.801251,0.6203874380459152,1478299,random,0.036664362950390265,COMPLETE
526,0.9999783652806024,2022-06-13 23:49:35.913914,2022-06-13 23:49:36.699694,0 days 00:00:00.785780,0.6200540367671882,1224759,random,0.035958757928176766,COMPLETE
298,0.9999783648125311,2022-06-13 23:46:37.287381,2022-06-13 23:46:38.298180,0 days 00:00:01.010799,0.638993121480617,1526781,random,0.034380020154419814,COMPLETE
662,0.9999783648125311,2022-06-13 23:51:33.028357,2022-06-13 23:51:33.886908,0 days 00:00:00.858551,0.6392508236852545,2744516,random,0.03799888140826784,COMPLETE
109,0.9999783648125311,2022-06-13 23:44:24.858028,2022-06-13 23:44:25.516885,0 days 00:00:00.658857,0.6436370359417725,2040693,random,0.03266281892345432,COMPLETE
244,0.9999783648125311,2022-06-13 23:45:56.529103,2022-06-13 23:45:57.257830,0 days 00:00:00.728727,0.6488167126253751,1027026,random,0.03900089664475312,COMPLETE
232,0.9999783648125311,2022-06-13 23:45:48.245109,2022-06-13 23:45:48.934404,0 days 00:00:00.689295,0.644003556167644,1063513,random,0.039694939195337724,COMPLETE
224,0.9999783648125311,2022-06-13 23:45:42.622063,2022-06-13 23:45:43.320399,0 days 00:00:00.698336,0.6479812472207308,101513,random,0.03623137704427487,COMPLETE
211,0.9999783648125311,2022-06-13 23:45:33.022740,2022-06-13 23:45:33.711294,0 days 00:00:00.688554,0.6482356927886749,854200,random,0.039539162763351766,COMPLETE
204,0.9999783648125311,2022-06-13 23:45:28.255591,2022-06-13 23:45:28.949531,0 days 00:00:00.693940,0.6427305791964131,770828,random,0.03835248900963655,COMPLETE
183,0.9999783648125311,2022-06-13 23:45:14.124052,2022-06-13 23:45:14.805419,0 days 00:00:00.681367,0.6418321881646005,131270,random,0.040907727797066445,COMPLETE
182,0.9999783648125311,2022-06-13 23:45:13.437835,2022-06-13 23:45:14.123804,0 days 00:00:00.685969,0.647756007155552,186734,random,0.04182925686942488,COMPLETE
181,0.9999783648125311,2022-06-13 23:45:12.758463,2022-06-13 23:45:13.437574,0 days 00:00:00.679111,0.6450576341299326,167970,random,0.04147598098635358,COMPLETE
884,0.9999783648125311,2022-06-13 23:54:57.052495,2022-06-13 23:54:57.960525,0 days 00:00:00.908030,0.645434870618432,3124820,random,0.03278523379045769,COMPLETE
359,0.9999783648125311,2022-06-13 23:47:23.378793,2022-06-13 23:47:24.134910,0 days 00:00:00.756117,0.6269519733952593,792886,random,0.03754573349023038,COMPLETE
877,0.9999783648125311,2022-06-13 23:54:50.541725,2022-06-13 23:54:51.440877,0 days 00:00:00.899152,0.6379000098157287,2853676,random,0.03652989474462815,COMPLETE
471,0.9999783648125311,2022-06-13 23:48:51.268567,2022-06-13 23:48:52.039708,0 days 00:00:00.771141,0.6362298875601722,1457183,random,0.03490282919589611,COMPLETE
478,0.9999783648125311,2022-06-13 23:48:56.699740,2022-06-13 23:48:57.476190,0 days 00:00:00.776450,0.6320378442984885,4810274,random,0.03374206657413974,COMPLETE
776,0.9999783648125311,2022-06-13 23:53:15.319961,2022-06-13 23:53:16.181654,0 days 00:00:00.861693,0.6228682313704553,2320216,random,0.0403506930366461,COMPLETE
775,0.9999783648125311,2022-06-13 23:53:14.452593,2022-06-13 23:53:15.319254,0 days 00:00:00.866661,0.6427875208788529,2150729,random,0.033377456260126274,COMPLETE
497,0.9999783648125311,2022-06-13 23:49:12.334546,2022-06-13 23:49:13.124158,0 days 00:00:00.789612,0.6367086883239819,1284520,random,0.03559694433863005,COMPLETE
763,0.9999783648125311,2022-06-13 23:53:03.353109,2022-06-13 23:53:04.211117,0 days 00:00:00.858008,0.6222367812930591,2609326,random,0.036502385214930905,COMPLETE
761,0.9999783648125311,2022-06-13 23:53:01.552698,2022-06-13 23:53:02.419290,0 days 00:00:00.866592,0.6425772628581123,1214264,random,0.03460267509750721,COMPLETE
746,0.9999783648125311,2022-06-13 23:52:48.128336,2022-06-13 23:52:48.998064,0 days 00:00:00.869728,0.6480459011151088,3583076,random,0.03446542246105653,COMPLETE
738,0.9999783648125311,2022-06-13 23:52:40.664673,2022-06-13 23:52:41.523487,0 days 00:00:00.858814,0.6478838442935159,2221871,random,0.036199033402858766,COMPLETE
546,0.9999783648125311,2022-06-13 23:49:53.011245,2022-06-13 23:49:53.810037,0 days 00:00:00.798792,0.6445175210661727,1393203,random,0.03973308213591264,COMPLETE
731,0.9999783648125311,2022-06-13 23:52:34.494188,2022-06-13 23:52:35.362668,0 days 00:00:00.868480,0.6420893349784693,2934733,random,0.035528946920339664,COMPLETE
553,0.9999783648125311,2022-06-13 23:49:58.994989,2022-06-13 23:49:59.805125,0 days 00:00:00.810136,0.6387889057050153,1225826,random,0.034248375927879465,COMPLETE
570,0.9999783648125311,2022-06-13 23:50:14.828867,2022-06-13 23:50:15.657257,0 days 00:00:00.828390,0.6353683842618022,2313082,random,0.03518603873830297,COMPLETE
714,0.9999783648125311,2022-06-13 23:52:19.069936,2022-06-13 23:52:19.916576,0 days 00:00:00.846640,0.6382117985101952,1900124,random,0.0371639511040033,COMPLETE
706,0.9999783648125311,2022-06-13 23:52:11.943727,2022-06-13 23:52:12.818938,0 days 00:00:00.875211,0.6479056911736887,2218445,random,0.040071664893008764,COMPLETE
587,0.9999783648125311,2022-06-13 23:50:28.954359,2022-06-13 23:50:29.771143,0 days 00:00:00.816784,0.644345181428224,322133,random,0.04048915578177361,COMPLETE
588,0.9999783648125311,2022-06-13 23:50:29.771652,2022-06-13 23:50:30.571930,0 days 00:00:00.800278,0.6365900841641743,1235293,random,0.034341339960122695,COMPLETE
698,0.9999783648125311,2022-06-13 23:52:04.652733,2022-06-13 23:52:05.510364,0 days 00:00:00.857631,0.643585985506165,1186256,random,0.03858639117672879,COMPLETE
602,0.9999783648125311,2022-06-13 23:50:41.585973,2022-06-13 23:50:42.396383,0 days 00:00:00.810410,0.6444696334183607,3020129,random,0.035309391781641324,COMPLETE
615,0.9999783648125311,2022-06-13 23:50:52.521510,2022-06-13 23:50:53.332079,0 days 00:00:00.810569,0.6382413722688417,2259357,random,0.03640167978897395,COMPLETE
618,0.9999783648125311,2022-06-13 23:50:55.017733,2022-06-13 23:50:55.838770,0 days 00:00:00.821037,0.6432881290860101,3964061,random,0.037918768592517096,COMPLETE
625,0.9999783648125311,2022-06-13 23:51:01.308700,2022-06-13 23:51:02.131923,0 days 00:00:00.823223,0.6265475389132087,2706896,random,0.034946785596957526,COMPLETE
685,0.9999783648125311,2022-06-13 23:51:53.000531,2022-06-13 23:51:53.848229,0 days 00:00:00.847698,0.6380164404584072,1100941,random,0.03458172042578799,COMPLETE
641,0.9999783648125311,2022-06-13 23:51:14.849298,2022-06-13 23:51:15.677698,0 days 00:00:00.828400,0.6316820410032407,2372038,random,0.034738531119645796,COMPLETE
670,0.9999783648125311,2022-06-13 23:51:39.825514,2022-06-13 23:51:40.687758,0 days 00:00:00.862244,0.6438007086054519,2075074,random,0.036049033720757274,COMPLETE
660,0.9999783648125311,2022-06-13 23:51:31.156946,2022-06-13 23:51:32.016984,0 days 00:00:00.860038,0.6216187602298895,2397770,random,0.03847839315519952,COMPLETE
473,0.9999783648125311,2022-06-13 23:48:52.736906,2022-06-13 23:48:53.523322,0 days 00:00:00.786416,0.6367003561621348,1078454,random,0.033527015512803356,COMPLETE
175,0.9999783648125311,2022-06-13 23:45:08.671953,2022-06-13 23:45:09.348959,0 days 00:00:00.677006,0.6445172549104956,1243503,random,0.034468910136657586,COMPLETE
391,0.9999783648125311,2022-06-13 23:47:47.880177,2022-06-13 23:47:48.639766,0 days 00:00:00.759589,0.6463069795011379,4138322,random,0.04163230499026164,COMPLETE
841,0.9999783648125311,2022-06-13 23:54:15.905523,2022-06-13 23:54:16.806442,0 days 00:00:00.900919,0.6412689999462592,1169583,random,0.033686933455795445,COMPLETE
835,0.9999783648125311,2022-06-13 23:54:10.247536,2022-06-13 23:54:11.157006,0 days 00:00:00.909470,0.6419878647491125,3067380,random,0.03753585958837288,COMPLETE
383,0.9999783648125311,2022-06-13 23:47:41.601688,2022-06-13 23:47:42.367068,0 days 00:00:00.765380,0.6368453677755422,1231435,random,0.03270471686979331,COMPLETE
849,0.9999783648125311,2022-06-13 23:54:23.680751,2022-06-13 23:54:24.584404,0 days 00:00:00.903653,0.6472035911649441,2896535,random,0.035979511897364425,COMPLETE
371,0.9999783648125311,2022-06-13 23:47:32.386308,2022-06-13 23:47:33.144652,0 days 00:00:00.758344,0.6484329658319758,4754310,random,0.03714439941288514,COMPLETE
367,0.9999783648125311,2022-06-13 23:47:29.456183,2022-06-13 23:47:30.204630,0 days 00:00:00.748447,0.6480813040576827,1979222,random,0.037415457284164295,COMPLETE
173,0.9999783648125311,2022-06-13 23:45:07.315175,2022-06-13 23:45:07.997121,0 days 00:00:00.681946,0.6437357632149135,1352777,random,0.03454623393308445,COMPLETE
414,0.9999783648125311,2022-06-13 23:48:05.939460,2022-06-13 23:48:06.696666,0 days 00:00:00.757206,0.6379575902510931,1173081,random,0.03789435494505396,COMPLETE
803,0.9999783648125311,2022-06-13 23:53:40.066286,2022-06-13 23:53:40.963060,0 days 00:00:00.896774,0.6472386391276613,2918494,random,0.03542857852044742,COMPLETE
437,0.9999783648125311,2022-06-13 23:48:24.161036,2022-06-13 23:48:24.914640,0 days 00:00:00.753604,0.639817588041595,4474582,random,0.03687842681184651,COMPLETE
385,0.9999783648125311,2022-06-13 23:47:43.036375,2022-06-13 23:47:43.780449,0 days 00:00:00.744074,0.6353795455175487,931985,random,0.03280833337186794,COMPLETE
189,0.9999783643444397,2022-06-13 23:45:18.017389,2022-06-13 23:45:18.702399,0 days 00:00:00.685010,0.625285067364813,123173,random,0.04056479146217185,COMPLETE
347,0.9999783643444397,2022-06-13 23:47:14.257885,2022-06-13 23:47:14.985484,0 days 00:00:00.727599,0.628346922626232,908032,random,0.03604857405809034,COMPLETE
336,0.9999783643444397,2022-06-13 23:47:05.802077,2022-06-13 23:47:06.555349,0 days 00:00:00.753272,0.6494998114050593,802514,random,0.03599069203351855,COMPLETE
863,0.9999783643444397,2022-06-13 23:54:37.212501,2022-06-13 23:54:38.111154,0 days 00:00:00.898653,0.6341218634271709,2902627,random,0.03350139642719994,COMPLETE
206,0.9999783643444397,2022-06-13 23:45:29.770813,2022-06-13 23:45:30.456190,0 days 00:00:00.685377,0.6253101688956877,438493,random,0.03634040393299804,COMPLETE
314,0.9999783643444397,2022-06-13 23:46:49.482746,2022-06-13 23:46:50.210582,0 days 00:00:00.727836,0.6326192297414807,1752477,random,0.03769183724897831,COMPLETE
610,0.9999783643444397,2022-06-13 23:50:48.415352,2022-06-13 23:50:49.226733,0 days 00:00:00.811381,0.6291754707447248,1485196,random,0.03379553158378015,COMPLETE
180,0.9999783643444397,2022-06-13 23:45:12.078432,2022-06-13 23:45:12.758229,0 days 00:00:00.679797,0.6492131569162308,343275,random,0.041890926530228155,COMPLETE
177,0.9999783643444397,2022-06-13 23:45:10.027687,2022-06-13 23:45:10.710385,0 days 00:00:00.682698,0.6342577422831732,437921,random,0.03750727952206094,COMPLETE
596,0.9999783643444397,2022-06-13 23:50:36.453770,2022-06-13 23:50:37.289755,0 days 00:00:00.835985,0.6244939358549342,4303991,random,0.035491411661588784,COMPLETE
176,0.9999783643444397,2022-06-13 23:45:09.349206,2022-06-13 23:45:10.027427,0 days 00:00:00.678221,0.6327925359644759,905809,random,0.037630263966392935,COMPLETE
700,0.9999783643444397,2022-06-13 23:52:06.385245,2022-06-13 23:52:07.244107,0 days 00:00:00.858862,0.6345317933100291,2871035,random,0.03606058793654588,COMPLETE
589,0.9999783643444397,2022-06-13 23:50:30.572411,2022-06-13 23:50:31.381534,0 days 00:00:00.809123,0.6286594245833734,1441858,random,0.03407026847796378,COMPLETE
675,0.9999783643444397,2022-06-13 23:51:44.162625,2022-06-13 23:51:45.005423,0 days 00:00:00.842798,0.632547480292177,2602056,random,0.032373348729237666,COMPLETE
461,0.9999783643444397,2022-06-13 23:48:43.185545,2022-06-13 23:48:43.956721,0 days 00:00:00.771176,0.6255630206926128,1261878,random,0.0377147885403933,COMPLETE
226,0.9999783643444397,2022-06-13 23:45:43.946928,2022-06-13 23:45:44.652941,0 days 00:00:00.706013,0.6334902512790969,243550,random,0.04030346604353481,COMPLETE
538,0.9999783643444397,2022-06-13 23:49:46.358908,2022-06-13 23:49:47.167280,0 days 00:00:00.808372,0.6242442402625276,1327657,random,0.03249942346394275,COMPLETE
275,0.9999783643444397,2022-06-13 23:46:18.678279,2022-06-13 23:46:19.398477,0 days 00:00:00.720198,0.6402164470335258,1520312,random,0.034902110262100904,COMPLETE
443,0.9999783643444397,2022-06-13 23:48:28.800529,2022-06-13 23:48:29.570752,0 days 00:00:00.770223,0.6253524338620895,4472766,random,0.03828263644906328,COMPLETE
265,0.9999783643444397,2022-06-13 23:46:11.797563,2022-06-13 23:46:12.504875,0 days 00:00:00.707312,0.6405015950083954,4853756,random,0.03729768013589534,COMPLETE
260,0.9999783643444397,2022-06-13 23:46:08.104503,2022-06-13 23:46:08.808190,0 days 00:00:00.703687,0.632530925736068,681934,random,0.036673539568406334,COMPLETE
430,0.9999783643444397,2022-06-13 23:48:18.378117,2022-06-13 23:48:19.152796,0 days 00:00:00.774679,0.6288123968568151,955957,random,0.03716404455827892,COMPLETE
329,0.9999783643444397,2022-06-13 23:47:00.596316,2022-06-13 23:47:01.331062,0 days 00:00:00.734746,0.6263558277729059,1127641,random,0.035091866701304195,COMPLETE
513,0.9999783643444397,2022-06-13 23:49:25.565869,2022-06-13 23:49:26.356910,0 days 00:00:00.791041,0.6262682881464604,1300741,random,0.034411566322535864,COMPLETE
421,0.9999783643444397,2022-06-13 23:48:11.229996,2022-06-13 23:48:11.988393,0 days 00:00:00.758397,0.6296768702306107,651428,random,0.0372320342876994,COMPLETE
823,0.9999783643444397,2022-06-13 23:53:58.798038,2022-06-13 23:53:59.683079,0 days 00:00:00.885041,0.6323953923871268,2158902,random,0.03539236700820475,COMPLETE
455,0.9999783643444397,2022-06-13 23:48:38.378691,2022-06-13 23:48:39.156840,0 days 00:00:00.778149,0.6282333289337019,1808541,random,0.032811587363177255,COMPLETE
290,0.9999783643444397,2022-06-13 23:46:31.506231,2022-06-13 23:46:32.226674,0 days 00:00:00.720443,0.633158908094597,1056155,random,0.03732342457821629,COMPLETE
729,0.9999783643444397,2022-06-13 23:52:32.362339,2022-06-13 23:52:33.219358,0 days 00:00:00.857019,0.6277150511276418,3228170,random,0.03793714364011127,COMPLETE
240,0.9999783643444397,2022-06-13 23:45:53.792465,2022-06-13 23:45:54.494126,0 days 00:00:00.701661,0.6322657167084842,1013103,random,0.03811880201043614,COMPLETE
408,0.9999783643444397,2022-06-13 23:48:01.401094,2022-06-13 23:48:02.161156,0 days 00:00:00.760062,0.6275718703408001,1937293,random,0.0330627764018045,COMPLETE
236,0.9999783643444397,2022-06-13 23:45:51.004477,2022-06-13 23:45:51.702535,0 days 00:00:00.698058,0.6312806150252745,1251218,random,0.037501390286339115,COMPLETE
