iteration,recall,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
2894,0.0,2022-06-13 02:38:11.578639,2022-06-13 02:38:13.355606,0 days 00:00:01.776967,0.49270841753031636,False,0.6223584843400221,3072772.0,True,cyclic,0.07212582432928469,COMPLETE
118,0.0,2022-06-12 19:28:39.124160,2022-06-12 19:28:39.615100,0 days 00:00:00.490940,0.6463822171915419,True,0.7826226454476924,1201970.0,True,cyclic,0.07736998030810845,COMPLETE
400,0.0,2022-06-12 19:31:27.489232,2022-06-12 19:31:28.071173,0 days 00:00:00.581941,0.4347795166588303,True,0.6400070773308976,3994113.0,True,cyclic,0.052841730574822166,COMPLETE
2215,0.0,2022-06-13 02:20:18.823534,2022-06-13 02:20:20.082216,0 days 00:00:01.258682,0.5061175999697581,False,0.6714813026829646,3913756.0,True,cyclic,0.09421281746997245,COMPLETE
381,0.0,2022-06-12 19:31:14.887493,2022-06-12 19:31:15.466933,0 days 00:00:00.579440,0.580281136515054,True,0.5637586124684397,4503188.0,True,cyclic,0.06903168760240017,COMPLETE
2235,0.0,2022-06-13 02:20:46.790683,2022-06-13 02:20:48.269240,0 days 00:00:01.478557,0.4727075565578747,True,0.6582827840603862,3188662.0,True,cyclic,0.06520617030495945,COMPLETE
2910,0.0,2022-06-13 02:38:39.556785,2022-06-13 02:38:41.371059,0 days 00:00:01.814274,0.5571009790114991,True,0.7212659720201473,2801087.0,True,cyclic,0.07744296470547293,COMPLETE
459,0.0,2022-06-12 19:32:06.520280,2022-06-12 19:32:07.143619,0 days 00:00:00.623339,0.4444192512909063,True,0.6167140187191585,3146847.0,True,cyclic,0.08094559746396239,COMPLETE
2066,0.0,2022-06-13 02:16:53.150811,2022-06-13 02:16:54.355059,0 days 00:00:01.204248,0.42173057908033673,True,0.6536277685530005,1629300.0,True,cyclic,0.08130698428898374,COMPLETE
2045,0.0,2022-06-13 02:16:24.610208,2022-06-13 02:16:26.176611,0 days 00:00:01.566403,0.5095055170489489,False,0.6373557198613373,2971319.0,True,cyclic,0.07521237785573631,COMPLETE
538,0.0,2022-06-12 19:33:02.021939,2022-06-12 19:33:02.662935,0 days 00:00:00.640996,0.6071428906133843,True,0.5587837083250996,3534702.0,True,cyclic,0.06940308242620258,COMPLETE
2970,0.0,2022-06-13 02:40:25.660029,2022-06-13 02:40:27.476234,0 days 00:00:01.816205,1.0444846704897164,True,0.4902406482683479,5915908.0,True,cyclic,0.0879518635616539,COMPLETE
1855,0.0,2022-06-12 21:59:49.706462,2022-06-12 21:59:51.096899,0 days 00:00:01.390437,0.6604447706820951,True,0.5971183386466669,2188120.0,True,cyclic,0.07698179217536942,COMPLETE
1873,0.0,2022-06-12 22:00:12.969220,2022-06-12 22:00:14.102694,0 days 00:00:01.133474,0.6575635475116117,True,0.5551214257192217,4575145.0,True,cyclic,0.0789199428752493,COMPLETE
1892,0.0,2022-06-12 22:00:37.515970,2022-06-12 22:00:38.927010,0 days 00:00:01.411040,0.45083852378142325,True,0.5493245775955307,3376970.0,True,cyclic,0.07959096958544139,COMPLETE
518,0.0,2022-06-12 19:32:47.480176,2022-06-12 19:32:48.108733,0 days 00:00:00.628557,0.6324019461750199,True,0.5727900250505185,3572661.0,True,cyclic,0.07045616311287252,COMPLETE
1912,0.0,2022-06-12 22:01:03.768414,2022-06-12 22:01:05.190399,0 days 00:00:01.421985,0.5472554144491556,False,0.6401689722967056,4745697.0,True,cyclic,0.08185186549411357,COMPLETE
1930,0.0,2022-06-12 22:01:27.243957,2022-06-12 22:01:28.406261,0 days 00:00:01.162304,0.5198131761417039,True,0.5318763593825989,4110819.0,True,cyclic,0.08945810337732148,COMPLETE
1949,0.0,2022-06-12 22:01:52.053417,2022-06-12 22:01:53.244278,0 days 00:00:01.190861,0.5512072965982815,True,0.62411571888943,2799217.0,True,cyclic,0.08335464041566853,COMPLETE
2951,0.0,2022-06-13 02:39:51.965585,2022-06-13 02:39:53.757283,0 days 00:00:01.791698,0.5845500556996259,True,0.8517594033274039,6255532.0,True,cyclic,0.08120983525383427,COMPLETE
499,0.0,2022-06-12 19:32:34.078913,2022-06-12 19:32:34.703673,0 days 00:00:00.624760,0.4754521189218119,True,0.6559523716764675,2056753.0,True,cyclic,0.08284937848532381,COMPLETE
1968,0.0,2022-06-12 22:02:17.056665,2022-06-12 22:02:18.259437,0 days 00:00:01.202772,0.6285151806015165,True,0.570253496028211,3123007.0,True,cyclic,0.08914696819578474,COMPLETE
97,0.0,2022-06-12 19:28:28.222978,2022-06-12 19:28:28.694319,0 days 00:00:00.471341,0.3844856269038184,True,0.6411779814716964,642569.0,True,cyclic,0.015017570464609824,COMPLETE
1986,0.0,2022-06-12 22:02:40.813154,2022-06-12 22:02:42.250531,0 days 00:00:01.437377,0.5834728142210333,True,0.5752731290759601,2924225.0,True,cyclic,0.07894630022129598,COMPLETE
2008,0.0,2022-06-13 02:15:32.759181,2022-06-13 02:15:33.924360,0 days 00:00:01.165179,0.604181827215187,True,0.5650403847468128,4730155.0,True,cyclic,0.07478506106235683,COMPLETE
479,0.0,2022-06-12 19:32:20.267137,2022-06-12 19:32:20.900548,0 days 00:00:00.633411,0.42689009060957356,True,0.6271156331007953,2641995.0,True,cyclic,0.08078581947059413,COMPLETE
2025,0.0,2022-06-13 02:15:55.719365,2022-06-13 02:15:56.903558,0 days 00:00:01.184193,0.5258144398298885,True,0.5908091758853768,1211176.0,True,cyclic,0.09305965054688568,COMPLETE
2254,0.0,2022-06-13 02:21:14.005674,2022-06-13 02:21:15.273959,0 days 00:00:01.268285,0.6522265096145194,True,0.5182725581316275,1364770.0,True,cyclic,0.09088704531815986,COMPLETE
2271,0.0,2022-06-13 02:21:38.348852,2022-06-13 02:21:39.860271,0 days 00:00:01.511419,0.6167696632446299,True,0.49706429218616843,3649093.0,True,cyclic,0.08410617420573836,COMPLETE
360,0.0,2022-06-12 19:31:01.179044,2022-06-12 19:31:01.750129,0 days 00:00:00.571085,0.5533567620893164,True,0.6328250964714007,2751371.0,True,cyclic,0.06633813827255725,COMPLETE
2290,0.0,2022-06-13 02:22:05.654775,2022-06-13 02:22:07.175262,0 days 00:00:01.520487,0.4722220272451546,True,0.7277514205029179,5961156.0,True,cyclic,0.07569875658308382,COMPLETE
2535,0.0,2022-06-13 02:28:17.082778,2022-06-13 02:28:18.733179,0 days 00:00:01.650401,0.45644412871575707,True,0.6405407538008164,5051998.0,True,cyclic,0.08584972346383647,COMPLETE
2553,0.0,2022-06-13 02:28:45.485028,2022-06-13 02:28:47.108323,0 days 00:00:01.623295,0.5409973817871087,True,0.6108566083923006,4584270.0,True,cyclic,0.09436639198001257,COMPLETE
2821,0.0,2022-06-13 02:36:05.409992,2022-06-13 02:36:06.877878,0 days 00:00:01.467886,0.47976433192570034,True,0.6332080343476693,6165395.0,True,cyclic,0.09851801709963022,COMPLETE
237,0.0,2022-06-12 19:29:45.626534,2022-06-12 19:29:46.151437,0 days 00:00:00.524903,0.03643599361551886,True,0.5482836448997236,3341529.0,True,cyclic,0.07029158326160177,COMPLETE
2573,0.0,2022-06-13 02:29:17.162300,2022-06-13 02:29:18.579993,0 days 00:00:01.417693,0.5752274875925452,True,0.5753148465400605,970845.0,True,cyclic,0.07121767797065169,COMPLETE
2591,0.0,2022-06-13 02:29:45.858617,2022-06-13 02:29:47.268657,0 days 00:00:01.410040,0.5468832204077104,True,0.6149315109333079,1946913.0,True,cyclic,0.08026857337418675,COMPLETE
2611,0.0,2022-06-13 02:30:17.836104,2022-06-13 02:30:19.530556,0 days 00:00:01.694452,0.4481842282089628,True,0.6549646777842688,5531505.0,True,cyclic,0.0950306098961395,COMPLETE
2629,0.0,2022-06-13 02:30:46.899909,2022-06-13 02:30:48.566552,0 days 00:00:01.666643,0.5007587886208087,True,0.6064483868588944,5857378.0,True,cyclic,0.08644361949798998,COMPLETE
2799,0.0,2022-06-13 02:35:27.898274,2022-06-13 02:35:29.624350,0 days 00:00:01.726076,0.4379479820721178,True,0.6354937636337692,6078553.0,True,cyclic,0.08783351687293287,COMPLETE
2649,0.0,2022-06-13 02:31:19.306010,2022-06-13 02:31:20.969534,0 days 00:00:01.663524,0.590273040714415,False,0.5823483222832121,6646500.0,True,cyclic,0.08829409607093197,COMPLETE
199,0.0,2022-06-12 19:29:23.047668,2022-06-12 19:29:23.554907,0 days 00:00:00.507239,0.6756209705283286,True,0.46140234494778687,3257972.0,True,cyclic,0.06784456324458754,COMPLETE
2780,0.0,2022-06-13 02:34:55.959796,2022-06-13 02:34:57.718243,0 days 00:00:01.758447,0.5919292368414291,True,0.5631996398807428,9215282.0,True,cyclic,0.0816407476088587,COMPLETE
2666,0.0,2022-06-13 02:31:46.953208,2022-06-13 02:31:48.660952,0 days 00:00:01.707744,0.5704274852701645,True,0.593125947547249,5849327.0,True,cyclic,0.06883071581380512,COMPLETE
2686,0.0,2022-06-13 02:32:19.753336,2022-06-13 02:32:21.445091,0 days 00:00:01.691755,0.6012207123836937,True,0.5777858583968526,1647538.0,True,cyclic,0.07373575994735246,COMPLETE
2705,0.0,2022-06-13 02:32:51.145916,2022-06-13 02:32:52.863358,0 days 00:00:01.717442,0.5715143215901131,True,0.6166742071030619,2199073.0,True,cyclic,0.087192692688364,COMPLETE
2724,0.0,2022-06-13 02:33:22.525885,2022-06-13 02:33:23.978705,0 days 00:00:01.452820,0.5943232393044331,False,0.5707689016835643,5769951.0,True,cyclic,0.08263457188841729,COMPLETE
2744,0.0,2022-06-13 02:33:55.745974,2022-06-13 02:33:57.218068,0 days 00:00:01.472094,0.4275603952949846,False,0.6618546864392332,8082723.0,True,cyclic,0.05835013931377418,COMPLETE
2516,0.0,2022-06-13 02:27:47.429518,2022-06-13 02:27:49.069017,0 days 00:00:01.639499,0.5494822338377794,True,0.5674542689115185,2614157.0,True,cyclic,0.08939132901195147,COMPLETE
1836,0.0,2022-06-12 21:59:25.145475,2022-06-12 21:59:26.268709,0 days 00:00:01.123234,0.5883551987041145,True,0.5501411394539412,3422358.0,True,cyclic,0.08200035692484851,COMPLETE
2497,0.0,2022-06-13 02:27:17.528313,2022-06-13 02:27:18.908730,0 days 00:00:01.380417,0.4769059085804815,True,0.7270465383773881,1323363.0,True,cyclic,0.05028564963706755,COMPLETE
2479,0.0,2022-06-13 02:26:49.796360,2022-06-13 02:26:51.164168,0 days 00:00:01.367808,0.6327317167676694,True,0.561911011893925,674170.0,True,cyclic,0.07507392027027508,COMPLETE
2310,0.0,2022-06-13 02:22:34.580406,2022-06-13 02:22:35.875022,0 days 00:00:01.294616,0.5568505169798932,True,0.601155393602219,3171144.0,True,cyclic,0.08588924493756528,COMPLETE
2878,0.0,2022-06-13 02:37:43.752728,2022-06-13 02:37:45.516401,0 days 00:00:01.763673,0.5447471145327913,True,0.6020881035309308,6370112.0,True,cyclic,0.08964957748438798,COMPLETE
2330,0.0,2022-06-13 02:23:03.709346,2022-06-13 02:23:05.231652,0 days 00:00:01.522306,0.5310571356931157,False,0.589239702059259,3041970.0,True,cyclic,0.09740083048050786,COMPLETE
340,0.0,2022-06-12 19:30:48.152849,2022-06-12 19:30:48.722792,0 days 00:00:00.569943,0.6772658880940693,True,0.5750243323080451,3288214.0,True,cyclic,0.06789414942416988,COMPLETE
2348,0.0,2022-06-13 02:23:30.301818,2022-06-13 02:23:31.860759,0 days 00:00:01.558941,0.48747505278366393,True,0.624637199579322,4627180.0,True,cyclic,0.0961725233176408,COMPLETE
2367,0.0,2022-06-13 02:23:58.616616,2022-06-13 02:23:59.913411,0 days 00:00:01.296795,0.5015876298084846,True,0.6341802527556677,3574610.0,True,cyclic,0.09791488753238604,COMPLETE
322,0.0,2022-06-12 19:30:37.201714,2022-06-12 19:30:37.728385,0 days 00:00:00.526671,0.6208521455846077,True,0.6096437407790418,4367267.0,True,cyclic,0.0811314270722381,COMPLETE
2858,0.0,2022-06-13 02:37:09.106784,2022-06-13 02:37:10.896933,0 days 00:00:01.790149,0.754513721745721,True,0.49258252898981,2687420.0,True,cyclic,0.0998594355353287,COMPLETE
2386,0.0,2022-06-13 02:24:27.116015,2022-06-13 02:24:28.705758,0 days 00:00:01.589743,0.5258034612243825,False,0.7163157683381882,3587683.0,True,cyclic,0.09990749232669048,COMPLETE
2403,0.0,2022-06-13 02:24:53.022601,2022-06-13 02:24:54.342862,0 days 00:00:01.320261,0.5939291975328427,True,0.564971167441317,1599061.0,True,cyclic,0.09238573863107648,COMPLETE
302,0.0,2022-06-12 19:30:24.462530,2022-06-12 19:30:25.016142,0 days 00:00:00.553612,0.5346296246047089,True,0.6242288320430203,3563527.0,True,cyclic,0.074593302461319,COMPLETE
2422,0.0,2022-06-13 02:25:21.934886,2022-06-13 02:25:23.560285,0 days 00:00:01.625399,0.43922548666008493,True,0.7305152459675074,2823149.0,True,cyclic,0.09997422671897149,COMPLETE
2444,0.0,2022-06-13 02:25:55.462762,2022-06-13 02:25:57.052814,0 days 00:00:01.590052,0.6007194963211727,True,0.5922327928693241,4423921.0,True,cyclic,0.09684490341515588,COMPLETE
140,0.0,2022-06-12 19:28:50.986470,2022-06-12 19:28:51.480395,0 days 00:00:00.493925,0.5220886097803115,True,0.6112498315762144,2560753.0,True,cyclic,0.07152365720412829,COMPLETE
282,0.0,2022-06-12 19:30:12.319338,2022-06-12 19:30:12.854286,0 days 00:00:00.534948,0.5474854068339986,True,0.46168607644602,5166910.0,True,cyclic,0.07547005454731909,COMPLETE
2838,0.0,2022-06-13 02:36:34.488938,2022-06-13 02:36:35.996678,0 days 00:00:01.507740,1.7642595753728498,False,0.5348033868234469,7677518.0,True,cyclic,0.07847161182820812,COMPLETE
2460,0.0,2022-06-13 02:26:19.733884,2022-06-13 02:26:21.331990,0 days 00:00:01.598106,0.634127653925275,True,0.6202052678676792,2368869.0,True,cyclic,0.09986799296366229,COMPLETE
262,0.0,2022-06-12 19:30:00.162450,2022-06-12 19:30:00.698961,0 days 00:00:00.536511,0.5055537781853068,True,0.5413663878634756,4504855.0,True,cyclic,0.07678807677460019,COMPLETE
2760,0.0,2022-06-13 02:34:22.300751,2022-06-13 02:34:24.040962,0 days 00:00:01.740211,0.4850056868401075,True,0.6312882649205608,3474183.0,True,cyclic,0.08581970830663017,COMPLETE
1817,0.0,2022-06-12 21:59:00.872115,2022-06-12 21:59:01.961113,0 days 00:00:01.088998,0.5286486461784182,True,0.5995403004981188,2161554.0,True,cyclic,0.08280454102329374,COMPLETE
1799,0.0,2022-06-12 21:58:37.930840,2022-06-12 21:58:39.025717,0 days 00:00:01.094877,0.6686831573904182,True,0.5412591955343956,3582474.0,True,cyclic,0.09476510489859838,COMPLETE
1212,0.0,2022-06-12 21:47:37.281945,2022-06-12 21:47:38.180262,0 days 00:00:00.898317,0.44244100302092915,False,0.6327222559895148,4701864.0,True,cyclic,0.09004028115851004,COMPLETE
1230,0.0,2022-06-12 21:47:55.526796,2022-06-12 21:47:56.418489,0 days 00:00:00.891693,0.5585224332080826,True,0.5729022095582308,5132159.0,True,cyclic,0.0910320511110719,COMPLETE
866,0.0,2022-06-12 19:37:20.371781,2022-06-12 19:37:21.130845,0 days 00:00:00.759064,0.5137630025848129,True,0.5805096053657097,5584761.0,True,cyclic,0.047731386357361946,COMPLETE
1250,0.0,2022-06-12 21:48:15.508714,2022-06-12 21:48:16.412854,0 days 00:00:00.904140,0.6423488442215817,True,0.5613880310785995,2978388.0,True,cyclic,0.03490831287913586,COMPLETE
26,0.0,2022-06-12 19:27:49.372101,2022-06-12 19:27:49.880234,0 days 00:00:00.508133,1.957214922742265,False,0.9406130883006095,9045090.0,True,cyclic,0.055886123751659814,COMPLETE
1268,0.0,2022-06-12 21:48:33.498058,2022-06-12 21:48:34.654486,0 days 00:00:01.156428,0.5313230115669991,True,0.618206538170756,4824859.0,True,cyclic,0.08834451471365479,COMPLETE
848,0.0,2022-06-12 19:37:04.848787,2022-06-12 19:37:05.615415,0 days 00:00:00.766628,0.6202553199348716,True,0.6146807719207368,3853927.0,True,cyclic,0.07584618188231958,COMPLETE
1192,0.0,2022-06-12 21:47:17.436610,2022-06-12 21:47:18.317119,0 days 00:00:00.880509,0.6250122904562262,True,0.5352172949909478,1485746.0,True,cyclic,0.09355161905271048,COMPLETE
1288,0.0,2022-06-12 21:48:54.225753,2022-06-12 21:48:55.128885,0 days 00:00:00.903132,0.49548232244861967,True,0.609936868793605,5149096.0,True,cyclic,0.08792062243734358,COMPLETE
1308,0.0,2022-06-12 21:49:15.089762,2022-06-12 21:49:16.013589,0 days 00:00:00.923827,0.5688809477928198,True,0.5819832357271829,4293205.0,True,cyclic,0.08628135217025332,COMPLETE
1325,0.0,2022-06-12 21:49:32.429890,2022-06-12 21:49:33.611465,0 days 00:00:01.181575,0.5476928352414515,True,0.5992379582606134,3191344.0,True,cyclic,0.07949553072273526,COMPLETE
811,0.0,2022-06-12 19:36:33.847809,2022-06-12 19:36:34.583689,0 days 00:00:00.735880,0.4852336349512105,True,0.8493006748800047,5763940.0,True,cyclic,0.08160531961469554,COMPLETE
36,0.0,2022-06-12 19:27:55.033906,2022-06-12 19:27:55.486332,0 days 00:00:00.452426,1.3508761588456852,True,0.9976342886095413,6492119.0,True,cyclic,0.06800325911773684,COMPLETE
38,0.0,2022-06-12 19:27:56.052635,2022-06-12 19:27:56.501391,0 days 00:00:00.448756,1.792712338464706,True,0.8443189255911838,5921513.0,True,random,0.07093733985400227,COMPLETE
1344,0.0,2022-06-12 21:49:52.690365,2022-06-12 21:49:53.871114,0 days 00:00:01.180749,0.5714822243401326,True,0.5618272536628286,3895985.0,True,cyclic,0.07708434062035639,COMPLETE
559,0.0,2022-06-12 19:33:17.241724,2022-06-12 19:33:17.887883,0 days 00:00:00.646159,0.46403392696473017,False,0.6770416195366413,3757049.0,True,cyclic,0.0825197697189137,COMPLETE
828,0.0,2022-06-12 19:36:47.885630,2022-06-12 19:36:48.983727,0 days 00:00:01.098097,0.4974508559641499,True,0.6640606049871711,3330186.0,True,cyclic,0.08102767817840423,COMPLETE
1173,0.0,2022-06-12 21:46:58.697350,2022-06-12 21:46:59.817401,0 days 00:00:01.120051,0.6477014822882757,True,0.5332652404919647,1403186.0,True,cyclic,0.09703807446286367,COMPLETE
886,0.0,2022-06-12 19:37:37.432212,2022-06-12 19:37:38.200353,0 days 00:00:00.768141,0.46832150122719074,True,0.5325774626059229,1798151.0,True,cyclic,0.09150379777880627,COMPLETE
1153,0.0,2022-06-12 21:46:39.534924,2022-06-12 21:46:40.398173,0 days 00:00:00.863249,0.5931161030379449,True,0.557994723348062,5626391.0,True,cyclic,0.07116988645404144,COMPLETE
980,0.0,2022-06-12 19:39:01.473786,2022-06-12 19:39:02.280175,0 days 00:00:00.806389,0.5487008290096514,True,0.5960941821641604,3556981.0,True,cyclic,0.07589708276424077,COMPLETE
1000,0.0,2022-06-12 21:44:11.727668,2022-06-12 21:44:12.528590,0 days 00:00:00.800922,0.48343128440286165,True,0.6083437038968013,1608894.0,True,cyclic,0.08167810403567163,COMPLETE
3,0.0,2022-06-12 19:27:35.516566,2022-06-12 19:27:36.011862,0 days 00:00:00.495296,1.7688597912774642,False,0.25889090678605,3081289.0,True,random,0.09047432480890327,COMPLETE
4,0.0,2022-06-12 19:27:36.011959,2022-06-12 19:27:36.466221,0 days 00:00:00.454262,0.971448505961305,True,0.2753871504337094,478215.0,True,random,0.09104763042189999,COMPLETE
5,0.0,2022-06-12 19:27:36.466321,2022-06-12 19:27:36.934418,0 days 00:00:00.468097,0.48892079825344775,False,0.7238455961624736,2605645.0,True,cyclic,0.027034719871166957,COMPLETE
6,0.0,2022-06-12 19:27:36.934520,2022-06-12 19:27:37.394059,0 days 00:00:00.459539,1.8695293212909057,True,0.3554551483299331,3790073.0,True,random,0.045351146889431364,COMPLETE
942,0.0,2022-06-12 19:38:27.337563,2022-06-12 19:38:28.126043,0 days 00:00:00.788480,0.7505229442668204,True,0.5930062774198817,2953402.0,True,cyclic,0.0751220901932826,COMPLETE
8,0.0,2022-06-12 19:27:38.047607,2022-06-12 19:27:38.539079,0 days 00:00:00.491472,0.28815969318814283,False,0.377286396409922,1472583.0,True,cyclic,0.06845032460871334,COMPLETE
1020,0.0,2022-06-12 21:44:33.224817,2022-06-12 21:44:34.099551,0 days 00:00:00.874734,0.5550025838071846,True,0.5859129981977754,2610882.0,True,cyclic,0.0741453319627236,COMPLETE
1039,0.0,2022-06-12 21:44:51.733549,2022-06-12 21:44:52.563183,0 days 00:00:00.829634,0.5415933520777776,True,0.6922921273530527,1137764.0,True,cyclic,0.09761857814963883,COMPLETE
1059,0.0,2022-06-12 21:45:10.056896,2022-06-12 21:45:10.886324,0 days 00:00:00.829428,0.5551433995567648,False,0.5708212054774536,601405.0,True,cyclic,0.07322844322247196,COMPLETE
923,0.0,2022-06-12 19:38:10.558769,2022-06-12 19:38:11.348266,0 days 00:00:00.789497,0.5695557785535746,True,0.5676787825188191,3394252.0,True,cyclic,0.07780530205306586,COMPLETE
1077,0.0,2022-06-12 21:45:27.007398,2022-06-12 21:45:27.839872,0 days 00:00:00.832474,0.6196678650615887,True,0.5185148616870507,969616.0,True,cyclic,0.07155800022618079,COMPLETE
905,0.0,2022-06-12 19:37:53.960495,2022-06-12 19:37:54.757359,0 days 00:00:00.796864,0.5722069904885295,True,0.5956965884199462,4621775.0,True,cyclic,0.08622385008379425,COMPLETE
1098,0.0,2022-06-12 21:45:46.784037,2022-06-12 21:45:47.883166,0 days 00:00:01.099129,0.5985935748975961,False,0.4973331637091768,1095943.0,True,cyclic,0.0941330671135144,COMPLETE
1118,0.0,2022-06-12 21:46:05.817510,2022-06-12 21:46:06.934282,0 days 00:00:01.116772,0.5318578118012807,False,0.6020654724867099,5265583.0,True,cyclic,0.06928064616592616,COMPLETE
1136,0.0,2022-06-12 21:46:23.207586,2022-06-12 21:46:24.074386,0 days 00:00:00.866800,0.6810317481185703,False,0.5611788352374313,712936.0,True,cyclic,0.07206089150152008,COMPLETE
1364,0.0,2022-06-12 21:50:13.839229,2022-06-12 21:50:14.802739,0 days 00:00:00.963510,0.5512362379254466,True,0.5798091730056487,4989610.0,True,cyclic,0.07802671607570986,COMPLETE
791,0.0,2022-06-12 19:36:17.325944,2022-06-12 19:36:18.060609,0 days 00:00:00.734665,0.6342640528920079,True,0.5812586377965461,3843947.0,True,cyclic,0.08847173158145782,COMPLETE
40,0.0,2022-06-12 19:27:57.111357,2022-06-12 19:27:57.548540,0 days 00:00:00.437183,1.8730120040277458,False,0.018881492404605182,5867229.0,True,random,0.04255170399603875,COMPLETE
1402,0.0,2022-06-12 21:50:54.727049,2022-06-12 21:50:55.675113,0 days 00:00:00.948064,1.0875923833109105,True,0.5328458318910453,853239.0,True,cyclic,0.07957847466380122,COMPLETE
1609,0.0,2022-06-12 21:54:47.651380,2022-06-12 21:54:48.685272,0 days 00:00:01.033892,0.5727045171426298,True,0.6203569415379071,2896339.0,True,cyclic,0.07441693981598785,COMPLETE
656,0.0,2022-06-12 19:34:30.035473,2022-06-12 19:34:30.712202,0 days 00:00:00.676729,0.18784875881813207,True,0.6764749364968693,1837685.0,True,cyclic,0.08361366687334114,COMPLETE
1631,0.0,2022-06-12 21:55:13.400800,2022-06-12 21:55:14.462596,0 days 00:00:01.061796,0.6516337087075633,True,0.5291237629673471,4485426.0,True,cyclic,0.09641982575217241,COMPLETE
1648,0.0,2022-06-12 21:55:33.645182,2022-06-12 21:55:34.719353,0 days 00:00:01.074171,0.5115422749674535,False,0.5885126025634161,4097269.0,True,cyclic,0.07771331325065972,COMPLETE
1667,0.0,2022-06-12 21:55:56.005513,2022-06-12 21:55:57.331491,0 days 00:00:01.325978,0.46790513972098496,True,0.6248986513323392,3601463.0,True,cyclic,0.08625565020967274,COMPLETE
68,0.0,2022-06-12 19:28:13.123845,2022-06-12 19:28:13.557891,0 days 00:00:00.434046,1.8110168567385043,False,0.8601169037434353,9257992.0,True,cyclic,0.09439435112403496,COMPLETE
637,0.0,2022-06-12 19:34:15.666388,2022-06-12 19:34:16.352739,0 days 00:00:00.686351,0.5262355009794273,False,0.6270657202690999,7106338.0,True,cyclic,0.07274895594069157,COMPLETE
1687,0.0,2022-06-12 21:56:19.829385,2022-06-12 21:56:21.141026,0 days 00:00:01.311641,0.5336700973346041,False,0.5407671982827293,3514202.0,True,cyclic,0.08449727679100602,COMPLETE
675,0.0,2022-06-12 19:34:44.998862,2022-06-12 19:34:45.689488,0 days 00:00:00.690626,0.534002542616928,True,0.6404001255647499,5910888.0,True,cyclic,0.07822408445920556,COMPLETE
1704,0.0,2022-06-12 21:56:40.092870,2022-06-12 21:56:41.395839,0 days 00:00:01.302969,0.4813108758151284,True,0.6178898087195549,3530835.0,True,cyclic,0.07504908222576226,COMPLETE
2990,0.0,2022-06-13 02:41:01.413155,2022-06-13 02:41:03.233306,0 days 00:00:01.820151,0.49805871703827476,True,0.5760158469639043,8777823.0,True,cyclic,0.09571619011737718,COMPLETE
1723,0.0,2022-06-12 21:57:03.472131,2022-06-12 21:57:04.892287,0 days 00:00:01.420156,0.49078269942634545,True,0.5819486542692012,4399341.0,True,cyclic,0.08707609322923146,COMPLETE
597,0.0,2022-06-12 19:33:45.191841,2022-06-12 19:33:46.204674,0 days 00:00:01.012833,0.5204337900774119,True,0.26205180553961616,1268537.0,True,cyclic,0.07524412072244127,COMPLETE
