iteration,precision,datetime_start,datetime_complete,duration,alpha,solver,state
559,0.8642077864540068,2022-06-12 16:35:00.373553,2022-06-12 16:35:01.303714,0 days 00:00:00.930161,7.337191450809852,svd,COMPLETE
561,0.8642077864540068,2022-06-12 16:35:02.151842,2022-06-12 16:35:03.068500,0 days 00:00:00.916658,8.465339203928595,svd,COMPLETE
562,0.8642077864540068,2022-06-12 16:35:03.068973,2022-06-12 16:35:03.965635,0 days 00:00:00.896662,7.808860257793606,svd,COMPLETE
563,0.8642077864540068,2022-06-12 16:35:03.966103,2022-06-12 16:35:04.886269,0 days 00:00:00.920166,7.737690871566253,svd,COMPLETE
564,0.8642077864540068,2022-06-12 16:35:04.886737,2022-06-12 16:35:05.810266,0 days 00:00:00.923529,8.282349094732808,svd,COMPLETE
565,0.8642077864540068,2022-06-12 16:35:05.810724,2022-06-12 16:35:06.725848,0 days 00:00:00.915124,8.072172662710312,svd,COMPLETE
566,0.8642077864540068,2022-06-12 16:35:06.726330,2022-06-12 16:35:07.645569,0 days 00:00:00.919239,7.685050037219334,svd,COMPLETE
567,0.8642077864540068,2022-06-12 16:35:07.646047,2022-06-12 16:35:08.560587,0 days 00:00:00.914540,7.521109729686385,svd,COMPLETE
568,0.8642077864540068,2022-06-12 16:35:08.561087,2022-06-12 16:35:09.478833,0 days 00:00:00.917746,7.6407668926619765,svd,COMPLETE
569,0.8642077864540068,2022-06-12 16:35:09.479319,2022-06-12 16:35:10.394407,0 days 00:00:00.915088,7.1827095981269,svd,COMPLETE
570,0.8642077864540068,2022-06-12 16:35:10.394885,2022-06-12 16:35:11.311971,0 days 00:00:00.917086,7.491801416676378,svd,COMPLETE
571,0.8642077864540068,2022-06-12 16:35:11.312445,2022-06-12 16:35:12.226448,0 days 00:00:00.914003,8.189171972879896,svd,COMPLETE
572,0.8642077864540068,2022-06-12 16:35:12.226907,2022-06-12 16:35:13.144882,0 days 00:00:00.917975,8.166263391318275,svd,COMPLETE
573,0.8642077864540068,2022-06-12 16:35:13.145358,2022-06-12 16:35:14.070696,0 days 00:00:00.925338,7.626466758843028,svd,COMPLETE
574,0.8642077864540068,2022-06-12 16:35:14.071183,2022-06-12 16:35:14.991187,0 days 00:00:00.920004,8.335005448282805,svd,COMPLETE
548,0.8642077864540068,2022-06-12 16:34:50.272415,2022-06-12 16:34:51.190151,0 days 00:00:00.917736,7.61845194845579,svd,COMPLETE
547,0.8642077864540068,2022-06-12 16:34:49.357354,2022-06-12 16:34:50.271945,0 days 00:00:00.914591,7.8035490997189845,svd,COMPLETE
546,0.8642077864540068,2022-06-12 16:34:48.436519,2022-06-12 16:34:49.356891,0 days 00:00:00.920372,8.1316290713055,svd,COMPLETE
545,0.8642077864540068,2022-06-12 16:34:47.521837,2022-06-12 16:34:48.436067,0 days 00:00:00.914230,7.8634491068907515,svd,COMPLETE
517,0.8642077864540068,2022-06-12 16:34:22.317171,2022-06-12 16:34:23.235499,0 days 00:00:00.918328,9.497650463698667,svd,COMPLETE
518,0.8642077864540068,2022-06-12 16:34:23.235922,2022-06-12 16:34:24.155142,0 days 00:00:00.919220,9.707098543920457,svd,COMPLETE
