iteration,f1_weighted,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
947,0.9802207345249648,2022-06-14 00:10:59.682908,2022-06-14 00:11:00.710125,0 days 00:00:01.027217,1.9999802933544868,True,0.9498064101643954,1159812.0,False,cyclic,0.08946524302197512,COMPLETE
660,0.9802207345249648,2022-06-14 00:06:28.730754,2022-06-14 00:06:29.591004,0 days 00:00:00.860250,1.9662582043814738,True,0.9821805569578907,1778588.0,False,cyclic,0.08486691085966104,COMPLETE
679,0.9802207345249648,2022-06-14 00:06:44.940135,2022-06-14 00:06:45.822749,0 days 00:00:00.882614,1.9008550816589884,True,0.9809687765087323,2035695.0,False,cyclic,0.08396296445381969,COMPLETE
601,0.9802207345249648,2022-06-14 00:05:38.436792,2022-06-14 00:05:39.284291,0 days 00:00:00.847499,1.951015143848049,True,0.9763839324864629,1695297.0,False,cyclic,0.08742616629819905,COMPLETE
965,0.9802207345249648,2022-06-14 00:11:18.221335,2022-06-14 00:11:19.251149,0 days 00:00:01.029814,1.9682733504933851,True,0.938973875843353,1638391.0,False,cyclic,0.08323098327888499,COMPLETE
640,0.9802207345249648,2022-06-14 00:06:11.158926,2022-06-14 00:06:12.007520,0 days 00:00:00.848594,1.8806846435512556,True,0.9990528322711715,1240311.0,False,cyclic,0.08738178889527409,COMPLETE
113,0.980263934858572,2022-06-13 23:59:48.779545,2022-06-13 23:59:49.399772,0 days 00:00:00.620227,1.6811807550575668,True,0.21619655614011363,8751244.0,False,cyclic,0.04005048145441002,COMPLETE
124,0.980276301886209,2022-06-13 23:59:56.127647,2022-06-13 23:59:56.747725,0 days 00:00:00.620078,1.8267737883701283,True,0.20662959673777326,8039366.0,False,cyclic,0.041726451941007034,COMPLETE
83,0.9802897501571035,2022-06-13 23:59:29.878543,2022-06-13 23:59:30.489186,0 days 00:00:00.610643,1.9411537710112283,True,0.1921043866412896,5952477.0,False,cyclic,0.03875627091024637,COMPLETE
993,0.9803157395694907,2022-06-14 00:11:48.150081,2022-06-14 00:11:49.475532,0 days 00:00:01.325451,1.9658934498602167,True,0.18575884366359002,2516372.0,False,random,0.0721067364724254,COMPLETE
91,0.9803274180114944,2022-06-13 23:59:35.045631,2022-06-13 23:59:35.657443,0 days 00:00:00.611812,1.7508975406138148,True,0.2251709829757692,6399588.0,False,cyclic,0.044738960337329416,COMPLETE
61,0.9803306004697948,2022-06-13 23:59:15.815732,2022-06-13 23:59:16.378930,0 days 00:00:00.563198,1.6298581471850515,True,0.24541554854050412,8902759.0,False,cyclic,0.04065098621383446,COMPLETE
80,0.9803318413459392,2022-06-13 23:59:28.045559,2022-06-13 23:59:28.648276,0 days 00:00:00.602717,1.7248226568143634,True,0.22928507097250383,6436621.0,False,cyclic,0.042808642299382846,COMPLETE
92,0.9803364420290402,2022-06-13 23:59:35.657687,2022-06-13 23:59:36.269510,0 days 00:00:00.611823,1.717286077313174,True,0.23045205639529392,6182742.0,False,cyclic,0.04053299528295993,COMPLETE
128,0.9803383880091724,2022-06-13 23:59:58.705305,2022-06-13 23:59:59.318793,0 days 00:00:00.613488,1.7614937810547222,True,0.2263101261081294,8656164.0,False,cyclic,0.04752516151503248,COMPLETE
81,0.9803433401938698,2022-06-13 23:59:28.648426,2022-06-13 23:59:29.259562,0 days 00:00:00.611136,1.7357807741609508,True,0.2346615971384314,6500341.0,False,cyclic,0.04318783353484367,COMPLETE
60,0.9803440490888033,2022-06-13 23:59:15.199016,2022-06-13 23:59:15.815580,0 days 00:00:00.616564,1.6317223431308765,True,0.24843693643872422,8817178.0,False,cyclic,0.040072665383016216,COMPLETE
94,0.9803518342717886,2022-06-13 23:59:36.877396,2022-06-13 23:59:37.490268,0 days 00:00:00.612872,1.6892061240986809,True,0.24414476788321193,7105829.0,False,cyclic,0.03796692953877427,COMPLETE
28,0.9803904201927205,2022-06-13 23:58:55.956857,2022-06-13 23:58:56.514441,0 days 00:00:00.557584,1.66570568366212,True,0.2532758170337212,9010221.0,False,cyclic,0.02960126311949958,COMPLETE
33,0.9804254703415555,2022-06-13 23:58:58.927173,2022-06-13 23:58:59.521974,0 days 00:00:00.594801,1.5226404906592397,True,0.28034731536151936,7352580.0,False,cyclic,0.033297231848783325,COMPLETE
121,0.9804410513066044,2022-06-13 23:59:54.230781,2022-06-13 23:59:54.846572,0 days 00:00:00.615791,1.7687023905411885,True,0.2432198642332249,8827474.0,False,cyclic,0.045021736085501994,COMPLETE
107,0.980448309247371,2022-06-13 23:59:44.838516,2022-06-13 23:59:45.457329,0 days 00:00:00.618813,1.6956309663261075,True,0.25496286029409754,8657955.0,False,cyclic,0.03866784561857376,COMPLETE
977,0.9804531240715427,2022-06-14 00:11:30.807813,2022-06-14 00:11:31.828535,0 days 00:00:01.020722,1.9976968012884537,True,0.38230620636511503,1078853.0,False,random,0.0794439652045289,COMPLETE
129,0.9804556058607965,2022-06-13 23:59:59.319021,2022-06-13 23:59:59.916124,0 days 00:00:00.597103,1.915532242555651,True,0.39271168455206956,8967763.0,False,random,0.07286082904082644,COMPLETE
536,0.9804605693680672,2022-06-14 00:04:45.493641,2022-06-14 00:04:46.276493,0 days 00:00:00.782852,0.8093995636659075,True,0.9561199757718598,1393138.0,False,random,0.07759558539374546,COMPLETE
691,0.9804630510860858,2022-06-14 00:06:55.671369,2022-06-14 00:06:56.498955,0 days 00:00:00.827586,1.9408169936069288,True,0.403851717459781,1811209.0,False,random,0.08799471181150681,COMPLETE
776,0.9804632283725919,2022-06-14 00:08:12.717673,2022-06-14 00:08:13.878731,0 days 00:00:01.161058,1.9996892796365218,True,0.36714472579522595,2419005.0,False,random,0.07433268930745518,COMPLETE
65,0.980464253632112,2022-06-13 23:59:18.299710,2022-06-13 23:59:18.907879,0 days 00:00:00.608169,1.9155649383118236,True,0.23269692053823174,7636389.0,False,cyclic,0.040190588927563775,COMPLETE
111,0.9804665467586516,2022-06-13 23:59:47.527862,2022-06-13 23:59:48.151808,0 days 00:00:00.623946,1.7638139313956898,True,0.24663398813223072,8301353.0,False,cyclic,0.041162686095991705,COMPLETE
95,0.9804688577815968,2022-06-13 23:59:37.490428,2022-06-13 23:59:38.101051,0 days 00:00:00.610623,1.6586198398249319,True,0.27037496488077234,7096167.0,False,cyclic,0.03330401280989426,COMPLETE
123,0.9804723944465586,2022-06-13 23:59:55.480397,2022-06-13 23:59:56.127392,0 days 00:00:00.646995,1.7586065570969427,True,0.2499798617677909,7898070.0,False,cyclic,0.03666653941907647,COMPLETE
63,0.9804773510566135,2022-06-13 23:59:17.102551,2022-06-13 23:59:17.674250,0 days 00:00:00.571699,1.4476347968875702,True,0.3043460584460387,8085285.0,False,cyclic,0.040483226714511766,COMPLETE
775,0.9804850313463601,2022-06-14 00:08:11.815630,2022-06-14 00:08:12.716986,0 days 00:00:00.901356,0.8734727072265411,True,0.9651189651838222,2651675.0,False,random,0.07952937281927908,COMPLETE
495,0.9804850313463601,2022-06-14 00:04:13.056932,2022-06-14 00:04:13.834631,0 days 00:00:00.777699,1.9235154379240866,True,0.43107078961958767,649092.0,False,random,0.06766514238201939,COMPLETE
683,0.9804850313463601,2022-06-14 00:06:48.665595,2022-06-14 00:06:49.508730,0 days 00:00:00.843135,1.842252618973995,True,0.4518058572616709,1868213.0,False,random,0.08424937069085095,COMPLETE
313,0.9804924758715773,2022-06-14 00:01:57.343398,2022-06-14 00:01:58.017327,0 days 00:00:00.673929,0.8876663952388697,True,0.9702809545140858,6442053.0,False,random,0.03932055605755009,COMPLETE
116,0.9805007777647199,2022-06-13 23:59:50.782081,2022-06-13 23:59:51.403010,0 days 00:00:00.620929,1.8195398832428966,True,0.2768538972251896,8940525.0,False,cyclic,0.04620314447867242,COMPLETE
577,0.9805073642811606,2022-06-14 00:05:18.651106,2022-06-14 00:05:19.450947,0 days 00:00:00.799841,0.932684969864936,True,0.9842365645735961,1688656.0,False,random,0.08404752551746517,COMPLETE
919,0.9805073642811606,2022-06-14 00:10:30.894385,2022-06-14 00:10:31.878942,0 days 00:00:00.984557,1.9445454439935936,True,0.4665534896150425,1758340.0,False,random,0.08755625323392596,COMPLETE
843,0.9805123268944971,2022-06-14 00:09:16.338157,2022-06-14 00:09:17.256808,0 days 00:00:00.918651,0.9456792705124084,True,0.9844953373992893,2300479.0,False,random,0.08710511777020649,COMPLETE
49,0.9805146890760725,2022-06-13 23:59:08.465079,2022-06-13 23:59:09.091954,0 days 00:00:00.626875,1.31814323259448,True,0.34356772749164066,9052321.0,False,cyclic,0.08220127827521481,COMPLETE
467,0.9805222518364209,2022-06-14 00:03:51.449881,2022-06-14 00:03:52.205583,0 days 00:00:00.755702,1.9945173876355202,True,0.4821117678459805,464730.0,False,random,0.07502294690905735,COMPLETE
692,0.9805247330125839,2022-06-14 00:06:56.499565,2022-06-14 00:06:57.338464,0 days 00:00:00.838899,1.9987660061921837,True,0.4934631704630946,2226904.0,False,random,0.07977780808672195,COMPLETE
130,0.9805247330125839,2022-06-13 23:59:59.916361,2022-06-14 00:00:00.518842,0 days 00:00:00.602481,1.9143625624364744,True,0.5140601894399675,9589559.0,False,random,0.0894244990011951,COMPLETE
565,0.9805247330125839,2022-06-14 00:05:08.853458,2022-06-14 00:05:09.651022,0 days 00:00:00.797564,0.997713635106327,True,0.9808913586509576,1602847.0,False,random,0.08297236969079039,COMPLETE
139,0.9805249096713408,2022-06-14 00:00:05.225740,2022-06-14 00:00:05.829592,0 days 00:00:00.603852,1.9654007486168998,True,0.5167798818678448,9546882.0,False,random,0.07297594559259671,COMPLETE
133,0.9805249096713408,2022-06-14 00:00:01.708878,2022-06-14 00:00:02.308842,0 days 00:00:00.599964,1.9152236790004264,True,0.5303154225829653,9523004.0,False,random,0.07336579943941827,COMPLETE
132,0.9805249096713408,2022-06-14 00:00:01.113947,2022-06-14 00:00:01.708690,0 days 00:00:00.594743,1.9157642960647219,True,0.5304246763969673,9665311.0,False,random,0.0755226254173022,COMPLETE
735,0.9805273907980341,2022-06-14 00:07:35.229027,2022-06-14 00:07:36.113809,0 days 00:00:00.884782,1.0423110746043964,True,0.9794964908147704,1639224.0,False,random,0.08120319498624914,COMPLETE
339,0.9805298719010035,2022-06-14 00:02:15.531297,2022-06-14 00:02:16.215404,0 days 00:00:00.684107,1.0547637616771106,True,0.9718541980881908,6306393.0,False,random,0.03919412151896864,COMPLETE
973,0.9805348340357746,2022-06-14 00:11:26.483585,2022-06-14 00:11:27.773679,0 days 00:00:01.290094,1.9422842566241925,True,0.5525983826994627,1593429.0,False,random,0.0802921924623701,COMPLETE
137,0.9805348340357746,2022-06-14 00:00:04.107320,2022-06-14 00:00:04.700089,0 days 00:00:00.592769,1.9957258296396638,True,0.5379058277365871,9675903.0,False,random,0.07667873509617057,COMPLETE
136,0.9805348340357746,2022-06-14 00:00:03.510459,2022-06-14 00:00:04.107116,0 days 00:00:00.596657,1.966309472075277,True,0.532514240527771,9600761.0,False,random,0.0746958655743521,COMPLETE
525,0.9805348340357746,2022-06-14 00:04:36.709658,2022-06-14 00:04:37.479338,0 days 00:00:00.769680,1.1175738531149386,True,0.956887986322908,1048733.0,False,random,0.07833013138955458,COMPLETE
134,0.9805348340357746,2022-06-14 00:00:02.309040,2022-06-14 00:00:02.907112,0 days 00:00:00.598072,1.919022504322047,True,0.5399298047200479,9800189.0,False,random,0.07245109606690454,COMPLETE
808,0.9805348340357746,2022-06-14 00:08:42.941766,2022-06-14 00:08:44.140524,0 days 00:00:01.198758,1.0793490484746675,True,0.9602599701196313,2104412.0,False,random,0.07823390354056316,COMPLETE
994,0.9805397960756607,2022-06-14 00:11:49.476356,2022-06-14 00:11:50.501823,0 days 00:00:01.025467,1.1139562018015976,True,0.982586093593703,1882963.0,False,random,0.09419162906099954,COMPLETE
135,0.9805397960756607,2022-06-14 00:00:02.907322,2022-06-14 00:00:03.510258,0 days 00:00:00.602936,1.9903984767676128,True,0.5509157054365212,9787808.0,False,random,0.07736807642939707,COMPLETE
155,0.9805422770600237,2022-06-14 00:00:14.889619,2022-06-14 00:00:15.498084,0 days 00:00:00.608465,1.864951258106726,True,0.5931850012709238,9961967.0,False,random,0.0679162450314288,COMPLETE
727,0.9805422770600237,2022-06-14 00:07:28.034375,2022-06-14 00:07:28.913005,0 days 00:00:00.878630,1.9654616188901666,True,0.5682825493216481,2029780.0,False,random,0.08421530413870001,COMPLETE
131,0.980544758020668,2022-06-14 00:00:00.519019,2022-06-14 00:00:01.113769,0 days 00:00:00.594750,1.9993758588937625,True,0.5612425769018535,9569810.0,False,random,0.07251828898827836,COMPLETE
140,0.980557162468135,2022-06-14 00:00:05.829817,2022-06-14 00:00:06.411723,0 days 00:00:00.581906,1.960093061913471,True,0.5896380150342768,9612619.0,False,random,0.0724493399977531,COMPLETE
141,0.980557162468135,2022-06-14 00:00:06.411922,2022-06-14 00:00:07.044452,0 days 00:00:00.632530,1.9475496361563303,True,0.599672073520371,9615967.0,False,random,0.07243913943355215,COMPLETE
142,0.980557162468135,2022-06-14 00:00:07.044688,2022-06-14 00:00:07.668854,0 days 00:00:00.624166,1.9599217266875644,True,0.5910897458038186,9586197.0,False,random,0.07198189156363126,COMPLETE
144,0.980557162468135,2022-06-14 00:00:08.260055,2022-06-14 00:00:08.854553,0 days 00:00:00.594498,1.9578025534936105,True,0.5875202576346396,9597281.0,False,random,0.07152274947964579,COMPLETE
145,0.980557162468135,2022-06-14 00:00:08.854869,2022-06-14 00:00:09.458704,0 days 00:00:00.603835,1.9587354730456223,True,0.5962098230579024,9942925.0,False,random,0.07126146985634418,COMPLETE
147,0.980557162468135,2022-06-14 00:00:10.060755,2022-06-14 00:00:10.666828,0 days 00:00:00.606073,1.9876978169466388,True,0.5887939247845829,9912567.0,False,random,0.06943341017227429,COMPLETE
150,0.980557162468135,2022-06-14 00:00:11.874268,2022-06-14 00:00:12.481334,0 days 00:00:00.607066,1.9518257183336813,True,0.5989540414089543,9997798.0,False,random,0.06922613632966543,COMPLETE
151,0.980557162468135,2022-06-14 00:00:12.481547,2022-06-14 00:00:13.092158,0 days 00:00:00.610611,1.9535389912816459,True,0.5889030031255446,9992379.0,False,random,0.06849954709825568,COMPLETE
153,0.980557162468135,2022-06-14 00:00:13.686242,2022-06-14 00:00:14.279305,0 days 00:00:00.593063,1.9559444419639973,True,0.591970104182359,9970796.0,False,random,0.06837574246020925,COMPLETE
157,0.980557162468135,2022-06-14 00:00:16.110579,2022-06-14 00:00:16.717770,0 days 00:00:00.607191,1.8765517166142096,True,0.6220090748501242,9377188.0,False,random,0.06362937785376412,COMPLETE
912,0.980557162468135,2022-06-14 00:10:23.853478,2022-06-14 00:10:24.817310,0 days 00:00:00.963832,1.1859554870861095,True,0.9801066512713388,2129446.0,False,random,0.08565544585039954,COMPLETE
152,0.980557162468135,2022-06-14 00:00:13.092353,2022-06-14 00:00:13.686043,0 days 00:00:00.593690,1.9612117221645702,True,0.5964234969784288,9970430.0,False,random,0.06841198146525419,COMPLETE
998,0.980562124081118,2022-06-14 00:11:53.571663,2022-06-14 00:11:54.591875,0 days 00:00:01.020212,1.8933607128363121,True,0.6212843455713136,2012785.0,False,random,0.09098228310130638,COMPLETE
154,0.980562124081118,2022-06-14 00:00:14.279512,2022-06-14 00:00:14.889366,0 days 00:00:00.609854,1.9448700807895667,True,0.60378243629022,9997916.0,False,random,0.06934480213943836,COMPLETE
149,0.980562124081118,2022-06-14 00:00:11.270633,2022-06-14 00:00:11.874010,0 days 00:00:00.603377,1.9930641606842978,True,0.590881289963394,9968415.0,False,random,0.06888501661515314,COMPLETE
73,0.9805644137977095,2022-06-13 23:59:23.220606,2022-06-13 23:59:23.791472,0 days 00:00:00.570866,1.9194202114481722,True,0.2495235244256186,7521848.0,False,cyclic,0.04375455684963465,COMPLETE
74,0.9805698472983239,2022-06-13 23:59:23.791648,2022-06-13 23:59:24.992442,0 days 00:00:01.200794,1.9136959695289149,True,0.2418695642897663,7137837.0,False,cyclic,0.043068783919199695,COMPLETE
146,0.980572047022541,2022-06-14 00:00:09.458895,2022-06-14 00:00:10.060526,0 days 00:00:00.601631,1.9986249458667291,True,0.5937929321538408,9926438.0,False,random,0.06995735148562415,COMPLETE
503,0.980572047022541,2022-06-14 00:04:19.534319,2022-06-14 00:04:20.265360,0 days 00:00:00.731041,1.277438570735928,True,0.9522401128227163,686622.0,False,random,0.07219960422995046,COMPLETE
148,0.9805745276986219,2022-06-14 00:00:10.667016,2022-06-14 00:00:11.270426,0 days 00:00:00.603410,1.994659094303446,True,0.597511525171843,9972737.0,False,random,0.0679186851492442,COMPLETE
143,0.9805745276986219,2022-06-14 00:00:07.669044,2022-06-14 00:00:08.259876,0 days 00:00:00.590832,1.9684662689193733,True,0.606087398942897,9588912.0,False,random,0.0714528043277362,COMPLETE
643,0.9805745276986219,2022-06-14 00:06:13.680187,2022-06-14 00:06:14.510602,0 days 00:00:00.830415,1.2356874245616996,True,0.9628349282687533,1376486.0,False,random,0.09295405892568227,COMPLETE
165,0.9805844501658688,2022-06-14 00:00:21.049050,2022-06-14 00:00:21.655409,0 days 00:00:00.606359,1.8552500396422935,True,0.6851335515087645,9279733.0,False,random,0.06461324867332448,COMPLETE
167,0.9805844501658688,2022-06-14 00:00:22.197739,2022-06-14 00:00:22.801775,0 days 00:00:00.604036,1.84292926108556,True,0.6913846185816597,9242562.0,False,random,0.06516011391555065,COMPLETE
171,0.9805844501658688,2022-06-14 00:00:24.634826,2022-06-14 00:00:25.247581,0 days 00:00:00.612755,1.837923317560589,True,0.6889709983128973,9235708.0,False,random,0.06478475094567883,COMPLETE
173,0.9805844501658688,2022-06-14 00:00:25.857348,2022-06-14 00:00:26.483229,0 days 00:00:00.625881,1.8315511962803832,True,0.6956873733764226,9158036.0,False,random,0.0641019826186023,COMPLETE
174,0.9805844501658688,2022-06-14 00:00:26.483457,2022-06-14 00:00:27.091423,0 days 00:00:00.607966,1.8276065560204664,True,0.694866343888204,9165302.0,False,random,0.06528396766694557,COMPLETE
661,0.9805844501658688,2022-06-14 00:06:29.591542,2022-06-14 00:06:30.453601,0 days 00:00:00.862059,1.962778553223395,True,0.6260404124970717,1809135.0,False,random,0.08928271801759106,COMPLETE
158,0.9805844501658688,2022-06-14 00:00:16.717965,2022-06-14 00:00:17.342056,0 days 00:00:00.624091,1.8752005702499157,True,0.6780407371276026,9266491.0,False,random,0.0640330436111991,COMPLETE
899,0.9805869307234155,2022-06-14 00:10:10.623005,2022-06-14 00:10:11.586424,0 days 00:00:00.963419,1.2863329072557672,True,0.9800166585161324,1467917.0,False,random,0.08805379825292149,COMPLETE
766,0.9805894112572581,2022-06-14 00:08:03.362300,2022-06-14 00:08:04.247628,0 days 00:00:00.885328,1.994270869690132,True,0.6456647712128842,3246122.0,False,random,0.07625964772517636,COMPLETE
168,0.9805894112572581,2022-06-14 00:00:22.801980,2022-06-14 00:00:23.410525,0 days 00:00:00.608545,1.8410719677703034,True,0.6965026081895875,9230488.0,False,random,0.06587573553893819,COMPLETE
172,0.9805894112572581,2022-06-14 00:00:25.247833,2022-06-14 00:00:25.857107,0 days 00:00:00.609274,1.836684384989547,True,0.6981760375799229,9202360.0,False,random,0.064944092693525,COMPLETE
181,0.9805943722538324,2022-06-14 00:00:30.894097,2022-06-14 00:00:31.508727,0 days 00:00:00.614630,1.7945365152850798,True,0.7269758647835712,9049181.0,False,random,0.060726960484775945,COMPLETE
164,0.9805943722538324,2022-06-14 00:00:20.439753,2022-06-14 00:00:21.048833,0 days 00:00:00.609080,1.8629470158653054,True,0.6916509121257692,9255187.0,False,random,0.06504794393206678,COMPLETE
160,0.9805943722538324,2022-06-14 00:00:17.964708,2022-06-14 00:00:18.599594,0 days 00:00:00.634886,1.8725005568878794,True,0.6882397406766962,9402903.0,False,random,0.06410774443445068,COMPLETE
169,0.9805943722538324,2022-06-14 00:00:23.410748,2022-06-14 00:00:24.021648,0 days 00:00:00.610900,1.824457179045384,True,0.7090139720803237,9237948.0,False,random,0.06500803997187221,COMPLETE
170,0.9805943722538324,2022-06-14 00:00:24.021866,2022-06-14 00:00:24.634616,0 days 00:00:00.612750,1.8398264588600728,True,0.7011741618763837,9259928.0,False,random,0.06519622106343428,COMPLETE
180,0.9805943722538324,2022-06-14 00:00:30.260051,2022-06-14 00:00:30.893842,0 days 00:00:00.633791,1.7964021403012704,True,0.7263592590927317,9071638.0,False,random,0.06090838513723139,COMPLETE
885,0.9805943722538324,2022-06-14 00:09:56.853453,2022-06-14 00:09:57.778868,0 days 00:00:00.925415,1.9319509455042492,True,0.6686567449527667,2181480.0,False,random,0.07806413523718196,COMPLETE
176,0.9805943722538324,2022-06-14 00:00:27.700662,2022-06-14 00:00:28.313427,0 days 00:00:00.612765,1.8353934679765183,True,0.7038717994618747,9212333.0,False,random,0.06468345767817799,COMPLETE
201,0.9805968527165664,2022-06-14 00:00:43.302735,2022-06-14 00:00:43.930320,0 days 00:00:00.627585,1.707346022951974,True,0.7668398456169483,8810271.0,False,random,0.05845636634214258,COMPLETE
175,0.9805968527165664,2022-06-14 00:00:27.091678,2022-06-14 00:00:27.700422,0 days 00:00:00.608744,1.8358833947527484,True,0.7114008352405614,9188765.0,False,random,0.0645848291918734,COMPLETE
159,0.9805968527165664,2022-06-14 00:00:17.342271,2022-06-14 00:00:17.964479,0 days 00:00:00.622208,1.8736144402406467,True,0.6990046311476954,9343274.0,False,random,0.06409911467106837,COMPLETE
485,0.9805993331555992,2022-06-14 00:04:05.236907,2022-06-14 00:04:05.986755,0 days 00:00:00.749848,1.992444933501183,True,0.6594444469101026,628712.0,False,random,0.07661950451710561,COMPLETE
184,0.9805993331555992,2022-06-14 00:00:32.738181,2022-06-14 00:00:33.362799,0 days 00:00:00.624618,1.78184833307356,True,0.7381531128740308,8987091.0,False,random,0.060536986370734444,COMPLETE
183,0.9805993331555992,2022-06-14 00:00:32.128266,2022-06-14 00:00:32.737955,0 days 00:00:00.609689,1.7991909935665336,True,0.7302433887719153,8941686.0,False,random,0.061176307780741186,COMPLETE
189,0.9806018135709317,2022-06-14 00:00:35.845381,2022-06-14 00:00:36.475783,0 days 00:00:00.630402,1.7449108604804069,True,0.7603788572848846,8743213.0,False,random,0.05805510478898706,COMPLETE
185,0.9806018135709317,2022-06-14 00:00:33.363016,2022-06-14 00:00:33.983958,0 days 00:00:00.620942,1.8021779567488212,True,0.7341409803971619,8891218.0,False,random,0.060481545239276645,COMPLETE
191,0.9806067743304985,2022-06-14 00:00:37.114560,2022-06-14 00:00:37.727269,0 days 00:00:00.612709,1.7298511122450553,True,0.7764976788869419,8866893.0,False,random,0.05831307347093284,COMPLETE
156,0.9806067743304985,2022-06-14 00:00:15.498310,2022-06-14 00:00:16.110298,0 days 00:00:00.611988,1.945678770079718,True,0.6847908264856875,9998932.0,False,random,0.0644510125120294,COMPLETE
178,0.9806067743304985,2022-06-14 00:00:28.934064,2022-06-14 00:00:29.591816,0 days 00:00:00.657752,1.8003433219466234,True,0.7407545971403663,9163553.0,False,random,0.06057736413569771,COMPLETE
179,0.9806067743304985,2022-06-14 00:00:29.592012,2022-06-14 00:00:30.259827,0 days 00:00:00.667815,1.8390171653923075,True,0.7270629905419229,9113153.0,False,random,0.06149416679640697,COMPLETE
207,0.9806067743304985,2022-06-14 00:00:47.145574,2022-06-14 00:00:47.775657,0 days 00:00:00.630083,1.657114276787496,True,0.8048829043390513,8539252.0,False,random,0.05436983758150119,COMPLETE
177,0.9806067743304985,2022-06-14 00:00:28.313652,2022-06-14 00:00:28.933754,0 days 00:00:00.620102,1.820552040303984,True,0.73529484776539,9176529.0,False,random,0.060610994417960674,COMPLETE
163,0.9806067743304985,2022-06-14 00:00:19.830567,2022-06-14 00:00:20.439513,0 days 00:00:00.608946,1.8725467580029835,True,0.7108910299609443,9312569.0,False,random,0.06306025106631226,COMPLETE
161,0.9806067743304985,2022-06-14 00:00:18.599867,2022-06-14 00:00:19.224726,0 days 00:00:00.624859,1.8857246848606175,True,0.7083492449316077,9356248.0,False,random,0.0655716494071335,COMPLETE
182,0.9806067743304985,2022-06-14 00:00:31.508925,2022-06-14 00:00:32.128074,0 days 00:00:00.619149,1.796301771054447,True,0.7452198285674478,9025148.0,False,random,0.06117421722333332,COMPLETE
192,0.9806092546747345,2022-06-14 00:00:37.727575,2022-06-14 00:00:38.351666,0 days 00:00:00.624091,1.7327122732362439,True,0.7762418294108692,8850826.0,False,random,0.05791128377652918,COMPLETE
187,0.9806140395594537,2022-06-14 00:00:34.606515,2022-06-14 00:00:35.232867,0 days 00:00:00.626352,1.7916624081107733,True,0.7545620055535077,8909985.0,False,random,0.06034396816179715,COMPLETE
196,0.9806140395594537,2022-06-14 00:00:40.238627,2022-06-14 00:00:40.857657,0 days 00:00:00.619030,1.7301567970421896,True,0.7863102742845962,8825286.0,False,random,0.05751805349693702,COMPLETE
162,0.9806140395594537,2022-06-14 00:00:19.224945,2022-06-14 00:00:19.830361,0 days 00:00:00.605416,1.8713614194944257,True,0.7275932229230722,9284987.0,False,random,0.06451593468789703,COMPLETE
208,0.9806140395594537,2022-06-14 00:00:47.775873,2022-06-14 00:00:48.407237,0 days 00:00:00.631364,1.6691870344714916,True,0.8108658516296403,8438519.0,False,random,0.05418484059421857,COMPLETE
195,0.9806140395594537,2022-06-14 00:00:39.609376,2022-06-14 00:00:40.238362,0 days 00:00:00.628986,1.7254895141918605,True,0.7884600582637833,8856714.0,False,random,0.057367151597741785,COMPLETE
197,0.980616519858305,2022-06-14 00:00:40.857894,2022-06-14 00:00:41.512025,0 days 00:00:00.654131,1.7464897624155526,True,0.7848281516310573,8784304.0,False,random,0.05770123137033526,COMPLETE
194,0.980616519858305,2022-06-14 00:00:38.979132,2022-06-14 00:00:39.609103,0 days 00:00:00.629971,1.7441002159813246,True,0.7897576873097774,8823989.0,False,random,0.058692062264189306,COMPLETE
218,0.980616519858305,2022-06-14 00:00:54.427656,2022-06-14 00:00:55.061696,0 days 00:00:00.634040,1.6108618802415808,True,0.8563482290683545,8272745.0,False,random,0.05133429513975684,COMPLETE
204,0.980616519858305,2022-06-14 00:00:45.216652,2022-06-14 00:00:45.846145,0 days 00:00:00.629493,1.7093595034257658,True,0.8080284617543207,8436041.0,False,random,0.054921373168575434,COMPLETE
193,0.980616519858305,2022-06-14 00:00:38.351888,2022-06-14 00:00:38.978866,0 days 00:00:00.626978,1.7272014286346549,True,0.791334337782202,8822932.0,False,random,0.0578162018758848,COMPLETE
216,0.980616519858305,2022-06-14 00:00:53.133358,2022-06-14 00:00:53.790074,0 days 00:00:00.656716,1.6233929404951748,True,0.8480970688260886,8450524.0,False,random,0.052735014053561555,COMPLETE
221,0.980616519858305,2022-06-14 00:00:56.334187,2022-06-14 00:00:56.977109,0 days 00:00:00.642922,1.5746814325891356,True,0.8662423099933355,8211792.0,False,random,0.051681075290351965,COMPLETE
219,0.980616519858305,2022-06-14 00:00:55.061951,2022-06-14 00:00:55.693405,0 days 00:00:00.631454,1.6109686025463723,True,0.8532668272375189,8362435.0,False,random,0.05249442011397488,COMPLETE
206,0.980616519858305,2022-06-14 00:00:46.492071,2022-06-14 00:00:47.145332,0 days 00:00:00.653261,1.6654886319915536,True,0.8220890070568037,8576642.0,False,random,0.053661036731334245,COMPLETE
835,0.9806190001334604,2022-06-14 00:09:08.825026,2022-06-14 00:09:09.728264,0 days 00:00:00.903238,1.385613996917468,True,0.9989054577201676,3017172.0,False,random,0.08407165630104751,COMPLETE
217,0.9806190001334604,2022-06-14 00:00:53.790338,2022-06-14 00:00:54.427372,0 days 00:00:00.637034,1.6189906725073209,True,0.8552505809827369,8292663.0,False,random,0.05137142019097456,COMPLETE
