iteration,recall,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
612,0.7770983981693363,2022-07-03 02:03:12.656764,2022-07-03 02:03:14.573795,0 days 00:00:01.917031,0.1,0.8054369836416659,454,49068253,l1,0.0982774351012385,COMPLETE
504,0.7770983981693363,2022-07-03 01:59:55.471947,2022-07-03 01:59:57.320470,0 days 00:00:01.848523,0.1,0.8189357388617204,442,20285909,l1,0.09817220982057918,COMPLETE
499,0.7770983981693363,2022-07-03 01:59:45.801905,2022-07-03 01:59:47.680738,0 days 00:00:01.878833,0.1,0.7905225816237768,479,44131185,l1,0.09670477178606782,COMPLETE
397,0.7770983981693363,2022-07-03 01:56:42.566935,2022-07-03 01:56:44.411115,0 days 00:00:01.844180,0.1,0.6938337500419133,385,48348754,l1,0.09646587745913424,COMPLETE
642,0.7770983981693363,2022-07-03 02:04:20.095405,2022-07-03 02:04:22.022571,0 days 00:00:01.927166,0.1,0.7665863243715554,475,44924603,l1,0.09661255671997628,COMPLETE
234,0.7770983981693363,2022-07-03 01:52:00.505494,2022-07-03 01:52:02.286263,0 days 00:00:01.780769,0.1,0.646490965703771,367,38265606,l1,0.09992375044964734,COMPLETE
503,0.7770983981693363,2022-07-03 01:59:53.346807,2022-07-03 01:59:55.471517,0 days 00:00:02.124710,0.1,0.8242481351941077,380,21898420,l1,0.09986891213524692,COMPLETE
433,0.7770983981693363,2022-07-03 01:57:46.123599,2022-07-03 01:57:48.228887,0 days 00:00:02.105288,0.1,0.7443014752485801,457,49302878,l1,0.099835861641706,COMPLETE
195,0.7770983981693363,2022-07-03 01:50:53.818905,2022-07-03 01:50:55.575140,0 days 00:00:01.756235,0.1,0.6619542040233516,341,35773673,l1,0.09656242921364455,COMPLETE
425,0.7770983981693363,2022-07-03 01:57:31.223713,2022-07-03 01:57:33.089714,0 days 00:00:01.866001,0.1,0.8161288530108989,381,45639901,l1,0.09619895207891506,COMPLETE
340,0.7770983981693363,2022-07-03 01:55:03.133727,2022-07-03 01:55:04.951624,0 days 00:00:01.817897,0.1,0.7514392114198877,381,47832243,l1,0.09846796111338306,COMPLETE
413,0.7770983981693363,2022-07-03 01:57:11.046929,2022-07-03 01:57:12.882987,0 days 00:00:01.836058,0.1,0.7691169954705972,441,45698427,l1,0.09806541332178301,COMPLETE
547,0.7770983981693363,2022-07-03 02:01:13.766079,2022-07-03 02:01:15.628097,0 days 00:00:01.862018,0.1,0.7746112569211744,456,46578783,l1,0.09614418277154156,COMPLETE
546,0.7770983981693363,2022-07-03 02:01:11.614930,2022-07-03 02:01:13.765604,0 days 00:00:02.150674,0.1,0.6139571275493906,455,45103062,l1,0.09713842296521401,COMPLETE
544,0.7770983981693363,2022-07-03 02:01:07.765578,2022-07-03 02:01:09.663283,0 days 00:00:01.897705,0.1,0.8619713595358719,492,19873292,l1,0.09991850583183151,COMPLETE
349,0.7770983981693363,2022-07-03 01:55:19.588513,2022-07-03 01:55:21.415281,0 days 00:00:01.826768,0.1,0.6749249827195188,364,47526073,l1,0.09999883236704979,COMPLETE
540,0.7770983981693363,2022-07-03 02:01:00.165270,2022-07-03 02:01:02.058853,0 days 00:00:01.893583,0.1,0.7544215079982786,469,46189840,l1,0.09855376049811607,COMPLETE
567,0.7770983981693363,2022-07-03 02:01:50.016257,2022-07-03 02:01:51.926200,0 days 00:00:01.909943,0.1,0.756936438243607,376,49102408,l1,0.09810007601395977,COMPLETE
536,0.7770983981693363,2022-07-03 02:00:53.716446,2022-07-03 02:00:55.620066,0 days 00:00:01.903620,0.1,0.7611441024899221,431,49990028,l1,0.09994871568411492,COMPLETE
346,0.7770983981693363,2022-07-03 01:55:14.096344,2022-07-03 01:55:15.923002,0 days 00:00:01.826658,0.1,0.6466764298603539,374,45994821,l1,0.0961132295922949,COMPLETE
568,0.7770983981693363,2022-07-03 02:01:51.926670,2022-07-03 02:01:53.823012,0 days 00:00:01.896342,0.1,0.8107582088669806,465,49949471,l1,0.09837133865389507,COMPLETE
411,0.7770983981693363,2022-07-03 01:57:07.331033,2022-07-03 01:57:09.190565,0 days 00:00:01.859532,0.1,0.8059631454531747,443,46633874,l1,0.09650201625334899,COMPLETE
406,0.7770983981693363,2022-07-03 01:56:57.984361,2022-07-03 01:56:59.832218,0 days 00:00:01.847857,0.1,0.8058698346319964,466,46092625,l1,0.09801527261883916,COMPLETE
524,0.7770983981693363,2022-07-03 02:00:31.779069,2022-07-03 02:00:33.667868,0 days 00:00:01.888799,0.1,0.6064306836122767,360,49955451,l1,0.09826719712553351,COMPLETE
423,0.7770983981693363,2022-07-03 01:57:28.672126,2022-07-03 01:57:30.537057,0 days 00:00:01.864931,0.1,0.6824878451705717,356,34164927,l1,0.09819222621872431,COMPLETE
387,0.7770983981693363,2022-07-03 01:56:25.022590,2022-07-03 01:56:26.859038,0 days 00:00:01.836448,0.1,0.6837461466713226,379,49972628,l1,0.09991443203285835,COMPLETE
497,0.7770983981693363,2022-07-03 01:59:42.051043,2022-07-03 01:59:43.916796,0 days 00:00:01.865753,0.1,0.8470844816761636,471,45807232,l1,0.09570807134424227,COMPLETE
520,0.7770983981693363,2022-07-03 02:00:24.215153,2022-07-03 02:00:26.099072,0 days 00:00:01.883919,0.1,0.785246446963299,464,46659830,l1,0.09707706964266943,COMPLETE
579,0.7770983981693363,2022-07-03 02:02:12.056358,2022-07-03 02:02:13.959806,0 days 00:00:01.903448,0.1,0.8341122106750585,472,47762617,l1,0.0981765750867223,COMPLETE
363,0.7770983981693363,2022-07-03 01:55:42.925215,2022-07-03 01:55:44.757653,0 days 00:00:01.832438,0.1,0.7417874246483707,464,47976629,l1,0.09595425609812414,COMPLETE
582,0.7770983981693363,2022-07-03 02:02:17.785911,2022-07-03 02:02:19.700954,0 days 00:00:01.915043,0.1,0.781486232851976,437,46105256,l1,0.09996587663785006,COMPLETE
585,0.7770983981693363,2022-07-03 02:02:22.337723,2022-07-03 02:02:24.252436,0 days 00:00:01.914713,0.1,0.7737838034182662,456,47114978,l1,0.09659564826612554,COMPLETE
586,0.7770983981693363,2022-07-03 02:02:24.252981,2022-07-03 02:02:26.405444,0 days 00:00:02.152463,0.1,0.8041791270630817,451,49883634,l1,0.09733661204298899,COMPLETE
321,0.7770983981693363,2022-07-03 01:54:30.232213,2022-07-03 01:54:32.024824,0 days 00:00:01.792611,0.1,0.7629499612425289,423,47503217,l1,0.09587722381150626,COMPLETE
241,0.7770983981693363,2022-07-03 01:52:12.989674,2022-07-03 01:52:14.767037,0 days 00:00:01.777363,0.1,0.6612334345162434,365,33886735,l1,0.09584204820420102,COMPLETE
554,0.7770983981693363,2022-07-03 02:01:27.113741,2022-07-03 02:01:29.033944,0 days 00:00:01.920203,0.1,0.7728382757414453,446,46748778,l1,0.0974026728348514,COMPLETE
691,0.7770983981693363,2022-07-03 02:05:52.731197,2022-07-03 02:05:54.684859,0 days 00:00:01.953662,0.1,0.8582104486052751,457,47193796,l1,0.09959378932590009,COMPLETE
674,0.7770983981693363,2022-07-03 02:05:19.943454,2022-07-03 02:05:21.886120,0 days 00:00:01.942666,0.1,0.7734270622886035,453,44303615,l1,0.09754978483890013,COMPLETE
262,0.7770983981693363,2022-07-03 01:52:49.533476,2022-07-03 01:52:51.308538,0 days 00:00:01.775062,0.1,0.7085334857674485,411,43022595,l1,0.09639781960156935,COMPLETE
441,0.7770983981693363,2022-07-03 01:58:01.226664,2022-07-03 01:58:03.086312,0 days 00:00:01.859648,0.1,0.6466044367721209,369,46623833,l1,0.09787287641079824,COMPLETE
242,0.7770983981693363,2022-07-03 01:52:14.767317,2022-07-03 01:52:16.543574,0 days 00:00:01.776257,0.1,0.67651801622016,367,37765127,l1,0.09582781053308166,COMPLETE
268,0.7770983981693363,2022-07-03 01:52:59.049457,2022-07-03 01:53:00.832791,0 days 00:00:01.783334,0.1,0.7285457999368338,394,48316177,l1,0.09968397867290692,COMPLETE
382,0.7770983981693363,2022-07-03 01:56:15.817297,2022-07-03 01:56:17.657644,0 days 00:00:01.840347,0.1,0.7258723837621907,377,49972754,l1,0.09825400904169355,COMPLETE
682,0.7770983981693363,2022-07-03 02:05:35.920497,2022-07-03 02:05:37.873954,0 days 00:00:01.953457,0.1,0.8393310056382394,467,22412691,l1,0.09824086692410962,COMPLETE
683,0.7770983981693363,2022-07-03 02:05:37.874502,2022-07-03 02:05:39.836133,0 days 00:00:01.961631,0.1,0.7795997339027539,463,49887361,l1,0.09660856140526429,COMPLETE
685,0.7770983981693363,2022-07-03 02:05:41.840240,2022-07-03 02:05:43.789581,0 days 00:00:01.949341,0.1,0.7903495667861232,459,49730376,l1,0.09708540339141984,COMPLETE
271,0.7770983981693363,2022-07-03 01:53:04.412130,2022-07-03 01:53:06.196313,0 days 00:00:01.784183,0.1,0.754976844817145,385,49259466,l1,0.09985829709343388,COMPLETE
274,0.7770983981693363,2022-07-03 01:53:09.781855,2022-07-03 01:53:11.569999,0 days 00:00:01.788144,0.1,0.7249097322356836,389,48431371,l1,0.095995041694057,COMPLETE
668,0.7770983981693363,2022-07-03 02:05:08.457794,2022-07-03 02:05:10.648031,0 days 00:00:02.190237,0.1,0.8237283456998101,498,49981315,l1,0.09768150074358226,COMPLETE
385,0.7770983981693363,2022-07-03 01:56:21.339110,2022-07-03 01:56:23.175976,0 days 00:00:01.836866,0.1,0.6775166746598884,379,49168608,l1,0.09817783393307893,COMPLETE
479,0.7770983981693363,2022-07-03 01:59:10.381282,2022-07-03 01:59:12.248988,0 days 00:00:01.867706,0.1,0.7985384016843563,376,45846893,l1,0.09698093199368998,COMPLETE
276,0.7770983981693363,2022-07-03 01:53:13.365786,2022-07-03 01:53:15.164976,0 days 00:00:01.799190,0.1,0.7272608487482749,393,49087380,l1,0.0972846886562207,COMPLETE
279,0.7770983981693363,2022-07-03 01:53:18.753908,2022-07-03 01:53:20.533917,0 days 00:00:01.780009,0.1,0.6999652727867691,391,48419372,l1,0.09563804161040292,COMPLETE
303,0.7770983981693363,2022-07-03 01:53:59.918746,2022-07-03 01:54:01.725424,0 days 00:00:01.806678,0.1,0.7518223903762657,443,47197803,l1,0.09565454295635478,COMPLETE
472,0.7770983981693363,2022-07-03 01:58:57.205741,2022-07-03 01:58:59.071672,0 days 00:00:01.865931,0.1,0.789742907900238,474,34491020,l1,0.09802612145755854,COMPLETE
285,0.7770983981693363,2022-07-03 01:53:28.336645,2022-07-03 01:53:30.127270,0 days 00:00:01.790625,0.1,0.6523486699924869,364,38328667,l1,0.09645759948433189,COMPLETE
471,0.7770983981693363,2022-07-03 01:58:55.347686,2022-07-03 01:58:57.205299,0 days 00:00:01.857613,0.1,0.5931313310304752,375,49595290,l1,0.09991664092313439,COMPLETE
460,0.7770983981693363,2022-07-03 01:58:36.653335,2022-07-03 01:58:38.522970,0 days 00:00:01.869635,0.1,0.7605940680907036,463,48965906,l1,0.0997546906696321,COMPLETE
290,0.7770983981693363,2022-07-03 01:53:36.139271,2022-07-03 01:53:37.937001,0 days 00:00:01.797730,0.1,0.7405587017087965,424,46016336,l1,0.09828101718448717,COMPLETE
670,0.7770983981693363,2022-07-03 02:05:13.309761,2022-07-03 02:05:15.246238,0 days 00:00:01.936477,0.1,0.8150282629047032,481,49370291,l1,0.0995168195942192,COMPLETE
309,0.7770983981693363,2022-07-03 01:54:09.581392,2022-07-03 01:54:11.383713,0 days 00:00:01.802321,0.1,0.6791072707912372,389,48563938,l1,0.09568703982491318,COMPLETE
559,0.7770983981693363,2022-07-03 02:01:35.591546,2022-07-03 02:01:37.512451,0 days 00:00:01.920905,0.1,0.7997906880258078,474,45038305,l1,0.09682218121849984,COMPLETE
254,0.7770983981693363,2022-07-03 01:52:36.404326,2022-07-03 01:52:38.185072,0 days 00:00:01.780746,0.1,0.7426651277068144,394,38344363,l1,0.09735759222884773,COMPLETE
248,0.7770983981693363,2022-07-03 01:52:25.433421,2022-07-03 01:52:27.216276,0 days 00:00:01.782855,0.1,0.6514919553522187,410,41740573,l1,0.09960781769510117,COMPLETE
436,0.7770983981693363,2022-07-03 01:57:51.936955,2022-07-03 01:57:53.783319,0 days 00:00:01.846364,0.1,0.768320794307605,438,45041378,l1,0.09796292457872069,COMPLETE
487,0.7770983981693363,2022-07-03 01:59:24.464874,2022-07-03 01:59:26.312849,0 days 00:00:01.847975,0.1,0.8237245271087669,373,45166440,l1,0.09763351608738642,COMPLETE
318,0.7770983981693363,2022-07-03 01:54:24.790352,2022-07-03 01:54:26.601228,0 days 00:00:01.810876,0.1,0.6978104790581855,380,48231588,l1,0.09651272555591026,COMPLETE
493,0.7770983981693363,2022-07-03 01:59:35.701624,2022-07-03 01:59:37.583015,0 days 00:00:01.881391,0.1,0.810954366486742,460,45973116,l1,0.09994307439291858,COMPLETE
252,0.7770983981693363,2022-07-03 01:52:32.855015,2022-07-03 01:52:34.602463,0 days 00:00:01.747448,0.1,0.7138922664084056,429,41299311,l1,0.09614641703773784,COMPLETE
657,0.7770983981693363,2022-07-03 02:04:47.733481,2022-07-03 02:04:49.937703,0 days 00:00:02.204222,0.1,0.6028537486333307,493,49477611,l1,0.09836031256635755,COMPLETE
394,0.7770983981693363,2022-07-03 01:56:38.245932,2022-07-03 01:56:40.061717,0 days 00:00:01.815785,0.1,0.6281370879298714,358,38788079,l1,0.09604744346804622,COMPLETE
654,0.7770983981693363,2022-07-03 02:04:41.891894,2022-07-03 02:04:43.834332,0 days 00:00:01.942438,0.1,0.7745447998372442,430,18271812,l1,0.09989919482819902,COMPLETE
651,0.7770983981693363,2022-07-03 02:04:35.595436,2022-07-03 02:04:37.551883,0 days 00:00:01.956447,0.1,0.20535438599118083,467,49368539,l1,0.0970190856035559,COMPLETE
491,0.7770983981693363,2022-07-03 01:59:31.936596,2022-07-03 01:59:33.810689,0 days 00:00:01.874093,0.1,0.7653964532211134,456,47305895,l1,0.09812093341506774,COMPLETE
313,0.7770983981693363,2022-07-03 01:54:15.624979,2022-07-03 01:54:17.443767,0 days 00:00:01.818788,0.1,0.7128861913967457,377,47491025,l1,0.09760057829140265,COMPLETE
244,0.7770983981693363,2022-07-03 01:52:18.329601,2022-07-03 01:52:20.093333,0 days 00:00:01.763732,0.1,0.680340577640372,365,34009144,l1,0.09815310234498163,COMPLETE
257,0.7770983981693363,2022-07-03 01:52:41.774363,2022-07-03 01:52:43.562391,0 days 00:00:01.788028,0.1,0.7147643223758919,383,40542599,l1,0.09580930951766806,COMPLETE
376,0.7770983981693363,2022-07-03 01:56:05.942637,2022-07-03 01:56:07.788533,0 days 00:00:01.845896,0.1,0.7444013373679873,444,46238284,l1,0.09847684439501737,COMPLETE
659,0.7770983981693363,2022-07-03 02:04:51.860515,2022-07-03 02:04:53.824024,0 days 00:00:01.963509,0.1,0.7912801580985168,442,46286044,l1,0.09785988954291942,COMPLETE
246,0.7769702517162471,2022-07-03 01:52:21.873223,2022-07-03 01:52:23.650233,0 days 00:00:01.777010,0.1,0.6789188706655219,385,40715313,l1,0.09513225871772495,COMPLETE
306,0.7769702517162471,2022-07-03 01:54:04.142056,2022-07-03 01:54:05.946091,0 days 00:00:01.804035,0.1,0.7161479894796541,421,47061064,l1,0.09535176484500968,COMPLETE
534,0.7769702517162471,2022-07-03 02:00:49.941971,2022-07-03 02:00:51.804754,0 days 00:00:01.862783,0.1,0.736207002434903,375,49989844,l1,0.09532979227021028,COMPLETE
236,0.7769702517162471,2022-07-03 01:52:04.068905,2022-07-03 01:52:05.851770,0 days 00:00:01.782865,0.1,0.6970997064678315,391,36228848,l1,0.09530410323767712,COMPLETE
420,0.7769702517162471,2022-07-03 01:57:23.055556,2022-07-03 01:57:24.921579,0 days 00:00:01.866023,0.1,0.7647262222528595,428,47156572,l1,0.09249987813189246,COMPLETE
452,0.7769702517162471,2022-07-03 01:58:21.662066,2022-07-03 01:58:23.507652,0 days 00:00:01.845586,0.1,0.6289593500074088,351,34934463,l1,0.09504034828015796,COMPLETE
549,0.7769702517162471,2022-07-03 02:01:17.530496,2022-07-03 02:01:19.433833,0 days 00:00:01.903337,0.1,0.819828557616841,477,44713612,l1,0.09409488297799488,COMPLETE
229,0.7769702517162471,2022-07-03 01:51:52.828406,2022-07-03 01:51:54.605321,0 days 00:00:01.776915,0.1,0.7128510308287959,380,35774652,l1,0.0925576520136091,COMPLETE
415,0.7769702517162471,2022-07-03 01:57:14.985518,2022-07-03 01:57:16.834529,0 days 00:00:01.849011,0.1,0.7975783533947352,437,46775203,l1,0.09515708226769357,COMPLETE
186,0.7769702517162471,2022-07-03 01:50:39.148573,2022-07-03 01:50:40.873170,0 days 00:00:01.724597,0.1,0.6902478702755673,284,26818416,l1,0.08960820435509359,COMPLETE
455,0.7769702517162471,2022-07-03 01:58:27.291500,2022-07-03 01:58:29.148905,0 days 00:00:01.857405,0.1,0.7971797335053531,357,46204923,l1,0.0934993580028363,COMPLETE
260,0.7769702517162471,2022-07-03 01:52:45.948705,2022-07-03 01:52:47.740423,0 days 00:00:01.791718,0.1,0.7447488017789766,408,35191170,l1,0.09424224610606134,COMPLETE
227,0.7769702517162471,2022-07-03 01:51:49.280948,2022-07-03 01:51:51.057770,0 days 00:00:01.776822,0.1,0.6455597160471711,412,39930992,l1,0.09502775497672995,COMPLETE
337,0.7769702517162471,2022-07-03 01:54:57.212622,2022-07-03 01:54:59.040909,0 days 00:00:01.828287,0.1,0.6743593346133104,427,44984185,l1,0.09389057716278833,COMPLETE
215,0.7769702517162471,2022-07-03 01:51:29.212946,2022-07-03 01:51:30.982350,0 days 00:00:01.769404,0.1,0.7122425427240235,383,42074347,l1,0.09319351503306282,COMPLETE
214,0.7769702517162471,2022-07-03 01:51:27.438041,2022-07-03 01:51:29.212679,0 days 00:00:01.774638,0.1,0.7236298665593494,384,39312073,l1,0.09352240714625377,COMPLETE
330,0.7769702517162471,2022-07-03 01:54:45.421965,2022-07-03 01:54:47.234162,0 days 00:00:01.812197,0.1,0.774692937168835,384,48383501,l1,0.09551084081845906,COMPLETE
211,0.7769702517162471,2022-07-03 01:51:22.112658,2022-07-03 01:51:23.879438,0 days 00:00:01.766780,0.1,0.7089964721048445,380,39779812,l1,0.09242438478639856,COMPLETE
210,0.7769702517162471,2022-07-03 01:51:20.345276,2022-07-03 01:51:22.112434,0 days 00:00:01.767158,0.1,0.67849229482684,339,41155155,l1,0.09237146564174316,COMPLETE
208,0.7769702517162471,2022-07-03 01:51:16.813664,2022-07-03 01:51:18.577437,0 days 00:00:01.763773,0.1,0.6720973463970653,334,37205606,l1,0.09425342040600791,COMPLETE
334,0.7769702517162471,2022-07-03 01:54:51.519307,2022-07-03 01:54:53.596941,0 days 00:00:02.077634,0.1,0.6905555705460841,370,41632463,l1,0.09526168458262417,COMPLETE
266,0.7769702517162471,2022-07-03 01:52:55.467300,2022-07-03 01:52:57.259275,0 days 00:00:01.791975,0.1,0.7497880299782788,433,46038210,l1,0.09364516255131851,COMPLETE
326,0.7769702517162471,2022-07-03 01:54:39.324008,2022-07-03 01:54:41.134788,0 days 00:00:01.810780,0.1,0.789927266215928,435,48824843,l1,0.09468538217934122,COMPLETE
205,0.7769702517162471,2022-07-03 01:51:11.499235,2022-07-03 01:51:13.267998,0 days 00:00:01.768763,0.1,0.6765084691559963,334,41056352,l1,0.09105135991180084,COMPLETE
225,0.7769702517162471,2022-07-03 01:51:45.739005,2022-07-03 01:51:47.504433,0 days 00:00:01.765428,0.1,0.7099385871387303,396,36075693,l1,0.09551041025340465,COMPLETE
203,0.7769702517162471,2022-07-03 01:51:07.958110,2022-07-03 01:51:09.727896,0 days 00:00:01.769786,0.1,0.6323063332192428,326,36934768,l1,0.09150059403854537,COMPLETE
201,0.7769702517162471,2022-07-03 01:51:04.416553,2022-07-03 01:51:06.181276,0 days 00:00:01.764723,0.1,0.6244467170385783,331,37445568,l1,0.09279865464319204,COMPLETE
200,0.7769702517162471,2022-07-03 01:51:02.655463,2022-07-03 01:51:04.416315,0 days 00:00:01.760852,0.1,0.6042038028027774,361,36908562,l1,0.09206906911767541,COMPLETE
