iteration,precision,datetime_start,datetime_complete,duration,C,l1_ratio,linesearch_max_iter,max_iter,penalty,tol,state
904,0.903125539630461,2022-07-03 03:04:38.042701,2022-07-03 03:04:40.586250,0 days 00:00:02.543549,8.3,0.41896627971653694,158,37783251,l1,0.014313781162057053,COMPLETE
753,0.9031096220291069,2022-07-03 02:57:16.719367,2022-07-03 02:57:20.010395,0 days 00:00:03.291028,3.6,0.020104740428072476,195,19884304,l1,0.0017001489548339073,COMPLETE
799,0.9029402875523509,2022-07-03 03:00:05.587958,2022-07-03 03:00:08.492726,0 days 00:00:02.904768,8.8,0.628004634070223,213,31650247,l1,0.0029026832614135966,COMPLETE
136,0.9029172644667623,2022-07-03 02:33:02.468986,2022-07-03 02:33:04.796491,0 days 00:00:02.327505,6.0,0.3561454553664354,386,18911681,l1,0.005908475182378766,COMPLETE
288,0.9029166125751872,2022-07-03 02:38:45.716978,2022-07-03 02:38:48.384725,0 days 00:00:02.667747,4.2,0.3974069921394324,68,13884036,l1,0.007373673845611232,COMPLETE
383,0.9028183332251855,2022-07-03 02:42:19.648971,2022-07-03 02:42:22.433531,0 days 00:00:02.784560,7.5,0.34169872692013015,137,16381820,l1,0.00821239549628215,COMPLETE
227,0.902775376102369,2022-07-03 02:36:31.458594,2022-07-03 02:36:34.377628,0 days 00:00:02.919034,7.9,0.44234397916121576,203,23631827,l1,0.0015398765146096335,COMPLETE
473,0.9027385510157117,2022-07-03 02:45:52.250884,2022-07-03 02:45:54.390819,0 days 00:00:02.139935,3.7,0.3700377457435675,205,23586987,l1,0.004284936219310799,COMPLETE
891,0.9027294534609815,2022-07-03 03:04:06.459668,2022-07-03 03:04:09.132787,0 days 00:00:02.673119,7.9,0.4892839143714565,174,25268198,l1,0.011016270089549834,COMPLETE
554,0.902690931044892,2022-07-03 02:49:05.936766,2022-07-03 02:49:08.909368,0 days 00:00:02.972602,9.700000000000001,0.322145506577015,154,28636514,l1,0.0019122108155240588,COMPLETE
73,0.9026684542859614,2022-07-03 02:30:48.202703,2022-07-03 02:30:50.811793,0 days 00:00:02.609090,3.0000000000000004,0.3352402234577991,136,20027753,l1,0.010098738621996896,COMPLETE
995,0.9026363479461512,2022-07-03 03:08:20.295669,2022-07-03 03:08:23.282826,0 days 00:00:02.987157,8.1,0.3780778539293811,135,27867850,l1,0.006797994897026028,COMPLETE
533,0.9024316568494185,2022-07-03 02:48:14.479514,2022-07-03 02:48:17.259626,0 days 00:00:02.780112,3.7,0.39715707316586585,109,10272107,l1,0.003568540602602383,COMPLETE
874,0.9022856399358112,2022-07-03 03:03:25.221773,2022-07-03 03:03:27.509494,0 days 00:00:02.287721,8.9,0.4523084204796577,152,26625703,l1,0.01014302205853973,COMPLETE
846,0.9022486284884099,2022-07-03 03:02:20.057483,2022-07-03 03:02:22.705192,0 days 00:00:02.647709,8.9,0.4226623586503771,216,36587855,l1,0.006384371386358813,COMPLETE
544,0.9022486284884099,2022-07-03 02:48:42.128455,2022-07-03 02:48:44.602988,0 days 00:00:02.474533,8.9,0.22568290207661942,138,23840058,l1,0.0021867117043041506,COMPLETE
588,0.9022486284884099,2022-07-03 02:50:48.034396,2022-07-03 02:50:50.507906,0 days 00:00:02.473510,8.9,0.659648233905355,402,26587227,l1,0.0036250158781307475,COMPLETE
953,0.9022486284884099,2022-07-03 03:06:32.786545,2022-07-03 03:06:35.234672,0 days 00:00:02.448127,8.9,0.45315026544972864,167,26281168,l1,0.012995702986013503,COMPLETE
484,0.9022486284884099,2022-07-03 02:46:16.436919,2022-07-03 02:46:18.871669,0 days 00:00:02.434750,8.9,0.16045298426730947,84,20954022,l1,0.003883456295547826,COMPLETE
733,0.9022486284884099,2022-07-03 02:56:32.770805,2022-07-03 02:56:35.052106,0 days 00:00:02.281301,8.9,0.25963414463436757,138,28066571,l1,0.003144055788902961,COMPLETE
566,0.901921088904204,2022-07-03 02:49:33.703917,2022-07-03 02:49:37.204303,0 days 00:00:03.500386,10.0,0.2794707076616879,123,44055990,l1,0.005528880920650078,COMPLETE
200,0.9018447018447019,2022-07-03 02:35:29.023593,2022-07-03 02:35:31.390605,0 days 00:00:02.367012,3.9000000000000004,0.4727649436654453,133,40147708,l1,0.006829567587932577,COMPLETE
189,0.9017111537880587,2022-07-03 02:35:03.997136,2022-07-03 02:35:07.439024,0 days 00:00:03.441888,9.8,0.45186068834521786,162,21418818,l1,0.00016206022940035624,COMPLETE
185,0.901707469371057,2022-07-03 02:34:55.077326,2022-07-03 02:34:57.567614,0 days 00:00:02.490288,8.8,0.28962016897033477,192,22693261,l1,0.003848199798392823,COMPLETE
557,0.9016764839148165,2022-07-03 02:49:13.561770,2022-07-03 02:49:16.844009,0 days 00:00:03.282239,9.8,0.30208527020300985,110,29004919,l1,0.0020854289699369505,COMPLETE
326,0.9016742246770831,2022-07-03 02:40:05.174237,2022-07-03 02:40:07.559087,0 days 00:00:02.384850,9.5,0.40107232920171454,251,41390124,l1,0.01303801089545514,COMPLETE
796,0.9015246134631121,2022-07-03 02:59:56.074115,2022-07-03 02:59:58.820432,0 days 00:00:02.746317,3.3000000000000003,0.5882906381648203,214,32979385,l1,7.997866876429607e-05,COMPLETE
121,0.9015244625568709,2022-07-03 02:32:30.008547,2022-07-03 02:32:32.473893,0 days 00:00:02.465346,9.8,0.39679246996708234,155,16992424,l1,0.01233361414320908,COMPLETE
492,0.9012364261907322,2022-07-03 02:46:37.264494,2022-07-03 02:46:40.551348,0 days 00:00:03.286854,9.8,0.4513539938692251,169,22440588,l1,0.005813183397446093,COMPLETE
208,0.9011230153607849,2022-07-03 02:35:46.157874,2022-07-03 02:35:50.367660,0 days 00:00:04.209786,10.0,0.8350259692561537,105,32675739,l1,0.0021681902866868066,COMPLETE
746,0.9010984286666237,2022-07-03 02:57:01.217617,2022-07-03 02:57:04.440179,0 days 00:00:03.222562,9.8,0.35152840472495195,177,29285439,l1,0.008324484044621789,COMPLETE
860,0.9010743925714654,2022-07-03 03:02:53.983486,2022-07-03 03:02:56.737939,0 days 00:00:02.754453,8.8,0.445481794394321,170,27768001,l1,0.011938182983439743,COMPLETE
496,0.9009590672600765,2022-07-03 02:46:45.735040,2022-07-03 02:46:48.395010,0 days 00:00:02.659970,3.2,0.4215110780059576,93,19373303,l1,0.004937077726971489,COMPLETE
922,0.900171821305842,2022-07-03 03:05:17.956695,2022-07-03 03:05:20.793017,0 days 00:00:02.836322,8.1,0.409126348172809,156,26841987,l1,0.0066975009321490735,COMPLETE
178,0.900171821305842,2022-07-03 02:34:40.307421,2022-07-03 02:34:42.799462,0 days 00:00:02.492041,8.1,0.2716735737365836,56,14830518,l1,0.007516636643270046,COMPLETE
967,0.9001696771837883,2022-07-03 03:07:06.402252,2022-07-03 03:07:09.000468,0 days 00:00:02.598216,8.1,0.5200884933180878,160,29842578,l1,0.006087332404636166,COMPLETE
972,0.8999720892285892,2022-07-03 03:07:22.568417,2022-07-03 03:07:25.071267,0 days 00:00:02.502850,8.8,0.14559878232663123,172,24965231,l1,0.010935157716887085,COMPLETE
267,0.8997082809871602,2022-07-03 02:37:55.699453,2022-07-03 02:37:57.758630,0 days 00:00:02.059177,7.8,0.7428133356624261,66,16366668,l1,0.009950166833527153,COMPLETE
231,0.8996891235840218,2022-07-03 02:36:40.048591,2022-07-03 02:36:42.179508,0 days 00:00:02.130917,7.8,0.3634441018611024,178,21598799,l1,0.0031459990956661395,COMPLETE
957,0.8989340112366752,2022-07-03 03:06:42.636631,2022-07-03 03:06:45.224141,0 days 00:00:02.587510,8.8,0.4645387902954272,157,25145334,l1,0.011029429585808461,COMPLETE
842,0.8989296930077549,2022-07-03 03:02:08.343428,2022-07-03 03:02:10.903445,0 days 00:00:02.560017,8.8,0.43087456237609634,169,26927616,l1,0.009723238139261473,COMPLETE
983,0.8989275337549137,2022-07-03 03:07:48.737393,2022-07-03 03:07:52.025042,0 days 00:00:03.287649,8.8,0.43219678157436076,142,28325193,l1,5.817148765051381e-05,COMPLETE
575,0.8989275337549137,2022-07-03 02:50:10.228158,2022-07-03 02:50:14.309528,0 days 00:00:04.081370,8.8,0.9595447896645684,146,21085684,l1,1.0570174388409206e-05,COMPLETE
18,0.8989064035200137,2022-07-03 02:29:06.520011,2022-07-03 02:29:08.597625,0 days 00:00:02.077614,8.8,0.38694809145246917,110,28670065,l1,0.0247181327532338,COMPLETE
880,0.8989008206924197,2022-07-03 03:03:39.221769,2022-07-03 03:03:42.354729,0 days 00:00:03.132960,9.0,0.5086558530188345,180,28582139,l1,0.009092876501084625,COMPLETE
205,0.8988050704345781,2022-07-03 02:35:39.317223,2022-07-03 02:35:41.458884,0 days 00:00:02.141661,4.1,0.3945190295885921,167,22505934,l1,0.00736562782572301,COMPLETE
174,0.8975634756240791,2022-07-03 02:34:29.423357,2022-07-03 02:34:31.770697,0 days 00:00:02.347340,5.0,0.427416074575651,107,6386220,l1,0.0018841038914932484,COMPLETE
925,0.8974030685188742,2022-07-03 03:05:25.526391,2022-07-03 03:05:29.102028,0 days 00:00:03.575637,8.4,0.3807730597142081,144,26453809,l1,0.006568646039292906,COMPLETE
910,0.8971855010660981,2022-07-03 03:04:50.958060,2022-07-03 03:04:53.540016,0 days 00:00:02.581956,8.4,0.3943557327448801,142,38842752,l1,0.014776270323175855,COMPLETE
241,0.896046230002762,2022-07-03 02:37:00.995138,2022-07-03 02:37:03.042508,0 days 00:00:02.047370,8.2,0.363859497247584,182,20556110,l1,0.00426776782617368,COMPLETE
962,0.896044021415824,2022-07-03 03:06:55.890488,2022-07-03 03:06:58.266203,0 days 00:00:02.375715,8.2,0.525144557430935,155,23654143,l1,0.007988079097811481,COMPLETE
914,0.896044021415824,2022-07-03 03:05:00.554546,2022-07-03 03:05:02.854215,0 days 00:00:02.299669,8.2,0.3990834557650199,164,28662711,l1,0.011646517974870861,COMPLETE
761,0.896044021415824,2022-07-03 02:57:40.151203,2022-07-03 02:57:42.373011,0 days 00:00:02.221808,8.2,0.35037428312526103,303,48460589,l1,0.005335409499463401,COMPLETE
190,0.8946766853635305,2022-07-03 02:35:07.439263,2022-07-03 02:35:10.280122,0 days 00:00:02.840859,9.3,0.21893153372497126,200,19597546,l1,0.0023261326238171627,COMPLETE
859,0.8927088422081094,2022-07-03 03:02:51.772378,2022-07-03 03:02:53.982767,0 days 00:00:02.210389,9.0,0.49645175504812206,160,29420808,l1,0.017711107119963147,COMPLETE
72,0.8716473971477199,2022-07-03 02:30:43.312551,2022-07-03 02:30:48.202556,0 days 00:00:04.890005,3.0000000000000004,0.33636405767568883,137,22186245,l1,0.009994361010033412,COMPLETE
928,0.8582046883933676,2022-07-03 03:05:33.420655,2022-07-03 03:05:35.776044,0 days 00:00:02.355389,8.2,0.5284409791875423,188,24766755,l1,0.011038366702949607,COMPLETE
370,0.8561192428538585,2022-07-03 02:41:51.647594,2022-07-03 02:41:54.753048,0 days 00:00:03.105454,3.9000000000000004,0.32791065243277173,191,27002976,l1,8.123211552642516e-05,COMPLETE
970,0.8494320831079695,2022-07-03 03:07:14.725896,2022-07-03 03:07:20.187353,0 days 00:00:05.461457,8.3,0.5097677883972099,156,29161632,l1,0.00688682266276401,COMPLETE
680,0.8481790496098607,2022-07-03 02:54:22.135276,2022-07-03 02:54:32.311437,0 days 00:00:10.176161,3.2,0.4106005039655989,69,1952750,l1,0.007773629600047584,COMPLETE
809,0.8467665394993952,2022-07-03 03:00:31.069668,2022-07-03 03:00:34.589562,0 days 00:00:03.519894,9.700000000000001,0.6569858127755815,198,31027840,l1,0.0035864983747957765,COMPLETE
683,0.8430155546304356,2022-07-03 02:54:35.245447,2022-07-03 02:54:37.762272,0 days 00:00:02.516825,3.8000000000000003,0.34296169447020086,82,4131880,l1,0.005412748304155893,COMPLETE
505,0.8426470866529152,2022-07-03 02:47:08.089474,2022-07-03 02:47:12.605985,0 days 00:00:04.516511,3.5000000000000004,0.5325317514916953,59,21394361,l1,0.0002792087404061234,COMPLETE
534,0.8341810783316378,2022-07-03 02:48:17.260105,2022-07-03 02:48:20.437550,0 days 00:00:03.177445,4.1,0.5027197522401619,154,19237386,l1,0.001767208015217795,COMPLETE
693,0.8306541119186567,2022-07-03 02:55:01.525493,2022-07-03 02:55:04.332977,0 days 00:00:02.807484,6.7,0.7234723757920021,182,9488646,l1,0.005850259583933996,COMPLETE
585,0.8237191850475155,2022-07-03 02:50:32.997868,2022-07-03 02:50:43.644784,0 days 00:00:10.646916,2.8000000000000003,0.25363263303810385,115,21465028,l1,7.812874203899471e-05,COMPLETE
206,0.8225406057167175,2022-07-03 02:35:41.459114,2022-07-03 02:35:44.351057,0 days 00:00:02.891943,7.6,0.35514665966695097,92,19967745,l1,0.005469816044949069,COMPLETE
574,0.8083571478357845,2022-07-03 02:49:53.864980,2022-07-03 02:50:10.227491,0 days 00:00:16.362511,9.8,0.8009351135177502,156,23872765,l1,0.0015439884446017704,COMPLETE
132,0.8039965188307366,2022-07-03 02:32:52.213407,2022-07-03 02:32:56.190278,0 days 00:00:03.976871,5.7,0.38634513631929573,159,20339052,l1,0.002779434204697577,COMPLETE
991,0.8012109333986631,2022-07-03 03:08:08.125969,2022-07-03 03:08:11.973516,0 days 00:00:03.847547,8.3,0.9955240281605966,404,26938997,l1,0.008276302143898708,COMPLETE
424,0.8007103196438398,2022-07-03 02:43:52.218194,2022-07-03 02:43:56.615330,0 days 00:00:04.397136,2.8000000000000003,0.8394857930035439,63,17664624,l1,0.006086779217592168,COMPLETE
63,0.799634730994597,2022-07-03 02:30:22.264487,2022-07-03 02:30:24.472268,0 days 00:00:02.207781,2.4000000000000004,0.481143020634591,130,17740237,l1,0.000618476944491689,COMPLETE
67,0.799634730994597,2022-07-03 02:30:30.725702,2022-07-03 02:30:33.791744,0 days 00:00:03.066042,2.4000000000000004,0.4852748591439069,175,25658758,l1,4.32588650206557e-05,COMPLETE
60,0.7992394714326457,2022-07-03 02:30:16.621725,2022-07-03 02:30:18.493718,0 days 00:00:01.871993,2.3000000000000003,0.4423169147703684,117,13089893,l1,0.016625714743856754,COMPLETE
37,0.799228092857007,2022-07-03 02:29:41.359405,2022-07-03 02:29:43.115952,0 days 00:00:01.756547,2.2,0.7204970446129758,216,5014049,l1,0.02253377197613844,COMPLETE
438,0.7992242756103126,2022-07-03 02:44:23.780605,2022-07-03 02:44:26.006598,0 days 00:00:02.225993,2.1,0.6582585544111602,246,21975128,l1,0.005987318450357035,COMPLETE
769,0.7990002280848476,2022-07-03 02:57:58.646973,2022-07-03 02:58:01.103099,0 days 00:00:02.456126,2.1,0.31363822900799976,184,21056060,l1,0.013311163613409187,COMPLETE
54,0.7990002280848476,2022-07-03 02:30:07.247714,2022-07-03 02:30:09.029426,0 days 00:00:01.781712,2.1,0.7611368035038424,74,7272155,l1,0.026941147389328127,COMPLETE
51,0.7989283271262446,2022-07-03 02:30:01.566046,2022-07-03 02:30:03.618419,0 days 00:00:02.052373,1.8000000000000003,0.7243296976255547,215,7641693,l1,0.020592411310107743,COMPLETE
516,0.7989283271262446,2022-07-03 02:47:32.073958,2022-07-03 02:47:34.081220,0 days 00:00:02.007262,1.8000000000000003,0.28132330824436774,187,17246602,l1,0.022290788967816312,COMPLETE
62,0.7988409652289569,2022-07-03 02:30:20.442006,2022-07-03 02:30:22.264354,0 days 00:00:01.822348,1.9000000000000001,0.4487566332490094,103,14510965,l1,0.02419850785236134,COMPLETE
41,0.7986210040458146,2022-07-03 02:29:45.909236,2022-07-03 02:29:47.833454,0 days 00:00:01.924218,1.9000000000000001,0.7162602857296121,221,4938131,l1,0.022955161712745226,COMPLETE
462,0.7981136014271345,2022-07-03 02:45:25.211745,2022-07-03 02:45:27.381580,0 days 00:00:02.169835,1.5000000000000002,0.8621529223218655,241,14672369,l1,0.008105377181499085,COMPLETE
53,0.7980267526800113,2022-07-03 02:30:05.373225,2022-07-03 02:30:07.247573,0 days 00:00:01.874348,1.4000000000000001,0.8910082918187799,206,2294700,l1,0.01322374058691387,COMPLETE
64,0.7980267526800113,2022-07-03 02:30:24.472408,2022-07-03 02:30:26.343858,0 days 00:00:01.871450,1.4000000000000001,0.5051185733347197,136,17219891,l1,0.003072183122027807,COMPLETE
583,0.7979242168377512,2022-07-03 02:50:30.208015,2022-07-03 02:50:32.264440,0 days 00:00:02.056425,7.4,0.3540827095026307,89,31128255,l1,0.002691593475244506,COMPLETE
644,0.797890103217972,2022-07-03 02:52:59.766191,2022-07-03 02:53:01.838850,0 days 00:00:02.072659,8.2,0.31901273267949354,171,21850399,l1,0.0017139214816673494,COMPLETE
220,0.797890103217972,2022-07-03 02:36:14.638602,2022-07-03 02:36:16.469256,0 days 00:00:01.830654,8.2,0.4101064001198332,204,22155280,l1,0.013931952883656038,COMPLETE
303,0.797890103217972,2022-07-03 02:39:16.030492,2022-07-03 02:39:18.322562,0 days 00:00:02.292070,8.1,0.3948282629314238,201,4420150,l1,0.007763550809754202,COMPLETE
833,0.797890103217972,2022-07-03 03:01:47.943370,2022-07-03 03:01:50.034252,0 days 00:00:02.090882,8.2,0.4733832955334796,201,29350195,l1,0.015955175699458164,COMPLETE
887,0.797890103217972,2022-07-03 03:03:56.667685,2022-07-03 03:03:58.797951,0 days 00:00:02.130266,8.2,0.5196058482842922,186,25274143,l1,0.016490340627792182,COMPLETE
272,0.797890103217972,2022-07-03 02:38:06.896042,2022-07-03 02:38:09.051087,0 days 00:00:02.155045,8.2,0.33433561785431504,157,24882235,l1,0.00485050310302876,COMPLETE
714,0.797890103217972,2022-07-03 02:55:49.332769,2022-07-03 02:55:51.496400,0 days 00:00:02.163631,8.2,0.39833051995192015,139,26064510,l1,0.005928684641930201,COMPLETE
690,0.7978485239432345,2022-07-03 02:54:54.245950,2022-07-03 02:54:56.940352,0 days 00:00:02.694402,9.9,0.33820785388618063,125,6752196,l1,0.008016996059929383,COMPLETE
593,0.7978485239432345,2022-07-03 02:50:59.529660,2022-07-03 02:51:01.959455,0 days 00:00:02.429795,9.8,0.3670322868054474,191,22397181,l1,0.007782164709923411,COMPLETE
396,0.7978485239432345,2022-07-03 02:42:49.348359,2022-07-03 02:42:51.252725,0 days 00:00:01.904366,10.0,0.42887505697905615,182,19402599,l1,0.036544833704368646,COMPLETE
135,0.7978485239432345,2022-07-03 02:33:00.055280,2022-07-03 02:33:02.468778,0 days 00:00:02.413498,9.9,0.3046608544640541,150,19855620,l1,2.2731496427046995e-05,COMPLETE
548,0.7978485239432345,2022-07-03 02:48:51.468567,2022-07-03 02:48:53.746931,0 days 00:00:02.278364,9.8,0.2825378367888772,136,26169630,l1,0.007726017984253069,COMPLETE
23,0.7978485239432345,2022-07-03 02:29:15.518300,2022-07-03 02:29:17.510781,0 days 00:00:01.992481,10.0,0.4880940240797455,247,18838776,l1,0.00105845465830647,COMPLETE
417,0.7978485239432345,2022-07-03 02:43:36.398289,2022-07-03 02:43:38.551143,0 days 00:00:02.152854,9.8,0.3437180102147887,121,22763127,l1,0.004698091980204311,COMPLETE
27,0.7978485239432345,2022-07-03 02:29:23.187513,2022-07-03 02:29:25.320459,0 days 00:00:02.132946,10.0,0.5338799748334468,111,12147748,l1,0.007415916041017791,COMPLETE
150,0.7978485239432345,2022-07-03 02:33:31.297344,2022-07-03 02:33:33.551192,0 days 00:00:02.253848,10.0,0.9971007624007338,200,24938038,l1,0.004514807230845164,COMPLETE
552,0.7978485239432345,2022-07-03 02:48:59.121842,2022-07-03 02:49:01.687511,0 days 00:00:02.565669,10.0,0.22832302300771848,143,25225438,l1,0.010757453581989256,COMPLETE
380,0.7978485239432345,2022-07-03 02:42:14.347976,2022-07-03 02:42:16.820472,0 days 00:00:02.472496,9.8,0.7071194595247671,148,42445628,l1,0.006700516461247881,COMPLETE
375,0.7978485239432345,2022-07-03 02:42:02.893735,2022-07-03 02:42:04.948555,0 days 00:00:02.054820,10.0,0.7774569243172735,238,21422002,l1,0.008421350633565463,COMPLETE
688,0.7978485239432345,2022-07-03 02:54:49.947124,2022-07-03 02:54:52.016082,0 days 00:00:02.068958,9.8,0.36150724150567126,191,9236647,l1,0.003544785872768806,COMPLETE
767,0.7978485239432345,2022-07-03 02:57:52.960753,2022-07-03 02:57:55.645062,0 days 00:00:02.684309,9.8,0.5378977959607999,132,22607234,l1,0.006068729780560925,COMPLETE
715,0.7978485239432345,2022-07-03 02:55:51.496981,2022-07-03 02:55:53.813395,0 days 00:00:02.316414,9.8,0.4046325153311166,50,23860020,l1,0.0028694054750409755,COMPLETE
357,0.7978485239432345,2022-07-03 02:41:25.394099,2022-07-03 02:41:27.446829,0 days 00:00:02.052730,9.9,0.820257552460663,168,44886272,l1,0.0031999620085743693,COMPLETE
558,0.7978485239432345,2022-07-03 02:49:16.844525,2022-07-03 02:49:19.007523,0 days 00:00:02.162998,10.0,0.20144461096921598,157,33181023,l1,0.0035193485913202396,COMPLETE
344,0.7978485239432345,2022-07-03 02:40:49.063492,2022-07-03 02:40:51.525089,0 days 00:00:02.461597,10.0,0.21165251544870906,150,25938517,l1,0.005327600203414861,COMPLETE
717,0.7978485239432345,2022-07-03 02:55:54.605914,2022-07-03 02:55:57.048272,0 days 00:00:02.442358,10.0,0.18566038891289233,150,28567532,l1,0.0036662936601435307,COMPLETE
340,0.7978485239432345,2022-07-03 02:40:38.460202,2022-07-03 02:40:40.632449,0 days 00:00:02.172247,9.8,0.2448221007200168,153,26617142,l1,4.911630593755706e-05,COMPLETE
731,0.7978485239432345,2022-07-03 02:56:28.192510,2022-07-03 02:56:30.382746,0 days 00:00:02.190236,9.8,0.22818727384415943,144,30157153,l1,0.002722923810639044,COMPLETE
741,0.7978485239432345,2022-07-03 02:56:50.084888,2022-07-03 02:56:52.183612,0 days 00:00:02.098724,10.0,0.43113794049393106,132,34512741,l1,0.00501620985399794,COMPLETE
598,0.7978485239432345,2022-07-03 02:51:09.786107,2022-07-03 02:51:12.388275,0 days 00:00:02.602168,9.9,0.3902224200718102,259,25726410,l1,0.0059831231773279465,COMPLETE
400,0.7978485239432345,2022-07-03 02:43:00.575621,2022-07-03 02:43:02.912974,0 days 00:00:02.337353,9.8,0.39661176298038814,148,5310481,l1,0.003343259217600833,COMPLETE
800,0.7978485239432345,2022-07-03 03:00:08.493421,2022-07-03 03:00:10.640445,0 days 00:00:02.147024,10.0,0.5296272290240834,197,29327593,l1,0.006260243703039306,COMPLETE
31,0.7978485239432345,2022-07-03 02:29:32.874186,2022-07-03 02:29:34.760248,0 days 00:00:01.886062,10.0,0.7418379137608571,138,5558635,l1,0.002230686979494317,COMPLETE
470,0.7978485239432345,2022-07-03 02:45:46.877397,2022-07-03 02:45:49.321253,0 days 00:00:02.443856,9.8,0.4033316245011361,144,7695754,l1,0.004533855607383865,COMPLETE
638,0.7978485239432345,2022-07-03 02:52:47.454238,2022-07-03 02:52:49.803587,0 days 00:00:02.349349,10.0,0.3846648935880324,141,18362731,l1,0.0021221198130449426,COMPLETE
802,0.7978485239432345,2022-07-03 03:00:14.311655,2022-07-03 03:00:16.678040,0 days 00:00:02.366385,9.8,0.6054293498523106,229,31229277,l1,0.003819248906707437,COMPLETE
641,0.7978485239432345,2022-07-03 02:52:52.553324,2022-07-03 02:52:54.760521,0 days 00:00:02.207197,9.8,0.8326159272435396,94,37160459,l1,0.004707518257050274,COMPLETE
453,0.7978485239432345,2022-07-03 02:45:00.272346,2022-07-03 02:45:02.319945,0 days 00:00:02.047599,10.0,0.872947840498878,79,20256085,l1,0.011733339447786277,COMPLETE
240,0.7978485239432345,2022-07-03 02:36:58.633113,2022-07-03 02:37:00.994853,0 days 00:00:02.361740,9.8,0.3207630855051983,240,16769658,l1,0.006236915637972135,COMPLETE
498,0.7978485239432345,2022-07-03 02:46:50.296823,2022-07-03 02:46:52.554441,0 days 00:00:02.257618,10.0,0.3113891359676174,162,3736447,l1,0.007980029002438507,COMPLETE
752,0.7978485239432345,2022-07-03 02:57:14.341286,2022-07-03 02:57:16.718728,0 days 00:00:02.377442,9.9,0.36863575942036325,186,22946003,l1,0.006441208630022536,COMPLETE
245,0.7978485239432345,2022-07-03 02:37:08.665584,2022-07-03 02:37:10.882664,0 days 00:00:02.217080,10.0,0.434479898702833,53,23049571,l1,1.9561139831156173e-05,COMPLETE
670,0.7978485239432345,2022-07-03 02:53:59.758637,2022-07-03 02:54:02.243370,0 days 00:00:02.484733,10.0,0.45358499746607994,163,18977982,l1,0.0044112237602457575,COMPLETE
582,0.7978485239432345,2022-07-03 02:50:27.795041,2022-07-03 02:50:30.207532,0 days 00:00:02.412491,9.8,0.8944367476298439,128,24410557,l1,0.00949298941633242,COMPLETE
523,0.7978485239432345,2022-07-03 02:47:51.743733,2022-07-03 02:47:54.324353,0 days 00:00:02.580620,10.0,0.382815442429451,95,22680664,l1,0.0028377142614616113,COMPLETE
117,0.7978485239432345,2022-07-03 02:32:22.139281,2022-07-03 02:32:24.373418,0 days 00:00:02.234137,9.9,0.43350257111473567,201,18122616,l1,0.01523689370822955,COMPLETE
440,0.7978485239432345,2022-07-03 02:44:28.051538,2022-07-03 02:44:30.025255,0 days 00:00:01.973717,9.9,0.2495117489071743,357,22819072,l1,0.007988840210586974,COMPLETE
815,0.7978485239432345,2022-07-03 03:00:46.297622,2022-07-03 03:00:48.612102,0 days 00:00:02.314480,10.0,0.6224506485526822,366,28983288,l1,0.0021937306488018383,COMPLETE
531,0.7978485239432345,2022-07-03 02:48:09.554159,2022-07-03 02:48:11.906425,0 days 00:00:02.352266,9.8,0.4363578628945469,184,40718495,l1,0.007095234789525487,COMPLETE
757,0.7978485239432345,2022-07-03 02:57:28.727681,2022-07-03 02:57:31.421579,0 days 00:00:02.693898,10.0,0.8012099247520263,183,21980642,l1,0.002087808347387602,COMPLETE
394,0.7978333870875941,2022-07-03 02:42:44.762732,2022-07-03 02:42:46.706005,0 days 00:00:01.943273,9.6,0.2976935953005317,465,10654202,l1,0.010377702246731771,COMPLETE
718,0.7978333870875941,2022-07-03 02:55:57.048882,2022-07-03 02:55:59.624786,0 days 00:00:02.575904,9.6,0.3825490345675846,178,1153947,l1,0.006511953792137383,COMPLETE
411,0.7978333870875941,2022-07-03 02:43:24.789163,2022-07-03 02:43:27.275644,0 days 00:00:02.486481,9.6,0.3256755781239357,57,28489211,l1,0.004645291265489277,COMPLETE
744,0.7978333870875941,2022-07-03 02:56:56.682142,2022-07-03 02:56:59.057394,0 days 00:00:02.375252,9.6,0.34121304788022755,104,25997354,l1,0.0016828032068388747,COMPLETE
565,0.7978333870875941,2022-07-03 02:49:31.653461,2022-07-03 02:49:33.703418,0 days 00:00:02.049957,9.700000000000001,0.755576373273843,161,23022625,l1,0.007999541187528509,COMPLETE
338,0.7978333870875941,2022-07-03 02:40:32.277526,2022-07-03 02:40:34.756660,0 days 00:00:02.479134,9.700000000000001,0.4125731118894074,165,35561720,l1,0.0017239682550346418,COMPLETE
804,0.7978333870875941,2022-07-03 03:00:19.407027,2022-07-03 03:00:21.958995,0 days 00:00:02.551968,9.6,0.4858103610315159,192,33128964,l1,0.010674817865370617,COMPLETE
689,0.7978333870875941,2022-07-03 02:54:52.016628,2022-07-03 02:54:54.245392,0 days 00:00:02.228764,9.6,0.3720700400045556,172,10330419,l1,0.0050142560328513865,COMPLETE
743,0.7978333870875941,2022-07-03 02:56:54.228484,2022-07-03 02:56:56.681563,0 days 00:00:02.453079,9.700000000000001,0.39170820164441683,200,26559121,l1,0.00319995643120227,COMPLETE
569,0.7978333870875941,2022-07-03 02:49:43.098790,2022-07-03 02:49:45.256304,0 days 00:00:02.157514,9.700000000000001,0.33855666402243717,154,38076665,l1,0.0036842588262761024,COMPLETE
