iteration,recall,datetime_start,datetime_complete,duration,alpha,solver,state
575,0.8494828375286041,2022-06-13 22:37:06.968852,2022-06-13 22:37:07.964808,0 days 00:00:00.995956,2.7887806950498257,svd,COMPLETE
576,0.8494828375286041,2022-06-13 22:37:07.965285,2022-06-13 22:37:08.946854,0 days 00:00:00.981569,3.2432540416705677,svd,COMPLETE
577,0.8494828375286041,2022-06-13 22:37:08.947276,2022-06-13 22:37:09.921680,0 days 00:00:00.974404,3.0098371436137663,svd,COMPLETE
578,0.8494828375286041,2022-06-13 22:37:09.922160,2022-06-13 22:37:10.896103,0 days 00:00:00.973943,3.423081715562301,svd,COMPLETE
579,0.8494828375286041,2022-06-13 22:37:10.896675,2022-06-13 22:37:12.118758,0 days 00:00:01.222083,3.094659390642735,svd,COMPLETE
580,0.8494828375286041,2022-06-13 22:37:12.119216,2022-06-13 22:37:13.101468,0 days 00:00:00.982252,3.3795577594418447,svd,COMPLETE
581,0.8494828375286041,2022-06-13 22:37:13.101988,2022-06-13 22:37:14.057654,0 days 00:00:00.955666,2.9290937880043706,svd,COMPLETE
582,0.8494828375286041,2022-06-13 22:37:14.058118,2022-06-13 22:37:15.046090,0 days 00:00:00.987972,3.2917232196754904,svd,COMPLETE
583,0.8494828375286041,2022-06-13 22:37:15.046555,2022-06-13 22:37:16.021727,0 days 00:00:00.975172,3.471217709547199,svd,COMPLETE
557,0.8494828375286041,2022-06-13 22:36:49.676467,2022-06-13 22:36:50.671507,0 days 00:00:00.995040,3.1536728028857826,svd,COMPLETE
584,0.8494828375286041,2022-06-13 22:37:16.022195,2022-06-13 22:37:17.007553,0 days 00:00:00.985358,3.5209478266735657,svd,COMPLETE
556,0.8494828375286041,2022-06-13 22:36:48.658553,2022-06-13 22:36:49.675985,0 days 00:00:01.017432,2.544123338856035,svd,COMPLETE
554,0.8494828375286041,2022-06-13 22:36:46.416717,2022-06-13 22:36:47.407775,0 days 00:00:00.991058,2.029800284651348,svd,COMPLETE
528,0.8494828375286041,2022-06-13 22:36:21.168158,2022-06-13 22:36:22.139282,0 days 00:00:00.971124,1.8015101808169187,svd,COMPLETE
529,0.8494828375286041,2022-06-13 22:36:22.139732,2022-06-13 22:36:23.350681,0 days 00:00:01.210949,1.5315036476188018,svd,COMPLETE
530,0.8494828375286041,2022-06-13 22:36:23.351131,2022-06-13 22:36:24.333577,0 days 00:00:00.982446,1.2661763060009916,svd,COMPLETE
531,0.8494828375286041,2022-06-13 22:36:24.334042,2022-06-13 22:36:25.281885,0 days 00:00:00.947843,1.7623589238611634,svd,COMPLETE
532,0.8494828375286041,2022-06-13 22:36:25.282322,2022-06-13 22:36:26.252017,0 days 00:00:00.969695,1.1979162000670112,svd,COMPLETE
533,0.8494828375286041,2022-06-13 22:36:26.252444,2022-06-13 22:36:27.229205,0 days 00:00:00.976761,1.3425980664631507,svd,COMPLETE
534,0.8494828375286041,2022-06-13 22:36:27.229684,2022-06-13 22:36:28.200749,0 days 00:00:00.971065,1.8719193594041788,svd,COMPLETE
535,0.8494828375286041,2022-06-13 22:36:28.201344,2022-06-13 22:36:29.171571,0 days 00:00:00.970227,1.716877674679734,svd,COMPLETE
536,0.8494828375286041,2022-06-13 22:36:29.172033,2022-06-13 22:36:30.137334,0 days 00:00:00.965301,1.7427952275839083,svd,COMPLETE
537,0.8494828375286041,2022-06-13 22:36:30.137790,2022-06-13 22:36:31.110195,0 days 00:00:00.972405,1.8933278436684338,svd,COMPLETE
538,0.8494828375286041,2022-06-13 22:36:31.110639,2022-06-13 22:36:32.088748,0 days 00:00:00.978109,1.9614858432791005,svd,COMPLETE
539,0.8494828375286041,2022-06-13 22:36:32.089168,2022-06-13 22:36:33.061812,0 days 00:00:00.972644,2.1047006407520588,svd,COMPLETE
540,0.8494828375286041,2022-06-13 22:36:33.062297,2022-06-13 22:36:34.035335,0 days 00:00:00.973038,2.0260507746755216,svd,COMPLETE
541,0.8494828375286041,2022-06-13 22:36:34.035775,2022-06-13 22:36:35.011630,0 days 00:00:00.975855,2.2134026123240673,svd,COMPLETE
542,0.8494828375286041,2022-06-13 22:36:35.012048,2022-06-13 22:36:35.991097,0 days 00:00:00.979049,2.0212431206946646,svd,COMPLETE
543,0.8494828375286041,2022-06-13 22:36:35.991618,2022-06-13 22:36:36.973619,0 days 00:00:00.982001,2.147519939141682,svd,COMPLETE
544,0.8494828375286041,2022-06-13 22:36:36.974041,2022-06-13 22:36:37.955726,0 days 00:00:00.981685,2.2360252857346796,svd,COMPLETE
545,0.8494828375286041,2022-06-13 22:36:37.956212,2022-06-13 22:36:38.944372,0 days 00:00:00.988160,2.3583630794773183,svd,COMPLETE
547,0.8494828375286041,2022-06-13 22:36:39.565787,2022-06-13 22:36:40.542843,0 days 00:00:00.977056,2.383578590997261,svd,COMPLETE
548,0.8494828375286041,2022-06-13 22:36:40.543354,2022-06-13 22:36:41.516882,0 days 00:00:00.973528,1.9018485696355412,svd,COMPLETE
549,0.8494828375286041,2022-06-13 22:36:41.517490,2022-06-13 22:36:42.501241,0 days 00:00:00.983751,2.459475507105041,svd,COMPLETE
550,0.8494828375286041,2022-06-13 22:36:42.501728,2022-06-13 22:36:43.473540,0 days 00:00:00.971812,1.797293941786655,svd,COMPLETE
551,0.8494828375286041,2022-06-13 22:36:43.473992,2022-06-13 22:36:44.458271,0 days 00:00:00.984279,1.9549481724327407,svd,COMPLETE
552,0.8494828375286041,2022-06-13 22:36:44.458759,2022-06-13 22:36:45.434719,0 days 00:00:00.975960,2.219628232698572,svd,COMPLETE
553,0.8494828375286041,2022-06-13 22:36:45.435162,2022-06-13 22:36:46.416001,0 days 00:00:00.980839,2.466564903215911,svd,COMPLETE
555,0.8494828375286041,2022-06-13 22:36:47.408232,2022-06-13 22:36:48.657922,0 days 00:00:01.249690,2.616487681035982,svd,COMPLETE
586,0.8494828375286041,2022-06-13 22:37:17.660941,2022-06-13 22:37:18.655432,0 days 00:00:00.994491,3.1837757059705813,svd,COMPLETE
587,0.8494828375286041,2022-06-13 22:37:18.655976,2022-06-13 22:37:19.638795,0 days 00:00:00.982819,3.3160675874744636,svd,COMPLETE
588,0.8494828375286041,2022-06-13 22:37:19.639244,2022-06-13 22:37:20.624515,0 days 00:00:00.985271,3.1490285520464605,svd,COMPLETE
620,0.8494828375286041,2022-06-13 22:37:51.171098,2022-06-13 22:37:52.157395,0 days 00:00:00.986297,4.439562607984716,svd,COMPLETE
621,0.8494828375286041,2022-06-13 22:37:52.157923,2022-06-13 22:37:53.146818,0 days 00:00:00.988895,4.515122454441112,svd,COMPLETE
622,0.8494828375286041,2022-06-13 22:37:53.147275,2022-06-13 22:37:54.145450,0 days 00:00:00.998175,4.673283221621317,svd,COMPLETE
623,0.8494828375286041,2022-06-13 22:37:54.146026,2022-06-13 22:37:55.170102,0 days 00:00:01.024076,4.640527134078442,svd,COMPLETE
625,0.8494828375286041,2022-06-13 22:37:55.808422,2022-06-13 22:37:57.062287,0 days 00:00:01.253865,4.6980736506059175,svd,COMPLETE
626,0.8494828375286041,2022-06-13 22:37:57.062811,2022-06-13 22:37:58.022971,0 days 00:00:00.960160,4.475660594139954,svd,COMPLETE
627,0.8494828375286041,2022-06-13 22:37:58.023457,2022-06-13 22:37:59.011718,0 days 00:00:00.988261,4.348109586723201,svd,COMPLETE
629,0.8494828375286041,2022-06-13 22:38:00.001431,2022-06-13 22:38:00.998975,0 days 00:00:00.997544,3.8472306482007284,svd,COMPLETE
630,0.8494828375286041,2022-06-13 22:38:00.999439,2022-06-13 22:38:01.986861,0 days 00:00:00.987422,3.6657883525239043,svd,COMPLETE
631,0.8494828375286041,2022-06-13 22:38:01.987346,2022-06-13 22:38:02.974360,0 days 00:00:00.987014,4.780100138090683,svd,COMPLETE
632,0.8494828375286041,2022-06-13 22:38:02.974845,2022-06-13 22:38:03.967517,0 days 00:00:00.992672,4.703398118332853,svd,COMPLETE
633,0.8494828375286041,2022-06-13 22:38:03.968101,2022-06-13 22:38:04.959521,0 days 00:00:00.991420,4.839796501384416,svd,COMPLETE
634,0.8494828375286041,2022-06-13 22:38:04.959993,2022-06-13 22:38:05.953833,0 days 00:00:00.993840,4.609174654156282,svd,COMPLETE
635,0.8494828375286041,2022-06-13 22:38:05.954331,2022-06-13 22:38:06.952833,0 days 00:00:00.998502,5.010897905330523,svd,COMPLETE
636,0.8494828375286041,2022-06-13 22:38:06.953330,2022-06-13 22:38:07.942166,0 days 00:00:00.988836,4.902969892239689,svd,COMPLETE
637,0.8494828375286041,2022-06-13 22:38:07.942730,2022-06-13 22:38:08.937169,0 days 00:00:00.994439,5.138480769436985,svd,COMPLETE
638,0.8494828375286041,2022-06-13 22:38:08.937671,2022-06-13 22:38:09.929363,0 days 00:00:00.991692,4.8296833373357835,svd,COMPLETE
639,0.8494828375286041,2022-06-13 22:38:09.929905,2022-06-13 22:38:10.931376,0 days 00:00:01.001471,4.8913109766208125,svd,COMPLETE
640,0.8494828375286041,2022-06-13 22:38:10.931917,2022-06-13 22:38:11.928155,0 days 00:00:00.996238,4.974075472861204,svd,COMPLETE
641,0.8494828375286041,2022-06-13 22:38:11.928666,2022-06-13 22:38:12.928103,0 days 00:00:00.999437,5.179808646588081,svd,COMPLETE
642,0.8494828375286041,2022-06-13 22:38:12.928704,2022-06-13 22:38:13.959087,0 days 00:00:01.030383,5.079829222263956,svd,COMPLETE
644,0.8494828375286041,2022-06-13 22:38:14.590103,2022-06-13 22:38:15.593965,0 days 00:00:01.003862,4.70892776027705,svd,COMPLETE
645,0.8494828375286041,2022-06-13 22:38:15.594462,2022-06-13 22:38:16.584998,0 days 00:00:00.990536,5.065486280235253,svd,COMPLETE
646,0.8494828375286041,2022-06-13 22:38:16.585656,2022-06-13 22:38:17.582657,0 days 00:00:00.997001,5.250359273916097,svd,COMPLETE
647,0.8494828375286041,2022-06-13 22:38:17.583290,2022-06-13 22:38:18.822754,0 days 00:00:01.239464,4.831000843753554,svd,COMPLETE
619,0.8494828375286041,2022-06-13 22:37:50.176793,2022-06-13 22:37:51.170556,0 days 00:00:00.993763,4.003028762711561,svd,COMPLETE
618,0.8494828375286041,2022-06-13 22:37:49.189691,2022-06-13 22:37:50.176327,0 days 00:00:00.986636,4.206449268591943,svd,COMPLETE
617,0.8494828375286041,2022-06-13 22:37:48.197620,2022-06-13 22:37:49.189180,0 days 00:00:00.991560,4.4380510586347075,svd,COMPLETE
616,0.8494828375286041,2022-06-13 22:37:47.194384,2022-06-13 22:37:48.197084,0 days 00:00:01.002700,4.052191295268699,svd,COMPLETE
589,0.8494828375286041,2022-06-13 22:37:20.625062,2022-06-13 22:37:21.604846,0 days 00:00:00.979784,2.6837627986776234,svd,COMPLETE
590,0.8494828375286041,2022-06-13 22:37:21.605356,2022-06-13 22:37:22.583934,0 days 00:00:00.978578,3.751030367853804,svd,COMPLETE
591,0.8494828375286041,2022-06-13 22:37:22.584414,2022-06-13 22:37:23.574770,0 days 00:00:00.990356,3.632411352221582,svd,COMPLETE
592,0.8494828375286041,2022-06-13 22:37:23.575222,2022-06-13 22:37:24.564639,0 days 00:00:00.989417,3.7710039940974474,svd,COMPLETE
593,0.8494828375286041,2022-06-13 22:37:24.565101,2022-06-13 22:37:25.550029,0 days 00:00:00.984928,3.950412655759571,svd,COMPLETE
594,0.8494828375286041,2022-06-13 22:37:25.550523,2022-06-13 22:37:26.531670,0 days 00:00:00.981147,3.69862369309477,svd,COMPLETE
595,0.8494828375286041,2022-06-13 22:37:26.532128,2022-06-13 22:37:27.516293,0 days 00:00:00.984165,4.038824732757938,svd,COMPLETE
596,0.8494828375286041,2022-06-13 22:37:27.516774,2022-06-13 22:37:28.506994,0 days 00:00:00.990220,3.796026785319601,svd,COMPLETE
597,0.8494828375286041,2022-06-13 22:37:28.507486,2022-06-13 22:37:29.493955,0 days 00:00:00.986469,3.8140923937669826,svd,COMPLETE
598,0.8494828375286041,2022-06-13 22:37:29.494491,2022-06-13 22:37:30.482045,0 days 00:00:00.987554,3.9486279151400074,svd,COMPLETE
599,0.8494828375286041,2022-06-13 22:37:30.482768,2022-06-13 22:37:31.465480,0 days 00:00:00.982712,4.093876714474505,svd,COMPLETE
600,0.8494828375286041,2022-06-13 22:37:31.465989,2022-06-13 22:37:32.453558,0 days 00:00:00.987569,4.219803557047581,svd,COMPLETE
649,0.8494828375286041,2022-06-13 22:38:19.806972,2022-06-13 22:38:20.808136,0 days 00:00:01.001164,5.240400271446604,svd,COMPLETE
601,0.8494828375286041,2022-06-13 22:37:32.454024,2022-06-13 22:37:33.437131,0 days 00:00:00.983107,4.162351249387268,svd,COMPLETE
603,0.8494828375286041,2022-06-13 22:37:34.432913,2022-06-13 22:37:35.669153,0 days 00:00:01.236240,4.1371657702721505,svd,COMPLETE
605,0.8494828375286041,2022-06-13 22:37:36.295827,2022-06-13 22:37:37.278988,0 days 00:00:00.983161,3.9063549028916436,svd,COMPLETE
606,0.8494828375286041,2022-06-13 22:37:37.279444,2022-06-13 22:37:38.267146,0 days 00:00:00.987702,4.046889306207142,svd,COMPLETE
607,0.8494828375286041,2022-06-13 22:37:38.267641,2022-06-13 22:37:39.256216,0 days 00:00:00.988575,4.264536914322565,svd,COMPLETE
608,0.8494828375286041,2022-06-13 22:37:39.256711,2022-06-13 22:37:40.244637,0 days 00:00:00.987926,3.7119368157895893,svd,COMPLETE
609,0.8494828375286041,2022-06-13 22:37:40.245201,2022-06-13 22:37:41.230148,0 days 00:00:00.984947,3.852745756033093,svd,COMPLETE
610,0.8494828375286041,2022-06-13 22:37:41.230641,2022-06-13 22:37:42.225627,0 days 00:00:00.994986,4.230337815479857,svd,COMPLETE
611,0.8494828375286041,2022-06-13 22:37:42.226095,2022-06-13 22:37:43.207138,0 days 00:00:00.981043,4.086636606922052,svd,COMPLETE
612,0.8494828375286041,2022-06-13 22:37:43.207765,2022-06-13 22:37:44.197859,0 days 00:00:00.990094,3.5604459779562565,svd,COMPLETE
613,0.8494828375286041,2022-06-13 22:37:44.198374,2022-06-13 22:37:45.201569,0 days 00:00:01.003195,4.401604657274607,svd,COMPLETE
614,0.8494828375286041,2022-06-13 22:37:45.202058,2022-06-13 22:37:46.196275,0 days 00:00:00.994217,4.538084848734254,svd,COMPLETE
615,0.8494828375286041,2022-06-13 22:37:46.196859,2022-06-13 22:37:47.193884,0 days 00:00:00.997025,4.339809406559309,svd,COMPLETE
602,0.8494828375286041,2022-06-13 22:37:33.437679,2022-06-13 22:37:34.432424,0 days 00:00:00.994745,3.9014929440478974,svd,COMPLETE
742,0.8494828375286041,2022-06-13 22:39:52.923832,2022-06-13 22:39:54.185846,0 days 00:00:01.262014,0.7403109807348507,svd,COMPLETE
0,0.8494828375286041,2022-06-13 22:28:32.961305,2022-06-13 22:28:33.844263,0 days 00:00:00.882958,0.8907411415967548,svd,COMPLETE
744,0.8494828375286041,2022-06-13 22:39:55.226589,2022-06-13 22:39:56.305777,0 days 00:00:01.079188,0.7296555303739797,svd,COMPLETE
905,0.8494828375286041,2022-06-13 22:42:42.414705,2022-06-13 22:42:43.467329,0 days 00:00:01.052624,4.183809422016374,svd,COMPLETE
906,0.8494828375286041,2022-06-13 22:42:43.468036,2022-06-13 22:42:44.518772,0 days 00:00:01.050736,3.921656015393637,svd,COMPLETE
907,0.8494828375286041,2022-06-13 22:42:44.519446,2022-06-13 22:42:45.587042,0 days 00:00:01.067596,4.11469720472534,svd,COMPLETE
908,0.8494828375286041,2022-06-13 22:42:45.587879,2022-06-13 22:42:46.650911,0 days 00:00:01.063032,4.205259326194279,svd,COMPLETE
909,0.8494828375286041,2022-06-13 22:42:46.651538,2022-06-13 22:42:47.708969,0 days 00:00:01.057431,3.9666508171595756,svd,COMPLETE
910,0.8494828375286041,2022-06-13 22:42:47.709657,2022-06-13 22:42:48.768205,0 days 00:00:01.058548,3.9461734944492113,svd,COMPLETE
911,0.8494828375286041,2022-06-13 22:42:48.768878,2022-06-13 22:42:49.834065,0 days 00:00:01.065187,4.24619212865633,svd,COMPLETE
912,0.8494828375286041,2022-06-13 22:42:49.834766,2022-06-13 22:42:51.116722,0 days 00:00:01.281956,4.228440637253785,svd,COMPLETE
914,0.8494828375286041,2022-06-13 22:42:51.803563,2022-06-13 22:42:52.872627,0 days 00:00:01.069064,4.318973819680998,svd,COMPLETE
915,0.8494828375286041,2022-06-13 22:42:52.873341,2022-06-13 22:42:53.934816,0 days 00:00:01.061475,3.902999699209981,svd,COMPLETE
916,0.8494828375286041,2022-06-13 22:42:53.935510,2022-06-13 22:42:55.004495,0 days 00:00:01.068985,4.136758642890535,svd,COMPLETE
917,0.8494828375286041,2022-06-13 22:42:55.005310,2022-06-13 22:42:56.061725,0 days 00:00:01.056415,3.812974500149327,svd,COMPLETE
904,0.8494828375286041,2022-06-13 22:42:41.362152,2022-06-13 22:42:42.413976,0 days 00:00:01.051824,3.95149864878967,svd,COMPLETE
918,0.8494828375286041,2022-06-13 22:42:56.062377,2022-06-13 22:42:57.126531,0 days 00:00:01.064154,4.324181652940968,svd,COMPLETE
920,0.8494828375286041,2022-06-13 22:42:58.181558,2022-06-13 22:42:59.253451,0 days 00:00:01.071893,4.427846774480587,svd,COMPLETE
921,0.8494828375286041,2022-06-13 22:42:59.254221,2022-06-13 22:43:00.372558,0 days 00:00:01.118337,4.477410337401443,svd,COMPLETE
922,0.8494828375286041,2022-06-13 22:43:00.373331,2022-06-13 22:43:01.463105,0 days 00:00:01.089774,4.139165658962281,svd,COMPLETE
923,0.8494828375286041,2022-06-13 22:43:01.463879,2022-06-13 22:43:02.528406,0 days 00:00:01.064527,4.3798627731886635,svd,COMPLETE
924,0.8494828375286041,2022-06-13 22:43:02.529145,2022-06-13 22:43:03.834098,0 days 00:00:01.304953,4.479238616645336,svd,COMPLETE
925,0.8494828375286041,2022-06-13 22:43:03.834816,2022-06-13 22:43:04.904971,0 days 00:00:01.070155,4.251065819365841,svd,COMPLETE
926,0.8494828375286041,2022-06-13 22:43:04.905690,2022-06-13 22:43:05.972860,0 days 00:00:01.067170,4.11068452549823,svd,COMPLETE
927,0.8494828375286041,2022-06-13 22:43:05.973591,2022-06-13 22:43:07.037286,0 days 00:00:01.063695,4.137666887602434,svd,COMPLETE
928,0.8494828375286041,2022-06-13 22:43:07.037987,2022-06-13 22:43:08.092789,0 days 00:00:01.054802,4.501227692775498,svd,COMPLETE
929,0.8494828375286041,2022-06-13 22:43:08.093531,2022-06-13 22:43:09.154975,0 days 00:00:01.061444,4.410428314945555,svd,COMPLETE
930,0.8494828375286041,2022-06-13 22:43:09.155742,2022-06-13 22:43:10.219898,0 days 00:00:01.064156,4.525505021811991,svd,COMPLETE
931,0.8494828375286041,2022-06-13 22:43:10.220607,2022-06-13 22:43:11.275709,0 days 00:00:01.055102,4.608793086102917,svd,COMPLETE
919,0.8494828375286041,2022-06-13 22:42:57.127304,2022-06-13 22:42:58.180836,0 days 00:00:01.053532,4.301404206127858,svd,COMPLETE
933,0.8494828375286041,2022-06-13 22:43:11.976783,2022-06-13 22:43:13.053010,0 days 00:00:01.076227,4.604281897844965,svd,COMPLETE
903,0.8494828375286041,2022-06-13 22:42:40.308711,2022-06-13 22:42:41.361449,0 days 00:00:01.052738,4.09512315399333,svd,COMPLETE
901,0.8494828375286041,2022-06-13 22:42:38.185188,2022-06-13 22:42:39.241581,0 days 00:00:01.056393,4.056345349968149,svd,COMPLETE
873,0.8494828375286041,2022-06-13 22:42:08.878085,2022-06-13 22:42:09.926574,0 days 00:00:01.048489,3.4048819461031106,svd,COMPLETE
874,0.8494828375286041,2022-06-13 22:42:09.927222,2022-06-13 22:42:10.974957,0 days 00:00:01.047735,3.445922265056494,svd,COMPLETE
876,0.8494828375286041,2022-06-13 22:42:11.661596,2022-06-13 22:42:12.715331,0 days 00:00:01.053735,3.4004088100897216,svd,COMPLETE
877,0.8494828375286041,2022-06-13 22:42:12.716093,2022-06-13 22:42:13.765405,0 days 00:00:01.049312,3.2214837995670234,svd,COMPLETE
878,0.8494828375286041,2022-06-13 22:42:13.766195,2022-06-13 22:42:14.816561,0 days 00:00:01.050366,3.448709878101304,svd,COMPLETE
879,0.8494828375286041,2022-06-13 22:42:14.817312,2022-06-13 22:42:15.874680,0 days 00:00:01.057368,3.2306062730846916,svd,COMPLETE
880,0.8494828375286041,2022-06-13 22:42:15.875319,2022-06-13 22:42:16.933020,0 days 00:00:01.057701,3.5011562375269887,svd,COMPLETE
881,0.8494828375286041,2022-06-13 22:42:16.933771,2022-06-13 22:42:17.992427,0 days 00:00:01.058656,3.3361439213970265,svd,COMPLETE
882,0.8494828375286041,2022-06-13 22:42:17.993088,2022-06-13 22:42:19.049975,0 days 00:00:01.056887,3.181787696214716,svd,COMPLETE
883,0.8494828375286041,2022-06-13 22:42:19.050683,2022-06-13 22:42:20.096268,0 days 00:00:01.045585,3.437034776830936,svd,COMPLETE
884,0.8494828375286041,2022-06-13 22:42:20.096918,2022-06-13 22:42:21.133748,0 days 00:00:01.036830,3.5511695888809145,svd,COMPLETE
885,0.8494828375286041,2022-06-13 22:42:21.134436,2022-06-13 22:42:22.404208,0 days 00:00:01.269772,3.568924669441013,svd,COMPLETE
902,0.8494828375286041,2022-06-13 22:42:39.242255,2022-06-13 22:42:40.308014,0 days 00:00:01.065759,4.078597661176217,svd,COMPLETE
886,0.8494828375286041,2022-06-13 22:42:22.404959,2022-06-13 22:42:23.454785,0 days 00:00:01.049826,3.57949361739928,svd,COMPLETE
888,0.8494828375286041,2022-06-13 22:42:24.523793,2022-06-13 22:42:25.579124,0 days 00:00:01.055331,3.7282871904085684,svd,COMPLETE
889,0.8494828375286041,2022-06-13 22:42:25.579921,2022-06-13 22:42:26.632380,0 days 00:00:01.052459,3.690233780482444,svd,COMPLETE
890,0.8494828375286041,2022-06-13 22:42:26.633013,2022-06-13 22:42:27.696745,0 days 00:00:01.063732,3.6816682426178335,svd,COMPLETE
891,0.8494828375286041,2022-06-13 22:42:27.697450,2022-06-13 22:42:28.758848,0 days 00:00:01.061398,3.7858297686806224,svd,COMPLETE
892,0.8494828375286041,2022-06-13 22:42:28.759600,2022-06-13 22:42:29.811319,0 days 00:00:01.051719,3.8033602024186832,svd,COMPLETE
893,0.8494828375286041,2022-06-13 22:42:29.812003,2022-06-13 22:42:30.869861,0 days 00:00:01.057858,3.80608611750325,svd,COMPLETE
895,0.8494828375286041,2022-06-13 22:42:31.570888,2022-06-13 22:42:32.640597,0 days 00:00:01.069709,3.8375683484232357,svd,COMPLETE
896,0.8494828375286041,2022-06-13 22:42:32.641297,2022-06-13 22:42:33.692486,0 days 00:00:01.051189,3.878861118970452,svd,COMPLETE
897,0.8494828375286041,2022-06-13 22:42:33.693177,2022-06-13 22:42:34.752683,0 days 00:00:01.059506,3.9122290552643935,svd,COMPLETE
898,0.8494828375286041,2022-06-13 22:42:34.753377,2022-06-13 22:42:36.079174,0 days 00:00:01.325797,4.064965503627179,svd,COMPLETE
899,0.8494828375286041,2022-06-13 22:42:36.079865,2022-06-13 22:42:37.116667,0 days 00:00:01.036802,3.5675163417513818,svd,COMPLETE
900,0.8494828375286041,2022-06-13 22:42:37.117378,2022-06-13 22:42:38.184420,0 days 00:00:01.067042,3.6051344114865818,svd,COMPLETE
887,0.8494828375286041,2022-06-13 22:42:23.455494,2022-06-13 22:42:24.523104,0 days 00:00:01.067610,3.5559054919233573,svd,COMPLETE
934,0.8494828375286041,2022-06-13 22:43:13.053680,2022-06-13 22:43:14.114930,0 days 00:00:01.061250,4.620395881676379,svd,COMPLETE
935,0.8494828375286041,2022-06-13 22:43:14.115610,2022-06-13 22:43:15.172057,0 days 00:00:01.056447,4.6128617447950075,svd,COMPLETE
936,0.8494828375286041,2022-06-13 22:43:15.172827,2022-06-13 22:43:16.253824,0 days 00:00:01.080997,4.392076554840884,svd,COMPLETE
969,0.8494828375286041,2022-06-13 22:43:50.944040,2022-06-13 22:43:52.021523,0 days 00:00:01.077483,4.853610298930122,svd,COMPLETE
970,0.8494828375286041,2022-06-13 22:43:52.022193,2022-06-13 22:43:53.092357,0 days 00:00:01.070164,5.108916896069987,svd,COMPLETE
972,0.8494828375286041,2022-06-13 22:43:53.809377,2022-06-13 22:43:54.882721,0 days 00:00:01.073344,5.094904409986555,svd,COMPLETE
973,0.8494828375286041,2022-06-13 22:43:54.883406,2022-06-13 22:43:55.970951,0 days 00:00:01.087545,5.200781594553766,svd,COMPLETE
974,0.8494828375286041,2022-06-13 22:43:55.971690,2022-06-13 22:43:57.048817,0 days 00:00:01.077127,5.218613730137208,svd,COMPLETE
975,0.8494828375286041,2022-06-13 22:43:57.049489,2022-06-13 22:43:58.340737,0 days 00:00:01.291248,4.912373883755767,svd,COMPLETE
976,0.8494828375286041,2022-06-13 22:43:58.341420,2022-06-13 22:43:59.410301,0 days 00:00:01.068881,5.137089584031296,svd,COMPLETE
977,0.8494828375286041,2022-06-13 22:43:59.411048,2022-06-13 22:44:00.484208,0 days 00:00:01.073160,4.922065224537608,svd,COMPLETE
978,0.8494828375286041,2022-06-13 22:44:00.484981,2022-06-13 22:44:01.550093,0 days 00:00:01.065112,5.076331661670496,svd,COMPLETE
979,0.8494828375286041,2022-06-13 22:44:01.550891,2022-06-13 22:44:02.632531,0 days 00:00:01.081640,5.234005356113785,svd,COMPLETE
980,0.8494828375286041,2022-06-13 22:44:02.633341,2022-06-13 22:44:03.709598,0 days 00:00:01.076257,5.136547107164537,svd,COMPLETE
981,0.8494828375286041,2022-06-13 22:44:03.710278,2022-06-13 22:44:04.807062,0 days 00:00:01.096784,5.282809061902972,svd,COMPLETE
968,0.8494828375286041,2022-06-13 22:43:49.868363,2022-06-13 22:43:50.943258,0 days 00:00:01.074895,5.057355205067888,svd,COMPLETE
982,0.8494828375286041,2022-06-13 22:44:04.807901,2022-06-13 22:44:05.903288,0 days 00:00:01.095387,5.262529926850998,svd,COMPLETE
984,0.8494828375286041,2022-06-13 22:44:07.005043,2022-06-13 22:44:08.080583,0 days 00:00:01.075540,5.055628395235127,svd,COMPLETE
985,0.8494828375286041,2022-06-13 22:44:08.081356,2022-06-13 22:44:09.157399,0 days 00:00:01.076043,5.330197286676506,svd,COMPLETE
986,0.8494828375286041,2022-06-13 22:44:09.158170,2022-06-13 22:44:10.448207,0 days 00:00:01.290037,5.179421114779745,svd,COMPLETE
987,0.8494828375286041,2022-06-13 22:44:10.448915,2022-06-13 22:44:11.522298,0 days 00:00:01.073383,5.29722507433955,svd,COMPLETE
989,0.8494828375286041,2022-06-13 22:44:12.596012,2022-06-13 22:44:13.664967,0 days 00:00:01.068955,5.174801047298276,svd,COMPLETE
990,0.8494828375286041,2022-06-13 22:44:13.665651,2022-06-13 22:44:14.755909,0 days 00:00:01.090258,5.424899358639817,svd,COMPLETE
992,0.8494828375286041,2022-06-13 22:44:15.486131,2022-06-13 22:44:16.563834,0 days 00:00:01.077703,5.306480486266527,svd,COMPLETE
993,0.8494828375286041,2022-06-13 22:44:16.564521,2022-06-13 22:44:17.653773,0 days 00:00:01.089252,5.449861179979199,svd,COMPLETE
994,0.8494828375286041,2022-06-13 22:44:17.654486,2022-06-13 22:44:18.732548,0 days 00:00:01.078062,5.38477758017407,svd,COMPLETE
995,0.8494828375286041,2022-06-13 22:44:18.733257,2022-06-13 22:44:19.815189,0 days 00:00:01.081932,5.482772319373981,svd,COMPLETE
996,0.8494828375286041,2022-06-13 22:44:19.815941,2022-06-13 22:44:20.896205,0 days 00:00:01.080264,5.390916914410425,svd,COMPLETE
997,0.8494828375286041,2022-06-13 22:44:20.897072,2022-06-13 22:44:21.975612,0 days 00:00:01.078540,5.3122032753274855,svd,COMPLETE
