iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
1772,0.5,2022-06-12 21:21:24.211154,2022-06-12 21:21:25.275070,0 days 00:00:01.063916,0.3915133660711453,True,0.5477439880989297,1547592.0,True,random,0.07934975393409648,COMPLETE
5,0.5,2022-06-12 19:11:30.537674,2022-06-12 19:11:30.890065,0 days 00:00:00.352391,1.401975740748655,True,0.9865938503215502,7238875.0,True,random,0.08602686964655153,COMPLETE
4,0.5,2022-06-12 19:11:30.152243,2022-06-12 19:11:30.537581,0 days 00:00:00.385338,1.7814077873930596,True,0.7263523491167789,4348830.0,True,random,0.09396928211877563,COMPLETE
3,0.5,2022-06-12 19:11:29.812497,2022-06-12 19:11:30.152148,0 days 00:00:00.339651,0.5849341185714583,False,0.9275274281057935,3831572.0,True,cyclic,0.06376937136377159,COMPLETE
310,0.5,2022-06-12 19:14:16.390056,2022-06-12 19:14:16.874862,0 days 00:00:00.484806,0.6210225990424364,True,0.44103344690011453,6465168.0,True,random,0.06633002629596098,COMPLETE
1620,0.5,2022-06-12 21:18:25.696628,2022-06-12 21:18:26.653790,0 days 00:00:00.957162,0.36341663283814035,True,0.5499482780488449,1827339.0,True,random,0.07297669907287811,COMPLETE
995,0.5,2022-06-12 19:22:39.103478,2022-06-12 19:22:39.891849,0 days 00:00:00.788371,0.4624753024838537,True,0.4713181242222391,2304772.0,True,random,0.06733250793473558,COMPLETE
429,0.5,2022-06-12 19:15:29.996632,2022-06-12 19:15:30.525817,0 days 00:00:00.529185,0.5750377190251573,True,0.4271077548937875,6839350.0,True,random,0.07872514826271297,COMPLETE
1809,0.5,2022-06-12 21:22:09.105744,2022-06-12 21:22:10.157303,0 days 00:00:01.051559,0.44908392475506886,True,0.5076074070879366,5524416.0,True,random,0.07572580628159639,COMPLETE
1525,0.5,2022-06-12 21:16:40.176183,2022-06-12 21:16:41.092878,0 days 00:00:00.916695,0.3593057017641783,True,0.5999213325521129,2808837.0,True,random,0.07421246875974392,COMPLETE
509,0.5,2022-06-12 19:16:22.826270,2022-06-12 19:16:23.389149,0 days 00:00:00.562879,0.5217503256770618,True,0.647198849026421,5361714.0,True,random,0.0703097809661912,COMPLETE
1545,0.5,2022-06-12 21:17:01.784582,2022-06-12 21:17:02.942674,0 days 00:00:01.158092,0.36939637483831095,True,0.5383969572956819,2257120.0,True,random,0.07825031082131248,COMPLETE
47,0.5,2022-06-12 19:11:53.546652,2022-06-12 19:11:53.939463,0 days 00:00:00.392811,0.007787061983612731,True,0.559887308181624,5911199.0,True,random,0.039755780703276546,COMPLETE
490,0.5,2022-06-12 19:16:10.070713,2022-06-12 19:16:10.624652,0 days 00:00:00.553939,0.5708987090145072,True,0.4949755325991996,5156257.0,True,random,0.0557663869608777,COMPLETE
