iteration,precision,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
2251,0.0,2022-06-13 03:21:22.130764,2022-06-13 03:21:23.693779,0 days 00:00:01.563015,1.8904850537200433,True,0.9999420531789874,7842364.0,True,random,0.030349212317057072,COMPLETE
320,0.0,2022-06-12 19:47:11.388243,2022-06-12 19:47:11.940401,0 days 00:00:00.552158,1.7146360641066063,True,0.8326410407923388,9645529.0,True,random,0.024248427776683398,COMPLETE
4719,0.0,2022-06-13 16:26:27.830068,2022-06-13 16:26:30.541089,0 days 00:00:02.711021,1.9614792596168302,True,0.9816219379566287,5161965.0,True,random,0.01915931378749601,COMPLETE
298,0.0,2022-06-12 19:46:57.243260,2022-06-12 19:46:57.790109,0 days 00:00:00.546849,1.7896977287173113,True,0.8441551768980704,9985800.0,True,random,0.027067459034349633,COMPLETE
2917,0.0,2022-06-13 03:40:41.574127,2022-06-13 03:40:43.110839,0 days 00:00:01.536712,1.8775998917312184,True,0.9812750463788533,7127487.0,True,random,0.03101130325516286,COMPLETE
4738,0.0,2022-06-13 16:27:25.164191,2022-06-13 16:27:27.862007,0 days 00:00:02.697816,1.917370012527394,True,0.9802654123053994,7176393.0,True,random,0.02991020596326898,COMPLETE
278,0.0,2022-06-12 19:46:44.320904,2022-06-12 19:46:44.858558,0 days 00:00:00.537654,1.6676854738775968,True,0.8055995691404287,9045131.0,True,random,0.024718723967000703,COMPLETE
2269,0.0,2022-06-13 03:21:50.285508,2022-06-13 03:21:51.560849,0 days 00:00:01.275341,1.8698349780404524,True,0.9994376972819392,6545862.0,True,random,0.027316490060123284,COMPLETE
4756,0.0,2022-06-13 16:28:19.320825,2022-06-13 16:28:22.050328,0 days 00:00:02.729503,1.999256521366118,True,0.9552449084439713,3712291.0,True,random,0.025987213725083884,COMPLETE
2897,0.0,2022-06-13 03:40:03.172557,2022-06-13 03:40:04.734376,0 days 00:00:01.561819,1.9385300146150888,True,0.9994692694579707,5180073.0,True,random,0.02457800667292602,COMPLETE
260,0.0,2022-06-12 19:46:32.667904,2022-06-12 19:46:33.198413,0 days 00:00:00.530509,1.69164253546341,True,0.7871723175443356,8343133.0,True,random,0.02046696501131755,COMPLETE
2288,0.0,2022-06-13 03:22:20.101500,2022-06-13 03:22:21.402221,0 days 00:00:01.300721,1.9322002588859486,True,0.9759983509486772,7487828.0,True,random,0.024641462195603057,COMPLETE
4777,0.0,2022-06-13 16:29:23.644595,2022-06-13 16:29:26.354599,0 days 00:00:02.710004,1.9024272210756346,True,0.9825571329364824,6261592.0,True,random,0.021704322211994927,COMPLETE
