iteration,roc_weighted,datetime_start,datetime_complete,duration,C,change_tol,grad_tol,lbfgs_memory,linesearch_max_iter,loss,max_iter,penalized_intercept,penatly,state
86,0.8392529652329048,2022-06-28 21:11:59.589446,2022-06-28 21:12:01.331356,0 days 00:00:01.741910,0.7000000000000001,0.0005672461879054453,0.0597199834841975,8.0,7166.0,hinge,383256.0,True,l1,COMPLETE
28,0.8392529652329048,2022-06-28 21:10:40.925199,2022-06-28 21:10:42.233840,0 days 00:00:01.308641,0.7000000000000001,9.915737527604776e-05,0.06546187567512715,12.0,5230.0,hinge,7244113.0,False,l1,COMPLETE
91,0.8392529652329048,2022-06-28 21:12:05.791393,2022-06-28 21:12:07.142928,0 days 00:00:01.351535,0.7000000000000001,0.0007053061980608408,0.05304009056054992,10.0,7421.0,hinge,6196290.0,False,l1,COMPLETE
22,0.8392529652329048,2022-06-28 21:10:31.680060,2022-06-28 21:10:32.994487,0 days 00:00:01.314427,0.7000000000000001,0.00020908785315781038,0.08836459102693564,15.0,1218.0,hinge,8713897.0,False,l1,COMPLETE
64,0.8392529652329048,2022-06-28 21:11:30.272544,2022-06-28 21:11:31.629020,0 days 00:00:01.356476,0.8,0.00021931361829625442,0.0838571903565139,13.0,2840.0,hinge,3249718.0,False,l1,COMPLETE
54,0.8392386284470595,2022-06-28 21:11:17.052025,2022-06-28 21:11:18.921134,0 days 00:00:01.869109,0.9,0.00028687233372809743,0.08108425985776088,13.0,2252.0,hinge,7131082.0,False,l1,COMPLETE
59,0.8392386284470595,2022-06-28 21:11:23.739501,2022-06-28 21:11:25.178025,0 days 00:00:01.438524,0.9,0.0003967194041564348,0.09024731657595324,19.0,3268.0,hinge,9042808.0,False,l1,COMPLETE
68,0.8392386284470595,2022-06-28 21:11:36.030720,2022-06-28 21:11:37.868145,0 days 00:00:01.837425,0.9,6.503130908743895e-05,0.05787745363753029,14.0,4421.0,hinge,4746967.0,True,l1,COMPLETE
6,0.839212611955835,2022-06-28 21:09:51.836821,2022-06-28 21:09:53.232639,0 days 00:00:01.395818,2.7,2.311991517874957e-05,0.02009600967423553,16.0,2891.0,hinge,9758079.0,False,l1,COMPLETE
35,0.839212611955835,2022-06-28 21:10:50.436006,2022-06-28 21:10:52.841421,0 days 00:00:02.405415,2.7,0.00044013656721706486,0.08224699978267815,11.0,2263.0,hinge,8686803.0,False,l1,COMPLETE
