iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
13,0.021327361706408633,2022-11-09 04:51:47.129245,2022-11-09 04:52:56.546049,0 days 00:01:09.416804,8,0.8007757590009332,2.2285185317893827e-05,0.09581100972803949,0.08146745975534243,10,340,9.963283384999576,410,400,0.5123740627648139,COMPLETE
2,0.023032264498108,2022-11-09 04:38:13.655435,2022-11-09 04:40:28.767765,0 days 00:02:15.112330,3,0.8887059280352859,8.606214928139389e-05,0.006639208240464333,0.016793439709255762,12,430,9.251698692094907,240,500,0.9158181936623583,COMPLETE
931,0.05017920237972127,2022-11-09 12:38:58.143172,2022-11-09 12:41:25.607776,0 days 00:02:27.464604,9,0.8844833646357048,1.4413905686935761e-08,2.307433605515735e-05,0.09971032509868505,12,240,1.4802456349463382,420,600,0.7988053094775084,PRUNED
969,0.05133087243167453,2022-11-09 12:52:27.961720,2022-11-09 12:55:10.853097,0 days 00:02:42.891377,9,0.8903509116141406,2.2375657652993463e-08,6.73520311608962e-05,0.09972984112609028,12,500,1.2500045178336732,460,540,0.876045676426595,PRUNED
579,0.05139364649954241,2022-11-09 09:56:22.121770,2022-11-09 09:58:56.773741,0 days 00:02:34.651971,9,0.8817810436957718,4.7035435211105115e-08,0.001173645287109463,0.09942056472590488,12,270,1.5216501859098086,410,480,0.8993226040742094,PRUNED
616,0.053321752326137936,2022-11-09 10:10:02.464897,2022-11-09 10:12:40.096983,0 days 00:02:37.632086,10,0.8710908020927132,6.47793742996605e-08,0.0013987455791748004,0.09887486726628143,11,250,1.295307101108419,420,440,0.8596268807388577,PRUNED
639,0.05367354661488878,2022-11-09 10:23:43.996743,2022-11-09 10:26:11.366764,0 days 00:02:27.370021,10,0.8987664007597396,6.121285359663437e-08,0.002105253268069466,0.09972953427019927,11,280,1.226488343782955,400,460,0.8567791059355958,PRUNED
637,0.05391515670009059,2022-11-09 10:18:35.112184,2022-11-09 10:20:57.807947,0 days 00:02:22.695763,10,0.8923153341788704,9.021212808242e-08,0.0012086848849332799,0.09919947628056454,11,250,1.4787037578778834,420,500,0.8349451832902572,PRUNED
785,0.05405775852417892,2022-11-09 11:34:42.362256,2022-11-09 11:37:08.564731,0 days 00:02:26.202475,10,0.8837422634108615,3.993078410715474e-06,0.0008014296410900862,0.09942970621009936,11,260,1.440061491252873,430,500,0.8858984704491212,PRUNED
687,0.054239064416762184,2022-11-09 10:49:22.716280,2022-11-09 10:51:50.673937,0 days 00:02:27.957657,10,0.8893597698055971,2.288113858653268e-08,0.0030558051655182484,0.09927380927794031,11,260,1.2312151928735804,400,580,0.8728068602675364,PRUNED
828,0.05474091800312402,2022-11-09 11:50:38.679925,2022-11-09 11:52:56.616387,0 days 00:02:17.936462,10,0.8749711666632634,4.602524366877887e-08,0.000859638768190135,0.09955431963190259,11,260,1.2374196537487108,400,400,0.8395066588279714,PRUNED
809,0.05480339977096793,2022-11-09 11:42:44.947183,2022-11-09 11:45:02.792208,0 days 00:02:17.845025,10,0.8840451271855407,1.962463551785671e-08,0.0045411942530413085,0.09921922067566911,11,240,1.445094122631622,420,460,0.8368052815828447,PRUNED
762,0.05486336973604511,2022-11-09 11:25:06.291164,2022-11-09 11:27:28.701179,0 days 00:02:22.410015,10,0.8908111040080503,1.0409925911021778e-08,0.0012927389308989682,0.09961241706091144,11,250,1.4195716700241547,410,460,0.8677434985603489,PRUNED
719,0.05555378584162877,2022-11-09 11:04:27.798709,2022-11-09 11:06:50.293858,0 days 00:02:22.495149,9,0.8829768064116046,3.304214174387926e-08,0.0028966612568329386,0.0996554907010722,11,250,1.585885757533437,400,480,0.8627337030039339,PRUNED
869,0.05571478461182901,2022-11-09 12:08:38.065215,2022-11-09 12:10:54.983909,0 days 00:02:16.918694,10,0.8854483309989409,1.6363938925083808e-08,0.0017080524333835606,0.09971887371864735,11,240,1.4544954474516694,410,540,0.8311114736109059,PRUNED
693,0.0558305129454367,2022-11-09 10:52:38.631279,2022-11-09 10:54:57.405431,0 days 00:02:18.774152,10,0.882759578078097,3.024310395600718e-08,0.0016144675771378877,0.09985674591191229,11,230,1.6643348682078982,380,480,0.8095314964691692,PRUNED
991,0.05596788650101262,2022-11-09 13:04:44.388132,2022-11-09 13:06:57.174921,0 days 00:02:12.786789,8,0.8714422346680107,2.8809531723981024e-08,1.642393661646276e-05,0.0995197054298713,12,260,2.0110609553072627,390,560,0.9016208641959914,PRUNED
987,0.05605664983651784,2022-11-09 13:02:04.731720,2022-11-09 13:04:13.935133,0 days 00:02:09.203413,9,0.8800929016363267,1.0220302163272384e-08,2.0831183698159475e-05,0.09897036178967994,12,210,1.7174827565932065,400,540,0.889062610444204,PRUNED
592,0.05612030422611489,2022-11-09 10:00:49.112872,2022-11-09 10:03:14.756699,0 days 00:02:25.643827,10,0.8802233462602339,9.814083181948102e-08,0.001414490882087611,0.09987162994002112,11,270,1.605091184455464,450,460,0.8927410901304836,PRUNED
766,0.0569725339137107,2022-11-09 11:27:57.169858,2022-11-09 11:30:01.688916,0 days 00:02:04.519058,10,0.8996182409309393,1.7615730066571556e-08,0.002194174750363938,0.0997275689508259,12,240,1.8600301955377259,410,500,0.8830663982282558,PRUNED
800,0.057090054203678665,2022-11-09 11:39:19.708339,2022-11-09 11:41:30.316103,0 days 00:02:10.607764,10,0.875502594085463,2.7982651310356708e-08,0.0055187753910742885,0.09909831818716558,11,210,1.6400787424605254,390,480,0.8409916636622341,PRUNED
862,0.057354245893237815,2022-11-09 12:05:04.753739,2022-11-09 12:07:23.356698,0 days 00:02:18.602959,9,0.8910591755517002,7.074338585737798e-08,0.004831965755679733,0.09914548314943318,11,260,1.7145469331672052,410,540,0.9344665656750605,PRUNED
857,0.057582305427680947,2022-11-09 12:02:19.654084,2022-11-09 12:04:27.101721,0 days 00:02:07.447637,9,0.8909382224729525,3.6447225472617595e-08,0.003003049838631438,0.09984299344233616,12,270,1.9110721699097957,410,500,0.8609106544685556,PRUNED
677,0.057993141512763274,2022-11-09 10:45:43.948923,2022-11-09 10:47:57.195706,0 days 00:02:13.246783,10,0.8745170229925642,3.2649387016379094e-08,0.002305383321360296,0.09977419977510185,11,240,1.7190011361838535,390,560,0.8337807006143987,PRUNED
0,0.059403491013291086,2022-11-09 04:35:42.674325,2022-11-09 04:37:01.991116,0 days 00:01:19.316791,4,0.7323582082481406,6.114306750955404e-08,0.0009722473153254456,0.0064263031871456405,3,440,5.111104687023859,330,200,0.6429725444829939,COMPLETE
504,0.06086403958694109,2022-11-09 09:09:09.597811,2022-11-09 09:11:29.455817,0 days 00:02:19.858006,10,0.8920829241871124,4.149404468015259e-07,0.00013046394002879196,0.09968668853470206,11,330,1.9151261565346838,370,440,0.8222183477417895,PRUNED
842,0.06108532243069751,2022-11-09 11:54:58.154840,2022-11-09 11:56:59.004968,0 days 00:02:00.850128,10,0.8898896583526186,3.562494337827994e-08,0.0009716749302625099,0.0993327538052384,11,270,1.720808457999536,380,460,0.824972092630085,PRUNED
778,0.061269057012837025,2022-11-09 11:31:46.894530,2022-11-09 11:33:45.622888,0 days 00:01:58.728358,10,0.8852379158863664,3.0995671454315365e-08,0.002253382900605446,0.09933935197732184,12,230,2.2616813015359343,400,440,0.8629206164501055,PRUNED
924,0.061981019666036495,2022-11-09 12:36:10.118718,2022-11-09 12:38:01.029285,0 days 00:01:50.910567,9,0.8721979045304176,1.0613344100982903e-08,1.2106920343391897e-05,0.09961633543929388,12,250,2.1887135071439845,440,600,0.8235207168745851,PRUNED
903,0.06246111330718673,2022-11-09 12:19:07.781972,2022-11-09 12:20:54.729361,0 days 00:01:46.947389,10,0.8930967054582009,3.4185729930533696e-08,0.0036571750447420984,0.0999997932965421,12,240,2.248252631600235,460,580,0.8150275010242684,PRUNED
948,0.06270186768668884,2022-11-09 12:44:02.931327,2022-11-09 12:45:51.537515,0 days 00:01:48.606188,9,0.8835291973065081,2.4238029282230102e-08,3.5296216390785657e-05,0.09998548070769,12,220,2.3874582467716827,440,560,0.8373979539031139,PRUNED
343,0.0641628961003491,2022-11-09 08:10:12.685186,2022-11-09 08:12:19.363449,0 days 00:02:06.678263,10,0.8996055726538449,1.0640993883771933e-07,0.00014537660399008452,0.09984902965769332,11,300,2.150772495056637,350,520,0.8116462908619062,PRUNED
522,0.06507521710754317,2022-11-09 09:16:02.496149,2022-11-09 09:17:55.080496,0 days 00:01:52.584347,10,0.8918110240124077,5.428837193475319e-07,0.0007571008991574084,0.09931314486056261,12,320,2.389863154746146,360,400,0.8158177338306196,PRUNED
515,0.06776528533433397,2022-11-09 09:13:18.635911,2022-11-09 09:15:05.234116,0 days 00:01:46.598205,10,0.8820590759649868,8.975176515232225e-07,0.0009243205981935741,0.09933877705561006,11,290,2.0991218293340745,340,400,0.7405023413337369,PRUNED
424,0.06853510695973722,2022-11-09 08:46:01.050685,2022-11-09 08:47:48.689094,0 days 00:01:47.638409,10,0.874984549226587,3.5110121504890236e-07,0.0003226659629552747,0.09972602451618964,11,290,2.035972827380945,350,360,0.7295454133416539,PRUNED
392,0.06999165597906774,2022-11-09 08:38:50.997997,2022-11-09 08:40:39.033946,0 days 00:01:48.035949,10,0.8730174742823416,0.003870086327296899,0.0006509126558517762,0.0997057986000096,11,330,2.1942049113622026,360,360,0.8195698790395435,PRUNED
317,0.07040621905037779,2022-11-09 07:56:44.795142,2022-11-09 07:58:26.314590,0 days 00:01:41.519448,10,0.8706544739344597,6.295285372308579e-07,0.0005913522830399665,0.09835312199793883,11,310,1.8778585115906212,320,540,0.7349122064572643,PRUNED
331,0.07175463255287444,2022-11-09 08:04:18.823138,2022-11-09 08:05:53.845756,0 days 00:01:35.022618,10,0.891639690024982,3.026946596149568e-07,0.0006529426063732201,0.0994061163851007,11,330,1.5628449680610637,370,580,0.7151640396545069,PRUNED
11,0.0727348451158125,2022-11-09 04:49:17.390382,2022-11-09 04:49:48.387844,0 days 00:00:30.997462,4,0.8944681384365817,2.442509339692041e-05,0.0005685928582430895,0.01116482905973485,3,500,5.331409435984897,110,100,0.6622806996428743,COMPLETE
319,0.07639213070536607,2022-11-09 07:58:34.940757,2022-11-09 08:00:03.984815,0 days 00:01:29.044058,5,0.8777758880329151,9.623987204930402e-07,0.00045908140202766085,0.09964242952268666,11,320,1.4559553878081781,310,500,0.7087609385169243,PRUNED
204,0.07837400593997354,2022-11-09 06:45:12.008212,2022-11-09 06:46:45.977465,0 days 00:01:33.969253,10,0.8620288566463999,1.5035278963686634e-07,0.00010476626130325692,0.09850171869861941,11,320,3.4938494737797097,370,340,0.7008940832293806,PRUNED
484,0.07892991558867436,2022-11-09 09:04:18.156467,2022-11-09 09:05:35.393212,0 days 00:01:17.236745,10,0.8749597885813988,0.003915176466072589,0.0027935212628004587,0.09989333280072511,11,260,2.671150158861404,350,420,0.7053038515707815,PRUNED
462,0.07920796420574756,2022-11-09 08:57:13.217143,2022-11-09 08:58:31.240788,0 days 00:01:18.023645,10,0.885899206444515,8.105483560990078e-08,0.001080217756906028,0.09978380434021514,11,300,2.5723659415640396,340,360,0.7277477017600511,PRUNED
975,0.07945894066941492,2022-11-09 12:55:58.745077,2022-11-09 12:57:11.696662,0 days 00:01:12.951585,9,0.8819180790635509,4.0132625105985496e-08,2.352657521012496e-05,0.09972204820415959,12,250,4.426070112280335,470,540,0.841251968774286,PRUNED
249,0.09320055182474876,2022-11-09 07:29:46.830019,2022-11-09 07:30:40.472064,0 days 00:00:53.642045,10,0.888999805890104,5.826689435954228e-07,0.0011473104522267867,0.0996540101330325,11,330,1.849274446816286,300,480,0.7405228951395255,PRUNED
3,0.09402427731714343,2022-11-09 04:40:28.768392,2022-11-09 04:43:18.009201,0 days 00:02:49.240809,3,0.587141675173475,1.0797267599840865e-06,0.00101286559612228,0.001419343575459967,9,110,2.2980452291699303,360,860,0.6637729128078158,COMPLETE
122,0.09730599977735682,2022-11-09 05:48:10.410422,2022-11-09 05:49:07.227861,0 days 00:00:56.817439,10,0.8623946972256191,1.2359935223574446e-08,7.604652648946507e-05,0.09820566096293408,12,400,7.605849161326458,200,300,0.6258413524452441,PRUNED
26,0.0987755933009564,2022-11-09 05:02:52.665589,2022-11-09 05:04:31.717485,0 days 00:01:39.051896,8,0.6572135616824881,4.525564197445374e-05,0.002730050790583215,0.08452420390432049,7,330,2.169012777166663,350,660,0.624889221087849,PRUNED
960,0.10123781370709278,2022-11-09 12:47:38.615558,2022-11-09 12:48:15.519261,0 days 00:00:36.903703,9,0.8754968637358694,3.034911792862742e-08,4.8395785860757545e-05,0.09954230070490495,12,220,10.863157562094557,410,620,0.8305669963129405,PRUNED
434,0.10283311517735327,2022-11-09 08:49:13.116797,2022-11-09 08:49:47.224891,0 days 00:00:34.108094,9,0.8712687429992491,1.8028866947103253e-07,0.0013018995459123702,0.09965782027200362,11,340,1.2622193140078286,350,560,0.7381038597879175,PRUNED
22,0.10664884913801756,2022-11-09 04:59:30.403579,2022-11-09 05:00:19.568875,0 days 00:00:49.165296,9,0.8426118506494666,0.0001814058517767211,0.00398670964570451,0.09656056009574122,11,290,10.853674091784123,400,300,0.5019402234058417,PRUNED
274,0.1069516739749549,2022-11-09 07:42:30.198342,2022-11-09 07:43:02.350184,0 days 00:00:32.151842,10,0.8902952260492275,4.025248487319141e-07,0.0005906244638661586,0.0988287799549809,11,340,1.2680870533822814,290,460,0.7059012105903171,PRUNED
442,0.1074975217212982,2022-11-09 08:50:52.092856,2022-11-09 08:51:23.588588,0 days 00:00:31.495732,10,0.899761029427039,1.9980637543612103e-07,0.0005248318254365003,0.09983878703309695,11,300,1.2459708138579995,360,380,0.6708857582608622,PRUNED
868,0.10809744236244684,2022-11-09 12:08:09.972461,2022-11-09 12:08:38.064449,0 days 00:00:28.091988,10,0.8997157280949338,3.029311961823511e-08,0.0010329242016066816,0.09967178806733466,12,220,14.819388140500312,390,460,0.8765543224034578,PRUNED
500,0.10819369600391306,2022-11-09 09:08:13.646791,2022-11-09 09:08:42.324912,0 days 00:00:28.678121,10,0.8912799982481087,3.3197077173016375e-07,0.00038311894384039674,0.09955505741462319,11,320,1.794674060884527,330,440,0.6701056744577288,PRUNED
457,0.10820309852940563,2022-11-09 08:56:06.025150,2022-11-09 08:56:35.501058,0 days 00:00:29.475908,10,0.8921731942789337,7.011532948143572e-08,0.00032339569208546937,0.09968392698775057,11,320,2.2514095182538805,350,420,0.7436300572522602,PRUNED
487,0.1082715359592848,2022-11-09 09:05:53.363627,2022-11-09 09:06:22.891177,0 days 00:00:29.527550,10,0.8815635592733253,0.09184955518357,4.315277470493198e-08,0.09980163450747834,11,290,2.362367808631069,340,340,0.6905695305198046,PRUNED
403,0.10862004317344333,2022-11-09 08:42:28.944175,2022-11-09 08:42:56.005567,0 days 00:00:27.061392,9,0.8903949942470942,3.7494367776912216e-07,0.0020978055835880263,0.09993102563411739,11,350,1.5371982842514673,360,440,0.7211568989260281,PRUNED
293,0.10874361378138316,2022-11-09 07:47:59.745571,2022-11-09 07:48:29.111444,0 days 00:00:29.365873,10,0.890056462668304,4.195659663710206e-07,0.0003993447825042568,0.09857815327670993,11,340,1.202175058510226,380,500,0.7481415198115995,PRUNED
222,0.10906350219468393,2022-11-09 07:03:24.333069,2022-11-09 07:03:55.174262,0 days 00:00:30.841193,10,0.8831277256279869,4.198199841512853e-07,0.00032755146735971775,0.09765656388399387,11,320,2.7635616458316825,320,380,0.6884429014652517,PRUNED
