iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
598,0.09239519027116873,2022-04-08 08:24:19.762493,2022-04-08 08:24:58.737481,0 days 00:00:38.974988,7,0.40828008982810615,6.296534376034453e-07,2.223229202863544e-07,0.09981693737153056,12,230,13.413959754649742,170,320,0.6623669608159025,COMPLETE
889,0.09241626317592362,2022-04-08 09:30:48.338655,2022-04-08 09:31:31.652790,0 days 00:00:43.314135,5,0.4088593973177206,3.088437168576655e-07,7.881005711864839e-07,0.09991170229905746,12,180,11.24818883749615,340,420,0.7414766577402399,COMPLETE
651,0.09242548927663255,2022-04-08 08:35:18.331681,2022-04-08 08:36:00.010968,0 days 00:00:41.679287,7,0.40810119676669204,9.794761814555085e-07,3.097203137298015e-07,0.09981105996185892,12,210,12.381288520091314,180,560,0.7596206505373406,COMPLETE
535,0.09242981175695927,2022-04-08 08:10:59.355493,2022-04-08 08:11:33.161178,0 days 00:00:33.805685,6,0.40012429445968223,4.96482489659622e-07,2.4943147029296124e-07,0.09978108061344258,12,240,12.470945811424015,100,560,0.8305288453694032,COMPLETE
472,0.09243319877475528,2022-04-08 07:53:53.453169,2022-04-08 07:54:36.714005,0 days 00:00:43.260836,5,0.40801455972576245,1.3840883899456317e-06,1.546963685317568e-06,0.09989585489179313,12,290,12.852332974495646,190,540,0.7649249140973473,COMPLETE
840,0.09244100021585493,2022-04-08 09:19:03.467437,2022-04-08 09:19:47.103299,0 days 00:00:43.635862,5,0.4083459765610491,1.2822386975257513e-06,6.566070289733354e-07,0.09961132476994189,12,230,12.215575978526907,330,500,0.7705055813018832,COMPLETE
224,0.09244467387034108,2022-04-08 06:43:57.612739,2022-04-08 06:44:42.172967,0 days 00:00:44.560228,4,0.40023292590673676,2.2690484252978222e-07,5.845036615383141e-07,0.09989951480126195,12,260,13.401673063038777,180,500,0.794778639535412,COMPLETE
997,0.09245230326677387,2022-04-08 09:58:51.885471,2022-04-08 09:59:33.745614,0 days 00:00:41.860143,5,0.40006838521040045,3.12044963209224e-07,2.4367628836495987e-07,0.09965130098792002,12,220,11.668941471442755,400,340,0.6900215996926289,COMPLETE
418,0.0924535026520655,2022-04-08 07:40:15.953103,2022-04-08 07:41:00.847812,0 days 00:00:44.894709,4,0.4005969283539688,1.7609498607929365e-06,5.293373892047167e-07,0.09971407744038091,12,210,12.00532120510944,370,380,0.7687664190807666,COMPLETE
912,0.09245644391832294,2022-04-08 09:36:46.713191,2022-04-08 09:37:30.803895,0 days 00:00:44.090704,5,0.40013654592641756,1.9617010107204824e-07,3.0446911500622796e-07,0.09968804400039183,12,180,10.415090456480872,380,400,0.7516695281751049,COMPLETE
938,0.09246345812918771,2022-04-08 09:42:37.592504,2022-04-08 09:43:20.509974,0 days 00:00:42.917470,5,0.408062704780837,9.538043799147713e-08,5.302924835777971e-07,0.09961135398457763,12,190,11.072930434517154,350,460,0.7312940554148741,COMPLETE
909,0.09246479156324323,2022-04-08 09:35:46.961684,2022-04-08 09:36:30.670115,0 days 00:00:43.708431,5,0.4002203079424167,2.485858466265929e-07,3.5190845627901275e-07,0.09963459045387645,12,190,10.773496014475054,370,420,0.7506205884470841,COMPLETE
950,0.09246559137257032,2022-04-08 09:46:33.927415,2022-04-08 09:47:16.657620,0 days 00:00:42.730205,5,0.40880477173672675,1.5591344313631557e-07,7.960346849552381e-07,0.09933549414647484,12,180,11.405659626630825,370,400,0.7252450601302836,COMPLETE
507,0.092466362387926,2022-04-08 08:03:51.447165,2022-04-08 08:04:34.267362,0 days 00:00:42.820197,7,0.4002139673842733,4.044825611024647e-06,6.157304924165531e-08,0.09965813341637922,12,260,12.13319366952911,310,580,0.7970624772248567,COMPLETE
