iteration,recall,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
93,0.9929154854907443,2022-09-17 13:53:16.586047,2022-09-17 13:53:25.486531,0 days 00:00:08.900484,0.47853535773374495,0.9467973028316722,0.4468043368476651,0.22061807720195745,6.0,1.0,338.0,1.2308496066252883,1.3339340419227625,0.7374538763867639,COMPLETE
73,0.9929138322055051,2022-09-17 13:49:54.398271,2022-09-17 13:50:03.385324,0 days 00:00:08.987053,0.4617039336405801,0.9268900917490233,0.05267327198726565,0.24016541434947578,6.0,2.0,343.0,1.1174964094972515,1.3630324321640968,0.7376860728583232,COMPLETE
53,0.992912179462239,2022-09-17 13:46:40.514551,2022-09-17 13:46:50.715314,0 days 00:00:10.200763,0.4833164404546214,0.9312081326351106,0.16639439095633468,0.2593668921390483,7.0,1.0,334.0,1.3989213027819138,1.6608093912729924,0.7300673736997737,COMPLETE
62,0.9929121784987317,2022-09-17 13:48:03.811042,2022-09-17 13:48:14.425541,0 days 00:00:10.614499,0.46505741473502255,0.9873676708865617,0.546904181189332,0.23664140886249607,7.0,1.0,353.0,1.2787758790604737,1.587009725847861,0.6899374899477744,COMPLETE
52,0.992912177414786,2022-09-17 13:46:31.587502,2022-09-17 13:46:40.514310,0 days 00:00:08.926808,0.45244429854710344,0.9317501415603369,0.07535981183608742,0.25984370093820625,6.0,2.0,341.0,1.4306969165198993,1.6794106746266815,0.7489588480896945,COMPLETE
81,0.992910522624067,2022-09-17 13:51:11.940218,2022-09-17 13:51:23.299226,0 days 00:00:11.359008,0.4248865729485322,0.8467990003835181,0.40783831534228226,0.22661573996366302,7.0,1.0,374.0,1.6423867689513976,1.9549313092703624,0.746639056826718,COMPLETE
24,0.9929105191915727,2022-09-17 13:42:10.594823,2022-09-17 13:42:20.620752,0 days 00:00:10.025929,0.49758012212804276,0.7821569166764807,0.4082156931481161,0.24888593224967226,5.0,5.0,449.0,2.0762742363462823,1.5228161825515407,0.71649668020743,COMPLETE
67,0.9929088681946632,2022-09-17 13:48:54.306094,2022-09-17 13:49:07.102495,0 days 00:00:12.796401,0.40020679348933635,0.9481886601556935,0.5496976793343943,0.172567077827764,8.0,2.0,372.0,1.061405432896986,1.7196185742660919,0.7011005328319689,COMPLETE
23,0.9929088657858952,2022-09-17 13:42:00.631444,2022-09-17 13:42:10.594581,0 days 00:00:09.963137,0.4559703416527466,0.8841300678272564,0.020110280428394578,0.19766593551923314,6.0,3.0,383.0,1.6133583437125403,2.104022325368009,0.747387476475674,COMPLETE
83,0.9929072158127121,2022-09-17 13:51:35.728323,2022-09-17 13:51:48.821055,0 days 00:00:13.092732,0.46009984786230246,0.9118605164837839,0.3295084030938213,0.21637140071965327,8.0,2.0,364.0,1.6999073962985447,1.8233293606773076,0.7337883526421708,COMPLETE
72,0.9929055613833083,2022-09-17 13:49:44.347041,2022-09-17 13:49:54.398005,0 days 00:00:10.050964,0.47726962599075545,0.8795279083893712,0.14874298176587764,0.2540186798611326,7.0,1.0,332.0,1.3254053215356123,1.4727451350551857,0.718119918892382,COMPLETE
80,0.9929055569873066,2022-09-17 13:51:02.900987,2022-09-17 13:51:11.939947,0 days 00:00:09.038960,0.49940576675953524,0.8894814251145193,0.11555452110995151,0.19492981010990637,7.0,4.0,300.0,1.9312080167476062,2.118858090290094,0.7084403576693499,COMPLETE
15,0.9929039048462324,2022-09-17 13:40:34.186453,2022-09-17 13:40:44.266051,0 days 00:00:10.079598,0.49225970502813643,0.9255062808321252,0.6062498520663244,0.22830405771649664,7.0,7.0,326.0,2.41614193340207,1.7784874468571108,0.68623951459688,COMPLETE
76,0.9928989422806513,2022-09-17 13:50:22.529753,2022-09-17 13:50:34.658645,0 days 00:00:12.128892,0.4879496875333061,0.9537668867963389,0.186328254261025,0.18915130334079192,8.0,2.0,347.0,0.978086538416284,1.580303561789082,0.6919048681362682,COMPLETE
87,0.9928972838767803,2022-09-17 13:52:20.503609,2022-09-17 13:52:29.704166,0 days 00:00:09.200557,0.469921935209712,0.929621762004166,0.25282119281599497,0.19987663487952295,6.0,7.0,349.0,2.305808912257195,2.4505586239744725,0.7317705225874804,COMPLETE
51,0.9928956309528566,2022-09-17 13:46:21.630306,2022-09-17 13:46:31.587248,0 days 00:00:09.956942,0.48068076485737193,0.8726144786063835,0.005290767612199716,0.19754212328960294,6.0,3.0,383.0,1.5793222795412305,2.0968839805161954,0.7246538488871344,COMPLETE
37,0.9928906659785075,2022-09-17 13:44:16.255716,2022-09-17 13:44:26.614051,0 days 00:00:10.358335,0.4987491248394948,0.8121795911753542,0.3797034319232344,0.18022641758012908,6.0,6.0,402.0,2.5706735495801643,2.3429762013010036,0.7198958759948293,COMPLETE
91,0.9928890140180907,2022-09-17 13:53:00.520279,2022-09-17 13:53:09.178913,0 days 00:00:08.658634,0.49093684464184323,0.8987960701313301,0.0011710655011187288,0.245758110042391,6.0,2.0,330.0,1.3218927096650657,1.6387019409943864,0.7202508834701602,COMPLETE
57,0.9928873642857843,2022-09-17 13:47:19.941804,2022-09-17 13:47:29.275335,0 days 00:00:09.333531,0.43654575294689796,0.9146029273214308,0.49253584914389775,0.28976497517687355,7.0,1.0,309.0,1.1488428524527856,1.394653149973184,0.6947710998778724,COMPLETE
82,0.9928873615759203,2022-09-17 13:51:23.299591,2022-09-17 13:51:35.728053,0 days 00:00:12.428462,0.42753426058361904,0.9199917340284148,0.5501207999893957,0.23113680721620705,7.0,1.0,416.0,1.366842484839657,2.0019470684007508,0.7493650514510538,COMPLETE
64,0.9928807428345786,2022-09-17 13:48:23.091337,2022-09-17 13:48:37.047112,0 days 00:00:13.955775,0.47010914950091515,0.9683535300039386,0.10614135938397362,0.22424144918765354,9.0,1.0,315.0,1.1811969078407825,1.7608496835653722,0.714994012041155,COMPLETE
26,0.9928807375955083,2022-09-17 13:42:27.930008,2022-09-17 13:42:38.088162,0 days 00:00:10.158154,0.45159855220329415,0.8131467048582968,0.9090338598850225,0.17115528117881357,6.0,3.0,388.0,1.2955008606275045,2.423252946963362,0.7095912167655084,COMPLETE
55,0.9928724715908475,2022-09-17 13:47:01.054245,2022-09-17 13:47:10.549960,0 days 00:00:09.495715,0.48363655692658675,0.9579720115485106,0.21871501969469975,0.2814430184434727,8.0,1.0,254.0,0.8586312670414561,1.8152015901330292,0.6722201194706032,COMPLETE
97,0.9928675080015398,2022-09-17 13:53:53.178607,2022-09-17 13:54:03.173572,0 days 00:00:09.994965,0.4332742074970425,0.9799178650876914,0.533089744853613,0.24256867088816383,7.0,1.0,327.0,1.1993684463676997,1.467994492561279,0.6796198072641951,COMPLETE
96,0.9928675071584712,2022-09-17 13:53:42.656873,2022-09-17 13:53:53.178313,0 days 00:00:10.521440,0.46555513309864494,0.8706411410334308,0.08481581251255227,0.2377244070553333,7.0,5.0,361.0,1.5902775254423518,1.7036617370217475,0.7263848257571578,COMPLETE
45,0.9928658534516978,2022-09-17 13:45:22.185602,2022-09-17 13:45:33.623995,0 days 00:00:11.438393,0.47484202898686795,0.8243472814167118,0.0036309384139113637,0.2704423875550518,6.0,4.0,443.0,2.3644652955059287,1.8638909099678553,0.728896081902663,COMPLETE
75,0.9928658524279713,2022-09-17 13:50:14.625783,2022-09-17 13:50:22.529493,0 days 00:00:07.903710,0.4464150965037738,0.9693535265188408,2.4923371833358705,0.2866391654312769,6.0,3.0,309.0,1.812317098358987,1.6560201111392407,0.7120862940269491,COMPLETE
69,0.9928658484535041,2022-09-17 13:49:16.320440,2022-09-17 13:49:23.944289,0 days 00:00:07.623849,0.419224982866973,0.9051756733025272,0.25355277399176557,0.21944197779347652,6.0,1.0,277.0,1.4928140435986013,2.331988219112878,0.739780005582019,COMPLETE
63,0.9928641998051434,2022-09-17 13:48:14.425803,2022-09-17 13:48:23.091073,0 days 00:00:08.665270,0.4396792215638436,0.9171297795119293,0.34946448211931924,0.2985526887827631,7.0,2.0,290.0,0.789386357526366,1.4497431135387973,0.7333262817643001,COMPLETE
94,0.9928625457972738,2022-09-17 13:53:25.486826,2022-09-17 13:53:34.501554,0 days 00:00:09.014728,0.4413918689369697,0.9121263532459667,0.32872990608125974,0.29520626697376695,7.0,3.0,296.0,1.4634875152805047,1.771287483734306,0.7080112359433911,COMPLETE
70,0.9928625446531093,2022-09-17 13:49:23.944547,2022-09-17 13:49:34.217035,0 days 00:00:10.272488,0.45652702461773603,0.9209523420952059,0.7171935421571972,0.2678272233856262,7.0,8.0,357.0,0.6926914867445028,1.8375395306969151,0.6267341043688625,COMPLETE
31,0.99286254158193,2022-09-17 13:43:15.404541,2022-09-17 13:43:25.813733,0 days 00:00:10.409192,0.4929412909524378,0.7902797663913068,0.4017018812511532,0.2484872530567114,5.0,5.0,464.0,2.186679013613066,1.5244449157412985,0.7088750816242857,COMPLETE
95,0.9928575759451698,2022-09-17 13:53:34.501833,2022-09-17 13:53:42.656583,0 days 00:00:08.154750,0.4893250925440108,0.898062304012704,0.2069239187489309,0.18545472440995156,6.0,2.0,304.0,2.2234539938685853,1.9098316861025204,0.7005230438331145,COMPLETE
33,0.992854273710474,2022-09-17 13:43:35.604948,2022-09-17 13:43:49.063393,0 days 00:00:13.458445,0.45909838259437197,0.8907775052587116,0.19891722015020458,0.25839061554380005,7.0,4.0,456.0,1.856324667918622,1.6088052516857314,0.7178151383198417,COMPLETE
21,0.9928459986729331,2022-09-17 13:41:41.434071,2022-09-17 13:41:52.062711,0 days 00:00:10.628640,0.4838996669152902,0.9138677091180384,0.6208637407650681,0.23169524470923425,7.0,5.0,346.0,1.9754848269378706,1.743333324449287,0.6874806294121474,COMPLETE
18,0.9928410344814337,2022-09-17 13:41:07.351014,2022-09-17 13:41:20.395114,0 days 00:00:13.044100,0.3308306694102805,0.919894188499628,0.465307161878387,0.20168188366461415,6.0,1.0,498.0,1.4399310922301614,2.066128181244556,0.7377969419121462,COMPLETE
42,0.9928344121871592,2022-09-17 13:44:56.331210,2022-09-17 13:45:04.985161,0 days 00:00:08.653951,0.4404223961409244,0.9042703937615421,0.127811776361685,0.1870662151934194,6.0,1.0,321.0,1.6096675116668893,2.9625020749859865,0.7453950305531168,COMPLETE
79,0.9928327622741954,2022-09-17 13:50:55.227203,2022-09-17 13:51:02.900734,0 days 00:00:07.673531,0.47127759175313894,0.9424770619229111,0.6648119001821806,0.26616850632003675,6.0,1.0,284.0,1.411177566811262,1.7290007774867326,0.6562373760758144,COMPLETE
47,0.9928278021776012,2022-09-17 13:45:42.739358,2022-09-17 13:45:57.125344,0 days 00:00:14.385986,0.46771069861681275,0.9845277847703314,0.2435652439556061,0.2201873316926111,8.0,5.0,430.0,1.178563918956209,2.635153950080526,0.7028323895082078,COMPLETE
35,0.992827796938531,2022-09-17 13:43:57.627351,2022-09-17 13:44:08.732825,0 days 00:00:11.105474,0.4251014086741226,0.9382533281003345,0.17897032270310043,0.19087788315955098,6.0,3.0,432.0,2.3399358671115804,2.5425269887316477,0.6025532034666319,COMPLETE
43,0.9928277953728318,2022-09-17 13:45:04.985386,2022-09-17 13:45:13.210526,0 days 00:00:08.225140,0.47132867449726246,0.9593480685262061,0.27949732637665453,0.2377139024055166,5.0,3.0,354.0,2.691918328345036,1.6127668410156732,0.7052194629448747,COMPLETE
86,0.9928261417262777,2022-09-17 13:52:09.051996,2022-09-17 13:52:20.503314,0 days 00:00:11.451318,0.4796839916175901,0.6299349020965421,0.0988211881008797,0.1820031650967301,7.0,5.0,384.0,2.491891771793944,2.150223331542557,0.7003285441245801,COMPLETE
92,0.9928178689770664,2022-09-17 13:53:09.179179,2022-09-17 13:53:16.585759,0 days 00:00:07.406580,0.4562177841415389,0.9341258043707867,0.15447371526702766,0.2637852641998377,5.0,2.0,319.0,1.4842534033925285,1.5538861938646202,0.6638395648427942,COMPLETE
32,0.9928112503561631,2022-09-17 13:43:25.813967,2022-09-17 13:43:35.604530,0 days 00:00:09.790563,0.4984473927626609,0.7567402807797748,0.48879546584867867,0.21426077336193208,5.0,5.0,443.0,2.0254882068923337,1.4036405654860353,0.7068001328108756,COMPLETE
65,0.9928096024304326,2022-09-17 13:48:37.047369,2022-09-17 13:48:45.542633,0 days 00:00:08.495264,0.4481025708437186,0.9405243315008769,0.41935945448222495,0.28139729905169497,8.0,2.0,237.0,1.365581855627741,1.9215395112016638,0.6714253111781914,COMPLETE
98,0.9928079404134098,2022-09-17 13:54:03.173867,2022-09-17 13:54:12.058827,0 days 00:00:08.884960,0.45415251561237263,0.8295403746307056,0.6151933972644035,0.20393660428210186,5.0,1.0,393.0,1.0782346620763437,1.6314544327146514,0.7390751995731664,COMPLETE
88,0.9927963635024885,2022-09-17 13:52:29.704438,2022-09-17 13:52:37.652326,0 days 00:00:07.947888,0.37802387224039746,0.9610260664629702,1.8250905513180442,0.2772638854218948,7.0,3.0,260.0,2.6851282362704483,2.05115518005116,0.6870977239351714,COMPLETE
78,0.9927897469290378,2022-09-17 13:50:43.382787,2022-09-17 13:50:55.226937,0 days 00:00:11.844150,0.21944711270667888,0.8725682806819074,0.29127031608928167,0.250707116951325,7.0,2.0,396.0,1.2445923890812007,1.8763788024553028,0.6787188803209562,COMPLETE
50,0.9927880870799061,2022-09-17 13:46:13.913177,2022-09-17 13:46:21.630073,0 days 00:00:07.716896,0.3901248396445288,0.9053096106343783,0.35369766345408127,0.20242265017625186,6.0,6.0,288.0,2.059420087546309,1.210093052853384,0.6927515100497925,COMPLETE
85,0.9927864339151055,2022-09-17 13:52:00.624276,2022-09-17 13:52:09.051686,0 days 00:00:08.427410,0.446538886722203,0.8636594756581686,0.22133136951123386,0.2069906661757674,6.0,1.0,313.0,2.1400977146371547,2.3009078023003346,0.7200355693930384,COMPLETE
29,0.9927748513435793,2022-09-17 13:42:57.247729,2022-09-17 13:43:04.654124,0 days 00:00:07.406395,0.38851304634634914,0.8349901745001427,0.7562900833414238,0.19224106249948875,8.0,6.0,208.0,1.0186025456225787,2.2569258259480005,0.650762603418207,COMPLETE
10,0.9927698983528507,2022-09-17 13:39:40.723791,2022-09-17 13:39:51.595362,0 days 00:00:10.871571,0.4295309632986281,0.9786861340711557,1.7079283605344333,0.26751703699897134,10.0,7.0,273.0,0.1428599722656807,1.2858176629646207,0.6301044859268992,COMPLETE
5,0.9927665822677393,2022-09-17 13:38:55.921399,2022-09-17 13:39:05.223529,0 days 00:00:09.302130,0.4466628114769403,0.7580592991977481,0.9516899911207084,0.1698385893674565,10.0,9.0,231.0,2.5493889906780933,0.20418345435385366,0.5799744539466551,COMPLETE
30,0.992759968223495,2022-09-17 13:43:04.654557,2022-09-17 13:43:15.404228,0 days 00:00:10.749671,0.4315864857006688,0.9502206399593863,0.3026189395047919,0.2869271685156246,6.0,4.0,413.0,1.7386529311369248,1.9251821004809035,0.52332669929237,COMPLETE
12,0.9927599665373573,2022-09-17 13:40:02.332262,2022-09-17 13:40:11.473604,0 days 00:00:09.141342,0.40880649767180754,0.6828181762554121,1.6796439590608214,0.2576001450578357,8.0,8.0,278.0,1.1658723166356597,1.2599107309543849,0.6344623292411582,COMPLETE
13,0.992753351529606,2022-09-17 13:40:11.473820,2022-09-17 13:40:23.909465,0 days 00:00:12.435645,0.4282198726064007,0.9797745998732764,0.7818831566017741,0.2270420842888618,9.0,8.0,336.0,0.11774310041830405,1.7565130049243636,0.4941445519147895,COMPLETE
66,0.9927334948238272,2022-09-17 13:48:45.542880,2022-09-17 13:48:54.305821,0 days 00:00:08.762941,0.48771664819399274,0.8902113790317471,0.30884770422545516,0.23450998105227275,6.0,1.0,336.0,0.9827750910831332,1.2796164815853022,0.47425943667092324,COMPLETE
59,0.9927334944022929,2022-09-17 13:47:38.506415,2022-09-17 13:47:44.156375,0 days 00:00:05.649960,0.4135577626023326,0.9402346702284118,1.0350608277997275,0.2996353240781022,7.0,1.0,181.0,0.4612753499746125,2.0134595700453137,0.6429820213335732,COMPLETE
11,0.9927219190570705,2022-09-17 13:39:51.595591,2022-09-17 13:40:02.331979,0 days 00:00:10.736388,0.47553534296439814,0.9728923404858704,1.7303519535842204,0.2770817145411411,10.0,7.0,262.0,0.10538735640234562,1.3259570116710533,0.629697326580767,COMPLETE
44,0.9927136373351988,2022-09-17 13:45:13.210773,2022-09-17 13:45:22.185348,0 days 00:00:08.974575,0.2566249425423968,0.8638691721553846,0.5018930626294282,0.21367686152439794,7.0,2.0,293.0,1.3033364027354102,1.418792934696871,0.6721186611691753,COMPLETE
7,0.9927136347457732,2022-09-17 13:39:08.409424,2022-09-17 13:39:14.253988,0 days 00:00:05.844564,0.4779220541592267,0.8558652807450555,0.9868464354509043,0.14222782398511485,8.0,4.0,176.0,0.689318573697157,0.14702888864069374,0.5797070334533259,COMPLETE
68,0.9927004028032561,2022-09-17 13:49:07.102755,2022-09-17 13:49:16.320180,0 days 00:00:09.217425,0.4987423402191781,0.5305986815439658,0.8244520292407633,0.2067962323452593,7.0,1.0,299.0,1.2212515262485422,0.0397548891125552,0.5651729389948982,COMPLETE
27,0.992692133125224,2022-09-17 13:42:38.088400,2022-09-17 13:42:49.708309,0 days 00:00:11.619909,0.3164289122184662,0.8992598141704483,2.989996519538018,0.24473842854002004,7.0,5.0,465.0,1.6391699467870864,1.0236597954839834,0.44571131401722214,COMPLETE
39,0.992665653884294,2022-09-17 13:44:32.850330,2022-09-17 13:44:42.191216,0 days 00:00:09.340886,0.45186973470958286,0.879441761476477,1.491021719898617,0.21244860920540662,4.0,4.0,479.0,2.0123373850448987,0.8596613549905552,0.6119325268265093,COMPLETE
89,0.9926557324867219,2022-09-17 13:52:37.652606,2022-09-17 13:52:51.922032,0 days 00:00:14.269426,0.40043631314821426,0.8831975577730405,0.05953432260722254,0.1609310215762315,8.0,10.0,429.0,1.9165918791818282,2.2295089271710737,0.4131522700019553,COMPLETE
25,0.9926458009723246,2022-09-17 13:42:20.620975,2022-09-17 13:42:27.929771,0 days 00:00:07.308796,0.40693383215441997,0.9512345686255618,1.3035078684146648,0.20702783425112017,5.0,2.0,305.0,2.219754882787949,1.9462255343214232,0.6569247786535046,COMPLETE
19,0.9925167636084167,2022-09-17 13:41:20.395342,2022-09-17 13:41:34.698288,0 days 00:00:14.302946,0.3906515309991979,0.9271226878354624,1.230010769161147,0.22337436375991004,7.0,3.0,484.0,1.4180201241789214,1.711293545755154,0.2556677114496177,COMPLETE
49,0.992515094063994,2022-09-17 13:46:04.405652,2022-09-17 13:46:13.912932,0 days 00:00:09.507280,0.4381291273390968,0.8576834971905232,2.049698822226024,0.07594755404108468,7.0,3.0,324.0,1.4979454690158167,2.232867200951519,0.7474350163150075,COMPLETE
9,0.9924389903716364,2022-09-17 13:39:28.193288,2022-09-17 13:39:40.723576,0 days 00:00:12.530288,0.27789022945762376,0.7956926875793568,1.2338732043787397,0.10747330042531165,8.0,10.0,411.0,1.7811176971557632,0.7344883819336451,0.35213456570871143,COMPLETE
46,0.9923992805130115,2022-09-17 13:45:33.624237,2022-09-17 13:45:42.739107,0 days 00:00:09.114870,0.40591114778365195,0.5035818495478356,0.8539058090090561,0.17935031852246003,5.0,6.0,398.0,1.8634236641374473,1.996419097639153,0.6465407253139465,COMPLETE
8,0.9923297967061604,2022-09-17 13:39:14.254548,2022-09-17 13:39:28.193075,0 days 00:00:13.938527,0.15305852168781575,0.8694091196418429,0.2952080683951884,0.14552939040543783,10.0,9.0,347.0,1.8468206658110926,0.5912110460325691,0.4216149269465227,COMPLETE
60,0.9923182292496531,2022-09-17 13:47:44.156615,2022-09-17 13:47:53.649150,0 days 00:00:09.492535,0.3857689776729873,0.8933317360718711,0.8959524060958453,0.273627054958243,7.0,2.0,320.0,0.9011669229143534,1.1436524042175842,0.25596681082158823,COMPLETE
38,0.9921345612098178,2022-09-17 13:44:26.614300,2022-09-17 13:44:32.850075,0 days 00:00:06.235775,0.3658387265753966,0.7827800641622237,0.6127773194571466,0.15870798347053877,5.0,2.0,254.0,1.5233594584775314,2.0644766747033865,0.6765611817868369,COMPLETE
40,0.9920071654486243,2022-09-17 13:44:42.191443,2022-09-17 13:44:46.707022,0 days 00:00:04.515579,0.304619971439275,0.8520368328227351,1.081432451499294,0.1282826274312835,9.0,7.0,103.0,0.895377921074725,2.183541027027014,0.7264815817298218,COMPLETE
48,0.9918582622858386,2022-09-17 13:45:57.125607,2022-09-17 13:46:04.405381,0 days 00:00:07.279774,0.4172179689579767,0.7085087031117526,0.7115935208478594,0.15083868501958836,4.0,4.0,361.0,1.7042989679282647,0.4044630947533383,0.3782360083189052,COMPLETE
34,0.9918152448330092,2022-09-17 13:43:49.064132,2022-09-17 13:43:57.627105,0 days 00:00:08.562973,0.46343256867965005,0.7169579325807954,1.0889630329992441,0.16333100180437302,3.0,6.0,498.0,1.2680138236973115,1.129708957221526,0.6624080758369233,COMPLETE
77,0.9917490681386091,2022-09-17 13:50:34.658912,2022-09-17 13:50:43.382525,0 days 00:00:08.723613,0.10023806827826515,0.9022611654873942,0.4593848365050879,0.20877227682137375,6.0,1.0,327.0,1.5367486898133322,1.5153976516324803,0.7252758682961764,COMPLETE
58,0.9916133951117646,2022-09-17 13:47:29.275584,2022-09-17 13:47:38.506147,0 days 00:00:09.230563,0.35090963750660087,0.9693457192097507,0.6607983313840867,0.040318953589971424,8.0,2.0,273.0,1.0837671935867825,1.799578923073685,0.7324104912848327,COMPLETE
28,0.991299043649086,2022-09-17 13:42:49.708553,2022-09-17 13:42:57.247502,0 days 00:00:07.538949,0.21841930816028657,0.8376732697421834,0.5971027690302888,0.11349319933023927,5.0,2.0,306.0,0.6760805346005349,1.539020725847248,0.7481450746978634,COMPLETE
4,0.9909482925716316,2022-09-17 13:38:47.643785,2022-09-17 13:38:55.921191,0 days 00:00:08.277406,0.19011315884954255,0.5611257464048927,2.672099397569019,0.12856575375929685,5.0,10.0,420.0,2.5437855266176483,0.28791059865138746,0.736781161774599,COMPLETE
36,0.9908738441517468,2022-09-17 13:44:08.733056,2022-09-17 13:44:16.255324,0 days 00:00:07.522268,0.14289968442198336,0.6014570326569283,0.7680303853709005,0.24565119742254315,4.0,5.0,367.0,2.951996371046105,1.8925481520540106,0.548550085130286,COMPLETE
2,0.9894791070509744,2022-09-17 13:38:40.967987,2022-09-17 13:38:44.140372,0 days 00:00:03.172385,0.3736717344343261,0.5277732901533556,0.20274672834007135,0.18207707691734104,4.0,6.0,148.0,2.1224675320801434,2.8454895191708687,0.5481373091179758,COMPLETE
3,0.9889943441808489,2022-09-17 13:38:44.140710,2022-09-17 13:38:47.643580,0 days 00:00:03.502870,0.23954386657086968,0.6734887193758813,2.644851118039714,0.17387507087190632,4.0,6.0,161.0,1.0115260624141964,2.744256259119657,0.6887226509289327,COMPLETE
1,0.9889761419044739,2022-09-17 13:38:33.032299,2022-09-17 13:38:40.967749,0 days 00:00:07.935450,0.2867918286005844,0.5071193375302419,2.508317287304104,0.06517133363878147,4.0,4.0,441.0,2.853231653474982,2.1608555744949918,0.48061406637421333,COMPLETE
20,0.9871909571158459,2022-09-17 13:41:34.698526,2022-09-17 13:41:41.433864,0 days 00:00:06.735338,0.06571400592231652,0.6298220866087241,0.08127904070656666,0.29308456458465454,3.0,1.0,373.0,1.00096629069937,2.5009945149075326,0.6843003182071294,COMPLETE
0,0.9861618596925593,2022-09-17 13:38:19.849782,2022-09-17 13:38:33.032042,0 days 00:00:13.182260,0.09761407021963503,0.8234902234504329,2.5329884962640694,0.07713213325646268,6.0,2.0,208.0,2.983757452012339,2.338028920670016,0.31510274571646796,COMPLETE
14,0.9809535276840483,2022-09-17 13:40:23.909690,2022-09-17 13:40:34.186218,0 days 00:00:10.276528,0.3387831947716924,0.738981902076859,2.106690800151431,0.0002054075492314844,10.0,4.0,226.0,0.5429251087156017,0.982752405339232,0.5897784962200868,COMPLETE
6,0.9760976004597651,2022-09-17 13:39:05.223830,2022-09-17 13:39:08.409260,0 days 00:00:03.185430,0.3576280991776253,0.8582827877683594,2.247340824851769,0.05267670302244307,4.0,9.0,126.0,2.744471041674198,2.7474365725644763,0.3445885393794212,COMPLETE
99,,2022-09-17 13:54:12.059123,,,,,,,,,,,,,RUNNING
