iteration,precision,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
250,0.99878015722418,2022-09-18 11:52:54.909066,2022-09-18 11:53:58.832833,0 days 00:01:03.923767,0.44413830719135206,0.6000319418461075,0.15644494516341972,0.13401928503536545,20.0,4.0,692.0,0.6417331834743876,0.4283634311555099,0.7401890303627718,COMPLETE
292,0.9987769039803511,2022-09-18 12:32:20.896983,2022-09-18 12:33:24.369620,0 days 00:01:03.472637,0.4608038363572447,0.6281386666420505,0.15004639760956837,0.1335303733680726,20.0,3.0,671.0,0.6699864818594484,0.4229277321238938,0.7329075331432602,COMPLETE
248,0.9987768797209964,2022-09-18 11:50:42.773512,2022-09-18 11:51:49.072503,0 days 00:01:06.298991,0.44201253892991593,0.6003185065456688,0.1503982488304584,0.1300116020338931,20.0,4.0,695.0,0.6411286199235747,0.43288224061319996,0.741458659836999,COMPLETE
235,0.9987768311993996,2022-09-18 11:36:49.360314,2022-09-18 11:37:51.845784,0 days 00:01:02.485470,0.4587988752042175,0.6115878629137368,0.16812526857370336,0.1330301528219552,20.0,4.0,676.0,0.6543183950268208,0.44006355745229586,0.7396280889235478,COMPLETE
119,0.9987748982934432,2022-09-18 06:06:28.088578,2022-09-18 06:07:29.226286,0 days 00:01:01.137708,0.4967687880132647,0.6179861326532731,0.15080398112525117,0.1419706109076925,20.0,4.0,652.0,0.7406818384053869,0.46905804950991015,0.6690314284023001,COMPLETE
266,0.9987669258436476,2022-09-18 12:09:05.787365,2022-09-18 12:10:07.305687,0 days 00:01:01.518322,0.45422437000127336,0.6088889677023938,0.18419955947768551,0.13362839213807673,20.0,4.0,694.0,0.6708020881548972,0.3474168803065628,0.7320244135682806,COMPLETE
234,0.9987636241020572,2022-09-18 11:35:46.825927,2022-09-18 11:36:49.359981,0 days 00:01:02.534054,0.45930025589265355,0.6104574120882729,0.17615925096198876,0.13012299543890793,20.0,4.0,676.0,0.6479506998459789,0.4411848505045746,0.7322294468463818,COMPLETE
284,0.9987635464397411,2022-09-18 12:25:27.910304,2022-09-18 12:26:27.800394,0 days 00:00:59.890090,0.42638060452870963,0.6155618017511798,0.21076621277805735,0.14048866253676373,20.0,3.0,693.0,0.6874351604840307,0.3506237814068263,0.7105152187641877,COMPLETE
150,0.9987616855605932,2022-09-18 06:33:29.085731,2022-09-18 06:34:27.803780,0 days 00:00:58.718049,0.4993115472187587,0.6172843901778096,0.15059357579130705,0.15246928099542978,20.0,4.0,674.0,0.9607573603655112,0.47268463498576085,0.6702845807252739,COMPLETE
241,0.9987603838512725,2022-09-18 11:43:12.117107,2022-09-18 11:44:15.223423,0 days 00:01:03.106316,0.45291398683652667,0.6065535004909199,0.1538957135626359,0.13627608958814347,20.0,4.0,694.0,0.6414047350579537,0.4451554919075204,0.7412289681533609,COMPLETE
242,0.9987570494469531,2022-09-18 11:44:15.223747,2022-09-18 11:45:20.233961,0 days 00:01:05.010214,0.4505973374793201,0.600119073496305,0.151525781607329,0.13330148655331553,20.0,4.0,695.0,0.6348303333688443,0.45582904723080436,0.7411513484166018,COMPLETE
220,0.9987550195498256,2022-09-18 07:36:50.855878,2022-09-18 07:37:54.405909,0 days 00:01:03.550031,0.45775947825825664,0.6072879596795098,0.17525799963370114,0.1311789235017064,20.0,4.0,684.0,0.828539800973664,0.47819035488892364,0.7213057739339847,COMPLETE
201,0.9987549784350376,2022-09-18 07:18:19.836056,2022-09-18 07:19:17.139218,0 days 00:00:57.303162,0.4818860291413102,0.6168042238728109,0.191771522948206,0.14435060672685837,20.0,4.0,665.0,0.9554692158041518,0.43043615899794385,0.6793881770535061,COMPLETE
237,0.9987537808042576,2022-09-18 11:38:54.664922,2022-09-18 11:40:00.558435,0 days 00:01:05.893513,0.4587160377734034,0.6075784083625638,0.15538749747890124,0.13002571248732367,20.0,4.0,690.0,0.6402545133552323,0.4251869214996839,0.731442642148942,COMPLETE
257,0.9987536489653964,2022-09-18 12:00:10.158600,2022-09-18 12:01:10.675844,0 days 00:01:00.517244,0.4473294461970727,0.6014089955287928,0.18138802643008234,0.13789231814398412,20.0,4.0,695.0,0.6013587736735247,0.37352434403022056,0.7402560542132639,COMPLETE
135,0.998751779045078,2022-09-18 06:20:50.246879,2022-09-18 06:21:49.010091,0 days 00:00:58.763212,0.529580360648669,0.6103829232571514,0.17689133576003954,0.14191529217197732,20.0,4.0,643.0,0.8186582145380837,0.3872782872160332,0.6501384451715493,COMPLETE
269,0.9987504214848166,2022-09-18 12:12:16.437788,2022-09-18 12:13:15.528502,0 days 00:00:59.090714,0.45469349630126216,0.6189299450667257,0.19181517732828637,0.13956048882571626,20.0,4.0,700.0,0.6024632478353028,0.34538574346522066,0.7256303484907757,COMPLETE
221,0.9987450296569308,2022-09-18 07:37:54.406460,2022-09-18 07:38:58.075345,0 days 00:01:03.668885,0.4547513473955464,0.6066781796400385,0.17837291372573386,0.13036379053150277,20.0,4.0,683.0,0.8375526577667205,0.46991161928746816,0.7228011004435738,COMPLETE
244,0.9987438722451961,2022-09-18 11:46:24.356438,2022-09-18 11:47:29.448156,0 days 00:01:05.091718,0.4521985154231506,0.6021873618538168,0.15089013583191174,0.13312818747904687,20.0,4.0,697.0,0.6546960905474274,0.4376421946608441,0.7437716457042094,COMPLETE
206,0.9987415899565006,2022-09-18 07:23:11.568604,2022-09-18 07:24:09.512706,0 days 00:00:57.944102,0.4754965210139896,0.6009437524709749,0.22222259648900433,0.13630765188493243,20.0,4.0,682.0,0.9052633312997526,0.4763532084949869,0.6940716721901012,COMPLETE
246,0.9987405499928929,2022-09-18 11:48:32.797803,2022-09-18 11:49:38.259474,0 days 00:01:05.461671,0.44202490657245586,0.6007548438357553,0.15674807108483682,0.13013880115341736,20.0,4.0,695.0,0.6458014472009052,0.43469201011270575,0.7488254283347862,COMPLETE
260,0.9987405000314049,2022-09-18 12:03:14.196763,2022-09-18 12:04:13.841906,0 days 00:00:59.645143,0.43696937012593834,0.6151284937416923,0.1909949084011065,0.13816354590546595,20.0,4.0,699.0,0.6645820890900913,0.37413537364458416,0.7293239504906146,COMPLETE
289,0.998740441737992,2022-09-18 12:29:45.974295,2022-09-18 12:30:50.043064,0 days 00:01:04.068769,0.4483945333986887,0.6075246029258393,0.19556559321580058,0.13002420354155375,20.0,3.0,693.0,0.7345446694465303,0.41215308547758084,0.7176300105642588,COMPLETE
211,0.9987382537034897,2022-09-18 07:28:16.784598,2022-09-18 07:29:18.637856,0 days 00:01:01.853258,0.4648688136687345,0.6104575321686095,0.21179109028871362,0.13004344772327198,20.0,4.0,689.0,0.9235213872127033,0.4720907711732141,0.6806196667592418,COMPLETE
232,0.9987372652205819,2022-09-18 11:34:22.423406,2022-09-18 11:35:26.261512,0 days 00:01:03.838106,0.4551182902283254,0.6095220309702356,0.15280486549815211,0.13480807975027737,20.0,4.0,687.0,0.6962174189279837,0.46201810726276293,0.71935459599062,COMPLETE
271,0.9987371525103226,2022-09-18 12:13:52.058877,2022-09-18 12:14:48.666430,0 days 00:00:56.607553,0.4422736865184995,0.6215164224691718,0.20148349394309,0.13947375994315184,20.0,4.0,679.0,0.6010278659455793,0.3100256118151171,0.7295600537883091,COMPLETE
182,0.9987349757729694,2022-09-18 07:02:11.286908,2022-09-18 07:03:04.427984,0 days 00:00:53.141076,0.5071574522538972,0.6070859174337119,0.24299220626563126,0.14727981817992505,20.0,4.0,643.0,0.9108272143497059,0.43673205951566346,0.6849969576041204,COMPLETE
249,0.998733951262082,2022-09-18 11:51:49.073006,2022-09-18 11:52:54.908702,0 days 00:01:05.835696,0.4416062208664374,0.6002005129051176,0.15138143807280138,0.13015999000877995,20.0,4.0,695.0,0.6387330280296026,0.43253577240765617,0.7401179496661632,COMPLETE
264,0.9987339261512016,2022-09-18 12:07:02.982129,2022-09-18 12:08:07.770319,0 days 00:01:04.788190,0.44847839934084655,0.6162120787169562,0.15139866608120484,0.13303523684580246,20.0,4.0,693.0,0.698598253053618,0.412093185058566,0.7399872710453711,COMPLETE
224,0.9987338926684782,2022-09-18 11:25:47.736019,2022-09-18 11:26:59.387901,0 days 00:01:11.651882,0.45074433117487045,0.6007136595574356,0.1775910034483963,0.13091158523969457,20.0,4.0,684.0,0.7682886287772571,0.4683679451051839,0.7111282773088616,COMPLETE
285,0.9987338424410724,2022-09-18 12:26:27.800875,2022-09-18 12:27:28.528006,0 days 00:01:00.727131,0.42287754073500006,0.6123556965226903,0.21279071546089268,0.13551846240010887,20.0,3.0,689.0,0.7032147520708886,0.3691380683355532,0.7048266615687674,COMPLETE
151,0.9987319785757214,2022-09-18 06:34:27.804234,2022-09-18 06:35:27.882329,0 days 00:01:00.078095,0.4978286653977253,0.6156993450561494,0.1518291368866368,0.14804290387470864,20.0,4.0,675.0,0.9539710052972004,0.4627634168924319,0.6745553950966694,COMPLETE
93,0.9987318194427932,2022-09-18 05:44:46.477402,2022-09-18 05:45:39.699952,0 days 00:00:53.222550,0.5144588324697391,0.6141980744364286,0.21345090980648568,0.15316124132424355,20.0,4.0,609.0,0.8388917859584001,0.49834972828291135,0.6173374156907471,COMPLETE
294,0.9987306708272456,2022-09-18 12:34:25.345258,2022-09-18 12:35:28.584468,0 days 00:01:03.239210,0.46826783533408606,0.6221381572723558,0.15025759803311464,0.13360011115552553,20.0,3.0,694.0,0.6359204278344652,0.42511632011325706,0.7325302018631418,COMPLETE
251,0.9987306498477772,2022-09-18 11:53:58.833177,2022-09-18 11:55:00.569996,0 days 00:01:01.736819,0.44507729661926027,0.6077097541763282,0.1737170876600892,0.13711123739868197,20.0,4.0,690.0,0.6527724889489833,0.3965581413780839,0.7395998017268283,COMPLETE
247,0.9987306372597632,2022-09-18 11:49:38.259863,2022-09-18 11:50:42.773120,0 days 00:01:04.513257,0.4225870916180283,0.601910975932372,0.15565846761165408,0.13319557106616062,20.0,4.0,694.0,0.623882752867386,0.3959386812738255,0.748149160596953,COMPLETE
293,0.9987306372597632,2022-09-18 12:33:24.370057,2022-09-18 12:34:25.344847,0 days 00:01:00.974790,0.46260440330933567,0.6290808008758433,0.17644050911335998,0.13340377182919627,20.0,3.0,671.0,0.6720662036621562,0.30114401509170885,0.7498871420289063,COMPLETE
222,0.9987285294865571,2022-09-18 07:38:58.075885,2022-09-18 07:39:59.663485,0 days 00:01:01.587600,0.45223914467276516,0.6067117376685238,0.19643735358978665,0.13051637225349613,20.0,4.0,681.0,0.8288759155703893,0.47656810262596494,0.7250435632199624,COMPLETE
81,0.9987252438053784,2022-09-18 05:34:47.767233,2022-09-18 05:35:44.089983,0 days 00:00:56.322750,0.5220390207352822,0.6099360801449004,0.18778123396051216,0.14534816856677607,20.0,4.0,614.0,0.9492522136433239,0.45395218976947627,0.659062019632596,COMPLETE
183,0.9987252227557646,2022-09-18 07:03:04.428496,2022-09-18 07:03:59.693777,0 days 00:00:55.265281,0.5059339926265292,0.6091246583794355,0.21403898125615226,0.1469339165017918,20.0,4.0,642.0,0.9035858551411095,0.477375692469049,0.6758660975164884,COMPLETE
80,0.998725205915573,2022-09-18 05:33:53.834234,2022-09-18 05:34:47.766875,0 days 00:00:53.932641,0.5232593109080869,0.6062053371850484,0.19448815992137358,0.15172935800696977,20.0,4.0,618.0,0.9480383072137841,0.4631355271342811,0.6640447210739585,COMPLETE
185,0.9987251132865654,2022-09-18 07:04:51.503642,2022-09-18 07:05:45.637387,0 days 00:00:54.133745,0.496595309911532,0.6089888144578727,0.23032117685636308,0.14720237671352504,20.0,4.0,645.0,0.870371536853618,0.514612340322069,0.6864901348288368,COMPLETE
245,0.9987240555201127,2022-09-18 11:47:29.448515,2022-09-18 11:48:32.797339,0 days 00:01:03.348824,0.4611070209947299,0.6017480421364917,0.15554002228660627,0.13637054355306424,20.0,4.0,700.0,0.6498145937489305,0.41224106453576903,0.7439486178975404,COMPLETE
296,0.9987238825707485,2022-09-18 12:36:29.719555,2022-09-18 12:37:29.945447,0 days 00:01:00.225892,0.4415796208140552,0.6131192818790023,0.22943135771516687,0.13316239275271985,20.0,3.0,685.0,0.6645332617398338,0.44602116321629576,0.7180229281754001,COMPLETE
197,0.9987221016969301,2022-09-18 07:14:57.721381,2022-09-18 07:15:53.383418,0 days 00:00:55.662037,0.4968407184050615,0.622951898160902,0.1737675002990639,0.14750965395942872,20.0,4.0,645.0,0.8689500709620146,0.4394149417487489,0.6829546270520351,COMPLETE
287,0.998720741507145,2022-09-18 12:28:12.908975,2022-09-18 12:29:21.131050,0 days 00:01:08.222075,0.41629844799739985,0.6067355092304031,0.15088977263578732,0.13345491409269147,20.0,3.0,677.0,0.7013368217749172,1.3143062464303883,0.7357512162078425,COMPLETE
204,0.9987120083752481,2022-09-18 07:21:12.213629,2022-09-18 07:22:11.554255,0 days 00:00:59.340626,0.4832155730597151,0.6227155321706455,0.19572640680086228,0.13420263411212488,20.0,4.0,681.0,0.9663289177779475,0.4733769171323608,0.6828598134182846,COMPLETE
268,0.9987108631267189,2022-09-18 12:11:09.933910,2022-09-18 12:12:16.437322,0 days 00:01:06.503412,0.4463859932824659,0.6082779109535577,0.1515697535291451,0.13013107566297746,20.0,4.0,695.0,0.701762584909711,0.34851392796422265,0.7386747620998506,COMPLETE
280,0.9987107352775886,2022-09-18 12:21:51.605918,2022-09-18 12:22:49.028004,0 days 00:00:57.422086,0.4574876408035113,0.6172438740931246,0.20868620437533575,0.14064383904715494,20.0,4.0,692.0,0.6794406014949919,0.33745107918893436,0.7271098974643698,COMPLETE
218,0.9987087612694429,2022-09-18 07:34:47.395627,2022-09-18 07:35:48.648330,0 days 00:01:01.252703,0.46582845649435906,0.6079519713198266,0.20080686779256973,0.1346421756794999,20.0,4.0,682.0,0.8351810592248364,0.5027751469647537,0.7162097930133171,COMPLETE
252,0.9987075619196837,2022-09-18 11:55:00.570384,2022-09-18 11:56:03.352452,0 days 00:01:02.782068,0.43717637580528845,0.6075376736095568,0.17257574708237253,0.13415547616037268,20.0,4.0,699.0,0.6822289203115177,0.42713179695996,0.7314158069646659,COMPLETE
229,0.9987074337435826,2022-09-18 11:31:14.714738,2022-09-18 11:32:17.690642,0 days 00:01:02.975904,0.4310175704698366,0.6082020383813398,0.19460792887760625,0.13000453581321528,20.0,4.0,693.0,0.744979546179306,0.45938249491964134,0.7252128082502931,COMPLETE
236,0.9987041793521558,2022-09-18 11:37:51.846165,2022-09-18 11:38:54.664606,0 days 00:01:02.818441,0.45616843186885525,0.611521923450281,0.17153981985441458,0.1325124570634011,20.0,4.0,677.0,0.6628976410695738,0.44708963695710835,0.7375434668047083,COMPLETE
155,0.9987021950406018,2022-09-18 06:38:22.783561,2022-09-18 06:39:16.276910,0 days 00:00:53.493349,0.488300317019157,0.6165159833701584,0.19802531046958763,0.1589794563948702,20.0,4.0,670.0,0.7904593411620391,0.48436250941108744,0.6476722177278986,COMPLETE
121,0.9987020707420985,2022-09-18 06:08:20.854630,2022-09-18 06:09:17.163712,0 days 00:00:56.309082,0.5074113724782273,0.6181463039748449,0.23018818408429978,0.1394036641873765,20.0,4.0,654.0,0.778475210041305,0.47336844159544667,0.6278613786404902,COMPLETE
279,0.9987008822761336,2022-09-18 12:20:49.465631,2022-09-18 12:21:51.605441,0 days 00:01:02.139810,0.4673957788272516,0.6069022512095166,0.17849100541868276,0.13348267928852223,20.0,4.0,685.0,0.6400215827166629,0.4151342926436143,0.7179339688075446,COMPLETE
219,0.9986988540669066,2022-09-18 07:35:48.648804,2022-09-18 07:36:50.855349,0 days 00:01:02.206545,0.4606538037521642,0.6066665969028477,0.2018790024026353,0.13060212280891859,20.0,4.0,681.0,0.8405052347441628,0.5757772203792078,0.7207086294842627,COMPLETE
148,0.9986956722736249,2022-09-18 06:31:43.188243,2022-09-18 06:32:41.227828,0 days 00:00:58.039585,0.4877169939812285,0.6178602025997086,0.17181827715930936,0.1467695828457656,20.0,4.0,645.0,0.8573378986019842,0.5168103130549333,0.6552750619510886,COMPLETE
189,0.9986954913539149,2022-09-18 07:08:05.256318,2022-09-18 07:08:59.559495,0 days 00:00:54.303177,0.507259630248748,0.6262118014195304,0.21966092274852755,0.14369099714202552,20.0,4.0,662.0,0.8806230463455382,0.5041585368441919,0.6782252428707352,COMPLETE
114,0.9986954138015312,2022-09-18 06:02:13.045579,2022-09-18 06:03:06.522665,0 days 00:00:53.477086,0.507830551916865,0.616030332141739,0.23393357180670493,0.14593088268513746,20.0,4.0,625.0,0.8044062726813986,0.3423445689547211,0.6423284308613185,COMPLETE
262,0.9986942364589015,2022-09-18 12:05:00.538752,2022-09-18 12:06:01.448345,0 days 00:01:00.909593,0.4284817562897435,0.6004806758608251,0.17892291483194742,0.13810662238663074,20.0,4.0,700.0,0.6760414524639446,0.35992298366585546,0.7314040590660364,COMPLETE
202,0.9986922147145659,2022-09-18 07:19:17.139734,2022-09-18 07:20:14.963455,0 days 00:00:57.823721,0.48301718636955576,0.6071723866364099,0.2016830054586995,0.1408946900603085,20.0,4.0,668.0,0.9316683796689311,0.40606872063959704,0.6682858271199239,COMPLETE
163,0.9986920635340047,2022-09-18 06:45:42.226524,2022-09-18 06:46:35.203372,0 days 00:00:52.976848,0.47914873736647146,0.6072156280880611,0.2349952816464359,0.1513034889428651,20.0,4.0,645.0,1.0839906303633864,0.4191532348267636,0.663652589714919,COMPLETE
115,0.9986920419339284,2022-09-18 06:03:06.523141,2022-09-18 06:04:00.227574,0 days 00:00:53.704433,0.49847747022854777,0.6166593929977614,0.2504111424235724,0.1448513874122429,20.0,4.0,659.0,0.809375994558517,0.4203283068175117,0.6540665835084964,COMPLETE
274,0.9986909826555201,2022-09-18 12:16:30.662968,2022-09-18 12:17:30.671341,0 days 00:01:00.008373,0.4466613016392811,0.6088926560035751,0.1790788362501653,0.1403839663154888,20.0,4.0,674.0,0.6356194828307593,0.3035284498451958,0.7163322367552127,COMPLETE
239,0.9986876597038805,2022-09-18 11:41:03.702640,2022-09-18 11:42:05.779265,0 days 00:01:02.076625,0.436133125991171,0.6134387994341435,0.17701361007329144,0.13460453968422337,20.0,4.0,674.0,0.6780731118947994,0.4249548329668778,0.7361500354811543,COMPLETE
142,0.9986858050434708,2022-09-18 06:26:34.074690,2022-09-18 06:27:32.545377,0 days 00:00:58.470687,0.5151508270967486,0.6148854294790886,0.1503076037643381,0.15247581191864254,20.0,4.0,617.0,1.051487647395497,0.4286943958504029,0.6082459226965896,COMPLETE
161,0.9986856835271235,2022-09-18 06:43:46.517583,2022-09-18 06:44:45.002698,0 days 00:00:58.485115,0.47786152040605223,0.6164556641824532,0.17904779412753297,0.1446829879098516,20.0,4.0,659.0,1.0904726415678037,0.4308574457075911,0.680525998206741,COMPLETE
203,0.99868563578241,2022-09-18 07:20:14.963975,2022-09-18 07:21:12.213101,0 days 00:00:57.249126,0.49169441869201025,0.6060621019342769,0.2102381892221132,0.1408317361844879,20.0,4.0,667.0,0.9421747925383088,0.3980409121401932,0.6688381384376083,COMPLETE
267,0.9986844149447818,2022-09-18 12:10:07.306145,2022-09-18 12:11:09.933465,0 days 00:01:02.627320,0.4540475922245294,0.6133004363682169,0.17681133781927072,0.1329242097538039,20.0,4.0,693.0,0.6683121621147042,0.32095558479656394,0.7303872665790132,COMPLETE
231,0.9986844062474176,2022-09-18 11:33:19.963357,2022-09-18 11:34:22.423082,0 days 00:01:02.459725,0.44134300628062445,0.6002287844484829,0.17013197675132802,0.1335026227027837,20.0,4.0,680.0,0.7167399244790109,0.4411978844251532,0.7064753820263344,COMPLETE
225,0.9986811356116523,2022-09-18 11:26:59.388195,2022-09-18 11:28:04.881180,0 days 00:01:05.492985,0.45110481953475334,0.6000261167023223,0.15195062948127774,0.1307792147992155,20.0,4.0,686.0,0.8256655909815768,0.45112013337930823,0.7118216675421838,COMPLETE
263,0.9986810527777227,2022-09-18 12:06:01.448727,2022-09-18 12:07:02.981671,0 days 00:01:01.532944,0.460536588048722,0.6000257413745127,0.18706549846375845,0.13458235747949615,20.0,4.0,688.0,0.6371822435856072,0.39728782443712773,0.7490414576739926,COMPLETE
200,0.9986790963698265,2022-09-18 07:17:20.230963,2022-09-18 07:18:19.835533,0 days 00:00:59.604570,0.36300294794175525,0.609062866476787,0.17233769000005075,0.14891370599849607,20.0,4.0,651.0,0.8944583454180913,0.5980638948676842,0.6886265234195237,COMPLETE
194,0.9986790789217321,2022-09-18 07:12:16.384656,2022-09-18 07:13:11.032832,0 days 00:00:54.648176,0.5094106844666161,0.6081785987673963,0.20857713211108103,0.15047941687027233,20.0,4.0,675.0,0.8751332145057935,0.4628261666546991,0.6657453477536078,COMPLETE
215,0.9986789436833692,2022-09-18 07:31:57.778307,2022-09-18 07:32:56.562679,0 days 00:00:58.784372,0.4874144719553229,0.6123267817563233,0.220894616213329,0.1356755319882273,20.0,4.0,686.0,0.8630757942367896,0.5069973011744929,0.6803113853628027,COMPLETE
92,0.9986758597005659,2022-09-18 05:43:46.952236,2022-09-18 05:44:46.476988,0 days 00:00:59.524752,0.5206242370255,0.611540728105308,0.1708873276689006,0.1403730178002714,20.0,4.0,612.0,1.0068305538232682,0.49372533124675383,0.613434218602992,COMPLETE
95,0.9986758116020038,2022-09-18 05:46:34.834445,2022-09-18 05:47:27.611049,0 days 00:00:52.776604,0.5162779799344954,0.6384529770486845,0.18439883562219375,0.15543858315493528,20.0,4.0,605.0,1.0021809246772366,0.4349320339333433,0.6149967410425137,COMPLETE
176,0.9986755710567687,2022-09-18 06:57:04.534832,2022-09-18 06:57:56.770995,0 days 00:00:52.236163,0.5131375193443114,0.6003881597293328,0.255819939421011,0.14829107440245257,20.0,4.0,654.0,0.9356433885962872,0.4363179928035852,0.6954871496795759,COMPLETE
125,0.9986725751381909,2022-09-18 06:11:43.923762,2022-09-18 06:12:40.561151,0 days 00:00:56.637389,0.501553570437579,0.615636507428481,0.17372936141867715,0.1479848913112791,20.0,5.0,658.0,0.9380014988200104,0.3514991610678937,0.6842092490857351,COMPLETE
228,0.9986711754147618,2022-09-18 11:30:11.973714,2022-09-18 11:31:14.714378,0 days 00:01:02.740664,0.4448757487408763,0.6004363771385622,0.17438885913573893,0.13414553860532655,20.0,4.0,684.0,0.9154033942514627,0.4458335824288516,0.7138830528302912,COMPLETE
79,0.9986690269695429,2022-09-18 05:33:01.525544,2022-09-18 05:33:53.833880,0 days 00:00:52.308336,0.540321736221759,0.6074951151636516,0.2495470658032471,0.14622063613320152,20.0,4.0,616.0,0.9562366735011731,0.44898654974924346,0.7004377592874063,COMPLETE
258,0.9986678610741072,2022-09-18 12:01:10.676324,2022-09-18 12:02:11.663758,0 days 00:01:00.987434,0.44673842381364187,0.6005973984618211,0.18412751250222242,0.13783451222814883,20.0,4.0,696.0,0.62915460467725,0.37484306650150495,0.7400003239540371,COMPLETE
85,0.9986659754394192,2022-09-18 05:38:05.316437,2022-09-18 05:39:03.467994,0 days 00:00:58.151557,0.5160079262212616,0.6083931004555512,0.15892462267657792,0.14526835447958286,20.0,5.0,609.0,0.8465745263071685,0.3532588909876042,0.6132965612964014,COMPLETE
91,0.9986659313879267,2022-09-18 05:42:51.732961,2022-09-18 05:43:46.951703,0 days 00:00:55.218742,0.5225963970301686,0.6113361613304142,0.17603673192793493,0.15485577430281028,20.0,4.0,611.0,1.004158073601183,0.49419739531580714,0.617364019617316,COMPLETE
191,0.998665808028269,2022-09-18 07:09:50.600358,2022-09-18 07:10:46.640721,0 days 00:00:56.040363,0.500452446857863,0.6185351385003794,0.21430155557077493,0.14338107980280512,20.0,4.0,663.0,0.9076474869359322,0.5114909959196801,0.6787697958023489,COMPLETE
226,0.9986645334461648,2022-09-18 11:28:04.881499,2022-09-18 11:29:09.612739,0 days 00:01:04.731240,0.44840951830904563,0.6077153030943632,0.17267982128545217,0.13011257547359445,20.0,4.0,700.0,0.955854051898525,0.4849874498238948,0.7249722060578274,COMPLETE
205,0.9986625806579442,2022-09-18 07:22:11.554775,2022-09-18 07:23:11.568083,0 days 00:01:00.013308,0.4834054956760903,0.6241644188217086,0.19791550928970347,0.1334322001261109,20.0,4.0,691.0,0.9578385380009188,0.5101092865298752,0.6848731408972463,COMPLETE
100,0.998662426061885,2022-09-18 05:51:04.430145,2022-09-18 05:51:54.571593,0 days 00:00:50.141448,0.5166406462168469,0.6005525212216084,0.2470189302891119,0.15649097055052205,20.0,4.0,617.0,0.8849089242786,0.3023907287939894,0.6135520790740073,COMPLETE
273,0.9986612278358831,2022-09-18 12:15:29.176989,2022-09-18 12:16:30.662549,0 days 00:01:01.485560,0.46475619424992415,0.6165530615511442,0.19564996357544376,0.13345659538506494,20.0,4.0,700.0,0.679994975361687,0.35845995021939897,0.7344982523406665,COMPLETE
