iteration,roc_weighted,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
74,0.9926270420222028,2022-09-17 19:59:04.631622,2022-09-17 19:59:21.666513,0 days 00:00:17.034891,0.42460521185617583,0.8808743868257428,0.1741208535679876,0.28176763768294205,9,10,477,2.857623032476833,2.64664726065451,0.6930435721314632,COMPLETE
96,0.9925524665450903,2022-09-17 20:07:58.216186,2022-09-17 20:08:22.555279,0 days 00:00:24.339093,0.499745113078305,0.717245673285885,0.5707422880389451,0.2994068954978826,9,7,463,2.088365643043194,2.995106050102309,0.49282729765431615,COMPLETE
55,0.9923242873361927,2022-09-17 19:53:00.764625,2022-09-17 19:53:18.138509,0 days 00:00:17.373884,0.37275294360610106,0.8022300365163295,0.4503342056115204,0.28886133894971355,9,10,490,2.4019221653528966,2.879165599313814,0.6687887081881053,COMPLETE
37,0.9921473319224025,2022-09-17 19:47:21.016972,2022-09-17 19:47:37.407112,0 days 00:00:16.390140,0.44260794620442645,0.5594911211038095,0.6164247248446024,0.2708464412495813,10,6,393,0.915715879962113,1.8946813178225508,0.46043112607128406,COMPLETE
54,0.9921026455129969,2022-09-17 19:52:44.042752,2022-09-17 19:53:00.764375,0 days 00:00:16.721623,0.40058124181727955,0.9328383591047175,0.33817296243748396,0.2876019773886972,9,10,460,2.817681963039902,2.2315315149550323,0.5726511150218009,COMPLETE
87,0.9917718258098802,2022-09-17 20:04:10.827221,2022-09-17 20:04:34.941808,0 days 00:00:24.114587,0.4737965414930174,0.6919977772781218,0.8768326186106772,0.29435621768421333,9,7,453,2.400260304300476,2.9887189494052384,0.5405642480508058,COMPLETE
79,0.990676803916455,2022-09-17 20:01:05.846481,2022-09-17 20:01:29.533149,0 days 00:00:23.686668,0.4623452408727166,0.8007832230459696,0.10795307188823705,0.26651617062352384,9,10,469,2.085550272579438,2.782758570450444,0.5103754875343709,COMPLETE
65,0.9905410806291108,2022-09-17 19:56:24.781533,2022-09-17 19:56:40.560577,0 days 00:00:15.779044,0.36284618329990015,0.8933152536593484,0.45183685150258046,0.29915751931271894,9,9,435,2.4454598369194365,2.210014230311371,0.4929135838669737,COMPLETE
60,0.9893618307718341,2022-09-17 19:54:24.047313,2022-09-17 19:54:41.484796,0 days 00:00:17.437483,0.3051765466486318,0.7830905650807176,0.8272123323505087,0.26055809823779374,9,8,500,2.889187160038711,2.1261479816868207,0.5207690379716372,COMPLETE
67,0.9884919945797888,2022-09-17 19:56:44.921637,2022-09-17 19:57:02.796436,0 days 00:00:17.874799,0.33245876647645256,0.9157674465404577,0.0821657347112405,0.20974224650939333,9,8,500,2.665185100992522,2.7337106187812457,0.7261248554972293,COMPLETE
40,0.9871453531144729,2022-09-17 19:48:12.572998,2022-09-17 19:48:26.596713,0 days 00:00:14.023715,0.4436852251355068,0.7372836869637697,0.18365408039412112,0.2781085087729552,9,9,391,1.855861431893884,2.6686979125131143,0.45800402237186993,COMPLETE
41,0.9867368730030271,2022-09-17 19:48:26.596981,2022-09-17 19:48:40.697570,0 days 00:00:14.100589,0.4475686108463749,0.7345612514582823,0.2188556265244806,0.26828391251360045,9,9,395,1.8997685764722396,2.5800474491785166,0.46460906163965493,COMPLETE
59,0.9865763561341386,2022-09-17 19:54:10.550265,2022-09-17 19:54:24.047050,0 days 00:00:13.496785,0.4183378550964604,0.791070802777914,2.3388535464386995,0.286892874402096,10,10,486,2.741549247252518,2.966777580556333,0.5659434553966206,COMPLETE
33,0.9859627312555657,2022-09-17 19:46:34.229367,2022-09-17 19:46:48.981871,0 days 00:00:14.752504,0.4923536288162847,0.5425177243728576,0.5194783593167938,0.24459978724823528,9,7,421,0.8831422132819228,1.5950083627349367,0.43254751508580563,COMPLETE
28,0.9832204490162276,2022-09-17 19:45:28.488694,2022-09-17 19:45:44.601745,0 days 00:00:16.113051,0.24288652604529853,0.5487641888643352,0.639330618805865,0.19360127322602097,10,2,358,1.0634041283589106,1.3828501351597853,0.37749983418862204,COMPLETE
16,0.9828665473310172,2022-09-17 19:42:57.541810,2022-09-17 19:43:14.195449,0 days 00:00:16.653639,0.32475203699139443,0.6238559175132494,1.7987469571431502,0.14809766091995266,10,1,415,0.036572845045429625,1.2406046495943948,0.26236670550235824,COMPLETE
32,0.9804315511796302,2022-09-17 19:46:21.468554,2022-09-17 19:46:34.229124,0 days 00:00:12.760570,0.49893112523396654,0.5485149964776921,0.6550186942145717,0.22710661713914726,9,6,359,0.5854166314862959,1.7624431361988298,0.35029966584465444,COMPLETE
57,0.978924872819844,2022-09-17 19:53:37.312923,2022-09-17 19:53:51.792721,0 days 00:00:14.479798,0.3380072309002601,0.8553029077557401,0.2762899137297966,0.21132843660315503,8,10,481,2.439557476357801,2.442897762523219,0.684646495982253,COMPLETE
30,0.9781887566740928,2022-09-17 19:45:55.229284,2022-09-17 19:46:08.251594,0 days 00:00:13.022310,0.4964823763487729,0.5426765784128338,0.5832028689067202,0.19035696437120883,9,5,360,0.5826596376047319,1.5846628340602489,0.3396269759761518,COMPLETE
31,0.9780316154637825,2022-09-17 19:46:08.251853,2022-09-17 19:46:21.468312,0 days 00:00:13.216459,0.49631699851555233,0.5356649152412765,0.662746234873339,0.1920771656888779,9,5,368,0.5841707651845094,1.7898624799318181,0.3499535816951342,COMPLETE
34,0.977133368673049,2022-09-17 19:46:48.982115,2022-09-17 19:47:01.518727,0 days 00:00:12.536612,0.46022574832953766,0.5043431331530971,0.383647321255096,0.25429138733973616,8,7,412,1.405540978729049,2.0382330972091016,0.43153887623468057,COMPLETE
15,0.9768373470194562,2022-09-17 19:42:45.187009,2022-09-17 19:42:57.541588,0 days 00:00:12.354579,0.2857191913306076,0.620904218636718,1.6189563762097392,0.1921864356987616,10,5,315,0.26056782617479524,1.2741709557541394,0.3094616295394865,COMPLETE
21,0.9767630512988619,2022-09-17 19:44:02.761540,2022-09-17 19:44:16.654687,0 days 00:00:13.893147,0.297933433484275,0.598508950541281,1.9325049909779066,0.13591443521774146,10,1,341,0.05464800789618371,0.07135867753565667,0.25814271827381435,COMPLETE
17,0.9765827933654523,2022-09-17 19:43:14.195677,2022-09-17 19:43:28.658693,0 days 00:00:14.463016,0.3152837961304476,0.6399621475674905,1.8355217346485952,0.1231803159083103,10,1,340,0.02233270105299682,0.2409000279038298,0.25704260187741795,COMPLETE
19,0.9755193474547861,2022-09-17 19:43:44.272815,2022-09-17 19:43:56.764418,0 days 00:00:12.491603,0.41339172273818503,0.5593856753530492,0.27918351047953105,0.14593591463148514,10,2,263,0.37439275069030004,1.78564727979395,0.43174814579002496,COMPLETE
14,0.9744984841464072,2022-09-17 19:42:30.784120,2022-09-17 19:42:45.186789,0 days 00:00:14.402669,0.22542703092719127,0.6228881024661668,1.793079986110804,0.19893878274534305,9,5,451,0.420150452002636,1.2018322760363995,0.3410922940600432,COMPLETE
7,0.9743298289150409,2022-09-17 19:41:28.439931,2022-09-17 19:41:39.372549,0 days 00:00:10.932618,0.24712959322345673,0.8876913567458709,1.1707722087078947,0.19910710818385866,9,5,309,0.8390780247283515,0.8786163128200902,0.36053938589271284,COMPLETE
22,0.9737592227297981,2022-09-17 19:44:16.654911,2022-09-17 19:44:30.002874,0 days 00:00:13.347963,0.2671191563753083,0.5739863307215454,2.088598167685668,0.15227138701752058,10,2,350,0.20759960644568226,1.133183995448289,0.25268910474279577,COMPLETE
80,0.9729289143786439,2022-09-17 20:01:29.533452,2022-09-17 20:01:39.245662,0 days 00:00:09.712210,0.4296187573093022,0.8708702575741326,0.22469846584384,0.240611931156122,10,7,145,2.816918243745839,2.556170374271673,0.48932882254483423,COMPLETE
35,0.9706989112310441,2022-09-17 19:47:01.518989,2022-09-17 19:47:12.084839,0 days 00:00:10.565850,0.46331287956839934,0.5400999195570491,0.0801143929967032,0.2945170899737902,7,8,403,0.9659884492894154,2.489950476318227,0.39986056373157786,COMPLETE
23,0.969552907815313,2022-09-17 19:44:30.003164,2022-09-17 19:44:40.362962,0 days 00:00:10.359798,0.2859325491648772,0.5180359377343652,1.4855055928197491,0.17392738671639646,9,1,284,0.5784661148863894,1.669483028669572,0.3006584132577218,COMPLETE
25,0.9694655135531534,2022-09-17 19:44:51.110137,2022-09-17 19:45:04.322002,0 days 00:00:13.211865,0.3776227477137094,0.6112990274177651,1.2700459709195615,0.09247430514936496,10,2,300,0.7924334147034757,0.4459333229352327,0.3127745381668572,COMPLETE
12,0.9674952281134939,2022-09-17 19:42:04.286495,2022-09-17 19:42:16.032657,0 days 00:00:11.746162,0.20723159298070354,0.7910577200328277,1.820519969638807,0.2119613092621121,7,7,457,2.999194310984061,2.2278806075365414,0.6575654300176452,COMPLETE
85,0.9672834810498387,2022-09-17 20:03:31.647588,2022-09-17 20:03:44.338027,0 days 00:00:12.690439,0.4833463659564756,0.7912535157542716,0.36034202374050894,0.29547945684785537,6,9,410,2.308989528243864,2.8240560999586477,0.5516169022761567,COMPLETE
13,0.9669594410052257,2022-09-17 19:42:16.032880,2022-09-17 19:42:30.783880,0 days 00:00:14.751000,0.19748635142363985,0.9796885395029861,0.7796204231698629,0.12075291217343129,8,10,500,2.964685479645907,2.101558314953436,0.6647832818930971,COMPLETE
18,0.9668519664966226,2022-09-17 19:43:28.658926,2022-09-17 19:43:44.272595,0 days 00:00:15.613669,0.3476698128505737,0.637669018221385,0.8952821259226265,0.0797306589013787,9,2,427,0.44334932295475704,1.2329609557255015,0.2983478148083749,COMPLETE
29,0.9656740177463895,2022-09-17 19:45:44.601972,2022-09-17 19:45:55.228939,0 days 00:00:10.626967,0.42915650423392293,0.6873514982550228,0.3933081587628682,0.23601989665457013,6,10,474,1.0736233741619607,1.3652200268114236,0.3965854211062043,COMPLETE
1,0.9626090230823544,2022-09-17 19:40:54.945032,2022-09-17 19:41:02.600407,0 days 00:00:07.655375,0.4605054863187984,0.8340730442282687,2.2140461249538657,0.2661321591732706,5,7,396,2.330867650192574,2.7139791419864965,0.6230014060811551,COMPLETE
27,0.9626023558750003,2022-09-17 19:45:17.266664,2022-09-17 19:45:28.488457,0 days 00:00:11.221793,0.16172647688530042,0.6555383994085021,2.955145902027522,0.15635390260727453,8,3,421,0.011679637658796892,1.959057360851481,0.2786577382342043,COMPLETE
26,0.9625529314460947,2022-09-17 19:45:04.322243,2022-09-17 19:45:17.266438,0 days 00:00:12.944195,0.3259649133082312,0.5962266552636923,1.653376303033521,0.05580696717572753,9,1,335,0.20894516083542755,0.05073524029893085,0.47382508574465,COMPLETE
36,0.9616149447114891,2022-09-17 19:47:12.085083,2022-09-17 19:47:21.016709,0 days 00:00:08.931626,0.40998842425334575,0.5888351360496116,0.950730817709857,0.23696037319557053,5,7,445,1.5977520154350802,1.6490284534795658,0.5072902800186913,COMPLETE
24,0.9613932169500167,2022-09-17 19:44:40.363185,2022-09-17 19:44:51.109899,0 days 00:00:10.746714,0.15051820323666892,0.7674933329605532,2.048916654370766,0.1440405105275961,7,3,420,0.1906615381140444,0.9977538094094822,0.37877075102476726,COMPLETE
11,0.9608408121063976,2022-09-17 19:41:56.605892,2022-09-17 19:42:04.286276,0 days 00:00:07.680384,0.30446168982296123,0.8132960924406213,1.3975890847119063,0.1741490100600759,6,6,324,2.032406014748103,1.5167428902354811,0.33544086035263526,COMPLETE
10,0.9605727805024782,2022-09-17 19:41:50.802004,2022-09-17 19:41:56.605676,0 days 00:00:05.803672,0.21099400555286071,0.5080388422945945,0.014533474316540396,0.17034300983641049,10,6,119,0.022550957426764384,0.01856496398167884,0.256178924858595,COMPLETE
46,0.9605678084383094,2022-09-17 19:49:52.661682,2022-09-17 19:50:01.023002,0 days 00:00:08.361320,0.3859193835791756,0.7669801192326509,0.4100037287220113,0.2996534631739043,4,9,476,2.213193593095763,2.97595701203939,0.549093977114574,COMPLETE
89,0.9604901251740557,2022-09-17 20:05:01.841614,2022-09-17 20:05:12.650008,0 days 00:00:10.808394,0.45601085862370144,0.7538203461650999,0.49033808465474704,0.29984282713834853,4,6,431,2.3280220451933977,2.7089209559870517,0.5269942447298338,COMPLETE
0,0.9601047032745421,2022-09-17 19:40:39.154589,2022-09-17 19:40:54.944789,0 days 00:00:15.790200,0.4422068980501407,0.7057515918256081,2.5168064082789776,0.23388989163322457,4,9,485,2.6042046471564904,1.8181359820634357,0.7081190476348574,COMPLETE
70,0.959970692500886,2022-09-17 19:58:01.688109,2022-09-17 19:58:06.335886,0 days 00:00:04.647777,0.38914498209259707,0.805177826059605,0.3500073023374604,0.26670053759271833,5,9,206,2.582223090120067,2.490820260313446,0.6488024955519812,COMPLETE
77,0.9590545186396251,2022-09-17 20:00:19.708379,2022-09-17 20:00:43.877389,0 days 00:00:24.169010,0.38167951662066196,0.9048252572449583,0.29896217458936386,0.01761992474520352,9,10,461,2.9712543806178764,2.5487070348377086,0.7440152270740703,COMPLETE
20,0.9590246131156526,2022-09-17 19:43:56.764645,2022-09-17 19:44:02.761305,0 days 00:00:05.996660,0.3289686096423639,0.6705672210440892,1.5588619256696934,0.08145470639977212,8,4,185,1.2095849075487215,0.49492257460207756,0.30381555613581596,COMPLETE
3,0.9584538103694575,2022-09-17 19:41:07.120131,2022-09-17 19:41:12.866622,0 days 00:00:05.746491,0.4631225227297133,0.962507171686452,2.7261605161044513,0.2637015141451017,3,1,371,1.6285232035445611,2.791294369170857,0.40206623986645845,COMPLETE
4,0.9568376195190129,2022-09-17 19:41:12.866820,2022-09-17 19:41:19.617452,0 days 00:00:06.750632,0.13737764640703853,0.8394780894927889,2.5213952518990705,0.2905386120762587,4,8,385,2.5592056301487633,2.347190565921109,0.4323613593605433,COMPLETE
5,0.954119948013822,2022-09-17 19:41:19.617681,2022-09-17 19:41:22.450964,0 days 00:00:02.833283,0.3681568993380893,0.7128023129776977,2.2985223103175336,0.228277819893101,3,3,157,1.753377467510751,1.4314090459102733,0.7475434758262036,COMPLETE
66,0.9534557549958725,2022-09-17 19:56:40.560860,2022-09-17 19:56:44.921363,0 days 00:00:04.360503,0.06128978991012718,0.8249623077044541,0.3201970684459904,0.24678622269029152,10,10,101,2.034070239887478,2.8908686498461194,0.5874586453821103,COMPLETE
6,0.9514461108491648,2022-09-17 19:41:22.451164,2022-09-17 19:41:28.439692,0 days 00:00:05.988528,0.2723347167373089,0.5705508053765659,1.0586470436353719,0.11300293382219483,3,4,381,1.2758142564692285,0.8769018069178803,0.5387583803948939,COMPLETE
8,0.948554003862942,2022-09-17 19:41:39.372759,2022-09-17 19:41:43.335675,0 days 00:00:03.962916,0.3929197127741389,0.8703266549369878,2.744365285457487,0.05517458718335954,3,8,233,0.6840804210030998,2.860647801961712,0.4800868563384251,COMPLETE
9,0.9396440498283153,2022-09-17 19:41:43.335911,2022-09-17 19:41:50.801791,0 days 00:00:07.465880,0.09928938762822143,0.9140736375677899,2.559114793150845,0.019997589806447433,8,3,229,2.333033198434088,0.5981404058101615,0.5798569272983978,COMPLETE
2,0.8705672074824178,2022-09-17 19:41:02.600612,2022-09-17 19:41:07.119924,0 days 00:00:04.519312,0.07755180469797959,0.7192243648584955,2.6700702582137135,0.0038533460661384702,3,4,262,0.9978154855900899,0.7365330031155449,0.5750957455541591,COMPLETE
