iteration,roc_weighted,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
91,1.0,2022-09-19 19:26:54.593407,2022-09-19 19:27:46.113541,0 days 00:00:51.520134,0.5547937684457243,0.9314807964348057,0.0032714812365091115,0.2837892324298365,15,9,676,1.7094870373182893,2.269511609097245,0.6576658998471295,COMPLETE
93,1.0,2022-09-19 19:28:38.600050,2022-09-19 19:29:33.561416,0 days 00:00:54.961366,0.5415622310140135,0.9311897996917669,0.0017430658571720866,0.22440971390697004,15,8,670,2.5363949177768146,2.213495218607761,0.6105535522503637,COMPLETE
238,1.0,2022-09-19 21:23:00.274004,2022-09-19 21:23:59.667476,0 days 00:00:59.393472,0.5861603457134673,0.9404131711759232,0.003715546252626485,0.21989213182563888,15,6,664,2.605729552013427,2.0199010291289414,0.6712730348673186,COMPLETE
96,1.0,2022-09-19 19:31:09.139438,2022-09-19 19:31:56.633424,0 days 00:00:47.493986,0.5748960304149319,0.9132911536910374,0.04525154325736111,0.29658880864344234,14,10,690,2.2175775201557584,2.1823865158144375,0.6724787105202824,COMPLETE
243,1.0,2022-09-19 21:27:28.699800,2022-09-19 21:28:15.254547,0 days 00:00:46.554747,0.5141258480569936,0.9425867308547139,0.06912274871101862,0.29313385646275614,15,10,700,2.3817603402586234,2.453826507568689,0.6699170855533374,COMPLETE
99,1.0,2022-09-19 19:33:19.876564,2022-09-19 19:34:08.755661,0 days 00:00:48.879097,0.5954835451553387,0.9455295543577902,0.030431044496503308,0.28670969794680523,15,10,648,2.3600153027178368,2.4039514564804887,0.6653681635240164,COMPLETE
242,1.0,2022-09-19 21:26:43.026139,2022-09-19 21:27:28.699253,0 days 00:00:45.673114,0.5770399071530684,0.9260877621286876,0.08405390106230323,0.2926976173789396,15,8,691,1.8058976022753457,2.1702896769024873,0.6644152196827862,COMPLETE
104,1.0,2022-09-19 19:36:53.281580,2022-09-19 19:37:43.680542,0 days 00:00:50.398962,0.589056085292261,0.9432074125142992,0.02794153156204142,0.29114386828031164,15,9,667,2.376663942141689,2.3550854880200203,0.6364484947771958,COMPLETE
240,1.0,2022-09-19 21:24:56.013166,2022-09-19 21:25:49.064587,0 days 00:00:53.051421,0.5074381429461535,0.8813828187494621,0.05121603394793527,0.22572151613636068,15,6,676,2.632025755441327,2.1485115671168735,0.6898031532432554,COMPLETE
239,1.0,2022-09-19 21:23:59.667958,2022-09-19 21:24:56.012716,0 days 00:00:56.344758,0.508851677700322,0.9362312271113769,0.005799213717849801,0.2217877759343702,15,6,675,1.7044098853217247,2.031765551113366,0.6730140920356763,COMPLETE
225,1.0,2022-09-19 21:13:26.356043,2022-09-19 21:14:20.044012,0 days 00:00:53.687969,0.5284045870210937,0.8879784685283638,0.0020488777657656013,0.2784740707954859,15,7,694,2.65785994366015,2.14199792052988,0.6783025513565439,COMPLETE
157,1.0,2022-09-19 20:18:37.068748,2022-09-19 20:19:32.473091,0 days 00:00:55.404343,0.5997205549290261,0.9211856710111391,0.056061112665296876,0.22872094322783004,15,6,695,1.9047572874297214,2.08098420847423,0.6893669401316805,COMPLETE
158,1.0,2022-09-19 20:19:32.473546,2022-09-19 20:20:23.767281,0 days 00:00:51.293735,0.5488060951479977,0.8680402388792197,0.0037347176303327845,0.2785340714853425,15,8,663,2.688115202806641,2.2804066843984936,0.6626252124140308,COMPLETE
200,1.0,2022-09-19 20:53:18.270015,2022-09-19 20:54:10.274807,0 days 00:00:52.004792,0.5042846627321612,0.9221186068187626,0.062716779442045,0.22894272744763963,15,6,686,1.9129300281383304,2.023487763385069,0.6891853501694045,COMPLETE
186,1.0,2022-09-19 20:41:41.056584,2022-09-19 20:42:30.693239,0 days 00:00:49.636655,0.5568001534861671,0.932474360517551,0.028919633377345967,0.28950032568370654,15,10,679,2.357557318456378,2.227292427177814,0.6608522340722744,COMPLETE
190,1.0,2022-09-19 20:44:54.032007,2022-09-19 20:45:47.774287,0 days 00:00:53.742280,0.49597333875762806,0.9205769906402362,0.02928818852437842,0.23726222446371015,15,6,675,1.7300911212975052,2.1953697289515324,0.6871965898885778,COMPLETE
191,1.0,2022-09-19 20:45:47.774729,2022-09-19 20:46:36.459713,0 days 00:00:48.684984,0.4919697598474816,0.904202793615252,0.07305868278707132,0.23905907124028683,15,6,675,1.8150677239654895,2.064076044175192,0.6885097340861515,COMPLETE
192,1.0,2022-09-19 20:46:36.460241,2022-09-19 20:47:26.767494,0 days 00:00:50.307253,0.5059337979024816,0.9026654980813266,0.06407141126887377,0.24495419279403452,15,6,700,1.822096094938058,2.0566328217945826,0.6936002976157732,COMPLETE
193,1.0,2022-09-19 20:47:26.768000,2022-09-19 20:48:16.465775,0 days 00:00:49.697775,0.5922984393417952,0.9111561634502958,0.037373843021052885,0.29687821067383613,15,10,683,2.316896835709991,2.3098063787087035,0.6738731999471664,COMPLETE
194,1.0,2022-09-19 20:48:16.466287,2022-09-19 20:49:05.824337,0 days 00:00:49.358050,0.5861011643558087,0.9039498447548495,0.05419760401150993,0.2928365306407573,15,10,691,2.367752950396102,2.336209004817068,0.6670943192309606,COMPLETE
196,1.0,2022-09-19 20:49:53.851701,2022-09-19 20:50:50.969589,0 days 00:00:57.117888,0.5443256674343947,0.8959148944129557,0.003341327450363678,0.21270998827235538,15,7,683,1.8864271363280816,2.242492829849864,0.6938044383095558,COMPLETE
201,1.0,2022-09-19 20:54:10.275318,2022-09-19 20:54:59.838079,0 days 00:00:49.562761,0.5323941943628245,0.9415986323211012,0.046353656271632626,0.28948659302052115,15,9,691,2.3439186304241475,2.269694712150326,0.6573234919871656,COMPLETE
159,1.0,2022-09-19 20:20:23.767668,2022-09-19 20:21:15.460682,0 days 00:00:51.693014,0.5983822657392344,0.868646303657024,0.05558562164059985,0.26072998610182435,15,8,673,1.9684042586055912,2.114227579912284,0.6896690197521189,COMPLETE
202,1.0,2022-09-19 20:54:59.838584,2022-09-19 20:55:49.580800,0 days 00:00:49.742216,0.560704398753529,0.9433130350753074,0.037900802740706514,0.2917492546311857,15,10,680,2.3546132156220376,2.269022177010733,0.6569062217193026,COMPLETE
203,1.0,2022-09-19 20:55:49.581298,2022-09-19 20:56:36.264548,0 days 00:00:46.683250,0.5707970242044895,0.9307100097777589,0.08603777135376975,0.2731865196429409,15,7,666,1.8431916674111986,2.1846210024376056,0.6516911303624683,COMPLETE
216,1.0,2022-09-19 21:05:41.759943,2022-09-19 21:06:29.463520,0 days 00:00:47.703577,0.4697795036912901,0.9182585375152635,0.06463708751714725,0.26923309309327004,15,6,690,1.8902596552264241,2.047854264724499,0.6898261080811353,COMPLETE
206,1.0,2022-09-19 20:58:12.914609,2022-09-19 20:58:59.913537,0 days 00:00:46.998928,0.5106139799456758,0.9264247126323383,0.02363827901997119,0.2994198297746645,13,6,684,1.7876356510577798,2.2094122825070204,0.6967096173162228,COMPLETE
215,1.0,2022-09-19 21:04:52.620349,2022-09-19 21:05:41.759374,0 days 00:00:49.139025,0.4968153851171553,0.9042417828046534,0.07592453225697154,0.2410223260191009,15,6,700,1.8103025097785017,2.039426455489207,0.6879089667000877,COMPLETE
209,1.0,2022-09-19 21:00:40.236061,2022-09-19 21:01:30.770004,0 days 00:00:50.533943,0.5879807492260628,0.8670882543396335,0.023262048223276835,0.2790539406513388,15,8,653,1.983998222520076,2.5012787775381287,0.6372879669925741,COMPLETE
210,1.0,2022-09-19 21:01:30.770478,2022-09-19 21:02:21.458663,0 days 00:00:50.688185,0.5389905871580069,0.928555923680024,0.0017022907376171527,0.2835964739741788,15,9,676,1.7496728895764562,2.2344656121956397,0.6450590409163434,COMPLETE
185,1.0,2022-09-19 20:40:50.345216,2022-09-19 20:41:41.056117,0 days 00:00:50.710901,0.5306965102359562,0.9389567307134198,0.05518013083344378,0.2581056582869348,15,6,697,2.3489850368635605,2.0969663685602655,0.6999243740443306,COMPLETE
217,1.0,2022-09-19 21:06:29.464077,2022-09-19 21:07:26.682754,0 days 00:00:57.218677,0.47007227411999214,0.9192060032407049,0.0035754037547671633,0.22703491753196695,15,6,692,1.7415750092597957,2.078514860735058,0.6989524358723278,COMPLETE
180,1.0,2022-09-19 20:37:01.722324,2022-09-19 20:37:50.900318,0 days 00:00:49.177994,0.5822828079459642,0.9485936019992728,0.030287007369300865,0.29840791795324584,14,10,688,2.381148070060747,2.420361343116077,0.6481426392762393,COMPLETE
218,1.0,2022-09-19 21:07:26.683180,2022-09-19 21:08:19.752470,0 days 00:00:53.069290,0.4833059104465916,0.9174510474790982,0.014610251950143463,0.26122576597297203,15,6,676,1.9681426813436875,2.083304662827088,0.6964936611105857,COMPLETE
160,1.0,2022-09-19 20:21:15.461124,2022-09-19 20:22:08.481052,0 days 00:00:53.019928,0.5413277477030819,0.858165481577498,0.03579936017587622,0.23670123281077005,15,8,666,1.9460200493807611,2.17986015008136,0.6655524249653227,COMPLETE
161,1.0,2022-09-19 20:22:08.481471,2022-09-19 20:23:00.430124,0 days 00:00:51.948653,0.5802870265242326,0.8880069915979908,0.027876298141561017,0.26392050077346907,15,8,673,2.5768565260055523,2.1255512687717704,0.6777750975338934,COMPLETE
163,1.0,2022-09-19 20:23:39.710111,2022-09-19 20:24:23.068083,0 days 00:00:43.357972,0.5286344611731233,0.9434308315569897,0.09917347396506608,0.28781577027000693,15,6,690,2.373111432251316,2.1488195091058833,0.6807286903750048,COMPLETE
164,1.0,2022-09-19 20:24:23.068577,2022-09-19 20:25:19.874847,0 days 00:00:56.806270,0.5242864044306402,0.9447273217440855,0.0014522343125367406,0.2303542636979059,15,7,688,2.1714489951242206,2.1467026996567435,0.6848696859665908,COMPLETE
223,1.0,2022-09-19 21:11:40.339676,2022-09-19 21:12:32.672027,0 days 00:00:52.332351,0.5260486923202767,0.8711600018843453,0.04458667627241921,0.23518416540328863,15,8,687,2.048250542502078,2.1565004699264865,0.6844330700629353,COMPLETE
166,1.0,2022-09-19 20:25:43.887020,2022-09-19 20:26:35.363411,0 days 00:00:51.476391,0.5471412171992887,0.915686774373311,0.0018291960522471933,0.2788449789417358,15,7,653,2.694362475548186,2.25734142976543,0.635486260061085,COMPLETE
167,1.0,2022-09-19 20:26:35.363822,2022-09-19 20:27:25.129567,0 days 00:00:49.765745,0.5869086527260728,0.9360673417121365,0.04064406926085421,0.28536160763857016,15,9,669,2.6074749317604193,2.450660313657824,0.6369701699048775,COMPLETE
222,1.0,2022-09-19 21:10:49.874429,2022-09-19 21:11:40.339193,0 days 00:00:50.464764,0.5391063297163002,0.8748404126012865,0.028889195773023322,0.26777440000210584,15,8,674,1.9853632374162813,2.498160697437845,0.6860661805993524,COMPLETE
221,1.0,2022-09-19 21:10:00.861856,2022-09-19 21:10:49.874007,0 days 00:00:49.012151,0.5388004570099638,0.8863912721280474,0.04358921153297008,0.26416442325642764,15,8,662,1.928637800367311,2.1092711050678754,0.6894632410046039,COMPLETE
170,1.0,2022-09-19 20:28:40.160988,2022-09-19 20:29:25.370122,0 days 00:00:45.209134,0.5596770081148774,0.9332383314820546,0.0759519035574102,0.2955088181738,14,10,684,1.8658982053141322,2.2194528596186185,0.6722315890144346,COMPLETE
172,1.0,2022-09-19 20:30:15.648094,2022-09-19 20:31:11.238741,0 days 00:00:55.590647,0.5191846258073188,0.9098964091926843,0.02044699146719882,0.22009796739152446,15,6,678,1.7323120975749613,2.0263027853686766,0.6928538470733918,COMPLETE
173,1.0,2022-09-19 20:31:11.239146,2022-09-19 20:32:07.661536,0 days 00:00:56.422390,0.5064528437684055,0.9089975805390004,0.004945403847246675,0.22634603622015975,15,6,678,1.8564784709361017,2.0351567759023625,0.6921365595786257,COMPLETE
174,1.0,2022-09-19 20:32:07.662019,2022-09-19 20:33:04.185714,0 days 00:00:56.523695,0.5121451613622859,0.9357195840349176,0.0010434932169772594,0.2276190871760698,15,6,672,1.8639973882681642,2.0006634192297317,0.6905198934140802,COMPLETE
175,1.0,2022-09-19 20:33:04.186119,2022-09-19 20:33:53.621142,0 days 00:00:49.435023,0.5842270611409944,0.9421615603225052,0.04267298121776671,0.2938016895651774,15,9,668,2.322232880730379,2.3816821243494317,0.6606351016770343,COMPLETE
219,1.0,2022-09-19 21:08:19.752927,2022-09-19 21:09:10.164067,0 days 00:00:50.411140,0.5124435574920034,0.9162264985714423,0.0010210198335535367,0.28303158446282234,15,9,670,2.6137787811290183,2.0073139305896897,0.6336097023638195,COMPLETE
80,1.0,2022-09-19 19:18:19.750596,2022-09-19 19:19:09.774215,0 days 00:00:50.023619,0.5781637127022089,0.9180166908324741,0.03954412892388768,0.29369301526771885,15,10,692,2.4008255003905927,2.3167906158910094,0.6767267194777712,COMPLETE
213,1.0,2022-09-19 21:03:39.046025,2022-09-19 21:04:23.711429,0 days 00:00:44.665404,0.5789939558561187,0.8539862328548734,0.05605829323602263,0.28769451146282066,14,8,641,1.9208413717297104,2.1258466060237113,0.6746902421273673,COMPLETE
279,1.0,2022-09-19 21:55:46.590816,2022-09-19 21:56:32.018732,0 days 00:00:45.427916,0.5645829817529656,0.9147699605110085,0.07603939938197328,0.29155130614181485,15,10,661,1.8324845341810558,2.288044669989239,0.657564667188895,COMPLETE
272,1.0,2022-09-19 21:50:29.104159,2022-09-19 21:51:15.792203,0 days 00:00:46.688044,0.5996228217621559,0.9305007390581118,0.0780100961215011,0.28096994675479425,15,6,672,1.944093820654207,2.0363653395732926,0.6611247950679111,COMPLETE
262,1.0,2022-09-19 21:42:13.882958,2022-09-19 21:43:05.793633,0 days 00:00:51.910675,0.529956272667405,0.9233688281585181,0.033829506942117935,0.2614536501940981,15,6,670,2.255906399268883,2.22263199866316,0.6766621603095796,COMPLETE
253,1.0,2022-09-19 21:35:11.842274,2022-09-19 21:36:07.349941,0 days 00:00:55.507667,0.5192738117077283,0.938716052797146,0.014131492370109348,0.2204987119870419,15,6,674,1.7275339588631637,2.026242817085449,0.6828705269089967,COMPLETE
271,1.0,2022-09-19 21:49:37.982153,2022-09-19 21:50:29.103588,0 days 00:00:51.121435,0.5987365215398681,0.9126002106612289,0.027050502293731307,0.27040418224021756,15,9,673,1.8891915752265152,2.0070519490953473,0.6515566461308677,COMPLETE
286,1.0,2022-09-19 22:01:06.359691,2022-09-19 22:01:54.070668,0 days 00:00:47.710977,0.574578896941476,0.9206001895025805,0.0712041256010316,0.2909881901759706,15,10,681,2.367097241210886,2.2550088799375145,0.651041089658665,COMPLETE
51,1.0,2022-09-19 18:57:15.052319,2022-09-19 18:58:11.491380,0 days 00:00:56.439061,0.5335243807234487,0.942342193674151,0.0059589325549931895,0.24565554532239653,15,6,664,2.636570284552573,2.1363708958774055,0.6989333407187234,COMPLETE
283,1.0,2022-09-19 21:58:35.067744,2022-09-19 21:59:25.334273,0 days 00:00:50.266529,0.5238335171486922,0.9274711020328879,0.033846243271007936,0.27185441270302996,15,9,695,1.7781401861691584,2.283157626934013,0.6388054047819025,COMPLETE
52,1.0,2022-09-19 18:58:11.491714,2022-09-19 18:59:01.859586,0 days 00:00:50.367872,0.4981869838556377,0.8906425627842738,0.05082642057224291,0.24694602531669876,15,6,658,2.634637900353506,2.132197031798437,0.6996302398089147,COMPLETE
14,1.0,2022-09-19 18:32:41.887063,2022-09-19 18:33:30.338148,0 days 00:00:48.451085,0.5337399291142239,0.8900702265398426,0.013031649522125467,0.2985164627638486,15,9,657,2.6400497794863713,2.2110557405714077,0.6618033624614794,COMPLETE
289,1.0,2022-09-19 22:03:16.396297,2022-09-19 22:04:02.489363,0 days 00:00:46.093066,0.585015856859849,0.9415950470584236,0.08782711626834729,0.28703938995273043,15,9,649,2.4100244977461758,2.2282730910371016,0.6360865228768938,COMPLETE
292,1.0,2022-09-19 22:05:44.086680,2022-09-19 22:06:37.480440,0 days 00:00:53.393760,0.5822979846143197,0.9095569760218974,0.05626202031034289,0.2387056589914619,15,6,677,2.1161711308123676,2.1897201539641773,0.6822009973235096,COMPLETE
12,1.0,2022-09-19 18:31:20.338202,2022-09-19 18:32:17.619649,0 days 00:00:57.281447,0.528036011192911,0.9455670476691983,0.0030048945398751803,0.2301164847731319,15,6,695,1.7194528698600995,2.0242493272688855,0.6925688790046262,COMPLETE
291,1.0,2022-09-19 22:04:50.873925,2022-09-19 22:05:44.086089,0 days 00:00:53.212164,0.5848494432952034,0.8928402828884486,0.03006301215385014,0.23704138198593952,14,6,673,1.872413897036937,2.178530359277576,0.6926837379087925,COMPLETE
11,1.0,2022-09-19 18:30:27.861088,2022-09-19 18:31:20.337901,0 days 00:00:52.476813,0.5244111733852644,0.9041618479954975,0.05857323760495057,0.22658827144697144,15,6,692,1.7353380098889781,2.0033752396384314,0.6969774609200938,COMPLETE
257,1.0,2022-09-19 21:38:14.470932,2022-09-19 21:39:13.414471,0 days 00:00:58.943539,0.4977095028237599,0.9402910267273481,0.002935975381752838,0.2240556917772957,15,6,700,2.6387313919041464,2.4370786203875023,0.6936952398040854,COMPLETE
21,1.0,2022-09-19 18:36:20.495307,2022-09-19 18:37:14.802838,0 days 00:00:54.307531,0.5228957997820554,0.9195731772302108,0.023036148726206677,0.23353827331023186,15,6,682,1.704293327690746,2.087355821268241,0.6814654420395062,COMPLETE
22,1.0,2022-09-19 18:37:14.803122,2022-09-19 18:38:02.169739,0 days 00:00:47.366617,0.5654354177325521,0.9418334753844523,0.03971406357237617,0.2988190259797526,14,9,663,2.617202489712143,2.1620842808751597,0.6654863653922829,COMPLETE
290,1.0,2022-09-19 22:04:02.489980,2022-09-19 22:04:50.873356,0 days 00:00:48.383376,0.5863081492665804,0.9436935823071957,0.0420730909106208,0.29511113136951783,15,9,648,2.4028602874846547,2.3587218819065776,0.616456333093085,COMPLETE
258,1.0,2022-09-19 21:39:13.414974,2022-09-19 21:40:04.476619,0 days 00:00:51.061645,0.42279832589540306,0.7671333984065869,0.003130071431531858,0.2902539986511438,15,6,642,1.7465069952528243,2.5144620620785463,0.6973220217795979,COMPLETE
280,1.0,2022-09-19 21:56:32.019307,2022-09-19 21:57:18.525896,0 days 00:00:46.506589,0.5640978194635392,0.9159653931940519,0.08139842743618765,0.29073981727726717,15,10,691,1.8292806131521067,2.2670862509341507,0.6571582091593046,COMPLETE
293,1.0,2022-09-19 22:06:37.481026,2022-09-19 22:07:32.674404,0 days 00:00:55.193378,0.5502410557827383,0.8666261490709608,0.002474320133247762,0.23192522896118162,15,7,669,1.9005063181714874,2.18484812626718,0.6825889999043038,COMPLETE
10,1.0,2022-09-19 18:29:30.718619,2022-09-19 18:30:27.860830,0 days 00:00:57.142211,0.5302538632230461,0.9268987727925864,0.0014367643574792477,0.22757896578272108,15,6,679,1.7394615731204617,2.0855392624782247,0.6947221166969779,COMPLETE
285,1.0,2022-09-19 22:00:19.145000,2022-09-19 22:01:06.358901,0 days 00:00:47.213901,0.5749494252240664,0.899351874645097,0.07119668990838823,0.2934535734325893,15,10,684,2.4483579331548566,2.259446683227326,0.6496996196236686,COMPLETE
278,1.0,2022-09-19 21:54:50.971895,2022-09-19 21:55:46.590283,0 days 00:00:55.618388,0.5483012511766561,0.9357944052371278,0.004298975502393447,0.23294294168468174,15,7,664,1.8637601030327198,2.2016388817078,0.6882133457072261,COMPLETE
43,1.0,2022-09-19 18:51:09.940040,2022-09-19 18:52:01.164038,0 days 00:00:51.223998,0.5206316977482967,0.9077611553600708,0.07195411529320911,0.22257922851524603,15,6,688,1.8888022739588726,2.0584498422029642,0.6902989741126746,COMPLETE
72,1.0,2022-09-19 19:12:31.646705,2022-09-19 19:13:24.228154,0 days 00:00:52.581449,0.5527025015326894,0.9367192752239458,0.03379043857192136,0.25613021740241265,15,9,700,1.70261120315203,2.2639525864830667,0.6602008059919036,COMPLETE
248,1.0,2022-09-19 21:31:22.550072,2022-09-19 21:32:14.113693,0 days 00:00:51.563621,0.5979209554355055,0.9301616526282446,0.02757532863134609,0.2771157485249292,14,7,686,2.693709438401676,2.2137210801133613,0.6232502289742883,COMPLETE
44,1.0,2022-09-19 18:52:01.164387,2022-09-19 18:52:49.766446,0 days 00:00:48.602059,0.5406422606199496,0.9294972075160794,0.0040193115431889775,0.27416640724537833,15,8,615,2.6800680455596213,2.2287507313646095,0.6275019753703323,COMPLETE
64,1.0,2022-09-19 19:06:16.924491,2022-09-19 19:07:13.375812,0 days 00:00:56.451321,0.5298840985396012,0.9211920783407549,0.006543973774892095,0.23346568177318236,15,6,691,1.7313216392898756,2.0670726969377413,0.6792343827788999,COMPLETE
