iteration,recall,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
26,0.9938891203402299,2022-09-17 16:02:24.996056,2022-09-17 16:02:48.807333,0 days 00:00:23.811277,0.42523214522832153,0.5506775508377528,1.024901215535803,0.1676911179754244,10.0,7.0,467.0,2.6187484435365875,0.3681532544986079,0.6801322352952381,COMPLETE
62,0.9938807650958815,2022-09-17 16:14:14.045556,2022-09-17 16:14:41.577214,0 days 00:00:27.531658,0.4420377853217166,0.8335694676724814,0.2266788770228286,0.11486427549622404,10.0,2.0,491.0,1.0605791117549748,0.7775720781407385,0.7452171905207992,COMPLETE
39,0.9938377971854329,2022-09-17 16:06:12.686243,2022-09-17 16:06:34.665853,0 days 00:00:21.979610,0.4635730847079042,0.8732654820507911,0.5590855240021768,0.14865922659762482,10.0,3.0,390.0,2.097107471907118,0.9565756315494608,0.6687094027219584,COMPLETE
36,0.9936658044866226,2022-09-17 16:05:18.356992,2022-09-17 16:05:38.147280,0 days 00:00:19.790288,0.4616317767122379,0.6045755189933902,1.3251127041768491,0.20672958986988194,10.0,9.0,403.0,2.801141999210765,1.2875517243967523,0.6487018396958077,COMPLETE
69,0.9935433360472821,2022-09-17 16:17:23.117460,2022-09-17 16:17:46.999996,0 days 00:00:23.882536,0.4190828546666886,0.9577433480372591,0.6610036454761666,0.15918524758628444,9.0,1.0,500.0,0.6745633208736906,1.6128870609351025,0.35494343722796406,COMPLETE
16,0.9934738762872093,2022-09-17 15:59:58.652896,2022-09-17 16:00:15.682145,0 days 00:00:17.029249,0.4917713656631358,0.6632801245984509,2.298110591807321,0.2593950517333207,9.0,4.0,466.0,1.6849449614666028,0.10706446996637675,0.5853746679598474,COMPLETE
42,0.9933811490489047,2022-09-17 16:07:11.087203,2022-09-17 16:07:34.313075,0 days 00:00:23.225872,0.41037398661322166,0.5220627560982751,1.238220159233063,0.1827778385914331,10.0,8.0,480.0,2.5017009913484927,0.6031486152023036,0.6661655762116293,COMPLETE
14,0.9927854462439218,2022-09-17 15:59:30.150760,2022-09-17 15:59:48.503328,0 days 00:00:18.352568,0.3777412634988176,0.5078533981080906,1.967090902540471,0.24040785526568692,10.0,3.0,435.0,1.826657025480655,1.6972362882879835,0.7358398328083062,COMPLETE
23,0.9927242514158204,2022-09-17 16:01:32.923165,2022-09-17 16:01:47.517563,0 days 00:00:14.594398,0.4892493572067692,0.751251854934554,2.5113130194697084,0.2709586466359578,9.0,2.0,399.0,1.5120491567697643,0.00844854509216822,0.7417124905589072,COMPLETE
45,0.9924428940085261,2022-09-17 16:08:20.709057,2022-09-17 16:08:42.032185,0 days 00:00:21.323128,0.3469817454111349,0.635041565940089,1.1585707715678744,0.2086624177729819,9.0,5.0,485.0,0.9420189415204174,0.8139654890975836,0.7262556870806737,COMPLETE
44,0.9922062790675016,2022-09-17 16:07:58.233699,2022-09-17 16:08:20.708735,0 days 00:00:22.475036,0.44074628342778255,0.569996150206804,0.948901055796905,0.1608570065667439,10.0,8.0,438.0,2.9716993260043214,0.16553940708013576,0.6360331640854612,COMPLETE
21,0.9915196562462142,2022-09-17 16:00:59.904190,2022-09-17 16:01:15.881336,0 days 00:00:15.977146,0.47847967576112005,0.6449149751056202,2.5263197010994185,0.2706492718664987,9.0,4.0,464.0,1.7107308690903265,0.22479227089585213,0.6294453514367481,COMPLETE
57,0.9910596031135392,2022-09-17 16:12:13.046610,2022-09-17 16:12:36.746084,0 days 00:00:23.699474,0.49862292380032414,0.8638230361093049,0.45011239101834577,0.14161011715451505,9.0,1.0,488.0,2.176587024238743,0.9027564317769272,0.31891478803694706,COMPLETE
25,0.9909139664755304,2022-09-17 16:02:07.498498,2022-09-17 16:02:24.995637,0 days 00:00:17.497139,0.3221410947066651,0.6109922295403221,1.616318127404487,0.21829651003977543,10.0,5.0,348.0,2.2605622629319937,1.1348215639826098,0.6966374937765702,COMPLETE
37,0.9899493957266888,2022-09-17 16:05:38.147592,2022-09-17 16:05:55.448042,0 days 00:00:17.300450,0.3817546907677997,0.7282166462233244,2.099088095776467,0.2524670870949107,9.0,6.0,423.0,2.806652843439639,0.5199955761096156,0.4338497885518819,COMPLETE
13,0.9898285404338147,2022-09-17 15:59:09.160826,2022-09-17 15:59:30.150459,0 days 00:00:20.989633,0.27865870565564055,0.6358703372338967,0.0034710496886575792,0.24005790107856512,9.0,3.0,439.0,2.892668722352739,1.716553516032119,0.36170462798134423,COMPLETE
31,0.9882580378002569,2022-09-17 16:03:44.761239,2022-09-17 16:04:09.038518,0 days 00:00:24.277279,0.4481527036534615,0.5570882600360904,1.0714391816834044,0.12273546598209681,10.0,7.0,460.0,2.6075838008479906,0.37733968987055444,0.6803417846416498,COMPLETE
32,0.9879387722584925,2022-09-17 16:04:09.038825,2022-09-17 16:04:29.226644,0 days 00:00:20.187819,0.43546386499588446,0.6193714625434469,1.6022909493337734,0.17651968099496385,9.0,8.0,477.0,2.5002678711685635,0.3155046485473504,0.6072305112188161,COMPLETE
41,0.9872039949291421,2022-09-17 16:06:47.910852,2022-09-17 16:07:11.086867,0 days 00:00:23.176015,0.42901811822028435,0.5557105495696207,1.0712503997150367,0.12777587090681133,10.0,9.0,450.0,2.714172189143466,0.23143932311092114,0.6927051072233424,COMPLETE
60,0.9871444856255114,2022-09-17 16:13:28.446696,2022-09-17 16:13:47.104215,0 days 00:00:18.657519,0.46326449601103165,0.8434958024222291,0.025300019325554812,0.15251900615174296,9.0,4.0,412.0,1.221068116189782,1.1536075598330058,0.5401698383058182,COMPLETE
22,0.9867193212201745,2022-09-17 16:01:15.881663,2022-09-17 16:01:32.922841,0 days 00:00:17.041178,0.4193343654601236,0.6562646014535044,2.010620037504672,0.2501995186929448,8.0,4.0,462.0,1.9801278462328376,0.8435135713975235,0.5566880244490499,COMPLETE
35,0.9860093284385252,2022-09-17 16:04:58.792409,2022-09-17 16:05:18.356653,0 days 00:00:19.564244,0.34949221571537203,0.5288644667405428,0.8474125109015029,0.19251020826046367,9.0,9.0,447.0,2.1693612928832238,0.7357951538799782,0.71290510208323,COMPLETE
38,0.9852449431349083,2022-09-17 16:05:55.448305,2022-09-17 16:06:12.685904,0 days 00:00:17.237599,0.29613960038697057,0.5736503010501642,1.7937961527244175,0.283514131943104,8.0,5.0,478.0,1.6958920443541838,1.7896903322604678,0.7182802549693721,COMPLETE
46,0.9851240724697145,2022-09-17 16:08:42.032520,2022-09-17 16:09:00.678910,0 days 00:00:18.646390,0.23452268999719242,0.5446923385907245,0.5887115223340436,0.18809748727241532,10.0,9.0,361.0,1.9827182795138034,0.6584358307402911,0.6815447975976605,COMPLETE
47,0.9832178660238534,2022-09-17 16:09:00.679235,2022-09-17 16:09:18.881520,0 days 00:00:18.202285,0.1879195852654289,0.5919545631845627,1.4176525625277847,0.23031344498783643,9.0,6.0,456.0,2.450022411864151,0.33993489368415053,0.6127961805429588,COMPLETE
10,0.9826670734996285,2022-09-17 15:58:08.175235,2022-09-17 15:58:24.896210,0 days 00:00:16.720975,0.25765318875979676,0.5941206683347311,2.8945674681940554,0.29652888520982873,10.0,1.0,495.0,1.9232112886669843,2.968462796847832,0.3058585377017556,COMPLETE
58,0.9826319740434102,2022-09-17 16:12:36.746384,2022-09-17 16:13:01.311757,0 days 00:00:24.565373,0.4513559711257629,0.900811756144379,0.34538714674297916,0.07938897943923226,10.0,4.0,453.0,1.9234729818302687,0.5155573969277004,0.5881025262874174,COMPLETE
11,0.9821376214556454,2022-09-17 15:58:24.896513,2022-09-17 15:58:41.464565,0 days 00:00:16.568052,0.27670883059763113,0.5888330427859535,2.9557140221706653,0.2995133570483447,10.0,1.0,492.0,2.1256555377972672,2.823949994131142,0.26556752686494667,COMPLETE
54,0.9814620882574142,2022-09-17 16:11:22.637403,2022-09-17 16:11:42.962442,0 days 00:00:20.325039,0.480166949668267,0.9279296003985485,0.1382579687315293,0.10662180986558994,9.0,3.0,446.0,1.9974725324391294,1.4056183212130513,0.7307179926628026,COMPLETE
3,0.9809244109932853,2022-09-17 15:56:58.128684,2022-09-17 15:57:09.520258,0 days 00:00:11.391574,0.45454541627266165,0.9171862247886162,2.386963708831651,0.19691340437767269,9.0,10.0,292.0,1.1812588013962493,0.5721881746494165,0.6959941720176552,COMPLETE
90,0.977533838855944,2022-09-17 16:25:46.168004,2022-09-17 16:25:54.285489,0 days 00:00:08.117485,0.4649820914638571,0.9761537313013426,1.0862624271194365,0.21154330423355158,10.0,1.0,134.0,0.010250982784462313,2.132737170411606,0.4501110761219001,COMPLETE
20,0.9771582384219027,2022-09-17 16:00:48.052132,2022-09-17 16:00:59.903916,0 days 00:00:11.851784,0.21276406702910505,0.5438599870647814,2.2122184469842603,0.21629879466429883,10.0,2.0,236.0,1.5509071438574313,0.42693893185719917,0.5804431241585278,COMPLETE
43,0.9767693248091512,2022-09-17 16:07:34.313399,2022-09-17 16:07:58.233398,0 days 00:00:23.919999,0.36669280308705265,0.6192759139023986,1.5011606044898882,0.09133455736804208,10.0,7.0,478.0,2.2882890839747603,0.45223090393375454,0.3031444925103556,COMPLETE
49,0.9763491830300206,2022-09-17 16:09:41.434584,2022-09-17 16:09:51.633202,0 days 00:00:10.198618,0.47203713685868187,0.6728777700123417,0.1900425251301153,0.2516706863938237,8.0,4.0,255.0,1.8318863679879063,0.005144821674903266,0.4686291973661574,COMPLETE
28,0.9749689429273181,2022-09-17 16:03:02.270079,2022-09-17 16:03:19.368067,0 days 00:00:17.097988,0.2471931165236098,0.6168259978850998,1.2713729974984866,0.12406419604140309,10.0,6.0,321.0,2.646634715441055,1.4844322109693877,0.7451164446720698,COMPLETE
70,0.9748879663218092,2022-09-17 16:17:47.000309,2022-09-17 16:18:02.394785,0 days 00:00:15.394476,0.45271742332254566,0.9836264105552658,0.47897734705758727,0.1774623049781589,7.0,2.0,473.0,0.4375951708307645,1.230125634591044,0.38196680851206294,COMPLETE
55,0.9736567358275964,2022-09-17 16:11:42.962714,2022-09-17 16:11:52.928129,0 days 00:00:09.965415,0.4923630901512595,0.8869153999266278,0.35197792467421607,0.13893506272028244,10.0,3.0,178.0,1.6204358696733836,1.0224842295890708,0.6532008242372522,COMPLETE
30,0.9721063525219623,2022-09-17 16:03:30.478829,2022-09-17 16:03:44.760884,0 days 00:00:14.282055,0.2922810869241244,0.6921773220710935,1.8372603161701397,0.1729733161555266,8.0,7.0,375.0,1.8621417810494418,0.9557538185412165,0.6666654181553313,COMPLETE
27,0.9711980032945412,2022-09-17 16:02:48.807641,2022-09-17 16:03:02.269767,0 days 00:00:13.462126,0.38984020822474985,0.5119813144371858,0.43082024980601274,0.2223375008824845,7.0,3.0,403.0,2.0674716013879713,0.670387440386994,0.6210015829200867,COMPLETE
17,0.9709861914761037,2022-09-17 16:00:15.682466,2022-09-17 16:00:29.627082,0 days 00:00:13.944616,0.31056848604309334,0.7588423638832695,0.3066444431305407,0.19818231945991585,7.0,2.0,419.0,0.14284280467642096,1.4752960315076846,0.34583545488141354,COMPLETE
9,0.9705674802971449,2022-09-17 15:57:54.001817,2022-09-17 15:58:08.174938,0 days 00:00:14.173121,0.36277499498450677,0.5397595924644656,1.4366389032194884,0.16827522578479165,8.0,6.0,362.0,1.2076531079813613,2.013226075268592,0.4840691050325295,COMPLETE
40,0.9703160921136259,2022-09-17 16:06:34.666168,2022-09-17 16:06:47.910540,0 days 00:00:13.244372,0.1345491262434795,0.6739036779908028,0.858356314881755,0.2346572400585738,9.0,10.0,319.0,2.2687046239704682,2.007411407613656,0.38851553439293063,COMPLETE
15,0.9687324588476525,2022-09-17 15:59:48.503624,2022-09-17 15:59:58.652597,0 days 00:00:10.148973,0.22355653276212942,0.650719069375996,0.03377194672627093,0.24068288697135698,8.0,5.0,251.0,2.4680838694332783,2.5679402278838714,0.45582144352147946,COMPLETE
48,0.967339020218123,2022-09-17 16:09:18.881768,2022-09-17 16:09:41.434269,0 days 00:00:22.552501,0.3957630248849138,0.5037811422003864,0.6637304628198092,0.06235122338520023,10.0,7.0,429.0,2.7608055735450088,1.8186588396030636,0.496809587877616,COMPLETE
76,0.9660932176025967,2022-09-17 16:20:13.425395,2022-09-17 16:20:26.122608,0 days 00:00:12.697213,0.4863247616212003,0.9666393252903734,0.8826316290965518,0.16983377509009476,6.0,1.0,439.0,0.47086172058721854,1.9579327944588059,0.4387899911373039,COMPLETE
56,0.963100001432166,2022-09-17 16:11:52.928433,2022-09-17 16:12:13.046257,0 days 00:00:20.117824,0.05410950802431644,0.9474446936810261,0.11146349398965755,0.11201428650248264,9.0,2.0,472.0,1.7922524251973533,1.630729939451233,0.6996228542777531,COMPLETE
18,0.9627590809181223,2022-09-17 16:00:29.627347,2022-09-17 16:00:42.142346,0 days 00:00:12.514999,0.41184653280629646,0.5842677447448253,1.0116519508276434,0.2665595614115385,5.0,4.0,499.0,2.379117928909861,2.043056323639385,0.2524406892206313,COMPLETE
7,0.9618092834117751,2022-09-17 15:57:34.419449,2022-09-17 15:57:46.867358,0 days 00:00:12.447909,0.1603404900242118,0.6999104648201635,0.6874929794613495,0.19286313121951718,6.0,4.0,437.0,2.6065011458217437,0.7840847793676468,0.5452021102731202,COMPLETE
50,0.9615643759967067,2022-09-17 16:09:51.633505,2022-09-17 16:10:04.386656,0 days 00:00:12.753151,0.262388295929306,0.9836186897016184,1.8882987912697404,0.16205513154758924,5.0,2.0,500.0,2.5482590608502886,2.318381624928729,0.5616948553634009,COMPLETE
4,0.9600984133640404,2022-09-17 15:57:09.520545,2022-09-17 15:57:21.107931,0 days 00:00:11.587386,0.09346097897956976,0.8122422309957905,0.8070915767080484,0.14807033226996835,8.0,5.0,332.0,2.1722777935248514,0.08512191987672035,0.42397195328271664,COMPLETE
29,0.959942836517803,2022-09-17 16:03:19.368410,2022-09-17 16:03:30.478521,0 days 00:00:11.110111,0.34019419175775334,0.5699632702387115,1.4655310862813296,0.28060686648826383,4.0,10.0,498.0,2.359632025434882,1.2934147271772338,0.5128908146507724,COMPLETE
6,0.959118753599641,2022-09-17 15:57:25.770605,2022-09-17 15:57:34.419201,0 days 00:00:08.648596,0.36293362907590915,0.7193240319140655,0.7592901541337886,0.09094380731699127,6.0,7.0,293.0,0.9887519962891077,2.2229094551344,0.7031638502109738,COMPLETE
94,0.958217031818219,2022-09-17 16:27:11.608647,2022-09-17 16:27:21.020400,0 days 00:00:09.411753,0.40403639231787,0.9890547521147289,0.9095939300398618,0.19225927983782862,3.0,1.0,477.0,0.16365183339575323,1.9184476129285915,0.48571386071451345,COMPLETE
34,0.9579787326337504,2022-09-17 16:04:50.440780,2022-09-17 16:04:58.792110,0 days 00:00:08.351330,0.3986485227059702,0.7971427600676446,0.2479112812332266,0.22534478059458235,3.0,5.0,418.0,1.3317128424958034,1.0840585351850862,0.7133239423341775,COMPLETE
8,0.9555100515657933,2022-09-17 15:57:46.867560,2022-09-17 15:57:54.001539,0 days 00:00:07.133979,0.1832264953285011,0.9493286244010997,0.5331896500057063,0.055543204574966004,7.0,3.0,196.0,0.4778455207387191,0.540159086979941,0.5199805771570056,COMPLETE
5,0.9546348299606686,2022-09-17 15:57:21.108208,2022-09-17 15:57:25.770316,0 days 00:00:04.662108,0.08303188734893541,0.8799393681959264,1.1717672320201409,0.2859328038786622,6.0,8.0,152.0,1.03559619715233,0.9862053827797252,0.3962771166143012,COMPLETE
19,0.9508624411528338,2022-09-17 16:00:42.142648,2022-09-17 16:00:48.051826,0 days 00:00:05.909178,0.3264650568055889,0.690447089430348,1.7022433583292078,0.01626719690005607,9.0,6.0,113.0,2.9816835821630283,2.4333663483808157,0.6507378129013264,COMPLETE
1,0.9495838529491203,2022-09-17 15:56:33.595984,2022-09-17 15:56:40.533494,0 days 00:00:06.937510,0.1274726953565704,0.7978452583109887,1.7622346807389353,0.14711633676017608,3.0,1.0,385.0,1.408845541851639,1.2715350291571081,0.642144879045631,COMPLETE
0,0.9455490157983228,2022-09-17 15:56:20.347227,2022-09-17 15:56:33.595678,0 days 00:00:13.248451,0.06536851583385114,0.9663759410767434,1.3454202183936916,0.10020091571730035,4.0,8.0,373.0,0.6081284595088212,1.199203092885492,0.5953253945048462,COMPLETE
99,,2022-09-17 16:28:45.626871,,,,,,,,,,,,,RUNNING
