iteration,recall,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
211,0.9996596998751132,2022-09-19 16:29:20.570211,2022-09-19 16:30:13.654242,0 days 00:00:53.084031,0.5753946657668328,0.8386354545263567,0.09308587259665677,0.19763466609499103,15.0,2.0,696.0,0.7160064527834538,2.0650017549584465,0.4541057858936335,COMPLETE
235,0.9996596998751132,2022-09-19 16:47:01.038521,2022-09-19 16:47:52.802437,0 days 00:00:51.763916,0.5801016120481018,0.8057760701743217,0.05125985795631086,0.24351792001763975,15.0,2.0,688.0,0.4153334927762464,1.9810624126412948,0.4016924628333248,COMPLETE
73,0.9996596998751132,2022-09-19 14:51:22.384918,2022-09-19 14:52:01.341817,0 days 00:00:38.956899,0.5686335041791966,0.9507142765540448,0.08695704384476735,0.2939363330546028,12.0,2.0,628.0,1.3727127607490563,2.24150661014953,0.4826892820825299,COMPLETE
241,0.9996596998751132,2022-09-19 16:51:52.559776,2022-09-19 16:52:41.864976,0 days 00:00:49.305200,0.5920942390063506,0.8108881053593269,0.051763930282820204,0.23907341094151915,15.0,2.0,687.0,0.41032388191515606,0.6423383139401715,0.4146768434343608,COMPLETE
156,0.9996596998751132,2022-09-19 15:48:27.966303,2022-09-19 15:49:11.449777,0 days 00:00:43.483474,0.5738807003914957,0.7463908139925207,0.10840010453001515,0.2259891291859601,14.0,3.0,681.0,1.1078432523054933,0.7123012329649999,0.4136301509893948,COMPLETE
269,0.9996587607382695,2022-09-19 17:15:45.600241,2022-09-19 17:16:19.689043,0 days 00:00:34.088802,0.5554141988058686,0.8043621573120765,0.13693396525647045,0.23060338444763057,15.0,2.0,408.0,0.27531768710446,0.5297889941643221,0.37045680764730043,COMPLETE
221,0.9996563959904056,2022-09-19 16:36:31.454439,2022-09-19 16:37:18.024983,0 days 00:00:46.570544,0.5705543354196387,0.8008883739938895,0.0957455302082075,0.24347258043928868,15.0,2.0,700.0,0.4226949725288103,2.005229232527419,0.427681151068525,COMPLETE
217,0.9996563959904056,2022-09-19 16:33:11.446631,2022-09-19 16:34:01.278126,0 days 00:00:49.831495,0.5758732257328792,0.8777417761686854,0.08342200410859847,0.2258646858382024,15.0,3.0,695.0,0.6198307054969291,2.0370396304556393,0.42293215429153086,COMPLETE
233,0.9996563959904056,2022-09-19 16:45:22.465825,2022-09-19 16:46:14.321880,0 days 00:00:51.856055,0.5794992766816024,0.7850559091261805,0.051239322175880786,0.24136289631725608,15.0,2.0,687.0,0.4097323686166487,2.0220750855763443,0.4270567369339669,COMPLETE
189,0.9996563959904056,2022-09-19 16:12:47.197450,2022-09-19 16:13:35.243782,0 days 00:00:48.046332,0.5631540374456598,0.626792729047096,0.09201463703333723,0.23761531789369328,15.0,3.0,691.0,1.0459228073403368,2.0457537621901616,0.48215986662432825,COMPLETE
245,0.9996563959904056,2022-09-19 16:54:52.243472,2022-09-19 16:55:37.663347,0 days 00:00:45.419875,0.5966772721923208,0.8059475657378491,0.08967458705886569,0.2358839566095174,15.0,2.0,684.0,0.5111434851195306,0.7895455325041352,0.4082513500269784,COMPLETE
246,0.9996563959904056,2022-09-19 16:55:37.663896,2022-09-19 16:56:18.322202,0 days 00:00:40.658306,0.5803908252125701,0.8284024940825208,0.1356962912599572,0.2389747749382775,15.0,2.0,687.0,0.41274025994839436,0.6835980290170571,0.3927386051926365,COMPLETE
122,0.9996563959904056,2022-09-19 15:23:01.498463,2022-09-19 15:23:55.271754,0 days 00:00:53.773291,0.5775829921800314,0.6416508132017202,0.05017027924548139,0.22175707098792968,15.0,3.0,695.0,1.2092816300368736,1.9900465427315246,0.4376539269718981,COMPLETE
117,0.9996563959904056,2022-09-19 15:19:03.103469,2022-09-19 15:19:55.809244,0 days 00:00:52.705775,0.5862676889386238,0.9657202619825233,0.055623300666158275,0.2286687645948795,15.0,3.0,696.0,1.1662196230016206,1.9114580460226087,0.44232330117983587,COMPLETE
258,0.9996563959904056,2022-09-19 17:03:35.139002,2022-09-19 17:04:12.868230,0 days 00:00:37.729228,0.5874874282716611,0.8111950147664525,0.11847203877927631,0.24430850782661098,15.0,2.0,520.0,0.4695378130666582,0.5122763789739625,0.3851283861143015,COMPLETE
247,0.9996563959904056,2022-09-19 16:56:18.322778,2022-09-19 16:57:08.721417,0 days 00:00:50.398639,0.5988136958806345,0.8187698888988425,0.051933801549050584,0.2349752352735167,15.0,2.0,683.0,0.5055753213091695,0.932573434769602,0.40293433480094926,COMPLETE
223,0.9996563959904056,2022-09-19 16:38:05.541655,2022-09-19 16:38:48.199304,0 days 00:00:42.657649,0.5763390266432402,0.8753386517002313,0.14155446222326373,0.24481863335646759,15.0,2.0,700.0,0.45969920016539045,2.003386722144987,0.4262492571924584,COMPLETE
133,0.9996563959904056,2022-09-19 15:31:39.547189,2022-09-19 15:32:28.168483,0 days 00:00:48.621294,0.5854682074156847,0.6101740489948975,0.05528154407950576,0.2380868302935946,15.0,4.0,685.0,0.9934256799541386,2.045112472816803,0.4129131988275057,COMPLETE
248,0.9996563959904056,2022-09-19 16:57:08.721959,2022-09-19 16:57:53.813266,0 days 00:00:45.091307,0.5977442067810088,0.8075341936486663,0.09883508285394649,0.2344522461722389,15.0,2.0,680.0,0.5230176963972796,0.8569976451913753,0.3839948179185542,COMPLETE
265,0.9996554477357285,2022-09-19 17:13:35.145455,2022-09-19 17:14:08.610095,0 days 00:00:33.464640,0.577715630598173,0.8237914812496049,0.17035610335385026,0.23153112295939168,15.0,2.0,421.0,0.28657454658738124,0.5767227728973275,0.3498612117851289,COMPLETE
124,0.9996530921056979,2022-09-19 15:24:37.049212,2022-09-19 15:25:28.987771,0 days 00:00:51.938559,0.5841966646021112,0.6272449365282678,0.05238590410193811,0.22412845530362152,15.0,3.0,673.0,1.0627062336273985,2.045669210019953,0.40719459738078095,COMPLETE
199,0.9996530921056979,2022-09-19 16:20:15.770290,2022-09-19 16:21:07.645131,0 days 00:00:51.874841,0.5634251173915246,0.6528766059535921,0.10991068156641005,0.1981083248559522,15.0,2.0,683.0,0.8526242165038908,1.8939179051639545,0.45381847103560996,COMPLETE
192,0.9996530921056979,2022-09-19 16:14:59.831849,2022-09-19 16:15:47.505920,0 days 00:00:47.674071,0.5605792260697768,0.6279440598325022,0.09431885679043736,0.2301278473970351,15.0,5.0,693.0,1.016703384601877,2.041359908481048,0.4834219369614818,COMPLETE
187,0.9996530921056979,2022-09-19 16:11:16.340608,2022-09-19 16:12:05.396739,0 days 00:00:49.056131,0.5729284951491628,0.6110546375354631,0.09392905215022673,0.2257618892852894,15.0,3.0,691.0,1.0577282246636472,2.0504665423913413,0.4429510136665167,COMPLETE
115,0.9996530921056979,2022-09-19 15:17:19.484331,2022-09-19 15:18:10.676577,0 days 00:00:51.192246,0.584104364413033,0.9637605847085177,0.05816399057502834,0.24045847945246168,15.0,3.0,699.0,1.165032195990659,1.9945590886183973,0.44050216922928237,COMPLETE
219,0.9996530921056979,2022-09-19 16:34:50.168384,2022-09-19 16:35:39.656981,0 days 00:00:49.488597,0.5716579519356944,0.8016621800424888,0.08389456293755533,0.2256956796922575,15.0,3.0,694.0,0.3672668095261835,2.0485826681310733,0.40882859191901516,COMPLETE
108,0.9996530921056979,2022-09-19 15:12:07.252794,2022-09-19 15:12:56.467626,0 days 00:00:49.214832,0.577175956906413,0.9837783027573005,0.055192230809396885,0.221290527449986,13.0,3.0,699.0,1.130102273596738,2.111723333954152,0.4634021449493768,COMPLETE
110,0.9996530921056979,2022-09-19 15:13:23.768294,2022-09-19 15:14:09.556256,0 days 00:00:45.787962,0.5849694351044064,0.9820587527701339,0.05179546808047581,0.28926275684638203,14.0,3.0,677.0,1.2359858831151618,2.1118730866132682,0.4631449335920793,COMPLETE
203,0.9996530921056979,2022-09-19 16:23:23.415412,2022-09-19 16:24:14.514555,0 days 00:00:51.099143,0.5845619346877362,0.6543075771778077,0.0932530967405633,0.22035766272339902,15.0,2.0,681.0,0.8865569989277289,2.113252852457864,0.44812108881286405,COMPLETE
206,0.9996530921056979,2022-09-19 16:26:07.394026,2022-09-19 16:26:57.243290,0 days 00:00:49.849264,0.5846885072768387,0.6543244749804877,0.12846205497241292,0.19893471513546765,15.0,2.0,693.0,0.7186636289567919,1.943396500086864,0.4649110785443573,COMPLETE
260,0.9996530921056979,2022-09-19 17:04:59.511148,2022-09-19 17:05:38.594495,0 days 00:00:39.083347,0.5957166017726973,0.8373706649486348,0.09503429637783735,0.23584641247079882,15.0,2.0,471.0,0.5075547947351926,0.8115457393701001,0.4033777006786521,COMPLETE
249,0.9996530921056979,2022-09-19 16:57:53.813817,2022-09-19 16:58:43.894282,0 days 00:00:50.080465,0.5966864143267017,0.8116940773203984,0.05483008173010323,0.23495582659657044,15.0,2.0,681.0,0.5470052616245668,0.9404536001815099,0.3935712905063288,COMPLETE
229,0.9996530921056979,2022-09-19 16:42:15.644031,2022-09-19 16:42:59.974441,0 days 00:00:44.330410,0.5769364949345392,0.8478712530612119,0.1363261414813357,0.2376864075353782,15.0,2.0,700.0,0.5871095671327848,1.955242000108904,0.42313653364112935,COMPLETE
259,0.9996530921056979,2022-09-19 17:04:12.868762,2022-09-19 17:04:59.510621,0 days 00:00:46.641859,0.5841845673674523,0.7872077258021799,0.050014109313410764,0.2293359969492788,15.0,2.0,610.0,0.06452907453824652,0.5935656137955272,0.4347052071423465,COMPLETE
237,0.9996530921056979,2022-09-19 16:48:42.650067,2022-09-19 16:49:28.566432,0 days 00:00:45.916365,0.5690724227142414,0.8011940032731194,0.10476278452273248,0.244127132720216,15.0,2.0,687.0,0.4156175729224116,1.9612194383700898,0.4027080267606943,COMPLETE
278,0.9996521347331874,2022-09-19 17:20:22.399362,2022-09-19 17:20:54.157426,0 days 00:00:31.758064,0.5997956681428558,0.8012611426401379,0.16516123741676864,0.23149825316070857,15.0,2.0,469.0,0.21866086833313275,0.5745122254832122,0.6231702768267393,COMPLETE
270,0.9996521347331874,2022-09-19 17:16:19.689415,2022-09-19 17:16:53.367079,0 days 00:00:33.677664,0.570268295714924,0.7941117714411096,0.19198651592231142,0.23299679301394455,15.0,2.0,491.0,0.2048964703103464,0.6264520707749819,0.3627142664084688,COMPLETE
238,0.9996497882209903,2022-09-19 16:49:28.566976,2022-09-19 16:50:13.662581,0 days 00:00:45.095605,0.5773379950182059,0.8250214625271715,0.1010057730689437,0.2512177846461967,15.0,2.0,695.0,0.502407027345741,1.973834864090297,0.4354431035941512,COMPLETE
98,0.9996497882209903,2022-09-19 15:05:45.821318,2022-09-19 15:06:28.791764,0 days 00:00:42.970446,0.5905370288323195,0.9377893974769662,0.05330616435691113,0.2993836217461764,13.0,3.0,661.0,1.474227155794773,2.24730325983604,0.4708420310238666,COMPLETE
153,0.9996497882209903,2022-09-19 15:46:01.039578,2022-09-19 15:46:50.798686,0 days 00:00:49.759108,0.5908919315487347,0.7529083208438847,0.0512833920805639,0.2262275320980734,15.0,3.0,676.0,1.0661810112536567,2.069672709530688,0.41582588780949836,COMPLETE
168,0.9996497882209903,2022-09-19 15:57:22.688481,2022-09-19 15:58:10.278956,0 days 00:00:47.590475,0.5927310603326209,0.7553673821793513,0.09416511495931858,0.2165047539420854,15.0,3.0,682.0,0.9269470453848463,1.913948546465497,0.45547754598646795,COMPLETE
169,0.9996497882209903,2022-09-19 15:58:10.279425,2022-09-19 15:58:57.015812,0 days 00:00:46.736387,0.5855122022202829,0.7570590405078215,0.10376793809935209,0.21638512461189519,15.0,3.0,686.0,0.917903775227828,1.8512255100801929,0.4626268255818053,COMPLETE
242,0.9996497882209903,2022-09-19 16:52:41.865612,2022-09-19 16:53:21.890738,0 days 00:00:40.025126,0.5926838115939563,0.8155477499846339,0.13926252806488865,0.2396706940003101,15.0,2.0,700.0,0.4412495973430472,0.6567635188765227,0.4134576367507791,COMPLETE
114,0.9996497882209903,2022-09-19 15:16:28.324441,2022-09-19 15:17:19.483913,0 days 00:00:51.159472,0.5854641031441273,0.9662470111560213,0.05070044103954159,0.22392098397989466,14.0,3.0,679.0,1.1822003593411508,2.1083836376327176,0.445384692199622,COMPLETE
131,0.9996497882209903,2022-09-19 15:30:05.472567,2022-09-19 15:30:54.877699,0 days 00:00:49.405132,0.5593172844038137,0.6143497285417417,0.05459216929907157,0.2328880658520152,15.0,4.0,700.0,1.03896071635176,2.044521996142008,0.4332261350161994,COMPLETE
228,0.9996497882209903,2022-09-19 16:41:33.603861,2022-09-19 16:42:15.643479,0 days 00:00:42.039618,0.5605271334205805,0.8158406424619936,0.14302357981292224,0.24960371808359466,15.0,2.0,695.0,0.45949734773339446,2.0345427567271908,0.41156941297381305,COMPLETE
214,0.9996497882209903,2022-09-19 16:31:25.385300,2022-09-19 16:32:23.173111,0 days 00:00:57.787811,0.5800253035746255,0.8049932222971615,0.05384056908335964,0.19475838770800585,15.0,2.0,689.0,0.7270588821502586,2.0928546326780952,0.44445841652276014,COMPLETE
256,0.9996464843362826,2022-09-19 17:02:17.827194,2022-09-19 17:02:57.756147,0 days 00:00:39.928953,0.5817439414052884,0.8187568324076208,0.13221718364239488,0.2528844245071495,15.0,2.0,700.0,0.6812153201470488,0.5699879912036442,0.4253285153117863,COMPLETE
234,0.9996464843362826,2022-09-19 16:46:14.322403,2022-09-19 16:47:01.037984,0 days 00:00:46.715581,0.5687286044206632,0.7851353621575303,0.09442260005910436,0.2416959665734265,15.0,2.0,695.0,0.3250233095385602,2.011020341556306,0.42596224866405064,COMPLETE
180,0.9996464843362826,2022-09-19 16:05:59.391698,2022-09-19 16:06:49.998705,0 days 00:00:50.607007,0.572349703857887,0.7719072946870792,0.050497143448108475,0.22372053877377104,15.0,3.0,680.0,1.075629468424058,1.994446712486652,0.4401994536676191,COMPLETE
93,0.9996464843362826,2022-09-19 15:03:02.638704,2022-09-19 15:03:41.517833,0 days 00:00:38.879129,0.5318468029894448,0.9328887985336839,0.10233554101774632,0.29611619253932525,13.0,4.0,689.0,1.3979810059540927,2.1652784170797137,0.4458423274901011,COMPLETE
112,0.9996464843362826,2022-09-19 15:14:54.795530,2022-09-19 15:15:45.757072,0 days 00:00:50.961542,0.5976028563649785,0.9647764704071143,0.07244193223263792,0.22917578559010957,15.0,3.0,686.0,1.1848947535286938,2.0331237683326475,0.4452987975445567,COMPLETE
172,0.9996464843362826,2022-09-19 16:00:23.720617,2022-09-19 16:01:09.463415,0 days 00:00:45.742798,0.5844733029783411,0.7529732845511447,0.10839472180060476,0.21782782005380488,15.0,3.0,682.0,0.8554481491091046,1.772813756601012,0.46108611974258823,COMPLETE
231,0.9996464843362826,2022-09-19 16:43:38.520845,2022-09-19 16:44:30.328630,0 days 00:00:51.807785,0.5716969531823866,0.8323055619524442,0.056759885305872886,0.23668087807266242,15.0,2.0,688.0,0.5534784974831933,2.071916842876055,0.4141599754423029,COMPLETE
236,0.9996464843362826,2022-09-19 16:47:52.802972,2022-09-19 16:48:42.649538,0 days 00:00:49.846566,0.5765389778520726,0.810123579896362,0.05320049078279923,0.2479623400363086,15.0,2.0,690.0,0.30548398338737814,1.4593831173762664,0.4199040064543639,COMPLETE
281,0.9996455087281052,2022-09-19 17:21:32.992580,2022-09-19 17:22:06.875407,0 days 00:00:33.882827,0.5913046508559882,0.8138703699826595,0.15565795456256856,0.2341456372141691,15.0,2.0,432.0,0.3477479677654033,0.6404914422102433,0.37490692477698834,COMPLETE
284,0.9996455087281052,2022-09-19 17:23:13.168147,2022-09-19 17:23:47.542843,0 days 00:00:34.374696,0.5649280839069057,0.8022208075016711,0.17993026756789893,0.22430131440095333,15.0,2.0,410.0,0.1472124661291868,1.2454197139108183,0.3520134458090401,COMPLETE
230,0.999643180451575,2022-09-19 16:42:59.974953,2022-09-19 16:43:38.520303,0 days 00:00:38.545350,0.5768290589733257,0.8134315083130018,0.1834587354008298,0.25634844927766504,15.0,2.0,700.0,0.45533343568240225,2.0081734073859794,0.43255021218063244,COMPLETE
111,0.999643180451575,2022-09-19 15:14:09.556654,2022-09-19 15:14:54.795129,0 days 00:00:45.238475,0.582735726060024,0.96650710148135,0.06394984215480083,0.2896449553537184,14.0,3.0,688.0,1.238400201118539,2.004615749397778,0.44854173461579977,COMPLETE
244,0.999643180451575,2022-09-19 16:54:09.690060,2022-09-19 16:54:52.242920,0 days 00:00:42.552860,0.5898372336322215,0.7950099870619359,0.09784811787951793,0.24577063922488446,15.0,2.0,694.0,0.34720133913039114,0.6280382635423417,0.4154330466476481,COMPLETE
101,0.999643180451575,2022-09-19 15:07:35.583488,2022-09-19 15:08:15.797336,0 days 00:00:40.213848,0.5444030560803734,0.9494639010070764,0.10130725152046258,0.29639900884859244,13.0,3.0,689.0,1.5915796165002618,2.1796799124091235,0.4681667545925662,COMPLETE
129,0.999643180451575,2022-09-19 15:28:37.132980,2022-09-19 15:29:27.523210,0 days 00:00:50.390230,0.5608876247979028,0.7788341579483979,0.050331364602999945,0.2171489417567502,15.0,4.0,700.0,1.0238852401416831,2.0605041392858774,0.43376464179497126,COMPLETE
154,0.9996398765668674,2022-09-19 15:46:50.799012,2022-09-19 15:47:43.992077,0 days 00:00:53.193065,0.5641729370298103,0.6450036743935854,0.05098270083159659,0.21736117147840261,15.0,3.0,675.0,1.0766691564103137,2.1652790082935,0.41786066342962436,COMPLETE
145,0.9996398765668674,2022-09-19 15:40:19.801860,2022-09-19 15:41:04.572263,0 days 00:00:44.770403,0.5599972496138276,0.6096291042317914,0.10061316593727374,0.23440335836535764,14.0,4.0,694.0,0.8909215250141959,2.095711002835996,0.44016156267454654,COMPLETE
121,0.9996398765668674,2022-09-19 15:22:10.014217,2022-09-19 15:23:01.498049,0 days 00:00:51.483832,0.5911268285801818,0.6828407149561236,0.05499305437316213,0.23318673022188788,15.0,3.0,690.0,1.1020202629831315,1.9764173259933366,0.42687019171778945,COMPLETE
243,0.9996398765668674,2022-09-19 16:53:21.891269,2022-09-19 16:54:09.689519,0 days 00:00:47.798250,0.5908272720276792,0.8092394788412293,0.057623534381122915,0.24253913824482953,15.0,2.0,688.0,0.39090762885538044,0.6398239136039625,0.4030203285957474,COMPLETE
193,0.9996398765668674,2022-09-19 16:15:47.506406,2022-09-19 16:16:34.312413,0 days 00:00:46.806007,0.5662921083295767,0.6289455556613882,0.10210519580665006,0.22432870249385153,15.0,5.0,689.0,1.1707504870047025,1.4180724801679832,0.4835176260350246,COMPLETE
290,0.999638882723023,2022-09-19 17:26:35.070840,2022-09-19 17:27:05.121892,0 days 00:00:30.051052,0.5811847593482387,0.7892326508640124,0.20940832569174445,0.26030307143609804,15.0,2.0,506.0,0.2076716382693585,1.3579896715169584,0.6442226255195004,COMPLETE
254,0.9996365726821597,2022-09-19 17:00:57.926413,2022-09-19 17:01:38.832726,0 days 00:00:40.906313,0.5899255670438603,0.8029409113085602,0.12988991173646863,0.23868836105304903,15.0,2.0,685.0,0.431587067132859,0.6921859580431475,0.4072852741867084,COMPLETE
159,0.9996365726821597,2022-09-19 15:50:33.728579,2022-09-19 15:51:17.164052,0 days 00:00:43.435473,0.5636282687571461,0.7007380109499338,0.10886362712895908,0.2363153432210812,15.0,3.0,670.0,1.088975153754581,0.7439600106436095,0.42157700837341766,COMPLETE
