iteration,f1_weighted,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
260,0.9931105976089656,2022-09-18 04:12:28.602392,2022-09-18 04:12:47.055913,0 days 00:00:18.453521,0.5449030933631417,0.7909961298621275,1.499537754675457,0.1423675887910734,8.0,1.0,673.0,0.4885387554254915,1.4060252583636517,0.7873636351376765,COMPLETE
247,0.9931105960092449,2022-09-18 04:08:45.325028,2022-09-18 04:09:02.858982,0 days 00:00:17.533954,0.586280969914616,0.7833245313937428,1.531792220189428,0.1404422188239158,7.0,1.0,684.0,0.780683659131876,1.5375010997721037,0.7748055600617293,COMPLETE
238,0.9931089477294411,2022-09-18 04:06:17.557578,2022-09-18 04:06:34.139491,0 days 00:00:16.581913,0.5615071365301171,0.7834580520799465,1.6887164698113482,0.16069444783335182,7.0,1.0,680.0,0.9936646490473603,1.3644014026330211,0.7698661898673985,COMPLETE
261,0.9931089461451832,2022-09-18 04:12:47.056423,2022-09-18 04:13:03.850443,0 days 00:00:16.794020,0.5497262640016614,0.7962754441336212,1.5563979600127444,0.13785411344815038,7.0,1.0,668.0,0.4448697578934788,1.3407578628583583,0.7944740027296767,COMPLETE
213,0.9931089442900151,2022-09-18 03:59:17.856905,2022-09-18 03:59:34.341990,0 days 00:00:16.485085,0.5729762829655946,0.7888110896416098,1.622786032460426,0.1478062026573706,7.0,1.0,657.0,0.7752441790667521,1.407832085926443,0.7871563224886611,COMPLETE
216,0.993108943492679,2022-09-18 04:00:08.766752,2022-09-18 04:00:25.092174,0 days 00:00:16.325422,0.5618643588236252,0.786853940887862,1.7483998951021023,0.15120740579564618,7.0,1.0,675.0,0.8173616399621846,1.463590031603707,0.7816264700256158,COMPLETE
253,0.9931072938737525,2022-09-18 04:10:29.637664,2022-09-18 04:10:46.543308,0 days 00:00:16.905644,0.5656371610892535,0.7996256533806589,1.4544665899327829,0.16702534535823085,7.0,1.0,677.0,0.5652200253927918,1.6259926814062662,0.7888326950174962,COMPLETE
295,0.9931072920271213,2022-09-18 04:23:19.781719,2022-09-18 04:23:39.128325,0 days 00:00:19.346606,0.5442462083565367,0.777612047418178,1.4638515112646908,0.14026442345581236,8.0,1.0,697.0,0.22198192178783127,1.3122648594218183,0.7807909645691895,COMPLETE
165,0.9931072909685822,2022-09-18 03:45:50.211598,2022-09-18 03:46:06.569617,0 days 00:00:16.358019,0.5808928221919959,0.7732059043065229,1.4455526648009558,0.1595071897400135,7.0,1.0,636.0,1.0845594400101803,1.4802563142814942,0.7881855521889412,COMPLETE
288,0.9931072888442581,2022-09-18 04:21:05.547710,2022-09-18 04:21:24.635506,0 days 00:00:19.087796,0.5469007816296415,0.7945373837403057,1.4304039453733006,0.13901762938763276,8.0,1.0,680.0,0.21182909735776567,1.2973178522868314,0.7898555763184469,COMPLETE
82,0.9931072885780381,2022-09-18 03:22:53.063454,2022-09-18 03:23:17.212189,0 days 00:00:24.148735,0.5887832401605279,0.7635812090028179,2.2730894327744435,0.1666497925589507,9.0,3.0,643.0,0.9635194456739197,2.0582656343662364,0.7659968480990235,COMPLETE
297,0.993107287778473,2022-09-18 04:23:58.160916,2022-09-18 04:24:17.291354,0 days 00:00:19.130438,0.5446762605267522,0.7710297475049803,1.5103153536495126,0.13325528157402808,8.0,1.0,698.0,0.22343452668236033,1.3523284543786491,0.7993400842655418,COMPLETE
181,0.993107287778473,2022-09-18 03:50:15.120418,2022-09-18 03:50:32.282179,0 days 00:00:17.161761,0.558579784957279,0.7993369153439728,1.4819489699403197,0.15442603030617402,7.0,1.0,676.0,0.6383213581106439,1.5201976451504806,0.7907197116740811,COMPLETE
224,0.9931056379089098,2022-09-18 04:02:26.118744,2022-09-18 04:02:42.575714,0 days 00:00:16.456970,0.581555241956194,0.7998034998380787,1.5497379311984452,0.15729406752254194,7.0,1.0,658.0,0.9598544003439646,1.4965035315423563,0.7954156534574202,COMPLETE
155,0.9931056355252664,2022-09-18 03:43:09.783204,2022-09-18 03:43:25.794844,0 days 00:00:16.011640,0.5851445035056002,0.7737352817518248,1.6165719404828969,0.16255390122302477,7.0,1.0,646.0,0.9986982286925288,1.4879346507064055,0.7824170122082432,COMPLETE
167,0.9931056333962045,2022-09-18 03:46:22.800614,2022-09-18 03:46:38.579062,0 days 00:00:15.778448,0.5884165181016777,0.7637244379198558,1.5544103388898654,0.1645177155557199,7.0,7.0,639.0,0.9523352415480933,1.4818274698334228,0.7888424866034753,COMPLETE
273,0.9931056323280495,2022-09-18 04:16:18.528857,2022-09-18 04:16:37.309326,0 days 00:00:18.780469,0.5414321472843979,0.7835435414046189,1.5364132672020878,0.1334842185283132,8.0,1.0,691.0,0.2883108488517046,1.3084905292123648,0.7957260484352258,COMPLETE
239,0.9931039858977695,2022-09-18 04:06:34.139961,2022-09-18 04:06:50.863908,0 days 00:00:16.723947,0.5754382189118696,0.7998294177652305,1.574021603666519,0.16291012849251668,7.0,1.0,662.0,0.976457669052359,1.3157236334101456,0.766775940867476,COMPLETE
255,0.9931039808773384,2022-09-18 04:11:03.628004,2022-09-18 04:11:20.553237,0 days 00:00:16.925233,0.5587461663868862,0.794864631381534,1.5868812731047106,0.1456971357193902,7.0,1.0,682.0,0.7220952771155607,1.5717978200984055,0.7844553185287346,COMPLETE
