iteration,roc_weighted,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
205,0.9929733354678361,2022-09-20 00:31:36.070583,2022-09-20 00:31:52.136339,0 days 00:00:16.065756,0.4523129763380595,0.6662515205394289,0.0014341373187810244,0.203077472447825,7,6,599,1.560766281085751,2.528167462892832,0.6450045488090739,COMPLETE
184,0.9929717950535404,2022-09-20 00:25:25.647388,2022-09-20 00:25:41.817828,0 days 00:00:16.170440,0.4515141485693338,0.6524801780793693,0.06681881366017042,0.21535490885909728,7,5,613,1.5178851795949955,2.498304619439724,0.6482647799652295,COMPLETE
83,0.9929717950535404,2022-09-19 23:55:19.996846,2022-09-19 23:55:36.318253,0 days 00:00:16.321407,0.4601105197773232,0.6556263527816624,0.03679799427269163,0.210188306579229,7,6,622,1.462684439411802,2.373873337599558,0.649753784217169,COMPLETE
70,0.9929701283101737,2022-09-19 23:51:30.723282,2022-09-19 23:51:47.287767,0 days 00:00:16.564485,0.47602982118301596,0.6820658316252891,0.07447082341639522,0.20030331965627945,7,5,618,1.4476184329828437,2.4717211662965544,0.6418244249941608,COMPLETE
180,0.9929700932187652,2022-09-20 00:24:19.329774,2022-09-20 00:24:35.800168,0 days 00:00:16.470394,0.44774674712685514,0.6484721853836971,0.048219413608242424,0.20547357699944258,7,5,629,1.482671415289076,2.5476851970079686,0.6241341886880539,COMPLETE
252,0.9929667948234404,2022-09-20 00:44:57.787948,2022-09-20 00:45:16.641966,0 days 00:00:18.854018,0.4470700234367132,0.6523371334710889,0.11465419995315114,0.20449437034708848,7,5,608,1.7474977331725234,2.4586521938790726,0.6333070424301975,COMPLETE
160,0.9929667913142995,2022-09-20 00:18:35.878226,2022-09-20 00:18:52.724081,0 days 00:00:16.845855,0.44964823794252684,0.6467548492865507,0.01609260090628807,0.20937575898772787,7,5,609,1.4023805712554172,2.5992689903027615,0.6415773851414501,COMPLETE
260,0.9929651736989049,2022-09-20 00:47:40.531964,2022-09-20 00:47:57.417540,0 days 00:00:16.885576,0.45303212333428133,0.6801982343985952,0.14402938846160393,0.20240760566178922,7,5,616,1.728324732261613,2.5069112536951588,0.6438342735776077,COMPLETE
85,0.992965145625778,2022-09-19 23:55:52.653834,2022-09-19 23:56:11.093984,0 days 00:00:18.440150,0.4405673296290684,0.5875567655828965,0.026845969227698947,0.21207481953348348,7,6,637,1.460156009004272,2.4315788134091165,0.641969355342592,COMPLETE
287,0.992965145625778,2022-09-20 00:55:41.203629,2022-09-20 00:55:57.812422,0 days 00:00:16.608793,0.44664910515453043,0.6533070254274153,0.05690312448252526,0.209090560960774,7,5,592,1.6077554913085739,2.3894698400969068,0.6499754281230096,COMPLETE
129,0.992965145625778,2022-09-20 00:09:18.197223,2022-09-20 00:09:35.530267,0 days 00:00:17.333044,0.38552501209952583,0.6550750742470544,0.025818839975446088,0.2090218284260229,7,5,656,1.4457785438169226,2.41066740501105,0.6400579574625102,COMPLETE
94,0.9929651175526513,2022-09-19 23:58:36.026470,2022-09-19 23:58:52.763813,0 days 00:00:16.737343,0.4514720380249294,0.5878002864476962,0.10730597005212017,0.20258582050120194,7,5,631,1.405873680737048,2.633050343141231,0.6493164501491732,COMPLETE
241,0.9929650964978061,2022-09-20 00:41:57.531879,2022-09-20 00:42:13.424683,0 days 00:00:15.892804,0.44918375583457687,0.6628386993516241,0.11743245914532656,0.20463069506528506,7,5,600,1.594762353517956,2.467870256097692,0.6378535506957341,COMPLETE
230,0.9929650894795243,2022-09-20 00:38:48.772994,2022-09-20 00:39:05.986889,0 days 00:00:17.213895,0.4646828318778724,0.6498975551233449,0.03805311686818871,0.2042915486764751,7,5,591,1.4903263755539422,2.4482600188238623,0.6441708862127435,COMPLETE
78,0.9929635280103833,2022-09-19 23:53:52.099796,2022-09-19 23:54:08.429956,0 days 00:00:16.330160,0.4406042929831337,0.6475713502544765,0.054275046174406344,0.200546254030409,7,5,622,1.651527475360099,2.344294516655239,0.6480499841627726,COMPLETE
131,0.9929635245012426,2022-09-20 00:09:58.038715,2022-09-20 00:10:14.980962,0 days 00:00:16.942247,0.37090317488833047,0.6774788094740946,0.04696019692125617,0.20461461061810884,7,5,635,1.3873277633112098,2.3895914401368383,0.6402601145370987,COMPLETE
123,0.9929634648458481,2022-09-20 00:07:34.254592,2022-09-20 00:07:51.721963,0 days 00:00:17.467371,0.45452196382634075,0.6516277261016237,0.022384038711745692,0.2000869969399947,7,5,624,1.3822716418574643,2.535806924653465,0.6439727350781984,COMPLETE
245,0.9929634543184255,2022-09-20 00:43:01.155189,2022-09-20 00:43:17.234086,0 days 00:00:16.078897,0.4577987550086178,0.657583105171552,0.13073554402707302,0.20320966211910543,7,5,596,1.6815155011972684,2.455527093180275,0.6259145252244914,COMPLETE
288,0.9929634402818619,2022-09-20 00:55:57.812866,2022-09-20 00:56:13.402467,0 days 00:00:15.589601,0.45093644459757143,0.6736762236926869,0.17120202508297827,0.20443222593975313,7,5,584,2.125109508905189,2.4939107548359725,0.6216935981810304,COMPLETE
247,0.9929618331938899,2022-09-20 00:43:34.421033,2022-09-20 00:43:50.635269,0 days 00:00:16.214236,0.46350959218530363,0.6526086846692298,0.10718511797047486,0.2001309003975594,7,5,606,1.828010249474111,2.472776109032549,0.6344389710544067,COMPLETE
185,0.9929618226664674,2022-09-20 00:25:41.818206,2022-09-20 00:25:58.856462,0 days 00:00:17.038256,0.4508614864058333,0.6537225639689069,0.07087906576933922,0.21671553463864365,7,5,612,1.5269303104165735,2.496370406955026,0.6450675246076857,COMPLETE
194,0.9929602155784953,2022-09-20 00:28:26.405483,2022-09-20 00:28:43.150469,0 days 00:00:16.744986,0.45448316701931984,0.6560538276824569,0.0790843129471642,0.2157224334251055,7,5,629,1.515184668930126,2.5460515186685924,0.6340635656425054,COMPLETE
74,0.9929601910145094,2022-09-19 23:52:42.548652,2022-09-19 23:53:00.338107,0 days 00:00:17.789455,0.4698280312545714,0.6531351777700508,0.13151928641153526,0.20044005823393324,7,5,646,1.5749633098840088,2.4747553940837563,0.6286295505991766,COMPLETE
234,0.9929601804870868,2022-09-20 00:39:57.208666,2022-09-20 00:40:15.852637,0 days 00:00:18.643971,0.4611738489303449,0.6414813280688617,0.023443705484346242,0.20319981894241326,7,5,620,1.5397884458484539,2.470711870069898,0.6402851023863104,COMPLETE
161,0.9929601769779459,2022-09-20 00:18:52.724458,2022-09-20 00:19:11.550769,0 days 00:00:18.826311,0.44775622255165065,0.6465125232911614,0.014652471415336883,0.20941656676537432,7,5,612,1.4087246663172721,2.6019798290708622,0.639057343831536,COMPLETE
206,0.992958541816847,2022-09-20 00:31:52.136767,2022-09-20 00:32:10.134877,0 days 00:00:17.998110,0.4539445586712688,0.666320036794326,0.34730286777545705,0.2026907002388182,7,5,601,1.5600269402595974,2.5303899293531384,0.6343317552018277,COMPLETE
132,0.9929585383077062,2022-09-20 00:10:14.981341,2022-09-20 00:10:33.781167,0 days 00:00:18.799826,0.37163308514200555,0.6786439736245783,0.03875685495056659,0.20596435376446826,7,5,651,1.3782428443412118,2.391679890483623,0.6317698400501455,COMPLETE
92,0.9929584716340298,2022-09-19 23:58:02.326038,2022-09-19 23:58:19.931961,0 days 00:00:17.605923,0.4588728735096958,0.6154428518496553,0.05742924319972259,0.20418399742837742,7,5,600,1.2870342791821097,2.5456452201552326,0.6442031236374246,COMPLETE
95,0.9929584646157481,2022-09-19 23:58:52.764151,2022-09-19 23:59:11.532357,0 days 00:00:18.768206,0.4522047711927829,0.5916415345077066,0.1053363898595657,0.20275544854962185,7,5,629,1.3995163416813652,2.6369407357742736,0.627458356701008,COMPLETE
222,0.992956882091762,2022-09-20 00:36:32.432932,2022-09-20 00:36:51.761561,0 days 00:00:19.328629,0.4668151545848948,0.6703535101131609,0.07788504561564048,0.20630577147284812,7,5,612,1.629709722306747,2.4900373671803964,0.6411010356196868,COMPLETE
