iteration,f1_weighted,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
264,0.9991992413490428,2022-09-18 00:50:10.850808,2022-09-18 00:51:15.443926,0 days 00:01:04.593118,0.5169627849272478,0.8092216020607181,0.020493683531125097,0.14986547348676638,15,1,532,0.7174875541234085,1.593458622711071,0.800689832540305,COMPLETE
203,0.9991992413364702,2022-09-17 23:52:57.969105,2022-09-17 23:53:50.904589,0 days 00:00:52.935484,0.527535659488965,0.8465721067165051,0.06007945514318019,0.17197459463812048,15,1,493,0.5694573424855215,1.4159355073380426,0.8218303997363482,COMPLETE
204,0.9991975869088933,2022-09-17 23:53:50.905081,2022-09-17 23:54:39.151377,0 days 00:00:48.246296,0.5077393502197266,0.8463086950268144,0.10517660070518178,0.16796972810424027,15,1,493,0.5331190839191748,1.4813209717246842,0.834090017109058,COMPLETE
163,0.9991975868936721,2022-09-17 23:19:00.295593,2022-09-17 23:19:50.347547,0 days 00:00:50.051954,0.5462301487186542,0.8762419081255178,0.05771089859635638,0.184652204142413,15,1,483,0.6668406922167315,1.1892132087411256,0.7599215702036919,COMPLETE
254,0.9991975868811792,2022-09-18 00:41:33.102013,2022-09-18 00:42:37.165190,0 days 00:01:04.063177,0.5223917942294373,0.8130672783605015,0.02089450123613837,0.1435156101027285,15,1,516,0.9302672816756017,1.5518393316768666,0.8129939334582713,COMPLETE
295,0.9991975868811792,2022-09-18 01:18:24.446364,2022-09-18 01:19:23.378599,0 days 00:00:58.932235,0.5059279731783025,0.8074473209881861,0.04502554946454837,0.15183655663173887,15,1,521,0.7211006306390795,0.8632319166696258,0.8104829337733443,COMPLETE
173,0.999197586878012,2022-09-17 23:27:07.263080,2022-09-17 23:27:52.960841,0 days 00:00:45.697761,0.5794548931734084,0.874631632500177,0.07412653709889173,0.1994268539781036,15,1,495,0.53966845172516,1.2338079608776176,0.7671765886800752,COMPLETE
276,0.999197586878012,2022-09-18 01:02:16.735639,2022-09-18 01:03:16.965156,0 days 00:01:00.229517,0.5278588176018024,0.8147540221274661,0.049742701271928286,0.14926091760387972,15,1,547,0.9699971145401081,0.9362653789139255,0.8200686094414626,COMPLETE
193,0.9991975868748271,2022-09-17 23:44:13.471227,2022-09-17 23:45:05.777255,0 days 00:00:52.306028,0.5347982114179698,0.8608289436222628,0.0564680372960184,0.17700888993948863,15,1,500,0.5014210044610652,1.4192215558019918,0.7604839017655266,COMPLETE
265,0.9991959324258678,2022-09-18 00:51:15.444446,2022-09-18 00:52:17.146864,0 days 00:01:01.702418,0.5287854382076954,0.8156587349671118,0.039470332688265816,0.14621708421853657,15,1,522,0.761437719789757,1.4949945276973426,0.8196509217463555,COMPLETE
198,0.9991959324227206,2022-09-17 23:48:24.288376,2022-09-17 23:49:17.321493,0 days 00:00:53.033117,0.5356960835570389,0.8422435176871756,0.06553838652526535,0.16718538449407858,15,1,510,0.5011068277558662,1.5010638132157503,0.8163066867224885,COMPLETE
247,0.999195932416373,2022-09-18 00:34:16.329482,2022-09-18 00:35:21.155034,0 days 00:01:04.825552,0.5131870875100103,0.8272547668361638,0.02055200444807639,0.1434488482932629,15,1,530,0.7379014711569695,1.523414998862633,0.8116405272641668,COMPLETE
249,0.9991959324131728,2022-09-18 00:36:26.094920,2022-09-18 00:37:27.943538,0 days 00:01:01.848618,0.5142801173152102,0.8304924423356447,0.049691775101585595,0.14381874049024332,15,1,528,0.7718502166628358,1.6090993851536213,0.8092903823164741,COMPLETE
118,0.9991959324067198,2022-09-17 22:45:52.235386,2022-09-17 22:46:43.005427,0 days 00:00:50.770041,0.5852114511804384,0.8865783985810857,0.021009818727194766,0.20486878750052612,15,1,421,0.5021588207572498,1.3718619349553394,0.7180619666316808,COMPLETE
228,0.9991942779736461,2022-09-18 00:14:25.905323,2022-09-18 00:15:28.345507,0 days 00:01:02.440184,0.4983764077541416,0.8293946035022273,0.03652361781365856,0.13804129380481422,15,1,505,0.8206493638540728,1.6676690892460073,0.8076016748220304,COMPLETE
270,0.9991942779547232,2022-09-18 00:56:12.013498,2022-09-18 00:57:09.397116,0 days 00:00:57.383618,0.4933701503961148,0.8236144601552643,0.06056914054322751,0.15399961793850983,15,1,510,0.8222290749230939,1.5754113093707471,0.8126938391545976,COMPLETE
138,0.9991926234962759,2022-09-17 23:00:27.871854,2022-09-17 23:01:14.097569,0 days 00:00:46.225715,0.5827402494553862,0.8938534867551898,0.021445498042444302,0.19784240661456556,14,1,437,0.5597931285662988,1.157909201814458,0.7914296879838045,COMPLETE
266,0.9991909690410236,2022-09-18 00:52:17.147379,2022-09-18 00:53:18.478164,0 days 00:01:01.330785,0.5017667839178042,0.8210071826319867,0.05846936752392598,0.14158613406329024,15,1,527,0.78389249210053,1.665033528601195,0.8148125339612159,COMPLETE
200,0.9991909690313907,2022-09-17 23:50:13.268040,2022-09-17 23:51:06.229040,0 days 00:00:52.961000,0.5433050053867928,0.8491274418225251,0.07795689009691573,0.164565375269277,15,1,504,0.5714174930491448,1.6110863063834209,0.8304536118497644,COMPLETE
196,0.9991909690248799,2022-09-17 23:46:35.547977,2022-09-17 23:47:29.800924,0 days 00:00:54.252947,0.5556831182096625,0.8502942943283073,0.05885788519484937,0.16887703124156844,15,1,492,0.5489728923242151,1.5142410989160928,0.8223963762011046,COMPLETE
252,0.9991893145793874,2022-09-18 00:39:31.533270,2022-09-18 00:40:33.853350,0 days 00:01:02.320080,0.5256631313476661,0.825556202859581,0.05433026310098936,0.13586594798096455,15,1,527,0.808476972930767,1.5162900808099418,0.8158964517608573,COMPLETE
273,0.9991893145697079,2022-09-18 00:59:19.048129,2022-09-18 01:00:25.545097,0 days 00:01:06.496968,0.5175200873940161,0.8114458963522325,0.03338387106464423,0.13398429222200156,15,1,559,0.8980067109636453,0.75961444403944,0.8250881747544065,COMPLETE
157,0.9991893145697079,2022-09-17 23:14:34.765814,2022-09-17 23:15:27.090890,0 days 00:00:52.325076,0.5716870830324828,0.8741383155792662,0.04271207756215966,0.18674234781645235,15,1,486,0.5455059979156713,1.286428095918074,0.7677355314314378,COMPLETE
241,0.9991893145598685,2022-09-18 00:27:45.807551,2022-09-18 00:28:52.299180,0 days 00:01:06.491629,0.5083136372013335,0.8193075009567565,0.035020822530884996,0.1365958563980599,15,1,550,0.7884998683381829,1.620109160573522,0.7982141756002307,COMPLETE
248,0.9991876601145157,2022-09-18 00:35:21.155540,2022-09-18 00:36:26.094421,0 days 00:01:04.938881,0.5038235204914268,0.8232488303543568,0.02111191353855492,0.1397991960700377,15,1,523,0.8598636462989333,1.5456244592220543,0.8180295010727192,COMPLETE
164,0.9991876601112736,2022-09-17 23:19:50.348015,2022-09-17 23:20:36.092408,0 days 00:00:45.744393,0.5705247924369209,0.8706379600346699,0.09200971228345325,0.1839200055322342,15,1,480,0.6725728520576707,1.2331264991686335,0.7589926983772646,COMPLETE
195,0.9991860056625073,2022-09-17 23:45:42.832570,2022-09-17 23:46:35.547475,0 days 00:00:52.714905,0.5453286775631804,0.8606505659269086,0.08362599178386226,0.1577261073418088,15,1,501,0.5015447529773293,1.39491639342381,0.7587952783998569,COMPLETE
130,0.999186005659303,2022-09-17 22:54:14.149495,2022-09-17 22:55:00.630341,0 days 00:00:46.480846,0.581899978066747,0.8975490546263413,0.022572658216746998,0.19332247361258775,14,1,433,0.5992445202061598,1.26392139997738,0.7328553028375323,COMPLETE
115,0.9991860056528418,2022-09-17 22:43:31.055453,2022-09-17 22:44:18.521634,0 days 00:00:47.466181,0.5757387470748464,0.8691352055151405,0.037106980688156724,0.2102687016289281,15,1,437,0.5153000100782119,1.2534033472962716,0.7432363533082147,COMPLETE
280,0.9991860056528418,2022-09-18 01:05:52.069023,2022-09-18 01:06:53.650049,0 days 00:01:01.581026,0.5104252963946161,0.8350003249579767,0.038411007680109736,0.14504513121840382,15,1,538,0.9285581007564654,0.7548856533172392,0.8271420777970844,COMPLETE
269,0.9991860056463089,2022-09-18 00:55:08.576645,2022-09-18 00:56:12.013003,0 days 00:01:03.436358,0.4689503130134885,0.8302906342115652,0.02240044303610825,0.14357772020926124,15,1,516,0.9609352145888277,1.523369004285696,0.7979477104742174,COMPLETE
240,0.9991860056430159,2022-09-18 00:26:42.306923,2022-09-18 00:27:45.807052,0 days 00:01:03.500129,0.501851738461795,0.8261373246643461,0.03263430539094207,0.1475602256277273,15,1,537,0.7643109409629931,1.5843401205978052,0.8103467032974242,COMPLETE
190,0.9991843511976493,2022-09-17 23:41:24.732876,2022-09-17 23:42:18.358908,0 days 00:00:53.626032,0.5693001829328693,0.843296309759553,0.06747801762680808,0.1597176252518796,15,1,486,0.5609828959717685,1.507837569762794,0.8121206678750775,COMPLETE
167,0.9991843511845927,2022-09-17 23:22:12.388969,2022-09-17 23:23:02.496610,0 days 00:00:50.107641,0.5634640768432305,0.8764863221428245,0.07047440958082138,0.17922375028251547,15,1,477,0.6621181180133736,1.3456477883303872,0.7272439502260492,COMPLETE
136,0.9991843511779573,2022-09-17 22:58:50.035928,2022-09-17 22:59:40.957818,0 days 00:00:50.921890,0.5840598570361725,0.8752744413426579,0.042130984570188094,0.19703894416208134,15,1,437,0.5694292482385057,1.162784166443546,0.7169379168412194,COMPLETE
172,0.9991826967294606,2022-09-17 23:26:21.211572,2022-09-17 23:27:07.262612,0 days 00:00:46.051040,0.5764726010455462,0.8714911614217132,0.07095017525235302,0.1989320622825868,15,1,482,0.6096276488909609,1.238054578194159,0.7682420592014786,COMPLETE
180,0.9991826967294606,2022-09-17 23:32:40.217250,2022-09-17 23:33:32.092928,0 days 00:00:51.875678,0.5616670979789791,0.8545493085029753,0.053453196350231866,0.17523848271300108,15,1,465,0.7673657392362422,1.062645265353838,0.729565579411034,COMPLETE
141,0.9991826967094604,2022-09-17 23:02:49.294634,2022-09-17 23:03:35.644560,0 days 00:00:46.349926,0.5914294150537561,0.8963381350797798,0.03939562060134959,0.19927802417530024,14,1,446,0.5422501227917871,1.2545474217275636,0.7777828964126198,COMPLETE
268,0.9991810422872022,2022-09-18 00:54:08.048448,2022-09-18 00:55:08.576132,0 days 00:01:00.527684,0.5080700807996086,0.834105494776084,0.07456318794872185,0.1383714924322019,15,1,536,0.7079068813706655,1.5498016703622122,0.8065714318186566,COMPLETE
232,0.9991810422872022,2022-09-18 00:18:30.723122,2022-09-18 00:19:30.834806,0 days 00:01:00.111684,0.49212537775741627,0.835201131568968,0.04214603531527041,0.133062820197099,15,1,472,0.8556266069451459,1.5573477057060812,0.8093332970413428,COMPLETE
283,0.9991810422743079,2022-09-18 01:08:28.174418,2022-09-18 01:09:32.268187,0 days 00:01:04.093769,0.5045174925866074,0.8201729653692086,0.03727067068975391,0.1304176043422317,15,1,526,0.8702983688529102,0.7855630111967983,0.7935599412758669,COMPLETE
214,0.9991793878191348,2022-09-18 00:01:35.373026,2022-09-18 00:02:26.635632,0 days 00:00:51.262606,0.5075806556364095,0.8473761343143548,0.07779645248148152,0.16733609393999985,15,1,483,0.6564025784428759,1.5534432836200398,0.8519419449423041,COMPLETE
155,0.999179387806035,2022-09-17 23:12:56.616425,2022-09-17 23:13:48.941688,0 days 00:00:52.325263,0.5707647445992284,0.8696040356517367,0.0209982744273476,0.20900073446562287,15,1,481,0.6262737574232413,1.1642278640612356,0.7560565215176901,COMPLETE
224,0.9991777333542043,2022-09-18 00:10:22.167469,2022-09-18 00:11:20.820628,0 days 00:00:58.653159,0.4882316275320393,0.8358773716662512,0.0459910874779091,0.1421979528681133,15,1,477,0.7880666031503554,1.5640169099588204,0.8004759442254666,COMPLETE
128,0.9991777333443056,2022-09-17 22:52:49.212299,2022-09-17 22:53:33.097509,0 days 00:00:43.885210,0.5833919145595976,0.8989421450672,0.039718162204255725,0.20146757249226482,14,1,414,0.6723613115227228,1.2675044962414546,0.7493318328995073,COMPLETE
165,0.9991777333342448,2022-09-17 23:20:36.092873,2022-09-17 23:21:21.410761,0 days 00:00:45.317888,0.568253402489509,0.8669582285651433,0.09232422787109232,0.1853245861949689,15,1,484,0.5021100298462001,1.2311090353028191,0.7603005640579449,COMPLETE
217,0.9991760789213735,2022-09-18 00:04:05.399343,2022-09-18 00:04:50.161098,0 days 00:00:44.761755,0.5125412188739219,0.8528237662817504,0.15443455184956795,0.1654427348485193,15,1,471,0.6136965159090773,1.4829869849438708,0.8501807580669992,COMPLETE
161,0.9991760788892133,2022-09-17 23:17:39.578541,2022-09-17 23:18:31.139920,0 days 00:00:51.561379,0.5429922494101107,0.8744962923520432,0.04524681051697812,0.18683663780891835,15,1,493,0.6221670571883416,1.1795087258410415,0.7735448444715597,COMPLETE
153,0.9991760788858981,2022-09-17 23:11:16.986576,2022-09-17 23:12:06.804238,0 days 00:00:49.817662,0.5858502610571741,0.8849443741495179,0.02151154753341209,0.21380067418581616,15,1,429,0.5859094103455815,1.108425273622431,0.7553162407762625,COMPLETE
137,0.9991760788858981,2022-09-17 22:59:40.958258,2022-09-17 23:00:27.871402,0 days 00:00:46.913144,0.5825967262579596,0.8943455922715392,0.020630430092932243,0.1947298816238152,14,1,437,0.5466123016947586,1.2627492687736923,0.7735327676230636,COMPLETE
245,0.9991760788858981,2022-09-18 00:32:05.375498,2022-09-18 00:33:12.059747,0 days 00:01:06.684249,0.5157403382378832,0.8133354479615108,0.021842458269779454,0.1306458329357597,15,1,520,0.8418945491274488,1.5251192725485763,0.8164495829678998,COMPLETE
152,0.9991760788724567,2022-09-17 23:10:24.015945,2022-09-17 23:11:16.986117,0 days 00:00:52.970172,0.599884753381263,0.8843085114399876,0.020136319529294237,0.21318168830769446,15,1,463,0.5848914686138995,1.1585250826566245,0.7546348704591479,COMPLETE
236,0.9991760788690511,2022-09-18 00:22:32.281102,2022-09-18 00:23:33.989290,0 days 00:01:01.708188,0.5005101434896946,0.81670898170519,0.03530903833329051,0.13999050440989602,15,1,498,0.8066770486627475,1.5392516771434068,0.8162783031496731,COMPLETE
88,0.9991744244241617,2022-09-17 22:24:09.424933,2022-09-17 22:24:57.156040,0 days 00:00:47.731107,0.5812400911905594,0.8924968678864226,0.04703565968496257,0.21662455168451408,15,1,433,0.6944462775496403,1.6445667605094691,0.7314558529262026,COMPLETE
112,0.999174424420813,2022-09-17 22:41:23.765462,2022-09-17 22:42:13.742332,0 days 00:00:49.976870,0.5996821170031799,0.8777087650572577,0.03232961520978944,0.22714237524957032,15,1,469,0.5009035068267857,1.220316111713087,0.7431060036792284,COMPLETE
177,0.999174424420813,2022-09-17 23:30:11.654706,2022-09-17 23:31:00.286797,0 days 00:00:48.632091,0.566980872270972,0.8714919638595323,0.07984342056926422,0.18323889016057252,15,1,496,0.6070427712634371,1.3871988956621257,0.714322625744118,COMPLETE
