iteration,roc_weighted,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
81,0.9962674726148033,2022-09-17 18:10:54.662117,2022-09-17 18:11:19.954332,0 days 00:00:25.292215,0.4682359660939709,0.5815492777879159,0.33569091902050213,0.2918506869294664,10,5,474,1.7462906865963606,2.8892100985416675,0.4506484374285715,COMPLETE
71,0.9962376916811502,2022-09-17 18:07:17.310142,2022-09-17 18:07:43.623460,0 days 00:00:26.313318,0.4122967515362531,0.6214622739342249,0.006699648552103102,0.2985319900932275,10,4,471,1.879611506304737,2.999693479070818,0.3998351800411738,COMPLETE
75,0.9962277643218774,2022-09-17 18:09:03.608436,2022-09-17 18:09:29.457811,0 days 00:00:25.849375,0.4830342395819043,0.5567158561001752,0.3367408543571795,0.2656881714389554,10,6,495,1.6037674333638061,2.8954033325160387,0.4915724154214507,COMPLETE
38,0.9962095663210656,2022-09-17 17:55:29.176455,2022-09-17 17:55:55.138934,0 days 00:00:25.962479,0.40861514839513435,0.6362708981633272,0.050376045810238024,0.29885016610089327,10,4,472,2.1637383982192895,2.9976784601640425,0.4110109368793909,COMPLETE
64,0.9961318047668098,2022-09-17 18:04:52.997706,2022-09-17 18:05:18.588067,0 days 00:00:25.590361,0.4225043114089368,0.5880781140427447,0.3381788833460717,0.2991287941840997,10,4,476,2.051328941394721,2.8494632752245175,0.3938124020931979,COMPLETE
84,0.9960788610386534,2022-09-17 18:12:08.035984,2022-09-17 18:12:33.610749,0 days 00:00:25.574765,0.480755455830896,0.6134625442915619,0.11038443411715533,0.2802946332933016,10,6,485,1.6669380408068815,2.935669336529773,0.4441537634843632,COMPLETE
61,0.9960788608579958,2022-09-17 18:03:44.516918,2022-09-17 18:04:10.587759,0 days 00:00:26.070841,0.3701388046214108,0.5816695116190245,0.039527219426052,0.28853728519195826,10,4,476,2.103089502294577,2.814384468310162,0.43255685841503616,COMPLETE
52,0.996035844549331,2022-09-17 18:00:37.536915,2022-09-17 18:01:02.826824,0 days 00:00:25.289909,0.41340514792426863,0.6146755478511593,0.08137466338311827,0.2980394751945492,10,4,460,2.0449881266125383,2.6668200521900607,0.3886853216016629,COMPLETE
80,0.9960292261090853,2022-09-17 18:10:28.635738,2022-09-17 18:10:54.661831,0 days 00:00:26.026093,0.4894318967538379,0.6012425614699415,0.1869581802488015,0.25765911728592433,10,6,488,1.8907288462251448,2.455587582041299,0.48887595619926694,COMPLETE
37,0.9960159905534164,2022-09-17 17:55:04.925526,2022-09-17 17:55:29.176204,0 days 00:00:24.250678,0.40754528974577864,0.6407863920571436,0.5616150982619568,0.29534097249669633,10,4,459,2.071110520259173,2.979865886450956,0.403908850503367,COMPLETE
51,0.9959216854277524,2022-09-17 18:00:12.115846,2022-09-17 18:00:37.536650,0 days 00:00:25.420804,0.4065582890224886,0.6240956845809694,0.01645398354710379,0.2972224445095403,10,4,468,1.8278558496497943,2.9880356190579964,0.3587302627539849,COMPLETE
42,0.9959117581286989,2022-09-17 17:57:03.725354,2022-09-17 17:57:29.772273,0 days 00:00:26.046919,0.37001972168317476,0.5762112903916027,0.04006779803861396,0.2922359173024798,10,4,476,2.1204201961448392,2.5940372057684744,0.41239650213678825,COMPLETE
40,0.9958819775563611,2022-09-17 17:56:21.578984,2022-09-17 17:56:47.067715,0 days 00:00:25.488731,0.40300669644440523,0.6299317388715248,0.027687185786391448,0.2961146739036319,10,4,468,1.8571136595833746,2.9931869245241502,0.35346166468740353,COMPLETE
43,0.9958604684686311,2022-09-17 17:57:29.772516,2022-09-17 17:57:56.106318,0 days 00:00:26.333802,0.359001517802325,0.5576942695262255,0.22372357913005037,0.29970037410660405,10,4,482,2.111384967656523,2.6078939541593784,0.41041455132734306,COMPLETE
83,0.9958157968874939,2022-09-17 18:11:45.510244,2022-09-17 18:12:08.035689,0 days 00:00:22.525445,0.46413149962207034,0.5743648309453507,0.30014663959270643,0.28975798309803014,10,5,423,1.747091256662274,2.7443772337741827,0.4605051063308143,COMPLETE
36,0.9958009066013249,2022-09-17 17:54:40.638966,2022-09-17 17:55:04.925286,0 days 00:00:24.286320,0.4267403127951022,0.7058874361684577,0.6626956343680419,0.29221741289897263,10,5,468,2.1681292917733446,2.806208946207145,0.4277639946513263,COMPLETE
48,0.995738035574115,2022-09-17 17:59:17.452662,2022-09-17 17:59:43.683973,0 days 00:00:26.231311,0.3268194020329745,0.607886989090878,0.15774643442278166,0.28151825276306464,10,5,485,2.704367649242768,2.2300227284044354,0.48065719854695466,COMPLETE
55,0.9955924428358361,2022-09-17 18:01:47.876988,2022-09-17 18:02:11.526541,0 days 00:00:23.649553,0.4546685263033893,0.6176567176762101,0.12069486187949227,0.2995976722197622,9,3,490,1.7094355203184448,2.4608465924932386,0.35754747745851523,COMPLETE
86,0.9955924411496985,2022-09-17 18:12:58.213763,2022-09-17 18:13:18.860961,0 days 00:00:20.647198,0.4508869654297818,0.7827838219647724,0.24128541944925957,0.29154741718792015,9,5,444,1.5178645573077074,2.6293334611254817,0.4789115165904921,COMPLETE
90,0.9954997892490546,2022-09-17 18:14:27.196731,2022-09-17 18:14:47.276672,0 days 00:00:20.079941,0.43626480788862987,0.847009166177946,0.18188300025736626,0.2738906296323749,9,5,428,1.8039503506523185,2.737325058759431,0.5608225714289201,COMPLETE
69,0.9954203744697792,2022-09-17 18:06:37.094409,2022-09-17 18:06:59.614617,0 days 00:00:22.520208,0.45858855801423704,0.6630817520362611,0.8323471060503723,0.27848807813298904,9,2,476,2.256431463835974,2.8918454181166506,0.42676796053457927,COMPLETE
65,0.995370739239115,2022-09-17 18:05:18.588307,2022-09-17 18:05:41.906943,0 days 00:00:23.318636,0.4458417735209361,0.5928938085765512,0.3620394737595136,0.2628284750732234,9,3,488,2.079709893106069,2.643817761255952,0.5094105249571762,COMPLETE
53,0.9953492315966459,2022-09-17 18:01:02.827077,2022-09-17 18:01:26.214684,0 days 00:00:23.387607,0.40813753023146837,0.609507735723474,0.48166428205366935,0.2706085999129824,10,4,439,1.99309588712199,2.68696257977296,0.3807602223045195,COMPLETE
44,0.9953293782029229,2022-09-17 17:57:56.106569,2022-09-17 17:58:20.073785,0 days 00:00:23.967216,0.37366175306768656,0.5965642703928271,0.3881213620407249,0.281221043516311,10,4,452,2.575624123789528,2.570481752316378,0.4116586716989966,COMPLETE
67,0.9953045600155086,2022-09-17 18:05:52.477984,2022-09-17 18:06:15.742517,0 days 00:00:23.264533,0.3919639194207314,0.5286860393756294,0.4545574526501539,0.27360017348670257,10,4,435,2.5476780296111716,2.76783530415741,0.4745377878701941,COMPLETE
62,0.9951258752566584,2022-09-17 18:04:10.588050,2022-09-17 18:04:34.222080,0 days 00:00:23.634030,0.3330844241904265,0.5550121820512771,0.10820785948671716,0.2700477072396673,10,4,436,2.183946843950033,2.810736005808259,0.44227710866769876,COMPLETE
57,0.9950663147141747,2022-09-17 18:02:31.579837,2022-09-17 18:02:55.192462,0 days 00:00:23.612625,0.4760651396518633,0.5927803629830698,0.7403493163794633,0.2356888440858244,10,5,468,1.61485868081342,2.24096020977439,0.33899691628793166,COMPLETE
54,0.995054733828786,2022-09-17 18:01:26.214944,2022-09-17 18:01:47.876738,0 days 00:00:21.661794,0.43812138463334355,0.674108253480689,0.26561629186756586,0.28530443543632317,9,3,455,1.8532743286224407,2.8733466537876753,0.318874196013535,COMPLETE
56,0.9950299157015909,2022-09-17 18:02:11.526808,2022-09-17 18:02:31.579532,0 days 00:00:20.052724,0.4208850795789976,0.646866189143036,0.4009810279691033,0.27674300815788777,10,5,379,2.2717496980194927,2.692286442532059,0.39111481630932576,COMPLETE
49,0.9949802830001333,2022-09-17 17:59:43.684235,2022-09-17 18:00:06.131729,0 days 00:00:22.447494,0.4406301009567864,0.6482158411965543,0.3359797993593714,0.25555845913088515,10,2,399,2.3230868114253864,2.802336270537497,0.27572673684839805,COMPLETE
68,0.9949753174235921,2022-09-17 18:06:15.742795,2022-09-17 18:06:37.094143,0 days 00:00:21.351348,0.43063574564837875,0.6423183519709357,0.22435906811838938,0.2873555518210102,9,6,457,2.7489988802702423,2.505057885972506,0.45564485220030193,COMPLETE
87,0.994938917688378,2022-09-17 18:13:18.861229,2022-09-17 18:13:35.379020,0 days 00:00:16.517791,0.46153903935264357,0.8236991239385284,0.08089072756854764,0.2481373738375609,10,5,307,1.4036682834249419,2.8459908488267573,0.5037948827357144,COMPLETE
77,0.9949356098532968,2022-09-17 18:09:43.921415,2022-09-17 18:10:05.430204,0 days 00:00:21.508789,0.4993546198178236,0.514588026562298,1.0706254068080194,0.2808979164355541,9,6,495,1.5732061096118128,2.167724259020922,0.49049170977402196,COMPLETE
59,0.9947387275753884,2022-09-17 18:03:05.811230,2022-09-17 18:03:29.609313,0 days 00:00:23.798083,0.29547437977945423,0.9838315505026792,0.10806534818246245,0.25655591824700386,9,4,500,2.3974008394387947,2.738207978179801,0.2848723956546092,COMPLETE
22,0.9947254897313897,2022-09-17 17:51:05.849611,2022-09-17 17:51:24.137724,0 days 00:00:18.288113,0.46841426484453175,0.7369817529207283,1.6640596781422967,0.2620172448157781,9,7,432,1.4043632079386215,0.8312042575732765,0.5410624083902629,COMPLETE
23,0.9946708918749254,2022-09-17 17:51:24.137979,2022-09-17 17:51:42.364111,0 days 00:00:18.226132,0.49091768901610383,0.7378488340737115,1.6419525880897452,0.2536298728494757,9,7,429,1.4760710176131975,1.194965716278005,0.5299887769740443,COMPLETE
45,0.9945947861953343,2022-09-17 17:58:20.074050,2022-09-17 17:58:44.864242,0 days 00:00:24.790192,0.3999225278035645,0.5336865280671881,0.5452865577003588,0.225405476903132,10,5,481,2.2305077291857995,2.709544169974885,0.3390845912903174,COMPLETE
25,0.9945782416604191,2022-09-17 17:51:56.478291,2022-09-17 17:52:14.389502,0 days 00:00:17.911211,0.4257671736742583,0.7627294429575108,1.615801009853375,0.26643748461663397,9,7,423,0.9235282686570058,1.71549365817576,0.4383711550432313,COMPLETE
60,0.9944326460316186,2022-09-17 18:03:29.609569,2022-09-17 18:03:44.516662,0 days 00:00:14.907093,0.39491907467164905,0.6330311368686589,0.5013823633363746,0.28717831833709584,10,3,270,1.9282298565009315,2.9484146989228264,0.3670929673087916,COMPLETE
33,0.9943813571544002,2022-09-17 17:53:44.145607,2022-09-17 17:53:59.856046,0 days 00:00:15.710439,0.4726333182111045,0.7668662703832849,1.2053790184197817,0.2755519558896295,9,8,360,1.4276437751538762,2.0342202163599303,0.45064676484641003,COMPLETE
32,0.9943433032306592,2022-09-17 17:53:28.450327,2022-09-17 17:53:44.145349,0 days 00:00:15.695022,0.4542090107590031,0.762607704091422,1.192672839674761,0.24136245152327507,9,8,361,0.975877162111478,2.0379400862695616,0.4630283776391647,COMPLETE
28,0.9942159090351649,2022-09-17 17:52:37.902849,2022-09-17 17:52:55.833416,0 days 00:00:17.930567,0.3841120113283399,0.6840447058076852,0.9306755662424241,0.2436092620795111,9,9,421,0.9764928611719578,1.5876516877697955,0.38370962744618026,COMPLETE
63,0.9941811650541772,2022-09-17 18:04:34.222313,2022-09-17 18:04:52.997449,0 days 00:00:18.775136,0.2535344894197954,0.5690186352025435,0.27227430147675846,0.286258520570089,9,5,406,1.727477795677264,2.4022060612794593,0.428140751305825,COMPLETE
34,0.9941546925577973,2022-09-17 17:53:59.856297,2022-09-17 17:54:16.561674,0 days 00:00:16.705377,0.46577837396119215,0.7064267786713503,1.6755988663106993,0.2798511385169403,8,7,445,1.9943230391582027,1.9102897250513686,0.5071441954843028,COMPLETE
21,0.9941530364422558,2022-09-17 17:50:48.656951,2022-09-17 17:51:05.849371,0 days 00:00:17.192420,0.4973834914579628,0.7434970891202818,2.4102567742580083,0.19641429114002368,9,6,442,1.2603586629591,0.8015728331550644,0.556515899572091,COMPLETE
20,0.9941431092034216,2022-09-17 17:50:31.821485,2022-09-17 17:50:48.656714,0 days 00:00:16.835229,0.4981281940108202,0.7452464716417379,2.4041337257411675,0.19814799954558668,9,6,444,1.3401269758810386,0.8664081346966742,0.5651168513717274,COMPLETE
31,0.9940868599887326,2022-09-17 17:53:10.999058,2022-09-17 17:53:28.450075,0 days 00:00:17.451017,0.38280871903763447,0.6660836621091539,0.9778856223386059,0.2434014693053851,9,9,413,0.8334007378484738,1.5829495559063198,0.37885547871091546,COMPLETE
16,0.993962770075387,2022-09-17 17:49:27.326552,2022-09-17 17:49:43.690741,0 days 00:00:16.364189,0.3192454837354839,0.8628754516408094,2.3769600973099454,0.18586425322062355,10,6,498,1.1153067504200873,0.9138792600752013,0.6860818185067747,COMPLETE
17,0.9939180994577568,2022-09-17 17:49:43.690973,2022-09-17 17:50:00.074639,0 days 00:00:16.383666,0.30505647306931855,0.8793320191680546,2.411190812240421,0.17944945145390107,10,6,481,1.1990964649236995,0.3251655823639963,0.6606019191405327,COMPLETE
26,0.9938072520855074,2022-09-17 17:52:14.389755,2022-09-17 17:52:27.290465,0 days 00:00:12.900710,0.41457613557635764,0.6860718840470816,1.6278448493403035,0.29661064381428914,8,8,345,0.039300881250245334,1.7785705753377221,0.4066850352813921,COMPLETE
66,0.9937725055753132,2022-09-17 18:05:41.907256,2022-09-17 18:05:52.477739,0 days 00:00:10.570483,0.41480059763077864,0.8264480932952314,0.6236185287773481,0.24855257416714993,10,5,194,2.3487629078536707,2.8247709000122763,0.3963236691815157,COMPLETE
24,0.993747688652502,2022-09-17 17:51:42.364364,2022-09-17 17:51:56.477934,0 days 00:00:14.113570,0.4852921741366519,0.7298689726113656,0.8975288811672597,0.2614156032500831,7,7,418,1.4712856990100707,1.2213087937530889,0.4962255037746,COMPLETE
13,0.9937162515430883,2022-09-17 17:48:48.790722,2022-09-17 17:49:03.515825,0 days 00:00:14.725103,0.31216528898174306,0.8107839087865043,2.1725026572214037,0.16853667600174177,10,3,382,2.406494668487297,0.37820402708365086,0.6533269014144766,COMPLETE
99,0.9936070564323516,2022-09-17 18:18:03.431970,2022-09-17 18:18:16.300653,0 days 00:00:12.868683,0.47334185982590915,0.7994279909410008,2.7561977312359227,0.25241633179259537,7,5,443,1.3203434524704136,2.360341133351408,0.6447919687696497,COMPLETE
76,0.9935292960824799,2022-09-17 18:09:29.458167,2022-09-17 18:09:43.921130,0 days 00:00:14.462963,0.48329160058779314,0.5481507580947129,0.1874683032647234,0.26493068153110083,6,6,485,1.5121250739692296,2.755064569212303,0.5834431397961645,COMPLETE
10,0.9935061311803045,2022-09-17 17:48:06.146459,2022-09-17 17:48:20.564407,0 days 00:00:14.417948,0.3495703466979482,0.8290159927558962,1.9813102199312254,0.1547157793756031,8,3,394,2.9666638629755533,0.9414744291910617,0.7439908594254836,COMPLETE
12,0.9934680782200705,2022-09-17 17:48:34.601868,2022-09-17 17:48:48.790489,0 days 00:00:14.188621,0.33790939156901884,0.8004056314542639,2.14223062607816,0.14479911922870814,9,3,389,2.9814334259755886,0.614214808641792,0.7466502236911808,COMPLETE
27,0.9934647725528802,2022-09-17 17:52:27.290720,2022-09-17 17:52:37.902616,0 days 00:00:10.611896,0.44463097174767774,0.7840764319883328,1.7075032826811842,0.273381280529974,7,7,309,0.7304792491298605,2.040124217575996,0.44784922596281984,COMPLETE
29,0.9934382987316781,2022-09-17 17:52:55.833658,2022-09-17 17:53:04.955108,0 days 00:00:09.121450,0.4316183268015929,0.5519324967174295,1.3439906678456786,0.2660010311081212,8,10,232,0.49132338438897405,1.170409751699549,0.5328492081598696,COMPLETE
19,0.9934234063980563,2022-09-17 17:50:14.970717,2022-09-17 17:50:31.821248,0 days 00:00:16.850531,0.2632232499728842,0.8799695793143966,2.915198157566022,0.10922922473119122,10,6,499,0.2896097395521877,1.409449122468667,0.6722037852908977,COMPLETE
11,0.9933605362741345,2022-09-17 17:48:20.564638,2022-09-17 17:48:34.601624,0 days 00:00:14.036986,0.35057051283032836,0.8052264345316735,2.124059116026359,0.14014500708859828,8,3,392,2.936318921100293,1.1191843334501477,0.7350908461325816,COMPLETE
14,0.9933125564363813,2022-09-17 17:49:03.516054,2022-09-17 17:49:13.534931,0 days 00:00:10.018877,0.29258456814903183,0.8437732268625944,2.9613956072774785,0.1835132451866525,10,3,279,2.3080513184228098,0.017123664154291784,0.6305742869676424,COMPLETE
8,0.9932761594712505,2022-09-17 17:47:44.970925,2022-09-17 17:47:57.607905,0 days 00:00:12.636980,0.3986823526059368,0.9525927405638377,1.168353997120489,0.2501077895608878,5,5,467,2.6628850416779954,1.3955805698047543,0.7198684084935801,COMPLETE
79,0.9931752359655601,2022-09-17 18:10:15.751787,2022-09-17 18:10:28.635456,0 days 00:00:12.883669,0.4686504744732339,0.5416232829328337,0.4309661694008178,0.2703356315244134,5,5,494,1.0858426813992246,2.561051832570876,0.5280290289360728,COMPLETE
18,0.9930759659257666,2022-09-17 17:50:00.074876,2022-09-17 17:50:14.970478,0 days 00:00:14.895602,0.18432559128668627,0.8986966294745395,2.50636285873138,0.19691088047773403,7,7,499,1.1541287653933723,0.29436485436849885,0.4779496710210195,COMPLETE
70,0.9930478383977909,2022-09-17 18:06:59.614890,2022-09-17 18:07:17.309848,0 days 00:00:17.694958,0.22551965754526962,0.5914347328791224,0.16106191297503014,0.13302086637646404,8,3,447,1.2901314459406183,2.3144103706823294,0.37466639163777743,COMPLETE
15,0.9926871592384334,2022-09-17 17:49:13.535156,2022-09-17 17:49:27.326327,0 days 00:00:13.791171,0.2162251037897757,0.7228924962974611,1.8625331515645207,0.10398161619707776,8,2,366,2.447986152111398,0.501077119618209,0.5484239973945313,COMPLETE
58,0.9924571865056533,2022-09-17 18:02:55.192723,2022-09-17 18:03:05.810972,0 days 00:00:10.618249,0.3596507464148309,0.692948014118143,0.26880092085996665,0.2128428399834849,4,3,453,2.0196839932538175,2.910413470547111,0.4666764275614396,COMPLETE
30,0.9920352923744079,2022-09-17 17:53:04.955342,2022-09-17 17:53:10.998853,0 days 00:00:06.043511,0.379850015320816,0.5005972308148818,1.4215740859506831,0.21150275524169432,6,7,183,1.577156121492174,1.734694043092091,0.26256678510871295,COMPLETE
9,0.9917143224112644,2022-09-17 17:47:57.608138,2022-09-17 17:48:06.146228,0 days 00:00:08.538090,0.14678493471589965,0.9194291269327187,1.5215295878785389,0.2864290931759158,4,10,341,1.6973647714437574,2.832992167366063,0.5916292622708104,COMPLETE
6,0.9916845384064322,2022-09-17 17:47:34.885807,2022-09-17 17:47:41.494607,0 days 00:00:06.608800,0.26774907086951033,0.6044997189260574,0.2940662567889569,0.11196474834374079,9,8,137,1.7232252913129495,2.400757092915685,0.35117852087724466,COMPLETE
78,0.9915786534793254,2022-09-17 18:10:05.430473,2022-09-17 18:10:15.751509,0 days 00:00:10.321036,0.4822295041536174,0.5642599340906389,0.29385685716064047,0.16321350529935125,3,6,499,1.3383714396785547,2.893918294105147,0.5180292631763175,COMPLETE
5,0.9912609914114824,2022-09-17 17:47:29.236029,2022-09-17 17:47:34.885584,0 days 00:00:05.649555,0.41862046539364706,0.9655647724619669,2.6754341826161063,0.2244815759413998,3,5,253,2.830120333084332,1.570971080668068,0.33384870431662045,COMPLETE
1,0.990984692668161,2022-09-17 17:46:52.822316,2022-09-17 17:46:56.781059,0 days 00:00:03.958743,0.2383930174459088,0.6616414510562622,1.2062878847457645,0.28591676604958777,5,8,130,2.0615400946665434,1.8638632337067502,0.4382270154897259,COMPLETE
50,0.9908672193884851,2022-09-17 18:00:06.132006,2022-09-17 18:00:12.115571,0 days 00:00:05.983565,0.3976043001477631,0.529767746921625,0.7265777122980989,0.06649404956113922,10,5,109,2.485102090793582,2.9080388687913192,0.42181477030502545,COMPLETE
41,0.9902103985702239,2022-09-17 17:56:47.068003,2022-09-17 17:57:03.725102,0 days 00:00:16.657099,0.05432354447263513,0.6291588970360515,0.00923497281006054,0.2898005604130529,10,4,466,1.8187128218729942,2.983677691362797,0.36652074648472904,COMPLETE
7,0.9895734129594876,2022-09-17 17:47:41.494838,2022-09-17 17:47:44.970715,0 days 00:00:03.475877,0.4506079390068183,0.9426021478828726,0.4134976600133303,0.23109211560087484,3,1,134,1.776810684393367,1.010576264575712,0.3135350473978175,COMPLETE
0,0.9894807643708997,2022-09-17 17:46:48.611580,2022-09-17 17:46:52.822103,0 days 00:00:04.210523,0.36309680620278045,0.5117236223092394,1.3693237329567063,0.21714853322678146,3,9,214,0.6504135367964514,0.03102365601636803,0.3226559704098723,COMPLETE
4,0.9886022252022139,2022-09-17 17:47:20.421368,2022-09-17 17:47:29.235778,0 days 00:00:08.814410,0.4621715379105889,0.6310721145507625,2.5174954778511553,0.037799522447875405,5,9,326,0.6247475112671257,2.4044817222541135,0.32969271702683606,COMPLETE
47,0.9880529325396923,2022-09-17 17:58:54.846765,2022-09-17 17:59:17.452396,0 days 00:00:22.605631,0.3429070146948231,0.5748378150581388,0.5798202528581271,0.011088949541846554,10,4,457,1.9418493590735268,2.5202211476338032,0.3068222965131026,COMPLETE
3,0.9875069570462276,2022-09-17 17:47:08.548597,2022-09-17 17:47:20.421149,0 days 00:00:11.872552,0.15024816415333056,0.597634011522953,1.8440941710362717,0.053701711628919804,5,4,460,1.9555075509386888,2.2755750639346797,0.6278670473295904,COMPLETE
46,0.9857267317520018,2022-09-17 17:58:44.864503,2022-09-17 17:58:54.846527,0 days 00:00:09.982024,0.10173435899831981,0.6513062877237773,0.17746594449167472,0.09028836421162136,4,2,410,1.625508494813027,2.347365919118366,0.3973653843182918,COMPLETE
2,0.9500943462017263,2022-09-17 17:46:56.781272,2022-09-17 17:47:08.548380,0 days 00:00:11.767108,0.06756193023042822,0.5817938699435043,0.6614316624682627,0.00652045770247322,6,1,429,0.8781697419433426,0.7089829131285591,0.3060316976715751,COMPLETE
